,agency_cd,site_no,datetime,Gage height_Max,Gage height_Mean,Gage height_Min
77,USGS,02162350,2016-12-16,1.69,1.69,1.68
78,USGS,02162350,2016-12-17,1.78,1.71,1.68
79,USGS,02162350,2016-12-18,1.82,1.76,1.72
80,USGS,02162350,2016-12-19,1.81,1.75,1.72
81,USGS,02162350,2016-12-20,1.74,1.71,1.70
82,USGS,02162350,2016-12-21,1.70,1.69,1.68
83,USGS,02162350,2016-12-22,1.69,1.68,1.68
84,USGS,02162350,2016-12-23,1.78,1.70,1.67
85,USGS,02162350,2016-12-24,1.73,1.70,1.67
86,USGS,02162350,2016-12-25,1.68,1.67,1.66
87,USGS,02162350,2016-12-26,1.71,1.68,1.67
88,USGS,02162350,2016-12-27,1.72,1.70,1.68
89,USGS,02162350,2016-12-28,1.69,1.67,1.67
90,USGS,02162350,2016-12-29,1.92,1.81,1.66
91,USGS,02162350,2016-12-30,1.76,1.72,1.67
92,USGS,02162350,2016-12-31,1.71,1.70,1.69
93,USGS,02162350,2017-01-01,1.75,1.72,1.69
94,USGS,02162350,2017-01-02,2.04,1.92,1.75
95,USGS,02162350,2017-01-03,2.32,2.14,1.94
96,USGS,02162350,2017-01-04,2.02,1.94,1.89
97,USGS,02162350,2017-01-05,1.89,1.86,1.84
98,USGS,02162350,2017-01-06,1.89,1.87,1.84
99,USGS,02162350,2017-01-07,1.88,1.84,1.80
100,USGS,02162350,2017-01-08,1.80,1.78,1.77
101,USGS,02162350,2017-01-09,1.77,1.76,1.75
102,USGS,02162350,2017-01-10,1.83,1.76,1.75
103,USGS,02162350,2017-01-11,1.88,1.86,1.83
104,USGS,02162350,2017-01-12,1.87,1.84,1.82
105,USGS,02162350,2017-01-13,1.82,1.80,1.78
106,USGS,02162350,2017-01-14,1.78,1.78,1.77
107,USGS,02162350,2017-01-15,1.77,1.76,1.76
108,USGS,02162350,2017-01-16,1.81,1.77,1.75
109,USGS,02162350,2017-01-17,1.80,1.77,1.75
110,USGS,02162350,2017-01-18,1.75,1.74,1.73
111,USGS,02162350,2017-01-19,1.78,1.74,1.72
112,USGS,02162350,2017-01-20,1.90,1.83,1.74
113,USGS,02162350,2017-01-21,2.15,1.89,1.76
114,USGS,02162350,2017-01-22,2.67,2.04,1.95
115,USGS,02162350,2017-01-23,2.67,2.38,2.19
116,USGS,02162350,2017-01-24,2.20,2.09,2.02
117,USGS,02162350,2017-01-25,2.02,1.99,1.96
118,USGS,02162350,2017-01-26,1.96,1.94,1.91
119,USGS,02162350,2017-01-27,1.91,1.90,1.88
120,USGS,02162350,2017-01-28,1.89,1.87,1.86
121,USGS,02162350,2017-01-29,1.87,1.86,1.84
122,USGS,02162350,2017-01-30,1.85,1.83,1.81
123,USGS,02162350,2017-01-31,1.84,1.82,1.80
124,USGS,02162350,2017-02-01,1.83,1.81,1.78
125,USGS,02162350,2017-02-02,1.82,1.80,1.79
126,USGS,02162350,2017-02-03,1.81,1.79,1.78
127,USGS,02162350,2017-02-04,1.82,1.77,1.76
128,USGS,02162350,2017-02-05,1.82,1.78,1.76
129,USGS,02162350,2017-02-06,1.82,1.78,1.76
130,USGS,02162350,2017-02-07,1.85,1.79,1.76
131,USGS,02162350,2017-02-08,1.85,1.80,1.78
132,USGS,02162350,2017-02-09,1.88,1.84,1.80
133,USGS,02162350,2017-02-10,1.81,1.78,1.77
134,USGS,02162350,2017-02-11,1.81,1.78,1.76
135,USGS,02162350,2017-02-12,1.82,1.78,1.77
136,USGS,02162350,2017-02-13,1.78,1.76,1.75
137,USGS,02162350,2017-02-14,1.80,1.76,1.75
138,USGS,02162350,2017-02-15,1.86,1.81,1.76
139,USGS,02162350,2017-02-16,1.82,1.78,1.76
140,USGS,02162350,2017-02-17,1.79,1.76,1.75
141,USGS,02162350,2017-02-18,1.79,1.76,1.75
142,USGS,02162350,2017-02-19,1.79,1.76,1.74
143,USGS,02162350,2017-02-20,1.76,1.74,1.73
144,USGS,02162350,2017-02-21,1.78,1.75,1.73
145,USGS,02162350,2017-02-22,1.97,1.86,1.74
146,USGS,02162350,2017-02-23,1.86,1.81,1.79
147,USGS,02162350,2017-02-24,1.80,1.77,1.76
148,USGS,02162350,2017-02-25,1.78,1.76,1.73
149,USGS,02162350,2017-02-26,1.77,1.74,1.73
150,USGS,02162350,2017-02-27,1.78,1.74,1.72
151,USGS,02162350,2017-02-28,1.90,1.76,1.73
152,USGS,02162350,2017-03-01,1.92,1.85,1.79
153,USGS,02162350,2017-03-02,1.90,1.82,1.77
154,USGS,02162350,2017-03-03,1.81,1.77,1.75
155,USGS,02162350,2017-03-04,1.79,1.76,1.74
156,USGS,02162350,2017-03-05,1.78,1.75,1.74
157,USGS,02162350,2017-03-06,1.80,1.76,1.74
158,USGS,02162350,2017-03-07,1.78,1.76,1.74
159,USGS,02162350,2017-03-08,1.78,1.75,1.73
160,USGS,02162350,2017-03-09,1.77,1.74,1.72
161,USGS,02162350,2017-03-10,1.88,1.81,1.74
162,USGS,02162350,2017-03-11,1.78,1.75,1.74
163,USGS,02162350,2017-03-12,1.83,1.79,1.75
164,USGS,02162350,2017-03-13,1.81,1.77,1.76
165,USGS,02162350,2017-03-14,1.83,1.80,1.78
166,USGS,02162350,2017-03-15,1.81,1.76,1.75
167,USGS,02162350,2017-03-16,1.79,1.75,1.73
168,USGS,02162350,2017-03-17,1.76,1.75,1.74
169,USGS,02162350,2017-03-18,1.78,1.77,1.74
170,USGS,02162350,2017-03-19,1.78,1.74,1.73
171,USGS,02162350,2017-03-20,1.74,1.73,1.72
172,USGS,02162350,2017-03-21,2.79,1.90,1.72
173,USGS,02162350,2017-03-22,2.80,2.28,2.06
174,USGS,02162350,2017-03-23,2.06,1.98,1.93
175,USGS,02162350,2017-03-24,1.94,1.92,1.90
176,USGS,02162350,2017-03-25,1.90,1.89,1.87
177,USGS,02162350,2017-03-26,2.25,2.04,1.87
178,USGS,02162350,2017-03-27,2.01,1.97,1.94
179,USGS,02162350,2017-03-28,2.28,2.11,1.96
180,USGS,02162350,2017-03-29,2.04,2.01,1.97
181,USGS,02162350,2017-03-30,2.07,2.01,1.96
182,USGS,02162350,2017-03-31,3.51,2.97,2.05
183,USGS,02162350,2017-04-01,2.62,2.43,2.30
184,USGS,02162350,2017-04-02,2.30,2.23,2.18
185,USGS,02162350,2017-04-03,4.40,2.88,2.15
186,USGS,02162350,2017-04-04,3.14,2.78,2.58
187,USGS,02162350,2017-04-05,2.99,2.69,2.47
188,USGS,02162350,2017-04-06,2.91,2.71,2.58
189,USGS,02162350,2017-04-07,2.58,2.49,2.42
190,USGS,02162350,2017-04-08,2.42,2.36,2.30
191,USGS,02162350,2017-04-09,2.31,2.29,2.25
192,USGS,02162350,2017-04-10,2.27,2.23,2.19
193,USGS,02162350,2017-04-11,2.20,2.19,2.14
194,USGS,02162350,2017-04-12,2.16,2.14,2.11
195,USGS,02162350,2017-04-13,2.13,2.11,2.09
196,USGS,02162350,2017-04-14,2.30,2.14,2.07
197,USGS,02162350,2017-04-15,2.13,2.10,2.06
198,USGS,02162350,2017-04-16,2.08,2.07,2.06
199,USGS,02162350,2017-04-17,2.09,2.05,2.03
200,USGS,02162350,2017-04-18,2.20,2.10,2.04
201,USGS,02162350,2017-04-19,2.58,2.28,2.07
202,USGS,02162350,2017-04-20,2.24,2.18,2.15
203,USGS,02162350,2017-04-21,2.15,2.12,2.10
204,USGS,02162350,2017-04-22,2.13,2.10,2.07
205,USGS,02162350,2017-04-23,3.60,2.65,2.10
206,USGS,02162350,2017-04-24,3.64,3.28,3.01
207,USGS,02162350,2017-04-25,3.02,2.81,2.66
208,USGS,02162350,2017-04-26,2.67,2.57,2.50
209,USGS,02162350,2017-04-27,2.64,2.52,2.44
210,USGS,02162350,2017-04-28,2.54,2.45,2.39
211,USGS,02162350,2017-04-29,2.42,2.37,2.33
212,USGS,02162350,2017-04-30,2.37,2.32,2.28
213,USGS,02162350,2017-05-01,2.70,2.41,2.29
214,USGS,02162350,2017-05-02,2.42,2.34,2.29
215,USGS,02162350,2017-05-03,2.32,2.28,2.24
216,USGS,02162350,2017-05-04,3.71,2.43,2.24
217,USGS,02162350,2017-05-05,3.58,2.96,2.70
218,USGS,02162350,2017-05-06,2.70,2.59,2.51
219,USGS,02162350,2017-05-07,2.52,2.47,2.42
220,USGS,02162350,2017-05-08,2.44,2.39,2.35
221,USGS,02162350,2017-05-09,2.38,2.33,2.29
222,USGS,02162350,2017-05-10,2.33,2.29,2.25
223,USGS,02162350,2017-05-11,2.30,2.27,2.25
224,USGS,02162350,2017-05-12,2.54,2.28,2.22
225,USGS,02162350,2017-05-13,2.51,2.29,2.24
226,USGS,02162350,2017-05-14,2.25,2.21,2.18
227,USGS,02162350,2017-05-15,2.21,2.18,2.15
228,USGS,02162350,2017-05-16,2.20,2.12,2.05
229,USGS,02162350,2017-05-17,2.08,2.06,2.04
230,USGS,02162350,2017-05-18,2.07,2.05,2.03
231,USGS,02162350,2017-05-19,2.14,2.05,2.02
232,USGS,02162350,2017-05-20,2.06,2.02,1.99
233,USGS,02162350,2017-05-21,3.39,2.77,2.01
234,USGS,02162350,2017-05-22,2.65,2.50,2.41
235,USGS,02162350,2017-05-23,3.03,2.62,2.38
236,USGS,02162350,2017-05-24,5.22,3.35,2.75
237,USGS,02162350,2017-05-25,3.85,3.21,2.88
238,USGS,02162350,2017-05-26,2.88,2.73,2.61
239,USGS,02162350,2017-05-27,2.63,2.57,2.51
240,USGS,02162350,2017-05-28,2.53,2.49,2.44
241,USGS,02162350,2017-05-29,2.71,2.48,2.39
242,USGS,02162350,2017-05-30,2.49,2.42,2.37
243,USGS,02162350,2017-05-31,2.39,2.36,2.33
244,USGS,02162350,2017-06-01,2.41,2.33,2.28
245,USGS,02162350,2017-06-02,2.40,2.31,2.27
246,USGS,02162350,2017-06-03,2.51,2.32,2.25
247,USGS,02162350,2017-06-04,2.39,2.31,2.27
248,USGS,02162350,2017-06-05,2.47,2.37,2.27
249,USGS,02162350,2017-06-06,2.37,2.29,2.23
250,USGS,02162350,2017-06-07,2.32,2.24,2.19
251,USGS,02162350,2017-06-08,2.26,2.21,2.19
252,USGS,02162350,2017-06-09,2.27,2.19,2.15
253,USGS,02162350,2017-06-10,2.24,2.16,2.13
254,USGS,02162350,2017-06-11,2.18,2.14,2.10
255,USGS,02162350,2017-06-12,2.64,2.19,2.11
256,USGS,02162350,2017-06-13,2.42,2.21,2.14
257,USGS,02162350,2017-06-14,2.21,2.15,2.11
258,USGS,02162350,2017-06-15,3.70,2.39,2.10
259,USGS,02162350,2017-06-16,2.40,2.29,2.22
260,USGS,02162350,2017-06-17,2.37,2.24,2.18
261,USGS,02162350,2017-06-18,2.29,2.20,2.15
262,USGS,02162350,2017-06-19,2.46,2.24,2.16
263,USGS,02162350,2017-06-20,2.24,2.18,2.13
264,USGS,02162350,2017-06-21,2.22,2.16,2.14
265,USGS,02162350,2017-06-22,2.30,2.16,2.13
266,USGS,02162350,2017-06-23,2.90,2.47,2.28
267,USGS,02162350,2017-06-24,2.61,2.30,2.23
268,USGS,02162350,2017-06-25,2.33,2.23,2.18
269,USGS,02162350,2017-06-26,2.23,2.17,2.12
270,USGS,02162350,2017-06-27,2.17,2.12,2.08
271,USGS,02162350,2017-06-28,2.14,2.09,2.05
272,USGS,02162350,2017-06-29,2.87,2.13,2.05
273,USGS,02162350,2017-06-30,2.87,2.54,2.36
274,USGS,02162350,2017-07-01,2.41,2.32,2.25
275,USGS,02162350,2017-07-02,2.37,2.26,2.20
276,USGS,02162350,2017-07-03,2.23,2.20,2.16
277,USGS,02162350,2017-07-04,2.30,2.19,2.15
278,USGS,02162350,2017-07-05,2.32,2.18,2.11
279,USGS,02162350,2017-07-06,2.30,2.19,2.13
280,USGS,02162350,2017-07-07,2.18,2.14,2.10
281,USGS,02162350,2017-07-08,2.51,2.20,2.07
282,USGS,02162350,2017-07-09,2.24,2.17,2.10
283,USGS,02162350,2017-07-10,2.13,2.09,2.06
284,USGS,02162350,2017-07-11,2.11,2.06,2.03
285,USGS,02162350,2017-07-12,2.12,2.07,2.03
286,USGS,02162350,2017-07-13,2.57,2.07,1.99
287,USGS,02162350,2017-07-14,2.33,2.11,2.03
288,USGS,02162350,2017-07-15,2.39,2.14,2.04
289,USGS,02162350,2017-07-16,2.20,2.11,2.05
290,USGS,02162350,2017-07-17,2.18,2.07,2.03
291,USGS,02162350,2017-07-18,2.14,2.04,2.00
292,USGS,02162350,2017-07-19,2.08,2.02,1.96
293,USGS,02162350,2017-07-20,2.04,1.98,1.95
294,USGS,02162350,2017-07-21,2.05,1.96,1.92
295,USGS,02162350,2017-07-22,2.04,1.95,1.91
296,USGS,02162350,2017-07-23,2.03,1.95,1.92
297,USGS,02162350,2017-07-24,1.98,1.94,1.91
298,USGS,02162350,2017-07-25,2.05,1.93,1.88
299,USGS,02162350,2017-07-26,2.00,1.94,1.91
300,USGS,02162350,2017-07-27,1.98,1.92,1.90
301,USGS,02162350,2017-07-28,2.09,1.97,1.88
302,USGS,02162350,2017-07-29,1.97,1.91,1.87
303,USGS,02162350,2017-07-30,1.98,1.88,1.85
304,USGS,02162350,2017-07-31,1.93,1.86,1.83
305,USGS,02162350,2017-08-01,1.86,1.84,1.82
306,USGS,02162350,2017-08-02,1.95,1.85,1.83
307,USGS,02162350,2017-08-03,1.95,1.85,1.81
308,USGS,02162350,2017-08-04,2.29,1.87,1.81
309,USGS,02162350,2017-08-05,2.29,1.94,1.84
310,USGS,02162350,2017-08-06,1.91,1.83,1.80
311,USGS,02162350,2017-08-07,2.86,2.30,1.88
312,USGS,02162350,2017-08-08,2.16,2.08,2.01
313,USGS,02162350,2017-08-09,2.06,1.98,1.93
314,USGS,02162350,2017-08-10,2.01,1.93,1.92
315,USGS,02162350,2017-08-11,2.22,2.04,1.94
316,USGS,02162350,2017-08-12,2.20,2.07,1.99
317,USGS,02162350,2017-08-13,1.99,1.96,1.93
318,USGS,02162350,2017-08-14,2.26,2.06,1.93
319,USGS,02162350,2017-08-15,2.17,2.03,1.97
320,USGS,02162350,2017-08-16,2.14,1.99,1.92
321,USGS,02162350,2017-08-17,2.00,1.95,1.92
322,USGS,02162350,2017-08-18,2.01,1.92,1.88
323,USGS,02162350,2017-08-19,1.89,1.87,1.84
324,USGS,02162350,2017-08-20,1.96,1.86,1.82
325,USGS,02162350,2017-08-21,1.86,1.84,1.83
326,USGS,02162350,2017-08-22,1.95,1.85,1.80
327,USGS,02162350,2017-08-23,1.93,1.84,1.81
328,USGS,02162350,2017-08-24,1.90,1.81,1.78
329,USGS,02162350,2017-08-25,1.81,1.79,1.78
330,USGS,02162350,2017-08-26,1.90,1.80,1.77
331,USGS,02162350,2017-08-27,1.82,1.79,1.76
332,USGS,02162350,2017-08-28,1.88,1.78,1.75
333,USGS,02162350,2017-08-29,1.80,1.78,1.75
334,USGS,02162350,2017-08-30,1.91,1.81,1.79
335,USGS,02162350,2017-08-31,,,
336,USGS,02162350,2017-09-01,2.44,2.09,1.92
337,USGS,02162350,2017-09-02,2.17,1.98,1.89
338,USGS,02162350,2017-09-03,1.93,1.87,1.83
339,USGS,02162350,2017-09-04,1.83,1.81,1.79
340,USGS,02162350,2017-09-05,2.33,1.87,1.78
341,USGS,02162350,2017-09-06,2.30,2.07,1.98
342,USGS,02162350,2017-09-07,2.29,2.00,1.87
343,USGS,02162350,2017-09-08,2.26,2.20,2.13
344,USGS,02162350,2017-09-09,2.13,2.01,1.88
345,USGS,02162350,2017-09-10,1.89,1.84,1.80
346,USGS,02162350,2017-09-11,2.23,1.89,1.80
347,USGS,02162350,2017-09-12,2.33,2.22,2.14
348,USGS,02162350,2017-09-13,2.16,2.03,1.97
349,USGS,02162350,2017-09-14,2.04,1.95,1.91
350,USGS,02162350,2017-09-15,1.98,1.91,1.88
351,USGS,02162350,2017-09-16,1.88,1.87,1.84
352,USGS,02162350,2017-09-17,1.96,1.85,1.82
353,USGS,02162350,2017-09-18,1.84,1.83,1.81
354,USGS,02162350,2017-09-19,1.93,1.83,1.81
355,USGS,02162350,2017-09-20,1.82,1.81,1.79
356,USGS,02162350,2017-09-21,1.88,1.80,1.78
357,USGS,02162350,2017-09-22,1.81,1.78,1.77
358,USGS,02162350,2017-09-23,1.79,1.77,1.75
359,USGS,02162350,2017-09-24,1.89,1.77,1.75
360,USGS,02162350,2017-09-25,1.77,1.75,1.74
361,USGS,02162350,2017-09-26,1.76,1.75,1.73
362,USGS,02162350,2017-09-27,1.85,1.75,1.73
363,USGS,02162350,2017-09-28,1.77,1.73,1.71
364,USGS,02162350,2017-09-29,1.73,1.72,1.71
365,USGS,02162350,2017-09-30,1.81,1.72,1.69
