,agency_cd,site_no,datetime,Gage height_Mean,Gage height_Max,Gage height_Min
239,USGS,02175000,2017-05-27,6.06,6.26,5.86
240,USGS,02175000,2017-05-28,6.31,6.33,6.26
241,USGS,02175000,2017-05-29,6.25,6.32,6.18
242,USGS,02175000,2017-05-30,6.05,6.18,5.91
243,USGS,02175000,2017-05-31,5.77,5.91,5.63
244,USGS,02175000,2017-06-01,5.51,5.63,5.42
245,USGS,02175000,2017-06-02,5.34,5.42,5.27
246,USGS,02175000,2017-06-03,5.17,5.27,5.08
247,USGS,02175000,2017-06-04,4.98,5.08,4.87
248,USGS,02175000,2017-06-05,4.77,4.87,4.69
249,USGS,02175000,2017-06-06,4.55,4.69,4.43
250,USGS,02175000,2017-06-07,4.37,4.50,4.25
251,USGS,02175000,2017-06-08,4.68,4.90,4.49
252,USGS,02175000,2017-06-09,5.00,5.05,4.90
253,USGS,02175000,2017-06-10,5.03,5.06,4.98
254,USGS,02175000,2017-06-11,4.87,4.98,4.73
255,USGS,02175000,2017-06-12,4.56,4.73,4.39
256,USGS,02175000,2017-06-13,4.26,4.39,4.15
257,USGS,02175000,2017-06-14,4.08,4.15,4.02
258,USGS,02175000,2017-06-15,3.93,4.02,3.85
259,USGS,02175000,2017-06-16,3.75,3.85,3.60
260,USGS,02175000,2017-06-17,3.45,3.60,3.33
261,USGS,02175000,2017-06-18,3.26,3.33,3.21
262,USGS,02175000,2017-06-19,3.26,3.31,3.22
263,USGS,02175000,2017-06-20,3.44,3.56,3.31
264,USGS,02175000,2017-06-21,3.66,3.77,3.56
265,USGS,02175000,2017-06-22,3.81,3.94,3.77
266,USGS,02175000,2017-06-23,4.60,5.14,3.94
267,USGS,02175000,2017-06-24,5.22,5.26,5.14
268,USGS,02175000,2017-06-25,5.05,5.17,4.94
269,USGS,02175000,2017-06-26,5.43,5.61,5.13
270,USGS,02175000,2017-06-27,5.47,5.61,5.28
271,USGS,02175000,2017-06-28,5.07,5.28,4.87
272,USGS,02175000,2017-06-29,4.68,4.87,4.51
273,USGS,02175000,2017-06-30,4.51,4.80,4.31
274,USGS,02175000,2017-07-01,5.19,5.52,4.80
275,USGS,02175000,2017-07-02,5.44,5.54,5.25
276,USGS,02175000,2017-07-03,5.02,5.25,4.82
277,USGS,02175000,2017-07-04,4.65,4.82,4.51
278,USGS,02175000,2017-07-05,4.39,4.51,4.29
279,USGS,02175000,2017-07-06,4.22,4.29,4.14
280,USGS,02175000,2017-07-07,4.08,4.14,4.03
281,USGS,02175000,2017-07-08,4.00,4.05,3.94
282,USGS,02175000,2017-07-09,4.02,4.04,4.00
283,USGS,02175000,2017-07-10,4.04,4.06,4.01
284,USGS,02175000,2017-07-11,4.06,4.07,4.04
285,USGS,02175000,2017-07-12,4.09,4.13,4.06
286,USGS,02175000,2017-07-13,4.20,4.28,4.13
287,USGS,02175000,2017-07-14,4.32,4.35,4.28
288,USGS,02175000,2017-07-15,4.29,4.35,4.19
289,USGS,02175000,2017-07-16,4.15,4.22,4.07
290,USGS,02175000,2017-07-17,4.30,4.42,4.21
291,USGS,02175000,2017-07-18,4.46,4.47,4.42
292,USGS,02175000,2017-07-19,4.44,4.48,4.38
293,USGS,02175000,2017-07-20,4.62,4.80,4.48
294,USGS,02175000,2017-07-21,5.03,5.23,4.80
295,USGS,02175000,2017-07-22,5.40,5.54,5.23
296,USGS,02175000,2017-07-23,5.64,5.74,5.54
297,USGS,02175000,2017-07-24,5.82,5.89,5.74
298,USGS,02175000,2017-07-25,5.90,5.91,5.87
299,USGS,02175000,2017-07-26,5.86,5.90,5.82
300,USGS,02175000,2017-07-27,5.81,5.82,5.78
301,USGS,02175000,2017-07-28,5.85,5.91,5.80
302,USGS,02175000,2017-07-29,5.98,6.08,5.91
303,USGS,02175000,2017-07-30,6.27,6.49,6.08
304,USGS,02175000,2017-07-31,6.49,6.54,6.42
305,USGS,02175000,2017-08-01,6.27,6.42,6.11
306,USGS,02175000,2017-08-02,5.94,6.11,5.79
307,USGS,02175000,2017-08-03,5.70,5.79,5.59
308,USGS,02175000,2017-08-04,5.49,5.59,5.37
309,USGS,02175000,2017-08-05,5.26,5.38,5.15
310,USGS,02175000,2017-08-06,5.06,5.15,4.96
311,USGS,02175000,2017-08-07,4.89,4.99,4.81
312,USGS,02175000,2017-08-08,4.78,4.85,4.67
313,USGS,02175000,2017-08-09,4.84,4.93,4.74
314,USGS,02175000,2017-08-10,4.76,4.92,4.59
315,USGS,02175000,2017-08-11,4.48,4.59,4.42
316,USGS,02175000,2017-08-12,4.56,4.77,4.44
317,USGS,02175000,2017-08-13,5.00,5.50,4.77
318,USGS,02175000,2017-08-14,6.28,7.03,5.50
319,USGS,02175000,2017-08-15,7.41,7.56,7.03
320,USGS,02175000,2017-08-16,7.31,7.56,6.94
321,USGS,02175000,2017-08-17,6.56,6.94,6.25
322,USGS,02175000,2017-08-18,6.05,6.25,5.89
323,USGS,02175000,2017-08-19,5.75,5.89,5.60
324,USGS,02175000,2017-08-20,5.45,5.60,5.30
325,USGS,02175000,2017-08-21,5.16,5.30,5.02
326,USGS,02175000,2017-08-22,5.01,5.03,4.94
327,USGS,02175000,2017-08-23,4.67,4.94,4.39
328,USGS,02175000,2017-08-24,4.12,4.39,3.90
329,USGS,02175000,2017-08-25,3.72,3.90,3.58
330,USGS,02175000,2017-08-26,3.43,3.58,3.34
331,USGS,02175000,2017-08-27,3.20,3.34,3.10
332,USGS,02175000,2017-08-28,2.97,3.13,2.86
333,USGS,02175000,2017-08-29,2.88,2.92,2.83
334,USGS,02175000,2017-08-30,2.87,2.90,2.83
335,USGS,02175000,2017-08-31,2.94,3.00,2.88
336,USGS,02175000,2017-09-01,3.32,3.76,3.00
337,USGS,02175000,2017-09-02,3.86,3.89,3.76
338,USGS,02175000,2017-09-03,3.65,3.82,3.46
339,USGS,02175000,2017-09-04,3.28,3.46,3.13
340,USGS,02175000,2017-09-05,3.03,3.14,2.95
341,USGS,02175000,2017-09-06,2.88,2.95,2.81
342,USGS,02175000,2017-09-07,2.81,2.85,2.76
343,USGS,02175000,2017-09-08,2.79,2.82,2.74
344,USGS,02175000,2017-09-09,2.73,2.79,2.67
345,USGS,02175000,2017-09-10,2.62,2.68,2.56
346,USGS,02175000,2017-09-11,3.29,5.40,2.52
347,USGS,02175000,2017-09-12,7.57,9.55,5.40
348,USGS,02175000,2017-09-13,10.38,10.74,9.55
349,USGS,02175000,2017-09-14,10.64,10.75,10.45
350,USGS,02175000,2017-09-15,10.16,10.45,9.85
351,USGS,02175000,2017-09-16,9.54,9.85,9.22
352,USGS,02175000,2017-09-17,8.91,9.22,8.63
353,USGS,02175000,2017-09-18,8.46,8.63,8.36
354,USGS,02175000,2017-09-19,8.34,8.36,8.33
355,USGS,02175000,2017-09-20,8.34,8.35,8.33
356,USGS,02175000,2017-09-21,8.28,8.33,8.21
357,USGS,02175000,2017-09-22,8.07,8.21,7.88
358,USGS,02175000,2017-09-23,7.64,7.88,7.40
359,USGS,02175000,2017-09-24,7.15,7.40,6.92
360,USGS,02175000,2017-09-25,6.70,6.92,6.48
361,USGS,02175000,2017-09-26,6.23,6.48,5.95
362,USGS,02175000,2017-09-27,5.61,5.95,5.25
363,USGS,02175000,2017-09-28,4.90,5.25,4.56
364,USGS,02175000,2017-09-29,4.28,4.56,4.05
365,USGS,02175000,2017-09-30,3.84,4.05,3.69
