,agency_cd,site_no,datetime,Gage height_Max,Gage height_Mean,Gage height_Min
91,USGS,02163500,2016-12-30,2.67,2.20,1.68
92,USGS,02163500,2016-12-31,,,
93,USGS,02163500,2017-01-01,,,
94,USGS,02163500,2017-01-02,,,
95,USGS,02163500,2017-01-03,,,
96,USGS,02163500,2017-01-04,3.78,3.61,3.44
97,USGS,02163500,2017-01-05,3.44,3.02,2.48
98,USGS,02163500,2017-01-06,2.78,2.23,1.72
99,USGS,02163500,2017-01-07,3.15,2.41,1.69
100,USGS,02163500,2017-01-08,2.99,2.29,1.69
101,USGS,02163500,2017-01-09,2.90,2.26,1.68
102,USGS,02163500,2017-01-10,2.77,2.16,1.60
103,USGS,02163500,2017-01-11,2.70,2.14,1.60
104,USGS,02163500,2017-01-12,2.69,2.05,1.58
105,USGS,02163500,2017-01-13,1.65,1.64,1.61
106,USGS,02163500,2017-01-14,1.68,1.65,1.62
107,USGS,02163500,2017-01-15,1.69,1.67,1.66
108,USGS,02163500,2017-01-16,2.08,1.77,1.68
109,USGS,02163500,2017-01-17,2.76,2.13,1.69
110,USGS,02163500,2017-01-18,2.73,2.04,1.66
111,USGS,02163500,2017-01-19,2.07,1.72,1.65
112,USGS,02163500,2017-01-20,2.85,2.26,1.62
113,USGS,02163500,2017-01-21,2.75,2.33,1.83
114,USGS,02163500,2017-01-22,3.38,2.92,2.34
115,USGS,02163500,2017-01-23,3.92,3.71,3.38
116,USGS,02163500,2017-01-24,3.92,3.64,3.37
117,USGS,02163500,2017-01-25,3.37,3.16,2.87
118,USGS,02163500,2017-01-26,2.91,2.88,2.83
119,USGS,02163500,2017-01-27,2.85,2.49,1.54
120,USGS,02163500,2017-01-28,1.75,1.69,1.59
121,USGS,02163500,2017-01-29,2.37,2.00,1.75
122,USGS,02163500,2017-01-30,3.00,2.32,1.63
123,USGS,02163500,2017-01-31,2.92,2.29,1.62
124,USGS,02163500,2017-02-01,2.94,2.13,1.55
125,USGS,02163500,2017-02-02,1.69,1.67,1.65
126,USGS,02163500,2017-02-03,2.21,1.80,1.67
127,USGS,02163500,2017-02-04,2.97,2.29,1.62
128,USGS,02163500,2017-02-05,2.82,2.15,1.69
129,USGS,02163500,2017-02-06,1.99,1.72,1.63
130,USGS,02163500,2017-02-07,2.77,2.07,1.57
131,USGS,02163500,2017-02-08,1.63,1.51,1.15
132,USGS,02163500,2017-02-09,3.05,2.25,1.61
133,USGS,02163500,2017-02-10,3.01,2.51,2.17
134,USGS,02163500,2017-02-11,2.81,2.56,1.68
135,USGS,02163500,2017-02-12,1.70,1.63,1.55
136,USGS,02163500,2017-02-13,1.60,1.41,1.05
137,USGS,02163500,2017-02-14,2.15,1.67,1.13
138,USGS,02163500,2017-02-15,2.29,2.11,1.91
139,USGS,02163500,2017-02-16,2.48,2.38,2.27
140,USGS,02163500,2017-02-17,2.27,1.96,1.74
141,USGS,02163500,2017-02-18,1.89,1.78,1.71
142,USGS,02163500,2017-02-19,1.93,1.71,1.67
143,USGS,02163500,2017-02-20,1.83,1.69,1.60
144,USGS,02163500,2017-02-21,2.80,2.21,1.70
145,USGS,02163500,2017-02-22,2.82,2.25,1.67
146,USGS,02163500,2017-02-23,2.75,2.19,1.71
147,USGS,02163500,2017-02-24,2.69,2.10,1.73
148,USGS,02163500,2017-02-25,1.73,1.67,1.61
149,USGS,02163500,2017-02-26,1.66,1.63,1.57
150,USGS,02163500,2017-02-27,1.60,1.59,1.49
151,USGS,02163500,2017-02-28,1.91,1.62,1.58
152,USGS,02163500,2017-03-01,2.79,2.12,1.67
153,USGS,02163500,2017-03-02,2.66,2.35,2.00
154,USGS,02163500,2017-03-03,2.94,2.60,2.30
155,USGS,02163500,2017-03-04,2.30,1.99,1.56
156,USGS,02163500,2017-03-05,2.10,2.07,2.03
157,USGS,02163500,2017-03-06,2.14,2.09,2.07
158,USGS,02163500,2017-03-07,2.10,2.08,2.05
159,USGS,02163500,2017-03-08,2.10,2.01,1.74
160,USGS,02163500,2017-03-09,1.74,1.43,1.11
161,USGS,02163500,2017-03-10,1.49,1.44,1.39
162,USGS,02163500,2017-03-11,2.36,2.02,1.45
163,USGS,02163500,2017-03-12,2.33,2.28,2.17
164,USGS,02163500,2017-03-13,2.17,2.14,2.07
165,USGS,02163500,2017-03-14,2.19,2.17,2.13
166,USGS,02163500,2017-03-15,2.17,2.16,2.12
167,USGS,02163500,2017-03-16,2.15,2.06,1.87
168,USGS,02163500,2017-03-17,2.36,2.16,1.82
169,USGS,02163500,2017-03-18,2.01,1.66,1.41
170,USGS,02163500,2017-03-19,1.50,1.41,1.31
171,USGS,02163500,2017-03-20,2.22,1.77,1.50
172,USGS,02163500,2017-03-21,2.20,2.14,2.08
173,USGS,02163500,2017-03-22,2.59,2.20,2.03
174,USGS,02163500,2017-03-23,2.91,2.51,2.00
175,USGS,02163500,2017-03-24,2.24,2.21,2.10
176,USGS,02163500,2017-03-25,2.24,2.21,2.14
177,USGS,02163500,2017-03-26,2.17,2.14,2.09
178,USGS,02163500,2017-03-27,2.19,2.18,2.17
179,USGS,02163500,2017-03-28,2.48,2.22,1.91
180,USGS,02163500,2017-03-29,2.85,2.63,2.48
181,USGS,02163500,2017-03-30,2.58,2.39,2.15
182,USGS,02163500,2017-03-31,3.20,2.64,2.09
183,USGS,02163500,2017-04-01,3.17,3.15,3.13
184,USGS,02163500,2017-04-02,3.54,3.40,3.14
185,USGS,02163500,2017-04-03,3.45,3.30,3.19
186,USGS,02163500,2017-04-04,3.84,3.33,2.71
187,USGS,02163500,2017-04-05,5.22,4.49,3.83
188,USGS,02163500,2017-04-06,6.13,5.70,4.71
189,USGS,02163500,2017-04-07,6.04,5.44,4.67
190,USGS,02163500,2017-04-08,4.67,3.81,3.35
191,USGS,02163500,2017-04-09,3.63,3.56,3.35
192,USGS,02163500,2017-04-10,3.55,3.23,2.61
193,USGS,02163500,2017-04-11,3.18,2.97,2.86
194,USGS,02163500,2017-04-12,2.99,2.97,2.96
195,USGS,02163500,2017-04-13,2.97,2.74,2.43
196,USGS,02163500,2017-04-14,2.44,2.42,2.40
197,USGS,02163500,2017-04-15,2.41,2.40,2.35
198,USGS,02163500,2017-04-16,2.44,2.38,2.11
199,USGS,02163500,2017-04-17,2.45,2.19,1.62
200,USGS,02163500,2017-04-18,3.63,2.74,1.87
201,USGS,02163500,2017-04-19,3.60,3.31,2.99
202,USGS,02163500,2017-04-20,3.31,3.24,3.11
203,USGS,02163500,2017-04-21,3.18,3.00,2.72
204,USGS,02163500,2017-04-22,2.72,2.70,2.65
205,USGS,02163500,2017-04-23,2.87,2.74,2.67
206,USGS,02163500,2017-04-24,8.32,5.34,2.85
207,USGS,02163500,2017-04-25,8.82,8.40,7.38
208,USGS,02163500,2017-04-26,7.38,6.24,5.30
209,USGS,02163500,2017-04-27,5.30,4.54,3.69
210,USGS,02163500,2017-04-28,3.81,3.66,3.56
211,USGS,02163500,2017-04-29,3.64,3.57,3.43
212,USGS,02163500,2017-04-30,3.51,3.46,3.28
213,USGS,02163500,2017-05-01,3.54,3.25,2.79
214,USGS,02163500,2017-05-02,3.43,3.06,2.89
215,USGS,02163500,2017-05-03,3.42,3.36,3.33
216,USGS,02163500,2017-05-04,3.34,3.13,2.82
217,USGS,02163500,2017-05-05,4.54,2.97,2.57
218,USGS,02163500,2017-05-06,4.84,4.74,4.54
219,USGS,02163500,2017-05-07,4.70,4.54,4.11
220,USGS,02163500,2017-05-08,4.11,3.21,2.75
221,USGS,02163500,2017-05-09,3.30,3.15,2.75
222,USGS,02163500,2017-05-10,3.26,3.21,3.15
223,USGS,02163500,2017-05-11,3.37,3.12,2.71
224,USGS,02163500,2017-05-12,3.30,2.96,2.41
225,USGS,02163500,2017-05-13,2.91,2.69,2.48
226,USGS,02163500,2017-05-14,2.50,2.41,2.06
227,USGS,02163500,2017-05-15,2.86,2.62,2.43
228,USGS,02163500,2017-05-16,3.25,3.02,2.84
229,USGS,02163500,2017-05-17,3.25,2.95,2.01
230,USGS,02163500,2017-05-18,2.36,1.88,1.35
231,USGS,02163500,2017-05-19,2.73,2.45,2.30
232,USGS,02163500,2017-05-20,2.60,1.91,1.70
233,USGS,02163500,2017-05-21,6.26,3.13,1.61
234,USGS,02163500,2017-05-22,7.21,6.72,6.12
235,USGS,02163500,2017-05-23,6.12,5.24,4.90
236,USGS,02163500,2017-05-24,5.02,4.71,4.26
237,USGS,02163500,2017-05-25,5.58,5.02,4.62
238,USGS,02163500,2017-05-26,6.42,5.94,5.18
239,USGS,02163500,2017-05-27,5.18,4.53,4.10
240,USGS,02163500,2017-05-28,4.17,3.88,3.55
241,USGS,02163500,2017-05-29,3.55,3.46,3.32
242,USGS,02163500,2017-05-30,3.36,3.34,3.31
243,USGS,02163500,2017-05-31,3.35,3.13,2.48
244,USGS,02163500,2017-06-01,3.26,3.03,2.90
245,USGS,02163500,2017-06-02,2.90,2.47,1.95
246,USGS,02163500,2017-06-03,3.55,3.20,2.52
247,USGS,02163500,2017-06-04,2.83,2.39,1.55
248,USGS,02163500,2017-06-05,3.50,2.98,2.51
249,USGS,02163500,2017-06-06,4.67,3.76,3.34
250,USGS,02163500,2017-06-07,3.45,3.35,3.21
251,USGS,02163500,2017-06-08,3.28,2.79,1.80
252,USGS,02163500,2017-06-09,2.92,2.28,1.71
253,USGS,02163500,2017-06-10,2.89,2.68,2.38
254,USGS,02163500,2017-06-11,2.38,2.20,1.89
255,USGS,02163500,2017-06-12,3.04,2.25,1.84
256,USGS,02163500,2017-06-13,2.65,2.46,2.36
257,USGS,02163500,2017-06-14,2.40,2.37,2.35
258,USGS,02163500,2017-06-15,2.55,2.45,2.39
259,USGS,02163500,2017-06-16,3.29,2.73,2.39
260,USGS,02163500,2017-06-17,3.28,2.96,2.38
261,USGS,02163500,2017-06-18,2.40,2.28,1.78
262,USGS,02163500,2017-06-19,2.80,2.29,1.84
263,USGS,02163500,2017-06-20,2.97,2.82,2.54
264,USGS,02163500,2017-06-21,2.54,2.46,2.44
265,USGS,02163500,2017-06-22,3.03,2.68,2.44
266,USGS,02163500,2017-06-23,3.32,3.12,2.95
267,USGS,02163500,2017-06-24,3.29,2.91,2.39
268,USGS,02163500,2017-06-25,2.88,2.55,2.41
269,USGS,02163500,2017-06-26,2.88,2.87,2.85
270,USGS,02163500,2017-06-27,2.87,2.68,2.34
271,USGS,02163500,2017-06-28,2.34,2.13,1.79
272,USGS,02163500,2017-06-29,1.80,1.78,1.75
273,USGS,02163500,2017-06-30,3.06,2.26,1.79
274,USGS,02163500,2017-07-01,4.49,3.90,3.06
275,USGS,02163500,2017-07-02,3.88,3.24,2.41
276,USGS,02163500,2017-07-03,3.39,3.00,2.50
277,USGS,02163500,2017-07-04,3.48,3.38,3.30
278,USGS,02163500,2017-07-05,3.35,3.11,2.68
279,USGS,02163500,2017-07-06,3.62,3.10,2.65
280,USGS,02163500,2017-07-07,2.83,2.70,2.37
281,USGS,02163500,2017-07-08,2.39,2.36,2.34
282,USGS,02163500,2017-07-09,2.70,2.42,2.33
283,USGS,02163500,2017-07-10,3.03,2.86,2.70
284,USGS,02163500,2017-07-11,2.99,2.59,2.03
285,USGS,02163500,2017-07-12,2.74,2.37,1.95
286,USGS,02163500,2017-07-13,2.69,2.28,1.95
287,USGS,02163500,2017-07-14,2.53,2.12,1.79
288,USGS,02163500,2017-07-15,2.82,2.27,1.72
289,USGS,02163500,2017-07-16,2.64,2.49,1.82
290,USGS,02163500,2017-07-17,2.64,2.28,1.90
291,USGS,02163500,2017-07-18,2.73,2.36,1.96
292,USGS,02163500,2017-07-19,2.71,2.35,1.97
293,USGS,02163500,2017-07-20,2.70,2.32,1.97
294,USGS,02163500,2017-07-21,2.67,2.29,1.91
295,USGS,02163500,2017-07-22,2.63,2.19,1.82
296,USGS,02163500,2017-07-23,1.82,1.69,1.56
297,USGS,02163500,2017-07-24,1.66,1.52,1.43
298,USGS,02163500,2017-07-25,1.54,1.45,1.37
299,USGS,02163500,2017-07-26,1.88,1.68,1.53
300,USGS,02163500,2017-07-27,1.96,1.92,1.87
301,USGS,02163500,2017-07-28,1.87,1.81,1.68
302,USGS,02163500,2017-07-29,1.68,1.57,1.51
303,USGS,02163500,2017-07-30,1.63,1.56,1.52
304,USGS,02163500,2017-07-31,2.14,1.78,1.63
305,USGS,02163500,2017-08-01,1.97,1.61,1.37
306,USGS,02163500,2017-08-02,1.90,1.65,1.41
307,USGS,02163500,2017-08-03,1.57,1.46,1.26
308,USGS,02163500,2017-08-04,1.50,1.24,0.93
309,USGS,02163500,2017-08-05,2.19,1.90,1.12
310,USGS,02163500,2017-08-06,2.85,2.22,1.84
311,USGS,02163500,2017-08-07,2.65,2.31,2.21
312,USGS,02163500,2017-08-08,2.75,2.33,2.20
313,USGS,02163500,2017-08-09,2.79,2.77,2.74
314,USGS,02163500,2017-08-10,2.81,2.79,2.72
315,USGS,02163500,2017-08-11,2.76,2.71,2.40
316,USGS,02163500,2017-08-12,2.51,2.18,1.61
317,USGS,02163500,2017-08-13,3.31,3.05,2.46
318,USGS,02163500,2017-08-14,2.98,2.82,2.33
319,USGS,02163500,2017-08-15,3.19,3.06,2.89
320,USGS,02163500,2017-08-16,3.19,3.14,3.08
321,USGS,02163500,2017-08-17,3.08,2.98,2.86
322,USGS,02163500,2017-08-18,2.86,2.64,2.31
323,USGS,02163500,2017-08-19,2.31,2.13,1.77
324,USGS,02163500,2017-08-20,1.77,1.75,1.73
325,USGS,02163500,2017-08-21,1.80,1.77,1.74
326,USGS,02163500,2017-08-22,1.85,1.80,1.78
327,USGS,02163500,2017-08-23,1.87,1.75,1.44
328,USGS,02163500,2017-08-24,2.27,1.44,1.30
329,USGS,02163500,2017-08-25,2.43,2.32,2.25
330,USGS,02163500,2017-08-26,2.26,1.87,1.63
331,USGS,02163500,2017-08-27,1.87,1.66,1.52
332,USGS,02163500,2017-08-28,1.52,1.40,1.30
333,USGS,02163500,2017-08-29,1.40,1.34,1.25
334,USGS,02163500,2017-08-30,1.36,1.32,1.21
335,USGS,02163500,2017-08-31,2.72,1.69,1.22
336,USGS,02163500,2017-09-01,2.86,2.74,2.67
337,USGS,02163500,2017-09-02,2.69,2.05,1.60
338,USGS,02163500,2017-09-03,2.26,2.16,1.70
339,USGS,02163500,2017-09-04,1.71,1.53,1.37
340,USGS,02163500,2017-09-05,2.03,1.53,1.31
341,USGS,02163500,2017-09-06,2.66,2.27,2.03
342,USGS,02163500,2017-09-07,3.76,3.07,2.19
343,USGS,02163500,2017-09-08,4.05,3.08,2.39
344,USGS,02163500,2017-09-09,3.94,3.13,2.28
345,USGS,02163500,2017-09-10,3.23,3.13,3.02
346,USGS,02163500,2017-09-11,3.70,2.94,2.14
347,USGS,02163500,2017-09-12,2.93,2.58,1.80
348,USGS,02163500,2017-09-13,2.39,1.89,1.63
349,USGS,02163500,2017-09-14,2.37,2.32,2.28
350,USGS,02163500,2017-09-15,2.28,2.25,2.22
351,USGS,02163500,2017-09-16,2.23,2.05,1.58
352,USGS,02163500,2017-09-17,1.58,1.51,1.48
353,USGS,02163500,2017-09-18,2.15,1.68,1.51
354,USGS,02163500,2017-09-19,2.20,2.10,1.71
355,USGS,02163500,2017-09-20,1.98,1.66,1.57
356,USGS,02163500,2017-09-21,2.05,1.98,1.60
357,USGS,02163500,2017-09-22,1.96,1.47,1.34
358,USGS,02163500,2017-09-23,2.11,1.98,1.68
359,USGS,02163500,2017-09-24,1.68,1.58,1.44
360,USGS,02163500,2017-09-25,2.46,1.45,1.30
361,USGS,02163500,2017-09-26,1.44,1.40,1.38
362,USGS,02163500,2017-09-27,1.57,1.53,1.44
363,USGS,02163500,2017-09-28,1.59,1.56,1.43
364,USGS,02163500,2017-09-29,1.43,1.37,1.34
365,USGS,02163500,2017-09-30,1.45,1.40,1.34
