,agency_cd,site_no,datetime,Gage height_Max,Gage height_Mean,Gage height_Min
94,USGS,02176500,2017-01-02,6.33,6.30,6.26
95,USGS,02176500,2017-01-03,6.54,6.47,6.33
96,USGS,02176500,2017-01-04,6.78,6.64,6.54
97,USGS,02176500,2017-01-05,6.82,6.80,6.78
98,USGS,02176500,2017-01-06,6.83,6.81,6.77
99,USGS,02176500,2017-01-07,6.79,6.77,6.74
100,USGS,02176500,2017-01-08,6.74,6.74,6.73
101,USGS,02176500,2017-01-09,6.73,6.69,6.66
102,USGS,02176500,2017-01-10,6.66,6.63,6.59
103,USGS,02176500,2017-01-11,6.59,6.56,6.52
104,USGS,02176500,2017-01-12,6.52,6.49,6.46
105,USGS,02176500,2017-01-13,6.46,6.44,6.43
106,USGS,02176500,2017-01-14,6.43,6.41,6.39
107,USGS,02176500,2017-01-15,6.39,6.37,6.35
108,USGS,02176500,2017-01-16,6.35,6.33,6.31
109,USGS,02176500,2017-01-17,6.31,6.29,6.28
110,USGS,02176500,2017-01-18,6.28,6.26,6.25
111,USGS,02176500,2017-01-19,6.25,6.23,6.22
112,USGS,02176500,2017-01-20,6.22,6.22,6.21
113,USGS,02176500,2017-01-21,6.38,6.27,6.21
114,USGS,02176500,2017-01-22,7.34,6.84,6.38
115,USGS,02176500,2017-01-23,8.01,7.77,7.34
116,USGS,02176500,2017-01-24,8.08,7.92,7.77
117,USGS,02176500,2017-01-25,7.78,7.60,7.40
118,USGS,02176500,2017-01-26,7.41,7.30,7.18
119,USGS,02176500,2017-01-27,7.18,7.08,7.00
120,USGS,02176500,2017-01-28,7.00,6.92,6.84
121,USGS,02176500,2017-01-29,6.84,6.78,6.73
122,USGS,02176500,2017-01-30,6.73,6.68,6.63
123,USGS,02176500,2017-01-31,6.63,6.60,6.57
124,USGS,02176500,2017-02-01,6.57,6.53,6.51
125,USGS,02176500,2017-02-02,6.51,6.48,6.46
126,USGS,02176500,2017-02-03,6.46,6.44,6.42
127,USGS,02176500,2017-02-04,6.42,6.41,6.39
128,USGS,02176500,2017-02-05,6.39,6.37,6.35
129,USGS,02176500,2017-02-06,6.35,6.33,6.30
130,USGS,02176500,2017-02-07,6.30,6.29,6.29
131,USGS,02176500,2017-02-08,6.34,6.33,6.30
132,USGS,02176500,2017-02-09,6.40,6.38,6.34
133,USGS,02176500,2017-02-10,6.42,6.41,6.40
134,USGS,02176500,2017-02-11,6.42,6.42,6.42
135,USGS,02176500,2017-02-12,6.42,6.39,6.37
136,USGS,02176500,2017-02-13,6.37,6.34,6.30
137,USGS,02176500,2017-02-14,6.30,6.28,6.26
138,USGS,02176500,2017-02-15,6.26,6.25,6.24
139,USGS,02176500,2017-02-16,6.25,6.22,6.21
140,USGS,02176500,2017-02-17,6.21,6.19,6.18
141,USGS,02176500,2017-02-18,6.18,6.16,6.15
142,USGS,02176500,2017-02-19,6.15,6.13,6.11
143,USGS,02176500,2017-02-20,6.11,6.09,6.08
144,USGS,02176500,2017-02-21,6.08,6.06,6.06
145,USGS,02176500,2017-02-22,6.06,6.05,6.04
146,USGS,02176500,2017-02-23,6.04,6.03,6.03
147,USGS,02176500,2017-02-24,6.03,6.02,6.02
148,USGS,02176500,2017-02-25,6.02,6.01,6.01
149,USGS,02176500,2017-02-26,6.01,5.98,5.96
150,USGS,02176500,2017-02-27,5.96,5.93,5.92
151,USGS,02176500,2017-02-28,5.92,5.91,5.91
152,USGS,02176500,2017-03-01,5.93,5.91,5.91
153,USGS,02176500,2017-03-02,5.93,5.92,5.91
154,USGS,02176500,2017-03-03,5.91,5.89,5.88
155,USGS,02176500,2017-03-04,5.88,5.86,5.84
156,USGS,02176500,2017-03-05,5.84,5.82,5.81
157,USGS,02176500,2017-03-06,5.81,5.79,5.78
158,USGS,02176500,2017-03-07,5.78,5.77,5.76
159,USGS,02176500,2017-03-08,5.77,5.76,5.76
160,USGS,02176500,2017-03-09,5.76,5.75,5.75
161,USGS,02176500,2017-03-10,5.75,5.75,5.74
162,USGS,02176500,2017-03-11,5.75,5.72,5.71
163,USGS,02176500,2017-03-12,5.71,5.70,5.69
164,USGS,02176500,2017-03-13,5.76,5.69,5.67
165,USGS,02176500,2017-03-14,5.84,5.81,5.76
166,USGS,02176500,2017-03-15,5.92,5.88,5.84
167,USGS,02176500,2017-03-16,5.92,5.91,5.89
168,USGS,02176500,2017-03-17,5.89,5.86,5.84
169,USGS,02176500,2017-03-18,5.84,5.81,5.80
170,USGS,02176500,2017-03-19,5.81,5.77,5.74
171,USGS,02176500,2017-03-20,5.74,5.73,5.72
172,USGS,02176500,2017-03-21,5.72,5.70,5.70
173,USGS,02176500,2017-03-22,5.70,5.68,5.67
174,USGS,02176500,2017-03-23,5.67,5.64,5.62
175,USGS,02176500,2017-03-24,5.62,5.61,5.61
176,USGS,02176500,2017-03-25,5.61,5.61,5.60
177,USGS,02176500,2017-03-26,5.62,5.60,5.58
178,USGS,02176500,2017-03-27,5.62,5.60,5.58
179,USGS,02176500,2017-03-28,5.59,5.58,5.58
180,USGS,02176500,2017-03-29,5.59,5.57,5.55
181,USGS,02176500,2017-03-30,5.68,5.59,5.52
182,USGS,02176500,2017-03-31,5.74,5.62,5.58
183,USGS,02176500,2017-04-01,5.75,5.72,5.70
184,USGS,02176500,2017-04-02,5.70,5.66,5.62
185,USGS,02176500,2017-04-03,5.90,5.67,5.56
186,USGS,02176500,2017-04-04,5.94,5.89,5.87
187,USGS,02176500,2017-04-05,6.25,6.05,5.94
188,USGS,02176500,2017-04-06,6.37,6.31,6.25
189,USGS,02176500,2017-04-07,6.51,6.47,6.37
190,USGS,02176500,2017-04-08,6.50,6.40,6.27
191,USGS,02176500,2017-04-09,6.27,6.16,6.06
192,USGS,02176500,2017-04-10,6.06,5.97,5.89
193,USGS,02176500,2017-04-11,5.89,5.82,5.77
194,USGS,02176500,2017-04-12,5.77,5.71,5.66
195,USGS,02176500,2017-04-13,5.66,5.63,5.59
196,USGS,02176500,2017-04-14,5.59,5.55,5.52
197,USGS,02176500,2017-04-15,5.52,5.49,5.46
198,USGS,02176500,2017-04-16,5.46,5.43,5.40
199,USGS,02176500,2017-04-17,5.40,5.37,5.34
200,USGS,02176500,2017-04-18,5.34,5.32,5.30
201,USGS,02176500,2017-04-19,5.31,5.29,5.27
202,USGS,02176500,2017-04-20,5.27,5.26,5.25
203,USGS,02176500,2017-04-21,5.25,5.23,5.21
204,USGS,02176500,2017-04-22,5.21,5.19,5.16
205,USGS,02176500,2017-04-23,5.46,5.14,5.10
206,USGS,02176500,2017-04-24,5.81,5.66,5.46
207,USGS,02176500,2017-04-25,5.80,5.72,5.59
208,USGS,02176500,2017-04-26,5.82,5.80,5.77
209,USGS,02176500,2017-04-27,5.78,5.77,5.76
210,USGS,02176500,2017-04-28,5.76,5.70,5.63
211,USGS,02176500,2017-04-29,5.63,5.57,5.51
212,USGS,02176500,2017-04-30,5.51,5.47,5.42
213,USGS,02176500,2017-05-01,5.70,5.44,5.34
214,USGS,02176500,2017-05-02,5.73,5.57,5.44
215,USGS,02176500,2017-05-03,5.44,5.38,5.34
216,USGS,02176500,2017-05-04,5.81,5.48,5.35
217,USGS,02176500,2017-05-05,5.82,5.73,5.68
218,USGS,02176500,2017-05-06,5.81,5.74,5.69
219,USGS,02176500,2017-05-07,5.82,5.78,5.71
220,USGS,02176500,2017-05-08,5.71,5.64,5.56
221,USGS,02176500,2017-05-09,5.56,5.50,5.43
222,USGS,02176500,2017-05-10,5.43,5.36,5.30
223,USGS,02176500,2017-05-11,5.30,5.25,5.21
224,USGS,02176500,2017-05-12,5.21,5.15,5.10
225,USGS,02176500,2017-05-13,5.69,5.34,5.09
226,USGS,02176500,2017-05-14,5.62,5.45,5.34
227,USGS,02176500,2017-05-15,5.42,5.36,5.34
228,USGS,02176500,2017-05-16,5.45,5.41,5.34
229,USGS,02176500,2017-05-17,5.34,5.27,5.19
230,USGS,02176500,2017-05-18,5.19,5.14,5.08
231,USGS,02176500,2017-05-19,5.08,5.04,4.99
232,USGS,02176500,2017-05-20,4.99,4.98,4.95
233,USGS,02176500,2017-05-21,5.27,5.04,4.94
234,USGS,02176500,2017-05-22,5.29,5.13,5.04
235,USGS,02176500,2017-05-23,5.77,5.47,5.29
236,USGS,02176500,2017-05-24,6.10,5.91,5.77
237,USGS,02176500,2017-05-25,6.29,6.24,6.10
238,USGS,02176500,2017-05-26,6.29,6.27,6.22
239,USGS,02176500,2017-05-27,6.22,6.14,6.04
240,USGS,02176500,2017-05-28,6.04,5.94,5.85
241,USGS,02176500,2017-05-29,5.85,5.74,5.64
242,USGS,02176500,2017-05-30,5.64,5.57,5.49
243,USGS,02176500,2017-05-31,5.49,5.43,5.38
244,USGS,02176500,2017-06-01,5.38,5.35,5.31
245,USGS,02176500,2017-06-02,5.31,5.27,5.22
246,USGS,02176500,2017-06-03,5.22,5.20,5.16
247,USGS,02176500,2017-06-04,5.16,5.13,5.09
248,USGS,02176500,2017-06-05,5.35,5.13,5.06
249,USGS,02176500,2017-06-06,5.45,5.39,5.35
250,USGS,02176500,2017-06-07,5.98,5.68,5.45
251,USGS,02176500,2017-06-08,6.18,6.06,5.98
252,USGS,02176500,2017-06-09,6.33,6.29,6.18
253,USGS,02176500,2017-06-10,6.32,6.23,6.12
254,USGS,02176500,2017-06-11,6.12,6.00,5.87
255,USGS,02176500,2017-06-12,5.87,5.78,5.68
256,USGS,02176500,2017-06-13,5.68,5.61,5.53
257,USGS,02176500,2017-06-14,5.53,5.47,5.40
258,USGS,02176500,2017-06-15,5.40,5.35,5.29
259,USGS,02176500,2017-06-16,5.53,5.34,5.26
260,USGS,02176500,2017-06-17,5.44,5.40,5.35
261,USGS,02176500,2017-06-18,5.35,5.27,5.19
262,USGS,02176500,2017-06-19,5.21,5.19,5.19
263,USGS,02176500,2017-06-20,5.38,5.26,5.21
264,USGS,02176500,2017-06-21,5.62,5.46,5.37
265,USGS,02176500,2017-06-22,5.67,5.62,5.60
266,USGS,02176500,2017-06-23,5.79,5.76,5.67
267,USGS,02176500,2017-06-24,5.79,5.76,5.72
268,USGS,02176500,2017-06-25,5.72,5.69,5.66
269,USGS,02176500,2017-06-26,5.66,5.61,5.55
270,USGS,02176500,2017-06-27,5.55,5.53,5.50
271,USGS,02176500,2017-06-28,5.51,5.48,5.43
272,USGS,02176500,2017-06-29,5.43,5.40,5.35
273,USGS,02176500,2017-06-30,5.43,5.40,5.34
274,USGS,02176500,2017-07-01,5.44,5.41,5.37
275,USGS,02176500,2017-07-02,5.76,5.61,5.38
276,USGS,02176500,2017-07-03,5.80,5.77,5.74
277,USGS,02176500,2017-07-04,5.99,5.94,5.79
278,USGS,02176500,2017-07-05,6.05,5.97,5.92
279,USGS,02176500,2017-07-06,6.07,6.02,5.93
280,USGS,02176500,2017-07-07,5.93,5.87,5.79
281,USGS,02176500,2017-07-08,5.79,5.71,5.63
282,USGS,02176500,2017-07-09,5.63,5.57,5.51
283,USGS,02176500,2017-07-10,5.62,5.59,5.54
284,USGS,02176500,2017-07-11,6.02,5.77,5.58
285,USGS,02176500,2017-07-12,6.07,6.04,5.97
286,USGS,02176500,2017-07-13,5.97,5.89,5.79
287,USGS,02176500,2017-07-14,5.79,5.70,5.61
288,USGS,02176500,2017-07-15,5.61,5.52,5.44
289,USGS,02176500,2017-07-16,5.58,5.43,5.35
290,USGS,02176500,2017-07-17,6.01,5.68,5.58
291,USGS,02176500,2017-07-18,6.68,6.52,6.01
292,USGS,02176500,2017-07-19,6.67,6.54,6.39
293,USGS,02176500,2017-07-20,6.39,6.26,6.13
294,USGS,02176500,2017-07-21,6.13,6.02,5.90
295,USGS,02176500,2017-07-22,5.90,5.81,5.72
296,USGS,02176500,2017-07-23,5.72,5.65,5.58
297,USGS,02176500,2017-07-24,5.69,5.65,5.58
298,USGS,02176500,2017-07-25,6.21,5.85,5.69
299,USGS,02176500,2017-07-26,6.36,6.33,6.21
300,USGS,02176500,2017-07-27,6.30,6.21,6.11
301,USGS,02176500,2017-07-28,6.11,6.00,5.90
302,USGS,02176500,2017-07-29,5.90,5.86,5.81
303,USGS,02176500,2017-07-30,5.85,5.81,5.79
304,USGS,02176500,2017-07-31,5.90,5.88,5.82
305,USGS,02176500,2017-08-01,5.91,5.87,5.80
306,USGS,02176500,2017-08-02,5.80,5.72,5.63
307,USGS,02176500,2017-08-03,5.63,5.57,5.50
308,USGS,02176500,2017-08-04,5.50,5.48,5.46
309,USGS,02176500,2017-08-05,5.46,5.44,5.42
310,USGS,02176500,2017-08-06,5.67,5.45,5.41
311,USGS,02176500,2017-08-07,5.83,5.76,5.67
312,USGS,02176500,2017-08-08,6.23,6.05,5.83
313,USGS,02176500,2017-08-09,6.20,6.06,5.98
314,USGS,02176500,2017-08-10,6.22,6.07,5.91
315,USGS,02176500,2017-08-11,5.93,5.90,5.90
316,USGS,02176500,2017-08-12,5.96,5.93,5.88
317,USGS,02176500,2017-08-13,5.88,5.82,5.74
318,USGS,02176500,2017-08-14,5.74,5.72,5.69
319,USGS,02176500,2017-08-15,5.77,5.74,5.72
320,USGS,02176500,2017-08-16,5.73,5.69,5.67
321,USGS,02176500,2017-08-17,5.76,5.74,5.69
322,USGS,02176500,2017-08-18,5.76,5.73,5.67
323,USGS,02176500,2017-08-19,5.67,5.60,5.52
324,USGS,02176500,2017-08-20,5.52,5.46,5.38
325,USGS,02176500,2017-08-21,5.38,5.34,5.31
326,USGS,02176500,2017-08-22,5.31,5.28,5.24
327,USGS,02176500,2017-08-23,5.24,5.23,5.21
328,USGS,02176500,2017-08-24,5.27,5.26,5.22
329,USGS,02176500,2017-08-25,5.26,5.25,5.22
330,USGS,02176500,2017-08-26,5.22,5.21,5.18
331,USGS,02176500,2017-08-27,5.18,5.16,5.12
332,USGS,02176500,2017-08-28,5.12,5.11,5.10
333,USGS,02176500,2017-08-29,5.10,5.09,5.08
334,USGS,02176500,2017-08-30,5.08,5.07,5.06
335,USGS,02176500,2017-08-31,5.09,5.07,5.06
336,USGS,02176500,2017-09-01,5.14,5.12,5.09
337,USGS,02176500,2017-09-02,5.17,5.15,5.12
338,USGS,02176500,2017-09-03,5.12,5.10,5.06
339,USGS,02176500,2017-09-04,5.07,5.06,5.04
340,USGS,02176500,2017-09-05,5.15,5.12,5.04
341,USGS,02176500,2017-09-06,5.14,5.12,5.11
342,USGS,02176500,2017-09-07,5.11,5.09,5.05
343,USGS,02176500,2017-09-08,5.06,5.04,5.01
344,USGS,02176500,2017-09-09,5.01,4.97,4.94
345,USGS,02176500,2017-09-10,4.97,4.94,4.91
346,USGS,02176500,2017-09-11,6.66,5.78,4.97
347,USGS,02176500,2017-09-12,7.82,7.21,6.66
348,USGS,02176500,2017-09-13,7.82,7.68,7.49
349,USGS,02176500,2017-09-14,7.49,7.36,7.24
350,USGS,02176500,2017-09-15,7.24,7.08,6.94
351,USGS,02176500,2017-09-16,6.94,6.80,6.67
352,USGS,02176500,2017-09-17,6.67,6.56,6.45
353,USGS,02176500,2017-09-18,6.45,6.37,6.30
354,USGS,02176500,2017-09-19,6.30,6.21,6.14
355,USGS,02176500,2017-09-20,6.14,6.08,6.03
356,USGS,02176500,2017-09-21,6.03,5.99,5.94
357,USGS,02176500,2017-09-22,6.02,5.98,5.94
358,USGS,02176500,2017-09-23,5.99,5.94,5.88
359,USGS,02176500,2017-09-24,5.88,5.85,5.81
360,USGS,02176500,2017-09-25,5.81,5.78,5.75
361,USGS,02176500,2017-09-26,5.75,5.73,5.70
362,USGS,02176500,2017-09-27,5.70,5.67,5.64
363,USGS,02176500,2017-09-28,5.64,5.60,5.57
364,USGS,02176500,2017-09-29,5.57,5.53,5.50
365,USGS,02176500,2017-09-30,5.50,5.47,5.44
