,agency_cd,site_no,datetime,Gage height_Mean,Gage height_Min,Gage height_Max
41,USGS,02198500,2016-11-10,2.95,2.91,3.04
42,USGS,02198500,2016-11-11,2.95,2.91,3.03
43,USGS,02198500,2016-11-12,3.10,3.03,3.16
44,USGS,02198500,2016-11-13,3.23,3.16,3.30
45,USGS,02198500,2016-11-14,3.30,3.22,3.32
46,USGS,02198500,2016-11-15,3.26,3.14,3.39
47,USGS,02198500,2016-11-16,3.53,3.39,3.58
48,USGS,02198500,2016-11-17,3.50,3.47,3.55
49,USGS,02198500,2016-11-18,3.34,3.24,3.47
50,USGS,02198500,2016-11-19,3.23,3.17,3.29
51,USGS,02198500,2016-11-20,3.25,3.18,3.29
52,USGS,02198500,2016-11-21,3.16,3.11,3.22
53,USGS,02198500,2016-11-22,3.02,2.96,3.11
54,USGS,02198500,2016-11-23,2.97,2.93,3.07
55,USGS,02198500,2016-11-24,3.20,3.07,3.29
56,USGS,02198500,2016-11-25,3.26,3.22,3.29
57,USGS,02198500,2016-11-26,3.18,3.09,3.22
58,USGS,02198500,2016-11-27,3.14,3.11,3.17
59,USGS,02198500,2016-11-28,3.10,3.03,3.13
60,USGS,02198500,2016-11-29,3.07,3.02,3.11
61,USGS,02198500,2016-11-30,3.09,3.03,3.16
62,USGS,02198500,2016-12-01,3.19,3.10,3.23
63,USGS,02198500,2016-12-02,3.16,3.07,3.21
64,USGS,02198500,2016-12-03,3.24,3.17,3.37
65,USGS,02198500,2016-12-04,3.53,3.37,3.68
66,USGS,02198500,2016-12-05,3.85,3.68,4.06
67,USGS,02198500,2016-12-06,4.58,4.06,4.72
68,USGS,02198500,2016-12-07,4.86,4.72,5.09
69,USGS,02198500,2016-12-08,5.38,5.09,5.69
70,USGS,02198500,2016-12-09,5.82,5.69,5.88
71,USGS,02198500,2016-12-10,5.79,5.66,5.88
72,USGS,02198500,2016-12-11,5.43,5.20,5.66
73,USGS,02198500,2016-12-12,5.04,4.97,5.20
74,USGS,02198500,2016-12-13,5.04,5.00,5.05
75,USGS,02198500,2016-12-14,4.95,4.86,5.03
76,USGS,02198500,2016-12-15,4.76,4.66,4.86
77,USGS,02198500,2016-12-16,4.74,4.71,4.79
78,USGS,02198500,2016-12-17,4.79,4.72,4.81
79,USGS,02198500,2016-12-18,4.75,4.70,4.80
80,USGS,02198500,2016-12-19,4.72,4.70,4.75
81,USGS,02198500,2016-12-20,4.77,4.75,4.78
82,USGS,02198500,2016-12-21,4.73,4.70,4.76
83,USGS,02198500,2016-12-22,4.78,4.73,4.89
84,USGS,02198500,2016-12-23,4.99,4.89,5.08
85,USGS,02198500,2016-12-24,5.01,4.88,5.09
86,USGS,02198500,2016-12-25,4.71,4.58,4.88
87,USGS,02198500,2016-12-26,4.57,4.53,4.62
88,USGS,02198500,2016-12-27,4.61,4.52,4.65
89,USGS,02198500,2016-12-28,4.34,4.14,4.52
90,USGS,02198500,2016-12-29,3.94,3.80,4.14
91,USGS,02198500,2016-12-30,3.91,3.81,4.02
92,USGS,02198500,2016-12-31,4.09,4.02,4.16
93,USGS,02198500,2017-01-01,4.23,4.16,4.26
94,USGS,02198500,2017-01-02,4.26,4.23,4.36
95,USGS,02198500,2017-01-03,4.68,4.32,5.04
96,USGS,02198500,2017-01-04,5.87,5.04,6.97
97,USGS,02198500,2017-01-05,7.91,6.97,8.67
98,USGS,02198500,2017-01-06,9.14,8.67,9.55
99,USGS,02198500,2017-01-07,9.91,9.55,10.23
100,USGS,02198500,2017-01-08,10.47,10.23,10.67
101,USGS,02198500,2017-01-09,10.80,10.67,10.90
102,USGS,02198500,2017-01-10,10.93,10.90,10.96
103,USGS,02198500,2017-01-11,10.95,10.92,10.97
104,USGS,02198500,2017-01-12,10.82,10.62,10.95
105,USGS,02198500,2017-01-13,10.08,9.40,10.62
106,USGS,02198500,2017-01-14,8.63,7.95,9.40
107,USGS,02198500,2017-01-15,7.40,6.96,7.95
108,USGS,02198500,2017-01-16,6.61,6.28,6.96
109,USGS,02198500,2017-01-17,6.01,5.83,6.28
110,USGS,02198500,2017-01-18,5.65,5.45,5.83
111,USGS,02198500,2017-01-19,5.20,5.02,5.45
112,USGS,02198500,2017-01-20,4.96,4.87,5.02
113,USGS,02198500,2017-01-21,5.05,4.94,5.22
114,USGS,02198500,2017-01-22,5.77,5.17,6.46
115,USGS,02198500,2017-01-23,7.10,6.46,7.83
116,USGS,02198500,2017-01-24,8.59,7.83,9.26
117,USGS,02198500,2017-01-25,9.72,9.26,10.12
118,USGS,02198500,2017-01-26,10.41,10.12,10.70
119,USGS,02198500,2017-01-27,10.90,10.70,11.07
120,USGS,02198500,2017-01-28,11.20,11.07,11.28
121,USGS,02198500,2017-01-29,11.13,10.93,11.28
122,USGS,02198500,2017-01-30,10.53,10.14,10.93
123,USGS,02198500,2017-01-31,9.64,9.12,10.14
124,USGS,02198500,2017-02-01,8.57,8.07,9.12
125,USGS,02198500,2017-02-02,7.55,7.08,8.07
126,USGS,02198500,2017-02-03,6.70,6.40,7.08
127,USGS,02198500,2017-02-04,6.17,5.98,6.40
128,USGS,02198500,2017-02-05,5.86,5.78,5.98
129,USGS,02198500,2017-02-06,5.72,5.58,5.81
130,USGS,02198500,2017-02-07,5.47,5.41,5.58
131,USGS,02198500,2017-02-08,5.61,5.49,5.70
132,USGS,02198500,2017-02-09,5.71,5.63,5.84
133,USGS,02198500,2017-02-10,5.97,5.84,6.14
134,USGS,02198500,2017-02-11,6.19,6.14,6.22
135,USGS,02198500,2017-02-12,6.05,5.93,6.19
136,USGS,02198500,2017-02-13,5.91,5.84,5.97
137,USGS,02198500,2017-02-14,5.85,5.79,5.90
138,USGS,02198500,2017-02-15,5.66,5.53,5.79
139,USGS,02198500,2017-02-16,5.45,5.35,5.56
140,USGS,02198500,2017-02-17,5.57,5.45,5.76
141,USGS,02198500,2017-02-18,5.96,5.76,6.15
142,USGS,02198500,2017-02-19,6.19,6.10,6.27
143,USGS,02198500,2017-02-20,6.41,6.27,6.54
144,USGS,02198500,2017-02-21,6.28,5.90,6.54
145,USGS,02198500,2017-02-22,5.65,5.54,5.90
146,USGS,02198500,2017-02-23,5.76,5.60,5.98
147,USGS,02198500,2017-02-24,6.12,5.98,6.23
148,USGS,02198500,2017-02-25,6.22,6.17,6.26
149,USGS,02198500,2017-02-26,6.10,5.99,6.22
150,USGS,02198500,2017-02-27,5.79,5.58,5.99
151,USGS,02198500,2017-02-28,5.33,5.14,5.58
152,USGS,02198500,2017-03-01,5.03,4.92,5.14
153,USGS,02198500,2017-03-02,4.90,4.81,4.98
154,USGS,02198500,2017-03-03,4.68,4.55,4.81
155,USGS,02198500,2017-03-04,4.72,4.65,4.81
156,USGS,02198500,2017-03-05,4.81,4.73,4.87
157,USGS,02198500,2017-03-06,4.91,4.85,4.95
158,USGS,02198500,2017-03-07,4.85,4.77,4.94
159,USGS,02198500,2017-03-08,4.63,4.47,4.80
160,USGS,02198500,2017-03-09,4.42,4.38,4.47
161,USGS,02198500,2017-03-10,4.31,4.21,4.38
162,USGS,02198500,2017-03-11,4.38,4.31,4.45
163,USGS,02198500,2017-03-12,4.42,4.37,4.45
164,USGS,02198500,2017-03-13,4.30,4.25,4.37
165,USGS,02198500,2017-03-14,4.32,4.21,4.49
166,USGS,02198500,2017-03-15,4.54,4.46,4.61
167,USGS,02198500,2017-03-16,4.65,4.54,4.76
168,USGS,02198500,2017-03-17,4.76,4.72,4.79
169,USGS,02198500,2017-03-18,4.62,4.54,4.72
170,USGS,02198500,2017-03-19,4.45,4.36,4.58
171,USGS,02198500,2017-03-20,4.36,4.30,4.38
172,USGS,02198500,2017-03-21,4.36,4.26,4.39
173,USGS,02198500,2017-03-22,4.30,4.21,4.34
174,USGS,02198500,2017-03-23,4.34,4.31,4.39
175,USGS,02198500,2017-03-24,4.37,4.31,4.40
176,USGS,02198500,2017-03-25,4.39,4.34,4.46
177,USGS,02198500,2017-03-26,4.49,4.42,4.54
178,USGS,02198500,2017-03-27,4.58,4.54,4.61
179,USGS,02198500,2017-03-28,4.45,4.23,4.61
180,USGS,02198500,2017-03-29,3.97,3.83,4.23
181,USGS,02198500,2017-03-30,3.86,3.80,3.93
182,USGS,02198500,2017-03-31,3.97,3.89,4.05
183,USGS,02198500,2017-04-01,4.02,3.95,4.06
184,USGS,02198500,2017-04-02,4.08,4.02,4.21
185,USGS,02198500,2017-04-03,4.30,4.19,4.44
186,USGS,02198500,2017-04-04,4.34,4.18,4.44
187,USGS,02198500,2017-04-05,4.09,4.01,4.25
188,USGS,02198500,2017-04-06,4.57,4.25,4.94
189,USGS,02198500,2017-04-07,5.18,4.94,5.55
190,USGS,02198500,2017-04-08,6.22,5.55,7.06
191,USGS,02198500,2017-04-09,7.75,7.06,8.33
192,USGS,02198500,2017-04-10,8.55,8.33,8.65
193,USGS,02198500,2017-04-11,8.15,7.43,8.61
194,USGS,02198500,2017-04-12,6.45,5.48,7.43
195,USGS,02198500,2017-04-13,4.77,4.39,5.48
196,USGS,02198500,2017-04-14,4.54,4.39,4.76
197,USGS,02198500,2017-04-15,4.83,4.76,4.88
198,USGS,02198500,2017-04-16,4.78,4.71,4.87
199,USGS,02198500,2017-04-17,4.61,4.52,4.71
200,USGS,02198500,2017-04-18,4.44,4.36,4.52
201,USGS,02198500,2017-04-19,4.29,4.23,4.36
202,USGS,02198500,2017-04-20,4.17,4.12,4.23
203,USGS,02198500,2017-04-21,4.18,4.13,4.29
204,USGS,02198500,2017-04-22,4.35,4.29,4.42
205,USGS,02198500,2017-04-23,4.31,4.18,4.41
206,USGS,02198500,2017-04-24,4.10,3.96,4.27
207,USGS,02198500,2017-04-25,4.10,3.97,4.24
208,USGS,02198500,2017-04-26,4.48,4.24,4.76
209,USGS,02198500,2017-04-27,4.95,4.76,5.07
210,USGS,02198500,2017-04-28,5.08,5.05,5.09
211,USGS,02198500,2017-04-29,5.00,4.89,5.08
212,USGS,02198500,2017-04-30,4.68,4.52,4.89
213,USGS,02198500,2017-05-01,4.44,4.33,4.52
214,USGS,02198500,2017-05-02,4.49,4.42,4.55
215,USGS,02198500,2017-05-03,4.55,4.49,4.58
216,USGS,02198500,2017-05-04,4.30,4.18,4.49
217,USGS,02198500,2017-05-05,4.00,3.90,4.20
218,USGS,02198500,2017-05-06,3.92,3.84,4.07
219,USGS,02198500,2017-05-07,4.23,4.07,4.43
220,USGS,02198500,2017-05-08,4.55,4.43,4.60
221,USGS,02198500,2017-05-09,4.38,4.14,4.58
222,USGS,02198500,2017-05-10,3.96,3.86,4.14
223,USGS,02198500,2017-05-11,3.87,3.79,3.91
224,USGS,02198500,2017-05-12,3.76,3.72,3.84
225,USGS,02198500,2017-05-13,3.73,3.69,3.76
226,USGS,02198500,2017-05-14,3.69,3.62,3.76
227,USGS,02198500,2017-05-15,3.73,3.66,3.85
228,USGS,02198500,2017-05-16,3.93,3.85,3.97
229,USGS,02198500,2017-05-17,3.79,3.62,3.95
230,USGS,02198500,2017-05-18,3.45,3.34,3.62
231,USGS,02198500,2017-05-19,3.23,3.13,3.34
232,USGS,02198500,2017-05-20,3.17,3.10,3.20
233,USGS,02198500,2017-05-21,3.21,3.18,3.26
234,USGS,02198500,2017-05-22,3.33,3.26,3.51
235,USGS,02198500,2017-05-23,3.56,3.47,3.68
236,USGS,02198500,2017-05-24,3.87,3.68,4.09
237,USGS,02198500,2017-05-25,4.31,4.09,4.50
238,USGS,02198500,2017-05-26,4.56,4.50,4.63
239,USGS,02198500,2017-05-27,4.72,4.63,4.93
240,USGS,02198500,2017-05-28,5.12,4.93,5.25
241,USGS,02198500,2017-05-29,5.13,5.01,5.24
242,USGS,02198500,2017-05-30,4.81,4.62,5.01
243,USGS,02198500,2017-05-31,4.43,4.24,4.62
244,USGS,02198500,2017-06-01,4.05,3.88,4.24
245,USGS,02198500,2017-06-02,3.79,3.74,3.88
246,USGS,02198500,2017-06-03,3.77,3.73,3.81
247,USGS,02198500,2017-06-04,3.76,3.70,3.81
248,USGS,02198500,2017-06-05,3.67,3.64,3.71
249,USGS,02198500,2017-06-06,3.71,3.60,3.83
250,USGS,02198500,2017-06-07,3.94,3.79,4.12
251,USGS,02198500,2017-06-08,4.26,4.12,4.34
252,USGS,02198500,2017-06-09,4.34,4.29,4.35
253,USGS,02198500,2017-06-10,4.34,4.30,4.36
254,USGS,02198500,2017-06-11,4.21,4.05,4.35
255,USGS,02198500,2017-06-12,3.90,3.82,4.05
256,USGS,02198500,2017-06-13,3.76,3.67,3.82
257,USGS,02198500,2017-06-14,3.56,3.45,3.67
258,USGS,02198500,2017-06-15,3.45,3.42,3.52
259,USGS,02198500,2017-06-16,3.55,3.52,3.60
260,USGS,02198500,2017-06-17,3.56,3.53,3.60
261,USGS,02198500,2017-06-18,3.54,3.49,3.56
262,USGS,02198500,2017-06-19,3.56,3.55,3.57
263,USGS,02198500,2017-06-20,3.56,3.54,3.58
264,USGS,02198500,2017-06-21,3.59,3.47,3.70
265,USGS,02198500,2017-06-22,3.73,3.70,3.79
266,USGS,02198500,2017-06-23,3.89,3.79,3.98
267,USGS,02198500,2017-06-24,3.91,3.85,3.98
268,USGS,02198500,2017-06-25,3.93,3.79,4.04
269,USGS,02198500,2017-06-26,4.01,3.96,4.04
270,USGS,02198500,2017-06-27,4.05,4.00,4.11
271,USGS,02198500,2017-06-28,4.06,3.97,4.11
272,USGS,02198500,2017-06-29,3.87,3.82,3.97
273,USGS,02198500,2017-06-30,3.82,3.77,3.85
274,USGS,02198500,2017-07-01,3.78,3.73,3.82
275,USGS,02198500,2017-07-02,3.96,3.82,4.17
276,USGS,02198500,2017-07-03,4.47,4.17,4.86
277,USGS,02198500,2017-07-04,5.06,4.86,5.14
278,USGS,02198500,2017-07-05,4.77,4.44,5.09
279,USGS,02198500,2017-07-06,4.26,4.16,4.44
280,USGS,02198500,2017-07-07,4.07,3.95,4.16
281,USGS,02198500,2017-07-08,3.82,3.75,3.95
282,USGS,02198500,2017-07-09,3.75,3.69,3.86
283,USGS,02198500,2017-07-10,4.01,3.86,4.09
284,USGS,02198500,2017-07-11,4.03,3.95,4.09
285,USGS,02198500,2017-07-12,3.92,3.89,3.96
286,USGS,02198500,2017-07-13,4.06,3.96,4.17
287,USGS,02198500,2017-07-14,4.12,4.04,4.17
288,USGS,02198500,2017-07-15,3.90,3.81,4.04
289,USGS,02198500,2017-07-16,3.74,3.65,3.83
290,USGS,02198500,2017-07-17,4.01,3.77,4.33
291,USGS,02198500,2017-07-18,4.75,4.33,5.10
292,USGS,02198500,2017-07-19,4.99,4.77,5.12
293,USGS,02198500,2017-07-20,4.65,4.56,4.77
294,USGS,02198500,2017-07-21,4.72,4.66,4.76
295,USGS,02198500,2017-07-22,4.64,4.53,4.75
296,USGS,02198500,2017-07-23,4.40,4.31,4.53
297,USGS,02198500,2017-07-24,4.28,4.22,4.35
298,USGS,02198500,2017-07-25,4.14,3.98,4.23
299,USGS,02198500,2017-07-26,4.18,4.13,4.23
300,USGS,02198500,2017-07-27,4.38,4.23,4.51
301,USGS,02198500,2017-07-28,4.52,4.44,4.55
302,USGS,02198500,2017-07-29,4.63,4.55,4.69
303,USGS,02198500,2017-07-30,4.56,4.47,4.68
304,USGS,02198500,2017-07-31,4.48,4.45,4.56
305,USGS,02198500,2017-08-01,4.59,4.56,4.62
306,USGS,02198500,2017-08-02,4.32,4.03,4.56
307,USGS,02198500,2017-08-03,3.86,3.68,4.05
308,USGS,02198500,2017-08-04,3.62,3.57,3.68
309,USGS,02198500,2017-08-05,3.66,3.56,3.70
310,USGS,02198500,2017-08-06,3.68,3.60,3.72
311,USGS,02198500,2017-08-07,3.76,3.71,3.83
312,USGS,02198500,2017-08-08,3.89,3.83,3.95
313,USGS,02198500,2017-08-09,3.98,3.95,4.00
314,USGS,02198500,2017-08-10,4.09,4.00,4.25
315,USGS,02198500,2017-08-11,4.53,4.25,4.86
316,USGS,02198500,2017-08-12,5.06,4.86,5.18
317,USGS,02198500,2017-08-13,4.99,4.79,5.17
318,USGS,02198500,2017-08-14,4.64,4.50,4.79
319,USGS,02198500,2017-08-15,4.68,4.64,4.71
320,USGS,02198500,2017-08-16,4.54,4.43,4.64
321,USGS,02198500,2017-08-17,4.33,4.25,4.43
322,USGS,02198500,2017-08-18,4.30,4.26,4.35
323,USGS,02198500,2017-08-19,4.35,4.30,4.38
324,USGS,02198500,2017-08-20,4.28,4.20,4.34
325,USGS,02198500,2017-08-21,4.22,4.15,4.26
326,USGS,02198500,2017-08-22,4.01,3.87,4.16
327,USGS,02198500,2017-08-23,3.84,3.80,3.88
328,USGS,02198500,2017-08-24,3.91,3.88,3.93
329,USGS,02198500,2017-08-25,3.82,3.72,3.90
330,USGS,02198500,2017-08-26,3.66,3.58,3.78
331,USGS,02198500,2017-08-27,3.49,3.40,3.59
332,USGS,02198500,2017-08-28,3.28,3.16,3.40
333,USGS,02198500,2017-08-29,3.16,3.10,3.20
334,USGS,02198500,2017-08-30,3.12,3.07,3.16
335,USGS,02198500,2017-08-31,3.03,2.94,3.07
336,USGS,02198500,2017-09-01,3.04,2.97,3.08
337,USGS,02198500,2017-09-02,3.07,3.01,3.12
338,USGS,02198500,2017-09-03,3.17,3.09,3.25
339,USGS,02198500,2017-09-04,3.26,3.21,3.28
340,USGS,02198500,2017-09-05,3.16,3.07,3.25
341,USGS,02198500,2017-09-06,3.03,2.98,3.07
342,USGS,02198500,2017-09-07,2.97,2.91,3.02
343,USGS,02198500,2017-09-08,2.90,2.84,2.94
344,USGS,02198500,2017-09-09,2.95,2.90,2.96
345,USGS,02198500,2017-09-10,2.95,2.93,2.97
346,USGS,02198500,2017-09-11,3.51,2.92,4.39
347,USGS,02198500,2017-09-12,4.99,4.39,5.67
348,USGS,02198500,2017-09-13,6.47,5.67,7.22
349,USGS,02198500,2017-09-14,7.69,7.22,8.03
350,USGS,02198500,2017-09-15,8.12,8.03,8.16
351,USGS,02198500,2017-09-16,7.90,7.57,8.11
352,USGS,02198500,2017-09-17,7.12,6.62,7.57
353,USGS,02198500,2017-09-18,6.08,5.56,6.62
354,USGS,02198500,2017-09-19,5.17,4.87,5.56
355,USGS,02198500,2017-09-20,4.69,4.55,4.87
356,USGS,02198500,2017-09-21,4.48,4.44,4.55
357,USGS,02198500,2017-09-22,4.53,4.47,4.59
358,USGS,02198500,2017-09-23,4.55,4.50,4.59
359,USGS,02198500,2017-09-24,4.34,4.15,4.51
360,USGS,02198500,2017-09-25,3.96,3.87,4.15
361,USGS,02198500,2017-09-26,3.89,3.83,3.91
362,USGS,02198500,2017-09-27,3.74,3.63,3.86
363,USGS,02198500,2017-09-28,3.55,3.50,3.63
364,USGS,02198500,2017-09-29,3.47,3.43,3.50
365,USGS,02198500,2017-09-30,3.43,3.36,3.45
