,agency_cd,site_no,datetime,Gage height_Mean,Gage height_Min,Gage height_Max
100,USGS,02147020,2017-01-08,6.71,5.61,7.42
101,USGS,02147020,2017-01-09,6.15,5.36,7.15
102,USGS,02147020,2017-01-10,5.66,5.23,6.73
103,USGS,02147020,2017-01-11,5.25,5.21,5.41
104,USGS,02147020,2017-01-12,5.34,5.29,5.42
105,USGS,02147020,2017-01-13,5.27,5.25,5.32
106,USGS,02147020,2017-01-14,5.25,5.24,5.26
107,USGS,02147020,2017-01-15,5.24,5.23,5.25
108,USGS,02147020,2017-01-16,5.24,5.23,5.32
109,USGS,02147020,2017-01-17,5.27,5.23,5.34
110,USGS,02147020,2017-01-18,5.23,5.21,5.25
111,USGS,02147020,2017-01-19,5.22,5.21,5.23
112,USGS,02147020,2017-01-20,5.23,5.22,5.25
113,USGS,02147020,2017-01-21,5.28,5.24,5.48
114,USGS,02147020,2017-01-22,6.34,5.48,7.10
115,USGS,02147020,2017-01-23,9.99,6.05,11.42
116,USGS,02147020,2017-01-24,8.32,6.57,11.32
117,USGS,02147020,2017-01-25,7.66,5.98,8.88
118,USGS,02147020,2017-01-26,7.31,5.58,9.07
119,USGS,02147020,2017-01-27,6.78,5.54,9.03
120,USGS,02147020,2017-01-28,5.86,5.35,7.16
121,USGS,02147020,2017-01-29,5.33,5.29,5.51
122,USGS,02147020,2017-01-30,5.29,5.27,5.30
123,USGS,02147020,2017-01-31,5.28,5.26,5.31
124,USGS,02147020,2017-02-01,5.27,5.25,5.30
125,USGS,02147020,2017-02-02,5.25,5.24,5.26
126,USGS,02147020,2017-02-03,5.24,5.23,5.26
127,USGS,02147020,2017-02-04,5.50,5.22,6.26
128,USGS,02147020,2017-02-05,5.53,5.24,6.29
129,USGS,02147020,2017-02-06,5.57,5.24,6.44
130,USGS,02147020,2017-02-07,5.55,5.25,6.39
131,USGS,02147020,2017-02-08,5.27,5.25,5.36
132,USGS,02147020,2017-02-09,5.73,5.29,6.44
133,USGS,02147020,2017-02-10,5.94,5.42,6.56
134,USGS,02147020,2017-02-11,5.50,5.27,6.12
135,USGS,02147020,2017-02-12,5.28,5.24,5.45
136,USGS,02147020,2017-02-13,5.52,5.23,6.28
137,USGS,02147020,2017-02-14,5.86,5.23,6.43
138,USGS,02147020,2017-02-15,5.44,5.32,5.72
139,USGS,02147020,2017-02-16,6.13,5.44,6.84
140,USGS,02147020,2017-02-17,5.31,5.27,5.44
141,USGS,02147020,2017-02-18,5.26,5.25,5.27
142,USGS,02147020,2017-02-19,5.25,5.24,5.26
143,USGS,02147020,2017-02-20,5.43,5.23,5.96
144,USGS,02147020,2017-02-21,5.47,5.22,6.11
145,USGS,02147020,2017-02-22,5.24,5.22,5.35
146,USGS,02147020,2017-02-23,5.45,5.23,5.98
147,USGS,02147020,2017-02-24,5.43,5.24,5.92
148,USGS,02147020,2017-02-25,5.25,5.22,5.29
149,USGS,02147020,2017-02-26,5.21,5.20,5.22
150,USGS,02147020,2017-02-27,5.22,5.21,5.24
151,USGS,02147020,2017-02-28,5.22,5.21,5.24
152,USGS,02147020,2017-03-01,5.25,5.22,5.29
153,USGS,02147020,2017-03-02,5.68,5.29,6.14
154,USGS,02147020,2017-03-03,5.58,5.33,6.12
155,USGS,02147020,2017-03-04,5.47,5.24,6.05
156,USGS,02147020,2017-03-05,5.44,5.21,6.04
157,USGS,02147020,2017-03-06,5.45,5.22,6.00
158,USGS,02147020,2017-03-07,5.71,5.22,7.05
159,USGS,02147020,2017-03-08,5.38,5.26,5.61
160,USGS,02147020,2017-03-09,6.31,5.50,7.25
161,USGS,02147020,2017-03-10,5.37,5.33,5.51
162,USGS,02147020,2017-03-11,5.42,5.37,5.45
163,USGS,02147020,2017-03-12,5.61,5.38,6.06
164,USGS,02147020,2017-03-13,5.90,5.53,6.99
165,USGS,02147020,2017-03-14,6.16,5.47,7.74
166,USGS,02147020,2017-03-15,5.79,5.50,6.30
167,USGS,02147020,2017-03-16,5.62,5.41,6.21
168,USGS,02147020,2017-03-17,5.40,5.39,5.45
169,USGS,02147020,2017-03-18,5.43,5.40,5.57
170,USGS,02147020,2017-03-19,5.58,5.48,5.67
171,USGS,02147020,2017-03-20,5.44,5.41,5.48
172,USGS,02147020,2017-03-21,5.40,5.39,5.42
173,USGS,02147020,2017-03-22,5.39,5.34,5.44
174,USGS,02147020,2017-03-23,5.41,5.39,5.44
175,USGS,02147020,2017-03-24,5.39,5.38,5.41
176,USGS,02147020,2017-03-25,5.39,5.37,5.40
177,USGS,02147020,2017-03-26,5.39,5.38,5.41
178,USGS,02147020,2017-03-27,5.43,5.40,5.46
179,USGS,02147020,2017-03-28,5.49,5.44,5.70
180,USGS,02147020,2017-03-29,5.54,5.45,5.71
181,USGS,02147020,2017-03-30,5.43,5.41,5.45
182,USGS,02147020,2017-03-31,5.43,5.40,5.48
183,USGS,02147020,2017-04-01,6.50,5.45,7.97
184,USGS,02147020,2017-04-02,7.15,6.53,8.03
185,USGS,02147020,2017-04-03,8.16,8.03,8.37
186,USGS,02147020,2017-04-04,8.70,8.37,9.49
187,USGS,02147020,2017-04-05,8.82,8.31,9.86
188,USGS,02147020,2017-04-06,9.79,9.13,10.38
189,USGS,02147020,2017-04-07,8.67,8.30,10.20
190,USGS,02147020,2017-04-08,7.76,6.74,9.09
191,USGS,02147020,2017-04-09,7.11,6.62,8.15
192,USGS,02147020,2017-04-10,7.23,6.59,9.36
193,USGS,02147020,2017-04-11,6.85,5.40,9.40
194,USGS,02147020,2017-04-12,6.50,5.40,8.69
195,USGS,02147020,2017-04-13,6.33,5.37,8.76
196,USGS,02147020,2017-04-14,6.03,5.35,7.88
197,USGS,02147020,2017-04-15,5.53,5.31,6.51
198,USGS,02147020,2017-04-16,5.31,5.30,5.33
199,USGS,02147020,2017-04-17,5.33,5.30,5.58
200,USGS,02147020,2017-04-18,5.38,5.34,5.58
201,USGS,02147020,2017-04-19,5.36,5.34,5.40
202,USGS,02147020,2017-04-20,5.44,5.39,5.48
203,USGS,02147020,2017-04-21,5.38,5.35,5.41
204,USGS,02147020,2017-04-22,5.54,5.35,6.47
205,USGS,02147020,2017-04-23,6.81,6.46,8.65
206,USGS,02147020,2017-04-24,12.17,8.65,13.31
207,USGS,02147020,2017-04-25,12.34,10.79,13.24
208,USGS,02147020,2017-04-26,10.88,10.40,11.67
209,USGS,02147020,2017-04-27,11.11,10.81,11.55
210,USGS,02147020,2017-04-28,10.76,9.69,11.58
211,USGS,02147020,2017-04-29,9.84,9.46,10.16
212,USGS,02147020,2017-04-30,9.33,7.95,11.50
213,USGS,02147020,2017-05-01,8.02,5.89,10.85
214,USGS,02147020,2017-05-02,7.65,6.74,10.37
215,USGS,02147020,2017-05-03,6.65,6.60,6.74
216,USGS,02147020,2017-05-04,6.60,6.56,6.67
217,USGS,02147020,2017-05-05,7.17,6.67,7.66
218,USGS,02147020,2017-05-06,6.64,6.12,7.16
219,USGS,02147020,2017-05-07,6.46,5.99,6.68
220,USGS,02147020,2017-05-08,7.05,6.57,7.62
221,USGS,02147020,2017-05-09,7.61,7.60,7.62
222,USGS,02147020,2017-05-10,7.60,7.58,7.61
223,USGS,02147020,2017-05-11,7.59,7.57,7.60
224,USGS,02147020,2017-05-12,7.18,6.34,7.59
225,USGS,02147020,2017-05-13,7.12,6.38,7.78
226,USGS,02147020,2017-05-14,6.88,6.10,7.77
227,USGS,02147020,2017-05-15,7.30,6.75,7.58
228,USGS,02147020,2017-05-16,7.05,6.67,7.15
229,USGS,02147020,2017-05-17,6.57,6.50,6.87
230,USGS,02147020,2017-05-18,6.42,5.52,6.90
231,USGS,02147020,2017-05-19,6.41,5.97,6.61
232,USGS,02147020,2017-05-20,6.42,5.97,6.61
233,USGS,02147020,2017-05-21,6.52,6.09,7.01
234,USGS,02147020,2017-05-22,8.54,7.01,9.41
235,USGS,02147020,2017-05-23,7.99,6.96,9.43
236,USGS,02147020,2017-05-24,8.45,7.66,9.25
237,USGS,02147020,2017-05-25,11.52,8.53,12.86
238,USGS,02147020,2017-05-26,11.06,10.20,11.65
239,USGS,02147020,2017-05-27,9.90,8.70,11.62
240,USGS,02147020,2017-05-28,9.40,6.93,11.48
241,USGS,02147020,2017-05-29,9.20,6.84,11.48
242,USGS,02147020,2017-05-30,9.45,6.94,11.51
243,USGS,02147020,2017-05-31,8.95,8.20,11.49
244,USGS,02147020,2017-06-01,8.39,7.66,8.85
245,USGS,02147020,2017-06-02,7.12,7.00,7.66
246,USGS,02147020,2017-06-03,6.98,6.95,7.00
247,USGS,02147020,2017-06-04,7.06,6.97,7.21
248,USGS,02147020,2017-06-05,7.72,7.13,8.49
249,USGS,02147020,2017-06-06,6.98,6.75,7.46
250,USGS,02147020,2017-06-07,6.73,6.61,6.88
251,USGS,02147020,2017-06-08,6.49,5.90,7.53
252,USGS,02147020,2017-06-09,6.61,5.65,8.43
253,USGS,02147020,2017-06-10,6.79,5.64,8.43
254,USGS,02147020,2017-06-11,6.34,5.48,8.12
255,USGS,02147020,2017-06-12,5.95,5.39,7.85
256,USGS,02147020,2017-06-13,5.92,5.37,7.79
257,USGS,02147020,2017-06-14,6.61,6.26,7.63
258,USGS,02147020,2017-06-15,6.02,5.42,7.89
259,USGS,02147020,2017-06-16,6.46,5.71,7.89
260,USGS,02147020,2017-06-17,6.09,5.49,7.26
261,USGS,02147020,2017-06-18,6.00,5.46,7.11
262,USGS,02147020,2017-06-19,5.96,5.48,7.05
263,USGS,02147020,2017-06-20,7.34,6.55,8.21
264,USGS,02147020,2017-06-21,8.49,8.21,8.62
265,USGS,02147020,2017-06-22,6.97,6.34,8.28
266,USGS,02147020,2017-06-23,6.43,6.31,6.63
267,USGS,02147020,2017-06-24,6.78,6.57,7.18
268,USGS,02147020,2017-06-25,6.70,6.57,6.88
269,USGS,02147020,2017-06-26,6.61,6.51,6.79
270,USGS,02147020,2017-06-27,6.64,6.62,6.67
271,USGS,02147020,2017-06-28,5.99,5.44,6.84
272,USGS,02147020,2017-06-29,5.86,5.41,6.93
273,USGS,02147020,2017-06-30,6.09,5.51,6.98
274,USGS,02147020,2017-07-01,5.80,5.44,6.43
275,USGS,02147020,2017-07-02,7.21,6.36,7.58
276,USGS,02147020,2017-07-03,5.90,5.59,7.30
277,USGS,02147020,2017-07-04,7.33,6.54,8.31
278,USGS,02147020,2017-07-05,6.14,5.67,7.22
279,USGS,02147020,2017-07-06,6.40,5.73,7.25
280,USGS,02147020,2017-07-07,6.28,5.63,7.22
281,USGS,02147020,2017-07-08,6.25,5.70,6.65
282,USGS,02147020,2017-07-09,6.30,5.96,6.71
283,USGS,02147020,2017-07-10,6.40,5.86,6.71
284,USGS,02147020,2017-07-11,6.47,6.35,7.60
285,USGS,02147020,2017-07-12,6.19,5.45,7.66
286,USGS,02147020,2017-07-13,6.47,6.02,7.37
287,USGS,02147020,2017-07-14,6.63,5.91,7.90
288,USGS,02147020,2017-07-15,6.12,5.45,7.39
289,USGS,02147020,2017-07-16,6.07,5.63,7.10
290,USGS,02147020,2017-07-17,5.64,5.42,6.44
291,USGS,02147020,2017-07-18,5.79,5.44,6.93
292,USGS,02147020,2017-07-19,6.19,5.77,6.84
293,USGS,02147020,2017-07-20,5.76,5.49,6.68
294,USGS,02147020,2017-07-21,5.72,5.43,6.44
295,USGS,02147020,2017-07-22,5.76,5.41,6.48
296,USGS,02147020,2017-07-23,5.81,5.38,7.05
297,USGS,02147020,2017-07-24,6.31,5.70,7.08
298,USGS,02147020,2017-07-25,5.76,5.46,6.53
299,USGS,02147020,2017-07-26,5.61,5.45,6.46
300,USGS,02147020,2017-07-27,5.55,5.42,5.92
301,USGS,02147020,2017-07-28,5.43,5.40,5.48
302,USGS,02147020,2017-07-29,5.84,5.47,6.57
303,USGS,02147020,2017-07-30,5.75,5.41,6.47
304,USGS,02147020,2017-07-31,5.49,5.37,6.15
305,USGS,02147020,2017-08-01,5.41,5.37,5.56
306,USGS,02147020,2017-08-02,5.41,5.37,5.66
307,USGS,02147020,2017-08-03,5.43,5.39,5.66
308,USGS,02147020,2017-08-04,5.39,5.36,5.42
309,USGS,02147020,2017-08-05,5.87,5.38,6.72
310,USGS,02147020,2017-08-06,5.77,5.42,6.47
311,USGS,02147020,2017-08-07,5.62,5.42,6.14
312,USGS,02147020,2017-08-08,5.90,5.76,6.08
313,USGS,02147020,2017-08-09,5.63,5.53,5.76
314,USGS,02147020,2017-08-10,5.48,5.46,5.53
315,USGS,02147020,2017-08-11,5.45,5.43,5.52
316,USGS,02147020,2017-08-12,6.21,5.51,7.11
317,USGS,02147020,2017-08-13,6.02,5.68,6.64
318,USGS,02147020,2017-08-14,5.58,5.45,6.26
319,USGS,02147020,2017-08-15,6.65,5.55,7.28
320,USGS,02147020,2017-08-16,6.77,6.05,7.49
321,USGS,02147020,2017-08-17,6.05,5.87,6.79
322,USGS,02147020,2017-08-18,5.75,5.45,6.66
323,USGS,02147020,2017-08-19,5.85,5.43,6.52
324,USGS,02147020,2017-08-20,5.76,5.41,6.52
325,USGS,02147020,2017-08-21,5.50,5.40,6.18
326,USGS,02147020,2017-08-22,5.63,5.41,6.32
327,USGS,02147020,2017-08-23,5.71,5.44,6.35
328,USGS,02147020,2017-08-24,5.85,5.60,6.43
329,USGS,02147020,2017-08-25,5.52,5.43,6.03
330,USGS,02147020,2017-08-26,5.68,5.41,6.54
331,USGS,02147020,2017-08-27,5.74,5.39,6.52
332,USGS,02147020,2017-08-28,5.48,5.36,6.17
333,USGS,02147020,2017-08-29,5.39,5.37,5.41
334,USGS,02147020,2017-08-30,5.45,5.38,5.63
335,USGS,02147020,2017-08-31,5.60,5.39,6.29
336,USGS,02147020,2017-09-01,6.26,5.93,6.88
337,USGS,02147020,2017-09-02,6.80,6.36,7.37
338,USGS,02147020,2017-09-03,5.84,5.47,6.51
339,USGS,02147020,2017-09-04,5.74,5.40,6.49
340,USGS,02147020,2017-09-05,5.55,5.40,6.16
341,USGS,02147020,2017-09-06,5.44,5.38,5.54
342,USGS,02147020,2017-09-07,6.46,5.54,8.72
343,USGS,02147020,2017-09-08,8.48,8.33,8.88
344,USGS,02147020,2017-09-09,7.58,6.87,8.36
345,USGS,02147020,2017-09-10,6.27,5.44,7.90
346,USGS,02147020,2017-09-11,5.64,5.39,6.53
347,USGS,02147020,2017-09-12,6.83,5.49,7.63
348,USGS,02147020,2017-09-13,5.99,5.63,6.86
349,USGS,02147020,2017-09-14,5.61,5.59,5.64
350,USGS,02147020,2017-09-15,5.77,5.51,6.58
351,USGS,02147020,2017-09-16,5.80,5.46,6.54
352,USGS,02147020,2017-09-17,5.77,5.43,6.53
353,USGS,02147020,2017-09-18,5.52,5.42,6.19
354,USGS,02147020,2017-09-19,5.42,5.41,5.43
355,USGS,02147020,2017-09-20,5.42,5.41,5.44
356,USGS,02147020,2017-09-21,5.42,5.40,5.44
357,USGS,02147020,2017-09-22,5.65,5.40,6.52
358,USGS,02147020,2017-09-23,5.74,5.39,6.49
359,USGS,02147020,2017-09-24,5.72,5.38,6.49
360,USGS,02147020,2017-09-25,5.48,5.37,6.17
361,USGS,02147020,2017-09-26,5.38,5.37,5.41
362,USGS,02147020,2017-09-27,5.39,5.36,5.41
363,USGS,02147020,2017-09-28,5.39,5.37,5.40
364,USGS,02147020,2017-09-29,5.63,5.38,6.51
365,USGS,02147020,2017-09-30,5.74,5.38,6.51
