,agency_cd,site_no,datetime,Gage height_Min,Gage height_Mean,Gage height_Max
52,USGS,02173212,2016-11-21,2.31,2.32,2.33
53,USGS,02173212,2016-11-22,2.31,2.32,2.33
54,USGS,02173212,2016-11-23,2.31,2.32,2.33
55,USGS,02173212,2016-11-24,2.31,2.32,2.33
56,USGS,02173212,2016-11-25,2.31,2.33,2.34
57,USGS,02173212,2016-11-26,2.31,2.32,2.33
58,USGS,02173212,2016-11-27,2.30,2.31,2.32
59,USGS,02173212,2016-11-28,2.31,2.31,2.33
60,USGS,02173212,2016-11-29,2.31,2.33,2.35
61,USGS,02173212,2016-11-30,2.35,2.36,2.43
62,USGS,02173212,2016-12-01,2.43,2.46,2.48
63,USGS,02173212,2016-12-02,2.36,2.40,2.44
64,USGS,02173212,2016-12-03,2.35,2.35,2.37
65,USGS,02173212,2016-12-04,2.34,2.35,2.40
66,USGS,02173212,2016-12-05,2.40,2.58,2.64
67,USGS,02173212,2016-12-06,2.64,2.74,2.78
68,USGS,02173212,2016-12-07,2.52,2.60,2.71
69,USGS,02173212,2016-12-08,2.42,2.47,2.52
70,USGS,02173212,2016-12-09,2.38,2.40,2.42
71,USGS,02173212,2016-12-10,2.36,2.37,2.39
72,USGS,02173212,2016-12-11,2.35,2.35,2.36
73,USGS,02173212,2016-12-12,2.35,2.35,2.36
74,USGS,02173212,2016-12-13,2.35,2.55,2.68
75,USGS,02173212,2016-12-14,2.51,2.58,2.67
76,USGS,02173212,2016-12-15,2.42,2.46,2.51
77,USGS,02173212,2016-12-16,2.38,2.40,2.42
78,USGS,02173212,2016-12-17,2.37,2.37,2.39
79,USGS,02173212,2016-12-18,2.34,2.38,2.45
80,USGS,02173212,2016-12-19,2.45,2.68,2.75
81,USGS,02173212,2016-12-20,2.50,2.58,2.69
82,USGS,02173212,2016-12-21,2.44,2.47,2.50
83,USGS,02173212,2016-12-22,2.43,2.46,2.49
84,USGS,02173212,2016-12-23,2.40,2.43,2.46
85,USGS,02173212,2016-12-24,2.38,2.40,2.43
86,USGS,02173212,2016-12-25,2.36,2.37,2.38
87,USGS,02173212,2016-12-26,2.35,2.36,2.36
88,USGS,02173212,2016-12-27,2.34,2.35,2.35
89,USGS,02173212,2016-12-28,2.34,2.36,2.37
90,USGS,02173212,2016-12-29,2.34,2.43,2.50
91,USGS,02173212,2016-12-30,2.39,2.43,2.47
92,USGS,02173212,2016-12-31,2.35,2.37,2.39
93,USGS,02173212,2017-01-01,2.35,2.39,2.45
94,USGS,02173212,2017-01-02,2.45,3.07,3.35
95,USGS,02173212,2017-01-03,3.27,3.49,3.64
96,USGS,02173212,2017-01-04,2.90,3.10,3.33
97,USGS,02173212,2017-01-05,2.69,2.78,2.90
98,USGS,02173212,2017-01-06,2.61,2.66,2.95
99,USGS,02173212,2017-01-07,2.95,3.18,3.27
100,USGS,02173212,2017-01-08,2.73,2.87,3.06
101,USGS,02173212,2017-01-09,2.62,2.67,2.73
102,USGS,02173212,2017-01-10,2.56,2.59,2.63
103,USGS,02173212,2017-01-11,2.54,2.55,2.57
104,USGS,02173212,2017-01-12,2.51,2.52,2.54
105,USGS,02173212,2017-01-13,2.48,2.50,2.51
106,USGS,02173212,2017-01-14,2.48,2.48,2.49
107,USGS,02173212,2017-01-15,2.47,2.48,2.48
108,USGS,02173212,2017-01-16,2.46,2.47,2.48
109,USGS,02173212,2017-01-17,2.46,2.46,2.47
110,USGS,02173212,2017-01-18,2.45,2.45,2.46
111,USGS,02173212,2017-01-19,2.43,2.44,2.45
112,USGS,02173212,2017-01-20,2.43,2.44,2.44
113,USGS,02173212,2017-01-21,2.43,2.54,2.76
114,USGS,02173212,2017-01-22,2.76,3.04,3.38
115,USGS,02173212,2017-01-23,3.04,3.22,3.39
116,USGS,02173212,2017-01-24,2.73,2.86,3.04
117,USGS,02173212,2017-01-25,2.61,2.67,2.73
118,USGS,02173212,2017-01-26,2.60,2.61,2.62
119,USGS,02173212,2017-01-27,2.53,2.57,2.60
120,USGS,02173212,2017-01-28,2.50,2.52,2.53
121,USGS,02173212,2017-01-29,2.49,2.50,2.51
122,USGS,02173212,2017-01-30,2.47,2.48,2.49
123,USGS,02173212,2017-01-31,2.46,2.47,2.48
124,USGS,02173212,2017-02-01,2.45,2.46,2.47
125,USGS,02173212,2017-02-02,2.44,2.45,2.46
126,USGS,02173212,2017-02-03,2.44,2.46,2.48
127,USGS,02173212,2017-02-04,2.44,2.46,2.48
128,USGS,02173212,2017-02-05,2.43,2.44,2.45
129,USGS,02173212,2017-02-06,2.42,2.43,2.44
130,USGS,02173212,2017-02-07,2.42,2.43,2.45
131,USGS,02173212,2017-02-08,2.45,2.49,2.51
132,USGS,02173212,2017-02-09,2.48,2.51,2.53
133,USGS,02173212,2017-02-10,2.44,2.46,2.51
134,USGS,02173212,2017-02-11,2.42,2.43,2.44
135,USGS,02173212,2017-02-12,2.41,2.42,2.42
136,USGS,02173212,2017-02-13,2.40,2.41,2.42
137,USGS,02173212,2017-02-14,2.39,2.40,2.40
138,USGS,02173212,2017-02-15,2.40,2.52,2.65
139,USGS,02173212,2017-02-16,2.51,2.58,2.65
140,USGS,02173212,2017-02-17,2.44,2.47,2.51
141,USGS,02173212,2017-02-18,2.42,2.43,2.44
142,USGS,02173212,2017-02-19,2.41,2.42,2.43
143,USGS,02173212,2017-02-20,2.39,2.40,2.41
144,USGS,02173212,2017-02-21,2.39,2.40,2.40
145,USGS,02173212,2017-02-22,2.39,2.39,2.40
146,USGS,02173212,2017-02-23,2.38,2.39,2.40
147,USGS,02173212,2017-02-24,2.36,2.38,2.39
148,USGS,02173212,2017-02-25,2.35,2.36,2.37
149,USGS,02173212,2017-02-26,2.32,2.34,2.35
150,USGS,02173212,2017-02-27,2.32,2.33,2.33
151,USGS,02173212,2017-02-28,2.32,2.33,2.34
152,USGS,02173212,2017-03-01,2.33,2.34,2.36
153,USGS,02173212,2017-03-02,2.36,2.39,2.40
154,USGS,02173212,2017-03-03,2.35,2.36,2.38
155,USGS,02173212,2017-03-04,2.34,2.35,2.35
156,USGS,02173212,2017-03-05,2.34,2.35,2.35
157,USGS,02173212,2017-03-06,2.35,2.35,2.36
158,USGS,02173212,2017-03-07,2.35,2.35,2.36
159,USGS,02173212,2017-03-08,2.34,2.35,2.36
160,USGS,02173212,2017-03-09,2.33,2.34,2.35
161,USGS,02173212,2017-03-10,2.33,2.35,2.36
162,USGS,02173212,2017-03-11,2.33,2.34,2.35
163,USGS,02173212,2017-03-12,2.33,2.37,2.40
164,USGS,02173212,2017-03-13,2.38,2.42,2.53
165,USGS,02173212,2017-03-14,2.51,2.57,2.60
166,USGS,02173212,2017-03-15,2.41,2.45,2.52
167,USGS,02173212,2017-03-16,2.38,2.39,2.41
168,USGS,02173212,2017-03-17,2.37,2.37,2.38
169,USGS,02173212,2017-03-18,2.37,2.37,2.38
170,USGS,02173212,2017-03-19,2.36,2.37,2.38
171,USGS,02173212,2017-03-20,2.35,2.35,2.36
172,USGS,02173212,2017-03-21,2.34,2.35,2.42
173,USGS,02173212,2017-03-22,2.42,2.48,2.50
174,USGS,02173212,2017-03-23,2.37,2.40,2.44
175,USGS,02173212,2017-03-24,2.35,2.36,2.37
176,USGS,02173212,2017-03-25,,,
177,USGS,02173212,2017-03-26,,,
178,USGS,02173212,2017-03-27,,,
179,USGS,02173212,2017-03-28,2.34,2.35,2.36
180,USGS,02173212,2017-03-29,2.32,2.33,2.35
181,USGS,02173212,2017-03-30,2.31,2.32,2.33
182,USGS,02173212,2017-03-31,2.33,2.36,2.39
183,USGS,02173212,2017-04-01,2.33,2.35,2.38
184,USGS,02173212,2017-04-02,2.31,2.32,2.34
185,USGS,02173212,2017-04-03,2.30,2.33,2.39
186,USGS,02173212,2017-04-04,2.37,2.39,2.41
187,USGS,02173212,2017-04-05,2.34,2.49,2.99
188,USGS,02173212,2017-04-06,2.99,3.26,3.39
189,USGS,02173212,2017-04-07,2.75,2.85,3.09
190,USGS,02173212,2017-04-08,2.52,2.64,2.75
191,USGS,02173212,2017-04-09,2.44,2.47,2.52
192,USGS,02173212,2017-04-10,2.41,2.42,2.45
193,USGS,02173212,2017-04-11,2.38,2.40,2.41
194,USGS,02173212,2017-04-12,2.36,2.37,2.39
195,USGS,02173212,2017-04-13,2.34,2.35,2.36
196,USGS,02173212,2017-04-14,2.32,2.33,2.35
197,USGS,02173212,2017-04-15,2.31,2.33,2.35
198,USGS,02173212,2017-04-16,2.29,2.30,2.32
199,USGS,02173212,2017-04-17,2.29,2.29,2.30
200,USGS,02173212,2017-04-18,2.29,2.30,2.37
201,USGS,02173212,2017-04-19,2.37,2.42,2.45
202,USGS,02173212,2017-04-20,2.34,2.37,2.40
203,USGS,02173212,2017-04-21,2.32,2.33,2.35
204,USGS,02173212,2017-04-22,2.30,2.31,2.32
205,USGS,02173212,2017-04-23,2.30,2.36,3.07
206,USGS,02173212,2017-04-24,3.07,3.69,3.91
207,USGS,02173212,2017-04-25,2.84,3.13,3.52
208,USGS,02173212,2017-04-26,2.64,2.72,2.84
209,USGS,02173212,2017-04-27,2.54,2.58,2.64
210,USGS,02173212,2017-04-28,2.47,2.51,2.54
211,USGS,02173212,2017-04-29,2.43,2.45,2.47
212,USGS,02173212,2017-04-30,2.39,2.41,2.43
213,USGS,02173212,2017-05-01,2.37,2.39,2.40
214,USGS,02173212,2017-05-02,2.36,2.38,2.40
215,USGS,02173212,2017-05-03,2.32,2.34,2.36
216,USGS,02173212,2017-05-04,2.31,2.34,2.45
217,USGS,02173212,2017-05-05,2.45,2.49,2.52
218,USGS,02173212,2017-05-06,2.37,2.42,2.47
219,USGS,02173212,2017-05-07,2.39,2.41,2.42
220,USGS,02173212,2017-05-08,2.34,2.37,2.39
221,USGS,02173212,2017-05-09,2.32,2.33,2.35
222,USGS,02173212,2017-05-10,2.29,2.31,2.33
223,USGS,02173212,2017-05-11,2.26,2.29,2.30
224,USGS,02173212,2017-05-12,2.25,2.27,2.28
225,USGS,02173212,2017-05-13,2.26,2.30,2.35
226,USGS,02173212,2017-05-14,2.32,2.35,2.37
227,USGS,02173212,2017-05-15,2.28,2.30,2.32
228,USGS,02173212,2017-05-16,2.24,2.26,2.28
229,USGS,02173212,2017-05-17,2.22,2.23,2.25
230,USGS,02173212,2017-05-18,2.21,2.22,2.23
231,USGS,02173212,2017-05-19,2.18,2.20,2.22
232,USGS,02173212,2017-05-20,1.91,2.09,2.21
233,USGS,02173212,2017-05-21,1.90,2.03,2.21
234,USGS,02173212,2017-05-22,2.21,2.28,2.32
235,USGS,02173212,2017-05-23,2.32,2.54,2.78
236,USGS,02173212,2017-05-24,2.54,2.66,2.76
237,USGS,02173212,2017-05-25,2.50,2.62,2.70
238,USGS,02173212,2017-05-26,2.35,2.41,2.50
239,USGS,02173212,2017-05-27,2.30,2.32,2.35
240,USGS,02173212,2017-05-28,2.26,2.29,2.33
241,USGS,02173212,2017-05-29,2.28,2.32,2.38
242,USGS,02173212,2017-05-30,2.36,2.37,2.39
243,USGS,02173212,2017-05-31,2.29,2.32,2.36
244,USGS,02173212,2017-06-01,2.25,2.28,2.30
245,USGS,02173212,2017-06-02,2.19,2.23,2.26
246,USGS,02173212,2017-06-03,2.20,2.21,2.23
247,USGS,02173212,2017-06-04,2.20,2.27,2.39
248,USGS,02173212,2017-06-05,2.22,2.31,2.52
249,USGS,02173212,2017-06-06,2.44,2.55,2.65
250,USGS,02173212,2017-06-07,2.33,2.37,2.44
251,USGS,02173212,2017-06-08,2.26,2.29,2.34
252,USGS,02173212,2017-06-09,2.22,2.24,2.27
253,USGS,02173212,2017-06-10,2.20,2.22,2.23
254,USGS,02173212,2017-06-11,2.18,2.20,2.21
255,USGS,02173212,2017-06-12,2.17,2.18,2.20
256,USGS,02173212,2017-06-13,2.15,2.17,2.19
257,USGS,02173212,2017-06-14,2.14,2.16,2.18
258,USGS,02173212,2017-06-15,2.12,2.17,2.66
259,USGS,02173212,2017-06-16,2.66,2.87,3.02
260,USGS,02173212,2017-06-17,2.44,2.57,2.76
261,USGS,02173212,2017-06-18,2.18,2.36,2.44
262,USGS,02173212,2017-06-19,2.18,2.25,2.27
263,USGS,02173212,2017-06-20,2.26,2.29,2.33
264,USGS,02173212,2017-06-21,2.33,2.41,2.45
265,USGS,02173212,2017-06-22,2.34,2.38,2.42
266,USGS,02173212,2017-06-23,2.28,2.33,2.37
267,USGS,02173212,2017-06-24,2.25,2.38,2.70
268,USGS,02173212,2017-06-25,2.43,2.59,2.73
269,USGS,02173212,2017-06-26,2.30,2.36,2.43
270,USGS,02173212,2017-06-27,2.24,2.27,2.31
271,USGS,02173212,2017-06-28,2.21,2.23,2.25
272,USGS,02173212,2017-06-29,2.18,2.20,2.22
273,USGS,02173212,2017-06-30,2.19,2.28,2.53
274,USGS,02173212,2017-07-01,2.45,2.55,2.62
275,USGS,02173212,2017-07-02,2.31,2.37,2.45
276,USGS,02173212,2017-07-03,2.25,2.41,2.84
277,USGS,02173212,2017-07-04,2.59,2.80,2.93
278,USGS,02173212,2017-07-05,2.42,2.50,2.59
279,USGS,02173212,2017-07-06,2.32,2.36,2.42
280,USGS,02173212,2017-07-07,2.28,2.30,2.33
281,USGS,02173212,2017-07-08,2.31,2.32,2.36
282,USGS,02173212,2017-07-09,2.26,2.28,2.31
283,USGS,02173212,2017-07-10,2.25,2.26,2.27
284,USGS,02173212,2017-07-11,2.27,2.34,2.37
285,USGS,02173212,2017-07-12,2.28,2.31,2.36
286,USGS,02173212,2017-07-13,2.23,2.26,2.29
287,USGS,02173212,2017-07-14,2.20,2.22,2.24
288,USGS,02173212,2017-07-15,2.18,2.30,2.65
289,USGS,02173212,2017-07-16,2.56,2.66,2.75
290,USGS,02173212,2017-07-17,2.67,2.87,2.98
291,USGS,02173212,2017-07-18,2.56,2.72,2.90
292,USGS,02173212,2017-07-19,2.48,2.67,2.91
293,USGS,02173212,2017-07-20,2.65,2.77,2.91
294,USGS,02173212,2017-07-21,2.47,2.55,2.69
295,USGS,02173212,2017-07-22,2.42,2.44,2.47
296,USGS,02173212,2017-07-23,2.36,2.64,3.85
297,USGS,02173212,2017-07-24,3.13,3.36,3.55
298,USGS,02173212,2017-07-25,2.71,3.01,3.48
299,USGS,02173212,2017-07-26,2.71,2.92,3.23
300,USGS,02173212,2017-07-27,2.56,2.63,2.71
301,USGS,02173212,2017-07-28,2.52,2.54,2.57
302,USGS,02173212,2017-07-29,2.49,2.55,2.69
303,USGS,02173212,2017-07-30,2.42,2.47,2.55
304,USGS,02173212,2017-07-31,2.38,2.41,2.43
305,USGS,02173212,2017-08-01,2.37,2.38,2.39
306,USGS,02173212,2017-08-02,2.35,2.36,2.38
307,USGS,02173212,2017-08-03,2.35,2.36,2.37
308,USGS,02173212,2017-08-04,2.36,2.38,2.39
309,USGS,02173212,2017-08-05,2.35,2.37,2.38
310,USGS,02173212,2017-08-06,2.35,2.36,2.37
311,USGS,02173212,2017-08-07,2.35,2.42,2.48
312,USGS,02173212,2017-08-08,2.48,2.52,2.54
313,USGS,02173212,2017-08-09,2.53,2.58,2.62
314,USGS,02173212,2017-08-10,2.52,2.57,2.62
315,USGS,02173212,2017-08-11,2.44,2.48,2.52
316,USGS,02173212,2017-08-12,2.48,2.54,2.59
317,USGS,02173212,2017-08-13,2.46,2.51,2.58
318,USGS,02173212,2017-08-14,2.44,2.45,2.47
319,USGS,02173212,2017-08-15,2.41,2.43,2.45
320,USGS,02173212,2017-08-16,2.38,2.40,2.42
321,USGS,02173212,2017-08-17,2.35,2.36,2.38
322,USGS,02173212,2017-08-18,2.32,2.34,2.36
323,USGS,02173212,2017-08-19,2.30,2.32,2.33
324,USGS,02173212,2017-08-20,2.27,2.29,2.31
325,USGS,02173212,2017-08-21,2.27,2.28,2.29
326,USGS,02173212,2017-08-22,2.27,2.28,2.29
327,USGS,02173212,2017-08-23,2.27,2.28,2.29
328,USGS,02173212,2017-08-24,2.27,2.28,2.31
329,USGS,02173212,2017-08-25,2.31,2.43,2.45
330,USGS,02173212,2017-08-26,2.32,2.36,2.40
331,USGS,02173212,2017-08-27,2.28,2.30,2.32
332,USGS,02173212,2017-08-28,2.25,2.26,2.28
333,USGS,02173212,2017-08-29,2.25,2.26,2.27
334,USGS,02173212,2017-08-30,2.27,2.28,2.30
335,USGS,02173212,2017-08-31,2.26,2.32,2.38
336,USGS,02173212,2017-09-01,2.33,2.35,2.37
337,USGS,02173212,2017-09-02,2.29,2.31,2.33
338,USGS,02173212,2017-09-03,2.26,2.28,2.30
339,USGS,02173212,2017-09-04,2.23,2.25,2.26
340,USGS,02173212,2017-09-05,2.20,2.23,2.24
341,USGS,02173212,2017-09-06,2.22,2.25,2.32
342,USGS,02173212,2017-09-07,2.30,2.37,2.84
343,USGS,02173212,2017-09-08,2.45,2.68,2.96
344,USGS,02173212,2017-09-09,2.29,2.38,2.58
345,USGS,02173212,2017-09-10,2.27,2.42,2.90
346,USGS,02173212,2017-09-11,2.42,2.77,3.53
347,USGS,02173212,2017-09-12,2.93,3.30,3.57
348,USGS,02173212,2017-09-13,2.61,2.74,2.93
349,USGS,02173212,2017-09-14,2.53,2.57,2.61
350,USGS,02173212,2017-09-15,2.46,2.49,2.53
351,USGS,02173212,2017-09-16,2.42,2.44,2.46
352,USGS,02173212,2017-09-17,2.39,2.40,2.42
353,USGS,02173212,2017-09-18,2.37,2.38,2.39
354,USGS,02173212,2017-09-19,2.34,2.36,2.38
355,USGS,02173212,2017-09-20,2.26,2.32,2.38
356,USGS,02173212,2017-09-21,2.31,2.35,2.38
357,USGS,02173212,2017-09-22,2.24,2.31,2.44
358,USGS,02173212,2017-09-23,2.34,2.38,2.45
359,USGS,02173212,2017-09-24,2.31,2.34,2.36
360,USGS,02173212,2017-09-25,1.45,2.01,2.35
361,USGS,02173212,2017-09-26,1.54,1.76,1.97
362,USGS,02173212,2017-09-27,1.71,2.01,2.19
363,USGS,02173212,2017-09-28,2.19,2.25,2.27
364,USGS,02173212,2017-09-29,2.27,2.27,2.28
365,USGS,02173212,2017-09-30,2.28,2.29,2.30
