,agency_cd,site_no,datetime,Gage height_Min,Gage height_Mean,Gage height_Max
58,USGS,02167582,2016-11-27,1.29,1.33,1.36
59,USGS,02167582,2016-11-28,1.26,1.30,1.33
60,USGS,02167582,2016-11-29,1.26,1.33,1.55
61,USGS,02167582,2016-11-30,1.19,1.30,1.44
62,USGS,02167582,2016-12-01,1.12,1.36,1.80
63,USGS,02167582,2016-12-02,1.04,1.08,1.13
64,USGS,02167582,2016-12-03,1.01,1.03,1.05
65,USGS,02167582,2016-12-04,0.99,1.02,1.03
66,USGS,02167582,2016-12-05,1.02,1.15,1.26
67,USGS,02167582,2016-12-06,1.20,1.42,1.58
68,USGS,02167582,2016-12-07,1.29,1.39,1.56
69,USGS,02167582,2016-12-08,1.19,1.23,1.29
70,USGS,02167582,2016-12-09,1.14,1.18,1.19
71,USGS,02167582,2016-12-10,1.07,1.11,1.14
72,USGS,02167582,2016-12-11,1.01,1.05,1.08
73,USGS,02167582,2016-12-12,1.00,1.01,1.02
74,USGS,02167582,2016-12-13,1.00,1.08,1.28
75,USGS,02167582,2016-12-14,1.13,1.19,1.28
76,USGS,02167582,2016-12-15,1.07,1.10,1.13
77,USGS,02167582,2016-12-16,1.08,1.09,1.11
78,USGS,02167582,2016-12-17,1.04,1.06,1.08
79,USGS,02167582,2016-12-18,1.04,1.08,1.10
80,USGS,02167582,2016-12-19,1.10,1.33,1.52
81,USGS,02167582,2016-12-20,1.34,1.42,1.51
82,USGS,02167582,2016-12-21,1.25,1.29,1.34
83,USGS,02167582,2016-12-22,1.21,1.24,1.27
84,USGS,02167582,2016-12-23,1.22,1.23,1.24
85,USGS,02167582,2016-12-24,1.19,1.21,1.22
86,USGS,02167582,2016-12-25,1.14,1.16,1.20
87,USGS,02167582,2016-12-26,1.13,1.15,1.17
88,USGS,02167582,2016-12-27,1.15,1.17,1.19
89,USGS,02167582,2016-12-28,1.19,1.21,1.22
90,USGS,02167582,2016-12-29,1.21,1.38,1.78
91,USGS,02167582,2016-12-30,1.29,1.33,1.46
92,USGS,02167582,2016-12-31,1.14,1.20,1.29
93,USGS,02167582,2017-01-01,1.08,1.12,1.15
94,USGS,02167582,2017-01-02,1.14,3.21,4.64
95,USGS,02167582,2017-01-03,3.12,5.09,7.87
96,USGS,02167582,2017-01-04,2.48,2.85,3.54
97,USGS,02167582,2017-01-05,2.07,2.26,2.48
98,USGS,02167582,2017-01-06,1.90,1.98,2.07
99,USGS,02167582,2017-01-07,2.05,3.63,4.57
100,USGS,02167582,2017-01-08,2.34,2.57,3.16
101,USGS,02167582,2017-01-09,2.08,2.20,2.34
102,USGS,02167582,2017-01-10,1.94,2.00,2.08
103,USGS,02167582,2017-01-11,1.87,1.90,1.94
104,USGS,02167582,2017-01-12,1.82,1.84,1.88
105,USGS,02167582,2017-01-13,1.76,1.79,1.83
106,USGS,02167582,2017-01-14,1.72,1.75,1.78
107,USGS,02167582,2017-01-15,1.69,1.72,1.74
108,USGS,02167582,2017-01-16,1.67,1.69,1.72
109,USGS,02167582,2017-01-17,1.66,1.68,1.69
110,USGS,02167582,2017-01-18,1.64,1.66,1.68
111,USGS,02167582,2017-01-19,1.62,1.64,1.66
112,USGS,02167582,2017-01-20,1.62,1.63,1.65
113,USGS,02167582,2017-01-21,1.60,1.65,1.76
114,USGS,02167582,2017-01-22,1.76,2.19,3.83
115,USGS,02167582,2017-01-23,2.93,3.89,5.18
116,USGS,02167582,2017-01-24,2.36,2.58,2.93
117,USGS,02167582,2017-01-25,2.03,2.16,2.36
118,USGS,02167582,2017-01-26,1.90,1.96,2.03
119,USGS,02167582,2017-01-27,1.81,1.85,1.90
120,USGS,02167582,2017-01-28,1.71,1.76,1.81
121,USGS,02167582,2017-01-29,1.69,1.71,1.75
122,USGS,02167582,2017-01-30,1.63,1.67,1.70
123,USGS,02167582,2017-01-31,1.62,1.64,1.66
124,USGS,02167582,2017-02-01,1.60,1.63,1.65
125,USGS,02167582,2017-02-02,1.59,1.61,1.63
126,USGS,02167582,2017-02-03,1.61,1.64,1.66
127,USGS,02167582,2017-02-04,1.61,1.64,1.67
128,USGS,02167582,2017-02-05,1.59,1.61,1.65
129,USGS,02167582,2017-02-06,1.57,1.59,1.61
130,USGS,02167582,2017-02-07,1.56,1.58,1.61
131,USGS,02167582,2017-02-08,1.61,1.73,1.84
132,USGS,02167582,2017-02-09,1.70,1.91,2.13
133,USGS,02167582,2017-02-10,1.80,1.88,1.99
134,USGS,02167582,2017-02-11,1.76,1.82,1.89
135,USGS,02167582,2017-02-12,1.66,1.71,1.76
136,USGS,02167582,2017-02-13,1.65,1.72,1.84
137,USGS,02167582,2017-02-14,1.61,1.63,1.67
138,USGS,02167582,2017-02-15,1.58,1.91,2.55
139,USGS,02167582,2017-02-16,1.89,2.01,2.26
140,USGS,02167582,2017-02-17,1.84,1.89,1.92
141,USGS,02167582,2017-02-18,1.74,1.78,1.84
142,USGS,02167582,2017-02-19,1.71,1.73,1.75
143,USGS,02167582,2017-02-20,1.66,1.69,1.71
144,USGS,02167582,2017-02-21,1.63,1.66,1.68
145,USGS,02167582,2017-02-22,1.63,1.65,1.68
146,USGS,02167582,2017-02-23,1.61,1.64,1.66
147,USGS,02167582,2017-02-24,1.60,1.63,1.65
148,USGS,02167582,2017-02-25,1.59,1.62,1.66
149,USGS,02167582,2017-02-26,1.53,1.57,1.61
150,USGS,02167582,2017-02-27,1.51,1.54,1.57
151,USGS,02167582,2017-02-28,1.53,1.56,1.58
152,USGS,02167582,2017-03-01,1.53,1.55,1.62
153,USGS,02167582,2017-03-02,1.61,1.76,1.89
154,USGS,02167582,2017-03-03,1.63,1.71,1.88
155,USGS,02167582,2017-03-04,1.69,1.78,1.87
156,USGS,02167582,2017-03-05,1.61,1.66,1.74
157,USGS,02167582,2017-03-06,1.58,1.60,1.62
158,USGS,02167582,2017-03-07,1.56,1.59,1.61
159,USGS,02167582,2017-03-08,1.58,1.59,1.61
160,USGS,02167582,2017-03-09,1.55,1.57,1.61
161,USGS,02167582,2017-03-10,1.54,1.59,1.68
162,USGS,02167582,2017-03-11,1.56,1.60,1.65
163,USGS,02167582,2017-03-12,1.52,1.73,1.98
164,USGS,02167582,2017-03-13,1.82,1.88,1.95
165,USGS,02167582,2017-03-14,1.82,2.07,2.20
166,USGS,02167582,2017-03-15,1.90,2.00,2.15
167,USGS,02167582,2017-03-16,1.78,1.85,1.91
168,USGS,02167582,2017-03-17,1.68,1.74,1.79
169,USGS,02167582,2017-03-18,1.66,1.69,1.71
170,USGS,02167582,2017-03-19,1.61,1.64,1.69
171,USGS,02167582,2017-03-20,1.58,1.61,1.62
172,USGS,02167582,2017-03-21,1.56,1.61,1.74
173,USGS,02167582,2017-03-22,1.74,2.21,2.44
174,USGS,02167582,2017-03-23,1.92,2.03,2.26
175,USGS,02167582,2017-03-24,1.78,1.85,1.92
176,USGS,02167582,2017-03-25,1.71,1.75,1.78
177,USGS,02167582,2017-03-26,1.66,1.68,1.72
178,USGS,02167582,2017-03-27,1.60,1.65,1.67
179,USGS,02167582,2017-03-28,1.62,1.67,1.70
180,USGS,02167582,2017-03-29,1.63,1.65,1.68
181,USGS,02167582,2017-03-30,1.57,1.66,1.80
182,USGS,02167582,2017-03-31,1.69,1.72,1.76
183,USGS,02167582,2017-04-01,1.65,1.68,1.71
184,USGS,02167582,2017-04-02,1.60,1.63,1.66
185,USGS,02167582,2017-04-03,1.56,1.94,3.47
186,USGS,02167582,2017-04-04,2.02,2.38,3.33
187,USGS,02167582,2017-04-05,1.96,3.62,7.59
188,USGS,02167582,2017-04-06,3.21,4.11,5.87
189,USGS,02167582,2017-04-07,2.67,3.07,3.21
190,USGS,02167582,2017-04-08,2.07,2.27,2.67
191,USGS,02167582,2017-04-09,1.86,1.94,2.07
192,USGS,02167582,2017-04-10,1.76,1.80,1.86
193,USGS,02167582,2017-04-11,1.70,1.73,1.78
194,USGS,02167582,2017-04-12,1.65,1.68,1.71
195,USGS,02167582,2017-04-13,1.62,1.64,1.67
196,USGS,02167582,2017-04-14,1.61,1.62,1.65
197,USGS,02167582,2017-04-15,1.53,1.57,1.61
198,USGS,02167582,2017-04-16,1.49,1.53,1.57
199,USGS,02167582,2017-04-17,1.49,1.52,1.54
200,USGS,02167582,2017-04-18,1.47,1.50,1.51
201,USGS,02167582,2017-04-19,1.46,1.48,1.51
202,USGS,02167582,2017-04-20,1.50,1.52,1.56
203,USGS,02167582,2017-04-21,1.52,1.54,1.56
204,USGS,02167582,2017-04-22,1.48,1.50,1.53
205,USGS,02167582,2017-04-23,1.44,1.49,1.52
206,USGS,02167582,2017-04-24,1.50,2.40,3.79
207,USGS,02167582,2017-04-25,2.42,2.62,3.20
208,USGS,02167582,2017-04-26,2.31,2.63,2.79
209,USGS,02167582,2017-04-27,1.81,1.97,2.31
210,USGS,02167582,2017-04-28,1.71,1.75,1.81
211,USGS,02167582,2017-04-29,1.62,1.66,1.71
212,USGS,02167582,2017-04-30,1.55,1.58,1.63
213,USGS,02167582,2017-05-01,1.48,1.54,1.56
214,USGS,02167582,2017-05-02,1.54,1.61,1.65
215,USGS,02167582,2017-05-03,1.50,1.54,1.58
216,USGS,02167582,2017-05-04,1.43,1.49,1.55
217,USGS,02167582,2017-05-05,1.48,1.52,1.57
218,USGS,02167582,2017-05-06,1.56,1.92,2.48
219,USGS,02167582,2017-05-07,1.86,2.17,2.48
220,USGS,02167582,2017-05-08,1.65,1.72,1.86
221,USGS,02167582,2017-05-09,1.56,1.60,1.65
222,USGS,02167582,2017-05-10,1.46,1.50,1.56
223,USGS,02167582,2017-05-11,1.41,1.44,1.47
224,USGS,02167582,2017-05-12,1.33,1.40,1.50
225,USGS,02167582,2017-05-13,1.46,1.86,2.48
226,USGS,02167582,2017-05-14,1.52,1.60,1.72
227,USGS,02167582,2017-05-15,1.44,1.47,1.52
228,USGS,02167582,2017-05-16,1.41,1.44,1.48
229,USGS,02167582,2017-05-17,1.37,1.39,1.42
230,USGS,02167582,2017-05-18,1.32,1.35,1.37
231,USGS,02167582,2017-05-19,1.29,1.31,1.34
232,USGS,02167582,2017-05-20,1.26,1.28,1.30
233,USGS,02167582,2017-05-21,1.19,1.31,2.22
234,USGS,02167582,2017-05-22,1.86,2.02,2.28
235,USGS,02167582,2017-05-23,2.28,4.64,5.91
236,USGS,02167582,2017-05-24,2.61,3.59,5.52
237,USGS,02167582,2017-05-25,3.99,4.71,5.04
238,USGS,02167582,2017-05-26,2.13,2.61,3.99
239,USGS,02167582,2017-05-27,1.78,1.92,2.13
240,USGS,02167582,2017-05-28,1.62,1.70,1.78
241,USGS,02167582,2017-05-29,1.56,1.58,1.62
242,USGS,02167582,2017-05-30,1.53,1.56,1.58
243,USGS,02167582,2017-05-31,1.48,1.51,1.53
244,USGS,02167582,2017-06-01,1.45,1.47,1.50
245,USGS,02167582,2017-06-02,1.42,1.44,1.47
246,USGS,02167582,2017-06-03,1.38,1.41,1.44
247,USGS,02167582,2017-06-04,1.35,1.37,1.40
248,USGS,02167582,2017-06-05,1.31,1.34,1.39
249,USGS,02167582,2017-06-06,1.33,1.36,1.37
250,USGS,02167582,2017-06-07,1.35,1.37,1.39
251,USGS,02167582,2017-06-08,1.33,1.35,1.37
252,USGS,02167582,2017-06-09,1.28,1.36,1.45
253,USGS,02167582,2017-06-10,1.25,1.28,1.30
254,USGS,02167582,2017-06-11,1.21,1.23,1.25
255,USGS,02167582,2017-06-12,1.20,1.21,1.24
256,USGS,02167582,2017-06-13,1.21,1.23,1.25
257,USGS,02167582,2017-06-14,1.20,1.22,1.24
258,USGS,02167582,2017-06-15,1.18,1.20,1.23
259,USGS,02167582,2017-06-16,1.20,2.64,4.11
260,USGS,02167582,2017-06-17,1.70,1.85,2.22
261,USGS,02167582,2017-06-18,1.54,1.60,1.71
262,USGS,02167582,2017-06-19,1.43,1.49,1.57
263,USGS,02167582,2017-06-20,1.38,1.60,2.39
264,USGS,02167582,2017-06-21,1.97,2.48,3.01
265,USGS,02167582,2017-06-22,1.74,1.82,1.97
266,USGS,02167582,2017-06-23,1.57,1.64,1.74
267,USGS,02167582,2017-06-24,1.45,1.51,1.58
268,USGS,02167582,2017-06-25,1.44,1.46,1.50
269,USGS,02167582,2017-06-26,1.42,1.45,1.49
270,USGS,02167582,2017-06-27,1.39,1.41,1.45
271,USGS,02167582,2017-06-28,1.35,1.37,1.39
272,USGS,02167582,2017-06-29,1.30,1.33,1.37
273,USGS,02167582,2017-06-30,1.28,1.79,3.25
274,USGS,02167582,2017-07-01,1.76,2.14,3.14
275,USGS,02167582,2017-07-02,1.71,1.91,2.22
276,USGS,02167582,2017-07-03,1.50,1.60,1.71
277,USGS,02167582,2017-07-04,1.54,1.63,1.69
278,USGS,02167582,2017-07-05,1.44,1.47,1.54
279,USGS,02167582,2017-07-06,1.42,1.46,1.49
280,USGS,02167582,2017-07-07,1.37,1.40,1.45
281,USGS,02167582,2017-07-08,1.32,1.35,1.39
282,USGS,02167582,2017-07-09,1.28,1.31,1.35
283,USGS,02167582,2017-07-10,1.23,1.28,1.67
284,USGS,02167582,2017-07-11,1.23,1.37,1.67
285,USGS,02167582,2017-07-12,1.21,1.24,1.27
286,USGS,02167582,2017-07-13,1.16,1.20,1.24
287,USGS,02167582,2017-07-14,1.15,1.18,1.23
288,USGS,02167582,2017-07-15,1.13,1.16,1.21
289,USGS,02167582,2017-07-16,1.07,1.20,2.01
290,USGS,02167582,2017-07-17,1.37,1.65,2.41
291,USGS,02167582,2017-07-18,1.29,1.36,1.46
292,USGS,02167582,2017-07-19,1.22,1.26,1.30
293,USGS,02167582,2017-07-20,1.16,1.19,1.23
294,USGS,02167582,2017-07-21,1.16,1.19,1.21
295,USGS,02167582,2017-07-22,1.13,1.17,1.21
296,USGS,02167582,2017-07-23,1.07,1.29,3.23
297,USGS,02167582,2017-07-24,1.69,2.02,3.23
298,USGS,02167582,2017-07-25,1.41,1.51,1.73
299,USGS,02167582,2017-07-26,1.37,1.39,1.43
300,USGS,02167582,2017-07-27,1.30,1.34,1.41
301,USGS,02167582,2017-07-28,1.23,1.27,1.31
302,USGS,02167582,2017-07-29,1.21,1.24,1.26
303,USGS,02167582,2017-07-30,1.15,1.18,1.23
304,USGS,02167582,2017-07-31,1.12,1.14,1.17
305,USGS,02167582,2017-08-01,1.10,1.14,1.16
306,USGS,02167582,2017-08-02,1.08,1.11,1.13
307,USGS,02167582,2017-08-03,1.07,1.09,1.11
308,USGS,02167582,2017-08-04,1.06,1.09,1.12
309,USGS,02167582,2017-08-05,1.08,1.09,1.12
310,USGS,02167582,2017-08-06,1.06,1.08,1.11
311,USGS,02167582,2017-08-07,1.05,1.12,1.15
312,USGS,02167582,2017-08-08,1.10,1.16,1.24
313,USGS,02167582,2017-08-09,1.17,1.22,1.28
314,USGS,02167582,2017-08-10,1.13,1.15,1.17
315,USGS,02167582,2017-08-11,1.12,1.18,1.22
316,USGS,02167582,2017-08-12,1.21,1.33,1.48
317,USGS,02167582,2017-08-13,1.14,1.17,1.24
318,USGS,02167582,2017-08-14,1.14,1.21,1.31
319,USGS,02167582,2017-08-15,1.19,1.25,1.31
320,USGS,02167582,2017-08-16,1.17,1.20,1.24
321,USGS,02167582,2017-08-17,1.11,1.18,1.24
322,USGS,02167582,2017-08-18,1.09,1.14,1.17
323,USGS,02167582,2017-08-19,1.08,1.09,1.13
324,USGS,02167582,2017-08-20,1.05,1.07,1.10
325,USGS,02167582,2017-08-21,1.04,1.05,1.08
326,USGS,02167582,2017-08-22,1.04,1.07,1.10
327,USGS,02167582,2017-08-23,1.04,1.06,1.07
328,USGS,02167582,2017-08-24,1.03,1.06,1.07
329,USGS,02167582,2017-08-25,1.07,1.15,1.23
330,USGS,02167582,2017-08-26,1.07,1.09,1.12
331,USGS,02167582,2017-08-27,1.00,1.04,1.08
332,USGS,02167582,2017-08-28,0.96,1.00,1.05
333,USGS,02167582,2017-08-29,1.01,1.03,1.04
334,USGS,02167582,2017-08-30,1.01,1.04,1.07
335,USGS,02167582,2017-08-31,1.01,1.10,1.14
336,USGS,02167582,2017-09-01,1.11,1.21,1.27
337,USGS,02167582,2017-09-02,1.10,1.14,1.19
338,USGS,02167582,2017-09-03,1.09,1.12,1.15
339,USGS,02167582,2017-09-04,1.04,1.08,1.12
340,USGS,02167582,2017-09-05,1.04,1.08,1.11
341,USGS,02167582,2017-09-06,1.07,1.11,1.15
342,USGS,02167582,2017-09-07,1.08,1.13,1.17
343,USGS,02167582,2017-09-08,1.09,1.13,1.15
344,USGS,02167582,2017-09-09,1.03,1.07,1.13
345,USGS,02167582,2017-09-10,1.03,1.05,1.08
346,USGS,02167582,2017-09-11,1.00,1.21,2.18
347,USGS,02167582,2017-09-12,2.06,2.87,4.30
348,USGS,02167582,2017-09-13,1.73,1.85,2.06
349,USGS,02167582,2017-09-14,1.67,1.86,1.99
350,USGS,02167582,2017-09-15,1.42,1.53,1.68
351,USGS,02167582,2017-09-16,1.32,1.36,1.42
352,USGS,02167582,2017-09-17,1.23,1.27,1.32
353,USGS,02167582,2017-09-18,1.16,1.20,1.25
354,USGS,02167582,2017-09-19,1.14,1.17,1.20
355,USGS,02167582,2017-09-20,1.12,1.15,1.18
356,USGS,02167582,2017-09-21,1.10,1.13,1.16
357,USGS,02167582,2017-09-22,1.10,1.14,1.16
358,USGS,02167582,2017-09-23,1.14,1.16,1.20
359,USGS,02167582,2017-09-24,1.10,1.13,1.16
360,USGS,02167582,2017-09-25,1.05,1.08,1.11
361,USGS,02167582,2017-09-26,1.08,1.10,1.13
362,USGS,02167582,2017-09-27,1.07,1.10,1.12
363,USGS,02167582,2017-09-28,0.99,1.06,1.13
364,USGS,02167582,2017-09-29,1.02,1.05,1.09
365,USGS,02167582,2017-09-30,1.03,1.14,1.26
