,agency_cd,site_no,datetime,Gage height_Min,Gage height_Mean,Gage height_Max
91,USGS,02169810,2016-12-30,74.87,74.91,74.97
92,USGS,02169810,2016-12-31,74.94,74.99,75.15
93,USGS,02169810,2017-01-01,75.15,75.22,75.30
94,USGS,02169810,2017-01-02,75.30,75.50,75.86
95,USGS,02169810,2017-01-03,75.86,76.78,77.76
96,USGS,02169810,2017-01-04,77.76,78.57,79.09
97,USGS,02169810,2017-01-05,79.09,79.32,79.44
98,USGS,02169810,2017-01-06,78.97,79.24,79.44
99,USGS,02169810,2017-01-07,78.48,78.65,78.97
100,USGS,02169810,2017-01-08,78.31,78.47,78.54
101,USGS,02169810,2017-01-09,78.16,78.22,78.31
102,USGS,02169810,2017-01-10,77.99,78.09,78.18
103,USGS,02169810,2017-01-11,77.65,77.83,77.99
104,USGS,02169810,2017-01-12,77.27,77.43,77.65
105,USGS,02169810,2017-01-13,76.89,77.10,77.27
106,USGS,02169810,2017-01-14,76.46,76.65,76.89
107,USGS,02169810,2017-01-15,76.11,76.27,76.46
108,USGS,02169810,2017-01-16,75.95,76.02,76.11
109,USGS,02169810,2017-01-17,75.93,75.96,75.98
110,USGS,02169810,2017-01-18,75.92,75.95,76.03
111,USGS,02169810,2017-01-19,75.80,75.92,76.03
112,USGS,02169810,2017-01-20,75.64,75.71,75.80
113,USGS,02169810,2017-01-21,75.57,75.63,75.78
114,USGS,02169810,2017-01-22,75.78,76.17,76.68
115,USGS,02169810,2017-01-23,76.68,77.32,78.25
116,USGS,02169810,2017-01-24,78.25,79.07,79.61
117,USGS,02169810,2017-01-25,79.61,79.86,80.02
118,USGS,02169810,2017-01-26,79.79,79.98,80.07
119,USGS,02169810,2017-01-27,79.28,79.51,79.79
120,USGS,02169810,2017-01-28,78.96,79.13,79.28
121,USGS,02169810,2017-01-29,78.22,78.57,78.96
122,USGS,02169810,2017-01-30,77.64,77.95,78.22
123,USGS,02169810,2017-01-31,77.06,77.34,77.64
124,USGS,02169810,2017-02-01,76.78,76.91,77.06
125,USGS,02169810,2017-02-02,76.68,76.71,76.78
126,USGS,02169810,2017-02-03,76.58,76.61,76.68
127,USGS,02169810,2017-02-04,76.55,76.58,76.59
128,USGS,02169810,2017-02-05,76.48,76.51,76.56
129,USGS,02169810,2017-02-06,76.48,76.48,76.49
130,USGS,02169810,2017-02-07,76.31,76.39,76.48
131,USGS,02169810,2017-02-08,76.17,76.21,76.32
132,USGS,02169810,2017-02-09,75.93,76.05,76.21
133,USGS,02169810,2017-02-10,76.04,76.36,76.52
134,USGS,02169810,2017-02-11,76.51,76.60,76.69
135,USGS,02169810,2017-02-12,76.68,76.72,76.80
136,USGS,02169810,2017-02-13,76.55,76.71,76.80
137,USGS,02169810,2017-02-14,75.95,76.22,76.55
138,USGS,02169810,2017-02-15,75.82,75.87,75.96
139,USGS,02169810,2017-02-16,75.95,76.16,76.33
140,USGS,02169810,2017-02-17,76.33,76.40,76.55
141,USGS,02169810,2017-02-18,76.55,76.76,76.83
142,USGS,02169810,2017-02-19,76.38,76.56,76.76
143,USGS,02169810,2017-02-20,76.22,76.28,76.38
144,USGS,02169810,2017-02-21,76.19,76.24,76.32
145,USGS,02169810,2017-02-22,76.30,76.36,76.41
146,USGS,02169810,2017-02-23,76.07,76.16,76.30
147,USGS,02169810,2017-02-24,76.07,76.13,76.23
148,USGS,02169810,2017-02-25,75.94,76.18,76.26
149,USGS,02169810,2017-02-26,75.92,75.95,75.98
150,USGS,02169810,2017-02-27,75.84,75.90,75.95
151,USGS,02169810,2017-02-28,75.84,75.91,76.00
152,USGS,02169810,2017-03-01,75.93,75.99,76.03
153,USGS,02169810,2017-03-02,75.82,75.89,76.01
154,USGS,02169810,2017-03-03,75.80,75.87,75.92
155,USGS,02169810,2017-03-04,75.90,76.10,76.24
156,USGS,02169810,2017-03-05,76.23,76.28,76.41
157,USGS,02169810,2017-03-06,76.29,76.38,76.41
158,USGS,02169810,2017-03-07,76.06,76.16,76.29
159,USGS,02169810,2017-03-08,75.80,75.89,76.06
160,USGS,02169810,2017-03-09,75.75,75.78,75.82
161,USGS,02169810,2017-03-10,75.71,75.76,75.80
162,USGS,02169810,2017-03-11,75.76,75.89,75.95
163,USGS,02169810,2017-03-12,75.90,75.94,75.99
164,USGS,02169810,2017-03-13,75.86,75.91,76.01
165,USGS,02169810,2017-03-14,76.01,76.08,76.15
166,USGS,02169810,2017-03-15,76.11,76.24,76.36
167,USGS,02169810,2017-03-16,76.32,76.40,76.46
168,USGS,02169810,2017-03-17,76.40,76.43,76.45
169,USGS,02169810,2017-03-18,76.26,76.33,76.40
170,USGS,02169810,2017-03-19,75.92,76.03,76.26
171,USGS,02169810,2017-03-20,75.91,75.93,75.97
172,USGS,02169810,2017-03-21,75.97,76.02,76.06
173,USGS,02169810,2017-03-22,75.85,75.92,76.01
174,USGS,02169810,2017-03-23,76.00,76.21,76.34
175,USGS,02169810,2017-03-24,76.21,76.24,76.33
176,USGS,02169810,2017-03-25,76.21,76.41,76.63
177,USGS,02169810,2017-03-26,76.28,76.42,76.57
178,USGS,02169810,2017-03-27,76.03,76.16,76.28
179,USGS,02169810,2017-03-28,75.86,75.92,76.03
180,USGS,02169810,2017-03-29,75.89,75.92,76.02
181,USGS,02169810,2017-03-30,75.94,76.01,76.12
182,USGS,02169810,2017-03-31,76.00,76.11,76.27
183,USGS,02169810,2017-04-01,76.27,76.43,76.53
184,USGS,02169810,2017-04-02,76.53,76.81,77.36
185,USGS,02169810,2017-04-03,77.36,77.49,77.67
186,USGS,02169810,2017-04-04,77.67,78.37,78.93
187,USGS,02169810,2017-04-05,78.93,79.11,79.24
188,USGS,02169810,2017-04-06,79.19,79.67,80.13
189,USGS,02169810,2017-04-07,80.13,80.30,80.45
190,USGS,02169810,2017-04-08,80.44,80.56,80.69
191,USGS,02169810,2017-04-09,80.68,80.75,80.81
192,USGS,02169810,2017-04-10,80.60,80.71,80.81
193,USGS,02169810,2017-04-11,80.05,80.35,80.61
194,USGS,02169810,2017-04-12,79.12,79.61,80.05
195,USGS,02169810,2017-04-13,78.29,78.65,79.12
196,USGS,02169810,2017-04-14,77.66,77.97,78.29
197,USGS,02169810,2017-04-15,77.21,77.41,77.66
198,USGS,02169810,2017-04-16,77.03,77.10,77.21
199,USGS,02169810,2017-04-17,76.84,76.91,77.03
200,USGS,02169810,2017-04-18,76.71,76.76,76.84
201,USGS,02169810,2017-04-19,76.52,76.61,76.75
202,USGS,02169810,2017-04-20,76.44,76.46,76.52
203,USGS,02169810,2017-04-21,76.48,76.73,76.84
204,USGS,02169810,2017-04-22,76.68,76.77,76.83
205,USGS,02169810,2017-04-23,76.67,76.84,76.98
206,USGS,02169810,2017-04-24,76.98,77.79,78.82
207,USGS,02169810,2017-04-25,78.82,79.48,80.00
208,USGS,02169810,2017-04-26,80.00,80.35,80.61
209,USGS,02169810,2017-04-27,80.61,80.88,81.19
210,USGS,02169810,2017-04-28,81.19,81.39,81.50
211,USGS,02169810,2017-04-29,81.35,81.44,81.50
212,USGS,02169810,2017-04-30,80.85,81.11,81.35
213,USGS,02169810,2017-05-01,80.50,80.65,80.85
214,USGS,02169810,2017-05-02,80.40,80.49,80.53
215,USGS,02169810,2017-05-03,79.60,80.04,80.40
216,USGS,02169810,2017-05-04,79.01,79.26,79.60
217,USGS,02169810,2017-05-05,78.89,78.97,79.06
218,USGS,02169810,2017-05-06,79.01,79.06,79.08
219,USGS,02169810,2017-05-07,78.93,78.99,79.09
220,USGS,02169810,2017-05-08,78.99,79.09,79.12
221,USGS,02169810,2017-05-09,78.29,78.65,78.99
222,USGS,02169810,2017-05-10,78.13,78.24,78.48
223,USGS,02169810,2017-05-11,78.48,78.56,78.65
224,USGS,02169810,2017-05-12,78.65,78.70,78.77
225,USGS,02169810,2017-05-13,78.00,78.44,78.77
226,USGS,02169810,2017-05-14,77.69,77.81,78.00
227,USGS,02169810,2017-05-15,77.50,77.58,77.69
228,USGS,02169810,2017-05-16,77.44,77.47,77.51
229,USGS,02169810,2017-05-17,77.26,77.38,77.46
230,USGS,02169810,2017-05-18,77.03,77.11,77.26
231,USGS,02169810,2017-05-19,76.84,76.94,77.03
232,USGS,02169810,2017-05-20,76.67,76.73,76.84
233,USGS,02169810,2017-05-21,76.74,77.26,77.48
234,USGS,02169810,2017-05-22,77.07,77.17,77.34
235,USGS,02169810,2017-05-23,77.15,78.36,79.41
236,USGS,02169810,2017-05-24,79.41,79.79,80.09
237,USGS,02169810,2017-05-25,80.09,80.37,80.60
238,USGS,02169810,2017-05-26,80.60,80.79,80.96
239,USGS,02169810,2017-05-27,80.96,81.14,81.30
240,USGS,02169810,2017-05-28,81.18,81.29,81.36
241,USGS,02169810,2017-05-29,80.68,80.95,81.19
242,USGS,02169810,2017-05-30,80.25,80.44,80.68
243,USGS,02169810,2017-05-31,79.96,80.11,80.27
244,USGS,02169810,2017-06-01,79.56,79.76,79.96
245,USGS,02169810,2017-06-02,78.96,79.30,79.56
246,USGS,02169810,2017-06-03,78.45,78.70,78.96
247,USGS,02169810,2017-06-04,78.00,78.17,78.45
248,USGS,02169810,2017-06-05,77.87,77.94,78.00
249,USGS,02169810,2017-06-06,77.73,77.80,77.88
250,USGS,02169810,2017-06-07,77.70,77.78,78.00
251,USGS,02169810,2017-06-08,77.91,78.04,78.13
252,USGS,02169810,2017-06-09,77.67,77.76,77.91
253,USGS,02169810,2017-06-10,77.48,77.60,77.71
254,USGS,02169810,2017-06-11,77.30,77.37,77.48
255,USGS,02169810,2017-06-12,77.16,77.25,77.30
256,USGS,02169810,2017-06-13,76.98,77.08,77.16
257,USGS,02169810,2017-06-14,76.70,76.85,76.98
258,USGS,02169810,2017-06-15,76.53,76.59,76.70
259,USGS,02169810,2017-06-16,76.49,76.75,77.40
260,USGS,02169810,2017-06-17,77.40,77.91,78.11
261,USGS,02169810,2017-06-18,77.76,77.94,78.10
262,USGS,02169810,2017-06-19,77.34,77.52,77.76
263,USGS,02169810,2017-06-20,77.22,77.26,77.34
264,USGS,02169810,2017-06-21,77.25,77.33,77.45
265,USGS,02169810,2017-06-22,77.45,77.62,77.84
266,USGS,02169810,2017-06-23,77.84,78.11,78.33
267,USGS,02169810,2017-06-24,78.01,78.19,78.32
268,USGS,02169810,2017-06-25,77.73,77.87,78.01
269,USGS,02169810,2017-06-26,77.49,77.58,77.73
270,USGS,02169810,2017-06-27,77.37,77.43,77.49
271,USGS,02169810,2017-06-28,77.22,77.30,77.37
272,USGS,02169810,2017-06-29,77.02,77.12,77.22
273,USGS,02169810,2017-06-30,76.88,76.92,77.02
274,USGS,02169810,2017-07-01,76.71,76.82,76.90
275,USGS,02169810,2017-07-02,76.60,76.63,76.71
276,USGS,02169810,2017-07-03,76.64,76.72,76.85
277,USGS,02169810,2017-07-04,76.85,77.29,78.01
278,USGS,02169810,2017-07-05,77.73,78.03,78.20
279,USGS,02169810,2017-07-06,77.57,77.73,78.09
280,USGS,02169810,2017-07-07,77.91,78.05,78.19
281,USGS,02169810,2017-07-08,77.21,77.59,77.91
282,USGS,02169810,2017-07-09,77.09,77.13,77.22
283,USGS,02169810,2017-07-10,77.08,77.11,77.22
284,USGS,02169810,2017-07-11,77.22,77.31,77.35
285,USGS,02169810,2017-07-12,77.12,77.19,77.30
286,USGS,02169810,2017-07-13,76.89,77.02,77.12
287,USGS,02169810,2017-07-14,76.64,76.71,76.89
288,USGS,02169810,2017-07-15,76.44,76.56,76.65
289,USGS,02169810,2017-07-16,76.52,76.66,77.07
290,USGS,02169810,2017-07-17,77.03,77.08,77.19
291,USGS,02169810,2017-07-18,77.10,77.17,77.19
292,USGS,02169810,2017-07-19,77.07,77.10,77.16
293,USGS,02169810,2017-07-20,76.82,76.97,77.12
294,USGS,02169810,2017-07-21,76.73,76.77,76.82
295,USGS,02169810,2017-07-22,76.59,76.66,76.73
296,USGS,02169810,2017-07-23,76.34,76.45,76.59
297,USGS,02169810,2017-07-24,76.34,76.47,76.73
298,USGS,02169810,2017-07-25,76.73,76.78,76.80
299,USGS,02169810,2017-07-26,76.74,76.77,76.81
300,USGS,02169810,2017-07-27,76.55,76.68,76.78
301,USGS,02169810,2017-07-28,76.34,76.43,76.55
302,USGS,02169810,2017-07-29,76.25,76.30,76.34
303,USGS,02169810,2017-07-30,76.22,76.26,76.31
304,USGS,02169810,2017-07-31,76.13,76.17,76.23
305,USGS,02169810,2017-08-01,76.03,76.07,76.13
306,USGS,02169810,2017-08-02,76.01,76.03,76.08
307,USGS,02169810,2017-08-03,76.00,76.04,76.08
308,USGS,02169810,2017-08-04,75.87,75.92,76.00
309,USGS,02169810,2017-08-05,75.85,75.87,75.88
310,USGS,02169810,2017-08-06,75.80,75.83,75.87
311,USGS,02169810,2017-08-07,75.80,75.84,75.96
312,USGS,02169810,2017-08-08,75.73,75.82,75.89
313,USGS,02169810,2017-08-09,75.82,75.88,75.95
314,USGS,02169810,2017-08-10,75.95,76.00,76.08
315,USGS,02169810,2017-08-11,76.04,76.06,76.10
316,USGS,02169810,2017-08-12,75.92,75.97,76.06
317,USGS,02169810,2017-08-13,75.98,76.05,76.21
318,USGS,02169810,2017-08-14,76.16,76.23,76.34
319,USGS,02169810,2017-08-15,76.29,76.35,76.51
320,USGS,02169810,2017-08-16,76.51,76.76,77.20
321,USGS,02169810,2017-08-17,77.19,77.35,77.63
322,USGS,02169810,2017-08-18,77.07,77.39,77.63
323,USGS,02169810,2017-08-19,76.82,76.89,77.07
324,USGS,02169810,2017-08-20,76.76,76.81,76.82
325,USGS,02169810,2017-08-21,76.43,76.60,76.76
326,USGS,02169810,2017-08-22,76.33,76.37,76.43
327,USGS,02169810,2017-08-23,76.20,76.25,76.33
328,USGS,02169810,2017-08-24,76.11,76.14,76.20
329,USGS,02169810,2017-08-25,75.99,76.03,76.11
330,USGS,02169810,2017-08-26,75.94,75.95,75.99
331,USGS,02169810,2017-08-27,75.88,75.91,75.94
332,USGS,02169810,2017-08-28,75.81,75.87,75.93
333,USGS,02169810,2017-08-29,75.79,75.81,75.83
334,USGS,02169810,2017-08-30,75.73,75.78,75.82
335,USGS,02169810,2017-08-31,75.70,75.72,75.76
336,USGS,02169810,2017-09-01,75.72,75.75,75.78
337,USGS,02169810,2017-09-02,75.68,75.73,75.80
338,USGS,02169810,2017-09-03,75.80,75.87,75.93
339,USGS,02169810,2017-09-04,75.93,76.09,76.28
340,USGS,02169810,2017-09-05,76.28,76.31,76.34
341,USGS,02169810,2017-09-06,75.96,76.12,76.28
342,USGS,02169810,2017-09-07,75.94,76.63,77.67
343,USGS,02169810,2017-09-08,77.67,78.39,78.93
344,USGS,02169810,2017-09-09,78.93,79.23,79.48
345,USGS,02169810,2017-09-10,79.48,79.61,79.68
346,USGS,02169810,2017-09-11,79.11,79.34,79.64
347,USGS,02169810,2017-09-12,78.50,78.73,79.11
348,USGS,02169810,2017-09-13,78.08,78.31,78.50
349,USGS,02169810,2017-09-14,77.64,77.84,78.08
350,USGS,02169810,2017-09-15,77.49,77.55,77.64
351,USGS,02169810,2017-09-16,77.29,77.52,77.64
352,USGS,02169810,2017-09-17,76.94,77.08,77.29
353,USGS,02169810,2017-09-18,76.76,76.86,76.94
354,USGS,02169810,2017-09-19,76.35,76.57,76.76
355,USGS,02169810,2017-09-20,76.16,76.23,76.35
356,USGS,02169810,2017-09-21,76.06,76.11,76.16
357,USGS,02169810,2017-09-22,76.02,76.08,76.13
358,USGS,02169810,2017-09-23,75.96,75.98,76.02
359,USGS,02169810,2017-09-24,75.96,75.98,75.99
360,USGS,02169810,2017-09-25,75.88,75.92,75.96
361,USGS,02169810,2017-09-26,75.86,75.88,75.91
362,USGS,02169810,2017-09-27,75.76,75.80,75.86
363,USGS,02169810,2017-09-28,75.75,75.78,75.79
364,USGS,02169810,2017-09-29,75.68,75.70,75.75
365,USGS,02169810,2017-09-30,75.55,75.59,75.69
