,agency_cd,site_no,datetime,Gage height_Max,Gage height_Mean,Gage height_Min
59,USGS,02198375,2016-11-28,3.28,3.27,3.23
60,USGS,02198375,2016-11-29,3.26,3.22,3.20
61,USGS,02198375,2016-11-30,3.42,3.33,3.26
62,USGS,02198375,2016-12-01,3.42,3.38,3.32
63,USGS,02198375,2016-12-02,3.38,3.33,3.31
64,USGS,02198375,2016-12-03,3.73,3.55,3.38
65,USGS,02198375,2016-12-04,4.07,3.90,3.73
66,USGS,02198375,2016-12-05,4.34,4.20,4.07
67,USGS,02198375,2016-12-06,4.76,4.55,4.34
68,USGS,02198375,2016-12-07,5.53,5.13,4.76
69,USGS,02198375,2016-12-08,5.96,5.79,5.53
70,USGS,02198375,2016-12-09,5.98,5.96,5.90
71,USGS,02198375,2016-12-10,5.90,5.71,5.49
72,USGS,02198375,2016-12-11,5.49,5.22,4.99
73,USGS,02198375,2016-12-12,5.17,5.05,4.97
74,USGS,02198375,2016-12-13,5.17,5.12,5.03
75,USGS,02198375,2016-12-14,5.03,4.94,4.86
76,USGS,02198375,2016-12-15,4.86,4.81,4.79
77,USGS,02198375,2016-12-16,4.94,4.91,4.84
78,USGS,02198375,2016-12-17,4.94,4.93,4.90
79,USGS,02198375,2016-12-18,4.90,4.86,4.83
80,USGS,02198375,2016-12-19,4.95,4.89,4.83
81,USGS,02198375,2016-12-20,4.95,4.92,4.87
82,USGS,02198375,2016-12-21,4.93,4.88,4.86
83,USGS,02198375,2016-12-22,5.21,5.07,4.93
84,USGS,02198375,2016-12-23,5.33,5.29,5.21
85,USGS,02198375,2016-12-24,5.27,5.05,4.84
86,USGS,02198375,2016-12-25,4.84,4.72,4.67
87,USGS,02198375,2016-12-26,4.87,4.79,4.67
88,USGS,02198375,2016-12-27,4.86,4.69,4.50
89,USGS,02198375,2016-12-28,4.50,4.24,4.01
90,USGS,02198375,2016-12-29,4.02,3.96,3.92
91,USGS,02198375,2016-12-30,4.21,4.14,4.02
92,USGS,02198375,2016-12-31,4.38,4.30,4.21
93,USGS,02198375,2017-01-01,4.41,4.38,4.33
94,USGS,02198375,2017-01-02,4.79,4.53,4.33
95,USGS,02198375,2017-01-03,6.15,5.27,4.79
96,USGS,02198375,2017-01-04,9.11,7.72,6.15
97,USGS,02198375,2017-01-05,10.61,9.96,9.11
98,USGS,02198375,2017-01-06,11.38,11.03,10.61
99,USGS,02198375,2017-01-07,11.83,11.67,11.38
100,USGS,02198375,2017-01-08,11.84,11.78,11.67
101,USGS,02198375,2017-01-09,11.67,11.56,11.48
102,USGS,02198375,2017-01-10,11.48,11.46,11.42
103,USGS,02198375,2017-01-11,11.42,11.24,10.86
104,USGS,02198375,2017-01-12,10.86,10.04,9.08
105,USGS,02198375,2017-01-13,9.08,8.31,7.70
106,USGS,02198375,2017-01-14,7.70,7.33,6.99
107,USGS,02198375,2017-01-15,6.99,6.76,6.53
108,USGS,02198375,2017-01-16,6.53,6.23,5.97
109,USGS,02198375,2017-01-17,5.97,5.87,5.79
110,USGS,02198375,2017-01-18,5.79,5.53,5.25
111,USGS,02198375,2017-01-19,5.25,5.08,5.03
112,USGS,02198375,2017-01-20,5.12,5.07,5.04
113,USGS,02198375,2017-01-21,5.36,5.23,5.12
114,USGS,02198375,2017-01-22,6.45,5.82,5.36
115,USGS,02198375,2017-01-23,8.56,7.49,6.45
116,USGS,02198375,2017-01-24,10.39,9.54,8.56
117,USGS,02198375,2017-01-25,11.38,10.94,10.39
118,USGS,02198375,2017-01-26,11.90,11.67,11.38
119,USGS,02198375,2017-01-27,12.06,11.95,11.83
120,USGS,02198375,2017-01-28,11.83,11.35,10.75
121,USGS,02198375,2017-01-29,10.75,10.21,9.74
122,USGS,02198375,2017-01-30,9.74,9.30,8.86
123,USGS,02198375,2017-01-31,8.86,8.42,7.99
124,USGS,02198375,2017-02-01,7.99,7.61,7.19
125,USGS,02198375,2017-02-02,7.19,6.83,6.54
126,USGS,02198375,2017-02-03,6.54,6.32,6.15
127,USGS,02198375,2017-02-04,6.15,5.98,5.86
128,USGS,02198375,2017-02-05,5.90,5.88,5.86
129,USGS,02198375,2017-02-06,5.86,5.66,5.48
130,USGS,02198375,2017-02-07,5.74,5.58,5.48
131,USGS,02198375,2017-02-08,5.90,5.83,5.74
132,USGS,02198375,2017-02-09,6.14,6.01,5.90
133,USGS,02198375,2017-02-10,6.46,6.34,6.14
134,USGS,02198375,2017-02-11,6.46,6.39,6.24
135,USGS,02198375,2017-02-12,6.24,6.12,6.07
136,USGS,02198375,2017-02-13,6.09,6.07,6.06
137,USGS,02198375,2017-02-14,6.06,5.97,5.85
138,USGS,02198375,2017-02-15,5.85,5.70,5.56
139,USGS,02198375,2017-02-16,5.76,5.62,5.55
140,USGS,02198375,2017-02-17,6.26,6.00,5.76
141,USGS,02198375,2017-02-18,6.54,6.43,6.26
142,USGS,02198375,2017-02-19,6.74,6.57,6.52
143,USGS,02198375,2017-02-20,6.94,6.83,6.60
144,USGS,02198375,2017-02-21,6.60,6.04,5.66
145,USGS,02198375,2017-02-22,5.99,5.77,5.65
146,USGS,02198375,2017-02-23,6.46,6.26,5.99
147,USGS,02198375,2017-02-24,6.56,6.52,6.46
148,USGS,02198375,2017-02-25,6.56,6.49,6.36
149,USGS,02198375,2017-02-26,6.36,6.22,6.05
150,USGS,02198375,2017-02-27,6.05,5.74,5.45
151,USGS,02198375,2017-02-28,5.45,5.29,5.19
152,USGS,02198375,2017-03-01,5.19,5.15,5.09
153,USGS,02198375,2017-03-02,5.09,4.98,4.83
154,USGS,02198375,2017-03-03,4.92,4.81,4.77
155,USGS,02198375,2017-03-04,5.05,5.01,4.92
156,USGS,02198375,2017-03-05,5.18,5.08,5.00
157,USGS,02198375,2017-03-06,5.19,5.16,5.08
158,USGS,02198375,2017-03-07,5.08,5.00,4.86
159,USGS,02198375,2017-03-08,4.86,4.66,4.57
160,USGS,02198375,2017-03-09,4.60,4.57,4.50
161,USGS,02198375,2017-03-10,4.63,4.54,4.49
162,USGS,02198375,2017-03-11,4.68,4.66,4.63
163,USGS,02198375,2017-03-12,4.65,4.58,4.51
164,USGS,02198375,2017-03-13,4.52,4.45,4.41
165,USGS,02198375,2017-03-14,4.89,4.76,4.52
166,USGS,02198375,2017-03-15,4.89,4.84,4.81
167,USGS,02198375,2017-03-16,5.06,5.00,4.87
168,USGS,02198375,2017-03-17,5.05,4.95,4.88
169,USGS,02198375,2017-03-18,4.88,4.80,4.70
170,USGS,02198375,2017-03-19,4.70,4.58,4.54
171,USGS,02198375,2017-03-20,4.62,4.59,4.55
172,USGS,02198375,2017-03-21,4.62,4.57,4.51
173,USGS,02198375,2017-03-22,4.60,4.55,4.51
174,USGS,02198375,2017-03-23,4.63,4.62,4.60
175,USGS,02198375,2017-03-24,4.64,4.63,4.62
176,USGS,02198375,2017-03-25,4.76,4.70,4.64
177,USGS,02198375,2017-03-26,4.84,4.79,4.76
178,USGS,02198375,2017-03-27,4.88,4.85,4.76
179,USGS,02198375,2017-03-28,4.76,4.41,4.09
180,USGS,02198375,2017-03-29,4.09,4.01,3.97
181,USGS,02198375,2017-03-30,4.23,4.14,4.04
182,USGS,02198375,2017-03-31,4.30,4.28,4.23
183,USGS,02198375,2017-04-01,4.31,4.28,4.26
184,USGS,02198375,2017-04-02,4.58,4.46,4.31
185,USGS,02198375,2017-04-03,4.67,4.62,4.58
186,USGS,02198375,2017-04-04,4.61,4.37,4.16
187,USGS,02198375,2017-04-05,4.81,4.37,4.16
188,USGS,02198375,2017-04-06,5.46,5.15,4.81
189,USGS,02198375,2017-04-07,6.64,5.90,5.46
190,USGS,02198375,2017-04-08,8.84,7.80,6.64
191,USGS,02198375,2017-04-09,9.57,9.34,8.84
192,USGS,02198375,2017-04-10,9.57,9.11,8.26
193,USGS,02198375,2017-04-11,8.26,7.19,6.19
194,USGS,02198375,2017-04-12,6.19,5.31,4.55
195,USGS,02198375,2017-04-13,4.72,4.44,4.31
196,USGS,02198375,2017-04-14,5.14,5.00,4.72
197,USGS,02198375,2017-04-15,5.16,5.12,5.03
198,USGS,02198375,2017-04-16,5.03,4.93,4.84
199,USGS,02198375,2017-04-17,4.84,4.76,4.67
200,USGS,02198375,2017-04-18,4.67,4.58,4.52
201,USGS,02198375,2017-04-19,4.52,4.46,4.38
202,USGS,02198375,2017-04-20,4.41,4.36,4.34
203,USGS,02198375,2017-04-21,4.68,4.55,4.41
204,USGS,02198375,2017-04-22,4.72,4.70,4.63
205,USGS,02198375,2017-04-23,4.63,4.40,4.20
206,USGS,02198375,2017-04-24,4.29,4.22,4.20
207,USGS,02198375,2017-04-25,4.76,4.50,4.29
208,USGS,02198375,2017-04-26,5.35,5.09,4.76
209,USGS,02198375,2017-04-27,5.43,5.41,5.35
210,USGS,02198375,2017-04-28,5.42,5.40,5.35
211,USGS,02198375,2017-04-29,5.35,5.18,4.96
212,USGS,02198375,2017-04-30,4.96,4.78,4.66
213,USGS,02198375,2017-05-01,4.75,4.66,4.63
214,USGS,02198375,2017-05-02,4.88,4.84,4.75
215,USGS,02198375,2017-05-03,4.88,4.76,4.52
216,USGS,02198375,2017-05-04,4.52,4.30,4.15
217,USGS,02198375,2017-05-05,4.15,4.09,4.05
218,USGS,02198375,2017-05-06,4.53,4.33,4.14
219,USGS,02198375,2017-05-07,4.94,4.73,4.53
220,USGS,02198375,2017-05-08,4.97,4.88,4.65
221,USGS,02198375,2017-05-09,4.65,4.37,4.14
222,USGS,02198375,2017-05-10,4.17,4.13,4.10
223,USGS,02198375,2017-05-11,4.17,4.10,4.00
224,USGS,02198375,2017-05-12,4.00,3.98,3.97
225,USGS,02198375,2017-05-13,4.03,3.98,3.92
226,USGS,02198375,2017-05-14,3.95,3.91,3.89
227,USGS,02198375,2017-05-15,4.27,4.12,3.95
228,USGS,02198375,2017-05-16,4.30,4.24,4.09
229,USGS,02198375,2017-05-17,4.09,3.87,3.67
230,USGS,02198375,2017-05-18,3.67,3.57,3.45
231,USGS,02198375,2017-05-19,3.45,3.40,3.38
232,USGS,02198375,2017-05-20,3.44,3.44,3.43
233,USGS,02198375,2017-05-21,3.59,3.51,3.44
234,USGS,02198375,2017-05-22,3.72,3.63,3.59
235,USGS,02198375,2017-05-23,3.92,3.78,3.72
236,USGS,02198375,2017-05-24,4.61,4.25,3.92
237,USGS,02198375,2017-05-25,4.84,4.77,4.61
238,USGS,02198375,2017-05-26,4.97,4.89,4.84
239,USGS,02198375,2017-05-27,5.60,5.25,4.97
240,USGS,02198375,2017-05-28,5.65,5.59,5.47
241,USGS,02198375,2017-05-29,5.47,5.31,5.11
242,USGS,02198375,2017-05-30,5.11,4.90,4.69
243,USGS,02198375,2017-05-31,4.69,4.48,4.27
244,USGS,02198375,2017-06-01,4.27,4.12,3.99
245,USGS,02198375,2017-06-02,4.03,3.99,3.97
246,USGS,02198375,2017-06-03,4.09,4.07,4.03
247,USGS,02198375,2017-06-04,4.05,3.97,3.91
248,USGS,02198375,2017-06-05,3.99,3.92,3.89
249,USGS,02198375,2017-06-06,3.99,3.94,3.88
250,USGS,02198375,2017-06-07,4.32,4.14,3.99
251,USGS,02198375,2017-06-08,4.45,4.41,4.32
252,USGS,02198375,2017-06-09,4.47,4.44,4.43
253,USGS,02198375,2017-06-10,4.51,4.48,4.39
254,USGS,02198375,2017-06-11,4.39,4.20,4.01
255,USGS,02198375,2017-06-12,4.01,3.98,3.96
256,USGS,02198375,2017-06-13,3.96,3.87,3.76
257,USGS,02198375,2017-06-14,3.76,3.65,3.60
258,USGS,02198375,2017-06-15,3.81,3.74,3.63
259,USGS,02198375,2017-06-16,3.83,3.82,3.81
260,USGS,02198375,2017-06-17,3.82,3.81,3.81
261,USGS,02198375,2017-06-18,3.84,3.82,3.81
262,USGS,02198375,2017-06-19,3.86,3.85,3.84
263,USGS,02198375,2017-06-20,3.85,3.80,3.78
264,USGS,02198375,2017-06-21,3.94,3.86,3.78
265,USGS,02198375,2017-06-22,4.17,4.03,3.94
266,USGS,02198375,2017-06-23,4.27,4.25,4.17
267,USGS,02198375,2017-06-24,4.22,4.15,4.12
268,USGS,02198375,2017-06-25,4.19,4.15,4.12
269,USGS,02198375,2017-06-26,4.27,4.19,4.16
270,USGS,02198375,2017-06-27,4.37,4.35,4.27
271,USGS,02198375,2017-06-28,4.35,4.21,4.07
272,USGS,02198375,2017-06-29,4.10,4.08,4.05
273,USGS,02198375,2017-06-30,4.10,4.03,3.98
274,USGS,02198375,2017-07-01,4.24,4.07,4.00
275,USGS,02198375,2017-07-02,4.84,4.51,4.24
276,USGS,02198375,2017-07-03,5.61,5.27,4.84
277,USGS,02198375,2017-07-04,5.64,5.45,5.05
278,USGS,02198375,2017-07-05,5.05,4.71,4.49
279,USGS,02198375,2017-07-06,4.49,4.46,4.41
280,USGS,02198375,2017-07-07,4.41,4.26,4.11
281,USGS,02198375,2017-07-08,4.11,4.06,4.04
282,USGS,02198375,2017-07-09,4.39,4.18,4.06
283,USGS,02198375,2017-07-10,4.38,4.37,4.32
284,USGS,02198375,2017-07-11,4.32,4.23,4.17
285,USGS,02198375,2017-07-12,4.40,4.26,4.18
286,USGS,02198375,2017-07-13,4.54,4.50,4.40
287,USGS,02198375,2017-07-14,4.50,4.36,4.22
288,USGS,02198375,2017-07-15,4.22,4.12,4.02
289,USGS,02198375,2017-07-16,4.33,4.04,3.97
290,USGS,02198375,2017-07-17,5.16,4.69,4.33
291,USGS,02198375,2017-07-18,5.54,5.41,5.16
292,USGS,02198375,2017-07-19,5.34,5.01,4.79
293,USGS,02198375,2017-07-20,5.06,4.90,4.79
294,USGS,02198375,2017-07-21,5.09,5.05,4.94
295,USGS,02198375,2017-07-22,4.94,4.81,4.68
296,USGS,02198375,2017-07-23,4.68,4.58,4.50
297,USGS,02198375,2017-07-24,4.50,4.46,4.37
298,USGS,02198375,2017-07-25,4.37,4.36,4.34
299,USGS,02198375,2017-07-26,4.68,4.48,4.37
300,USGS,02198375,2017-07-27,4.85,4.81,4.68
301,USGS,02198375,2017-07-28,4.97,4.84,4.78
302,USGS,02198375,2017-07-29,5.02,4.97,4.87
303,USGS,02198375,2017-07-30,4.87,4.74,4.69
304,USGS,02198375,2017-07-31,4.96,4.87,4.74
305,USGS,02198375,2017-08-01,4.97,4.88,4.66
306,USGS,02198375,2017-08-02,4.66,4.28,3.99
307,USGS,02198375,2017-08-03,3.99,3.88,3.83
308,USGS,02198375,2017-08-04,3.92,3.88,3.83
309,USGS,02198375,2017-08-05,3.95,3.94,3.92
310,USGS,02198375,2017-08-06,4.06,4.00,3.95
311,USGS,02198375,2017-08-07,4.23,4.14,4.06
312,USGS,02198375,2017-08-08,4.33,4.28,4.23
313,USGS,02198375,2017-08-09,4.40,4.33,4.31
314,USGS,02198375,2017-08-10,4.96,4.62,4.40
315,USGS,02198375,2017-08-11,5.63,5.33,4.96
316,USGS,02198375,2017-08-12,5.69,5.60,5.41
317,USGS,02198375,2017-08-13,5.41,5.09,4.86
318,USGS,02198375,2017-08-14,4.87,4.81,4.76
319,USGS,02198375,2017-08-15,4.88,4.86,4.81
320,USGS,02198375,2017-08-16,4.81,4.69,4.59
321,USGS,02198375,2017-08-17,4.59,4.56,4.54
322,USGS,02198375,2017-08-18,4.71,4.66,4.58
323,USGS,02198375,2017-08-19,4.71,4.68,4.63
324,USGS,02198375,2017-08-20,4.63,4.60,4.57
325,USGS,02198375,2017-08-21,4.57,4.47,4.33
326,USGS,02198375,2017-08-22,4.33,4.18,4.10
327,USGS,02198375,2017-08-23,4.29,4.21,4.11
328,USGS,02198375,2017-08-24,4.30,4.26,4.18
329,USGS,02198375,2017-08-25,4.18,4.07,3.96
330,USGS,02198375,2017-08-26,3.96,3.89,3.82
331,USGS,02198375,2017-08-27,3.82,3.71,3.57
332,USGS,02198375,2017-08-28,3.57,3.46,3.41
333,USGS,02198375,2017-08-29,3.43,3.42,3.41
334,USGS,02198375,2017-08-30,3.41,3.34,3.27
335,USGS,02198375,2017-08-31,3.29,3.29,3.27
336,USGS,02198375,2017-09-01,3.33,3.30,3.29
337,USGS,02198375,2017-09-02,3.47,3.40,3.33
338,USGS,02198375,2017-09-03,3.61,3.56,3.47
339,USGS,02198375,2017-09-04,3.62,3.57,3.46
340,USGS,02198375,2017-09-05,3.46,3.37,3.30
341,USGS,02198375,2017-09-06,3.33,3.32,3.29
342,USGS,02198375,2017-09-07,3.29,3.21,3.18
343,USGS,02198375,2017-09-08,3.28,3.24,3.18
344,USGS,02198375,2017-09-09,3.28,3.28,3.27
345,USGS,02198375,2017-09-10,3.30,3.28,3.27
346,USGS,02198375,2017-09-11,4.27,3.68,3.30
347,USGS,02198375,2017-09-12,5.90,5.04,4.27
348,USGS,02198375,2017-09-13,7.48,6.76,5.90
349,USGS,02198375,2017-09-14,8.11,7.88,7.48
350,USGS,02198375,2017-09-15,8.11,8.01,7.82
351,USGS,02198375,2017-09-16,7.82,7.38,6.90
352,USGS,02198375,2017-09-17,6.90,6.41,5.89
353,USGS,02198375,2017-09-18,5.89,5.46,5.10
354,USGS,02198375,2017-09-19,5.10,4.91,4.77
355,USGS,02198375,2017-09-20,4.77,4.69,4.62
356,USGS,02198375,2017-09-21,4.77,4.67,4.62
357,USGS,02198375,2017-09-22,4.87,4.84,4.77
358,USGS,02198375,2017-09-23,4.85,4.76,4.64
359,USGS,02198375,2017-09-24,4.64,4.38,4.13
360,USGS,02198375,2017-09-25,4.20,4.12,4.08
361,USGS,02198375,2017-09-26,4.21,4.14,4.00
362,USGS,02198375,2017-09-27,4.00,3.89,3.81
363,USGS,02198375,2017-09-28,3.81,3.77,3.74
364,USGS,02198375,2017-09-29,3.74,3.72,3.71
365,USGS,02198375,2017-09-30,3.73,3.72,3.68
