,agency_cd,site_no,datetime,Gage height_Max,Gage height_Min,Gage height_Mean
138,USGS,02196485,2017-02-15,5.83,5.04,5.47
139,USGS,02196485,2017-02-16,5.79,5.45,5.65
140,USGS,02196485,2017-02-17,5.83,5.72,5.78
141,USGS,02196485,2017-02-18,5.83,5.65,5.74
142,USGS,02196485,2017-02-19,5.83,5.70,5.76
143,USGS,02196485,2017-02-20,5.88,5.64,5.75
144,USGS,02196485,2017-02-21,5.84,5.67,5.75
145,USGS,02196485,2017-02-22,5.82,5.44,5.64
146,USGS,02196485,2017-02-23,5.82,5.56,5.68
147,USGS,02196485,2017-02-24,5.83,5.60,5.70
148,USGS,02196485,2017-02-25,5.74,5.60,5.68
149,USGS,02196485,2017-02-26,5.75,5.58,5.68
150,USGS,02196485,2017-02-27,5.73,5.24,5.53
151,USGS,02196485,2017-02-28,5.57,5.00,5.44
152,USGS,02196485,2017-03-01,5.39,4.78,5.18
153,USGS,02196485,2017-03-02,5.53,4.71,5.27
154,USGS,02196485,2017-03-03,5.63,5.50,5.57
155,USGS,02196485,2017-03-04,5.72,5.54,5.62
156,USGS,02196485,2017-03-05,5.71,5.51,5.63
157,USGS,02196485,2017-03-06,5.85,5.31,5.57
158,USGS,02196485,2017-03-07,5.65,5.33,5.55
159,USGS,02196485,2017-03-08,5.65,5.52,5.59
160,USGS,02196485,2017-03-09,5.69,5.54,5.62
161,USGS,02196485,2017-03-10,5.70,5.41,5.56
162,USGS,02196485,2017-03-11,5.69,5.23,5.53
163,USGS,02196485,2017-03-12,5.63,5.48,5.54
164,USGS,02196485,2017-03-13,5.73,5.39,5.58
165,USGS,02196485,2017-03-14,5.57,5.33,5.45
166,USGS,02196485,2017-03-15,5.66,5.41,5.54
167,USGS,02196485,2017-03-16,5.70,5.50,5.58
168,USGS,02196485,2017-03-17,5.82,5.53,5.69
169,USGS,02196485,2017-03-18,5.72,5.53,5.64
170,USGS,02196485,2017-03-19,5.71,5.58,5.65
171,USGS,02196485,2017-03-20,5.78,5.64,5.70
172,USGS,02196485,2017-03-21,5.70,4.82,5.61
173,USGS,02196485,2017-03-22,5.82,4.79,5.52
174,USGS,02196485,2017-03-23,5.94,5.18,5.57
175,USGS,02196485,2017-03-24,5.72,5.53,5.66
176,USGS,02196485,2017-03-25,5.73,5.59,5.68
177,USGS,02196485,2017-03-26,5.73,5.48,5.61
178,USGS,02196485,2017-03-27,5.73,5.51,5.59
179,USGS,02196485,2017-03-28,5.69,5.58,5.63
180,USGS,02196485,2017-03-29,5.84,5.55,5.69
181,USGS,02196485,2017-03-30,6.05,5.57,5.79
182,USGS,02196485,2017-03-31,5.73,5.51,5.64
183,USGS,02196485,2017-04-01,5.73,5.44,5.59
184,USGS,02196485,2017-04-02,5.67,5.39,5.56
185,USGS,02196485,2017-04-03,5.70,4.30,5.24
186,USGS,02196485,2017-04-04,5.84,4.76,5.28
187,USGS,02196485,2017-04-05,5.25,4.41,5.02
188,USGS,02196485,2017-04-06,5.88,4.71,5.36
189,USGS,02196485,2017-04-07,,,
190,USGS,02196485,2017-04-08,5.91,5.47,5.64
191,USGS,02196485,2017-04-09,5.71,5.45,5.58
192,USGS,02196485,2017-04-10,6.04,4.66,5.33
193,USGS,02196485,2017-04-11,6.00,5.59,5.76
194,USGS,02196485,2017-04-12,6.15,5.61,5.84
195,USGS,02196485,2017-04-13,6.17,5.67,5.82
196,USGS,02196485,2017-04-14,5.75,5.47,5.58
197,USGS,02196485,2017-04-15,5.65,5.51,5.61
198,USGS,02196485,2017-04-16,5.70,5.51,5.59
199,USGS,02196485,2017-04-17,5.84,5.51,5.63
200,USGS,02196485,2017-04-18,6.01,5.22,5.68
201,USGS,02196485,2017-04-19,5.70,5.23,5.50
202,USGS,02196485,2017-04-20,5.69,5.40,5.55
203,USGS,02196485,2017-04-21,5.75,5.43,5.58
204,USGS,02196485,2017-04-22,5.71,5.52,5.61
205,USGS,02196485,2017-04-23,5.97,5.51,5.67
206,USGS,02196485,2017-04-24,5.87,4.60,5.29
207,USGS,02196485,2017-04-25,6.37,5.23,5.94
208,USGS,02196485,2017-04-26,5.98,5.62,5.76
209,USGS,02196485,2017-04-27,5.86,5.66,5.76
210,USGS,02196485,2017-04-28,6.19,5.71,5.79
211,USGS,02196485,2017-04-29,6.24,5.87,6.12
212,USGS,02196485,2017-04-30,5.89,5.62,5.72
213,USGS,02196485,2017-05-01,6.06,5.36,5.71
214,USGS,02196485,2017-05-02,6.23,5.67,6.03
215,USGS,02196485,2017-05-03,5.99,5.62,5.80
216,USGS,02196485,2017-05-04,5.90,5.47,5.69
217,USGS,02196485,2017-05-05,6.01,5.73,5.87
218,USGS,02196485,2017-05-06,5.96,5.71,5.85
219,USGS,02196485,2017-05-07,5.95,5.72,5.83
220,USGS,02196485,2017-05-08,6.02,5.80,5.87
221,USGS,02196485,2017-05-09,6.28,5.74,5.96
222,USGS,02196485,2017-05-10,6.28,5.79,6.09
223,USGS,02196485,2017-05-11,6.22,5.69,5.90
224,USGS,02196485,2017-05-12,6.36,6.11,6.24
225,USGS,02196485,2017-05-13,6.11,5.46,5.74
226,USGS,02196485,2017-05-14,5.71,5.45,5.60
227,USGS,02196485,2017-05-15,5.89,5.56,5.71
228,USGS,02196485,2017-05-16,6.27,5.85,6.05
229,USGS,02196485,2017-05-17,6.14,5.35,5.70
230,USGS,02196485,2017-05-18,6.24,5.63,6.05
231,USGS,02196485,2017-05-19,6.08,5.81,5.89
232,USGS,02196485,2017-05-20,6.42,5.90,6.18
233,USGS,02196485,2017-05-21,6.30,5.08,5.74
234,USGS,02196485,2017-05-22,6.29,5.56,5.93
235,USGS,02196485,2017-05-23,5.93,5.63,5.75
236,USGS,02196485,2017-05-24,5.91,4.97,5.63
237,USGS,02196485,2017-05-25,5.80,5.03,5.31
238,USGS,02196485,2017-05-26,6.20,4.84,5.61
239,USGS,02196485,2017-05-27,5.93,5.76,5.85
240,USGS,02196485,2017-05-28,5.96,5.81,5.88
241,USGS,02196485,2017-05-29,5.97,5.79,5.88
242,USGS,02196485,2017-05-30,6.35,5.82,6.10
243,USGS,02196485,2017-05-31,6.00,5.55,5.77
244,USGS,02196485,2017-06-01,5.80,4.98,5.38
245,USGS,02196485,2017-06-02,5.94,5.51,5.76
246,USGS,02196485,2017-06-03,6.02,5.62,5.74
247,USGS,02196485,2017-06-04,6.11,5.61,5.82
248,USGS,02196485,2017-06-05,5.72,5.22,5.60
249,USGS,02196485,2017-06-06,5.81,5.59,5.71
250,USGS,02196485,2017-06-07,6.47,5.58,6.10
251,USGS,02196485,2017-06-08,6.26,5.67,5.89
252,USGS,02196485,2017-06-09,6.51,5.94,6.21
253,USGS,02196485,2017-06-10,6.28,5.92,5.99
254,USGS,02196485,2017-06-11,6.34,5.96,6.01
255,USGS,02196485,2017-06-12,6.58,5.77,6.29
256,USGS,02196485,2017-06-13,6.43,5.77,5.98
257,USGS,02196485,2017-06-14,6.60,6.08,6.43
258,USGS,02196485,2017-06-15,6.44,5.96,6.07
259,USGS,02196485,2017-06-16,6.41,5.82,6.25
260,USGS,02196485,2017-06-17,6.07,5.74,5.97
261,USGS,02196485,2017-06-18,6.07,5.66,5.99
262,USGS,02196485,2017-06-19,,,
263,USGS,02196485,2017-06-20,6.05,5.93,5.99
264,USGS,02196485,2017-06-21,6.13,5.93,6.01
265,USGS,02196485,2017-06-22,6.18,5.91,6.04
266,USGS,02196485,2017-06-23,6.18,5.99,6.07
267,USGS,02196485,2017-06-24,6.17,5.56,5.97
268,USGS,02196485,2017-06-25,6.11,5.54,6.01
269,USGS,02196485,2017-06-26,6.26,6.09,6.17
270,USGS,02196485,2017-06-27,6.49,6.07,6.19
271,USGS,02196485,2017-06-28,6.69,6.29,6.53
272,USGS,02196485,2017-06-29,6.31,6.06,6.15
273,USGS,02196485,2017-06-30,6.23,5.98,6.10
274,USGS,02196485,2017-07-01,6.31,5.90,6.15
275,USGS,02196485,2017-07-02,6.17,6.07,6.11
276,USGS,02196485,2017-07-03,6.13,5.91,6.04
277,USGS,02196485,2017-07-04,6.15,5.94,6.05
278,USGS,02196485,2017-07-05,6.17,6.02,6.10
279,USGS,02196485,2017-07-06,6.38,6.08,6.19
280,USGS,02196485,2017-07-07,6.77,6.30,6.62
281,USGS,02196485,2017-07-08,6.63,6.15,6.24
282,USGS,02196485,2017-07-09,6.31,6.13,6.24
283,USGS,02196485,2017-07-10,6.35,5.87,6.15
284,USGS,02196485,2017-07-11,6.68,5.93,6.39
285,USGS,02196485,2017-07-12,6.68,6.06,6.30
286,USGS,02196485,2017-07-13,6.35,6.01,6.24
287,USGS,02196485,2017-07-14,6.70,6.22,6.41
288,USGS,02196485,2017-07-15,6.75,5.90,6.41
289,USGS,02196485,2017-07-16,5.90,5.39,5.74
290,USGS,02196485,2017-07-17,6.46,5.80,6.12
291,USGS,02196485,2017-07-18,6.33,6.13,6.23
292,USGS,02196485,2017-07-19,6.34,6.24,6.29
293,USGS,02196485,2017-07-20,6.80,6.29,6.66
294,USGS,02196485,2017-07-21,6.76,6.21,6.33
295,USGS,02196485,2017-07-22,6.32,6.25,6.28
296,USGS,02196485,2017-07-23,6.32,5.86,6.20
297,USGS,02196485,2017-07-24,6.45,5.78,6.09
298,USGS,02196485,2017-07-25,6.29,5.90,6.19
299,USGS,02196485,2017-07-26,6.90,5.83,6.31
300,USGS,02196485,2017-07-27,6.16,5.00,5.81
301,USGS,02196485,2017-07-28,6.69,5.77,6.46
302,USGS,02196485,2017-07-29,6.63,6.21,6.35
303,USGS,02196485,2017-07-30,6.36,6.19,6.27
304,USGS,02196485,2017-07-31,6.39,6.21,6.30
305,USGS,02196485,2017-08-01,6.35,6.16,6.30
306,USGS,02196485,2017-08-02,6.65,6.27,6.43
307,USGS,02196485,2017-08-03,6.84,6.08,6.63
308,USGS,02196485,2017-08-04,6.33,5.84,6.12
309,USGS,02196485,2017-08-05,6.27,6.05,6.16
310,USGS,02196485,2017-08-06,6.25,6.12,6.18
311,USGS,02196485,2017-08-07,6.31,6.14,6.25
312,USGS,02196485,2017-08-08,6.19,6.03,6.13
313,USGS,02196485,2017-08-09,6.27,5.73,6.06
314,USGS,02196485,2017-08-10,6.34,6.20,6.26
315,USGS,02196485,2017-08-11,6.34,6.08,6.24
316,USGS,02196485,2017-08-12,6.34,6.13,6.23
317,USGS,02196485,2017-08-13,6.31,6.20,6.25
318,USGS,02196485,2017-08-14,6.32,6.24,6.27
319,USGS,02196485,2017-08-15,6.49,6.15,6.30
320,USGS,02196485,2017-08-16,6.41,6.18,6.28
321,USGS,02196485,2017-08-17,6.36,6.25,6.30
322,USGS,02196485,2017-08-18,6.85,6.30,6.58
323,USGS,02196485,2017-08-19,6.84,6.09,6.65
324,USGS,02196485,2017-08-20,6.55,6.34,6.42
325,USGS,02196485,2017-08-21,6.68,6.38,6.50
326,USGS,02196485,2017-08-22,6.73,6.46,6.63
327,USGS,02196485,2017-08-23,6.51,6.33,6.42
328,USGS,02196485,2017-08-24,6.46,6.36,6.41
329,USGS,02196485,2017-08-25,6.86,6.41,6.72
330,USGS,02196485,2017-08-26,6.84,6.40,6.47
331,USGS,02196485,2017-08-27,6.48,6.37,6.43
332,USGS,02196485,2017-08-28,6.79,6.36,6.51
333,USGS,02196485,2017-08-29,6.93,6.64,6.76
334,USGS,02196485,2017-08-30,6.68,6.34,6.43
335,USGS,02196485,2017-08-31,6.55,6.36,6.44
336,USGS,02196485,2017-09-01,6.55,6.39,6.47
337,USGS,02196485,2017-09-02,6.55,6.41,6.47
338,USGS,02196485,2017-09-03,6.53,6.43,6.49
339,USGS,02196485,2017-09-04,6.53,6.42,6.48
340,USGS,02196485,2017-09-05,6.54,6.44,6.49
341,USGS,02196485,2017-09-06,6.94,6.52,6.75
342,USGS,02196485,2017-09-07,6.94,6.37,6.51
343,USGS,02196485,2017-09-08,6.91,6.47,6.58
344,USGS,02196485,2017-09-09,6.85,6.34,6.63
345,USGS,02196485,2017-09-10,6.36,5.73,6.01
346,USGS,02196485,2017-09-11,5.79,4.65,5.40
347,USGS,02196485,2017-09-12,6.23,4.57,5.72
348,USGS,02196485,2017-09-13,6.61,6.21,6.41
349,USGS,02196485,2017-09-14,6.61,6.14,6.39
350,USGS,02196485,2017-09-15,6.50,6.35,6.41
351,USGS,02196485,2017-09-16,6.53,6.36,6.44
352,USGS,02196485,2017-09-17,6.53,6.38,6.45
353,USGS,02196485,2017-09-18,6.55,6.29,6.41
354,USGS,02196485,2017-09-19,6.57,6.38,6.49
355,USGS,02196485,2017-09-20,6.55,6.33,6.42
356,USGS,02196485,2017-09-21,6.55,6.00,6.31
357,USGS,02196485,2017-09-22,6.40,6.26,6.33
358,USGS,02196485,2017-09-23,6.41,6.10,6.32
359,USGS,02196485,2017-09-24,6.43,6.27,6.35
360,USGS,02196485,2017-09-25,6.57,6.28,6.40
361,USGS,02196485,2017-09-26,6.41,6.30,6.35
362,USGS,02196485,2017-09-27,6.40,6.29,6.35
363,USGS,02196485,2017-09-28,6.45,6.28,6.36
364,USGS,02196485,2017-09-29,6.41,6.19,6.30
365,USGS,02196485,2017-09-30,6.44,6.27,6.33
