,agency_cd,site_no,datetime,Gage height_Max,Gage height_Min,Gage height_Mean
181,USGS,02131455,2017-03-30,5.46,4.82,5.00
182,USGS,02131455,2017-03-31,5.51,5.14,5.33
183,USGS,02131455,2017-04-01,5.14,4.97,5.03
184,USGS,02131455,2017-04-02,4.97,4.91,4.93
185,USGS,02131455,2017-04-03,8.65,4.87,5.63
186,USGS,02131455,2017-04-04,7.84,5.51,6.17
187,USGS,02131455,2017-04-05,6.83,5.29,5.67
188,USGS,02131455,2017-04-06,6.70,5.73,6.19
189,USGS,02131455,2017-04-07,5.73,5.28,5.46
190,USGS,02131455,2017-04-08,5.28,5.12,5.19
191,USGS,02131455,2017-04-09,5.13,5.04,5.09
192,USGS,02131455,2017-04-10,5.04,4.99,5.02
193,USGS,02131455,2017-04-11,5.00,4.96,4.98
194,USGS,02131455,2017-04-12,4.96,4.93,4.95
195,USGS,02131455,2017-04-13,4.94,4.90,4.92
196,USGS,02131455,2017-04-14,4.91,4.89,4.90
197,USGS,02131455,2017-04-15,4.89,4.87,4.88
198,USGS,02131455,2017-04-16,4.87,4.85,4.86
199,USGS,02131455,2017-04-17,4.86,4.81,4.85
200,USGS,02131455,2017-04-18,4.89,4.84,4.87
201,USGS,02131455,2017-04-19,4.86,4.85,4.86
202,USGS,02131455,2017-04-20,4.85,4.83,4.85
203,USGS,02131455,2017-04-21,4.84,4.82,4.83
204,USGS,02131455,2017-04-22,4.83,4.80,4.82
205,USGS,02131455,2017-04-23,5.03,4.79,4.83
206,USGS,02131455,2017-04-24,16.51,5.00,11.43
207,USGS,02131455,2017-04-25,8.80,6.34,7.13
208,USGS,02131455,2017-04-26,6.34,5.78,6.03
209,USGS,02131455,2017-04-27,5.78,5.58,5.68
210,USGS,02131455,2017-04-28,5.58,5.43,5.52
211,USGS,02131455,2017-04-29,5.43,5.32,5.38
212,USGS,02131455,2017-04-30,5.34,5.29,5.32
213,USGS,02131455,2017-05-01,5.31,5.25,5.29
214,USGS,02131455,2017-05-02,5.43,5.23,5.33
215,USGS,02131455,2017-05-03,5.23,5.15,5.20
216,USGS,02131455,2017-05-04,5.20,5.13,5.15
217,USGS,02131455,2017-05-05,9.88,5.20,6.54
218,USGS,02131455,2017-05-06,5.70,5.38,5.51
219,USGS,02131455,2017-05-07,5.39,5.24,5.33
220,USGS,02131455,2017-05-08,5.24,5.18,5.21
221,USGS,02131455,2017-05-09,5.18,5.13,5.16
222,USGS,02131455,2017-05-10,5.14,5.06,5.12
223,USGS,02131455,2017-05-11,5.10,5.05,5.08
224,USGS,02131455,2017-05-12,5.18,5.05,5.08
225,USGS,02131455,2017-05-13,5.31,5.14,5.20
226,USGS,02131455,2017-05-14,5.14,5.06,5.11
227,USGS,02131455,2017-05-15,5.06,5.02,5.04
228,USGS,02131455,2017-05-16,5.34,4.98,5.03
229,USGS,02131455,2017-05-17,4.98,4.92,4.97
230,USGS,02131455,2017-05-18,4.95,4.90,4.93
231,USGS,02131455,2017-05-19,4.95,4.89,4.93
232,USGS,02131455,2017-05-20,4.89,4.87,4.88
233,USGS,02131455,2017-05-21,5.00,4.84,4.86
234,USGS,02131455,2017-05-22,6.03,5.00,5.55
235,USGS,02131455,2017-05-23,6.41,5.21,5.83
236,USGS,02131455,2017-05-24,12.04,5.41,6.83
237,USGS,02131455,2017-05-25,8.89,5.90,7.16
238,USGS,02131455,2017-05-26,5.90,5.43,5.64
239,USGS,02131455,2017-05-27,5.48,5.26,5.38
240,USGS,02131455,2017-05-28,5.26,5.17,5.23
241,USGS,02131455,2017-05-29,5.17,5.11,5.15
242,USGS,02131455,2017-05-30,5.13,5.10,5.12
243,USGS,02131455,2017-05-31,5.13,5.07,5.11
244,USGS,02131455,2017-06-01,5.07,5.03,5.06
245,USGS,02131455,2017-06-02,5.04,4.99,5.02
246,USGS,02131455,2017-06-03,4.99,4.96,4.97
247,USGS,02131455,2017-06-04,5.41,4.92,5.03
248,USGS,02131455,2017-06-05,5.57,5.24,5.42
249,USGS,02131455,2017-06-06,5.50,5.16,5.33
250,USGS,02131455,2017-06-07,5.16,5.03,5.10
251,USGS,02131455,2017-06-08,5.03,4.98,5.02
252,USGS,02131455,2017-06-09,4.98,4.95,4.97
253,USGS,02131455,2017-06-10,4.95,4.91,4.93
254,USGS,02131455,2017-06-11,4.92,4.89,4.91
255,USGS,02131455,2017-06-12,4.89,4.86,4.88
256,USGS,02131455,2017-06-13,4.88,4.86,4.87
257,USGS,02131455,2017-06-14,4.88,4.84,4.86
258,USGS,02131455,2017-06-15,4.90,4.86,4.87
259,USGS,02131455,2017-06-16,4.89,4.86,4.88
260,USGS,02131455,2017-06-17,4.89,4.83,4.85
261,USGS,02131455,2017-06-18,4.84,4.81,4.83
262,USGS,02131455,2017-06-19,4.87,4.75,4.82
263,USGS,02131455,2017-06-20,4.95,4.84,4.89
264,USGS,02131455,2017-06-21,5.02,4.94,4.98
265,USGS,02131455,2017-06-22,4.94,4.89,4.91
266,USGS,02131455,2017-06-23,4.90,4.86,4.89
267,USGS,02131455,2017-06-24,4.86,4.80,4.84
268,USGS,02131455,2017-06-25,4.82,4.78,4.80
269,USGS,02131455,2017-06-26,4.79,4.73,4.76
270,USGS,02131455,2017-06-27,4.73,4.69,4.72
271,USGS,02131455,2017-06-28,4.69,4.66,4.68
272,USGS,02131455,2017-06-29,4.67,4.64,4.66
273,USGS,02131455,2017-06-30,4.73,4.64,4.68
274,USGS,02131455,2017-07-01,5.32,4.69,4.77
275,USGS,02131455,2017-07-02,5.02,4.78,4.88
276,USGS,02131455,2017-07-03,4.78,4.71,4.75
277,USGS,02131455,2017-07-04,4.73,4.69,4.70
278,USGS,02131455,2017-07-05,4.82,4.71,4.76
279,USGS,02131455,2017-07-06,4.98,4.80,4.88
280,USGS,02131455,2017-07-07,4.82,4.70,4.76
281,USGS,02131455,2017-07-08,4.71,4.65,4.69
282,USGS,02131455,2017-07-09,4.65,4.62,4.64
283,USGS,02131455,2017-07-10,4.63,4.61,4.62
284,USGS,02131455,2017-07-11,4.64,4.62,4.63
285,USGS,02131455,2017-07-12,4.67,4.62,4.65
286,USGS,02131455,2017-07-13,4.70,4.60,4.63
287,USGS,02131455,2017-07-14,4.65,4.59,4.63
288,USGS,02131455,2017-07-15,5.48,4.57,4.74
289,USGS,02131455,2017-07-16,5.24,4.86,4.99
290,USGS,02131455,2017-07-17,4.86,4.75,4.81
291,USGS,02131455,2017-07-18,5.05,4.67,4.76
292,USGS,02131455,2017-07-19,4.85,4.76,4.79
293,USGS,02131455,2017-07-20,4.76,4.67,4.71
294,USGS,02131455,2017-07-21,4.67,4.63,4.66
295,USGS,02131455,2017-07-22,4.64,4.59,4.61
296,USGS,02131455,2017-07-23,4.59,4.56,4.58
297,USGS,02131455,2017-07-24,4.58,4.57,4.57
298,USGS,02131455,2017-07-25,4.59,4.57,4.58
299,USGS,02131455,2017-07-26,4.58,4.55,4.57
300,USGS,02131455,2017-07-27,4.56,4.52,4.54
301,USGS,02131455,2017-07-28,4.62,4.50,4.53
302,USGS,02131455,2017-07-29,4.61,4.52,4.54
303,USGS,02131455,2017-07-30,4.52,4.49,4.51
304,USGS,02131455,2017-07-31,4.50,4.48,4.49
305,USGS,02131455,2017-08-01,4.50,4.47,4.48
306,USGS,02131455,2017-08-02,4.49,4.45,4.46
307,USGS,02131455,2017-08-03,4.50,4.44,4.46
308,USGS,02131455,2017-08-04,4.45,4.43,4.44
309,USGS,02131455,2017-08-05,4.46,4.43,4.44
310,USGS,02131455,2017-08-06,4.50,4.45,4.48
311,USGS,02131455,2017-08-07,4.80,4.45,4.58
312,USGS,02131455,2017-08-08,4.73,4.58,4.65
313,USGS,02131455,2017-08-09,4.69,4.63,4.65
314,USGS,02131455,2017-08-10,4.63,4.60,4.62
315,USGS,02131455,2017-08-11,5.14,4.55,4.61
316,USGS,02131455,2017-08-12,10.87,5.12,6.19
317,USGS,02131455,2017-08-13,5.77,4.93,5.14
318,USGS,02131455,2017-08-14,5.47,4.91,5.08
319,USGS,02131455,2017-08-15,4.98,4.85,4.93
320,USGS,02131455,2017-08-16,4.85,4.74,4.80
321,USGS,02131455,2017-08-17,4.74,4.69,4.72
322,USGS,02131455,2017-08-18,4.69,4.64,4.66
323,USGS,02131455,2017-08-19,4.64,4.59,4.62
324,USGS,02131455,2017-08-20,4.60,4.57,4.58
325,USGS,02131455,2017-08-21,4.57,4.55,4.56
326,USGS,02131455,2017-08-22,4.56,4.54,4.55
327,USGS,02131455,2017-08-23,4.88,4.52,4.59
328,USGS,02131455,2017-08-24,4.68,4.58,4.62
329,USGS,02131455,2017-08-25,4.63,4.59,4.61
330,USGS,02131455,2017-08-26,4.63,4.60,4.62
331,USGS,02131455,2017-08-27,4.61,4.57,4.59
332,USGS,02131455,2017-08-28,4.58,4.50,4.55
333,USGS,02131455,2017-08-29,4.57,4.48,4.50
334,USGS,02131455,2017-08-30,4.58,4.51,4.56
335,USGS,02131455,2017-08-31,6.02,4.45,4.86
336,USGS,02131455,2017-09-01,5.61,4.99,5.24
337,USGS,02131455,2017-09-02,5.15,4.86,4.99
338,USGS,02131455,2017-09-03,4.86,4.74,4.79
339,USGS,02131455,2017-09-04,4.74,4.66,4.70
340,USGS,02131455,2017-09-05,4.66,4.60,4.63
341,USGS,02131455,2017-09-06,4.65,4.60,4.62
342,USGS,02131455,2017-09-07,4.68,4.62,4.65
343,USGS,02131455,2017-09-08,4.63,4.57,4.60
344,USGS,02131455,2017-09-09,4.58,4.54,4.56
345,USGS,02131455,2017-09-10,4.55,4.51,4.53
346,USGS,02131455,2017-09-11,5.32,4.49,4.67
347,USGS,02131455,2017-09-12,11.73,5.32,7.06
348,USGS,02131455,2017-09-13,5.45,5.01,5.17
349,USGS,02131455,2017-09-14,5.01,4.91,4.97
350,USGS,02131455,2017-09-15,4.91,4.83,4.87
351,USGS,02131455,2017-09-16,4.83,4.77,4.80
352,USGS,02131455,2017-09-17,4.77,4.73,4.75
353,USGS,02131455,2017-09-18,4.74,4.70,4.72
354,USGS,02131455,2017-09-19,4.71,4.69,4.70
355,USGS,02131455,2017-09-20,4.70,4.67,4.67
356,USGS,02131455,2017-09-21,4.67,4.65,4.66
357,USGS,02131455,2017-09-22,4.65,4.63,4.64
358,USGS,02131455,2017-09-23,4.64,4.61,4.63
359,USGS,02131455,2017-09-24,4.62,4.59,4.61
360,USGS,02131455,2017-09-25,4.60,4.58,4.59
361,USGS,02131455,2017-09-26,4.58,4.56,4.57
362,USGS,02131455,2017-09-27,4.57,4.56,4.56
363,USGS,02131455,2017-09-28,4.56,4.53,4.55
364,USGS,02131455,2017-09-29,4.55,4.52,4.53
365,USGS,02131455,2017-09-30,4.52,4.50,4.51
