,agency_cd,site_no,datetime,Gage height_Max,Gage height_Mean,Gage height_Min
66,USGS,021564493,2016-12-05,306.55,306.47,306.37
67,USGS,021564493,2016-12-06,307.41,306.96,306.51
68,USGS,021564493,2016-12-07,307.65,306.80,306.48
69,USGS,021564493,2016-12-08,308.63,306.99,306.66
70,USGS,021564493,2016-12-09,306.76,306.61,306.21
71,USGS,021564493,2016-12-10,306.76,306.01,304.83
72,USGS,021564493,2016-12-11,306.02,305.99,305.95
73,USGS,021564493,2016-12-12,306.34,306.04,305.77
74,USGS,021564493,2016-12-13,306.22,306.15,306.03
75,USGS,021564493,2016-12-14,306.65,306.38,306.18
76,USGS,021564493,2016-12-15,306.85,306.65,306.52
77,USGS,021564493,2016-12-16,306.52,306.18,306.06
78,USGS,021564493,2016-12-17,306.14,306.12,306.09
79,USGS,021564493,2016-12-18,306.15,306.12,306.06
80,USGS,021564493,2016-12-19,306.27,306.22,306.12
81,USGS,021564493,2016-12-20,306.40,306.26,306.21
82,USGS,021564493,2016-12-21,306.26,306.22,306.13
83,USGS,021564493,2016-12-22,306.28,306.22,306.15
84,USGS,021564493,2016-12-23,306.25,306.23,306.21
85,USGS,021564493,2016-12-24,306.83,306.49,306.21
86,USGS,021564493,2016-12-25,306.25,306.24,306.21
87,USGS,021564493,2016-12-26,306.25,306.21,306.18
88,USGS,021564493,2016-12-27,306.19,306.16,306.14
89,USGS,021564493,2016-12-28,306.16,305.98,305.36
90,USGS,021564493,2016-12-29,306.15,305.92,305.30
91,USGS,021564493,2016-12-30,306.91,306.30,306.04
92,USGS,021564493,2016-12-31,306.29,306.28,306.26
93,USGS,021564493,2017-01-01,306.91,306.63,306.25
94,USGS,021564493,2017-01-02,306.82,306.52,306.23
95,USGS,021564493,2017-01-03,308.15,307.54,306.55
96,USGS,021564493,2017-01-04,308.44,307.65,306.88
97,USGS,021564493,2017-01-05,306.98,306.66,306.24
98,USGS,021564493,2017-01-06,306.97,306.50,306.09
99,USGS,021564493,2017-01-07,306.92,306.86,306.80
100,USGS,021564493,2017-01-08,306.96,306.89,306.77
101,USGS,021564493,2017-01-09,306.96,306.92,306.86
102,USGS,021564493,2017-01-10,306.88,306.33,306.19
103,USGS,021564493,2017-01-11,306.92,306.59,306.22
104,USGS,021564493,2017-01-12,306.87,306.45,306.20
105,USGS,021564493,2017-01-13,306.75,306.31,305.81
106,USGS,021564493,2017-01-14,306.52,306.34,306.16
107,USGS,021564493,2017-01-15,306.47,306.30,306.21
108,USGS,021564493,2017-01-16,306.29,306.25,306.20
109,USGS,021564493,2017-01-17,306.29,306.28,306.26
110,USGS,021564493,2017-01-18,306.33,306.29,305.89
111,USGS,021564493,2017-01-19,306.91,306.59,306.29
112,USGS,021564493,2017-01-20,306.57,306.10,305.46
113,USGS,021564493,2017-01-21,306.53,306.11,306.06
114,USGS,021564493,2017-01-22,307.49,307.30,306.52
115,USGS,021564493,2017-01-23,308.31,307.74,306.77
116,USGS,021564493,2017-01-24,308.92,308.75,308.30
117,USGS,021564493,2017-01-25,308.65,308.17,307.72
118,USGS,021564493,2017-01-26,308.34,307.82,307.55
119,USGS,021564493,2017-01-27,307.56,307.09,306.74
120,USGS,021564493,2017-01-28,306.98,306.86,306.80
121,USGS,021564493,2017-01-29,306.87,306.39,306.04
122,USGS,021564493,2017-01-30,306.53,306.42,306.36
123,USGS,021564493,2017-01-31,307.56,306.62,306.19
124,USGS,021564493,2017-02-01,306.99,306.38,306.20
125,USGS,021564493,2017-02-02,306.95,306.51,306.28
126,USGS,021564493,2017-02-03,307.50,306.59,306.30
127,USGS,021564493,2017-02-04,306.99,306.76,306.32
128,USGS,021564493,2017-02-05,306.94,306.24,306.14
129,USGS,021564493,2017-02-06,306.18,306.16,306.12
130,USGS,021564493,2017-02-07,306.73,306.40,306.17
131,USGS,021564493,2017-02-08,306.63,306.61,306.57
132,USGS,021564493,2017-02-09,306.63,306.60,306.51
133,USGS,021564493,2017-02-10,306.66,306.60,306.46
134,USGS,021564493,2017-02-11,306.60,306.49,306.13
135,USGS,021564493,2017-02-12,306.17,306.14,306.12
136,USGS,021564493,2017-02-13,306.27,306.17,306.13
137,USGS,021564493,2017-02-14,306.27,306.15,306.11
138,USGS,021564493,2017-02-15,307.42,306.72,306.20
139,USGS,021564493,2017-02-16,306.87,306.55,306.19
140,USGS,021564493,2017-02-17,306.27,306.24,306.20
141,USGS,021564493,2017-02-18,306.82,306.51,306.25
142,USGS,021564493,2017-02-19,306.80,306.61,306.21
143,USGS,021564493,2017-02-20,306.78,306.44,306.06
144,USGS,021564493,2017-02-21,306.17,305.94,305.22
145,USGS,021564493,2017-02-22,306.66,306.26,305.49
146,USGS,021564493,2017-02-23,306.64,306.59,306.53
147,USGS,021564493,2017-02-24,306.55,306.24,306.05
148,USGS,021564493,2017-02-25,306.15,306.12,306.08
149,USGS,021564493,2017-02-26,306.17,306.14,306.01
150,USGS,021564493,2017-02-27,306.18,306.16,306.13
151,USGS,021564493,2017-02-28,306.15,306.04,305.76
152,USGS,021564493,2017-03-01,306.79,306.06,305.69
153,USGS,021564493,2017-03-02,306.78,306.41,306.11
154,USGS,021564493,2017-03-03,307.08,306.64,306.29
155,USGS,021564493,2017-03-04,306.78,306.69,306.59
156,USGS,021564493,2017-03-05,306.67,306.41,306.24
157,USGS,021564493,2017-03-06,306.29,306.20,306.09
158,USGS,021564493,2017-03-07,306.22,306.18,306.14
159,USGS,021564493,2017-03-08,306.16,306.14,306.11
160,USGS,021564493,2017-03-09,306.32,306.21,306.14
161,USGS,021564493,2017-03-10,306.31,306.29,306.22
162,USGS,021564493,2017-03-11,306.29,306.28,306.26
163,USGS,021564493,2017-03-12,306.90,306.40,306.27
164,USGS,021564493,2017-03-13,306.68,306.59,306.54
165,USGS,021564493,2017-03-14,306.57,306.30,305.74
166,USGS,021564493,2017-03-15,306.19,306.16,306.11
167,USGS,021564493,2017-03-16,306.86,306.48,306.06
168,USGS,021564493,2017-03-17,306.30,306.23,306.05
169,USGS,021564493,2017-03-18,306.81,306.56,306.17
170,USGS,021564493,2017-03-19,306.58,306.37,306.18
171,USGS,021564493,2017-03-20,306.53,306.29,305.71
172,USGS,021564493,2017-03-21,306.21,306.14,305.71
173,USGS,021564493,2017-03-22,306.60,306.22,306.04
174,USGS,021564493,2017-03-23,306.57,306.48,306.40
175,USGS,021564493,2017-03-24,306.61,306.37,306.11
176,USGS,021564493,2017-03-25,306.22,306.17,306.10
177,USGS,021564493,2017-03-26,306.27,306.23,306.18
178,USGS,021564493,2017-03-27,306.87,306.56,306.09
179,USGS,021564493,2017-03-28,306.28,306.20,306.08
180,USGS,021564493,2017-03-29,306.99,306.61,306.13
181,USGS,021564493,2017-03-30,306.90,306.62,305.96
182,USGS,021564493,2017-03-31,307.73,306.93,306.11
183,USGS,021564493,2017-04-01,307.88,307.72,307.61
184,USGS,021564493,2017-04-02,307.77,307.37,307.23
185,USGS,021564493,2017-04-03,307.41,307.19,306.95
186,USGS,021564493,2017-04-04,308.01,307.51,307.09
187,USGS,021564493,2017-04-05,308.49,308.19,307.40
188,USGS,021564493,2017-04-06,309.79,309.16,308.15
189,USGS,021564493,2017-04-07,309.93,309.60,308.98
190,USGS,021564493,2017-04-08,308.98,308.45,308.06
191,USGS,021564493,2017-04-09,308.16,307.80,307.63
192,USGS,021564493,2017-04-10,307.75,307.39,307.15
193,USGS,021564493,2017-04-11,307.25,307.17,307.07
194,USGS,021564493,2017-04-12,307.17,307.14,307.10
195,USGS,021564493,2017-04-13,307.17,306.99,306.90
196,USGS,021564493,2017-04-14,307.02,306.89,306.65
197,USGS,021564493,2017-04-15,306.86,306.82,306.73
198,USGS,021564493,2017-04-16,306.80,306.72,306.68
199,USGS,021564493,2017-04-17,306.75,306.60,306.51
200,USGS,021564493,2017-04-18,306.68,306.58,306.42
201,USGS,021564493,2017-04-19,307.08,306.87,306.53
202,USGS,021564493,2017-04-20,306.90,306.43,306.15
203,USGS,021564493,2017-04-21,307.95,306.91,306.23
204,USGS,021564493,2017-04-22,306.84,306.66,306.18
205,USGS,021564493,2017-04-23,308.01,306.50,306.30
206,USGS,021564493,2017-04-24,312.69,309.61,307.82
207,USGS,021564493,2017-04-25,313.39,312.91,311.88
208,USGS,021564493,2017-04-26,311.96,310.29,309.22
209,USGS,021564493,2017-04-27,309.22,308.62,308.24
210,USGS,021564493,2017-04-28,308.24,307.97,307.82
211,USGS,021564493,2017-04-29,307.83,307.66,307.26
212,USGS,021564493,2017-04-30,307.51,307.37,307.26
213,USGS,021564493,2017-05-01,307.27,307.00,306.82
214,USGS,021564493,2017-05-02,307.57,307.38,306.98
215,USGS,021564493,2017-05-03,307.48,307.37,307.30
216,USGS,021564493,2017-05-04,307.35,307.21,307.02
217,USGS,021564493,2017-05-05,308.27,307.66,306.96
218,USGS,021564493,2017-05-06,308.71,308.41,308.27
219,USGS,021564493,2017-05-07,308.35,307.97,307.55
220,USGS,021564493,2017-05-08,307.81,307.41,307.13
221,USGS,021564493,2017-05-09,307.50,307.16,307.01
222,USGS,021564493,2017-05-10,307.57,306.81,305.98
223,USGS,021564493,2017-05-11,306.98,306.78,306.23
224,USGS,021564493,2017-05-12,306.96,306.62,306.28
225,USGS,021564493,2017-05-13,306.97,306.83,306.61
226,USGS,021564493,2017-05-14,307.56,307.25,306.88
227,USGS,021564493,2017-05-15,306.88,306.51,306.04
228,USGS,021564493,2017-05-16,307.35,306.54,306.20
229,USGS,021564493,2017-05-17,307.33,306.79,306.20
230,USGS,021564493,2017-05-18,306.22,306.13,306.06
231,USGS,021564493,2017-05-19,306.15,306.05,305.93
232,USGS,021564493,2017-05-20,306.87,306.56,306.09
233,USGS,021564493,2017-05-21,307.51,306.90,306.63
234,USGS,021564493,2017-05-22,309.91,309.01,307.48
235,USGS,021564493,2017-05-23,,,
236,USGS,021564493,2017-05-24,,,
237,USGS,021564493,2017-05-25,310.72,310.04,309.39
238,USGS,021564493,2017-05-26,309.40,308.91,308.41
239,USGS,021564493,2017-05-27,308.41,308.06,307.86
240,USGS,021564493,2017-05-28,307.90,307.25,307.06
241,USGS,021564493,2017-05-29,307.25,307.08,306.87
242,USGS,021564493,2017-05-30,307.63,307.30,307.05
243,USGS,021564493,2017-05-31,307.48,306.65,306.16
244,USGS,021564493,2017-06-01,307.05,306.94,306.81
245,USGS,021564493,2017-06-02,307.09,306.80,306.16
246,USGS,021564493,2017-06-03,307.32,307.10,306.98
247,USGS,021564493,2017-06-04,307.08,306.48,306.23
248,USGS,021564493,2017-06-05,306.34,306.25,306.14
249,USGS,021564493,2017-06-06,307.74,307.26,306.34
250,USGS,021564493,2017-06-07,307.89,307.10,306.81
251,USGS,021564493,2017-06-08,307.80,307.43,306.87
252,USGS,021564493,2017-06-09,307.23,306.48,306.22
253,USGS,021564493,2017-06-10,306.87,306.65,306.29
254,USGS,021564493,2017-06-11,306.74,306.61,306.27
255,USGS,021564493,2017-06-12,306.28,306.18,306.05
256,USGS,021564493,2017-06-13,306.31,306.19,305.73
257,USGS,021564493,2017-06-14,306.80,306.47,305.97
258,USGS,021564493,2017-06-15,307.23,306.77,306.57
259,USGS,021564493,2017-06-16,306.75,306.62,306.52
260,USGS,021564493,2017-06-17,306.55,306.48,306.45
261,USGS,021564493,2017-06-18,306.69,306.58,306.44
262,USGS,021564493,2017-06-19,306.55,306.39,306.13
263,USGS,021564493,2017-06-20,306.49,306.35,306.08
264,USGS,021564493,2017-06-21,306.97,306.79,306.42
265,USGS,021564493,2017-06-22,306.84,306.57,306.33
266,USGS,021564493,2017-06-23,306.74,306.55,306.47
267,USGS,021564493,2017-06-24,306.84,306.70,306.53
268,USGS,021564493,2017-06-25,306.77,306.62,306.56
269,USGS,021564493,2017-06-26,306.70,306.64,306.53
270,USGS,021564493,2017-06-27,306.61,306.25,306.09
271,USGS,021564493,2017-06-28,306.26,306.17,306.10
272,USGS,021564493,2017-06-29,306.49,306.33,306.23
273,USGS,021564493,2017-06-30,306.40,306.39,306.35
274,USGS,021564493,2017-07-01,307.42,306.73,306.40
275,USGS,021564493,2017-07-02,307.63,307.35,307.21
276,USGS,021564493,2017-07-03,307.91,307.53,307.25
277,USGS,021564493,2017-07-04,307.47,307.07,306.60
278,USGS,021564493,2017-07-05,307.73,307.52,307.34
279,USGS,021564493,2017-07-06,307.58,307.29,307.14
280,USGS,021564493,2017-07-07,307.36,307.07,306.66
281,USGS,021564493,2017-07-08,307.24,306.84,306.63
282,USGS,021564493,2017-07-09,307.31,306.72,306.55
283,USGS,021564493,2017-07-10,307.29,306.99,306.82
284,USGS,021564493,2017-07-11,306.93,306.82,306.78
285,USGS,021564493,2017-07-12,306.95,306.44,306.11
286,USGS,021564493,2017-07-13,306.94,306.78,306.61
287,USGS,021564493,2017-07-14,306.75,306.32,306.12
288,USGS,021564493,2017-07-15,306.59,306.34,306.13
289,USGS,021564493,2017-07-16,306.60,306.49,306.42
290,USGS,021564493,2017-07-17,306.74,306.49,306.15
291,USGS,021564493,2017-07-18,306.72,306.15,305.75
292,USGS,021564493,2017-07-19,306.73,306.50,305.85
293,USGS,021564493,2017-07-20,306.60,306.38,305.97
294,USGS,021564493,2017-07-21,306.45,306.13,306.03
295,USGS,021564493,2017-07-22,306.56,306.10,306.05
296,USGS,021564493,2017-07-23,306.56,306.47,306.41
297,USGS,021564493,2017-07-24,306.44,306.00,305.81
298,USGS,021564493,2017-07-25,306.01,305.90,305.78
299,USGS,021564493,2017-07-26,305.98,305.92,305.84
300,USGS,021564493,2017-07-27,306.32,306.08,305.84
301,USGS,021564493,2017-07-28,306.35,306.19,306.06
302,USGS,021564493,2017-07-29,306.21,306.19,306.17
303,USGS,021564493,2017-07-30,306.23,306.16,306.06
304,USGS,021564493,2017-07-31,306.37,306.09,306.03
305,USGS,021564493,2017-08-01,306.04,305.96,305.91
306,USGS,021564493,2017-08-02,305.99,305.84,305.45
307,USGS,021564493,2017-08-03,305.94,305.86,305.78
308,USGS,021564493,2017-08-04,305.98,305.87,305.80
309,USGS,021564493,2017-08-05,306.04,305.94,305.82
310,USGS,021564493,2017-08-06,306.16,306.09,305.91
311,USGS,021564493,2017-08-07,306.15,305.99,305.53
312,USGS,021564493,2017-08-08,306.05,305.94,305.66
313,USGS,021564493,2017-08-09,306.69,306.20,305.90
314,USGS,021564493,2017-08-10,306.61,306.55,306.49
315,USGS,021564493,2017-08-11,306.54,306.13,305.98
316,USGS,021564493,2017-08-12,306.97,306.19,306.01
317,USGS,021564493,2017-08-13,307.46,307.07,306.91
318,USGS,021564493,2017-08-14,308.03,307.05,306.77
319,USGS,021564493,2017-08-15,308.78,308.39,307.95
320,USGS,021564493,2017-08-16,308.17,307.49,306.80
321,USGS,021564493,2017-08-17,307.29,306.90,306.54
322,USGS,021564493,2017-08-18,306.88,306.35,306.13
323,USGS,021564493,2017-08-19,306.71,306.36,306.18
324,USGS,021564493,2017-08-20,306.63,306.52,306.41
325,USGS,021564493,2017-08-21,306.42,306.13,306.02
326,USGS,021564493,2017-08-22,306.06,305.92,305.48
327,USGS,021564493,2017-08-23,306.22,305.88,305.02
328,USGS,021564493,2017-08-24,306.22,306.12,306.03
329,USGS,021564493,2017-08-25,306.21,306.05,305.94
330,USGS,021564493,2017-08-26,305.97,305.96,305.95
331,USGS,021564493,2017-08-27,306.06,305.96,305.95
332,USGS,021564493,2017-08-28,305.96,305.95,305.94
333,USGS,021564493,2017-08-29,305.96,305.94,305.92
334,USGS,021564493,2017-08-30,305.93,305.77,305.48
335,USGS,021564493,2017-08-31,306.07,305.85,305.38
336,USGS,021564493,2017-09-01,306.31,306.06,305.67
337,USGS,021564493,2017-09-02,306.76,306.52,306.21
338,USGS,021564493,2017-09-03,306.62,306.53,306.48
339,USGS,021564493,2017-09-04,306.48,306.05,305.65
340,USGS,021564493,2017-09-05,306.08,305.82,305.47
341,USGS,021564493,2017-09-06,307.00,306.04,305.43
342,USGS,021564493,2017-09-07,307.42,306.60,306.04
343,USGS,021564493,2017-09-08,307.42,307.13,306.98
344,USGS,021564493,2017-09-09,307.00,306.79,306.65
345,USGS,021564493,2017-09-10,307.10,306.89,306.69
346,USGS,021564493,2017-09-11,306.83,306.57,306.05
347,USGS,021564493,2017-09-12,307.26,306.65,306.19
348,USGS,021564493,2017-09-13,307.97,307.42,306.83
349,USGS,021564493,2017-09-14,307.92,307.61,306.79
350,USGS,021564493,2017-09-15,306.80,306.71,306.65
351,USGS,021564493,2017-09-16,306.70,306.67,306.66
352,USGS,021564493,2017-09-17,306.67,306.50,306.21
353,USGS,021564493,2017-09-18,306.27,306.18,305.99
354,USGS,021564493,2017-09-19,306.26,306.10,305.99
355,USGS,021564493,2017-09-20,306.74,306.39,306.11
356,USGS,021564493,2017-09-21,306.69,306.26,306.02
357,USGS,021564493,2017-09-22,306.04,306.00,305.90
358,USGS,021564493,2017-09-23,306.03,306.01,305.99
359,USGS,021564493,2017-09-24,306.02,306.01,306.00
360,USGS,021564493,2017-09-25,306.21,305.96,305.56
361,USGS,021564493,2017-09-26,306.07,305.94,305.51
362,USGS,021564493,2017-09-27,306.05,305.93,305.45
363,USGS,021564493,2017-09-28,306.02,305.79,305.22
364,USGS,021564493,2017-09-29,306.02,305.81,305.32
365,USGS,021564493,2017-09-30,306.04,305.95,305.60
