,agency_cd,site_no,datetime,Gage height_Max,Gage height_Mean,Gage height_Min
124,USGS,02146110,2017-02-01,1.60,1.59,1.58
125,USGS,02146110,2017-02-02,1.81,1.67,1.58
126,USGS,02146110,2017-02-03,1.82,1.76,1.72
127,USGS,02146110,2017-02-04,1.72,1.69,1.66
128,USGS,02146110,2017-02-05,1.67,1.62,1.60
129,USGS,02146110,2017-02-06,1.62,1.60,1.59
130,USGS,02146110,2017-02-07,1.61,1.59,1.58
131,USGS,02146110,2017-02-08,1.74,1.65,1.60
132,USGS,02146110,2017-02-09,2.11,1.73,1.59
133,USGS,02146110,2017-02-10,1.60,1.58,1.56
134,USGS,02146110,2017-02-11,1.59,1.58,1.57
135,USGS,02146110,2017-02-12,1.59,1.58,1.57
136,USGS,02146110,2017-02-13,1.58,1.57,1.56
137,USGS,02146110,2017-02-14,1.58,1.57,1.55
138,USGS,02146110,2017-02-15,3.14,1.93,1.57
139,USGS,02146110,2017-02-16,1.76,1.66,1.62
140,USGS,02146110,2017-02-17,1.62,1.60,1.58
141,USGS,02146110,2017-02-18,1.66,1.60,1.58
142,USGS,02146110,2017-02-19,1.65,1.61,1.58
143,USGS,02146110,2017-02-20,1.59,1.58,1.58
144,USGS,02146110,2017-02-21,1.59,1.58,1.57
145,USGS,02146110,2017-02-22,1.61,1.60,1.57
146,USGS,02146110,2017-02-23,1.59,1.58,1.57
147,USGS,02146110,2017-02-24,1.59,1.57,1.57
148,USGS,02146110,2017-02-25,1.59,1.58,1.57
149,USGS,02146110,2017-02-26,1.58,1.57,1.55
150,USGS,02146110,2017-02-27,1.58,1.57,1.56
151,USGS,02146110,2017-02-28,1.60,1.57,1.56
152,USGS,02146110,2017-03-01,2.77,1.70,1.58
153,USGS,02146110,2017-03-02,2.40,1.76,1.59
154,USGS,02146110,2017-03-03,1.60,1.58,1.57
155,USGS,02146110,2017-03-04,1.58,1.58,1.56
156,USGS,02146110,2017-03-05,1.58,1.58,1.57
157,USGS,02146110,2017-03-06,1.59,1.58,1.56
158,USGS,02146110,2017-03-07,1.70,1.59,1.56
159,USGS,02146110,2017-03-08,1.96,1.67,1.58
160,USGS,02146110,2017-03-09,1.59,1.58,1.57
161,USGS,02146110,2017-03-10,1.81,1.65,1.57
162,USGS,02146110,2017-03-11,1.59,1.58,1.57
163,USGS,02146110,2017-03-12,2.15,1.92,1.58
164,USGS,02146110,2017-03-13,2.08,1.72,1.64
165,USGS,02146110,2017-03-14,2.10,1.90,1.71
166,USGS,02146110,2017-03-15,1.71,1.66,1.63
167,USGS,02146110,2017-03-16,1.65,1.63,1.61
168,USGS,02146110,2017-03-17,1.64,1.62,1.61
169,USGS,02146110,2017-03-18,2.19,1.74,1.62
170,USGS,02146110,2017-03-19,1.79,1.65,1.60
171,USGS,02146110,2017-03-20,1.61,1.60,1.60
172,USGS,02146110,2017-03-21,1.61,1.60,1.59
173,USGS,02146110,2017-03-22,1.60,1.59,1.58
174,USGS,02146110,2017-03-23,1.58,1.58,1.57
175,USGS,02146110,2017-03-24,1.59,1.58,1.57
176,USGS,02146110,2017-03-25,1.59,1.58,1.57
177,USGS,02146110,2017-03-26,1.68,1.60,1.57
178,USGS,02146110,2017-03-27,1.63,1.59,1.57
179,USGS,02146110,2017-03-28,2.02,1.77,1.56
180,USGS,02146110,2017-03-29,1.79,1.74,1.68
181,USGS,02146110,2017-03-30,2.08,1.71,1.64
182,USGS,02146110,2017-03-31,1.80,1.70,1.61
183,USGS,02146110,2017-04-01,1.62,1.60,1.58
184,USGS,02146110,2017-04-02,1.58,1.58,1.56
185,USGS,02146110,2017-04-03,3.57,1.97,1.56
186,USGS,02146110,2017-04-04,2.01,1.78,1.68
187,USGS,02146110,2017-04-05,3.91,2.09,1.65
188,USGS,02146110,2017-04-06,2.20,1.91,1.75
189,USGS,02146110,2017-04-07,1.76,1.71,1.64
190,USGS,02146110,2017-04-08,1.66,1.64,1.62
191,USGS,02146110,2017-04-09,1.63,1.62,1.60
192,USGS,02146110,2017-04-10,1.61,1.60,1.58
193,USGS,02146110,2017-04-11,1.60,1.59,1.58
194,USGS,02146110,2017-04-12,1.59,1.58,1.58
195,USGS,02146110,2017-04-13,1.58,1.57,1.56
196,USGS,02146110,2017-04-14,1.57,1.56,1.55
197,USGS,02146110,2017-04-15,1.57,1.56,1.54
198,USGS,02146110,2017-04-16,1.56,1.55,1.54
199,USGS,02146110,2017-04-17,1.60,1.55,1.53
200,USGS,02146110,2017-04-18,1.61,1.57,1.55
201,USGS,02146110,2017-04-19,1.82,1.65,1.55
202,USGS,02146110,2017-04-20,1.61,1.58,1.56
203,USGS,02146110,2017-04-21,1.57,1.55,1.53
204,USGS,02146110,2017-04-22,1.55,1.54,1.52
205,USGS,02146110,2017-04-23,5.21,2.17,1.52
206,USGS,02146110,2017-04-24,5.40,3.51,2.23
207,USGS,02146110,2017-04-25,2.23,2.00,1.85
208,USGS,02146110,2017-04-26,1.87,1.81,1.75
209,USGS,02146110,2017-04-27,1.79,1.73,1.70
210,USGS,02146110,2017-04-28,1.83,1.73,1.66
211,USGS,02146110,2017-04-29,1.67,1.65,1.62
212,USGS,02146110,2017-04-30,1.62,1.61,1.60
213,USGS,02146110,2017-05-01,2.21,1.70,1.59
214,USGS,02146110,2017-05-02,1.78,1.65,1.58
215,USGS,02146110,2017-05-03,1.60,1.59,1.57
216,USGS,02146110,2017-05-04,2.85,1.67,1.58
217,USGS,02146110,2017-05-05,3.92,2.10,1.73
218,USGS,02146110,2017-05-06,1.73,1.68,1.64
219,USGS,02146110,2017-05-07,1.65,1.63,1.60
220,USGS,02146110,2017-05-08,1.61,1.60,1.58
221,USGS,02146110,2017-05-09,1.60,1.58,1.57
222,USGS,02146110,2017-05-10,1.58,1.57,1.56
223,USGS,02146110,2017-05-11,1.57,1.56,1.56
224,USGS,02146110,2017-05-12,5.05,1.66,1.55
225,USGS,02146110,2017-05-13,5.05,2.03,1.68
226,USGS,02146110,2017-05-14,1.69,1.65,1.62
227,USGS,02146110,2017-05-15,1.62,1.60,1.58
228,USGS,02146110,2017-05-16,1.58,1.57,1.55
229,USGS,02146110,2017-05-17,1.56,1.55,1.53
230,USGS,02146110,2017-05-18,1.54,1.53,1.51
231,USGS,02146110,2017-05-19,1.60,1.52,1.51
232,USGS,02146110,2017-05-20,1.60,1.55,1.52
233,USGS,02146110,2017-05-21,5.45,2.03,1.51
234,USGS,02146110,2017-05-22,3.38,2.09,1.79
235,USGS,02146110,2017-05-23,7.65,2.74,1.80
236,USGS,02146110,2017-05-24,4.65,2.46,1.86
237,USGS,02146110,2017-05-25,4.22,2.26,1.87
238,USGS,02146110,2017-05-26,1.90,1.82,1.76
239,USGS,02146110,2017-05-27,1.77,1.74,1.70
240,USGS,02146110,2017-05-28,1.71,1.68,1.65
241,USGS,02146110,2017-05-29,1.71,1.64,1.61
242,USGS,02146110,2017-05-30,1.68,1.63,1.60
243,USGS,02146110,2017-05-31,1.61,1.60,1.59
244,USGS,02146110,2017-06-01,1.59,1.59,1.57
245,USGS,02146110,2017-06-02,1.58,1.57,1.55
246,USGS,02146110,2017-06-03,2.53,1.61,1.55
247,USGS,02146110,2017-06-04,2.13,1.66,1.57
248,USGS,02146110,2017-06-05,2.07,1.71,1.57
249,USGS,02146110,2017-06-06,1.79,1.64,1.58
250,USGS,02146110,2017-06-07,1.59,1.58,1.55
251,USGS,02146110,2017-06-08,1.57,1.55,1.54
252,USGS,02146110,2017-06-09,1.55,1.54,1.53
253,USGS,02146110,2017-06-10,1.54,1.53,1.51
254,USGS,02146110,2017-06-11,1.51,1.50,1.50
255,USGS,02146110,2017-06-12,1.51,1.50,1.49
256,USGS,02146110,2017-06-13,1.56,1.51,1.49
257,USGS,02146110,2017-06-14,1.53,1.51,1.49
258,USGS,02146110,2017-06-15,1.78,1.53,1.48
259,USGS,02146110,2017-06-16,1.71,1.57,1.51
260,USGS,02146110,2017-06-17,1.52,1.50,1.49
261,USGS,02146110,2017-06-18,1.86,1.50,1.47
262,USGS,02146110,2017-06-19,2.79,1.69,1.52
263,USGS,02146110,2017-06-20,5.07,2.58,1.81
264,USGS,02146110,2017-06-21,2.86,1.95,1.74
265,USGS,02146110,2017-06-22,1.75,1.72,1.69
266,USGS,02146110,2017-06-23,1.69,1.65,1.61
267,USGS,02146110,2017-06-24,1.61,1.60,1.58
268,USGS,02146110,2017-06-25,1.58,1.57,1.56
269,USGS,02146110,2017-06-26,1.57,1.55,1.53
270,USGS,02146110,2017-06-27,1.55,1.53,1.52
271,USGS,02146110,2017-06-28,1.53,1.52,1.50
272,USGS,02146110,2017-06-29,1.51,1.51,1.50
273,USGS,02146110,2017-06-30,1.66,1.56,1.50
274,USGS,02146110,2017-07-01,4.88,1.94,1.53
275,USGS,02146110,2017-07-02,2.31,1.80,1.66
276,USGS,02146110,2017-07-03,2.70,1.73,1.60
277,USGS,02146110,2017-07-04,2.03,1.70,1.61
278,USGS,02146110,2017-07-05,1.62,1.59,1.57
279,USGS,02146110,2017-07-06,1.67,1.61,1.56
280,USGS,02146110,2017-07-07,1.56,1.55,1.53
281,USGS,02146110,2017-07-08,1.54,1.53,1.51
282,USGS,02146110,2017-07-09,1.52,1.51,1.51
283,USGS,02146110,2017-07-10,1.52,1.51,1.50
284,USGS,02146110,2017-07-11,1.89,1.55,1.49
285,USGS,02146110,2017-07-12,1.60,1.52,1.49
286,USGS,02146110,2017-07-13,1.53,1.50,1.48
287,USGS,02146110,2017-07-14,1.63,1.53,1.49
288,USGS,02146110,2017-07-15,1.51,1.48,1.47
289,USGS,02146110,2017-07-16,1.50,1.49,1.48
290,USGS,02146110,2017-07-17,1.49,1.47,1.46
291,USGS,02146110,2017-07-18,1.50,1.47,1.46
292,USGS,02146110,2017-07-19,3.22,1.68,1.47
293,USGS,02146110,2017-07-20,1.87,1.62,1.53
294,USGS,02146110,2017-07-21,1.53,1.51,1.49
295,USGS,02146110,2017-07-22,1.50,1.48,1.47
296,USGS,02146110,2017-07-23,4.06,1.82,1.45
297,USGS,02146110,2017-07-24,1.83,1.64,1.56
298,USGS,02146110,2017-07-25,1.56,1.54,1.52
299,USGS,02146110,2017-07-26,1.54,1.52,1.51
300,USGS,02146110,2017-07-27,1.52,1.50,1.49
301,USGS,02146110,2017-07-28,1.66,1.53,1.49
302,USGS,02146110,2017-07-29,1.55,1.51,1.47
303,USGS,02146110,2017-07-30,1.49,1.48,1.46
304,USGS,02146110,2017-07-31,1.48,1.46,1.45
305,USGS,02146110,2017-08-01,1.50,1.48,1.46
306,USGS,02146110,2017-08-02,1.48,1.46,1.45
307,USGS,02146110,2017-08-03,1.48,1.47,1.45
308,USGS,02146110,2017-08-04,1.48,1.47,1.46
309,USGS,02146110,2017-08-05,1.49,1.47,1.46
310,USGS,02146110,2017-08-06,1.48,1.47,1.46
311,USGS,02146110,2017-08-07,2.51,1.63,1.47
312,USGS,02146110,2017-08-08,2.39,1.78,1.65
313,USGS,02146110,2017-08-09,1.77,1.65,1.56
314,USGS,02146110,2017-08-10,1.57,1.51,1.48
315,USGS,02146110,2017-08-11,2.11,1.64,1.46
316,USGS,02146110,2017-08-12,3.48,1.88,1.60
317,USGS,02146110,2017-08-13,1.66,1.61,1.56
318,USGS,02146110,2017-08-14,5.20,1.95,1.54
319,USGS,02146110,2017-08-15,2.99,1.94,1.72
320,USGS,02146110,2017-08-16,1.72,1.65,1.60
321,USGS,02146110,2017-08-17,1.61,1.59,1.56
322,USGS,02146110,2017-08-18,1.57,1.55,1.53
323,USGS,02146110,2017-08-19,1.54,1.53,1.51
324,USGS,02146110,2017-08-20,1.52,1.51,1.50
325,USGS,02146110,2017-08-21,1.50,1.50,1.49
326,USGS,02146110,2017-08-22,1.50,1.49,1.47
327,USGS,02146110,2017-08-23,1.50,1.49,1.47
328,USGS,02146110,2017-08-24,1.60,1.51,1.48
329,USGS,02146110,2017-08-25,1.57,1.51,1.47
330,USGS,02146110,2017-08-26,1.48,1.47,1.46
331,USGS,02146110,2017-08-27,1.47,1.46,1.45
332,USGS,02146110,2017-08-28,1.47,1.46,1.44
333,USGS,02146110,2017-08-29,1.48,1.47,1.46
334,USGS,02146110,2017-08-30,1.48,1.46,1.44
335,USGS,02146110,2017-08-31,4.58,2.06,1.44
336,USGS,02146110,2017-09-01,2.47,1.85,1.68
337,USGS,02146110,2017-09-02,1.94,1.70,1.59
338,USGS,02146110,2017-09-03,1.59,1.57,1.55
339,USGS,02146110,2017-09-04,1.56,1.53,1.52
340,USGS,02146110,2017-09-05,1.53,1.51,1.50
341,USGS,02146110,2017-09-06,2.10,1.69,1.51
342,USGS,02146110,2017-09-07,1.71,1.58,1.53
343,USGS,02146110,2017-09-08,1.53,1.51,1.49
344,USGS,02146110,2017-09-09,1.50,1.49,1.48
345,USGS,02146110,2017-09-10,1.49,1.48,1.46
346,USGS,02146110,2017-09-11,2.76,1.78,1.47
347,USGS,02146110,2017-09-12,2.74,2.06,1.67
348,USGS,02146110,2017-09-13,1.67,1.62,1.59
349,USGS,02146110,2017-09-14,1.59,1.57,1.55
350,USGS,02146110,2017-09-15,1.55,1.54,1.52
351,USGS,02146110,2017-09-16,1.54,1.52,1.51
352,USGS,02146110,2017-09-17,1.51,1.51,1.50
353,USGS,02146110,2017-09-18,1.50,1.49,1.48
354,USGS,02146110,2017-09-19,1.50,1.49,1.47
355,USGS,02146110,2017-09-20,1.49,1.48,1.46
356,USGS,02146110,2017-09-21,1.48,1.46,1.45
357,USGS,02146110,2017-09-22,1.47,1.46,1.44
358,USGS,02146110,2017-09-23,1.47,1.46,1.44
359,USGS,02146110,2017-09-24,1.45,1.44,1.42
360,USGS,02146110,2017-09-25,1.45,1.44,1.43
361,USGS,02146110,2017-09-26,1.46,1.44,1.42
362,USGS,02146110,2017-09-27,1.47,1.46,1.44
363,USGS,02146110,2017-09-28,1.46,1.44,1.42
364,USGS,02146110,2017-09-29,1.45,1.43,1.42
365,USGS,02146110,2017-09-30,1.44,1.42,1.40
