,agency_cd,site_no,datetime,Gage height_Mean,Gage height_Min,Gage height_Max
0,USGS,021556525,2016-09-30,1.72,1.72,1.73
1,USGS,021556525,2016-10-01,1.72,1.72,1.72
2,USGS,021556525,2016-10-02,1.72,1.71,1.72
3,USGS,021556525,2016-10-03,1.72,1.71,1.72
4,USGS,021556525,2016-10-04,1.72,1.71,1.72
5,USGS,021556525,2016-10-05,1.71,1.71,1.72
6,USGS,021556525,2016-10-06,1.71,1.71,1.72
7,USGS,021556525,2016-10-07,1.72,1.71,1.74
8,USGS,021556525,2016-10-08,1.72,1.71,1.72
9,USGS,021556525,2016-10-09,1.71,1.71,1.72
10,USGS,021556525,2016-10-10,1.71,1.71,1.72
11,USGS,021556525,2016-10-11,1.71,1.71,1.72
12,USGS,021556525,2016-10-12,1.71,1.71,1.72
13,USGS,021556525,2016-10-13,1.71,1.71,1.72
14,USGS,021556525,2016-10-14,1.71,1.71,1.72
15,USGS,021556525,2016-10-15,1.71,1.71,1.72
16,USGS,021556525,2016-10-16,1.71,1.71,1.72
17,USGS,021556525,2016-10-17,1.72,1.71,1.72
18,USGS,021556525,2016-10-18,1.72,1.71,1.72
19,USGS,021556525,2016-10-19,1.72,1.72,1.72
20,USGS,021556525,2016-10-20,1.72,1.72,1.73
21,USGS,021556525,2016-10-21,1.72,1.72,1.73
22,USGS,021556525,2016-10-22,1.72,1.72,1.72
23,USGS,021556525,2016-10-23,1.72,1.71,1.72
24,USGS,021556525,2016-10-24,1.72,1.71,1.72
25,USGS,021556525,2016-10-25,1.72,1.71,1.72
26,USGS,021556525,2016-10-26,1.72,1.71,1.72
27,USGS,021556525,2016-10-27,1.72,1.71,1.72
28,USGS,021556525,2016-10-28,1.72,1.72,1.73
29,USGS,021556525,2016-10-29,1.72,1.72,1.73
30,USGS,021556525,2016-10-30,1.72,1.72,1.73
31,USGS,021556525,2016-10-31,1.72,1.72,1.73
32,USGS,021556525,2016-11-01,1.72,1.72,1.73
33,USGS,021556525,2016-11-02,1.72,1.72,1.73
34,USGS,021556525,2016-11-03,1.73,1.72,1.73
35,USGS,021556525,2016-11-04,1.73,1.72,1.73
36,USGS,021556525,2016-11-05,1.73,1.72,1.73
37,USGS,021556525,2016-11-06,1.73,1.72,1.73
38,USGS,021556525,2016-11-07,1.72,1.72,1.73
39,USGS,021556525,2016-11-08,1.72,1.72,1.73
40,USGS,021556525,2016-11-09,1.72,1.72,1.73
41,USGS,021556525,2016-11-10,1.72,1.72,1.73
42,USGS,021556525,2016-11-11,1.72,1.72,1.73
43,USGS,021556525,2016-11-12,1.72,1.72,1.73
44,USGS,021556525,2016-11-13,1.72,1.72,1.73
45,USGS,021556525,2016-11-14,1.72,1.72,1.72
46,USGS,021556525,2016-11-15,1.72,1.72,1.73
47,USGS,021556525,2016-11-16,1.72,1.72,1.72
48,USGS,021556525,2016-11-17,1.72,1.72,1.72
49,USGS,021556525,2016-11-18,1.72,1.72,1.73
50,USGS,021556525,2016-11-19,1.72,1.72,1.74
51,USGS,021556525,2016-11-20,1.72,1.72,1.74
52,USGS,021556525,2016-11-21,1.72,1.72,1.72
53,USGS,021556525,2016-11-22,1.72,1.72,1.72
54,USGS,021556525,2016-11-23,1.72,1.71,1.72
55,USGS,021556525,2016-11-24,1.72,1.71,1.73
56,USGS,021556525,2016-11-25,1.72,1.72,1.73
57,USGS,021556525,2016-11-26,1.72,1.72,1.72
58,USGS,021556525,2016-11-27,1.72,1.71,1.72
59,USGS,021556525,2016-11-28,1.72,1.71,1.72
60,USGS,021556525,2016-11-29,1.73,1.72,1.76
61,USGS,021556525,2016-11-30,1.79,1.72,1.90
62,USGS,021556525,2016-12-01,1.89,1.87,1.90
63,USGS,021556525,2016-12-02,1.89,1.89,1.90
64,USGS,021556525,2016-12-03,1.89,1.89,1.90
65,USGS,021556525,2016-12-04,1.89,1.89,1.90
66,USGS,021556525,2016-12-05,1.89,1.88,1.90
67,USGS,021556525,2016-12-06,1.90,1.89,1.91
68,USGS,021556525,2016-12-07,1.92,1.91,1.94
69,USGS,021556525,2016-12-08,1.96,1.94,2.00
70,USGS,021556525,2016-12-09,1.95,1.94,1.97
71,USGS,021556525,2016-12-10,1.94,1.93,1.95
72,USGS,021556525,2016-12-11,1.93,1.92,1.94
73,USGS,021556525,2016-12-12,1.92,1.91,1.92
74,USGS,021556525,2016-12-13,1.91,1.90,1.92
