,agency_cd,site_no,datetime,Gage height_Min,Gage height_Mean,Gage height_Max
115,USGS,02169506,2017-01-23,0.97,1.10,2.25
116,USGS,02169506,2017-01-24,0.97,1.00,1.03
117,USGS,02169506,2017-01-25,0.96,0.99,1.05
118,USGS,02169506,2017-01-26,0.96,1.01,1.24
119,USGS,02169506,2017-01-27,0.96,0.98,1.04
120,USGS,02169506,2017-01-28,0.95,0.97,1.01
121,USGS,02169506,2017-01-29,0.95,0.97,1.05
122,USGS,02169506,2017-01-30,0.95,0.98,1.04
123,USGS,02169506,2017-01-31,0.95,0.98,1.05
124,USGS,02169506,2017-02-01,0.95,0.98,1.05
125,USGS,02169506,2017-02-02,0.94,0.98,1.06
126,USGS,02169506,2017-02-03,0.94,1.08,2.09
127,USGS,02169506,2017-02-04,0.94,0.97,1.04
128,USGS,02169506,2017-02-05,0.94,0.99,1.05
129,USGS,02169506,2017-02-06,0.95,1.00,1.07
130,USGS,02169506,2017-02-07,0.95,1.00,1.76
131,USGS,02169506,2017-02-08,0.93,1.04,1.76
132,USGS,02169506,2017-02-09,0.94,0.96,1.02
133,USGS,02169506,2017-02-10,0.94,0.96,0.98
134,USGS,02169506,2017-02-11,0.94,0.96,1.01
135,USGS,02169506,2017-02-12,0.93,0.97,1.03
136,USGS,02169506,2017-02-13,0.94,0.97,1.00
137,USGS,02169506,2017-02-14,0.93,0.98,1.03
138,USGS,02169506,2017-02-15,0.95,1.31,6.62
139,USGS,02169506,2017-02-16,0.96,0.97,0.99
140,USGS,02169506,2017-02-17,0.96,0.96,0.97
141,USGS,02169506,2017-02-18,0.96,0.96,0.97
142,USGS,02169506,2017-02-19,0.96,0.96,0.97
143,USGS,02169506,2017-02-20,0.96,0.96,0.97
144,USGS,02169506,2017-02-21,0.95,0.96,1.06
145,USGS,02169506,2017-02-22,0.95,0.96,1.09
146,USGS,02169506,2017-02-23,0.95,0.96,0.96
147,USGS,02169506,2017-02-24,0.95,0.96,0.96
148,USGS,02169506,2017-02-25,0.95,0.96,0.97
149,USGS,02169506,2017-02-26,0.96,0.96,0.97
150,USGS,02169506,2017-02-27,0.96,0.97,0.99
151,USGS,02169506,2017-02-28,0.97,0.97,0.97
152,USGS,02169506,2017-03-01,0.97,1.03,2.70
153,USGS,02169506,2017-03-02,0.94,0.99,1.73
154,USGS,02169506,2017-03-03,0.94,0.95,0.96
155,USGS,02169506,2017-03-04,0.95,0.96,0.99
156,USGS,02169506,2017-03-05,0.94,0.95,0.96
157,USGS,02169506,2017-03-06,0.94,0.95,0.96
158,USGS,02169506,2017-03-07,0.94,0.95,0.96
159,USGS,02169506,2017-03-08,0.95,0.96,0.97
160,USGS,02169506,2017-03-09,0.95,0.95,0.97
161,USGS,02169506,2017-03-10,0.94,0.97,1.23
162,USGS,02169506,2017-03-11,0.94,0.95,0.95
163,USGS,02169506,2017-03-12,0.94,1.07,1.87
164,USGS,02169506,2017-03-13,0.93,1.22,2.49
165,USGS,02169506,2017-03-14,0.94,1.01,1.14
166,USGS,02169506,2017-03-15,0.93,0.95,0.96
167,USGS,02169506,2017-03-16,,,
168,USGS,02169506,2017-03-17,0.93,0.94,0.95
169,USGS,02169506,2017-03-18,0.93,0.94,0.95
170,USGS,02169506,2017-03-19,0.94,0.94,0.95
171,USGS,02169506,2017-03-20,0.94,0.95,0.98
172,USGS,02169506,2017-03-21,0.94,1.13,3.53
173,USGS,02169506,2017-03-22,0.95,1.02,1.91
174,USGS,02169506,2017-03-23,0.94,0.95,0.98
175,USGS,02169506,2017-03-24,0.94,0.95,0.96
176,USGS,02169506,2017-03-25,0.95,0.95,0.96
177,USGS,02169506,2017-03-26,0.94,0.95,1.02
178,USGS,02169506,2017-03-27,0.94,0.95,0.96
179,USGS,02169506,2017-03-28,0.95,0.96,0.97
180,USGS,02169506,2017-03-29,0.95,0.95,0.96
181,USGS,02169506,2017-03-30,0.95,1.53,10.47
182,USGS,02169506,2017-03-31,1.05,1.17,1.92
183,USGS,02169506,2017-04-01,1.03,1.04,1.05
184,USGS,02169506,2017-04-02,1.01,1.03,1.06
185,USGS,02169506,2017-04-03,1.02,1.24,6.42
186,USGS,02169506,2017-04-04,0.97,0.99,1.02
187,USGS,02169506,2017-04-05,0.97,2.02,11.63
188,USGS,02169506,2017-04-06,1.11,1.18,1.33
189,USGS,02169506,2017-04-07,1.07,1.09,1.11
190,USGS,02169506,2017-04-08,1.05,1.06,1.08
191,USGS,02169506,2017-04-09,1.04,1.05,1.06
192,USGS,02169506,2017-04-10,1.03,1.04,1.05
193,USGS,02169506,2017-04-11,1.03,1.03,1.15
194,USGS,02169506,2017-04-12,1.03,1.03,1.04
195,USGS,02169506,2017-04-13,1.02,1.03,1.03
196,USGS,02169506,2017-04-14,1.02,1.03,1.04
197,USGS,02169506,2017-04-15,1.02,1.02,1.03
198,USGS,02169506,2017-04-16,1.02,1.02,1.05
199,USGS,02169506,2017-04-17,1.01,1.02,1.03
200,USGS,02169506,2017-04-18,1.01,1.01,1.03
201,USGS,02169506,2017-04-19,1.01,1.01,1.02
202,USGS,02169506,2017-04-20,1.01,1.01,1.11
203,USGS,02169506,2017-04-21,1.01,1.01,1.02
204,USGS,02169506,2017-04-22,1.00,1.01,1.02
205,USGS,02169506,2017-04-23,1.00,1.47,10.29
206,USGS,02169506,2017-04-24,1.09,1.68,9.92
207,USGS,02169506,2017-04-25,1.03,1.06,1.09
208,USGS,02169506,2017-04-26,1.02,1.03,1.04
209,USGS,02169506,2017-04-27,1.00,1.01,1.03
210,USGS,02169506,2017-04-28,1.00,1.00,1.02
211,USGS,02169506,2017-04-29,0.99,1.00,1.03
212,USGS,02169506,2017-04-30,0.99,1.00,1.01
213,USGS,02169506,2017-05-01,0.99,1.10,2.81
214,USGS,02169506,2017-05-02,0.99,1.01,1.05
215,USGS,02169506,2017-05-03,0.99,0.99,1.02
216,USGS,02169506,2017-05-04,0.99,1.26,7.44
217,USGS,02169506,2017-05-05,1.04,1.29,7.44
218,USGS,02169506,2017-05-06,1.02,1.13,2.12
219,USGS,02169506,2017-05-07,1.03,1.08,1.62
220,USGS,02169506,2017-05-08,1.00,1.02,1.03
221,USGS,02169506,2017-05-09,1.01,1.04,1.10
222,USGS,02169506,2017-05-10,1.00,1.01,1.03
223,USGS,02169506,2017-05-11,1.00,1.01,1.05
224,USGS,02169506,2017-05-12,1.00,1.01,1.07
225,USGS,02169506,2017-05-13,1.00,1.01,1.05
226,USGS,02169506,2017-05-14,0.99,1.00,1.00
227,USGS,02169506,2017-05-15,0.99,1.00,1.06
228,USGS,02169506,2017-05-16,0.99,1.00,1.06
229,USGS,02169506,2017-05-17,0.99,0.99,1.06
230,USGS,02169506,2017-05-18,0.99,1.00,1.01
231,USGS,02169506,2017-05-19,0.98,1.00,1.08
232,USGS,02169506,2017-05-20,0.98,0.99,1.00
233,USGS,02169506,2017-05-21,0.98,1.10,2.38
234,USGS,02169506,2017-05-22,0.99,1.68,9.59
235,USGS,02169506,2017-05-23,1.05,1.33,2.13
236,USGS,02169506,2017-05-24,1.05,1.26,4.08
237,USGS,02169506,2017-05-25,1.02,1.18,3.38
238,USGS,02169506,2017-05-26,1.01,1.02,1.03
239,USGS,02169506,2017-05-27,1.00,1.01,1.03
240,USGS,02169506,2017-05-28,1.00,1.11,3.41
241,USGS,02169506,2017-05-29,0.99,1.20,5.28
242,USGS,02169506,2017-05-30,1.01,1.06,1.48
243,USGS,02169506,2017-05-31,1.00,1.01,1.03
244,USGS,02169506,2017-06-01,1.00,1.00,1.01
245,USGS,02169506,2017-06-02,0.98,1.00,1.01
246,USGS,02169506,2017-06-03,0.99,0.99,0.99
247,USGS,02169506,2017-06-04,0.98,0.99,1.00
248,USGS,02169506,2017-06-05,0.99,1.08,2.34
249,USGS,02169506,2017-06-06,0.98,0.99,1.01
250,USGS,02169506,2017-06-07,0.98,0.98,1.00
251,USGS,02169506,2017-06-08,0.98,0.98,0.99
252,USGS,02169506,2017-06-09,0.79,0.98,0.99
253,USGS,02169506,2017-06-10,0.97,0.98,1.04
254,USGS,02169506,2017-06-11,0.97,0.98,0.98
255,USGS,02169506,2017-06-12,0.97,0.98,1.10
256,USGS,02169506,2017-06-13,0.97,0.98,0.98
257,USGS,02169506,2017-06-14,0.97,0.98,1.03
258,USGS,02169506,2017-06-15,0.97,1.66,9.93
259,USGS,02169506,2017-06-16,1.11,1.28,2.86
260,USGS,02169506,2017-06-17,1.08,1.09,1.11
261,USGS,02169506,2017-06-18,1.07,1.08,1.08
262,USGS,02169506,2017-06-19,1.07,1.08,1.13
263,USGS,02169506,2017-06-20,1.06,1.20,1.54
264,USGS,02169506,2017-06-21,1.07,1.17,1.68
265,USGS,02169506,2017-06-22,1.07,1.08,1.17
266,USGS,02169506,2017-06-23,1.06,1.07,1.08
267,USGS,02169506,2017-06-24,1.06,1.15,1.74
268,USGS,02169506,2017-06-25,1.05,1.06,1.08
269,USGS,02169506,2017-06-26,1.05,1.05,1.06
270,USGS,02169506,2017-06-27,1.04,1.05,1.06
271,USGS,02169506,2017-06-28,1.04,1.05,1.12
272,USGS,02169506,2017-06-29,1.04,1.05,1.06
273,USGS,02169506,2017-06-30,1.05,1.29,2.61
274,USGS,02169506,2017-07-01,1.04,1.05,1.13
275,USGS,02169506,2017-07-02,1.04,1.05,1.07
276,USGS,02169506,2017-07-03,1.02,1.05,1.16
277,USGS,02169506,2017-07-04,1.02,1.03,1.03
278,USGS,02169506,2017-07-05,1.02,1.03,1.05
279,USGS,02169506,2017-07-06,1.02,1.09,2.20
280,USGS,02169506,2017-07-07,1.02,1.06,1.63
281,USGS,02169506,2017-07-08,1.03,1.04,1.11
282,USGS,02169506,2017-07-09,1.03,1.06,1.19
283,USGS,02169506,2017-07-10,1.02,1.31,6.97
284,USGS,02169506,2017-07-11,1.01,1.03,1.13
285,USGS,02169506,2017-07-12,1.00,1.01,1.02
286,USGS,02169506,2017-07-13,1.00,1.00,1.03
287,USGS,02169506,2017-07-14,0.99,1.00,1.08
288,USGS,02169506,2017-07-15,0.99,1.16,4.69
289,USGS,02169506,2017-07-16,1.01,1.07,1.35
290,USGS,02169506,2017-07-17,1.00,1.03,1.25
291,USGS,02169506,2017-07-18,1.00,1.11,3.05
292,USGS,02169506,2017-07-19,0.99,1.00,1.02
293,USGS,02169506,2017-07-20,0.99,1.00,1.00
294,USGS,02169506,2017-07-21,0.99,1.01,1.15
295,USGS,02169506,2017-07-22,0.98,1.00,1.15
296,USGS,02169506,2017-07-23,0.98,1.88,12.15
297,USGS,02169506,2017-07-24,1.10,1.66,10.19
298,USGS,02169506,2017-07-25,1.16,1.32,4.37
299,USGS,02169506,2017-07-26,1.07,1.10,1.16
300,USGS,02169506,2017-07-27,1.01,1.05,1.11
301,USGS,02169506,2017-07-28,1.02,1.03,1.04
302,USGS,02169506,2017-07-29,1.01,1.03,1.10
303,USGS,02169506,2017-07-30,1.00,1.04,1.12
304,USGS,02169506,2017-07-31,1.00,1.01,1.06
305,USGS,02169506,2017-08-01,1.00,1.01,1.01
306,USGS,02169506,2017-08-02,1.00,1.01,1.02
307,USGS,02169506,2017-08-03,1.01,1.01,1.02
308,USGS,02169506,2017-08-04,1.01,1.01,1.03
309,USGS,02169506,2017-08-05,1.01,1.02,1.03
310,USGS,02169506,2017-08-06,1.01,1.02,1.03
311,USGS,02169506,2017-08-07,1.00,1.03,1.20
312,USGS,02169506,2017-08-08,0.99,1.04,1.30
313,USGS,02169506,2017-08-09,0.98,1.04,1.42
314,USGS,02169506,2017-08-10,0.98,0.98,1.03
315,USGS,02169506,2017-08-11,0.98,0.99,1.01
316,USGS,02169506,2017-08-12,0.98,0.98,0.99
317,USGS,02169506,2017-08-13,0.90,1.31,5.81
318,USGS,02169506,2017-08-14,0.82,0.85,0.92
319,USGS,02169506,2017-08-15,0.81,0.81,0.83
320,USGS,02169506,2017-08-16,0.80,0.81,0.82
321,USGS,02169506,2017-08-17,0.80,0.92,2.47
322,USGS,02169506,2017-08-18,0.81,0.82,0.85
323,USGS,02169506,2017-08-19,0.81,0.82,0.83
324,USGS,02169506,2017-08-20,0.81,0.83,0.88
325,USGS,02169506,2017-08-21,0.82,0.84,0.85
326,USGS,02169506,2017-08-22,0.81,0.86,0.95
327,USGS,02169506,2017-08-23,0.80,0.81,0.84
328,USGS,02169506,2017-08-24,0.80,0.80,0.81
329,USGS,02169506,2017-08-25,0.79,0.80,0.82
330,USGS,02169506,2017-08-26,0.78,0.79,0.81
331,USGS,02169506,2017-08-27,0.78,0.79,0.80
332,USGS,02169506,2017-08-28,0.78,0.79,0.88
333,USGS,02169506,2017-08-29,0.78,0.79,0.79
334,USGS,02169506,2017-08-30,0.78,0.79,0.82
335,USGS,02169506,2017-08-31,0.78,0.79,0.80
336,USGS,02169506,2017-09-01,0.79,0.81,0.93
337,USGS,02169506,2017-09-02,0.77,0.78,0.80
338,USGS,02169506,2017-09-03,0.77,0.78,0.80
339,USGS,02169506,2017-09-04,0.77,0.78,0.79
340,USGS,02169506,2017-09-05,0.78,0.79,0.80
341,USGS,02169506,2017-09-06,0.80,0.91,1.98
342,USGS,02169506,2017-09-07,0.78,0.81,0.98
343,USGS,02169506,2017-09-08,0.78,0.79,0.80
344,USGS,02169506,2017-09-09,0.77,0.79,0.82
345,USGS,02169506,2017-09-10,0.78,0.79,0.80
346,USGS,02169506,2017-09-11,0.80,1.80,5.86
347,USGS,02169506,2017-09-12,0.86,1.17,6.30
348,USGS,02169506,2017-09-13,0.83,0.86,0.87
349,USGS,02169506,2017-09-14,0.84,0.92,2.35
350,USGS,02169506,2017-09-15,0.83,0.84,0.85
351,USGS,02169506,2017-09-16,0.83,0.85,0.86
352,USGS,02169506,2017-09-17,0.82,0.83,0.83
353,USGS,02169506,2017-09-18,0.81,0.83,0.88
354,USGS,02169506,2017-09-19,0.82,0.82,0.83
355,USGS,02169506,2017-09-20,0.81,0.82,0.96
356,USGS,02169506,2017-09-21,0.81,0.82,0.90
357,USGS,02169506,2017-09-22,0.80,0.81,0.82
358,USGS,02169506,2017-09-23,0.80,0.81,0.82
359,USGS,02169506,2017-09-24,0.80,0.81,0.82
360,USGS,02169506,2017-09-25,0.80,0.81,0.82
361,USGS,02169506,2017-09-26,0.80,0.80,0.84
362,USGS,02169506,2017-09-27,0.80,0.80,0.82
363,USGS,02169506,2017-09-28,0.80,0.81,0.85
364,USGS,02169506,2017-09-29,0.80,0.80,0.81
365,USGS,02169506,2017-09-30,0.79,0.87,1.45
