,agency_cd,site_no,datetime,Gage height_Min,Gage height_Mean,Gage height_Max
68,USGS,02160325,2016-12-07,1.50,1.56,1.70
69,USGS,02160325,2016-12-08,1.46,1.48,1.51
70,USGS,02160325,2016-12-09,1.45,1.46,1.47
71,USGS,02160325,2016-12-10,1.45,1.46,1.47
72,USGS,02160325,2016-12-11,1.44,1.46,1.47
73,USGS,02160325,2016-12-12,1.45,1.47,1.48
74,USGS,02160325,2016-12-13,1.45,1.47,1.49
75,USGS,02160325,2016-12-14,1.48,1.50,1.51
76,USGS,02160325,2016-12-15,1.49,1.50,1.51
77,USGS,02160325,2016-12-16,1.49,1.51,1.52
78,USGS,02160325,2016-12-17,1.50,1.51,1.53
79,USGS,02160325,2016-12-18,1.52,1.55,1.61
80,USGS,02160325,2016-12-19,1.50,1.52,1.55
81,USGS,02160325,2016-12-20,1.51,1.53,1.54
82,USGS,02160325,2016-12-21,1.52,1.55,1.61
83,USGS,02160325,2016-12-22,1.51,1.53,1.56
84,USGS,02160325,2016-12-23,1.51,1.53,1.56
85,USGS,02160325,2016-12-24,1.51,1.53,1.53
86,USGS,02160325,2016-12-25,1.52,1.54,1.58
87,USGS,02160325,2016-12-26,1.52,1.54,1.55
88,USGS,02160325,2016-12-27,1.54,1.56,1.58
89,USGS,02160325,2016-12-28,1.53,1.55,1.56
90,USGS,02160325,2016-12-29,1.53,1.95,3.36
91,USGS,02160325,2016-12-30,1.49,1.52,1.57
92,USGS,02160325,2016-12-31,1.43,1.48,1.49
93,USGS,02160325,2017-01-01,1.47,1.61,1.84
94,USGS,02160325,2017-01-02,1.62,1.99,2.88
95,USGS,02160325,2017-01-03,1.72,2.21,4.25
96,USGS,02160325,2017-01-04,1.57,1.63,1.72
97,USGS,02160325,2017-01-05,1.55,1.57,1.59
98,USGS,02160325,2017-01-06,1.51,1.55,1.66
99,USGS,02160325,2017-01-07,1.65,1.76,2.03
100,USGS,02160325,2017-01-08,1.53,1.56,1.65
101,USGS,02160325,2017-01-09,1.52,1.53,1.53
102,USGS,02160325,2017-01-10,1.51,1.52,1.54
103,USGS,02160325,2017-01-11,1.52,1.57,1.64
104,USGS,02160325,2017-01-12,1.52,1.54,1.57
105,USGS,02160325,2017-01-13,1.52,1.52,1.53
106,USGS,02160325,2017-01-14,1.51,1.53,1.59
107,USGS,02160325,2017-01-15,1.51,1.53,1.63
108,USGS,02160325,2017-01-16,1.51,1.54,1.62
109,USGS,02160325,2017-01-17,1.50,1.53,1.58
110,USGS,02160325,2017-01-18,1.48,1.50,1.51
111,USGS,02160325,2017-01-19,1.48,1.51,1.60
112,USGS,02160325,2017-01-20,1.54,1.74,2.10
113,USGS,02160325,2017-01-21,1.52,2.02,3.73
114,USGS,02160325,2017-01-22,1.74,1.96,2.63
115,USGS,02160325,2017-01-23,1.75,2.03,2.58
116,USGS,02160325,2017-01-24,1.64,1.69,1.75
117,USGS,02160325,2017-01-25,1.59,1.62,1.64
118,USGS,02160325,2017-01-26,1.54,1.59,1.61
119,USGS,02160325,2017-01-27,1.54,1.56,1.57
120,USGS,02160325,2017-01-28,1.53,1.57,1.69
121,USGS,02160325,2017-01-29,1.52,1.54,1.56
122,USGS,02160325,2017-01-30,1.51,1.53,1.54
123,USGS,02160325,2017-01-31,1.50,1.52,1.53
124,USGS,02160325,2017-02-01,1.51,1.52,1.53
125,USGS,02160325,2017-02-02,1.50,1.51,1.52
126,USGS,02160325,2017-02-03,1.48,1.50,1.50
127,USGS,02160325,2017-02-04,1.47,1.48,1.49
128,USGS,02160325,2017-02-05,1.48,1.49,1.50
129,USGS,02160325,2017-02-06,1.48,1.49,1.50
130,USGS,02160325,2017-02-07,1.48,1.61,2.19
131,USGS,02160325,2017-02-08,1.54,1.65,2.01
132,USGS,02160325,2017-02-09,1.54,1.71,2.09
133,USGS,02160325,2017-02-10,1.50,1.51,1.54
134,USGS,02160325,2017-02-11,1.49,1.50,1.51
135,USGS,02160325,2017-02-12,1.48,1.50,1.51
136,USGS,02160325,2017-02-13,1.47,1.48,1.49
137,USGS,02160325,2017-02-14,1.48,1.49,1.49
138,USGS,02160325,2017-02-15,1.47,1.72,2.23
139,USGS,02160325,2017-02-16,1.49,1.52,1.59
140,USGS,02160325,2017-02-17,1.47,1.49,1.50
141,USGS,02160325,2017-02-18,1.48,1.51,1.74
142,USGS,02160325,2017-02-19,1.48,1.49,1.52
143,USGS,02160325,2017-02-20,1.47,1.48,1.51
144,USGS,02160325,2017-02-21,1.47,1.48,1.49
145,USGS,02160325,2017-02-22,1.47,1.59,1.75
146,USGS,02160325,2017-02-23,1.49,1.50,1.53
147,USGS,02160325,2017-02-24,1.48,1.49,1.49
148,USGS,02160325,2017-02-25,1.46,1.48,1.49
149,USGS,02160325,2017-02-26,1.45,1.46,1.47
150,USGS,02160325,2017-02-27,1.45,1.46,1.47
151,USGS,02160325,2017-02-28,1.44,1.45,1.46
152,USGS,02160325,2017-03-01,1.45,1.65,2.67
153,USGS,02160325,2017-03-02,1.53,1.68,2.07
154,USGS,02160325,2017-03-03,1.48,1.52,1.54
155,USGS,02160325,2017-03-04,1.48,1.49,1.49
156,USGS,02160325,2017-03-05,1.44,1.48,1.48
157,USGS,02160325,2017-03-06,1.41,1.43,1.44
158,USGS,02160325,2017-03-07,1.41,1.44,1.49
159,USGS,02160325,2017-03-08,1.42,1.44,1.49
160,USGS,02160325,2017-03-09,1.41,1.46,1.47
161,USGS,02160325,2017-03-10,1.44,1.60,2.05
162,USGS,02160325,2017-03-11,1.45,1.47,1.59
163,USGS,02160325,2017-03-12,1.46,1.69,2.04
164,USGS,02160325,2017-03-13,1.49,1.50,1.57
165,USGS,02160325,2017-03-14,1.47,1.60,1.83
166,USGS,02160325,2017-03-15,1.47,1.48,1.49
167,USGS,02160325,2017-03-16,1.46,1.47,1.48
168,USGS,02160325,2017-03-17,1.46,1.47,1.48
169,USGS,02160325,2017-03-18,1.46,1.49,1.63
170,USGS,02160325,2017-03-19,1.44,1.46,1.47
171,USGS,02160325,2017-03-20,1.45,1.46,1.47
172,USGS,02160325,2017-03-21,1.46,1.51,2.07
173,USGS,02160325,2017-03-22,1.49,1.71,2.46
174,USGS,02160325,2017-03-23,1.42,1.49,1.62
175,USGS,02160325,2017-03-24,1.46,1.48,1.50
176,USGS,02160325,2017-03-25,1.46,1.47,1.49
177,USGS,02160325,2017-03-26,1.46,1.58,1.82
178,USGS,02160325,2017-03-27,1.46,1.49,1.53
179,USGS,02160325,2017-03-28,1.46,1.75,2.60
180,USGS,02160325,2017-03-29,1.49,1.51,1.53
181,USGS,02160325,2017-03-30,1.48,1.60,1.96
182,USGS,02160325,2017-03-31,1.60,1.94,3.12
183,USGS,02160325,2017-04-01,1.53,1.59,1.67
184,USGS,02160325,2017-04-02,1.51,1.52,1.53
185,USGS,02160325,2017-04-03,1.49,1.83,2.67
186,USGS,02160325,2017-04-04,1.55,1.62,1.78
187,USGS,02160325,2017-04-05,1.54,2.14,3.89
188,USGS,02160325,2017-04-06,1.75,2.06,3.24
189,USGS,02160325,2017-04-07,1.64,1.69,1.75
190,USGS,02160325,2017-04-08,1.57,1.62,1.68
191,USGS,02160325,2017-04-09,1.54,1.57,1.58
192,USGS,02160325,2017-04-10,1.53,1.55,1.55
193,USGS,02160325,2017-04-11,1.51,1.53,1.54
194,USGS,02160325,2017-04-12,1.50,1.52,1.53
195,USGS,02160325,2017-04-13,1.48,1.50,1.51
196,USGS,02160325,2017-04-14,1.46,1.49,1.52
197,USGS,02160325,2017-04-15,1.46,1.49,1.52
198,USGS,02160325,2017-04-16,1.46,1.48,1.49
199,USGS,02160325,2017-04-17,1.46,1.54,2.02
200,USGS,02160325,2017-04-18,1.47,1.57,1.94
201,USGS,02160325,2017-04-19,1.47,1.86,3.03
202,USGS,02160325,2017-04-20,1.47,1.53,1.58
203,USGS,02160325,2017-04-21,1.47,1.49,1.51
204,USGS,02160325,2017-04-22,1.45,1.48,1.49
205,USGS,02160325,2017-04-23,1.45,2.15,3.22
206,USGS,02160325,2017-04-24,2.11,2.76,4.54
207,USGS,02160325,2017-04-25,1.76,1.92,2.22
208,USGS,02160325,2017-04-26,1.63,1.70,1.76
209,USGS,02160325,2017-04-27,1.61,1.65,1.74
210,USGS,02160325,2017-04-28,1.56,1.61,1.66
211,USGS,02160325,2017-04-29,1.56,1.57,1.58
212,USGS,02160325,2017-04-30,1.53,1.56,1.69
213,USGS,02160325,2017-05-01,1.55,1.64,2.00
214,USGS,02160325,2017-05-02,1.50,1.54,1.60
215,USGS,02160325,2017-05-03,1.48,1.50,1.52
216,USGS,02160325,2017-05-04,1.49,1.55,1.83
217,USGS,02160325,2017-05-05,1.52,1.71,2.20
218,USGS,02160325,2017-05-06,1.52,1.58,1.82
219,USGS,02160325,2017-05-07,1.48,1.54,1.71
220,USGS,02160325,2017-05-08,1.47,1.49,1.51
221,USGS,02160325,2017-05-09,1.46,1.49,1.50
222,USGS,02160325,2017-05-10,1.46,1.47,1.49
223,USGS,02160325,2017-05-11,1.46,1.47,1.48
224,USGS,02160325,2017-05-12,1.45,1.61,3.18
225,USGS,02160325,2017-05-13,1.51,1.68,2.69
226,USGS,02160325,2017-05-14,1.47,1.49,1.51
227,USGS,02160325,2017-05-15,1.45,1.47,1.49
228,USGS,02160325,2017-05-16,1.43,1.46,1.47
229,USGS,02160325,2017-05-17,1.42,1.44,1.46
230,USGS,02160325,2017-05-18,1.42,1.44,1.45
231,USGS,02160325,2017-05-19,1.42,1.44,1.45
232,USGS,02160325,2017-05-20,1.42,1.43,1.44
233,USGS,02160325,2017-05-21,1.42,2.72,4.54
234,USGS,02160325,2017-05-22,1.63,1.74,2.05
235,USGS,02160325,2017-05-23,1.62,1.86,2.41
236,USGS,02160325,2017-05-24,1.63,1.83,2.49
237,USGS,02160325,2017-05-25,1.57,1.67,1.96
238,USGS,02160325,2017-05-26,1.53,1.57,1.58
239,USGS,02160325,2017-05-27,1.49,1.53,1.55
240,USGS,02160325,2017-05-28,1.50,1.52,1.53
241,USGS,02160325,2017-05-29,1.49,1.51,1.58
242,USGS,02160325,2017-05-30,1.47,1.51,1.56
243,USGS,02160325,2017-05-31,1.48,1.67,2.73
244,USGS,02160325,2017-06-01,1.46,1.54,1.72
245,USGS,02160325,2017-06-02,1.46,1.48,1.50
246,USGS,02160325,2017-06-03,1.45,1.47,1.48
247,USGS,02160325,2017-06-04,1.45,1.61,1.96
248,USGS,02160325,2017-06-05,1.63,1.99,2.89
249,USGS,02160325,2017-06-06,1.50,1.56,1.69
250,USGS,02160325,2017-06-07,1.47,1.51,1.67
251,USGS,02160325,2017-06-08,1.44,1.47,1.49
252,USGS,02160325,2017-06-09,1.44,1.47,1.48
253,USGS,02160325,2017-06-10,1.44,1.45,1.48
254,USGS,02160325,2017-06-11,1.43,1.45,1.46
255,USGS,02160325,2017-06-12,1.43,1.45,1.46
256,USGS,02160325,2017-06-13,1.43,1.90,5.40
257,USGS,02160325,2017-06-14,1.52,1.59,1.77
258,USGS,02160325,2017-06-15,1.47,1.50,1.52
259,USGS,02160325,2017-06-16,1.46,1.64,2.99
260,USGS,02160325,2017-06-17,1.50,1.57,1.87
261,USGS,02160325,2017-06-18,1.47,1.53,1.96
262,USGS,02160325,2017-06-19,1.46,1.54,1.92
263,USGS,02160325,2017-06-20,1.46,1.47,1.55
264,USGS,02160325,2017-06-21,1.49,1.70,2.25
265,USGS,02160325,2017-06-22,1.49,1.51,1.64
266,USGS,02160325,2017-06-23,1.48,1.64,2.25
267,USGS,02160325,2017-06-24,1.48,1.64,2.25
268,USGS,02160325,2017-06-25,1.48,1.54,1.72
269,USGS,02160325,2017-06-26,1.45,1.48,1.49
270,USGS,02160325,2017-06-27,1.43,1.45,1.47
271,USGS,02160325,2017-06-28,1.42,1.44,1.45
272,USGS,02160325,2017-06-29,1.42,1.50,2.18
273,USGS,02160325,2017-06-30,1.68,2.02,3.25
274,USGS,02160325,2017-07-01,1.50,1.64,1.96
275,USGS,02160325,2017-07-02,1.48,2.16,6.05
276,USGS,02160325,2017-07-03,1.64,1.85,2.60
277,USGS,02160325,2017-07-04,1.55,1.59,1.64
278,USGS,02160325,2017-07-05,1.50,1.54,1.58
279,USGS,02160325,2017-07-06,1.49,1.50,1.52
280,USGS,02160325,2017-07-07,1.47,1.49,1.51
281,USGS,02160325,2017-07-08,1.47,1.84,3.95
282,USGS,02160325,2017-07-09,1.51,1.60,1.88
283,USGS,02160325,2017-07-10,1.47,1.50,1.52
284,USGS,02160325,2017-07-11,1.46,1.48,1.49
285,USGS,02160325,2017-07-12,1.45,1.47,1.49
286,USGS,02160325,2017-07-13,1.43,1.46,1.48
287,USGS,02160325,2017-07-14,1.43,1.97,6.68
288,USGS,02160325,2017-07-15,1.62,1.86,3.22
289,USGS,02160325,2017-07-16,1.53,2.28,8.32
290,USGS,02160325,2017-07-17,1.78,2.54,8.32
291,USGS,02160325,2017-07-18,1.64,1.70,1.78
292,USGS,02160325,2017-07-19,1.56,1.60,1.65
293,USGS,02160325,2017-07-20,1.53,1.55,1.57
294,USGS,02160325,2017-07-21,1.50,1.53,1.55
295,USGS,02160325,2017-07-22,1.48,1.50,1.52
296,USGS,02160325,2017-07-23,1.49,1.63,2.44
297,USGS,02160325,2017-07-24,1.49,1.53,1.61
298,USGS,02160325,2017-07-25,1.47,1.49,1.50
299,USGS,02160325,2017-07-26,1.47,1.48,1.49
300,USGS,02160325,2017-07-27,1.45,1.48,1.49
301,USGS,02160325,2017-07-28,1.46,1.76,3.27
302,USGS,02160325,2017-07-29,1.48,1.54,1.68
303,USGS,02160325,2017-07-30,1.46,1.48,1.49
304,USGS,02160325,2017-07-31,1.45,1.46,1.48
305,USGS,02160325,2017-08-01,1.45,1.46,1.49
306,USGS,02160325,2017-08-02,1.45,1.46,1.47
307,USGS,02160325,2017-08-03,1.44,1.46,1.47
308,USGS,02160325,2017-08-04,1.43,1.46,1.80
309,USGS,02160325,2017-08-05,1.50,1.85,3.44
310,USGS,02160325,2017-08-06,1.46,1.55,2.05
311,USGS,02160325,2017-08-07,1.55,1.74,2.02
312,USGS,02160325,2017-08-08,1.53,1.68,2.20
313,USGS,02160325,2017-08-09,1.49,1.51,1.53
314,USGS,02160325,2017-08-10,1.48,1.49,1.51
315,USGS,02160325,2017-08-11,1.48,1.94,3.92
316,USGS,02160325,2017-08-12,1.55,1.72,2.23
317,USGS,02160325,2017-08-13,1.51,1.53,1.55
318,USGS,02160325,2017-08-14,1.51,1.63,2.29
319,USGS,02160325,2017-08-15,1.51,1.58,1.73
320,USGS,02160325,2017-08-16,1.33,1.50,1.53
321,USGS,02160325,2017-08-17,1.46,1.48,1.50
322,USGS,02160325,2017-08-18,1.44,1.47,1.48
323,USGS,02160325,2017-08-19,1.44,1.46,1.48
324,USGS,02160325,2017-08-20,1.44,1.46,1.47
325,USGS,02160325,2017-08-21,1.44,1.45,1.47
326,USGS,02160325,2017-08-22,1.42,1.45,1.47
327,USGS,02160325,2017-08-23,1.42,1.44,1.45
328,USGS,02160325,2017-08-24,1.42,1.43,1.45
329,USGS,02160325,2017-08-25,1.42,1.44,1.46
330,USGS,02160325,2017-08-26,1.41,1.43,1.44
331,USGS,02160325,2017-08-27,1.40,1.42,1.44
332,USGS,02160325,2017-08-28,1.40,1.41,1.43
333,USGS,02160325,2017-08-29,1.40,1.43,1.44
334,USGS,02160325,2017-08-30,1.42,1.43,1.44
335,USGS,02160325,2017-08-31,1.42,1.77,2.51
336,USGS,02160325,2017-09-01,1.50,1.87,3.74
337,USGS,02160325,2017-09-02,1.48,1.55,1.72
338,USGS,02160325,2017-09-03,1.45,1.47,1.49
339,USGS,02160325,2017-09-04,1.43,1.45,1.49
340,USGS,02160325,2017-09-05,1.43,1.56,2.49
341,USGS,02160325,2017-09-06,1.58,2.17,4.84
342,USGS,02160325,2017-09-07,1.51,1.59,1.72
343,USGS,02160325,2017-09-08,1.48,1.51,1.52
344,USGS,02160325,2017-09-09,1.46,1.48,1.49
345,USGS,02160325,2017-09-10,1.46,1.47,1.48
346,USGS,02160325,2017-09-11,1.46,2.09,4.08
347,USGS,02160325,2017-09-12,1.75,2.31,3.11
348,USGS,02160325,2017-09-13,1.58,1.65,1.75
349,USGS,02160325,2017-09-14,1.55,1.57,1.59
350,USGS,02160325,2017-09-15,1.52,1.54,1.56
351,USGS,02160325,2017-09-16,1.50,1.52,1.54
352,USGS,02160325,2017-09-17,1.49,1.51,1.52
353,USGS,02160325,2017-09-18,1.49,1.50,1.51
354,USGS,02160325,2017-09-19,1.48,1.50,1.51
355,USGS,02160325,2017-09-20,1.47,1.49,1.50
356,USGS,02160325,2017-09-21,1.48,1.49,1.50
357,USGS,02160325,2017-09-22,1.46,1.48,1.51
358,USGS,02160325,2017-09-23,1.47,1.48,1.50
359,USGS,02160325,2017-09-24,1.46,1.48,1.49
360,USGS,02160325,2017-09-25,1.46,1.47,1.48
361,USGS,02160325,2017-09-26,1.46,1.47,1.48
362,USGS,02160325,2017-09-27,1.46,1.48,1.49
363,USGS,02160325,2017-09-28,1.45,1.48,1.65
364,USGS,02160325,2017-09-29,1.45,1.49,1.62
365,USGS,02160325,2017-09-30,1.43,1.45,1.46
