,agency_cd,site_no,datetime,Gage height_Min,Gage height_Mean,Gage height_Max
33,USGS,02146800,2016-11-02,4.92,4.96,4.98
34,USGS,02146800,2016-11-03,4.96,5.00,5.05
35,USGS,02146800,2016-11-04,4.94,4.96,4.99
36,USGS,02146800,2016-11-05,4.84,4.92,4.98
37,USGS,02146800,2016-11-06,4.86,4.91,4.94
38,USGS,02146800,2016-11-07,4.89,4.95,5.01
39,USGS,02146800,2016-11-08,4.88,4.94,4.99
40,USGS,02146800,2016-11-09,4.90,4.94,4.98
41,USGS,02146800,2016-11-10,4.89,4.94,4.99
42,USGS,02146800,2016-11-11,4.89,4.91,4.94
43,USGS,02146800,2016-11-12,4.87,4.92,4.97
44,USGS,02146800,2016-11-13,4.82,4.92,4.96
45,USGS,02146800,2016-11-14,4.90,4.94,5.00
46,USGS,02146800,2016-11-15,4.90,4.93,4.97
47,USGS,02146800,2016-11-16,4.91,4.96,5.02
48,USGS,02146800,2016-11-17,4.91,4.94,4.98
49,USGS,02146800,2016-11-18,4.90,4.92,4.96
50,USGS,02146800,2016-11-19,4.88,4.92,4.96
51,USGS,02146800,2016-11-20,4.79,4.90,4.97
52,USGS,02146800,2016-11-21,4.87,4.92,4.98
53,USGS,02146800,2016-11-22,4.89,4.94,5.00
54,USGS,02146800,2016-11-23,4.89,4.92,4.95
55,USGS,02146800,2016-11-24,4.83,4.92,4.98
56,USGS,02146800,2016-11-25,4.82,4.91,4.96
57,USGS,02146800,2016-11-26,4.82,4.90,4.96
58,USGS,02146800,2016-11-27,4.80,4.89,4.95
59,USGS,02146800,2016-11-28,4.87,4.93,5.00
60,USGS,02146800,2016-11-29,4.87,5.00,5.39
61,USGS,02146800,2016-11-30,5.38,5.56,5.81
62,USGS,02146800,2016-12-01,5.49,6.66,8.37
63,USGS,02146800,2016-12-02,5.03,5.23,5.51
64,USGS,02146800,2016-12-03,4.94,5.01,5.08
65,USGS,02146800,2016-12-04,4.90,4.99,5.16
66,USGS,02146800,2016-12-05,5.16,7.27,8.45
67,USGS,02146800,2016-12-06,5.97,7.26,9.31
68,USGS,02146800,2016-12-07,5.67,6.81,9.21
69,USGS,02146800,2016-12-08,5.27,5.44,5.67
70,USGS,02146800,2016-12-09,5.10,5.19,5.27
71,USGS,02146800,2016-12-10,5.01,5.09,5.17
72,USGS,02146800,2016-12-11,5.00,5.07,5.13
73,USGS,02146800,2016-12-12,4.97,5.04,5.08
74,USGS,02146800,2016-12-13,4.98,5.02,5.06
75,USGS,02146800,2016-12-14,4.99,5.03,5.06
76,USGS,02146800,2016-12-15,5.02,5.05,5.08
77,USGS,02146800,2016-12-16,5.00,5.08,5.16
78,USGS,02146800,2016-12-17,4.89,4.98,5.04
79,USGS,02146800,2016-12-18,4.92,5.05,6.14
80,USGS,02146800,2016-12-19,5.56,6.11,6.66
81,USGS,02146800,2016-12-20,5.12,5.30,5.56
82,USGS,02146800,2016-12-21,5.00,5.08,5.13
83,USGS,02146800,2016-12-22,4.90,5.01,5.07
84,USGS,02146800,2016-12-23,4.94,4.98,5.04
85,USGS,02146800,2016-12-24,4.88,4.97,5.04
86,USGS,02146800,2016-12-25,4.82,4.92,4.99
87,USGS,02146800,2016-12-26,4.79,4.87,4.91
88,USGS,02146800,2016-12-27,4.86,4.91,4.96
89,USGS,02146800,2016-12-28,4.86,4.91,4.95
90,USGS,02146800,2016-12-29,4.89,8.40,12.28
91,USGS,02146800,2016-12-30,5.69,6.40,8.03
92,USGS,02146800,2016-12-31,5.31,5.48,5.69
93,USGS,02146800,2017-01-01,5.32,5.56,6.63
94,USGS,02146800,2017-01-02,6.60,10.93,14.91
95,USGS,02146800,2017-01-03,9.46,13.06,16.66
96,USGS,02146800,2017-01-04,6.58,7.42,9.46
97,USGS,02146800,2017-01-05,6.04,6.25,6.58
98,USGS,02146800,2017-01-06,5.78,5.89,6.04
99,USGS,02146800,2017-01-07,5.86,8.14,9.38
100,USGS,02146800,2017-01-08,6.03,6.73,7.69
101,USGS,02146800,2017-01-09,5.68,5.83,6.03
102,USGS,02146800,2017-01-10,5.48,5.59,5.69
103,USGS,02146800,2017-01-11,5.49,5.61,5.72
104,USGS,02146800,2017-01-12,5.48,5.62,5.74
105,USGS,02146800,2017-01-13,5.36,5.42,5.48
106,USGS,02146800,2017-01-14,5.27,5.35,5.41
107,USGS,02146800,2017-01-15,5.21,5.29,5.35
108,USGS,02146800,2017-01-16,5.18,5.27,5.34
109,USGS,02146800,2017-01-17,5.21,5.27,5.32
110,USGS,02146800,2017-01-18,5.16,5.20,5.24
111,USGS,02146800,2017-01-19,5.14,5.19,5.24
112,USGS,02146800,2017-01-20,5.17,5.22,5.31
113,USGS,02146800,2017-01-21,5.17,6.13,12.68
114,USGS,02146800,2017-01-22,7.44,9.01,12.85
115,USGS,02146800,2017-01-23,8.98,18.14,20.86
116,USGS,02146800,2017-01-24,7.44,9.06,13.74
117,USGS,02146800,2017-01-25,6.69,7.01,7.45
118,USGS,02146800,2017-01-26,6.38,6.51,6.70
119,USGS,02146800,2017-01-27,6.10,6.21,6.39
120,USGS,02146800,2017-01-28,5.83,5.97,6.13
121,USGS,02146800,2017-01-29,5.71,5.82,5.93
122,USGS,02146800,2017-01-30,5.63,5.74,5.83
123,USGS,02146800,2017-01-31,5.59,5.65,5.69
124,USGS,02146800,2017-02-01,5.52,5.59,5.65
125,USGS,02146800,2017-02-02,5.48,5.55,5.60
126,USGS,02146800,2017-02-03,5.49,5.55,5.59
127,USGS,02146800,2017-02-04,5.41,5.48,5.56
128,USGS,02146800,2017-02-05,5.35,5.45,5.50
129,USGS,02146800,2017-02-06,5.36,5.45,5.51
130,USGS,02146800,2017-02-07,5.38,5.41,5.44
131,USGS,02146800,2017-02-08,5.41,5.54,5.64
132,USGS,02146800,2017-02-09,5.64,6.76,8.03
133,USGS,02146800,2017-02-10,5.41,5.71,6.25
134,USGS,02146800,2017-02-11,5.28,5.41,5.49
135,USGS,02146800,2017-02-12,5.28,5.39,5.47
136,USGS,02146800,2017-02-13,5.30,5.38,5.45
137,USGS,02146800,2017-02-14,5.26,5.32,5.39
138,USGS,02146800,2017-02-15,5.30,6.30,8.59
139,USGS,02146800,2017-02-16,5.51,6.12,7.59
140,USGS,02146800,2017-02-17,5.37,5.44,5.53
141,USGS,02146800,2017-02-18,5.28,5.37,5.43
142,USGS,02146800,2017-02-19,5.24,5.35,5.44
143,USGS,02146800,2017-02-20,5.22,5.32,5.40
144,USGS,02146800,2017-02-21,5.26,5.32,5.37
145,USGS,02146800,2017-02-22,5.26,5.33,5.44
146,USGS,02146800,2017-02-23,5.24,5.35,5.45
147,USGS,02146800,2017-02-24,5.21,5.28,5.34
148,USGS,02146800,2017-02-25,5.20,5.26,5.33
149,USGS,02146800,2017-02-26,5.12,5.22,5.30
150,USGS,02146800,2017-02-27,5.13,5.22,5.30
151,USGS,02146800,2017-02-28,5.17,5.21,5.24
152,USGS,02146800,2017-03-01,5.16,5.23,5.38
153,USGS,02146800,2017-03-02,5.38,7.62,10.23
154,USGS,02146800,2017-03-03,5.45,5.68,6.07
155,USGS,02146800,2017-03-04,5.29,5.38,5.46
156,USGS,02146800,2017-03-05,5.22,5.33,5.41
157,USGS,02146800,2017-03-06,5.23,5.33,5.41
158,USGS,02146800,2017-03-07,5.25,5.29,5.34
159,USGS,02146800,2017-03-08,5.29,5.61,5.87
160,USGS,02146800,2017-03-09,5.26,5.38,5.57
161,USGS,02146800,2017-03-10,5.26,5.50,6.07
162,USGS,02146800,2017-03-11,5.30,5.54,6.02
163,USGS,02146800,2017-03-12,5.32,5.63,6.38
164,USGS,02146800,2017-03-13,5.43,5.82,6.39
165,USGS,02146800,2017-03-14,5.51,7.14,8.61
166,USGS,02146800,2017-03-15,5.52,5.88,6.58
167,USGS,02146800,2017-03-16,5.39,5.45,5.55
168,USGS,02146800,2017-03-17,5.35,5.42,5.47
169,USGS,02146800,2017-03-18,5.38,5.93,6.97
170,USGS,02146800,2017-03-19,5.59,6.04,6.95
171,USGS,02146800,2017-03-20,5.40,5.48,5.60
172,USGS,02146800,2017-03-21,5.29,5.37,5.43
173,USGS,02146800,2017-03-22,5.31,5.52,5.81
174,USGS,02146800,2017-03-23,5.27,5.38,5.56
175,USGS,02146800,2017-03-24,5.22,5.28,5.35
176,USGS,02146800,2017-03-25,5.19,5.25,5.30
177,USGS,02146800,2017-03-26,5.18,5.24,5.32
178,USGS,02146800,2017-03-27,5.32,5.51,5.67
179,USGS,02146800,2017-03-28,5.42,6.22,7.44
180,USGS,02146800,2017-03-29,5.42,5.70,6.34
181,USGS,02146800,2017-03-30,5.27,5.36,5.43
182,USGS,02146800,2017-03-31,5.39,5.75,6.01
183,USGS,02146800,2017-04-01,5.32,5.54,5.92
184,USGS,02146800,2017-04-02,5.21,5.29,5.38
185,USGS,02146800,2017-04-03,5.24,5.86,10.87
186,USGS,02146800,2017-04-04,6.16,7.98,11.27
187,USGS,02146800,2017-04-05,5.80,7.43,13.95
188,USGS,02146800,2017-04-06,7.16,9.51,13.88
189,USGS,02146800,2017-04-07,6.13,6.53,7.16
190,USGS,02146800,2017-04-08,5.79,5.93,6.13
191,USGS,02146800,2017-04-09,5.56,5.68,5.80
192,USGS,02146800,2017-04-10,5.46,5.56,5.66
193,USGS,02146800,2017-04-11,5.41,5.47,5.52
194,USGS,02146800,2017-04-12,5.37,5.42,5.44
195,USGS,02146800,2017-04-13,5.34,5.37,5.40
196,USGS,02146800,2017-04-14,5.26,5.31,5.36
197,USGS,02146800,2017-04-15,5.22,5.27,5.33
198,USGS,02146800,2017-04-16,5.20,5.25,5.32
199,USGS,02146800,2017-04-17,5.18,5.24,5.31
200,USGS,02146800,2017-04-18,5.18,5.22,5.27
201,USGS,02146800,2017-04-19,5.18,5.34,6.07
202,USGS,02146800,2017-04-20,5.31,5.65,6.11
203,USGS,02146800,2017-04-21,5.18,5.26,5.36
204,USGS,02146800,2017-04-22,5.15,5.21,5.26
205,USGS,02146800,2017-04-23,5.20,6.56,11.46
206,USGS,02146800,2017-04-24,11.46,18.46,19.93
207,USGS,02146800,2017-04-25,8.41,12.87,18.61
208,USGS,02146800,2017-04-26,6.93,7.52,8.41
209,USGS,02146800,2017-04-27,6.43,6.63,6.94
210,USGS,02146800,2017-04-28,6.20,6.44,6.56
211,USGS,02146800,2017-04-29,5.91,6.03,6.21
212,USGS,02146800,2017-04-30,5.73,5.82,5.91
213,USGS,02146800,2017-05-01,5.74,6.23,11.07
214,USGS,02146800,2017-05-02,6.24,7.95,11.37
215,USGS,02146800,2017-05-03,5.65,5.84,6.24
216,USGS,02146800,2017-05-04,5.52,5.61,5.67
217,USGS,02146800,2017-05-05,5.67,9.47,13.25
218,USGS,02146800,2017-05-06,6.01,6.44,7.30
219,USGS,02146800,2017-05-07,5.64,5.80,6.01
220,USGS,02146800,2017-05-08,5.48,5.58,5.69
221,USGS,02146800,2017-05-09,5.40,5.47,5.52
222,USGS,02146800,2017-05-10,5.34,5.42,5.44
223,USGS,02146800,2017-05-11,5.33,5.37,5.40
224,USGS,02146800,2017-05-12,5.28,5.34,5.51
225,USGS,02146800,2017-05-13,5.51,6.69,7.66
226,USGS,02146800,2017-05-14,5.39,5.57,5.97
227,USGS,02146800,2017-05-15,5.27,5.37,5.42
228,USGS,02146800,2017-05-16,5.21,5.30,5.38
229,USGS,02146800,2017-05-17,5.19,5.25,5.33
230,USGS,02146800,2017-05-18,5.14,5.21,5.27
231,USGS,02146800,2017-05-19,5.13,5.17,5.22
232,USGS,02146800,2017-05-20,5.07,5.13,5.18
233,USGS,02146800,2017-05-21,5.03,5.24,7.96
234,USGS,02146800,2017-05-22,7.36,11.74,16.35
235,USGS,02146800,2017-05-23,6.37,8.74,13.22
236,USGS,02146800,2017-05-24,7.35,10.21,16.33
237,USGS,02146800,2017-05-25,7.79,11.89,16.41
238,USGS,02146800,2017-05-26,6.40,6.90,7.79
239,USGS,02146800,2017-05-27,5.97,6.15,6.41
240,USGS,02146800,2017-05-28,5.64,5.79,5.98
241,USGS,02146800,2017-05-29,5.48,5.58,5.67
242,USGS,02146800,2017-05-30,5.56,6.08,6.90
243,USGS,02146800,2017-05-31,5.46,5.70,7.74
244,USGS,02146800,2017-06-01,6.43,8.83,10.30
245,USGS,02146800,2017-06-02,5.55,5.83,6.43
246,USGS,02146800,2017-06-03,5.39,5.46,5.56
247,USGS,02146800,2017-06-04,5.40,6.44,7.73
248,USGS,02146800,2017-06-05,7.39,10.56,14.49
249,USGS,02146800,2017-06-06,6.23,7.00,8.03
250,USGS,02146800,2017-06-07,5.74,5.93,6.23
251,USGS,02146800,2017-06-08,5.51,5.63,5.74
252,USGS,02146800,2017-06-09,5.39,5.44,5.52
253,USGS,02146800,2017-06-10,5.28,5.37,5.43
254,USGS,02146800,2017-06-11,5.24,5.30,5.34
255,USGS,02146800,2017-06-12,5.14,5.21,5.31
256,USGS,02146800,2017-06-13,5.16,5.46,9.20
257,USGS,02146800,2017-06-14,6.11,9.11,11.07
258,USGS,02146800,2017-06-15,5.45,5.65,6.11
259,USGS,02146800,2017-06-16,5.45,6.63,8.83
260,USGS,02146800,2017-06-17,5.43,5.55,5.74
261,USGS,02146800,2017-06-18,5.22,5.37,5.50
262,USGS,02146800,2017-06-19,5.26,5.60,6.01
263,USGS,02146800,2017-06-20,5.73,7.35,8.75
264,USGS,02146800,2017-06-21,7.20,9.91,11.03
265,USGS,02146800,2017-06-22,5.93,6.22,7.20
266,USGS,02146800,2017-06-23,5.81,5.98,6.16
267,USGS,02146800,2017-06-24,5.67,6.76,8.63
268,USGS,02146800,2017-06-25,5.56,5.94,6.45
269,USGS,02146800,2017-06-26,5.32,5.43,5.56
270,USGS,02146800,2017-06-27,5.27,5.33,5.37
271,USGS,02146800,2017-06-28,5.10,5.20,5.35
272,USGS,02146800,2017-06-29,5.10,5.13,5.16
273,USGS,02146800,2017-06-30,5.10,5.13,5.16
274,USGS,02146800,2017-07-01,5.11,5.77,10.82
275,USGS,02146800,2017-07-02,5.99,8.16,11.13
276,USGS,02146800,2017-07-03,5.37,6.44,13.65
277,USGS,02146800,2017-07-04,6.38,8.99,14.01
278,USGS,02146800,2017-07-05,5.75,6.09,6.38
279,USGS,02146800,2017-07-06,5.65,6.25,7.26
280,USGS,02146800,2017-07-07,5.36,5.50,5.65
281,USGS,02146800,2017-07-08,5.25,5.34,5.62
282,USGS,02146800,2017-07-09,5.54,6.38,7.77
283,USGS,02146800,2017-07-10,5.25,5.37,5.55
284,USGS,02146800,2017-07-11,5.16,5.21,5.26
285,USGS,02146800,2017-07-12,5.09,5.15,5.19
286,USGS,02146800,2017-07-13,5.07,5.12,5.15
287,USGS,02146800,2017-07-14,5.02,5.09,5.13
288,USGS,02146800,2017-07-15,4.97,5.14,6.75
289,USGS,02146800,2017-07-16,5.26,6.04,7.44
290,USGS,02146800,2017-07-17,5.02,5.13,5.26
291,USGS,02146800,2017-07-18,5.02,5.36,5.84
292,USGS,02146800,2017-07-19,5.18,7.33,11.19
293,USGS,02146800,2017-07-20,5.16,5.42,5.65
294,USGS,02146800,2017-07-21,5.05,5.12,5.17
295,USGS,02146800,2017-07-22,4.96,5.03,5.08
296,USGS,02146800,2017-07-23,4.92,6.82,12.18
297,USGS,02146800,2017-07-24,5.74,7.34,11.13
298,USGS,02146800,2017-07-25,5.30,5.48,5.74
299,USGS,02146800,2017-07-26,5.18,5.40,5.81
300,USGS,02146800,2017-07-27,5.08,5.14,5.19
301,USGS,02146800,2017-07-28,5.04,5.11,5.84
302,USGS,02146800,2017-07-29,5.37,6.28,7.97
303,USGS,02146800,2017-07-30,4.99,5.15,5.37
304,USGS,02146800,2017-07-31,4.94,5.03,5.08
305,USGS,02146800,2017-08-01,4.91,4.97,5.02
306,USGS,02146800,2017-08-02,4.89,4.95,4.99
307,USGS,02146800,2017-08-03,4.90,4.93,4.97
308,USGS,02146800,2017-08-04,4.91,4.94,4.98
309,USGS,02146800,2017-08-05,4.93,6.82,9.44
310,USGS,02146800,2017-08-06,5.07,5.27,5.68
311,USGS,02146800,2017-08-07,5.07,6.34,8.27
312,USGS,02146800,2017-08-08,6.30,7.13,8.77
313,USGS,02146800,2017-08-09,5.31,5.76,6.50
314,USGS,02146800,2017-08-10,5.09,5.20,5.31
315,USGS,02146800,2017-08-11,5.01,5.39,8.66
316,USGS,02146800,2017-08-12,6.36,7.79,8.86
317,USGS,02146800,2017-08-13,5.54,6.41,7.36
318,USGS,02146800,2017-08-14,5.22,5.43,7.74
319,USGS,02146800,2017-08-15,7.74,11.44,13.84
320,USGS,02146800,2017-08-16,6.35,8.96,13.89
321,USGS,02146800,2017-08-17,5.60,5.88,6.35
322,USGS,02146800,2017-08-18,5.38,5.47,5.60
323,USGS,02146800,2017-08-19,5.21,5.32,5.41
324,USGS,02146800,2017-08-20,5.15,5.21,5.26
325,USGS,02146800,2017-08-21,5.10,5.16,5.21
326,USGS,02146800,2017-08-22,5.09,5.18,5.37
327,USGS,02146800,2017-08-23,5.12,5.32,5.84
328,USGS,02146800,2017-08-24,5.29,6.01,7.01
329,USGS,02146800,2017-08-25,5.07,5.15,5.29
330,USGS,02146800,2017-08-26,4.97,5.05,5.10
331,USGS,02146800,2017-08-27,4.95,5.02,5.06
332,USGS,02146800,2017-08-28,4.92,5.00,5.06
333,USGS,02146800,2017-08-29,4.92,4.95,4.98
334,USGS,02146800,2017-08-30,4.86,4.93,4.97
335,USGS,02146800,2017-08-31,4.92,5.14,6.71
336,USGS,02146800,2017-09-01,5.90,7.13,8.80
337,USGS,02146800,2017-09-02,5.80,7.33,8.67
338,USGS,02146800,2017-09-03,5.12,5.35,5.80
339,USGS,02146800,2017-09-04,4.96,5.06,5.15
340,USGS,02146800,2017-09-05,4.95,5.03,5.08
341,USGS,02146800,2017-09-06,4.95,5.97,10.34
342,USGS,02146800,2017-09-07,5.47,6.75,9.89
343,USGS,02146800,2017-09-08,5.16,5.28,5.47
344,USGS,02146800,2017-09-09,4.99,5.08,5.18
345,USGS,02146800,2017-09-10,4.96,5.03,5.10
346,USGS,02146800,2017-09-11,4.98,5.29,8.12
347,USGS,02146800,2017-09-12,7.96,10.53,12.81
348,USGS,02146800,2017-09-13,5.65,6.30,7.96
349,USGS,02146800,2017-09-14,5.44,5.50,5.65
350,USGS,02146800,2017-09-15,5.29,5.38,5.46
351,USGS,02146800,2017-09-16,5.17,5.24,5.32
352,USGS,02146800,2017-09-17,5.08,5.17,5.25
353,USGS,02146800,2017-09-18,5.04,5.11,5.18
354,USGS,02146800,2017-09-19,4.99,5.04,5.08
355,USGS,02146800,2017-09-20,5.02,5.06,5.09
356,USGS,02146800,2017-09-21,4.94,5.00,5.07
357,USGS,02146800,2017-09-22,4.92,4.97,5.00
358,USGS,02146800,2017-09-23,4.88,4.94,4.99
359,USGS,02146800,2017-09-24,4.83,4.92,4.96
360,USGS,02146800,2017-09-25,4.85,4.95,5.03
361,USGS,02146800,2017-09-26,4.84,4.89,4.93
362,USGS,02146800,2017-09-27,4.85,4.90,4.93
363,USGS,02146800,2017-09-28,4.82,4.92,4.96
364,USGS,02146800,2017-09-29,4.76,4.84,4.89
365,USGS,02146800,2017-09-30,4.78,4.83,4.87
