,agency_cd,site_no,datetime,Gage height_Max,Gage height_Min,Gage height_Mean
76,USGS,02164110,2016-12-15,4.71,4.53,4.62
77,USGS,02164110,2016-12-16,4.62,4.56,4.58
78,USGS,02164110,2016-12-17,4.60,4.54,4.57
79,USGS,02164110,2016-12-18,4.64,4.52,4.58
80,USGS,02164110,2016-12-19,4.64,4.57,4.60
81,USGS,02164110,2016-12-20,4.64,4.55,4.60
82,USGS,02164110,2016-12-21,4.62,4.53,4.58
83,USGS,02164110,2016-12-22,4.75,4.57,4.63
84,USGS,02164110,2016-12-23,4.60,4.52,4.57
85,USGS,02164110,2016-12-24,4.57,4.52,4.55
86,USGS,02164110,2016-12-25,4.57,4.51,4.54
87,USGS,02164110,2016-12-26,4.53,4.48,4.51
88,USGS,02164110,2016-12-27,4.58,4.51,4.55
89,USGS,02164110,2016-12-28,4.59,4.54,4.57
90,USGS,02164110,2016-12-29,8.22,4.56,5.95
91,USGS,02164110,2016-12-30,5.80,4.89,5.19
92,USGS,02164110,2016-12-31,4.90,4.70,4.78
93,USGS,02164110,2017-01-01,5.17,4.67,4.79
94,USGS,02164110,2017-01-02,8.87,5.03,6.55
95,USGS,02164110,2017-01-03,10.03,6.24,7.76
96,USGS,02164110,2017-01-04,6.44,5.41,5.77
97,USGS,02164110,2017-01-05,5.42,5.08,5.21
98,USGS,02164110,2017-01-06,5.08,4.92,4.99
99,USGS,02164110,2017-01-07,5.68,4.97,5.35
100,USGS,02164110,2017-01-08,5.79,4.93,5.26
101,USGS,02164110,2017-01-09,4.94,4.83,4.88
102,USGS,02164110,2017-01-10,4.86,4.80,4.83
103,USGS,02164110,2017-01-11,4.96,4.81,4.86
104,USGS,02164110,2017-01-12,5.02,4.73,4.90
105,USGS,02164110,2017-01-13,4.89,4.73,4.82
106,USGS,02164110,2017-01-14,4.79,4.71,4.76
107,USGS,02164110,2017-01-15,4.77,4.68,4.73
108,USGS,02164110,2017-01-16,4.74,4.70,4.72
109,USGS,02164110,2017-01-17,4.75,4.71,4.73
110,USGS,02164110,2017-01-18,4.79,4.70,4.74
111,USGS,02164110,2017-01-19,4.79,4.68,4.72
112,USGS,02164110,2017-01-20,5.90,4.71,5.11
113,USGS,02164110,2017-01-21,9.63,4.86,5.71
114,USGS,02164110,2017-01-22,9.60,6.08,6.91
115,USGS,02164110,2017-01-23,8.12,6.01,7.01
116,USGS,02164110,2017-01-24,6.04,5.48,5.66
117,USGS,02164110,2017-01-25,5.49,5.18,5.29
118,USGS,02164110,2017-01-26,5.19,5.06,5.11
119,USGS,02164110,2017-01-27,5.08,4.94,5.00
120,USGS,02164110,2017-01-28,4.97,4.86,4.91
121,USGS,02164110,2017-01-29,4.90,4.82,4.86
122,USGS,02164110,2017-01-30,4.87,4.81,4.84
123,USGS,02164110,2017-01-31,4.88,4.80,4.84
124,USGS,02164110,2017-02-01,4.86,4.76,4.81
125,USGS,02164110,2017-02-02,4.90,4.79,4.84
126,USGS,02164110,2017-02-03,4.84,4.71,4.75
127,USGS,02164110,2017-02-04,4.82,4.71,4.75
128,USGS,02164110,2017-02-05,4.78,4.71,4.74
129,USGS,02164110,2017-02-06,4.77,4.71,4.74
130,USGS,02164110,2017-02-07,5.00,4.72,4.78
131,USGS,02164110,2017-02-08,6.40,5.00,5.53
132,USGS,02164110,2017-02-09,6.31,5.11,5.55
133,USGS,02164110,2017-02-10,5.19,4.86,4.98
134,USGS,02164110,2017-02-11,4.88,4.80,4.84
135,USGS,02164110,2017-02-12,4.83,4.77,4.80
136,USGS,02164110,2017-02-13,4.80,4.75,4.77
137,USGS,02164110,2017-02-14,4.79,4.71,4.75
138,USGS,02164110,2017-02-15,6.37,4.73,5.30
139,USGS,02164110,2017-02-16,5.73,4.86,5.15
140,USGS,02164110,2017-02-17,4.92,4.85,4.88
141,USGS,02164110,2017-02-18,4.86,4.75,4.80
142,USGS,02164110,2017-02-19,4.81,4.72,4.76
143,USGS,02164110,2017-02-20,4.78,4.70,4.74
144,USGS,02164110,2017-02-21,4.78,4.73,4.75
145,USGS,02164110,2017-02-22,5.35,4.75,4.94
146,USGS,02164110,2017-02-23,5.28,4.81,4.95
147,USGS,02164110,2017-02-24,4.85,4.77,4.80
148,USGS,02164110,2017-02-25,4.80,4.70,4.75
149,USGS,02164110,2017-02-26,4.75,4.63,4.70
150,USGS,02164110,2017-02-27,4.73,4.67,4.70
151,USGS,02164110,2017-02-28,4.76,4.68,4.72
152,USGS,02164110,2017-03-01,4.87,4.70,4.75
153,USGS,02164110,2017-03-02,7.63,4.87,6.00
154,USGS,02164110,2017-03-03,5.25,4.91,5.01
155,USGS,02164110,2017-03-04,4.91,4.76,4.82
156,USGS,02164110,2017-03-05,4.81,4.71,4.76
157,USGS,02164110,2017-03-06,4.80,4.72,4.75
158,USGS,02164110,2017-03-07,4.82,4.74,4.79
159,USGS,02164110,2017-03-08,4.98,4.79,4.86
160,USGS,02164110,2017-03-09,4.82,4.72,4.76
161,USGS,02164110,2017-03-10,5.56,4.75,5.05
162,USGS,02164110,2017-03-11,5.23,4.78,4.91
163,USGS,02164110,2017-03-12,5.87,4.78,5.22
164,USGS,02164110,2017-03-13,5.43,4.92,5.06
165,USGS,02164110,2017-03-14,5.47,4.94,5.19
166,USGS,02164110,2017-03-15,5.15,4.87,4.97
167,USGS,02164110,2017-03-16,4.88,4.75,4.84
168,USGS,02164110,2017-03-17,4.87,4.77,4.81
169,USGS,02164110,2017-03-18,4.83,4.77,4.80
170,USGS,02164110,2017-03-19,4.83,4.70,4.77
171,USGS,02164110,2017-03-20,4.80,4.72,4.75
172,USGS,02164110,2017-03-21,4.81,4.71,4.76
173,USGS,02164110,2017-03-22,6.10,4.80,5.33
174,USGS,02164110,2017-03-23,5.13,4.83,4.92
175,USGS,02164110,2017-03-24,4.84,4.76,4.80
176,USGS,02164110,2017-03-25,4.83,4.70,4.76
177,USGS,02164110,2017-03-26,5.54,4.72,4.85
178,USGS,02164110,2017-03-27,5.53,4.90,5.08
179,USGS,02164110,2017-03-28,6.58,4.91,5.55
180,USGS,02164110,2017-03-29,5.36,4.93,5.06
181,USGS,02164110,2017-03-30,5.88,4.86,4.98
182,USGS,02164110,2017-03-31,7.78,5.88,6.63
183,USGS,02164110,2017-04-01,6.06,5.27,5.50
184,USGS,02164110,2017-04-02,5.27,5.01,5.09
185,USGS,02164110,2017-04-03,7.71,4.98,5.40
186,USGS,02164110,2017-04-04,7.76,5.47,6.18
187,USGS,02164110,2017-04-05,9.86,5.27,6.29
188,USGS,02164110,2017-04-06,9.86,6.89,8.43
189,USGS,02164110,2017-04-07,6.89,5.82,6.17
190,USGS,02164110,2017-04-08,5.84,5.38,5.57
191,USGS,02164110,2017-04-09,5.40,5.18,5.29
192,USGS,02164110,2017-04-10,5.22,5.08,5.14
193,USGS,02164110,2017-04-11,5.12,5.02,5.07
194,USGS,02164110,2017-04-12,5.10,4.97,5.02
195,USGS,02164110,2017-04-13,5.01,4.94,4.97
196,USGS,02164110,2017-04-14,4.97,4.88,4.92
197,USGS,02164110,2017-04-15,5.11,4.90,4.96
198,USGS,02164110,2017-04-16,4.95,4.81,4.87
199,USGS,02164110,2017-04-17,4.94,4.80,4.85
200,USGS,02164110,2017-04-18,6.98,4.94,5.81
201,USGS,02164110,2017-04-19,6.68,5.17,5.77
202,USGS,02164110,2017-04-20,5.89,5.19,5.51
203,USGS,02164110,2017-04-21,5.20,5.02,5.08
204,USGS,02164110,2017-04-22,5.03,4.89,4.94
205,USGS,02164110,2017-04-23,7.90,4.91,6.24
206,USGS,02164110,2017-04-24,13.33,7.79,10.31
207,USGS,02164110,2017-04-25,13.08,7.17,9.11
208,USGS,02164110,2017-04-26,7.17,6.12,6.49
209,USGS,02164110,2017-04-27,6.14,5.67,5.82
210,USGS,02164110,2017-04-28,5.70,5.49,5.60
211,USGS,02164110,2017-04-29,5.51,5.30,5.38
212,USGS,02164110,2017-04-30,5.34,5.21,5.27
213,USGS,02164110,2017-05-01,5.78,5.32,5.46
214,USGS,02164110,2017-05-02,6.07,5.29,5.55
215,USGS,02164110,2017-05-03,5.30,5.12,5.18
216,USGS,02164110,2017-05-04,5.20,5.05,5.11
217,USGS,02164110,2017-05-05,7.01,5.18,6.16
218,USGS,02164110,2017-05-06,5.87,5.28,5.45
219,USGS,02164110,2017-05-07,5.44,5.17,5.30
220,USGS,02164110,2017-05-08,5.18,5.06,5.11
221,USGS,02164110,2017-05-09,5.11,4.99,5.04
222,USGS,02164110,2017-05-10,5.04,4.93,4.97
223,USGS,02164110,2017-05-11,4.95,4.89,4.92
224,USGS,02164110,2017-05-12,4.99,4.86,4.91
225,USGS,02164110,2017-05-13,6.77,4.97,5.64
226,USGS,02164110,2017-05-14,5.29,4.97,5.06
227,USGS,02164110,2017-05-15,5.02,4.78,4.90
228,USGS,02164110,2017-05-16,4.97,4.81,4.86
229,USGS,02164110,2017-05-17,4.87,4.78,4.82
230,USGS,02164110,2017-05-18,4.84,4.75,4.79
231,USGS,02164110,2017-05-19,4.88,4.74,4.81
232,USGS,02164110,2017-05-20,4.82,4.70,4.75
233,USGS,02164110,2017-05-21,13.20,4.75,9.08
234,USGS,02164110,2017-05-22,12.86,6.66,8.65
235,USGS,02164110,2017-05-23,8.01,6.22,6.94
236,USGS,02164110,2017-05-24,7.18,6.12,6.40
237,USGS,02164110,2017-05-25,7.03,5.78,6.29
238,USGS,02164110,2017-05-26,5.78,5.38,5.52
239,USGS,02164110,2017-05-27,5.38,5.18,5.26
240,USGS,02164110,2017-05-28,5.21,5.05,5.16
241,USGS,02164110,2017-05-29,5.19,5.03,5.09
242,USGS,02164110,2017-05-30,5.31,5.04,5.13
243,USGS,02164110,2017-05-31,5.11,4.98,5.03
244,USGS,02164110,2017-06-01,6.21,4.98,5.51
245,USGS,02164110,2017-06-02,5.17,4.97,5.04
246,USGS,02164110,2017-06-03,4.97,4.89,4.93
247,USGS,02164110,2017-06-04,7.17,4.93,5.51
248,USGS,02164110,2017-06-05,8.57,5.98,7.03
249,USGS,02164110,2017-06-06,7.45,5.46,5.93
250,USGS,02164110,2017-06-07,5.89,5.26,5.54
251,USGS,02164110,2017-06-08,5.28,5.03,5.11
252,USGS,02164110,2017-06-09,5.09,4.95,5.01
253,USGS,02164110,2017-06-10,5.02,4.84,4.90
254,USGS,02164110,2017-06-11,4.88,4.76,4.83
255,USGS,02164110,2017-06-12,4.86,4.76,4.81
256,USGS,02164110,2017-06-13,4.90,4.75,4.83
257,USGS,02164110,2017-06-14,5.71,4.88,5.14
258,USGS,02164110,2017-06-15,4.92,4.78,4.84
259,USGS,02164110,2017-06-16,4.84,4.75,4.79
260,USGS,02164110,2017-06-17,5.50,4.77,5.04
261,USGS,02164110,2017-06-18,4.95,4.76,4.87
262,USGS,02164110,2017-06-19,5.45,4.85,5.06
263,USGS,02164110,2017-06-20,5.81,4.77,4.98
264,USGS,02164110,2017-06-21,7.17,5.44,6.11
265,USGS,02164110,2017-06-22,5.44,5.08,5.17
266,USGS,02164110,2017-06-23,6.31,5.17,5.63
267,USGS,02164110,2017-06-24,5.25,4.98,5.09
268,USGS,02164110,2017-06-25,5.94,5.03,5.37
269,USGS,02164110,2017-06-26,5.05,4.82,4.91
270,USGS,02164110,2017-06-27,4.93,4.73,4.81
271,USGS,02164110,2017-06-28,4.78,4.68,4.72
272,USGS,02164110,2017-06-29,4.78,4.66,4.71
273,USGS,02164110,2017-06-30,8.87,4.78,6.44
274,USGS,02164110,2017-07-01,8.65,5.37,6.16
275,USGS,02164110,2017-07-02,9.47,4.99,5.41
276,USGS,02164110,2017-07-03,9.37,5.64,7.03
277,USGS,02164110,2017-07-04,5.64,5.14,5.30
278,USGS,02164110,2017-07-05,5.15,4.99,5.06
279,USGS,02164110,2017-07-06,5.61,4.86,4.96
280,USGS,02164110,2017-07-07,5.80,4.88,5.17
281,USGS,02164110,2017-07-08,5.36,4.78,4.84
282,USGS,02164110,2017-07-09,7.70,5.19,6.04
283,USGS,02164110,2017-07-10,5.19,4.90,4.99
284,USGS,02164110,2017-07-11,4.97,4.78,4.85
285,USGS,02164110,2017-07-12,4.81,4.71,4.76
286,USGS,02164110,2017-07-13,4.78,4.68,4.72
287,USGS,02164110,2017-07-14,4.75,4.65,4.69
288,USGS,02164110,2017-07-15,7.65,4.67,5.77
289,USGS,02164110,2017-07-16,5.70,4.88,5.16
290,USGS,02164110,2017-07-17,10.32,4.93,7.38
291,USGS,02164110,2017-07-18,5.80,5.14,5.38
292,USGS,02164110,2017-07-19,5.29,4.92,5.04
293,USGS,02164110,2017-07-20,4.92,4.77,4.83
294,USGS,02164110,2017-07-21,4.80,4.66,4.73
295,USGS,02164110,2017-07-22,4.73,4.59,4.65
296,USGS,02164110,2017-07-23,4.87,4.58,4.65
297,USGS,02164110,2017-07-24,4.87,4.62,4.68
298,USGS,02164110,2017-07-25,4.71,4.60,4.65
299,USGS,02164110,2017-07-26,4.66,4.58,4.62
300,USGS,02164110,2017-07-27,5.02,4.58,4.64
301,USGS,02164110,2017-07-28,6.65,4.62,4.83
302,USGS,02164110,2017-07-29,6.70,4.76,5.35
303,USGS,02164110,2017-07-30,4.76,4.54,4.63
304,USGS,02164110,2017-07-31,4.58,4.49,4.54
305,USGS,02164110,2017-08-01,4.60,4.49,4.54
306,USGS,02164110,2017-08-02,4.57,4.47,4.52
307,USGS,02164110,2017-08-03,4.56,4.47,4.52
308,USGS,02164110,2017-08-04,4.57,4.46,4.51
309,USGS,02164110,2017-08-05,9.33,4.51,6.50
310,USGS,02164110,2017-08-06,5.62,4.82,5.07
311,USGS,02164110,2017-08-07,5.94,4.82,5.53
312,USGS,02164110,2017-08-08,8.14,5.59,6.16
313,USGS,02164110,2017-08-09,7.84,5.19,5.77
314,USGS,02164110,2017-08-10,5.20,4.89,5.00
315,USGS,02164110,2017-08-11,8.62,4.81,5.29
316,USGS,02164110,2017-08-12,9.01,5.32,6.44
317,USGS,02164110,2017-08-13,5.33,4.92,5.07
318,USGS,02164110,2017-08-14,6.48,4.81,4.91
319,USGS,02164110,2017-08-15,7.89,5.33,6.31
320,USGS,02164110,2017-08-16,5.33,4.96,5.07
321,USGS,02164110,2017-08-17,4.99,4.79,4.84
322,USGS,02164110,2017-08-18,4.83,4.70,4.75
323,USGS,02164110,2017-08-19,4.74,4.61,4.68
324,USGS,02164110,2017-08-20,4.67,4.57,4.62
325,USGS,02164110,2017-08-21,4.66,4.57,4.61
326,USGS,02164110,2017-08-22,4.66,4.57,4.61
327,USGS,02164110,2017-08-23,4.62,4.55,4.59
328,USGS,02164110,2017-08-24,4.61,4.54,4.57
329,USGS,02164110,2017-08-25,4.59,4.51,4.54
330,USGS,02164110,2017-08-26,4.55,4.45,4.50
331,USGS,02164110,2017-08-27,4.53,4.45,4.48
332,USGS,02164110,2017-08-28,4.51,4.42,4.47
333,USGS,02164110,2017-08-29,4.57,4.43,4.47
334,USGS,02164110,2017-08-30,4.60,4.45,4.51
335,USGS,02164110,2017-08-31,7.56,4.52,5.44
336,USGS,02164110,2017-09-01,7.35,5.06,5.72
337,USGS,02164110,2017-09-02,6.83,4.99,5.65
338,USGS,02164110,2017-09-03,5.01,4.68,4.79
339,USGS,02164110,2017-09-04,4.71,4.56,4.63
340,USGS,02164110,2017-09-05,6.82,4.55,4.65
341,USGS,02164110,2017-09-06,9.51,5.91,7.27
342,USGS,02164110,2017-09-07,7.66,5.20,5.84
343,USGS,02164110,2017-09-08,5.21,4.91,5.04
344,USGS,02164110,2017-09-09,4.99,4.75,4.87
345,USGS,02164110,2017-09-10,4.85,4.71,4.77
346,USGS,02164110,2017-09-11,9.07,4.74,5.25
347,USGS,02164110,2017-09-12,10.55,6.81,9.09
348,USGS,02164110,2017-09-13,6.81,5.53,5.98
349,USGS,02164110,2017-09-14,5.54,5.11,5.26
350,USGS,02164110,2017-09-15,5.13,4.95,5.02
351,USGS,02164110,2017-09-16,4.98,4.81,4.89
352,USGS,02164110,2017-09-17,4.96,4.77,4.84
353,USGS,02164110,2017-09-18,4.95,4.78,4.82
354,USGS,02164110,2017-09-19,4.84,4.78,4.81
355,USGS,02164110,2017-09-20,4.84,4.74,4.78
356,USGS,02164110,2017-09-21,4.81,4.71,4.75
357,USGS,02164110,2017-09-22,4.79,4.68,4.72
358,USGS,02164110,2017-09-23,4.74,4.66,4.70
359,USGS,02164110,2017-09-24,4.74,4.61,4.67
360,USGS,02164110,2017-09-25,4.69,4.62,4.65
361,USGS,02164110,2017-09-26,4.71,4.61,4.65
362,USGS,02164110,2017-09-27,4.68,4.60,4.63
363,USGS,02164110,2017-09-28,4.69,4.57,4.62
364,USGS,02164110,2017-09-29,4.67,4.55,4.61
365,USGS,02164110,2017-09-30,4.61,4.47,4.54
