,agency_cd,site_no,datetime,Gage height_Mean,Gage height_Min,Gage height_Max
33,USGS,02160390,2016-11-02,0.93,0.91,0.95
34,USGS,02160390,2016-11-03,0.94,0.92,0.95
35,USGS,02160390,2016-11-04,0.94,0.93,0.96
36,USGS,02160390,2016-11-05,0.95,0.92,0.97
37,USGS,02160390,2016-11-06,0.92,0.90,0.94
38,USGS,02160390,2016-11-07,0.94,0.92,0.96
39,USGS,02160390,2016-11-08,0.97,0.95,0.99
40,USGS,02160390,2016-11-09,0.98,0.97,1.00
41,USGS,02160390,2016-11-10,1.00,0.98,1.03
42,USGS,02160390,2016-11-11,1.00,0.98,1.02
43,USGS,02160390,2016-11-12,0.99,0.97,1.01
44,USGS,02160390,2016-11-13,1.01,0.95,1.05
45,USGS,02160390,2016-11-14,1.12,1.03,1.19
46,USGS,02160390,2016-11-15,1.13,1.09,1.17
47,USGS,02160390,2016-11-16,1.10,1.09,1.11
48,USGS,02160390,2016-11-17,1.10,1.08,1.12
49,USGS,02160390,2016-11-18,1.10,1.08,1.11
50,USGS,02160390,2016-11-19,1.09,1.06,1.11
51,USGS,02160390,2016-11-20,1.08,1.06,1.11
52,USGS,02160390,2016-11-21,1.12,1.06,1.15
53,USGS,02160390,2016-11-22,1.12,1.10,1.13
54,USGS,02160390,2016-11-23,1.11,1.09,1.13
55,USGS,02160390,2016-11-24,1.12,1.11,1.13
56,USGS,02160390,2016-11-25,1.13,1.11,1.17
57,USGS,02160390,2016-11-26,1.13,1.10,1.16
58,USGS,02160390,2016-11-27,1.13,1.11,1.15
59,USGS,02160390,2016-11-28,1.15,1.13,1.17
60,USGS,02160390,2016-11-29,1.30,1.14,2.21
61,USGS,02160390,2016-11-30,2.63,2.21,3.17
62,USGS,02160390,2016-12-01,2.97,2.17,4.03
63,USGS,02160390,2016-12-02,2.00,1.72,2.42
64,USGS,02160390,2016-12-03,1.59,1.49,1.72
65,USGS,02160390,2016-12-04,1.50,1.47,1.60
66,USGS,02160390,2016-12-05,2.26,1.60,2.70
67,USGS,02160390,2016-12-06,2.10,2.02,2.31
68,USGS,02160390,2016-12-07,2.47,2.12,2.82
69,USGS,02160390,2016-12-08,1.89,1.71,2.12
70,USGS,02160390,2016-12-09,1.62,1.53,1.71
71,USGS,02160390,2016-12-10,1.48,1.44,1.53
72,USGS,02160390,2016-12-11,1.43,1.41,1.44
73,USGS,02160390,2016-12-12,1.41,1.39,1.43
74,USGS,02160390,2016-12-13,1.39,1.38,1.41
75,USGS,02160390,2016-12-14,1.40,1.38,1.42
76,USGS,02160390,2016-12-15,1.37,1.34,1.39
77,USGS,02160390,2016-12-16,1.33,1.32,1.35
78,USGS,02160390,2016-12-17,1.33,1.31,1.35
79,USGS,02160390,2016-12-18,1.33,1.31,1.37
80,USGS,02160390,2016-12-19,1.40,1.37,1.42
81,USGS,02160390,2016-12-20,1.36,1.33,1.40
82,USGS,02160390,2016-12-21,1.33,1.31,1.35
83,USGS,02160390,2016-12-22,1.33,1.32,1.34
84,USGS,02160390,2016-12-23,1.32,1.29,1.34
85,USGS,02160390,2016-12-24,1.30,1.29,1.32
86,USGS,02160390,2016-12-25,1.30,1.29,1.31
87,USGS,02160390,2016-12-26,1.30,1.27,1.32
88,USGS,02160390,2016-12-27,1.31,1.27,1.33
89,USGS,02160390,2016-12-28,1.33,1.32,1.35
90,USGS,02160390,2016-12-29,2.03,1.29,3.79
91,USGS,02160390,2016-12-30,2.40,1.93,3.33
92,USGS,02160390,2016-12-31,1.75,1.62,1.94
93,USGS,02160390,2017-01-01,1.59,1.55,1.62
94,USGS,02160390,2017-01-02,2.76,1.59,4.82
95,USGS,02160390,2017-01-03,4.40,3.60,5.62
96,USGS,02160390,2017-01-04,3.11,2.59,3.90
97,USGS,02160390,2017-01-05,2.34,2.15,2.60
98,USGS,02160390,2017-01-06,2.04,1.96,2.16
99,USGS,02160390,2017-01-07,2.21,1.97,2.33
100,USGS,02160390,2017-01-08,2.28,2.06,2.45
101,USGS,02160390,2017-01-09,1.91,1.82,2.06
102,USGS,02160390,2017-01-10,1.78,1.74,1.82
103,USGS,02160390,2017-01-11,1.74,1.73,1.76
104,USGS,02160390,2017-01-12,1.81,1.76,1.84
105,USGS,02160390,2017-01-13,1.74,1.69,1.80
106,USGS,02160390,2017-01-14,1.68,1.64,1.72
107,USGS,02160390,2017-01-15,1.63,1.61,1.65
108,USGS,02160390,2017-01-16,1.60,1.57,1.62
109,USGS,02160390,2017-01-17,1.58,1.56,1.60
110,USGS,02160390,2017-01-18,1.57,1.55,1.60
111,USGS,02160390,2017-01-19,1.54,1.52,1.57
112,USGS,02160390,2017-01-20,1.56,1.52,1.69
113,USGS,02160390,2017-01-21,1.92,1.69,2.34
114,USGS,02160390,2017-01-22,3.72,2.34,4.88
115,USGS,02160390,2017-01-23,4.18,3.39,4.89
116,USGS,02160390,2017-01-24,3.10,2.72,3.67
117,USGS,02160390,2017-01-25,2.50,2.35,2.72
118,USGS,02160390,2017-01-26,2.24,2.16,2.35
119,USGS,02160390,2017-01-27,2.07,2.00,2.16
120,USGS,02160390,2017-01-28,1.96,1.89,2.03
121,USGS,02160390,2017-01-29,1.89,1.85,1.92
122,USGS,02160390,2017-01-30,1.83,1.78,1.86
123,USGS,02160390,2017-01-31,1.74,1.69,1.78
124,USGS,02160390,2017-02-01,1.69,1.67,1.71
125,USGS,02160390,2017-02-02,1.66,1.63,1.70
126,USGS,02160390,2017-02-03,1.65,1.62,1.67
127,USGS,02160390,2017-02-04,1.60,1.56,1.64
128,USGS,02160390,2017-02-05,1.57,1.54,1.59
129,USGS,02160390,2017-02-06,1.56,1.53,1.58
130,USGS,02160390,2017-02-07,1.57,1.53,1.65
131,USGS,02160390,2017-02-08,2.02,1.65,2.40
132,USGS,02160390,2017-02-09,2.16,2.00,2.41
133,USGS,02160390,2017-02-10,1.97,1.80,2.31
134,USGS,02160390,2017-02-11,1.72,1.66,1.81
135,USGS,02160390,2017-02-12,1.65,1.62,1.68
136,USGS,02160390,2017-02-13,1.62,1.58,1.65
137,USGS,02160390,2017-02-14,1.57,1.55,1.60
138,USGS,02160390,2017-02-15,1.75,1.55,2.27
139,USGS,02160390,2017-02-16,2.16,1.87,2.48
140,USGS,02160390,2017-02-17,1.76,1.69,1.87
141,USGS,02160390,2017-02-18,1.67,1.64,1.71
142,USGS,02160390,2017-02-19,1.63,1.60,1.66
143,USGS,02160390,2017-02-20,1.58,1.55,1.64
144,USGS,02160390,2017-02-21,1.56,1.53,1.57
145,USGS,02160390,2017-02-22,1.59,1.54,1.67
146,USGS,02160390,2017-02-23,1.71,1.65,1.79
147,USGS,02160390,2017-02-24,1.62,1.57,1.68
148,USGS,02160390,2017-02-25,1.56,1.52,1.59
149,USGS,02160390,2017-02-26,1.51,1.48,1.54
150,USGS,02160390,2017-02-27,1.48,1.46,1.51
151,USGS,02160390,2017-02-28,1.47,1.45,1.49
152,USGS,02160390,2017-03-01,1.49,1.46,1.55
153,USGS,02160390,2017-03-02,2.32,1.55,3.23
154,USGS,02160390,2017-03-03,1.99,1.81,2.27
155,USGS,02160390,2017-03-04,1.73,1.66,1.81
156,USGS,02160390,2017-03-05,1.63,1.59,1.69
157,USGS,02160390,2017-03-06,1.59,1.57,1.61
158,USGS,02160390,2017-03-07,1.57,1.53,1.59
159,USGS,02160390,2017-03-08,1.61,1.58,1.65
160,USGS,02160390,2017-03-09,1.58,1.53,1.64
161,USGS,02160390,2017-03-10,1.62,1.53,1.89
162,USGS,02160390,2017-03-11,1.82,1.65,1.99
163,USGS,02160390,2017-03-12,1.75,1.65,2.21
164,USGS,02160390,2017-03-13,2.04,1.84,2.27
165,USGS,02160390,2017-03-14,1.92,1.82,2.15
166,USGS,02160390,2017-03-15,1.91,1.77,2.13
167,USGS,02160390,2017-03-16,1.71,1.65,1.77
168,USGS,02160390,2017-03-17,1.64,1.61,1.68
169,USGS,02160390,2017-03-18,1.61,1.58,1.67
170,USGS,02160390,2017-03-19,1.59,1.57,1.61
171,USGS,02160390,2017-03-20,1.57,1.55,1.59
172,USGS,02160390,2017-03-21,1.55,1.53,1.59
173,USGS,02160390,2017-03-22,4.98,1.59,6.83
174,USGS,02160390,2017-03-23,3.30,2.63,4.62
175,USGS,02160390,2017-03-24,2.38,2.21,2.63
176,USGS,02160390,2017-03-25,2.10,2.01,2.21
177,USGS,02160390,2017-03-26,1.96,1.91,2.01
178,USGS,02160390,2017-03-27,2.06,1.96,2.15
179,USGS,02160390,2017-03-28,2.17,1.96,2.67
180,USGS,02160390,2017-03-29,2.16,1.95,2.57
181,USGS,02160390,2017-03-30,1.89,1.86,1.95
182,USGS,02160390,2017-03-31,3.45,1.93,4.21
183,USGS,02160390,2017-04-01,2.91,2.48,3.48
184,USGS,02160390,2017-04-02,2.29,2.16,2.48
185,USGS,02160390,2017-04-03,2.19,2.01,2.71
186,USGS,02160390,2017-04-04,3.07,2.70,3.58
187,USGS,02160390,2017-04-05,2.74,2.41,4.62
188,USGS,02160390,2017-04-06,5.60,4.52,6.20
189,USGS,02160390,2017-04-07,3.74,3.13,4.52
190,USGS,02160390,2017-04-08,2.87,2.66,3.13
191,USGS,02160390,2017-04-09,2.52,2.42,2.66
192,USGS,02160390,2017-04-10,2.29,2.20,2.42
193,USGS,02160390,2017-04-11,2.13,2.07,2.21
194,USGS,02160390,2017-04-12,2.03,1.97,2.08
195,USGS,02160390,2017-04-13,1.94,1.88,1.99
196,USGS,02160390,2017-04-14,1.85,1.81,1.89
197,USGS,02160390,2017-04-15,1.98,1.80,2.24
198,USGS,02160390,2017-04-16,1.81,1.74,1.89
199,USGS,02160390,2017-04-17,1.73,1.66,1.85
200,USGS,02160390,2017-04-18,2.27,1.85,2.56
201,USGS,02160390,2017-04-19,2.72,2.04,3.94
202,USGS,02160390,2017-04-20,2.84,2.36,3.66
203,USGS,02160390,2017-04-21,2.16,2.01,2.36
204,USGS,02160390,2017-04-22,1.94,1.88,2.02
205,USGS,02160390,2017-04-23,2.51,1.82,5.10
206,USGS,02160390,2017-04-24,8.60,5.10,11.43
207,USGS,02160390,2017-04-25,7.88,5.47,10.63
208,USGS,02160390,2017-04-26,4.37,3.71,5.47
209,USGS,02160390,2017-04-27,3.37,3.12,3.71
210,USGS,02160390,2017-04-28,2.97,2.84,3.12
211,USGS,02160390,2017-04-29,2.69,2.57,2.84
212,USGS,02160390,2017-04-30,2.48,2.39,2.57
213,USGS,02160390,2017-05-01,2.52,2.37,2.75
214,USGS,02160390,2017-05-02,2.55,2.35,2.74
215,USGS,02160390,2017-05-03,2.22,2.14,2.35
216,USGS,02160390,2017-05-04,2.09,2.02,2.17
217,USGS,02160390,2017-05-05,2.55,2.16,2.96
218,USGS,02160390,2017-05-06,2.47,2.24,2.81
219,USGS,02160390,2017-05-07,2.21,2.14,2.24
220,USGS,02160390,2017-05-08,2.03,1.95,2.14
221,USGS,02160390,2017-05-09,1.90,1.85,1.95
222,USGS,02160390,2017-05-10,1.82,1.78,1.86
223,USGS,02160390,2017-05-11,1.75,1.72,1.79
224,USGS,02160390,2017-05-12,1.71,1.65,1.76
225,USGS,02160390,2017-05-13,2.07,1.75,2.56
226,USGS,02160390,2017-05-14,1.97,1.79,2.23
227,USGS,02160390,2017-05-15,1.72,1.67,1.79
228,USGS,02160390,2017-05-16,1.62,1.59,1.67
229,USGS,02160390,2017-05-17,1.57,1.55,1.60
230,USGS,02160390,2017-05-18,1.53,1.51,1.56
231,USGS,02160390,2017-05-19,1.51,1.48,1.53
232,USGS,02160390,2017-05-20,1.48,1.44,1.50
233,USGS,02160390,2017-05-21,2.80,1.44,7.04
234,USGS,02160390,2017-05-22,5.18,3.54,7.25
235,USGS,02160390,2017-05-23,3.48,3.16,4.52
236,USGS,02160390,2017-05-24,3.46,2.96,4.52
237,USGS,02160390,2017-05-25,2.97,2.72,3.26
238,USGS,02160390,2017-05-26,2.46,2.28,2.72
239,USGS,02160390,2017-05-27,2.15,2.04,2.28
240,USGS,02160390,2017-05-28,1.98,1.93,2.04
241,USGS,02160390,2017-05-29,1.86,1.82,1.95
242,USGS,02160390,2017-05-30,1.80,1.77,1.83
243,USGS,02160390,2017-05-31,1.74,1.71,1.79
244,USGS,02160390,2017-06-01,2.01,1.71,2.29
245,USGS,02160390,2017-06-02,1.85,1.71,2.04
246,USGS,02160390,2017-06-03,1.65,1.60,1.71
247,USGS,02160390,2017-06-04,2.16,1.63,3.11
248,USGS,02160390,2017-06-05,5.08,2.75,7.67
249,USGS,02160390,2017-06-06,3.39,2.61,4.89
250,USGS,02160390,2017-06-07,3.63,2.59,4.33
251,USGS,02160390,2017-06-08,2.50,2.24,2.94
252,USGS,02160390,2017-06-09,2.11,2.00,2.24
253,USGS,02160390,2017-06-10,1.93,1.85,2.00
254,USGS,02160390,2017-06-11,1.80,1.75,1.85
255,USGS,02160390,2017-06-12,1.72,1.68,1.79
256,USGS,02160390,2017-06-13,1.66,1.62,1.69
257,USGS,02160390,2017-06-14,2.32,1.66,3.08
258,USGS,02160390,2017-06-15,1.87,1.72,2.06
259,USGS,02160390,2017-06-16,1.71,1.67,1.73
260,USGS,02160390,2017-06-17,1.81,1.62,2.18
261,USGS,02160390,2017-06-18,1.84,1.69,2.05
262,USGS,02160390,2017-06-19,1.63,1.56,1.69
263,USGS,02160390,2017-06-20,1.63,1.53,1.82
264,USGS,02160390,2017-06-21,2.58,1.82,3.10
265,USGS,02160390,2017-06-22,2.03,1.86,2.38
266,USGS,02160390,2017-06-23,2.28,1.90,2.84
267,USGS,02160390,2017-06-24,2.01,1.84,2.35
268,USGS,02160390,2017-06-25,2.16,1.84,2.59
269,USGS,02160390,2017-06-26,1.82,1.69,2.04
270,USGS,02160390,2017-06-27,1.63,1.57,1.69
271,USGS,02160390,2017-06-28,1.52,1.47,1.57
272,USGS,02160390,2017-06-29,1.50,1.38,1.76
273,USGS,02160390,2017-06-30,2.18,1.70,3.22
274,USGS,02160390,2017-07-01,3.02,2.49,3.68
275,USGS,02160390,2017-07-02,2.07,1.81,2.50
276,USGS,02160390,2017-07-03,3.27,1.80,4.57
277,USGS,02160390,2017-07-04,3.53,2.58,5.33
278,USGS,02160390,2017-07-05,2.23,1.99,2.58
279,USGS,02160390,2017-07-06,1.90,1.84,1.99
280,USGS,02160390,2017-07-07,1.81,1.72,1.87
281,USGS,02160390,2017-07-08,1.65,1.60,1.72
282,USGS,02160390,2017-07-09,2.20,1.61,2.83
283,USGS,02160390,2017-07-10,1.88,1.69,2.20
284,USGS,02160390,2017-07-11,1.63,1.57,1.70
285,USGS,02160390,2017-07-12,1.52,1.48,1.57
286,USGS,02160390,2017-07-13,1.44,1.41,1.48
287,USGS,02160390,2017-07-14,1.38,1.35,1.41
288,USGS,02160390,2017-07-15,2.59,1.35,4.16
289,USGS,02160390,2017-07-16,2.02,1.78,2.48
290,USGS,02160390,2017-07-17,4.10,1.71,6.88
291,USGS,02160390,2017-07-18,2.51,2.08,3.24
292,USGS,02160390,2017-07-19,1.93,1.82,2.08
293,USGS,02160390,2017-07-20,1.68,1.60,1.83
294,USGS,02160390,2017-07-21,1.53,1.48,1.60
295,USGS,02160390,2017-07-22,1.44,1.38,1.48
296,USGS,02160390,2017-07-23,1.48,1.33,2.14
297,USGS,02160390,2017-07-24,2.27,1.75,2.70
298,USGS,02160390,2017-07-25,1.56,1.46,1.75
299,USGS,02160390,2017-07-26,1.41,1.36,1.47
300,USGS,02160390,2017-07-27,1.36,1.33,1.38
301,USGS,02160390,2017-07-28,1.73,1.38,1.88
302,USGS,02160390,2017-07-29,2.19,1.67,2.86
303,USGS,02160390,2017-07-30,1.57,1.40,1.83
304,USGS,02160390,2017-07-31,1.34,1.28,1.40
305,USGS,02160390,2017-08-01,1.27,1.24,1.30
306,USGS,02160390,2017-08-02,1.23,1.21,1.25
307,USGS,02160390,2017-08-03,1.22,1.21,1.24
308,USGS,02160390,2017-08-04,1.21,1.17,1.22
309,USGS,02160390,2017-08-05,1.55,1.17,2.27
310,USGS,02160390,2017-08-06,1.73,1.43,2.12
311,USGS,02160390,2017-08-07,1.51,1.36,1.96
312,USGS,02160390,2017-08-08,2.10,1.96,2.27
313,USGS,02160390,2017-08-09,2.45,1.95,3.20
314,USGS,02160390,2017-08-10,1.74,1.57,1.95
315,USGS,02160390,2017-08-11,1.53,1.49,1.61
316,USGS,02160390,2017-08-12,2.89,1.61,4.15
317,USGS,02160390,2017-08-13,1.97,1.73,2.36
318,USGS,02160390,2017-08-14,1.61,1.52,1.73
319,USGS,02160390,2017-08-15,2.53,1.55,3.62
320,USGS,02160390,2017-08-16,1.83,1.65,2.11
321,USGS,02160390,2017-08-17,1.58,1.47,1.72
322,USGS,02160390,2017-08-18,1.41,1.35,1.47
323,USGS,02160390,2017-08-19,1.31,1.26,1.35
324,USGS,02160390,2017-08-20,1.24,1.21,1.27
325,USGS,02160390,2017-08-21,1.21,1.17,1.24
326,USGS,02160390,2017-08-22,1.19,1.16,1.21
327,USGS,02160390,2017-08-23,1.16,1.13,1.18
328,USGS,02160390,2017-08-24,1.13,1.10,1.15
329,USGS,02160390,2017-08-25,1.09,1.07,1.12
330,USGS,02160390,2017-08-26,1.06,1.04,1.08
331,USGS,02160390,2017-08-27,1.04,1.02,1.06
332,USGS,02160390,2017-08-28,1.02,0.99,1.05
333,USGS,02160390,2017-08-29,0.99,0.97,1.01
334,USGS,02160390,2017-08-30,1.02,0.99,1.05
335,USGS,02160390,2017-08-31,1.24,0.99,2.17
336,USGS,02160390,2017-09-01,2.76,1.97,3.81
337,USGS,02160390,2017-09-02,2.10,1.83,2.55
338,USGS,02160390,2017-09-03,1.63,1.42,1.90
339,USGS,02160390,2017-09-04,1.34,1.28,1.42
340,USGS,02160390,2017-09-05,1.25,1.17,1.33
341,USGS,02160390,2017-09-06,2.49,1.33,4.84
342,USGS,02160390,2017-09-07,3.21,2.22,4.90
343,USGS,02160390,2017-09-08,1.89,1.68,2.22
344,USGS,02160390,2017-09-09,1.56,1.48,1.68
345,USGS,02160390,2017-09-10,1.44,1.40,1.48
346,USGS,02160390,2017-09-11,1.47,1.39,1.88
347,USGS,02160390,2017-09-12,5.21,1.88,6.55
348,USGS,02160390,2017-09-13,3.34,2.64,4.46
349,USGS,02160390,2017-09-14,2.33,2.11,2.64
350,USGS,02160390,2017-09-15,1.97,1.86,2.11
351,USGS,02160390,2017-09-16,1.78,1.70,1.86
352,USGS,02160390,2017-09-17,1.66,1.61,1.71
353,USGS,02160390,2017-09-18,1.58,1.54,1.62
354,USGS,02160390,2017-09-19,1.55,1.51,1.57
355,USGS,02160390,2017-09-20,1.48,1.46,1.51
356,USGS,02160390,2017-09-21,1.44,1.41,1.46
357,USGS,02160390,2017-09-22,1.40,1.38,1.42
358,USGS,02160390,2017-09-23,1.37,1.34,1.40
359,USGS,02160390,2017-09-24,1.35,1.34,1.37
360,USGS,02160390,2017-09-25,1.34,1.31,1.36
361,USGS,02160390,2017-09-26,1.30,1.29,1.31
362,USGS,02160390,2017-09-27,1.29,1.27,1.30
363,USGS,02160390,2017-09-28,1.26,1.24,1.28
364,USGS,02160390,2017-09-29,1.24,1.22,1.26
365,USGS,02160390,2017-09-30,1.23,1.19,1.26
