,agency_cd,site_no,datetime,Gage height_Mean,Gage height_Min,Gage height_Max
40,USGS,02147500,2016-11-09,3.00,2.99,3.00
41,USGS,02147500,2016-11-10,3.00,3.00,3.01
42,USGS,02147500,2016-11-11,2.99,2.98,3.00
43,USGS,02147500,2016-11-12,2.99,2.98,2.99
44,USGS,02147500,2016-11-13,3.02,2.99,3.06
45,USGS,02147500,2016-11-14,3.01,2.99,3.03
46,USGS,02147500,2016-11-15,3.04,3.03,3.05
47,USGS,02147500,2016-11-16,3.02,3.01,3.04
48,USGS,02147500,2016-11-17,3.01,3.00,3.03
49,USGS,02147500,2016-11-18,3.00,2.99,3.01
50,USGS,02147500,2016-11-19,2.99,2.97,3.00
51,USGS,02147500,2016-11-20,2.97,2.96,2.98
52,USGS,02147500,2016-11-21,2.96,2.96,2.96
53,USGS,02147500,2016-11-22,2.96,2.95,2.96
54,USGS,02147500,2016-11-23,2.97,2.96,2.97
55,USGS,02147500,2016-11-24,3.00,2.97,3.03
56,USGS,02147500,2016-11-25,3.01,3.01,3.02
57,USGS,02147500,2016-11-26,3.02,3.01,3.03
58,USGS,02147500,2016-11-27,3.02,3.02,3.03
59,USGS,02147500,2016-11-28,3.02,3.02,3.02
60,USGS,02147500,2016-11-29,3.04,3.02,3.07
61,USGS,02147500,2016-11-30,3.06,3.03,3.16
62,USGS,02147500,2016-12-01,3.20,3.16,3.28
63,USGS,02147500,2016-12-02,3.20,3.17,3.25
64,USGS,02147500,2016-12-03,3.12,3.08,3.19
65,USGS,02147500,2016-12-04,3.06,3.05,3.08
66,USGS,02147500,2016-12-05,3.12,3.08,3.20
67,USGS,02147500,2016-12-06,3.29,3.20,3.35
68,USGS,02147500,2016-12-07,3.37,3.35,3.39
69,USGS,02147500,2016-12-08,3.29,3.21,3.35
70,USGS,02147500,2016-12-09,3.15,3.11,3.21
71,USGS,02147500,2016-12-10,3.09,3.07,3.11
72,USGS,02147500,2016-12-11,3.06,3.06,3.07
73,USGS,02147500,2016-12-12,3.06,3.05,3.09
74,USGS,02147500,2016-12-13,3.09,3.07,3.10
75,USGS,02147500,2016-12-14,3.07,3.06,3.07
76,USGS,02147500,2016-12-15,3.06,3.06,3.07
77,USGS,02147500,2016-12-16,3.05,3.04,3.06
78,USGS,02147500,2016-12-17,3.03,3.03,3.04
79,USGS,02147500,2016-12-18,3.03,3.02,3.04
80,USGS,02147500,2016-12-19,3.11,3.04,3.16
81,USGS,02147500,2016-12-20,3.25,3.16,3.33
82,USGS,02147500,2016-12-21,3.22,3.17,3.29
83,USGS,02147500,2016-12-22,3.13,3.11,3.17
84,USGS,02147500,2016-12-23,3.09,3.06,3.11
85,USGS,02147500,2016-12-24,3.06,3.05,3.06
86,USGS,02147500,2016-12-25,3.05,3.04,3.05
87,USGS,02147500,2016-12-26,3.04,3.03,3.04
88,USGS,02147500,2016-12-27,3.03,3.03,3.04
89,USGS,02147500,2016-12-28,3.05,3.04,3.05
90,USGS,02147500,2016-12-29,3.11,3.05,3.16
91,USGS,02147500,2016-12-30,3.21,3.16,3.29
92,USGS,02147500,2016-12-31,3.19,3.13,3.28
93,USGS,02147500,2017-01-01,3.12,3.11,3.13
94,USGS,02147500,2017-01-02,3.52,3.12,4.22
95,USGS,02147500,2017-01-03,4.99,4.22,5.57
96,USGS,02147500,2017-01-04,4.36,3.91,5.20
97,USGS,02147500,2017-01-05,3.71,3.57,3.91
98,USGS,02147500,2017-01-06,3.49,3.45,3.57
99,USGS,02147500,2017-01-07,4.32,3.46,5.00
100,USGS,02147500,2017-01-08,4.28,3.90,4.84
101,USGS,02147500,2017-01-09,3.72,3.60,3.90
102,USGS,02147500,2017-01-10,3.53,3.47,3.60
103,USGS,02147500,2017-01-11,3.44,3.41,3.47
104,USGS,02147500,2017-01-12,3.37,3.34,3.41
105,USGS,02147500,2017-01-13,3.31,3.29,3.34
106,USGS,02147500,2017-01-14,3.26,3.24,3.29
107,USGS,02147500,2017-01-15,3.22,3.21,3.24
108,USGS,02147500,2017-01-16,3.19,3.18,3.21
109,USGS,02147500,2017-01-17,3.17,3.17,3.18
110,USGS,02147500,2017-01-18,3.17,3.16,3.17
111,USGS,02147500,2017-01-19,3.14,3.13,3.16
112,USGS,02147500,2017-01-20,3.12,3.12,3.13
113,USGS,02147500,2017-01-21,3.15,3.11,3.25
114,USGS,02147500,2017-01-22,3.58,3.25,4.04
115,USGS,02147500,2017-01-23,5.66,4.04,6.57
116,USGS,02147500,2017-01-24,4.98,4.45,5.57
117,USGS,02147500,2017-01-25,4.19,4.00,4.45
118,USGS,02147500,2017-01-26,3.89,3.78,4.00
119,USGS,02147500,2017-01-27,3.68,3.62,3.78
120,USGS,02147500,2017-01-28,3.57,3.52,3.63
121,USGS,02147500,2017-01-29,3.48,3.43,3.52
122,USGS,02147500,2017-01-30,3.39,3.35,3.43
123,USGS,02147500,2017-01-31,3.33,3.31,3.35
124,USGS,02147500,2017-02-01,3.30,3.29,3.31
125,USGS,02147500,2017-02-02,3.28,3.27,3.29
126,USGS,02147500,2017-02-03,3.28,3.27,3.29
127,USGS,02147500,2017-02-04,3.24,3.22,3.27
128,USGS,02147500,2017-02-05,3.21,3.20,3.22
129,USGS,02147500,2017-02-06,3.24,3.20,3.27
130,USGS,02147500,2017-02-07,3.26,3.26,3.32
131,USGS,02147500,2017-02-08,3.41,3.32,3.43
132,USGS,02147500,2017-02-09,3.79,3.41,4.17
133,USGS,02147500,2017-02-10,3.76,3.55,4.13
134,USGS,02147500,2017-02-11,3.47,3.43,3.55
135,USGS,02147500,2017-02-12,3.40,3.37,3.44
136,USGS,02147500,2017-02-13,3.34,3.30,3.38
137,USGS,02147500,2017-02-14,3.28,3.26,3.30
138,USGS,02147500,2017-02-15,3.38,3.26,3.61
139,USGS,02147500,2017-02-16,3.69,3.59,3.78
140,USGS,02147500,2017-02-17,3.51,3.46,3.59
141,USGS,02147500,2017-02-18,3.41,3.38,3.46
142,USGS,02147500,2017-02-19,3.37,3.35,3.38
143,USGS,02147500,2017-02-20,3.33,3.30,3.36
144,USGS,02147500,2017-02-21,3.29,3.27,3.32
145,USGS,02147500,2017-02-22,3.27,3.27,3.27
146,USGS,02147500,2017-02-23,3.26,3.25,3.27
147,USGS,02147500,2017-02-24,3.23,3.22,3.25
148,USGS,02147500,2017-02-25,3.21,3.20,3.22
149,USGS,02147500,2017-02-26,3.18,3.16,3.20
150,USGS,02147500,2017-02-27,3.15,3.14,3.17
151,USGS,02147500,2017-02-28,3.16,3.14,3.19
152,USGS,02147500,2017-03-01,3.17,3.14,3.53
153,USGS,02147500,2017-03-02,4.10,3.53,4.41
154,USGS,02147500,2017-03-03,3.66,3.49,3.88
155,USGS,02147500,2017-03-04,3.41,3.35,3.49
156,USGS,02147500,2017-03-05,3.32,3.29,3.35
157,USGS,02147500,2017-03-06,3.28,3.26,3.29
158,USGS,02147500,2017-03-07,3.25,3.24,3.26
159,USGS,02147500,2017-03-08,3.24,3.23,3.25
160,USGS,02147500,2017-03-09,3.23,3.20,3.26
161,USGS,02147500,2017-03-10,3.23,3.20,3.25
162,USGS,02147500,2017-03-11,3.24,3.21,3.27
163,USGS,02147500,2017-03-12,3.34,3.21,3.55
164,USGS,02147500,2017-03-13,3.66,3.55,3.75
165,USGS,02147500,2017-03-14,4.15,3.75,4.27
166,USGS,02147500,2017-03-15,3.96,3.74,4.22
167,USGS,02147500,2017-03-16,3.64,3.57,3.74
168,USGS,02147500,2017-03-17,3.51,3.47,3.57
169,USGS,02147500,2017-03-18,3.45,3.44,3.47
170,USGS,02147500,2017-03-19,3.42,3.39,3.44
171,USGS,02147500,2017-03-20,3.35,3.33,3.39
172,USGS,02147500,2017-03-21,3.32,3.31,3.35
173,USGS,02147500,2017-03-22,3.36,3.34,3.38
174,USGS,02147500,2017-03-23,3.29,3.26,3.34
175,USGS,02147500,2017-03-24,3.25,3.24,3.26
176,USGS,02147500,2017-03-25,3.24,3.23,3.24
177,USGS,02147500,2017-03-26,3.23,3.22,3.24
178,USGS,02147500,2017-03-27,3.24,3.23,3.26
179,USGS,02147500,2017-03-28,3.27,3.26,3.29
180,USGS,02147500,2017-03-29,3.28,3.25,3.29
181,USGS,02147500,2017-03-30,3.23,3.21,3.25
182,USGS,02147500,2017-03-31,3.32,3.24,3.37
183,USGS,02147500,2017-04-01,3.31,3.25,3.37
184,USGS,02147500,2017-04-02,3.22,3.19,3.25
185,USGS,02147500,2017-04-03,3.27,3.18,3.63
186,USGS,02147500,2017-04-04,3.78,3.63,3.92
187,USGS,02147500,2017-04-05,3.83,3.60,4.41
188,USGS,02147500,2017-04-06,4.74,4.40,5.10
189,USGS,02147500,2017-04-07,4.10,3.88,4.40
190,USGS,02147500,2017-04-08,3.75,3.66,3.88
191,USGS,02147500,2017-04-09,3.59,3.54,3.66
192,USGS,02147500,2017-04-10,3.50,3.46,3.54
193,USGS,02147500,2017-04-11,3.42,3.40,3.46
194,USGS,02147500,2017-04-12,3.37,3.35,3.40
195,USGS,02147500,2017-04-13,3.33,3.30,3.35
196,USGS,02147500,2017-04-14,3.28,3.26,3.30
197,USGS,02147500,2017-04-15,3.24,3.21,3.26
198,USGS,02147500,2017-04-16,3.20,3.18,3.22
199,USGS,02147500,2017-04-17,3.17,3.15,3.18
200,USGS,02147500,2017-04-18,3.17,3.16,3.20
201,USGS,02147500,2017-04-19,3.19,3.17,3.20
202,USGS,02147500,2017-04-20,3.16,3.15,3.17
203,USGS,02147500,2017-04-21,3.15,3.14,3.16
204,USGS,02147500,2017-04-22,3.11,3.08,3.14
205,USGS,02147500,2017-04-23,3.09,3.07,3.25
206,USGS,02147500,2017-04-24,5.45,3.25,6.37
207,USGS,02147500,2017-04-25,6.00,5.58,6.20
208,USGS,02147500,2017-04-26,5.21,4.90,5.58
209,USGS,02147500,2017-04-27,4.64,4.47,4.90
210,USGS,02147500,2017-04-28,4.36,4.29,4.47
211,USGS,02147500,2017-04-29,4.21,4.11,4.29
212,USGS,02147500,2017-04-30,4.05,4.00,4.11
213,USGS,02147500,2017-05-01,3.97,3.95,4.00
214,USGS,02147500,2017-05-02,3.96,3.91,3.99
215,USGS,02147500,2017-05-03,3.86,3.82,3.91
216,USGS,02147500,2017-05-04,3.79,3.77,3.84
217,USGS,02147500,2017-05-05,4.04,3.84,4.36
218,USGS,02147500,2017-05-06,4.14,4.01,4.32
219,USGS,02147500,2017-05-07,3.94,3.87,4.01
220,USGS,02147500,2017-05-08,3.81,3.77,3.87
221,USGS,02147500,2017-05-09,3.73,3.70,3.77
222,USGS,02147500,2017-05-10,3.68,3.66,3.70
223,USGS,02147500,2017-05-11,3.63,3.61,3.66
224,USGS,02147500,2017-05-12,3.60,3.59,3.61
225,USGS,02147500,2017-05-13,3.64,3.60,3.66
226,USGS,02147500,2017-05-14,3.67,3.65,3.70
227,USGS,02147500,2017-05-15,3.62,3.57,3.66
228,USGS,02147500,2017-05-16,3.55,3.53,3.57
229,USGS,02147500,2017-05-17,3.51,3.49,3.53
230,USGS,02147500,2017-05-18,3.48,3.47,3.49
231,USGS,02147500,2017-05-19,3.45,3.44,3.47
232,USGS,02147500,2017-05-20,3.43,3.42,3.44
233,USGS,02147500,2017-05-21,3.47,3.40,4.99
234,USGS,02147500,2017-05-22,5.45,4.69,5.95
235,USGS,02147500,2017-05-23,4.95,4.77,5.61
236,USGS,02147500,2017-05-24,6.35,5.61,7.27
237,USGS,02147500,2017-05-25,6.32,5.99,6.58
238,USGS,02147500,2017-05-26,4.88,4.47,5.99
239,USGS,02147500,2017-05-27,4.30,4.15,4.47
240,USGS,02147500,2017-05-28,4.06,3.97,4.15
241,USGS,02147500,2017-05-29,3.85,3.66,3.97
242,USGS,02147500,2017-05-30,3.54,3.45,3.66
243,USGS,02147500,2017-05-31,3.39,3.34,3.45
244,USGS,02147500,2017-06-01,3.29,3.25,3.34
245,USGS,02147500,2017-06-02,3.22,3.19,3.25
246,USGS,02147500,2017-06-03,3.16,3.14,3.19
247,USGS,02147500,2017-06-04,3.10,3.08,3.14
248,USGS,02147500,2017-06-05,3.08,3.06,3.11
249,USGS,02147500,2017-06-06,3.26,3.11,3.33
250,USGS,02147500,2017-06-07,3.17,3.11,3.27
251,USGS,02147500,2017-06-08,3.06,3.03,3.11
252,USGS,02147500,2017-06-09,3.02,3.00,3.03
253,USGS,02147500,2017-06-10,2.99,2.97,3.00
254,USGS,02147500,2017-06-11,2.96,2.93,2.97
255,USGS,02147500,2017-06-12,2.92,2.91,2.93
256,USGS,02147500,2017-06-13,2.91,2.90,2.92
257,USGS,02147500,2017-06-14,2.93,2.87,3.11
258,USGS,02147500,2017-06-15,2.89,2.85,3.03
259,USGS,02147500,2017-06-16,3.01,2.85,3.21
260,USGS,02147500,2017-06-17,3.03,2.97,3.13
261,USGS,02147500,2017-06-18,3.02,2.97,3.05
262,USGS,02147500,2017-06-19,3.00,2.98,3.07
263,USGS,02147500,2017-06-20,3.58,3.07,4.74
264,USGS,02147500,2017-06-21,5.26,4.44,5.79
265,USGS,02147500,2017-06-22,4.00,3.73,4.44
266,USGS,02147500,2017-06-23,3.59,3.47,3.73
267,USGS,02147500,2017-06-24,3.38,3.31,3.47
268,USGS,02147500,2017-06-25,3.26,3.22,3.31
269,USGS,02147500,2017-06-26,3.17,3.14,3.22
270,USGS,02147500,2017-06-27,3.08,3.04,3.15
271,USGS,02147500,2017-06-28,3.01,2.98,3.04
272,USGS,02147500,2017-06-29,2.96,2.93,2.98
273,USGS,02147500,2017-06-30,2.93,2.92,2.96
274,USGS,02147500,2017-07-01,3.00,2.96,3.08
275,USGS,02147500,2017-07-02,3.33,3.08,3.59
276,USGS,02147500,2017-07-03,3.19,3.06,3.39
277,USGS,02147500,2017-07-04,3.01,2.97,3.06
278,USGS,02147500,2017-07-05,2.95,2.94,2.97
279,USGS,02147500,2017-07-06,2.96,2.95,2.97
280,USGS,02147500,2017-07-07,2.95,2.92,2.97
281,USGS,02147500,2017-07-08,2.91,2.90,2.92
282,USGS,02147500,2017-07-09,2.87,2.84,2.90
283,USGS,02147500,2017-07-10,2.82,2.81,2.84
284,USGS,02147500,2017-07-11,2.81,2.80,2.86
285,USGS,02147500,2017-07-12,2.79,2.76,2.81
286,USGS,02147500,2017-07-13,2.74,2.73,2.76
287,USGS,02147500,2017-07-14,2.72,2.70,2.73
288,USGS,02147500,2017-07-15,2.78,2.68,3.04
289,USGS,02147500,2017-07-16,3.07,2.90,3.33
290,USGS,02147500,2017-07-17,3.06,2.93,3.24
291,USGS,02147500,2017-07-18,2.88,2.84,2.93
292,USGS,02147500,2017-07-19,2.80,2.76,2.84
293,USGS,02147500,2017-07-20,2.74,2.71,2.76
294,USGS,02147500,2017-07-21,2.71,2.68,2.73
295,USGS,02147500,2017-07-22,2.65,2.63,2.68
296,USGS,02147500,2017-07-23,2.71,2.62,3.03
297,USGS,02147500,2017-07-24,3.34,3.03,3.64
298,USGS,02147500,2017-07-25,3.13,3.00,3.34
299,USGS,02147500,2017-07-26,2.93,2.86,3.00
300,USGS,02147500,2017-07-27,2.82,2.78,2.86
301,USGS,02147500,2017-07-28,2.78,2.76,2.79
302,USGS,02147500,2017-07-29,2.77,2.75,2.79
303,USGS,02147500,2017-07-30,2.74,2.73,2.75
304,USGS,02147500,2017-07-31,2.71,2.66,2.74
305,USGS,02147500,2017-08-01,2.64,2.62,2.66
306,USGS,02147500,2017-08-02,2.60,2.59,2.62
307,USGS,02147500,2017-08-03,2.58,2.57,2.59
308,USGS,02147500,2017-08-04,2.56,2.55,2.57
309,USGS,02147500,2017-08-05,2.56,2.55,2.57
310,USGS,02147500,2017-08-06,2.56,2.55,2.57
311,USGS,02147500,2017-08-07,2.69,2.55,2.84
312,USGS,02147500,2017-08-08,2.82,2.76,2.87
313,USGS,02147500,2017-08-09,2.76,2.71,2.83
314,USGS,02147500,2017-08-10,2.78,2.73,2.82
315,USGS,02147500,2017-08-11,2.73,2.70,2.81
316,USGS,02147500,2017-08-12,2.74,2.70,2.81
317,USGS,02147500,2017-08-13,2.87,2.78,2.96
318,USGS,02147500,2017-08-14,2.88,2.82,2.95
319,USGS,02147500,2017-08-15,2.95,2.87,3.18
320,USGS,02147500,2017-08-16,3.09,2.96,3.20
321,USGS,02147500,2017-08-17,2.90,2.83,2.96
322,USGS,02147500,2017-08-18,2.81,2.78,2.84
323,USGS,02147500,2017-08-19,2.73,2.67,2.78
324,USGS,02147500,2017-08-20,2.63,2.59,2.67
325,USGS,02147500,2017-08-21,2.57,2.55,2.59
326,USGS,02147500,2017-08-22,2.57,2.51,2.75
327,USGS,02147500,2017-08-23,2.62,2.56,2.75
328,USGS,02147500,2017-08-24,2.54,2.50,2.72
329,USGS,02147500,2017-08-25,2.70,2.64,2.73
330,USGS,02147500,2017-08-26,2.59,2.55,2.64
331,USGS,02147500,2017-08-27,2.52,2.50,2.55
332,USGS,02147500,2017-08-28,2.47,2.44,2.50
333,USGS,02147500,2017-08-29,2.42,2.40,2.44
334,USGS,02147500,2017-08-30,2.38,2.36,2.40
335,USGS,02147500,2017-08-31,2.48,2.36,2.87
336,USGS,02147500,2017-09-01,3.19,2.85,3.53
337,USGS,02147500,2017-09-02,3.19,3.09,3.36
338,USGS,02147500,2017-09-03,2.96,2.86,3.09
339,USGS,02147500,2017-09-04,2.79,2.72,2.86
340,USGS,02147500,2017-09-05,2.69,2.66,2.72
341,USGS,02147500,2017-09-06,2.67,2.62,2.73
342,USGS,02147500,2017-09-07,2.70,2.67,2.75
343,USGS,02147500,2017-09-08,2.71,2.66,2.75
344,USGS,02147500,2017-09-09,2.62,2.58,2.66
345,USGS,02147500,2017-09-10,2.66,2.59,2.72
346,USGS,02147500,2017-09-11,2.65,2.59,2.79
347,USGS,02147500,2017-09-12,3.00,2.79,3.49
348,USGS,02147500,2017-09-13,3.36,3.17,3.52
349,USGS,02147500,2017-09-14,3.06,2.96,3.17
350,USGS,02147500,2017-09-15,2.87,2.82,2.96
351,USGS,02147500,2017-09-16,2.79,2.75,2.82
352,USGS,02147500,2017-09-17,2.73,2.70,2.75
353,USGS,02147500,2017-09-18,2.74,2.70,2.77
354,USGS,02147500,2017-09-19,2.67,2.65,2.71
355,USGS,02147500,2017-09-20,2.63,2.62,2.66
356,USGS,02147500,2017-09-21,2.63,2.61,2.66
357,USGS,02147500,2017-09-22,2.58,2.57,2.61
358,USGS,02147500,2017-09-23,2.57,2.57,2.57
359,USGS,02147500,2017-09-24,2.55,2.53,2.57
360,USGS,02147500,2017-09-25,2.51,2.49,2.53
361,USGS,02147500,2017-09-26,2.48,2.46,2.49
362,USGS,02147500,2017-09-27,2.45,2.43,2.46
363,USGS,02147500,2017-09-28,2.42,2.40,2.43
364,USGS,02147500,2017-09-29,2.38,2.37,2.40
365,USGS,02147500,2017-09-30,2.43,2.38,2.46
