,agency_cd,site_no,datetime,Gage height_Mean,Gage height_Min,Gage height_Max
62,USGS,0214676115,2016-12-01,1.89,1.12,2.84
63,USGS,0214676115,2016-12-02,0.94,0.78,1.14
64,USGS,0214676115,2016-12-03,0.80,0.59,0.94
65,USGS,0214676115,2016-12-04,0.79,0.47,1.17
66,USGS,0214676115,2016-12-05,2.69,1.17,3.89
67,USGS,0214676115,2016-12-06,2.53,1.69,3.74
68,USGS,0214676115,2016-12-07,2.01,1.31,3.56
69,USGS,0214676115,2016-12-08,1.18,0.99,1.35
70,USGS,0214676115,2016-12-09,0.98,0.89,1.07
71,USGS,0214676115,2016-12-10,0.89,0.72,1.06
72,USGS,0214676115,2016-12-11,0.91,0.70,1.04
73,USGS,0214676115,2016-12-12,0.88,0.81,0.96
74,USGS,0214676115,2016-12-13,0.84,0.79,0.90
75,USGS,0214676115,2016-12-14,0.84,0.79,0.89
76,USGS,0214676115,2016-12-15,0.91,0.78,1.07
77,USGS,0214676115,2016-12-16,0.93,0.70,1.09
78,USGS,0214676115,2016-12-17,0.80,0.54,0.98
79,USGS,0214676115,2016-12-18,1.10,0.60,2.79
80,USGS,0214676115,2016-12-19,2.11,1.50,2.82
81,USGS,0214676115,2016-12-20,1.24,1.03,1.50
82,USGS,0214676115,2016-12-21,1.00,0.91,1.07
83,USGS,0214676115,2016-12-22,0.92,0.75,1.04
84,USGS,0214676115,2016-12-23,0.89,0.82,1.01
85,USGS,0214676115,2016-12-24,0.87,0.68,0.98
86,USGS,0214676115,2016-12-25,0.80,0.52,0.94
87,USGS,0214676115,2016-12-26,0.72,0.45,0.85
88,USGS,0214676115,2016-12-27,0.83,0.69,0.91
89,USGS,0214676115,2016-12-28,0.81,0.66,0.88
90,USGS,0214676115,2016-12-29,4.44,0.83,7.22
91,USGS,0214676115,2016-12-30,2.22,1.61,3.64
92,USGS,0214676115,2016-12-31,1.41,1.13,1.63
93,USGS,0214676115,2017-01-01,1.42,1.02,2.17
94,USGS,0214676115,2017-01-02,6.69,2.13,9.51
95,USGS,0214676115,2017-01-03,8.86,4.91,11.56
96,USGS,0214676115,2017-01-04,3.07,2.41,4.91
97,USGS,0214676115,2017-01-05,2.17,2.00,2.41
98,USGS,0214676115,2017-01-06,1.86,1.71,2.03
99,USGS,0214676115,2017-01-07,4.26,1.80,5.60
100,USGS,0214676115,2017-01-08,2.42,2.00,3.29
101,USGS,0214676115,2017-01-09,1.80,1.58,2.01
102,USGS,0214676115,2017-01-10,1.55,1.42,1.70
103,USGS,0214676115,2017-01-11,1.53,1.44,1.58
104,USGS,0214676115,2017-01-12,1.49,1.33,1.60
105,USGS,0214676115,2017-01-13,1.33,1.29,1.39
106,USGS,0214676115,2017-01-14,1.28,1.12,1.36
107,USGS,0214676115,2017-01-15,1.24,1.01,1.37
108,USGS,0214676115,2017-01-16,1.23,0.97,1.35
109,USGS,0214676115,2017-01-17,1.25,1.13,1.37
110,USGS,0214676115,2017-01-18,1.13,1.08,1.20
111,USGS,0214676115,2017-01-19,1.13,1.04,1.18
112,USGS,0214676115,2017-01-20,1.15,1.09,1.28
113,USGS,0214676115,2017-01-21,2.14,0.79,7.10
114,USGS,0214676115,2017-01-22,4.12,2.98,7.07
115,USGS,0214676115,2017-01-23,13.55,5.55,16.60
116,USGS,0214676115,2017-01-24,4.35,2.78,9.47
117,USGS,0214676115,2017-01-25,2.45,2.24,2.78
118,USGS,0214676115,2017-01-26,2.11,2.01,2.25
119,USGS,0214676115,2017-01-27,1.84,1.71,2.05
120,USGS,0214676115,2017-01-28,1.53,1.26,1.71
121,USGS,0214676115,2017-01-29,1.38,1.13,1.54
122,USGS,0214676115,2017-01-30,1.35,1.22,1.52
123,USGS,0214676115,2017-01-31,1.28,1.18,1.37
124,USGS,0214676115,2017-02-01,1.22,1.17,1.29
125,USGS,0214676115,2017-02-02,1.21,1.11,1.29
126,USGS,0214676115,2017-02-03,1.23,1.10,1.34
127,USGS,0214676115,2017-02-04,1.15,1.04,1.31
128,USGS,0214676115,2017-02-05,1.16,0.87,1.31
129,USGS,0214676115,2017-02-06,1.18,1.00,1.30
130,USGS,0214676115,2017-02-07,1.09,1.01,1.17
131,USGS,0214676115,2017-02-08,1.32,1.11,1.60
132,USGS,0214676115,2017-02-09,2.20,1.60,2.88
133,USGS,0214676115,2017-02-10,1.39,1.16,1.68
134,USGS,0214676115,2017-02-11,1.12,0.81,1.29
135,USGS,0214676115,2017-02-12,1.11,0.86,1.27
136,USGS,0214676115,2017-02-13,1.14,1.00,1.30
137,USGS,0214676115,2017-02-14,1.06,1.00,1.14
138,USGS,0214676115,2017-02-15,2.01,1.03,3.77
139,USGS,0214676115,2017-02-16,1.65,1.27,2.65
140,USGS,0214676115,2017-02-17,1.22,1.16,1.32
141,USGS,0214676115,2017-02-18,1.09,0.86,1.28
142,USGS,0214676115,2017-02-19,1.09,0.80,1.30
143,USGS,0214676115,2017-02-20,1.09,0.93,1.24
144,USGS,0214676115,2017-02-21,1.10,0.94,1.21
145,USGS,0214676115,2017-02-22,1.04,0.95,1.13
146,USGS,0214676115,2017-02-23,1.08,0.97,1.21
147,USGS,0214676115,2017-02-24,1.03,0.97,1.12
148,USGS,0214676115,2017-02-25,1.05,0.95,1.16
149,USGS,0214676115,2017-02-26,0.99,0.75,1.14
150,USGS,0214676115,2017-02-27,1.00,0.78,1.16
151,USGS,0214676115,2017-02-28,1.00,0.92,1.10
152,USGS,0214676115,2017-03-01,1.05,0.94,1.43
153,USGS,0214676115,2017-03-02,2.78,1.43,4.63
154,USGS,0214676115,2017-03-03,1.28,1.10,1.55
155,USGS,0214676115,2017-03-04,1.05,0.85,1.20
156,USGS,0214676115,2017-03-05,1.02,0.82,1.17
157,USGS,0214676115,2017-03-06,1.06,0.92,1.26
158,USGS,0214676115,2017-03-07,1.02,0.93,1.11
159,USGS,0214676115,2017-03-08,1.28,0.99,1.47
160,USGS,0214676115,2017-03-09,1.09,0.90,1.28
161,USGS,0214676115,2017-03-10,1.16,0.91,1.54
162,USGS,0214676115,2017-03-11,1.19,1.00,1.51
163,USGS,0214676115,2017-03-12,1.36,1.04,1.95
164,USGS,0214676115,2017-03-13,1.40,1.13,1.91
165,USGS,0214676115,2017-03-14,2.40,1.19,3.39
166,USGS,0214676115,2017-03-15,1.38,1.14,1.80
167,USGS,0214676115,2017-03-16,1.17,0.91,1.27
168,USGS,0214676115,2017-03-17,1.20,1.08,1.28
169,USGS,0214676115,2017-03-18,1.66,1.07,2.46
170,USGS,0214676115,2017-03-19,1.68,1.34,2.41
171,USGS,0214676115,2017-03-20,,,
172,USGS,0214676115,2017-03-21,1.09,0.97,1.17
173,USGS,0214676115,2017-03-22,1.05,0.99,1.12
174,USGS,0214676115,2017-03-23,1.05,1.00,1.15
175,USGS,0214676115,2017-03-24,1.00,0.87,1.17
176,USGS,0214676115,2017-03-25,0.95,0.79,1.09
177,USGS,0214676115,2017-03-26,0.98,0.80,1.21
178,USGS,0214676115,2017-03-27,1.10,1.01,1.24
179,USGS,0214676115,2017-03-28,1.76,1.00,2.57
180,USGS,0214676115,2017-03-29,1.29,1.12,1.66
181,USGS,0214676115,2017-03-30,1.08,0.98,1.17
182,USGS,0214676115,2017-03-31,1.39,1.07,1.57
183,USGS,0214676115,2017-04-01,1.15,0.95,1.42
184,USGS,0214676115,2017-04-02,1.05,0.98,1.15
185,USGS,0214676115,2017-04-03,1.90,1.03,5.94
186,USGS,0214676115,2017-04-04,3.13,1.62,5.97
187,USGS,0214676115,2017-04-05,3.12,1.42,8.04
188,USGS,0214676115,2017-04-06,4.43,2.46,7.72
189,USGS,0214676115,2017-04-07,2.01,1.71,2.47
190,USGS,0214676115,2017-04-08,1.57,1.39,1.75
191,USGS,0214676115,2017-04-09,1.34,1.12,1.50
192,USGS,0214676115,2017-04-10,1.26,1.15,1.40
193,USGS,0214676115,2017-04-11,1.17,1.12,1.27
194,USGS,0214676115,2017-04-12,1.14,1.06,1.23
195,USGS,0214676115,2017-04-13,1.13,1.00,1.22
196,USGS,0214676115,2017-04-14,,,
197,USGS,0214676115,2017-04-15,,,
198,USGS,0214676115,2017-04-16,0.99,0.85,1.13
199,USGS,0214676115,2017-04-17,0.99,0.90,1.11
200,USGS,0214676115,2017-04-18,0.99,0.87,1.09
201,USGS,0214676115,2017-04-19,1.06,0.88,1.21
202,USGS,0214676115,2017-04-20,1.09,0.94,1.25
203,USGS,0214676115,2017-04-21,0.95,0.86,1.14
204,USGS,0214676115,2017-04-22,0.94,0.80,1.03
205,USGS,0214676115,2017-04-23,2.43,0.87,6.84
206,USGS,0214676115,2017-04-24,13.62,6.84,15.53
207,USGS,0214676115,2017-04-25,8.54,3.69,14.20
208,USGS,0214676115,2017-04-26,2.96,2.50,3.69
209,USGS,0214676115,2017-04-27,,,
210,USGS,0214676115,2017-04-28,,,
211,USGS,0214676115,2017-04-29,1.69,1.51,2.01
212,USGS,0214676115,2017-04-30,1.43,1.29,1.54
213,USGS,0214676115,2017-05-01,2.11,1.36,5.50
214,USGS,0214676115,2017-05-02,2.82,1.52,5.50
215,USGS,0214676115,2017-05-03,1.34,1.21,1.52
216,USGS,0214676115,2017-05-04,1.23,1.15,1.39
217,USGS,0214676115,2017-05-05,3.89,1.39,6.74
218,USGS,0214676115,2017-05-06,1.72,1.49,2.27
219,USGS,0214676115,2017-05-07,1.29,1.09,1.50
220,USGS,0214676115,2017-05-08,1.15,1.03,1.30
221,USGS,0214676115,2017-05-09,1.05,0.91,1.16
222,USGS,0214676115,2017-05-10,1.03,0.94,1.12
223,USGS,0214676115,2017-05-11,1.01,0.94,1.08
224,USGS,0214676115,2017-05-12,0.99,0.90,1.20
225,USGS,0214676115,2017-05-13,2.77,1.20,4.22
226,USGS,0214676115,2017-05-14,1.28,1.10,1.69
227,USGS,0214676115,2017-05-15,1.07,0.91,1.18
228,USGS,0214676115,2017-05-16,1.00,0.87,1.15
229,USGS,0214676115,2017-05-17,0.96,0.83,1.13
230,USGS,0214676115,2017-05-18,0.91,0.77,1.05
231,USGS,0214676115,2017-05-19,0.86,0.75,1.01
232,USGS,0214676115,2017-05-20,0.82,0.64,0.94
233,USGS,0214676115,2017-05-21,1.01,0.59,4.53
234,USGS,0214676115,2017-05-22,6.62,2.66,10.31
235,USGS,0214676115,2017-05-23,4.07,1.77,7.66
236,USGS,0214676115,2017-05-24,5.57,2.96,9.10
237,USGS,0214676115,2017-05-25,5.83,2.67,9.22
238,USGS,0214676115,2017-05-26,2.11,1.81,2.67
239,USGS,0214676115,2017-05-27,1.63,1.48,1.85
240,USGS,0214676115,2017-05-28,1.29,1.09,1.50
241,USGS,0214676115,2017-05-29,1.12,0.90,1.26
242,USGS,0214676115,2017-05-30,1.43,1.19,1.65
243,USGS,0214676115,2017-05-31,1.67,1.08,5.41
244,USGS,0214676115,2017-06-01,5.88,2.46,8.46
245,USGS,0214676115,2017-06-02,1.82,1.46,2.46
246,USGS,0214676115,2017-06-03,1.33,1.22,1.52
247,USGS,0214676115,2017-06-04,2.72,1.19,4.06
248,USGS,0214676115,2017-06-05,5.67,3.23,8.46
249,USGS,0214676115,2017-06-06,2.56,1.92,3.23
250,USGS,0214676115,2017-06-07,1.65,1.48,1.94
251,USGS,0214676115,2017-06-08,1.40,1.14,1.54
252,USGS,0214676115,2017-06-09,1.12,1.03,1.21
253,USGS,0214676115,2017-06-10,1.05,0.99,1.14
254,USGS,0214676115,2017-06-11,1.02,0.91,1.19
255,USGS,0214676115,2017-06-12,0.88,0.78,1.08
256,USGS,0214676115,2017-06-13,1.88,0.79,8.31
257,USGS,0214676115,2017-06-14,6.11,2.10,8.71
258,USGS,0214676115,2017-06-15,1.69,1.48,2.10
259,USGS,0214676115,2017-06-16,1.62,1.38,2.57
260,USGS,0214676115,2017-06-17,1.34,1.20,1.45
261,USGS,0214676115,2017-06-18,1.22,1.01,1.63
262,USGS,0214676115,2017-06-19,1.51,1.06,2.17
263,USGS,0214676115,2017-06-20,3.66,1.42,6.16
264,USGS,0214676115,2017-06-21,6.57,2.97,8.31
265,USGS,0214676115,2017-06-22,2.20,1.96,2.97
266,USGS,0214676115,2017-06-23,1.80,1.55,2.01
267,USGS,0214676115,2017-06-24,2.45,1.45,4.00
268,USGS,0214676115,2017-06-25,1.49,1.29,1.79
269,USGS,0214676115,2017-06-26,1.18,1.07,1.34
270,USGS,0214676115,2017-06-27,1.15,1.08,1.28
271,USGS,0214676115,2017-06-28,0.90,0.62,1.26
272,USGS,0214676115,2017-06-29,0.89,0.82,1.00
273,USGS,0214676115,2017-06-30,0.90,0.87,0.97
274,USGS,0214676115,2017-07-01,1.84,0.73,6.31
275,USGS,0214676115,2017-07-02,3.38,1.58,6.21
276,USGS,0214676115,2017-07-03,1.86,1.05,6.74
277,USGS,0214676115,2017-07-04,2.81,1.61,6.74
278,USGS,0214676115,2017-07-05,1.51,1.14,2.27
279,USGS,0214676115,2017-07-06,1.64,1.14,2.45
280,USGS,0214676115,2017-07-07,1.07,0.93,1.26
281,USGS,0214676115,2017-07-08,1.01,0.82,1.73
282,USGS,0214676115,2017-07-09,1.51,1.12,2.12
283,USGS,0214676115,2017-07-10,1.03,0.84,1.17
284,USGS,0214676115,2017-07-11,0.86,0.79,0.95
285,USGS,0214676115,2017-07-12,0.85,0.79,0.93
286,USGS,0214676115,2017-07-13,0.86,0.81,0.90
287,USGS,0214676115,2017-07-14,0.85,0.74,0.93
288,USGS,0214676115,2017-07-15,1.11,0.53,2.83
289,USGS,0214676115,2017-07-16,1.52,0.99,2.89
290,USGS,0214676115,2017-07-17,0.89,0.77,1.03
291,USGS,0214676115,2017-07-18,0.86,0.74,3.35
292,USGS,0214676115,2017-07-19,2.57,1.18,5.87
293,USGS,0214676115,2017-07-20,1.00,0.80,1.21
294,USGS,0214676115,2017-07-21,0.84,0.79,0.94
295,USGS,0214676115,2017-07-22,0.76,0.60,0.89
296,USGS,0214676115,2017-07-23,2.63,0.54,7.44
297,USGS,0214676115,2017-07-24,2.96,1.44,6.16
298,USGS,0214676115,2017-07-25,1.19,1.03,1.48
299,USGS,0214676115,2017-07-26,0.93,0.73,1.13
300,USGS,0214676115,2017-07-27,0.81,0.74,0.90
301,USGS,0214676115,2017-07-28,0.86,0.75,1.54
302,USGS,0214676115,2017-07-29,1.13,0.77,1.92
303,USGS,0214676115,2017-07-30,0.77,0.55,0.95
304,USGS,0214676115,2017-07-31,0.76,0.64,0.89
305,USGS,0214676115,2017-08-01,0.69,0.61,0.78
306,USGS,0214676115,2017-08-02,0.68,0.61,0.77
307,USGS,0214676115,2017-08-03,0.62,0.56,0.68
308,USGS,0214676115,2017-08-04,0.67,0.59,0.75
309,USGS,0214676115,2017-08-05,1.78,0.72,3.33
310,USGS,0214676115,2017-08-06,0.82,0.64,1.06
311,USGS,0214676115,2017-08-07,1.49,0.75,2.31
312,USGS,0214676115,2017-08-08,2.07,1.45,2.83
313,USGS,0214676115,2017-08-09,1.13,0.84,1.61
314,USGS,0214676115,2017-08-10,0.83,0.70,0.94
315,USGS,0214676115,2017-08-11,0.97,0.70,2.44
316,USGS,0214676115,2017-08-12,3.40,1.88,4.85
317,USGS,0214676115,2017-08-13,2.63,1.40,4.28
318,USGS,0214676115,2017-08-14,1.36,1.02,5.46
319,USGS,0214676115,2017-08-15,7.61,5.46,8.99
320,USGS,0214676115,2017-08-16,4.24,2.01,8.84
321,USGS,0214676115,2017-08-17,1.60,1.29,2.02
322,USGS,0214676115,2017-08-18,1.20,1.07,1.36
323,USGS,0214676115,2017-08-19,1.02,0.90,1.12
324,USGS,0214676115,2017-08-20,0.90,0.83,1.00
325,USGS,0214676115,2017-08-21,0.89,0.81,0.98
326,USGS,0214676115,2017-08-22,0.93,0.84,1.07
327,USGS,0214676115,2017-08-23,1.16,0.74,1.92
328,USGS,0214676115,2017-08-24,1.58,1.03,2.12
329,USGS,0214676115,2017-08-25,0.94,0.87,1.11
330,USGS,0214676115,2017-08-26,0.84,0.75,0.98
331,USGS,0214676115,2017-08-27,0.81,0.57,0.94
332,USGS,0214676115,2017-08-28,0.81,0.70,0.96
333,USGS,0214676115,2017-08-29,0.75,0.67,0.84
334,USGS,0214676115,2017-08-30,0.68,0.56,0.79
335,USGS,0214676115,2017-08-31,1.02,0.69,2.51
336,USGS,0214676115,2017-09-01,2.75,1.38,4.97
337,USGS,0214676115,2017-09-02,2.72,1.37,4.95
338,USGS,0214676115,2017-09-03,1.04,0.79,1.37
339,USGS,0214676115,2017-09-04,0.82,0.65,0.93
340,USGS,0214676115,2017-09-05,0.89,0.75,1.03
341,USGS,0214676115,2017-09-06,1.88,0.63,5.35
342,USGS,0214676115,2017-09-07,2.18,1.10,4.78
343,USGS,0214676115,2017-09-08,1.04,0.93,1.19
344,USGS,0214676115,2017-09-09,0.85,0.60,1.00
345,USGS,0214676115,2017-09-10,0.86,0.67,1.01
346,USGS,0214676115,2017-09-11,1.34,0.76,4.16
347,USGS,0214676115,2017-09-12,6.17,3.64,7.71
348,USGS,0214676115,2017-09-13,1.96,1.40,3.64
349,USGS,0214676115,2017-09-14,1.32,1.08,1.49
350,USGS,0214676115,2017-09-15,1.27,1.13,1.42
351,USGS,0214676115,2017-09-16,1.11,1.07,1.19
352,USGS,0214676115,2017-09-17,1.02,0.80,1.19
353,USGS,0214676115,2017-09-18,0.92,0.68,1.09
354,USGS,0214676115,2017-09-19,0.83,0.73,0.92
355,USGS,0214676115,2017-09-20,0.89,0.77,1.05
356,USGS,0214676115,2017-09-21,0.79,0.71,0.93
357,USGS,0214676115,2017-09-22,0.73,0.66,0.81
358,USGS,0214676115,2017-09-23,0.72,0.55,0.84
359,USGS,0214676115,2017-09-24,0.70,0.55,0.84
360,USGS,0214676115,2017-09-25,0.76,0.57,0.92
361,USGS,0214676115,2017-09-26,0.68,0.59,0.77
362,USGS,0214676115,2017-09-27,0.72,0.64,0.87
363,USGS,0214676115,2017-09-28,0.74,0.52,0.86
364,USGS,0214676115,2017-09-29,0.53,0.36,0.64
365,USGS,0214676115,2017-09-30,0.61,0.51,0.75
