,agency_cd,site_no,datetime,Gage height_Max,Gage height_Min,Gage height_Mean
42,USGS,02165200,2016-11-11,0.81,0.78,0.80
43,USGS,02165200,2016-11-12,0.81,0.79,0.80
44,USGS,02165200,2016-11-13,0.84,0.79,0.82
45,USGS,02165200,2016-11-14,0.88,0.82,0.85
46,USGS,02165200,2016-11-15,0.89,0.86,0.88
47,USGS,02165200,2016-11-16,0.90,0.88,0.89
48,USGS,02165200,2016-11-17,0.89,0.87,0.88
49,USGS,02165200,2016-11-18,0.89,0.87,0.87
50,USGS,02165200,2016-11-19,0.88,0.85,0.87
51,USGS,02165200,2016-11-20,0.87,0.85,0.86
52,USGS,02165200,2016-11-21,0.87,0.85,0.86
53,USGS,02165200,2016-11-22,0.86,0.85,0.86
54,USGS,02165200,2016-11-23,0.86,0.85,0.86
55,USGS,02165200,2016-11-24,0.88,0.85,0.86
56,USGS,02165200,2016-11-25,0.88,0.86,0.87
57,USGS,02165200,2016-11-26,1.10,0.86,0.89
58,USGS,02165200,2016-11-27,0.88,0.86,0.87
59,USGS,02165200,2016-11-28,0.88,0.86,0.87
60,USGS,02165200,2016-11-29,1.21,0.87,0.94
61,USGS,02165200,2016-11-30,1.18,0.96,1.07
62,USGS,02165200,2016-12-01,1.20,1.15,1.18
63,USGS,02165200,2016-12-02,1.20,1.09,1.15
64,USGS,02165200,2016-12-03,1.09,1.02,1.05
65,USGS,02165200,2016-12-04,1.04,1.00,1.01
66,USGS,02165200,2016-12-05,1.13,1.04,1.08
67,USGS,02165200,2016-12-06,1.22,1.13,1.19
68,USGS,02165200,2016-12-07,1.19,1.16,1.18
69,USGS,02165200,2016-12-08,1.16,1.08,1.12
70,USGS,02165200,2016-12-09,1.08,1.02,1.05
71,USGS,02165200,2016-12-10,1.02,0.98,0.99
72,USGS,02165200,2016-12-11,0.98,0.94,0.97
73,USGS,02165200,2016-12-12,0.96,0.95,0.96
74,USGS,02165200,2016-12-13,0.96,0.95,0.96
75,USGS,02165200,2016-12-14,0.96,0.95,0.96
76,USGS,02165200,2016-12-15,0.96,0.94,0.95
77,USGS,02165200,2016-12-16,0.95,0.92,0.94
78,USGS,02165200,2016-12-17,0.94,0.93,0.94
79,USGS,02165200,2016-12-18,0.95,0.94,0.94
80,USGS,02165200,2016-12-19,0.96,0.95,0.96
81,USGS,02165200,2016-12-20,0.96,0.95,0.96
82,USGS,02165200,2016-12-21,0.96,0.95,0.95
83,USGS,02165200,2016-12-22,0.96,0.94,0.95
84,USGS,02165200,2016-12-23,0.96,0.94,0.95
85,USGS,02165200,2016-12-24,0.96,0.94,0.95
86,USGS,02165200,2016-12-25,0.97,0.94,0.95
87,USGS,02165200,2016-12-26,0.97,0.96,0.97
88,USGS,02165200,2016-12-27,1.02,0.96,0.97
89,USGS,02165200,2016-12-28,0.98,0.97,0.97
90,USGS,02165200,2016-12-29,1.02,0.97,1.00
91,USGS,02165200,2016-12-30,1.14,1.01,1.08
92,USGS,02165200,2016-12-31,1.11,1.06,1.08
93,USGS,02165200,2017-01-01,1.06,1.04,1.05
94,USGS,02165200,2017-01-02,1.29,1.06,1.13
95,USGS,02165200,2017-01-03,1.64,1.29,1.53
96,USGS,02165200,2017-01-04,1.59,1.32,1.44
97,USGS,02165200,2017-01-05,1.32,1.18,1.24
98,USGS,02165200,2017-01-06,1.18,1.12,1.14
99,USGS,02165200,2017-01-07,1.25,1.14,1.20
100,USGS,02165200,2017-01-08,1.26,1.21,1.24
101,USGS,02165200,2017-01-09,1.21,1.13,1.17
102,USGS,02165200,2017-01-10,1.13,1.09,1.11
103,USGS,02165200,2017-01-11,1.09,1.07,1.08
104,USGS,02165200,2017-01-12,1.07,1.06,1.06
105,USGS,02165200,2017-01-13,1.06,1.04,1.05
106,USGS,02165200,2017-01-14,1.04,1.03,1.04
107,USGS,02165200,2017-01-15,1.04,1.03,1.03
108,USGS,02165200,2017-01-16,1.03,1.02,1.03
109,USGS,02165200,2017-01-17,1.03,1.02,1.02
110,USGS,02165200,2017-01-18,1.02,1.02,1.02
111,USGS,02165200,2017-01-19,1.02,1.01,1.01
112,USGS,02165200,2017-01-20,1.05,1.01,1.03
113,USGS,02165200,2017-01-21,1.20,1.03,1.09
114,USGS,02165200,2017-01-22,1.50,1.20,1.37
115,USGS,02165200,2017-01-23,1.54,1.49,1.51
116,USGS,02165200,2017-01-24,1.50,1.32,1.40
117,USGS,02165200,2017-01-25,1.32,1.22,1.26
118,USGS,02165200,2017-01-26,1.22,1.15,1.19
119,USGS,02165200,2017-01-27,1.15,1.11,1.13
120,USGS,02165200,2017-01-28,1.11,1.09,1.10
121,USGS,02165200,2017-01-29,1.09,1.07,1.08
122,USGS,02165200,2017-01-30,1.07,1.05,1.06
123,USGS,02165200,2017-01-31,1.05,1.05,1.05
124,USGS,02165200,2017-02-01,1.05,1.04,1.05
125,USGS,02165200,2017-02-02,1.05,1.04,1.04
126,USGS,02165200,2017-02-03,1.05,1.04,1.05
127,USGS,02165200,2017-02-04,1.04,1.03,1.03
128,USGS,02165200,2017-02-05,1.04,1.03,1.03
129,USGS,02165200,2017-02-06,1.03,1.02,1.02
130,USGS,02165200,2017-02-07,1.05,1.02,1.03
131,USGS,02165200,2017-02-08,1.16,1.05,1.10
132,USGS,02165200,2017-02-09,1.28,1.16,1.23
133,USGS,02165200,2017-02-10,1.28,1.21,1.25
134,USGS,02165200,2017-02-11,1.21,1.14,1.17
135,USGS,02165200,2017-02-12,1.14,1.11,1.13
136,USGS,02165200,2017-02-13,1.11,1.08,1.10
137,USGS,02165200,2017-02-14,1.09,1.07,1.07
138,USGS,02165200,2017-02-15,1.15,1.06,1.09
139,USGS,02165200,2017-02-16,1.22,1.15,1.20
140,USGS,02165200,2017-02-17,1.20,1.15,1.17
141,USGS,02165200,2017-02-18,1.16,1.11,1.13
142,USGS,02165200,2017-02-19,1.11,1.09,1.10
143,USGS,02165200,2017-02-20,1.09,1.07,1.08
144,USGS,02165200,2017-02-21,1.07,1.07,1.07
145,USGS,02165200,2017-02-22,1.10,1.06,1.09
146,USGS,02165200,2017-02-23,1.12,1.10,1.11
147,USGS,02165200,2017-02-24,1.11,1.10,1.10
148,USGS,02165200,2017-02-25,1.10,1.07,1.09
149,USGS,02165200,2017-02-26,1.07,1.05,1.06
150,USGS,02165200,2017-02-27,1.05,1.04,1.04
151,USGS,02165200,2017-02-28,1.04,1.03,1.04
152,USGS,02165200,2017-03-01,1.12,1.04,1.05
153,USGS,02165200,2017-03-02,1.16,1.10,1.12
154,USGS,02165200,2017-03-03,1.13,1.10,1.12
155,USGS,02165200,2017-03-04,1.10,1.07,1.08
156,USGS,02165200,2017-03-05,1.07,1.05,1.06
157,USGS,02165200,2017-03-06,1.05,1.05,1.05
158,USGS,02165200,2017-03-07,1.06,1.05,1.05
159,USGS,02165200,2017-03-08,1.06,1.06,1.06
160,USGS,02165200,2017-03-09,1.06,1.05,1.05
161,USGS,02165200,2017-03-10,1.09,1.05,1.07
162,USGS,02165200,2017-03-11,1.09,1.06,1.07
163,USGS,02165200,2017-03-12,1.15,1.08,1.12
164,USGS,02165200,2017-03-13,1.16,1.14,1.15
165,USGS,02165200,2017-03-14,1.18,1.16,1.17
166,USGS,02165200,2017-03-15,1.17,1.14,1.15
167,USGS,02165200,2017-03-16,1.14,1.10,1.12
168,USGS,02165200,2017-03-17,1.10,1.08,1.09
169,USGS,02165200,2017-03-18,1.09,1.08,1.08
170,USGS,02165200,2017-03-19,1.08,1.06,1.07
171,USGS,02165200,2017-03-20,1.07,1.06,1.06
172,USGS,02165200,2017-03-21,1.18,1.05,1.07
173,USGS,02165200,2017-03-22,1.19,1.12,1.14
174,USGS,02165200,2017-03-23,1.13,1.10,1.11
175,USGS,02165200,2017-03-24,1.10,1.08,1.09
176,USGS,02165200,2017-03-25,1.09,1.08,1.08
177,USGS,02165200,2017-03-26,1.09,1.07,1.08
178,USGS,02165200,2017-03-27,1.09,1.08,1.09
179,USGS,02165200,2017-03-28,1.13,1.08,1.12
180,USGS,02165200,2017-03-29,1.18,1.13,1.16
181,USGS,02165200,2017-03-30,1.16,1.13,1.15
182,USGS,02165200,2017-03-31,1.32,1.14,1.22
183,USGS,02165200,2017-04-01,1.35,1.27,1.32
184,USGS,02165200,2017-04-02,1.28,1.19,1.23
185,USGS,02165200,2017-04-03,1.38,1.18,1.23
186,USGS,02165200,2017-04-04,1.47,1.36,1.42
187,USGS,02165200,2017-04-05,1.71,1.36,1.51
188,USGS,02165200,2017-04-06,1.91,1.66,1.82
189,USGS,02165200,2017-04-07,1.81,1.50,1.63
190,USGS,02165200,2017-04-08,1.52,1.36,1.42
191,USGS,02165200,2017-04-09,1.36,1.28,1.32
192,USGS,02165200,2017-04-10,1.29,1.23,1.26
193,USGS,02165200,2017-04-11,1.24,1.20,1.22
194,USGS,02165200,2017-04-12,1.21,1.18,1.19
195,USGS,02165200,2017-04-13,1.19,1.16,1.18
196,USGS,02165200,2017-04-14,1.16,1.14,1.15
197,USGS,02165200,2017-04-15,1.15,1.12,1.14
198,USGS,02165200,2017-04-16,1.13,1.10,1.12
199,USGS,02165200,2017-04-17,1.14,1.09,1.10
200,USGS,02165200,2017-04-18,1.26,1.13,1.17
201,USGS,02165200,2017-04-19,1.28,1.25,1.27
202,USGS,02165200,2017-04-20,1.32,1.26,1.30
203,USGS,02165200,2017-04-21,1.27,1.18,1.23
204,USGS,02165200,2017-04-22,1.19,1.13,1.16
205,USGS,02165200,2017-04-23,1.43,1.12,1.23
206,USGS,02165200,2017-04-24,3.01,1.42,2.18
207,USGS,02165200,2017-04-25,2.70,2.41,2.54
208,USGS,02165200,2017-04-26,2.44,1.74,2.03
209,USGS,02165200,2017-04-27,1.74,1.48,1.59
210,USGS,02165200,2017-04-28,1.49,1.37,1.43
211,USGS,02165200,2017-04-29,1.37,1.30,1.34
212,USGS,02165200,2017-04-30,1.31,1.25,1.28
213,USGS,02165200,2017-05-01,1.26,1.24,1.25
214,USGS,02165200,2017-05-02,1.25,1.21,1.23
215,USGS,02165200,2017-05-03,1.21,1.17,1.19
216,USGS,02165200,2017-05-04,1.20,1.15,1.17
217,USGS,02165200,2017-05-05,1.34,1.20,1.26
218,USGS,02165200,2017-05-06,1.26,1.22,1.24
219,USGS,02165200,2017-05-07,1.23,1.17,1.20
220,USGS,02165200,2017-05-08,1.17,1.13,1.16
221,USGS,02165200,2017-05-09,1.14,1.11,1.12
222,USGS,02165200,2017-05-10,1.11,1.09,1.10
223,USGS,02165200,2017-05-11,1.09,1.07,1.08
224,USGS,02165200,2017-05-12,1.14,1.07,1.08
225,USGS,02165200,2017-05-13,1.13,1.11,1.12
226,USGS,02165200,2017-05-14,1.12,1.08,1.10
227,USGS,02165200,2017-05-15,1.09,1.06,1.07
228,USGS,02165200,2017-05-16,1.06,1.04,1.05
229,USGS,02165200,2017-05-17,1.04,1.02,1.03
230,USGS,02165200,2017-05-18,1.02,1.02,1.02
231,USGS,02165200,2017-05-19,1.02,1.00,1.02
232,USGS,02165200,2017-05-20,1.01,1.00,1.00
233,USGS,02165200,2017-05-21,2.81,1.00,1.64
234,USGS,02165200,2017-05-22,2.46,1.83,2.13
235,USGS,02165200,2017-05-23,2.08,1.70,1.90
236,USGS,02165200,2017-05-24,1.94,1.77,1.85
237,USGS,02165200,2017-05-25,1.81,1.53,1.66
238,USGS,02165200,2017-05-26,1.53,1.37,1.45
239,USGS,02165200,2017-05-27,1.39,1.29,1.33
240,USGS,02165200,2017-05-28,1.29,1.23,1.26
241,USGS,02165200,2017-05-29,1.24,1.19,1.22
242,USGS,02165200,2017-05-30,1.20,1.16,1.19
243,USGS,02165200,2017-05-31,1.17,1.14,1.16
244,USGS,02165200,2017-06-01,1.14,1.11,1.13
245,USGS,02165200,2017-06-02,1.12,1.09,1.11
246,USGS,02165200,2017-06-03,1.09,1.07,1.08
247,USGS,02165200,2017-06-04,1.09,1.07,1.07
248,USGS,02165200,2017-06-05,2.32,1.09,1.69
249,USGS,02165200,2017-06-06,2.08,1.67,1.91
250,USGS,02165200,2017-06-07,1.70,1.43,1.54
251,USGS,02165200,2017-06-08,1.44,1.31,1.37
252,USGS,02165200,2017-06-09,1.31,1.23,1.27
253,USGS,02165200,2017-06-10,1.23,1.17,1.20
254,USGS,02165200,2017-06-11,1.17,1.13,1.15
255,USGS,02165200,2017-06-12,1.13,1.11,1.12
256,USGS,02165200,2017-06-13,1.11,1.09,1.10
257,USGS,02165200,2017-06-14,1.09,1.07,1.09
258,USGS,02165200,2017-06-15,1.07,1.06,1.07
259,USGS,02165200,2017-06-16,1.07,1.06,1.07
260,USGS,02165200,2017-06-17,1.06,1.05,1.06
261,USGS,02165200,2017-06-18,1.05,1.03,1.04
262,USGS,02165200,2017-06-19,1.04,1.02,1.03
263,USGS,02165200,2017-06-20,1.19,1.02,1.08
264,USGS,02165200,2017-06-21,1.29,1.12,1.19
265,USGS,02165200,2017-06-22,1.29,1.21,1.25
266,USGS,02165200,2017-06-23,1.26,1.20,1.22
267,USGS,02165200,2017-06-24,1.24,1.20,1.22
268,USGS,02165200,2017-06-25,1.21,1.16,1.19
269,USGS,02165200,2017-06-26,1.16,1.09,1.13
270,USGS,02165200,2017-06-27,1.09,1.04,1.07
271,USGS,02165200,2017-06-28,1.04,1.02,1.03
272,USGS,02165200,2017-06-29,1.02,1.00,1.01
273,USGS,02165200,2017-06-30,1.30,1.01,1.09
274,USGS,02165200,2017-07-01,1.19,1.14,1.17
275,USGS,02165200,2017-07-02,1.18,1.11,1.14
276,USGS,02165200,2017-07-03,1.14,1.09,1.11
277,USGS,02165200,2017-07-04,1.14,1.08,1.12
278,USGS,02165200,2017-07-05,1.08,1.05,1.07
279,USGS,02165200,2017-07-06,1.07,1.01,1.04
280,USGS,02165200,2017-07-07,1.03,1.01,1.02
281,USGS,02165200,2017-07-08,1.02,1.00,1.01
282,USGS,02165200,2017-07-09,1.01,1.00,1.00
283,USGS,02165200,2017-07-10,1.00,0.98,0.99
284,USGS,02165200,2017-07-11,0.98,0.96,0.97
285,USGS,02165200,2017-07-12,0.96,0.95,0.96
286,USGS,02165200,2017-07-13,0.95,0.94,0.95
287,USGS,02165200,2017-07-14,0.94,0.93,0.94
288,USGS,02165200,2017-07-15,0.93,0.92,0.93
289,USGS,02165200,2017-07-16,0.98,0.92,0.93
290,USGS,02165200,2017-07-17,0.98,0.92,0.93
291,USGS,02165200,2017-07-18,0.93,0.92,0.92
292,USGS,02165200,2017-07-19,1.02,0.92,0.96
293,USGS,02165200,2017-07-20,0.92,0.92,0.92
294,USGS,02165200,2017-07-21,0.92,0.92,0.92
295,USGS,02165200,2017-07-22,0.92,0.91,0.92
296,USGS,02165200,2017-07-23,1.20,0.91,0.96
297,USGS,02165200,2017-07-24,1.13,0.92,0.96
298,USGS,02165200,2017-07-25,0.95,0.93,0.94
299,USGS,02165200,2017-07-26,0.94,0.93,0.94
300,USGS,02165200,2017-07-27,1.51,0.93,0.96
301,USGS,02165200,2017-07-28,1.59,1.17,1.27
302,USGS,02165200,2017-07-29,1.21,1.09,1.15
303,USGS,02165200,2017-07-30,1.10,1.00,1.05
304,USGS,02165200,2017-07-31,1.00,0.94,0.97
305,USGS,02165200,2017-08-01,0.95,0.91,0.93
306,USGS,02165200,2017-08-02,0.91,0.90,0.91
307,USGS,02165200,2017-08-03,0.90,0.89,0.90
308,USGS,02165200,2017-08-04,0.89,0.88,0.89
309,USGS,02165200,2017-08-05,0.88,0.88,0.88
310,USGS,02165200,2017-08-06,0.88,0.87,0.88
311,USGS,02165200,2017-08-07,0.95,0.87,0.92
312,USGS,02165200,2017-08-08,1.04,0.92,0.99
313,USGS,02165200,2017-08-09,1.21,1.03,1.14
314,USGS,02165200,2017-08-10,1.19,1.08,1.13
315,USGS,02165200,2017-08-11,1.08,1.01,1.05
316,USGS,02165200,2017-08-12,1.02,0.97,1.00
317,USGS,02165200,2017-08-13,0.97,0.94,0.96
318,USGS,02165200,2017-08-14,0.98,0.92,0.94
319,USGS,02165200,2017-08-15,1.18,0.98,1.10
320,USGS,02165200,2017-08-16,1.06,0.99,1.03
321,USGS,02165200,2017-08-17,0.99,0.94,0.97
322,USGS,02165200,2017-08-18,0.94,0.90,0.92
323,USGS,02165200,2017-08-19,0.90,0.87,0.88
324,USGS,02165200,2017-08-20,0.87,0.85,0.86
325,USGS,02165200,2017-08-21,0.85,0.84,0.85
326,USGS,02165200,2017-08-22,0.84,0.82,0.83
327,USGS,02165200,2017-08-23,0.82,0.81,0.82
328,USGS,02165200,2017-08-24,0.82,0.80,0.81
329,USGS,02165200,2017-08-25,0.80,0.80,0.80
330,USGS,02165200,2017-08-26,0.80,0.79,0.79
331,USGS,02165200,2017-08-27,0.79,0.78,0.79
332,USGS,02165200,2017-08-28,0.78,0.77,0.78
333,USGS,02165200,2017-08-29,0.77,0.77,0.77
334,USGS,02165200,2017-08-30,0.77,0.77,0.77
335,USGS,02165200,2017-08-31,0.97,0.77,0.84
336,USGS,02165200,2017-09-01,1.17,0.93,1.10
337,USGS,02165200,2017-09-02,1.16,1.05,1.11
338,USGS,02165200,2017-09-03,1.05,0.96,1.00
339,USGS,02165200,2017-09-04,0.96,0.90,0.93
340,USGS,02165200,2017-09-05,0.92,0.87,0.89
341,USGS,02165200,2017-09-06,0.98,0.92,0.95
342,USGS,02165200,2017-09-07,1.21,0.98,1.14
343,USGS,02165200,2017-09-08,1.17,1.04,1.11
344,USGS,02165200,2017-09-09,1.05,0.96,1.00
345,USGS,02165200,2017-09-10,0.96,0.90,0.93
346,USGS,02165200,2017-09-11,1.05,0.89,0.93
347,USGS,02165200,2017-09-12,1.62,1.05,1.36
348,USGS,02165200,2017-09-13,1.58,1.29,1.43
349,USGS,02165200,2017-09-14,1.29,1.12,1.20
350,USGS,02165200,2017-09-15,1.12,1.03,1.08
351,USGS,02165200,2017-09-16,1.03,0.98,1.00
352,USGS,02165200,2017-09-17,0.98,0.94,0.96
353,USGS,02165200,2017-09-18,0.94,0.92,0.93
354,USGS,02165200,2017-09-19,0.92,0.90,0.91
355,USGS,02165200,2017-09-20,0.90,0.89,0.90
356,USGS,02165200,2017-09-21,0.89,0.87,0.88
357,USGS,02165200,2017-09-22,0.88,0.87,0.87
358,USGS,02165200,2017-09-23,0.87,0.86,0.87
359,USGS,02165200,2017-09-24,0.86,0.85,0.85
360,USGS,02165200,2017-09-25,0.85,0.84,0.85
361,USGS,02165200,2017-09-26,0.84,0.83,0.84
362,USGS,02165200,2017-09-27,0.83,0.82,0.83
363,USGS,02165200,2017-09-28,0.82,0.82,0.82
364,USGS,02165200,2017-09-29,0.82,0.82,0.82
365,USGS,02165200,2017-09-30,0.82,0.81,0.81
