,agency_cd,site_no,datetime,Gage height_Mean,Gage height_Max,Gage height_Min
65,USGS,02157470,2016-12-04,5.88,5.96,5.83
66,USGS,02157470,2016-12-05,5.96,5.98,5.93
67,USGS,02157470,2016-12-06,6.03,6.12,5.94
68,USGS,02157470,2016-12-07,6.02,6.10,5.96
69,USGS,02157470,2016-12-08,5.92,5.96,5.90
70,USGS,02157470,2016-12-09,5.88,5.90,5.87
71,USGS,02157470,2016-12-10,5.87,5.87,5.85
72,USGS,02157470,2016-12-11,5.86,5.87,5.85
73,USGS,02157470,2016-12-12,5.84,5.85,5.83
74,USGS,02157470,2016-12-13,5.83,5.85,5.82
75,USGS,02157470,2016-12-14,5.83,5.83,5.82
76,USGS,02157470,2016-12-15,5.82,5.83,5.81
77,USGS,02157470,2016-12-16,5.82,5.83,5.82
78,USGS,02157470,2016-12-17,5.82,5.84,5.82
79,USGS,02157470,2016-12-18,5.83,5.84,5.82
80,USGS,02157470,2016-12-19,5.82,5.83,5.81
81,USGS,02157470,2016-12-20,5.81,5.82,5.80
82,USGS,02157470,2016-12-21,5.82,5.83,5.80
83,USGS,02157470,2016-12-22,5.81,5.82,5.79
84,USGS,02157470,2016-12-23,5.80,5.81,5.79
85,USGS,02157470,2016-12-24,5.79,5.79,5.78
86,USGS,02157470,2016-12-25,5.79,5.79,5.78
87,USGS,02157470,2016-12-26,5.79,5.79,5.78
88,USGS,02157470,2016-12-27,5.79,5.80,5.79
89,USGS,02157470,2016-12-28,5.79,5.80,5.79
90,USGS,02157470,2016-12-29,5.93,6.02,5.79
91,USGS,02157470,2016-12-30,5.88,5.94,5.84
92,USGS,02157470,2016-12-31,5.84,5.85,5.82
93,USGS,02157470,2017-01-01,5.84,5.85,5.82
94,USGS,02157470,2017-01-02,6.10,6.24,5.85
95,USGS,02157470,2017-01-03,6.45,6.62,6.19
96,USGS,02157470,2017-01-04,6.20,6.33,6.11
97,USGS,02157470,2017-01-05,6.06,6.12,6.03
98,USGS,02157470,2017-01-06,6.00,6.03,5.98
99,USGS,02157470,2017-01-07,6.03,6.05,6.00
100,USGS,02157470,2017-01-08,5.99,6.02,5.97
101,USGS,02157470,2017-01-09,5.95,5.97,5.94
102,USGS,02157470,2017-01-10,5.94,5.95,5.93
103,USGS,02157470,2017-01-11,5.95,5.95,5.94
104,USGS,02157470,2017-01-12,5.95,5.98,5.93
105,USGS,02157470,2017-01-13,5.92,5.94,5.91
106,USGS,02157470,2017-01-14,5.91,5.92,5.90
107,USGS,02157470,2017-01-15,5.90,5.91,5.89
108,USGS,02157470,2017-01-16,5.89,5.90,5.88
109,USGS,02157470,2017-01-17,5.88,5.90,5.87
110,USGS,02157470,2017-01-18,5.88,5.89,5.87
111,USGS,02157470,2017-01-19,5.87,5.88,5.85
112,USGS,02157470,2017-01-20,5.93,5.96,5.86
113,USGS,02157470,2017-01-21,6.01,6.26,5.90
114,USGS,02157470,2017-01-22,6.26,6.32,6.19
115,USGS,02157470,2017-01-23,6.59,6.80,6.32
116,USGS,02157470,2017-01-24,6.37,6.51,6.27
117,USGS,02157470,2017-01-25,6.21,6.28,6.16
118,USGS,02157470,2017-01-26,6.13,6.16,6.09
119,USGS,02157470,2017-01-27,6.07,6.09,6.05
120,USGS,02157470,2017-01-28,6.04,6.06,6.02
121,USGS,02157470,2017-01-29,6.01,6.03,5.99
122,USGS,02157470,2017-01-30,5.99,6.00,5.97
123,USGS,02157470,2017-01-31,5.96,5.98,5.95
124,USGS,02157470,2017-02-01,5.94,5.96,5.93
125,USGS,02157470,2017-02-02,5.92,5.94,5.91
126,USGS,02157470,2017-02-03,5.92,5.92,5.91
127,USGS,02157470,2017-02-04,5.91,5.92,5.90
128,USGS,02157470,2017-02-05,5.90,5.91,5.89
129,USGS,02157470,2017-02-06,5.90,5.91,5.88
130,USGS,02157470,2017-02-07,5.89,5.92,5.87
131,USGS,02157470,2017-02-08,5.91,5.93,5.90
132,USGS,02157470,2017-02-09,5.91,5.92,5.90
133,USGS,02157470,2017-02-10,5.89,5.91,5.87
134,USGS,02157470,2017-02-11,5.87,5.88,5.86
135,USGS,02157470,2017-02-12,5.87,5.87,5.86
136,USGS,02157470,2017-02-13,5.86,5.87,5.84
137,USGS,02157470,2017-02-14,5.86,5.87,5.84
138,USGS,02157470,2017-02-15,5.89,5.91,5.86
139,USGS,02157470,2017-02-16,5.88,5.90,5.86
140,USGS,02157470,2017-02-17,5.86,5.88,5.84
141,USGS,02157470,2017-02-18,5.86,5.87,5.84
142,USGS,02157470,2017-02-19,5.85,5.87,5.84
143,USGS,02157470,2017-02-20,5.84,5.86,5.83
144,USGS,02157470,2017-02-21,5.83,5.84,5.83
145,USGS,02157470,2017-02-22,5.86,5.87,5.84
146,USGS,02157470,2017-02-23,5.85,5.87,5.84
147,USGS,02157470,2017-02-24,5.84,5.85,5.83
148,USGS,02157470,2017-02-25,5.83,5.84,5.83
149,USGS,02157470,2017-02-26,5.82,5.83,5.81
150,USGS,02157470,2017-02-27,5.83,5.84,5.81
151,USGS,02157470,2017-02-28,5.83,5.89,5.81
152,USGS,02157470,2017-03-01,5.92,6.07,5.89
153,USGS,02157470,2017-03-02,6.08,6.17,5.99
154,USGS,02157470,2017-03-03,5.95,6.00,5.92
155,USGS,02157470,2017-03-04,5.91,5.93,5.89
156,USGS,02157470,2017-03-05,5.89,5.91,5.87
157,USGS,02157470,2017-03-06,5.87,5.88,5.87
158,USGS,02157470,2017-03-07,5.87,5.88,5.86
159,USGS,02157470,2017-03-08,5.87,5.88,5.86
160,USGS,02157470,2017-03-09,5.85,5.86,5.84
161,USGS,02157470,2017-03-10,5.89,5.90,5.85
162,USGS,02157470,2017-03-11,5.87,5.89,5.85
163,USGS,02157470,2017-03-12,5.91,5.93,5.86
164,USGS,02157470,2017-03-13,5.91,5.94,5.89
165,USGS,02157470,2017-03-14,5.95,5.97,5.93
166,USGS,02157470,2017-03-15,5.91,5.93,5.88
167,USGS,02157470,2017-03-16,5.89,5.91,5.87
168,USGS,02157470,2017-03-17,5.89,5.90,5.87
169,USGS,02157470,2017-03-18,5.89,5.90,5.88
170,USGS,02157470,2017-03-19,5.87,5.88,5.85
171,USGS,02157470,2017-03-20,5.86,5.87,5.84
172,USGS,02157470,2017-03-21,5.91,6.47,5.84
173,USGS,02157470,2017-03-22,6.62,6.87,6.37
174,USGS,02157470,2017-03-23,6.25,6.37,6.16
175,USGS,02157470,2017-03-24,6.11,6.16,6.08
176,USGS,02157470,2017-03-25,6.05,6.08,6.03
177,USGS,02157470,2017-03-26,6.08,6.14,6.02
178,USGS,02157470,2017-03-27,6.07,6.12,6.03
179,USGS,02157470,2017-03-28,6.15,6.24,6.03
180,USGS,02157470,2017-03-29,6.11,6.16,6.08
181,USGS,02157470,2017-03-30,6.06,6.08,6.04
182,USGS,02157470,2017-03-31,6.52,6.89,6.07
183,USGS,02157470,2017-04-01,6.34,6.47,6.26
184,USGS,02157470,2017-04-02,6.20,6.26,6.16
185,USGS,02157470,2017-04-03,6.29,6.73,6.13
186,USGS,02157470,2017-04-04,6.52,6.73,6.39
187,USGS,02157470,2017-04-05,6.69,7.57,6.32
188,USGS,02157470,2017-04-06,7.59,8.21,7.03
189,USGS,02157470,2017-04-07,6.79,7.03,6.63
190,USGS,02157470,2017-04-08,6.51,6.63,6.43
191,USGS,02157470,2017-04-09,6.36,6.43,6.31
192,USGS,02157470,2017-04-10,6.27,6.31,6.23
193,USGS,02157470,2017-04-11,6.20,6.23,6.18
194,USGS,02157470,2017-04-12,6.15,6.18,6.12
195,USGS,02157470,2017-04-13,6.10,6.12,6.07
196,USGS,02157470,2017-04-14,6.05,6.07,6.03
197,USGS,02157470,2017-04-15,6.02,6.04,6.00
198,USGS,02157470,2017-04-16,5.99,6.01,5.98
199,USGS,02157470,2017-04-17,5.99,6.02,5.97
200,USGS,02157470,2017-04-18,6.00,6.02,5.98
201,USGS,02157470,2017-04-19,6.19,6.37,5.98
202,USGS,02157470,2017-04-20,6.16,6.24,6.10
203,USGS,02157470,2017-04-21,6.09,6.17,6.04
204,USGS,02157470,2017-04-22,6.02,6.04,6.00
205,USGS,02157470,2017-04-23,6.24,6.81,6.00
206,USGS,02157470,2017-04-24,7.43,7.82,6.81
207,USGS,02157470,2017-04-25,7.20,7.73,6.83
208,USGS,02157470,2017-04-26,6.67,6.83,6.53
209,USGS,02157470,2017-04-27,6.46,6.53,6.42
210,USGS,02157470,2017-04-28,6.36,6.42,6.30
211,USGS,02157470,2017-04-29,6.25,6.30,6.21
212,USGS,02157470,2017-04-30,6.18,6.21,6.15
213,USGS,02157470,2017-05-01,6.16,6.23,6.13
214,USGS,02157470,2017-05-02,6.16,6.26,6.10
215,USGS,02157470,2017-05-03,6.08,6.10,6.05
216,USGS,02157470,2017-05-04,6.05,6.08,6.04
217,USGS,02157470,2017-05-05,6.23,6.31,6.08
218,USGS,02157470,2017-05-06,6.14,6.18,6.12
219,USGS,02157470,2017-05-07,6.10,6.12,6.08
220,USGS,02157470,2017-05-08,,,
221,USGS,02157470,2017-05-09,,,
222,USGS,02157470,2017-05-10,,,
223,USGS,02157470,2017-05-11,5.95,5.95,5.94
224,USGS,02157470,2017-05-12,5.95,6.04,5.93
225,USGS,02157470,2017-05-13,6.09,6.14,6.03
226,USGS,02157470,2017-05-14,5.99,6.03,5.95
227,USGS,02157470,2017-05-15,5.93,5.95,5.91
228,USGS,02157470,2017-05-16,5.90,5.92,5.88
229,USGS,02157470,2017-05-17,5.88,5.89,5.87
230,USGS,02157470,2017-05-18,5.87,5.88,5.86
231,USGS,02157470,2017-05-19,5.87,5.87,5.86
232,USGS,02157470,2017-05-20,5.86,5.87,5.84
233,USGS,02157470,2017-05-21,6.35,6.95,5.84
234,USGS,02157470,2017-05-22,6.44,6.79,6.23
235,USGS,02157470,2017-05-23,6.35,6.39,6.23
236,USGS,02157470,2017-05-24,6.30,6.35,6.27
237,USGS,02157470,2017-05-25,6.28,6.34,6.19
238,USGS,02157470,2017-05-26,6.14,6.19,6.09
239,USGS,02157470,2017-05-27,6.06,6.09,6.02
240,USGS,02157470,2017-05-28,6.01,6.03,5.99
241,USGS,02157470,2017-05-29,5.98,5.99,5.97
242,USGS,02157470,2017-05-30,5.98,5.99,5.96
243,USGS,02157470,2017-05-31,5.96,6.04,5.95
244,USGS,02157470,2017-06-01,6.02,6.08,5.96
245,USGS,02157470,2017-06-02,5.94,5.96,5.92
246,USGS,02157470,2017-06-03,5.91,5.92,5.90
247,USGS,02157470,2017-06-04,6.16,6.55,5.91
248,USGS,02157470,2017-06-05,6.30,6.43,6.25
249,USGS,02157470,2017-06-06,6.25,6.36,6.17
250,USGS,02157470,2017-06-07,6.10,6.18,6.03
251,USGS,02157470,2017-06-08,6.00,6.03,5.98
252,USGS,02157470,2017-06-09,5.97,5.98,5.94
253,USGS,02157470,2017-06-10,5.92,5.94,5.89
254,USGS,02157470,2017-06-11,5.89,5.90,5.88
255,USGS,02157470,2017-06-12,5.87,5.88,5.86
256,USGS,02157470,2017-06-13,5.93,6.05,5.87
257,USGS,02157470,2017-06-14,5.91,5.96,5.89
258,USGS,02157470,2017-06-15,5.93,5.98,5.89
259,USGS,02157470,2017-06-16,5.91,6.07,5.87
260,USGS,02157470,2017-06-17,6.04,6.14,5.96
261,USGS,02157470,2017-06-18,5.99,6.10,5.94
262,USGS,02157470,2017-06-19,5.96,6.03,5.92
263,USGS,02157470,2017-06-20,5.91,5.92,5.90
264,USGS,02157470,2017-06-21,5.90,5.92,5.90
265,USGS,02157470,2017-06-22,5.91,5.92,5.90
266,USGS,02157470,2017-06-23,6.00,6.07,5.92
267,USGS,02157470,2017-06-24,6.08,6.57,5.92
268,USGS,02157470,2017-06-25,6.26,6.59,6.09
269,USGS,02157470,2017-06-26,6.03,6.09,5.97
270,USGS,02157470,2017-06-27,5.94,5.97,5.91
271,USGS,02157470,2017-06-28,5.90,5.91,5.89
272,USGS,02157470,2017-06-29,5.88,5.95,5.88
273,USGS,02157470,2017-06-30,6.30,6.54,5.95
274,USGS,02157470,2017-07-01,6.12,6.22,6.04
275,USGS,02157470,2017-07-02,6.05,6.08,6.02
276,USGS,02157470,2017-07-03,6.00,6.03,5.96
277,USGS,02157470,2017-07-04,6.05,6.32,5.95
278,USGS,02157470,2017-07-05,6.24,6.80,6.02
279,USGS,02157470,2017-07-06,6.33,6.72,6.19
280,USGS,02157470,2017-07-07,6.22,6.35,6.12
281,USGS,02157470,2017-07-08,6.08,6.13,6.06
282,USGS,02157470,2017-07-09,6.22,6.42,6.09
283,USGS,02157470,2017-07-10,6.04,6.09,5.99
284,USGS,02157470,2017-07-11,6.23,6.50,5.99
285,USGS,02157470,2017-07-12,6.06,6.11,6.00
286,USGS,02157470,2017-07-13,5.99,6.00,5.98
287,USGS,02157470,2017-07-14,5.97,5.98,5.97
288,USGS,02157470,2017-07-15,6.00,6.07,5.97
289,USGS,02157470,2017-07-16,6.03,6.23,5.98
290,USGS,02157470,2017-07-17,6.35,6.96,6.14
291,USGS,02157470,2017-07-18,6.88,6.97,6.63
292,USGS,02157470,2017-07-19,6.45,6.63,6.31
293,USGS,02157470,2017-07-20,6.22,6.31,6.16
294,USGS,02157470,2017-07-21,6.14,6.16,6.11
295,USGS,02157470,2017-07-22,6.10,6.11,6.08
296,USGS,02157470,2017-07-23,,,
297,USGS,02157470,2017-07-24,,,
298,USGS,02157470,2017-07-25,,,
299,USGS,02157470,2017-07-26,,,
300,USGS,02157470,2017-07-27,,,
301,USGS,02157470,2017-07-28,,,
302,USGS,02157470,2017-07-29,,,
303,USGS,02157470,2017-07-30,,,
304,USGS,02157470,2017-07-31,,,
305,USGS,02157470,2017-08-01,,,
306,USGS,02157470,2017-08-02,,,
307,USGS,02157470,2017-08-03,,,
308,USGS,02157470,2017-08-04,,,
309,USGS,02157470,2017-08-05,,,
310,USGS,02157470,2017-08-06,,,
311,USGS,02157470,2017-08-07,,,
312,USGS,02157470,2017-08-08,,,
313,USGS,02157470,2017-08-09,,,
314,USGS,02157470,2017-08-10,,,
315,USGS,02157470,2017-08-11,,,
316,USGS,02157470,2017-08-12,7.29,7.32,7.10
317,USGS,02157470,2017-08-13,6.81,7.10,6.56
318,USGS,02157470,2017-08-14,6.45,6.56,6.35
319,USGS,02157470,2017-08-15,6.27,6.35,6.19
320,USGS,02157470,2017-08-16,6.13,6.19,6.08
321,USGS,02157470,2017-08-17,,,
322,USGS,02157470,2017-08-18,,,
323,USGS,02157470,2017-08-19,,,
324,USGS,02157470,2017-08-20,,,
325,USGS,02157470,2017-08-21,,,
326,USGS,02157470,2017-08-22,5.73,5.74,5.71
327,USGS,02157470,2017-08-23,5.71,5.71,5.70
328,USGS,02157470,2017-08-24,5.68,5.71,5.66
329,USGS,02157470,2017-08-25,5.69,5.74,5.66
330,USGS,02157470,2017-08-26,5.64,5.66,5.62
331,USGS,02157470,2017-08-27,5.62,5.64,5.60
332,USGS,02157470,2017-08-28,5.59,5.60,5.58
333,USGS,02157470,2017-08-29,5.58,5.59,5.58
334,USGS,02157470,2017-08-30,5.59,5.60,5.58
335,USGS,02157470,2017-08-31,5.64,5.73,5.58
336,USGS,02157470,2017-09-01,5.77,5.98,5.67
337,USGS,02157470,2017-09-02,5.79,5.98,5.67
338,USGS,02157470,2017-09-03,5.65,5.67,5.61
339,USGS,02157470,2017-09-04,5.59,5.61,5.58
340,USGS,02157470,2017-09-05,5.58,5.60,5.57
341,USGS,02157470,2017-09-06,5.70,5.80,5.60
342,USGS,02157470,2017-09-07,5.68,5.79,5.61
343,USGS,02157470,2017-09-08,5.59,5.62,5.57
344,USGS,02157470,2017-09-09,5.56,5.58,5.55
345,USGS,02157470,2017-09-10,5.54,5.55,5.53
346,USGS,02157470,2017-09-11,5.61,6.12,5.53
347,USGS,02157470,2017-09-12,6.61,6.94,6.12
348,USGS,02157470,2017-09-13,6.09,6.31,5.94
349,USGS,02157470,2017-09-14,5.88,5.94,5.83
350,USGS,02157470,2017-09-15,5.80,5.83,5.76
351,USGS,02157470,2017-09-16,5.75,5.77,5.73
352,USGS,02157470,2017-09-17,5.71,5.73,5.69
353,USGS,02157470,2017-09-18,5.68,5.70,5.67
354,USGS,02157470,2017-09-19,5.66,5.67,5.65
355,USGS,02157470,2017-09-20,5.65,5.66,5.64
356,USGS,02157470,2017-09-21,5.63,5.64,5.62
357,USGS,02157470,2017-09-22,5.63,5.63,5.62
358,USGS,02157470,2017-09-23,5.63,5.63,5.62
359,USGS,02157470,2017-09-24,5.62,5.63,5.60
360,USGS,02157470,2017-09-25,5.60,5.62,5.60
361,USGS,02157470,2017-09-26,5.59,5.60,5.59
362,USGS,02157470,2017-09-27,5.59,5.59,5.59
363,USGS,02157470,2017-09-28,5.58,5.59,5.56
364,USGS,02157470,2017-09-29,5.56,5.57,5.55
365,USGS,02157470,2017-09-30,5.55,5.56,5.55
