,agency_cd,site_no,datetime,Gage height_Max,Gage height_Min,Gage height_Mean
70,USGS,02197000,2016-12-09,97.47,96.38,96.89
71,USGS,02197000,2016-12-10,98.06,96.39,97.18
72,USGS,02197000,2016-12-11,98.01,96.65,97.38
73,USGS,02197000,2016-12-12,97.42,96.80,97.16
74,USGS,02197000,2016-12-13,97.09,96.51,96.73
75,USGS,02197000,2016-12-14,97.62,96.54,97.13
76,USGS,02197000,2016-12-15,97.18,96.81,97.00
77,USGS,02197000,2016-12-16,97.27,96.96,97.09
78,USGS,02197000,2016-12-17,98.47,96.91,97.53
79,USGS,02197000,2016-12-18,97.93,96.71,97.09
80,USGS,02197000,2016-12-19,97.04,96.54,96.84
81,USGS,02197000,2016-12-20,97.64,96.93,97.32
82,USGS,02197000,2016-12-21,98.38,97.01,97.65
83,USGS,02197000,2016-12-22,98.37,96.55,97.04
84,USGS,02197000,2016-12-23,97.04,96.62,96.86
85,USGS,02197000,2016-12-24,98.16,96.73,97.45
86,USGS,02197000,2016-12-25,98.02,96.44,97.00
87,USGS,02197000,2016-12-26,97.13,95.97,96.46
88,USGS,02197000,2016-12-27,96.83,95.96,96.32
89,USGS,02197000,2016-12-28,97.27,96.42,96.78
90,USGS,02197000,2016-12-29,97.29,96.25,96.94
91,USGS,02197000,2016-12-30,97.24,96.56,97.01
92,USGS,02197000,2016-12-31,98.51,96.54,97.31
93,USGS,02197000,2017-01-01,98.01,96.77,97.26
94,USGS,02197000,2017-01-02,102.71,97.26,100.30
95,USGS,02197000,2017-01-03,107.64,102.71,106.56
96,USGS,02197000,2017-01-04,108.52,105.10,106.85
97,USGS,02197000,2017-01-05,105.53,99.98,103.27
98,USGS,02197000,2017-01-06,99.98,98.90,99.29
99,USGS,02197000,2017-01-07,100.62,99.48,99.96
100,USGS,02197000,2017-01-08,102.47,99.50,101.67
101,USGS,02197000,2017-01-09,102.86,100.14,102.10
102,USGS,02197000,2017-01-10,100.14,97.01,98.37
103,USGS,02197000,2017-01-11,99.81,96.64,98.06
104,USGS,02197000,2017-01-12,98.68,97.78,98.13
105,USGS,02197000,2017-01-13,97.81,97.54,97.64
106,USGS,02197000,2017-01-14,97.54,96.66,96.99
107,USGS,02197000,2017-01-15,97.88,96.73,97.26
108,USGS,02197000,2017-01-16,97.79,96.34,96.93
109,USGS,02197000,2017-01-17,96.74,96.32,96.57
110,USGS,02197000,2017-01-18,98.08,96.53,97.10
111,USGS,02197000,2017-01-19,98.18,96.51,97.28
112,USGS,02197000,2017-01-20,98.85,96.51,97.55
113,USGS,02197000,2017-01-21,98.35,97.09,97.89
114,USGS,02197000,2017-01-22,100.55,98.28,99.06
115,USGS,02197000,2017-01-23,105.00,100.55,103.18
116,USGS,02197000,2017-01-24,104.77,102.16,104.24
117,USGS,02197000,2017-01-25,102.16,99.82,100.60
118,USGS,02197000,2017-01-26,99.82,97.67,98.46
119,USGS,02197000,2017-01-27,98.39,97.57,97.87
120,USGS,02197000,2017-01-28,98.88,97.69,98.13
121,USGS,02197000,2017-01-29,99.09,97.45,98.22
122,USGS,02197000,2017-01-30,98.40,97.50,98.16
123,USGS,02197000,2017-01-31,97.94,96.67,97.40
124,USGS,02197000,2017-02-01,97.97,96.48,97.42
125,USGS,02197000,2017-02-02,97.81,96.66,97.32
126,USGS,02197000,2017-02-03,98.56,97.29,97.67
127,USGS,02197000,2017-02-04,98.00,96.56,97.20
128,USGS,02197000,2017-02-05,99.01,96.89,97.65
129,USGS,02197000,2017-02-06,98.26,97.30,97.79
130,USGS,02197000,2017-02-07,98.05,96.93,97.88
131,USGS,02197000,2017-02-08,99.07,96.88,98.42
132,USGS,02197000,2017-02-09,98.55,97.05,97.88
133,USGS,02197000,2017-02-10,97.94,97.29,97.53
134,USGS,02197000,2017-02-11,98.12,97.83,97.94
135,USGS,02197000,2017-02-12,98.08,97.61,97.86
136,USGS,02197000,2017-02-13,97.64,97.05,97.48
137,USGS,02197000,2017-02-14,98.01,97.05,97.61
138,USGS,02197000,2017-02-15,98.59,97.92,98.19
139,USGS,02197000,2017-02-16,99.13,98.40,98.69
140,USGS,02197000,2017-02-17,99.06,98.31,98.46
141,USGS,02197000,2017-02-18,101.69,98.41,99.93
142,USGS,02197000,2017-02-19,98.53,96.48,97.16
143,USGS,02197000,2017-02-20,98.97,96.44,98.10
144,USGS,02197000,2017-02-21,99.88,98.25,98.92
145,USGS,02197000,2017-02-22,99.43,97.75,98.86
146,USGS,02197000,2017-02-23,99.65,97.70,98.76
147,USGS,02197000,2017-02-24,98.68,98.22,98.40
148,USGS,02197000,2017-02-25,98.35,97.25,97.82
149,USGS,02197000,2017-02-26,97.73,97.21,97.36
150,USGS,02197000,2017-02-27,97.74,97.26,97.47
151,USGS,02197000,2017-02-28,97.67,96.76,97.25
152,USGS,02197000,2017-03-01,97.38,96.47,96.99
153,USGS,02197000,2017-03-02,98.86,96.99,97.83
154,USGS,02197000,2017-03-03,98.49,96.77,97.65
155,USGS,02197000,2017-03-04,98.29,97.58,97.86
156,USGS,02197000,2017-03-05,97.82,97.23,97.62
157,USGS,02197000,2017-03-06,97.79,95.87,96.80
158,USGS,02197000,2017-03-07,97.94,96.65,97.44
159,USGS,02197000,2017-03-08,97.69,96.63,97.17
160,USGS,02197000,2017-03-09,97.61,97.35,97.49
161,USGS,02197000,2017-03-10,97.36,97.23,97.31
162,USGS,02197000,2017-03-11,97.24,96.89,97.03
163,USGS,02197000,2017-03-12,98.50,96.89,97.71
164,USGS,02197000,2017-03-13,97.80,96.04,96.95
165,USGS,02197000,2017-03-14,97.93,97.20,97.68
166,USGS,02197000,2017-03-15,97.63,96.81,97.18
167,USGS,02197000,2017-03-16,97.49,97.16,97.32
168,USGS,02197000,2017-03-17,97.29,96.24,96.87
169,USGS,02197000,2017-03-18,97.54,97.11,97.32
170,USGS,02197000,2017-03-19,97.31,96.95,97.10
171,USGS,02197000,2017-03-20,97.54,96.92,97.13
172,USGS,02197000,2017-03-21,97.53,96.88,97.23
173,USGS,02197000,2017-03-22,97.35,96.91,97.18
174,USGS,02197000,2017-03-23,97.70,96.92,97.37
175,USGS,02197000,2017-03-24,97.78,97.23,97.55
176,USGS,02197000,2017-03-25,97.86,97.67,97.78
177,USGS,02197000,2017-03-26,97.67,96.06,96.71
178,USGS,02197000,2017-03-27,96.92,95.97,96.43
179,USGS,02197000,2017-03-28,97.14,96.67,96.98
180,USGS,02197000,2017-03-29,97.34,96.80,97.12
181,USGS,02197000,2017-03-30,97.24,96.27,96.97
182,USGS,02197000,2017-03-31,98.20,96.40,97.58
183,USGS,02197000,2017-04-01,97.77,97.36,97.61
184,USGS,02197000,2017-04-02,97.46,95.94,96.84
185,USGS,02197000,2017-04-03,97.74,95.94,96.81
186,USGS,02197000,2017-04-04,98.56,97.34,97.87
187,USGS,02197000,2017-04-05,98.92,97.68,98.13
188,USGS,02197000,2017-04-06,105.11,98.92,101.53
189,USGS,02197000,2017-04-07,107.74,102.37,106.22
190,USGS,02197000,2017-04-08,102.37,98.58,100.24
191,USGS,02197000,2017-04-09,98.58,97.63,98.12
192,USGS,02197000,2017-04-10,98.33,95.57,96.56
193,USGS,02197000,2017-04-11,98.02,95.32,96.00
194,USGS,02197000,2017-04-12,100.20,97.24,98.44
195,USGS,02197000,2017-04-13,98.15,97.57,97.98
196,USGS,02197000,2017-04-14,97.84,97.58,97.69
197,USGS,02197000,2017-04-15,97.74,97.36,97.59
198,USGS,02197000,2017-04-16,97.74,96.94,97.44
199,USGS,02197000,2017-04-17,97.58,97.05,97.42
200,USGS,02197000,2017-04-18,97.26,97.07,97.17
201,USGS,02197000,2017-04-19,97.90,97.26,97.66
202,USGS,02197000,2017-04-20,97.75,97.32,97.61
203,USGS,02197000,2017-04-21,97.32,96.70,97.04
204,USGS,02197000,2017-04-22,97.04,96.75,96.94
205,USGS,02197000,2017-04-23,97.15,96.95,97.06
206,USGS,02197000,2017-04-24,98.45,96.71,97.45
207,USGS,02197000,2017-04-25,97.81,97.02,97.40
208,USGS,02197000,2017-04-26,97.97,97.04,97.60
209,USGS,02197000,2017-04-27,98.09,97.21,97.65
210,USGS,02197000,2017-04-28,97.33,96.89,97.20
211,USGS,02197000,2017-04-29,97.75,97.21,97.44
212,USGS,02197000,2017-04-30,98.28,97.74,98.00
213,USGS,02197000,2017-05-01,98.07,97.02,97.83
214,USGS,02197000,2017-05-02,97.03,96.76,96.93
215,USGS,02197000,2017-05-03,97.06,96.66,96.82
216,USGS,02197000,2017-05-04,97.44,96.72,97.10
217,USGS,02197000,2017-05-05,98.11,97.43,97.57
218,USGS,02197000,2017-05-06,98.58,97.14,97.99
219,USGS,02197000,2017-05-07,97.15,96.91,97.07
220,USGS,02197000,2017-05-08,97.85,96.61,97.20
221,USGS,02197000,2017-05-09,97.86,96.63,97.27
222,USGS,02197000,2017-05-10,97.72,96.74,97.19
223,USGS,02197000,2017-05-11,97.44,96.76,97.17
224,USGS,02197000,2017-05-12,97.29,96.79,97.08
225,USGS,02197000,2017-05-13,98.21,97.24,97.65
226,USGS,02197000,2017-05-14,98.05,97.13,97.66
227,USGS,02197000,2017-05-15,97.13,96.68,96.90
228,USGS,02197000,2017-05-16,97.12,96.59,96.81
229,USGS,02197000,2017-05-17,97.25,96.21,96.55
230,USGS,02197000,2017-05-18,97.25,96.52,96.82
231,USGS,02197000,2017-05-19,97.13,96.57,97.00
232,USGS,02197000,2017-05-20,97.15,96.98,97.07
233,USGS,02197000,2017-05-21,97.13,96.67,96.95
234,USGS,02197000,2017-05-22,98.00,97.05,97.30
235,USGS,02197000,2017-05-23,98.03,96.94,97.41
236,USGS,02197000,2017-05-24,97.62,97.08,97.28
237,USGS,02197000,2017-05-25,99.68,97.18,97.98
238,USGS,02197000,2017-05-26,100.84,97.23,98.98
239,USGS,02197000,2017-05-27,98.66,97.82,98.34
240,USGS,02197000,2017-05-28,97.92,97.57,97.78
241,USGS,02197000,2017-05-29,97.79,97.00,97.38
242,USGS,02197000,2017-05-30,97.19,96.49,96.95
243,USGS,02197000,2017-05-31,97.36,96.50,97.01
244,USGS,02197000,2017-06-01,97.44,96.90,97.29
245,USGS,02197000,2017-06-02,97.15,96.78,96.91
246,USGS,02197000,2017-06-03,97.55,96.78,97.08
247,USGS,02197000,2017-06-04,97.72,96.84,97.23
248,USGS,02197000,2017-06-05,97.28,97.12,97.20
249,USGS,02197000,2017-06-06,97.19,97.02,97.13
250,USGS,02197000,2017-06-07,97.43,97.01,97.22
251,USGS,02197000,2017-06-08,98.09,97.01,97.71
252,USGS,02197000,2017-06-09,97.34,96.83,97.07
253,USGS,02197000,2017-06-10,97.45,96.84,97.14
254,USGS,02197000,2017-06-11,97.39,96.88,97.02
255,USGS,02197000,2017-06-12,96.97,96.33,96.73
256,USGS,02197000,2017-06-13,98.21,96.45,97.32
257,USGS,02197000,2017-06-14,97.37,97.04,97.24
258,USGS,02197000,2017-06-15,97.34,97.07,97.22
259,USGS,02197000,2017-06-16,97.38,97.13,97.28
260,USGS,02197000,2017-06-17,97.37,97.17,97.27
261,USGS,02197000,2017-06-18,97.34,96.89,97.19
262,USGS,02197000,2017-06-19,97.67,96.94,97.27
263,USGS,02197000,2017-06-20,97.72,96.76,97.20
264,USGS,02197000,2017-06-21,97.80,96.99,97.61
265,USGS,02197000,2017-06-22,97.46,96.89,97.16
266,USGS,02197000,2017-06-23,97.54,97.33,97.45
267,USGS,02197000,2017-06-24,97.66,96.90,97.36
268,USGS,02197000,2017-06-25,98.03,97.55,97.78
269,USGS,02197000,2017-06-26,97.56,96.27,97.25
270,USGS,02197000,2017-06-27,97.69,96.27,97.44
271,USGS,02197000,2017-06-28,97.65,96.70,97.25
272,USGS,02197000,2017-06-29,97.74,96.91,97.17
273,USGS,02197000,2017-06-30,98.79,97.03,97.66
274,USGS,02197000,2017-07-01,99.45,97.59,98.73
275,USGS,02197000,2017-07-02,99.46,97.02,98.44
276,USGS,02197000,2017-07-03,97.26,96.40,96.81
277,USGS,02197000,2017-07-04,97.51,96.63,97.22
278,USGS,02197000,2017-07-05,97.42,96.69,96.95
279,USGS,02197000,2017-07-06,97.46,96.71,97.16
280,USGS,02197000,2017-07-07,97.60,96.75,97.38
281,USGS,02197000,2017-07-08,97.54,97.30,97.44
282,USGS,02197000,2017-07-09,97.43,96.96,97.16
283,USGS,02197000,2017-07-10,97.25,97.02,97.15
284,USGS,02197000,2017-07-11,97.65,97.24,97.43
285,USGS,02197000,2017-07-12,97.31,96.54,97.03
286,USGS,02197000,2017-07-13,97.29,96.97,97.16
287,USGS,02197000,2017-07-14,97.18,97.02,97.12
288,USGS,02197000,2017-07-15,97.42,97.04,97.20
289,USGS,02197000,2017-07-16,100.17,96.92,98.30
290,USGS,02197000,2017-07-17,96.92,96.61,96.73
291,USGS,02197000,2017-07-18,98.07,96.80,97.65
292,USGS,02197000,2017-07-19,98.51,97.61,98.06
293,USGS,02197000,2017-07-20,97.94,97.55,97.73
294,USGS,02197000,2017-07-21,97.62,97.25,97.45
295,USGS,02197000,2017-07-22,97.35,97.13,97.27
296,USGS,02197000,2017-07-23,97.22,96.44,97.07
297,USGS,02197000,2017-07-24,98.13,96.97,97.28
298,USGS,02197000,2017-07-25,98.38,97.22,98.05
299,USGS,02197000,2017-07-26,98.67,96.73,97.61
300,USGS,02197000,2017-07-27,99.66,97.34,98.57
301,USGS,02197000,2017-07-28,97.99,97.37,97.67
302,USGS,02197000,2017-07-29,98.41,97.99,98.36
303,USGS,02197000,2017-07-30,98.52,97.77,98.31
304,USGS,02197000,2017-07-31,97.77,96.75,97.09
305,USGS,02197000,2017-08-01,97.11,96.88,97.04
306,USGS,02197000,2017-08-02,97.38,96.96,97.21
307,USGS,02197000,2017-08-03,97.41,97.05,97.22
308,USGS,02197000,2017-08-04,97.64,97.09,97.33
309,USGS,02197000,2017-08-05,97.68,97.16,97.43
310,USGS,02197000,2017-08-06,97.70,97.35,97.60
311,USGS,02197000,2017-08-07,97.72,97.00,97.44
312,USGS,02197000,2017-08-08,97.97,97.72,97.83
313,USGS,02197000,2017-08-09,98.89,97.97,98.67
314,USGS,02197000,2017-08-10,98.92,97.93,98.65
315,USGS,02197000,2017-08-11,97.93,96.98,97.24
316,USGS,02197000,2017-08-12,97.33,97.05,97.24
317,USGS,02197000,2017-08-13,97.80,97.28,97.55
318,USGS,02197000,2017-08-14,97.52,96.99,97.15
319,USGS,02197000,2017-08-15,97.34,97.07,97.21
320,USGS,02197000,2017-08-16,97.87,97.34,97.62
321,USGS,02197000,2017-08-17,97.63,97.41,97.54
322,USGS,02197000,2017-08-18,97.76,97.50,97.65
323,USGS,02197000,2017-08-19,97.88,97.24,97.60
324,USGS,02197000,2017-08-20,97.24,96.77,96.94
325,USGS,02197000,2017-08-21,97.67,96.89,97.51
326,USGS,02197000,2017-08-22,97.57,97.22,97.43
327,USGS,02197000,2017-08-23,97.38,96.86,97.26
328,USGS,02197000,2017-08-24,97.26,96.84,96.97
329,USGS,02197000,2017-08-25,97.28,96.74,96.96
330,USGS,02197000,2017-08-26,96.89,96.32,96.69
331,USGS,02197000,2017-08-27,97.01,96.77,96.92
332,USGS,02197000,2017-08-28,96.90,95.89,96.64
333,USGS,02197000,2017-08-29,97.07,95.97,96.78
334,USGS,02197000,2017-08-30,96.71,96.59,96.66
335,USGS,02197000,2017-08-31,96.84,96.68,96.78
336,USGS,02197000,2017-09-01,97.27,96.81,97.10
337,USGS,02197000,2017-09-02,97.14,96.78,97.00
338,USGS,02197000,2017-09-03,96.86,96.38,96.54
339,USGS,02197000,2017-09-04,97.03,96.49,96.86
340,USGS,02197000,2017-09-05,96.79,96.21,96.50
341,USGS,02197000,2017-09-06,96.87,96.66,96.79
342,USGS,02197000,2017-09-07,96.79,96.61,96.72
343,USGS,02197000,2017-09-08,96.89,96.70,96.81
344,USGS,02197000,2017-09-09,97.44,96.04,96.81
345,USGS,02197000,2017-09-10,97.48,96.09,96.89
346,USGS,02197000,2017-09-11,100.11,96.88,98.24
347,USGS,02197000,2017-09-12,99.60,98.93,99.30
348,USGS,02197000,2017-09-13,99.56,97.96,98.81
349,USGS,02197000,2017-09-14,99.77,97.69,98.77
350,USGS,02197000,2017-09-15,98.82,97.11,98.11
351,USGS,02197000,2017-09-16,97.61,96.81,97.28
352,USGS,02197000,2017-09-17,97.40,96.87,97.25
353,USGS,02197000,2017-09-18,97.44,97.11,97.32
354,USGS,02197000,2017-09-19,97.70,97.13,97.38
355,USGS,02197000,2017-09-20,97.87,97.20,97.65
356,USGS,02197000,2017-09-21,97.78,97.11,97.41
357,USGS,02197000,2017-09-22,97.45,96.28,96.77
358,USGS,02197000,2017-09-23,97.80,96.43,96.96
359,USGS,02197000,2017-09-24,97.80,96.71,97.21
360,USGS,02197000,2017-09-25,96.97,96.79,96.89
361,USGS,02197000,2017-09-26,97.01,96.83,96.93
362,USGS,02197000,2017-09-27,97.04,96.71,96.89
363,USGS,02197000,2017-09-28,97.55,96.75,97.05
364,USGS,02197000,2017-09-29,96.96,96.79,96.89
365,USGS,02197000,2017-09-30,96.99,96.65,96.87
