,agency_cd,site_no,datetime,Gage height_Max,Gage height_Min,Gage height_Mean
105,USGS,02186702,2017-01-13,3.38,3.32,3.35
106,USGS,02186702,2017-01-14,3.36,3.29,3.33
107,USGS,02186702,2017-01-15,3.36,3.32,3.34
108,USGS,02186702,2017-01-16,3.35,3.29,3.32
109,USGS,02186702,2017-01-17,3.33,3.27,3.30
110,USGS,02186702,2017-01-18,3.33,3.29,3.31
111,USGS,02186702,2017-01-19,3.32,3.27,3.29
112,USGS,02186702,2017-01-20,3.51,3.28,3.44
113,USGS,02186702,2017-01-21,5.07,3.34,3.98
114,USGS,02186702,2017-01-22,5.07,4.02,4.45
115,USGS,02186702,2017-01-23,5.28,4.20,4.72
116,USGS,02186702,2017-01-24,4.20,3.82,3.96
117,USGS,02186702,2017-01-25,3.82,3.67,3.74
118,USGS,02186702,2017-01-26,3.69,3.61,3.65
119,USGS,02186702,2017-01-27,3.61,3.54,3.57
120,USGS,02186702,2017-01-28,3.55,3.50,3.53
121,USGS,02186702,2017-01-29,3.51,3.46,3.49
122,USGS,02186702,2017-01-30,3.48,3.42,3.45
123,USGS,02186702,2017-01-31,3.44,3.41,3.42
124,USGS,02186702,2017-02-01,3.45,3.40,3.43
125,USGS,02186702,2017-02-02,3.43,3.39,3.41
126,USGS,02186702,2017-02-03,3.42,3.39,3.40
127,USGS,02186702,2017-02-04,3.40,3.36,3.38
128,USGS,02186702,2017-02-05,3.40,3.34,3.37
129,USGS,02186702,2017-02-06,3.39,3.34,3.36
130,USGS,02186702,2017-02-07,3.68,3.32,3.41
131,USGS,02186702,2017-02-08,3.63,3.45,3.54
132,USGS,02186702,2017-02-09,3.61,3.47,3.56
133,USGS,02186702,2017-02-10,3.50,3.38,3.42
134,USGS,02186702,2017-02-11,3.42,3.37,3.39
135,USGS,02186702,2017-02-12,3.45,3.37,3.40
136,USGS,02186702,2017-02-13,3.41,3.34,3.37
137,USGS,02186702,2017-02-14,3.37,3.33,3.35
138,USGS,02186702,2017-02-15,3.80,3.34,3.57
139,USGS,02186702,2017-02-16,3.60,3.40,3.47
140,USGS,02186702,2017-02-17,3.42,3.37,3.40
141,USGS,02186702,2017-02-18,3.41,3.36,3.38
142,USGS,02186702,2017-02-19,3.41,3.35,3.38
143,USGS,02186702,2017-02-20,3.38,3.33,3.35
144,USGS,02186702,2017-02-21,3.36,3.32,3.34
145,USGS,02186702,2017-02-22,3.46,3.34,3.42
146,USGS,02186702,2017-02-23,3.44,3.37,3.40
147,USGS,02186702,2017-02-24,3.39,3.35,3.37
148,USGS,02186702,2017-02-25,3.38,3.34,3.36
149,USGS,02186702,2017-02-26,3.36,3.30,3.34
150,USGS,02186702,2017-02-27,3.33,3.27,3.30
151,USGS,02186702,2017-02-28,3.33,3.28,3.31
152,USGS,02186702,2017-03-01,3.73,3.29,3.38
153,USGS,02186702,2017-03-02,3.68,3.43,3.58
154,USGS,02186702,2017-03-03,3.43,3.34,3.38
155,USGS,02186702,2017-03-04,3.36,3.33,3.35
156,USGS,02186702,2017-03-05,3.36,3.30,3.33
157,USGS,02186702,2017-03-06,3.35,3.32,3.34
158,USGS,02186702,2017-03-07,3.39,3.32,3.35
159,USGS,02186702,2017-03-08,3.41,3.35,3.39
160,USGS,02186702,2017-03-09,3.35,3.29,3.33
161,USGS,02186702,2017-03-10,3.55,3.30,3.45
162,USGS,02186702,2017-03-11,3.47,3.32,3.37
163,USGS,02186702,2017-03-12,3.47,3.33,3.44
164,USGS,02186702,2017-03-13,3.44,3.35,3.38
165,USGS,02186702,2017-03-14,3.47,3.39,3.44
166,USGS,02186702,2017-03-15,3.43,3.35,3.38
167,USGS,02186702,2017-03-16,3.36,3.32,3.34
168,USGS,02186702,2017-03-17,3.39,3.34,3.36
169,USGS,02186702,2017-03-18,3.37,3.33,3.35
170,USGS,02186702,2017-03-19,3.36,3.32,3.34
171,USGS,02186702,2017-03-20,3.34,3.30,3.32
172,USGS,02186702,2017-03-21,3.47,3.27,3.32
173,USGS,02186702,2017-03-22,3.59,3.38,3.49
174,USGS,02186702,2017-03-23,3.38,3.32,3.35
175,USGS,02186702,2017-03-24,3.35,3.31,3.33
176,USGS,02186702,2017-03-25,3.37,3.32,3.35
177,USGS,02186702,2017-03-26,3.60,3.33,3.44
178,USGS,02186702,2017-03-27,3.52,3.38,3.43
179,USGS,02186702,2017-03-28,3.79,3.38,3.67
180,USGS,02186702,2017-03-29,3.59,3.43,3.49
181,USGS,02186702,2017-03-30,3.45,3.41,3.42
182,USGS,02186702,2017-03-31,3.64,3.43,3.58
183,USGS,02186702,2017-04-01,3.58,3.43,3.48
184,USGS,02186702,2017-04-02,3.45,3.38,3.42
185,USGS,02186702,2017-04-03,4.04,3.38,3.63
186,USGS,02186702,2017-04-04,3.93,3.58,3.75
187,USGS,02186702,2017-04-05,5.45,3.54,4.26
188,USGS,02186702,2017-04-06,6.07,4.35,5.18
189,USGS,02186702,2017-04-07,4.35,3.93,4.09
190,USGS,02186702,2017-04-08,3.94,3.76,3.84
191,USGS,02186702,2017-04-09,3.78,3.69,3.74
192,USGS,02186702,2017-04-10,3.71,3.62,3.65
193,USGS,02186702,2017-04-11,3.63,3.56,3.61
194,USGS,02186702,2017-04-12,3.61,3.55,3.57
195,USGS,02186702,2017-04-13,3.61,3.52,3.55
196,USGS,02186702,2017-04-14,3.54,3.48,3.51
197,USGS,02186702,2017-04-15,3.49,3.45,3.48
198,USGS,02186702,2017-04-16,3.47,3.43,3.45
199,USGS,02186702,2017-04-17,4.01,3.41,3.49
200,USGS,02186702,2017-04-18,3.96,3.54,3.72
201,USGS,02186702,2017-04-19,3.82,3.53,3.74
202,USGS,02186702,2017-04-20,3.74,3.52,3.59
203,USGS,02186702,2017-04-21,3.53,3.48,3.50
204,USGS,02186702,2017-04-22,3.49,3.44,3.47
205,USGS,02186702,2017-04-23,5.88,3.45,3.96
206,USGS,02186702,2017-04-24,6.54,5.02,5.89
207,USGS,02186702,2017-04-25,5.02,4.14,4.48
208,USGS,02186702,2017-04-26,4.15,3.86,4.00
209,USGS,02186702,2017-04-27,3.89,3.81,3.84
210,USGS,02186702,2017-04-28,3.85,3.73,3.79
211,USGS,02186702,2017-04-29,3.74,3.68,3.71
212,USGS,02186702,2017-04-30,3.68,3.61,3.65
213,USGS,02186702,2017-05-01,3.75,3.60,3.66
214,USGS,02186702,2017-05-02,3.70,3.56,3.63
215,USGS,02186702,2017-05-03,3.57,3.51,3.54
216,USGS,02186702,2017-05-04,4.55,3.49,3.63
217,USGS,02186702,2017-05-05,4.76,3.88,4.30
218,USGS,02186702,2017-05-06,3.89,3.69,3.76
219,USGS,02186702,2017-05-07,3.76,3.59,3.66
220,USGS,02186702,2017-05-08,3.60,3.52,3.55
221,USGS,02186702,2017-05-09,3.56,3.47,3.52
222,USGS,02186702,2017-05-10,3.50,3.45,3.48
223,USGS,02186702,2017-05-11,3.49,3.44,3.46
224,USGS,02186702,2017-05-12,3.53,3.42,3.46
225,USGS,02186702,2017-05-13,3.70,3.46,3.54
226,USGS,02186702,2017-05-14,3.53,3.41,3.46
227,USGS,02186702,2017-05-15,3.43,3.36,3.40
228,USGS,02186702,2017-05-16,3.43,3.36,3.39
229,USGS,02186702,2017-05-17,3.38,3.31,3.36
230,USGS,02186702,2017-05-18,3.38,3.30,3.34
231,USGS,02186702,2017-05-19,3.38,3.33,3.35
232,USGS,02186702,2017-05-20,3.74,3.30,3.33
233,USGS,02186702,2017-05-21,9.95,3.73,7.54
234,USGS,02186702,2017-05-22,6.11,4.50,4.99
235,USGS,02186702,2017-05-23,4.96,4.48,4.60
236,USGS,02186702,2017-05-24,4.50,4.27,4.38
237,USGS,02186702,2017-05-25,4.48,4.01,4.26
238,USGS,02186702,2017-05-26,4.03,3.84,3.93
239,USGS,02186702,2017-05-27,3.84,3.73,3.79
240,USGS,02186702,2017-05-28,3.75,3.68,3.72
241,USGS,02186702,2017-05-29,3.69,3.61,3.65
242,USGS,02186702,2017-05-30,3.64,3.58,3.61
243,USGS,02186702,2017-05-31,3.60,3.54,3.57
244,USGS,02186702,2017-06-01,3.54,3.50,3.52
245,USGS,02186702,2017-06-02,3.52,3.49,3.50
246,USGS,02186702,2017-06-03,3.50,3.45,3.48
247,USGS,02186702,2017-06-04,3.69,3.44,3.50
248,USGS,02186702,2017-06-05,4.52,3.54,3.82
249,USGS,02186702,2017-06-06,3.80,3.52,3.62
250,USGS,02186702,2017-06-07,3.53,3.44,3.49
251,USGS,02186702,2017-06-08,3.46,3.42,3.44
252,USGS,02186702,2017-06-09,3.47,3.41,3.44
253,USGS,02186702,2017-06-10,3.42,3.37,3.40
254,USGS,02186702,2017-06-11,3.39,3.34,3.37
255,USGS,02186702,2017-06-12,3.36,3.32,3.34
256,USGS,02186702,2017-06-13,4.54,3.32,3.52
257,USGS,02186702,2017-06-14,4.15,3.41,3.57
258,USGS,02186702,2017-06-15,3.42,3.37,3.40
259,USGS,02186702,2017-06-16,3.43,3.36,3.40
260,USGS,02186702,2017-06-17,3.38,3.33,3.36
261,USGS,02186702,2017-06-18,3.35,3.30,3.33
262,USGS,02186702,2017-06-19,3.33,3.28,3.30
263,USGS,02186702,2017-06-20,3.45,3.27,3.30
264,USGS,02186702,2017-06-21,3.77,3.39,3.50
265,USGS,02186702,2017-06-22,3.74,3.35,3.41
266,USGS,02186702,2017-06-23,3.93,3.52,3.71
267,USGS,02186702,2017-06-24,3.63,3.41,3.48
268,USGS,02186702,2017-06-25,3.58,3.42,3.51
269,USGS,02186702,2017-06-26,3.42,3.33,3.39
270,USGS,02186702,2017-06-27,3.34,3.30,3.32
271,USGS,02186702,2017-06-28,3.32,3.26,3.30
272,USGS,02186702,2017-06-29,3.30,3.25,3.28
273,USGS,02186702,2017-06-30,4.55,3.28,3.99
274,USGS,02186702,2017-07-01,4.20,3.54,3.75
275,USGS,02186702,2017-07-02,3.54,3.42,3.48
276,USGS,02186702,2017-07-03,3.50,3.30,3.42
277,USGS,02186702,2017-07-04,4.10,3.30,3.52
278,USGS,02186702,2017-07-05,3.63,3.44,3.52
279,USGS,02186702,2017-07-06,3.55,3.36,3.42
280,USGS,02186702,2017-07-07,3.48,3.34,3.41
281,USGS,02186702,2017-07-08,3.36,3.30,3.33
282,USGS,02186702,2017-07-09,3.60,3.31,3.43
283,USGS,02186702,2017-07-10,3.33,3.26,3.30
284,USGS,02186702,2017-07-11,3.29,3.26,3.28
285,USGS,02186702,2017-07-12,3.34,3.25,3.29
286,USGS,02186702,2017-07-13,3.27,3.22,3.25
287,USGS,02186702,2017-07-14,3.44,3.22,3.25
288,USGS,02186702,2017-07-15,4.06,3.38,3.67
289,USGS,02186702,2017-07-16,4.68,3.32,3.51
290,USGS,02186702,2017-07-17,4.61,3.45,3.76
291,USGS,02186702,2017-07-18,3.44,3.32,3.37
292,USGS,02186702,2017-07-19,3.36,3.27,3.31
293,USGS,02186702,2017-07-20,3.29,3.25,3.27
294,USGS,02186702,2017-07-21,3.26,3.22,3.24
295,USGS,02186702,2017-07-22,3.24,3.20,3.22
296,USGS,02186702,2017-07-23,3.43,3.19,3.24
297,USGS,02186702,2017-07-24,3.39,3.22,3.25
298,USGS,02186702,2017-07-25,3.23,3.17,3.20
299,USGS,02186702,2017-07-26,3.20,3.16,3.18
300,USGS,02186702,2017-07-27,3.19,3.16,3.17
301,USGS,02186702,2017-07-28,3.27,3.14,3.19
302,USGS,02186702,2017-07-29,3.20,3.15,3.18
303,USGS,02186702,2017-07-30,3.15,3.10,3.13
304,USGS,02186702,2017-07-31,3.14,3.07,3.09
305,USGS,02186702,2017-08-01,3.10,3.06,3.09
306,USGS,02186702,2017-08-02,3.15,3.08,3.11
307,USGS,02186702,2017-08-03,3.15,3.10,3.12
308,USGS,02186702,2017-08-04,3.11,3.08,3.10
309,USGS,02186702,2017-08-05,3.33,3.09,3.21
310,USGS,02186702,2017-08-06,3.18,3.06,3.10
311,USGS,02186702,2017-08-07,3.69,3.08,3.49
312,USGS,02186702,2017-08-08,3.58,3.33,3.45
313,USGS,02186702,2017-08-09,3.33,3.21,3.26
314,USGS,02186702,2017-08-10,3.24,3.20,3.22
315,USGS,02186702,2017-08-11,3.80,3.21,3.34
316,USGS,02186702,2017-08-12,5.00,3.52,3.99
317,USGS,02186702,2017-08-13,3.52,3.28,3.38
318,USGS,02186702,2017-08-14,3.49,3.27,3.33
319,USGS,02186702,2017-08-15,3.43,3.30,3.39
320,USGS,02186702,2017-08-16,3.31,3.23,3.27
321,USGS,02186702,2017-08-17,3.26,3.21,3.23
322,USGS,02186702,2017-08-18,3.23,3.16,3.19
323,USGS,02186702,2017-08-19,3.17,3.14,3.15
324,USGS,02186702,2017-08-20,3.17,3.13,3.15
325,USGS,02186702,2017-08-21,3.15,3.09,3.13
326,USGS,02186702,2017-08-22,3.17,3.08,3.13
327,USGS,02186702,2017-08-23,3.16,3.08,3.10
328,USGS,02186702,2017-08-24,3.10,3.06,3.08
329,USGS,02186702,2017-08-25,3.09,3.05,3.07
330,USGS,02186702,2017-08-26,3.08,3.04,3.06
331,USGS,02186702,2017-08-27,3.08,3.04,3.06
332,USGS,02186702,2017-08-28,3.05,2.98,3.02
333,USGS,02186702,2017-08-29,3.04,2.99,3.01
334,USGS,02186702,2017-08-30,3.06,3.00,3.04
335,USGS,02186702,2017-08-31,3.60,3.04,3.30
336,USGS,02186702,2017-09-01,3.63,3.35,3.48
337,USGS,02186702,2017-09-02,3.63,3.23,3.43
338,USGS,02186702,2017-09-03,3.23,3.16,3.20
339,USGS,02186702,2017-09-04,3.16,3.13,3.15
340,USGS,02186702,2017-09-05,3.30,3.11,3.15
341,USGS,02186702,2017-09-06,3.70,3.20,3.40
342,USGS,02186702,2017-09-07,3.74,3.28,3.46
343,USGS,02186702,2017-09-08,3.29,3.19,3.23
344,USGS,02186702,2017-09-09,3.20,3.16,3.19
345,USGS,02186702,2017-09-10,3.18,3.14,3.16
346,USGS,02186702,2017-09-11,3.74,3.13,3.30
347,USGS,02186702,2017-09-12,4.17,3.73,4.04
348,USGS,02186702,2017-09-13,3.97,3.46,3.62
349,USGS,02186702,2017-09-14,3.46,3.36,3.40
350,USGS,02186702,2017-09-15,3.38,3.32,3.34
351,USGS,02186702,2017-09-16,3.33,3.29,3.31
352,USGS,02186702,2017-09-17,3.31,3.25,3.29
353,USGS,02186702,2017-09-18,3.27,3.22,3.25
354,USGS,02186702,2017-09-19,3.23,3.20,3.22
355,USGS,02186702,2017-09-20,3.25,3.20,3.22
356,USGS,02186702,2017-09-21,3.25,3.19,3.21
357,USGS,02186702,2017-09-22,3.25,3.19,3.22
358,USGS,02186702,2017-09-23,3.21,3.18,3.20
359,USGS,02186702,2017-09-24,3.20,3.17,3.19
360,USGS,02186702,2017-09-25,3.19,3.12,3.16
361,USGS,02186702,2017-09-26,3.17,3.12,3.14
362,USGS,02186702,2017-09-27,3.16,3.12,3.14
363,USGS,02186702,2017-09-28,3.14,3.10,3.12
364,USGS,02186702,2017-09-29,3.12,3.08,3.10
365,USGS,02186702,2017-09-30,3.11,3.06,3.09
