,agency_cd,site_no,datetime,Gage height_Mean,Gage height_Max,Gage height_Min
60,USGS,02169625,2016-11-29,1.93,2.04,1.83
61,USGS,02169625,2016-11-30,2.58,2.91,2.04
62,USGS,02169625,2016-12-01,3.08,3.43,2.90
63,USGS,02169625,2016-12-02,3.46,3.52,3.42
64,USGS,02169625,2016-12-03,3.99,4.42,3.51
65,USGS,02169625,2016-12-04,4.52,4.58,4.42
66,USGS,02169625,2016-12-05,4.71,4.87,4.48
67,USGS,02169625,2016-12-06,4.19,4.48,4.12
68,USGS,02169625,2016-12-07,4.67,5.47,4.14
69,USGS,02169625,2016-12-08,5.04,5.49,4.50
70,USGS,02169625,2016-12-09,4.59,4.75,4.44
71,USGS,02169625,2016-12-10,4.63,4.73,4.43
72,USGS,02169625,2016-12-11,3.72,4.45,2.78
73,USGS,02169625,2016-12-12,2.64,2.79,2.49
74,USGS,02169625,2016-12-13,2.99,3.50,2.77
75,USGS,02169625,2016-12-14,3.61,3.68,3.50
76,USGS,02169625,2016-12-15,3.50,3.70,3.37
77,USGS,02169625,2016-12-16,4.06,4.24,3.69
78,USGS,02169625,2016-12-17,3.58,4.11,3.09
79,USGS,02169625,2016-12-18,2.94,3.09,2.85
80,USGS,02169625,2016-12-19,3.02,3.15,2.89
81,USGS,02169625,2016-12-20,3.07,3.14,3.03
82,USGS,02169625,2016-12-21,3.40,3.70,3.05
83,USGS,02169625,2016-12-22,3.45,3.71,3.12
84,USGS,02169625,2016-12-23,3.02,3.13,2.96
85,USGS,02169625,2016-12-24,2.99,3.05,2.95
86,USGS,02169625,2016-12-25,3.00,3.06,2.97
87,USGS,02169625,2016-12-26,3.22,3.50,2.98
88,USGS,02169625,2016-12-27,3.48,3.52,3.44
89,USGS,02169625,2016-12-28,3.09,3.45,2.88
90,USGS,02169625,2016-12-29,2.84,2.89,2.78
91,USGS,02169625,2016-12-30,2.90,2.96,2.85
92,USGS,02169625,2016-12-31,2.92,3.02,2.82
93,USGS,02169625,2017-01-01,3.19,3.62,2.83
94,USGS,02169625,2017-01-02,5.13,7.24,3.62
95,USGS,02169625,2017-01-03,8.44,9.75,7.24
96,USGS,02169625,2017-01-04,10.02,10.47,9.45
97,USGS,02169625,2017-01-05,9.80,10.34,8.51
98,USGS,02169625,2017-01-06,7.33,8.51,6.39
99,USGS,02169625,2017-01-07,7.26,8.36,6.33
100,USGS,02169625,2017-01-08,7.67,8.41,6.97
101,USGS,02169625,2017-01-09,6.52,6.98,6.16
102,USGS,02169625,2017-01-10,5.96,6.17,5.79
103,USGS,02169625,2017-01-11,5.66,5.80,5.32
104,USGS,02169625,2017-01-12,Eqp,Eqp,Eqp
105,USGS,02169625,2017-01-13,Eqp,Eqp,Eqp
106,USGS,02169625,2017-01-14,Eqp,Eqp,Eqp
107,USGS,02169625,2017-01-15,Eqp,Eqp,Eqp
108,USGS,02169625,2017-01-16,Eqp,Eqp,Eqp
109,USGS,02169625,2017-01-17,Eqp,Eqp,Eqp
110,USGS,02169625,2017-01-18,Eqp,Eqp,Eqp
111,USGS,02169625,2017-01-19,Eqp,Eqp,Eqp
112,USGS,02169625,2017-01-20,Eqp,Eqp,Eqp
113,USGS,02169625,2017-01-21,Eqp,Eqp,Eqp
114,USGS,02169625,2017-01-22,Eqp,Eqp,Eqp
115,USGS,02169625,2017-01-23,Eqp,Eqp,Eqp
116,USGS,02169625,2017-01-24,Eqp,Eqp,Eqp
117,USGS,02169625,2017-01-25,Eqp,Eqp,Eqp
118,USGS,02169625,2017-01-26,Eqp,Eqp,Eqp
119,USGS,02169625,2017-01-27,,,
120,USGS,02169625,2017-01-28,,,
121,USGS,02169625,2017-01-29,,,
122,USGS,02169625,2017-01-30,,,
123,USGS,02169625,2017-01-31,,,
124,USGS,02169625,2017-02-01,,,
125,USGS,02169625,2017-02-02,,,
126,USGS,02169625,2017-02-03,,,
127,USGS,02169625,2017-02-04,,,
128,USGS,02169625,2017-02-05,,,
129,USGS,02169625,2017-02-06,,,
130,USGS,02169625,2017-02-07,,,
131,USGS,02169625,2017-02-08,,,
132,USGS,02169625,2017-02-09,,,
133,USGS,02169625,2017-02-10,,,
134,USGS,02169625,2017-02-11,,,
135,USGS,02169625,2017-02-12,,,
136,USGS,02169625,2017-02-13,,,
137,USGS,02169625,2017-02-14,,,
138,USGS,02169625,2017-02-15,,,
139,USGS,02169625,2017-02-16,,,
140,USGS,02169625,2017-02-17,,,
141,USGS,02169625,2017-02-18,,,
142,USGS,02169625,2017-02-19,,,
143,USGS,02169625,2017-02-20,,,
144,USGS,02169625,2017-02-21,,,
145,USGS,02169625,2017-02-22,,,
146,USGS,02169625,2017-02-23,,,
147,USGS,02169625,2017-02-24,,,
148,USGS,02169625,2017-02-25,,,
149,USGS,02169625,2017-02-26,,,
150,USGS,02169625,2017-02-27,,,
151,USGS,02169625,2017-02-28,,,
152,USGS,02169625,2017-03-01,,,
153,USGS,02169625,2017-03-02,Eqp,Eqp,Eqp
154,USGS,02169625,2017-03-03,3.13,3.32,2.98
155,USGS,02169625,2017-03-04,3.57,3.90,3.31
156,USGS,02169625,2017-03-05,4.36,4.65,3.90
157,USGS,02169625,2017-03-06,4.10,4.65,3.62
158,USGS,02169625,2017-03-07,3.25,3.62,2.86
159,USGS,02169625,2017-03-08,2.74,2.86,2.67
160,USGS,02169625,2017-03-09,2.68,2.74,2.64
161,USGS,02169625,2017-03-10,3.10,3.40,2.73
162,USGS,02169625,2017-03-11,3.65,3.88,3.39
163,USGS,02169625,2017-03-12,3.58,3.87,3.40
164,USGS,02169625,2017-03-13,3.78,4.07,3.45
165,USGS,02169625,2017-03-14,4.46,4.90,4.03
166,USGS,02169625,2017-03-15,4.70,4.90,4.47
167,USGS,02169625,2017-03-16,4.25,4.47,3.85
168,USGS,02169625,2017-03-17,3.66,3.85,3.57
169,USGS,02169625,2017-03-18,3.58,3.80,3.13
170,USGS,02169625,2017-03-19,3.00,3.18,2.87
171,USGS,02169625,2017-03-20,3.38,3.74,3.18
172,USGS,02169625,2017-03-21,3.35,3.76,2.84
173,USGS,02169625,2017-03-22,3.60,4.33,2.82
174,USGS,02169625,2017-03-23,4.34,4.44,4.13
175,USGS,02169625,2017-03-24,3.89,4.55,3.73
176,USGS,02169625,2017-03-25,5.04,5.48,4.54
177,USGS,02169625,2017-03-26,4.29,4.54,3.92
178,USGS,02169625,2017-03-27,3.45,3.92,3.16
179,USGS,02169625,2017-03-28,3.40,3.61,3.16
180,USGS,02169625,2017-03-29,3.57,3.62,3.51
181,USGS,02169625,2017-03-30,3.35,3.81,3.16
182,USGS,02169625,2017-03-31,4.59,4.82,3.81
183,USGS,02169625,2017-04-01,4.37,4.67,4.15
184,USGS,02169625,2017-04-02,5.39,6.10,4.17
185,USGS,02169625,2017-04-03,5.09,7.28,4.27
186,USGS,02169625,2017-04-04,8.53,9.13,7.28
187,USGS,02169625,2017-04-05,7.70,10.32,6.22
188,USGS,02169625,2017-04-06,13.31,14.08,10.32
189,USGS,02169625,2017-04-07,13.12,13.65,12.48
190,USGS,02169625,2017-04-08,13.16,13.56,12.94
191,USGS,02169625,2017-04-09,13.02,13.57,11.82
192,USGS,02169625,2017-04-10,10.65,11.82,9.51
193,USGS,02169625,2017-04-11,8.20,9.51,7.12
194,USGS,02169625,2017-04-12,5.90,7.12,4.99
195,USGS,02169625,2017-04-13,4.81,4.99,4.47
196,USGS,02169625,2017-04-14,4.36,4.47,4.31
197,USGS,02169625,2017-04-15,4.27,4.43,4.19
198,USGS,02169625,2017-04-16,4.50,4.54,4.43
199,USGS,02169625,2017-04-17,4.44,4.53,4.40
200,USGS,02169625,2017-04-18,4.34,4.40,4.15
201,USGS,02169625,2017-04-19,3.97,4.15,3.92
202,USGS,02169625,2017-04-20,4.55,6.31,3.96
203,USGS,02169625,2017-04-21,5.87,6.47,5.29
204,USGS,02169625,2017-04-22,5.45,6.52,4.82
205,USGS,02169625,2017-04-23,5.68,6.66,4.76
206,USGS,02169625,2017-04-24,8.27,10.96,4.96
207,USGS,02169625,2017-04-25,13.37,15.81,10.96
208,USGS,02169625,2017-04-26,16.40,16.68,15.81
209,USGS,02169625,2017-04-27,16.24,16.78,15.56
210,USGS,02169625,2017-04-28,15.13,15.63,14.20
211,USGS,02169625,2017-04-29,13.01,14.20,11.43
212,USGS,02169625,2017-04-30,9.98,11.43,9.48
213,USGS,02169625,2017-05-01,9.81,11.52,8.98
214,USGS,02169625,2017-05-02,10.53,12.09,7.94
215,USGS,02169625,2017-05-03,6.27,7.94,5.36
216,USGS,02169625,2017-05-04,5.21,5.49,5.13
217,USGS,02169625,2017-05-05,7.36,8.04,5.49
218,USGS,02169625,2017-05-06,7.91,8.13,7.49
219,USGS,02169625,2017-05-07,8.78,9.33,7.56
220,USGS,02169625,2017-05-08,8.37,8.97,6.75
221,USGS,02169625,2017-05-09,5.61,6.75,5.14
222,USGS,02169625,2017-05-10,6.73,7.66,5.17
223,USGS,02169625,2017-05-11,7.60,7.85,7.14
224,USGS,02169625,2017-05-12,8.04,8.25,7.66
225,USGS,02169625,2017-05-13,5.94,7.66,5.03
226,USGS,02169625,2017-05-14,4.89,5.03,4.81
227,USGS,02169625,2017-05-15,4.73,4.81,4.70
228,USGS,02169625,2017-05-16,4.63,4.70,4.57
229,USGS,02169625,2017-05-17,3.92,4.57,3.49
230,USGS,02169625,2017-05-18,3.54,3.81,3.39
231,USGS,02169625,2017-05-19,3.63,3.82,3.48
232,USGS,02169625,2017-05-20,4.42,7.52,3.28
233,USGS,02169625,2017-05-21,5.57,7.49,4.32
234,USGS,02169625,2017-05-22,4.63,9.87,3.93
235,USGS,02169625,2017-05-23,13.46,14.15,9.87
236,USGS,02169625,2017-05-24,14.24,14.73,13.83
237,USGS,02169625,2017-05-25,15.59,16.07,14.73
238,USGS,02169625,2017-05-26,16.37,16.56,16.07
239,USGS,02169625,2017-05-27,14.83,16.18,13.48
240,USGS,02169625,2017-05-28,12.70,13.79,10.92
241,USGS,02169625,2017-05-29,9.77,10.92,9.04
242,USGS,02169625,2017-05-30,9.51,10.04,8.96
243,USGS,02169625,2017-05-31,8.94,9.25,8.13
244,USGS,02169625,2017-06-01,7.74,8.13,6.91
245,USGS,02169625,2017-06-02,5.89,6.91,5.32
246,USGS,02169625,2017-06-03,5.02,5.32,4.46
247,USGS,02169625,2017-06-04,4.77,5.10,4.41
248,USGS,02169625,2017-06-05,5.03,5.10,4.95
249,USGS,02169625,2017-06-06,4.61,4.95,4.18
250,USGS,02169625,2017-06-07,5.39,6.36,4.12
251,USGS,02169625,2017-06-08,5.41,6.02,5.13
252,USGS,02169625,2017-06-09,5.46,5.89,5.09
253,USGS,02169625,2017-06-10,5.16,5.64,5.00
254,USGS,02169625,2017-06-11,4.91,5.00,4.88
255,USGS,02169625,2017-06-12,4.82,4.89,4.79
256,USGS,02169625,2017-06-13,4.69,4.80,4.30
257,USGS,02169625,2017-06-14,3.70,4.30,3.29
258,USGS,02169625,2017-06-15,3.08,3.57,2.86
259,USGS,02169625,2017-06-16,6.28,7.85,3.57
260,USGS,02169625,2017-06-17,7.26,7.90,6.40
261,USGS,02169625,2017-06-18,5.67,6.40,4.91
262,USGS,02169625,2017-06-19,4.47,4.91,4.23
263,USGS,02169625,2017-06-20,4.14,4.24,4.08
264,USGS,02169625,2017-06-21,4.60,4.98,4.18
265,USGS,02169625,2017-06-22,5.24,5.67,4.98
266,USGS,02169625,2017-06-23,6.02,6.55,5.25
267,USGS,02169625,2017-06-24,4.95,5.25,4.85
268,USGS,02169625,2017-06-25,5.36,5.46,5.02
269,USGS,02169625,2017-06-26,5.12,5.35,4.87
270,USGS,02169625,2017-06-27,4.72,4.87,4.46
271,USGS,02169625,2017-06-28,4.31,4.46,4.16
272,USGS,02169625,2017-06-29,4.10,4.17,4.06
273,USGS,02169625,2017-06-30,4.11,4.26,4.05
274,USGS,02169625,2017-07-01,4.25,4.36,4.10
275,USGS,02169625,2017-07-02,4.48,4.83,4.10
276,USGS,02169625,2017-07-03,4.80,4.88,4.74
277,USGS,02169625,2017-07-04,7.32,8.94,4.88
278,USGS,02169625,2017-07-05,5.84,7.46,5.36
279,USGS,02169625,2017-07-06,7.10,8.18,5.38
280,USGS,02169625,2017-07-07,6.60,7.05,6.09
281,USGS,02169625,2017-07-08,5.66,6.38,5.44
282,USGS,02169625,2017-07-09,5.34,5.50,5.27
283,USGS,02169625,2017-07-10,5.23,5.43,5.13
284,USGS,02169625,2017-07-11,5.28,5.49,5.08
285,USGS,02169625,2017-07-12,4.97,5.08,4.93
286,USGS,02169625,2017-07-13,4.39,4.93,3.88
287,USGS,02169625,2017-07-14,4.15,4.30,3.86
288,USGS,02169625,2017-07-15,3.70,4.20,3.35
289,USGS,02169625,2017-07-16,3.71,4.08,3.35
290,USGS,02169625,2017-07-17,4.70,5.03,4.08
291,USGS,02169625,2017-07-18,5.03,5.17,4.98
292,USGS,02169625,2017-07-19,5.36,5.61,4.90
293,USGS,02169625,2017-07-20,4.55,4.90,4.42
294,USGS,02169625,2017-07-21,4.35,4.51,4.21
295,USGS,02169625,2017-07-22,3.93,4.21,3.41
296,USGS,02169625,2017-07-23,3.06,3.41,2.83
297,USGS,02169625,2017-07-24,4.68,4.97,3.30
298,USGS,02169625,2017-07-25,4.67,4.93,4.50
299,USGS,02169625,2017-07-26,4.53,4.64,4.26
300,USGS,02169625,2017-07-27,3.85,4.26,3.57
301,USGS,02169625,2017-07-28,3.33,3.57,3.14
302,USGS,02169625,2017-07-29,3.02,3.14,2.96
303,USGS,02169625,2017-07-30,2.92,2.97,2.88
304,USGS,02169625,2017-07-31,2.83,2.91,2.78
305,USGS,02169625,2017-08-01,2.58,2.80,2.41
306,USGS,02169625,2017-08-02,2.69,2.72,2.67
307,USGS,02169625,2017-08-03,2.40,2.72,2.04
308,USGS,02169625,2017-08-04,1.82,2.04,1.67
309,USGS,02169625,2017-08-05,1.95,1.99,1.85
310,USGS,02169625,2017-08-06,1.72,1.97,1.57
311,USGS,02169625,2017-08-07,2.05,2.07,1.97
312,USGS,02169625,2017-08-08,2.06,2.10,2.05
313,USGS,02169625,2017-08-09,2.20,2.29,2.10
314,USGS,02169625,2017-08-10,2.50,2.77,2.29
315,USGS,02169625,2017-08-11,2.44,2.77,2.02
316,USGS,02169625,2017-08-12,2.59,3.08,2.06
317,USGS,02169625,2017-08-13,3.31,3.69,3.08
318,USGS,02169625,2017-08-14,4.02,4.09,3.69
319,USGS,02169625,2017-08-15,4.41,4.75,4.00
320,USGS,02169625,2017-08-16,5.70,6.58,4.17
321,USGS,02169625,2017-08-17,6.42,7.03,5.36
322,USGS,02169625,2017-08-18,4.42,5.53,4.04
323,USGS,02169625,2017-08-19,4.22,4.32,4.09
324,USGS,02169625,2017-08-20,,,
325,USGS,02169625,2017-08-21,,,
326,USGS,02169625,2017-08-22,,,
327,USGS,02169625,2017-08-23,,,
328,USGS,02169625,2017-08-24,,,
329,USGS,02169625,2017-08-25,2.41,2.44,2.38
330,USGS,02169625,2017-08-26,2.43,2.46,2.41
331,USGS,02169625,2017-08-27,2.44,2.47,2.41
332,USGS,02169625,2017-08-28,2.42,2.46,2.39
333,USGS,02169625,2017-08-29,2.44,2.49,2.37
334,USGS,02169625,2017-08-30,2.18,2.37,2.08
335,USGS,02169625,2017-08-31,2.12,2.23,2.05
336,USGS,02169625,2017-09-01,2.21,2.36,2.13
337,USGS,02169625,2017-09-02,2.50,2.57,2.36
338,USGS,02169625,2017-09-03,2.59,3.25,2.42
339,USGS,02169625,2017-09-04,3.89,4.15,3.25
340,USGS,02169625,2017-09-05,3.48,4.10,2.94
341,USGS,02169625,2017-09-06,2.92,5.76,2.40
342,USGS,02169625,2017-09-07,9.12,10.61,5.76
343,USGS,02169625,2017-09-08,10.96,11.20,10.61
344,USGS,02169625,2017-09-09,11.36,11.53,11.18
345,USGS,02169625,2017-09-10,10.81,11.57,8.29
346,USGS,02169625,2017-09-11,6.18,8.29,5.40
347,USGS,02169625,2017-09-12,6.82,7.35,5.72
348,USGS,02169625,2017-09-13,6.71,7.25,6.21
349,USGS,02169625,2017-09-14,6.03,6.21,5.94
350,USGS,02169625,2017-09-15,6.59,7.35,5.80
351,USGS,02169625,2017-09-16,5.93,6.81,5.36
352,USGS,02169625,2017-09-17,5.13,5.37,4.98
353,USGS,02169625,2017-09-18,4.60,4.98,3.92
354,USGS,02169625,2017-09-19,3.22,3.92,2.81
355,USGS,02169625,2017-09-20,2.73,2.81,2.68
356,USGS,02169625,2017-09-21,2.92,3.16,2.69
357,USGS,02169625,2017-09-22,2.91,3.15,2.82
358,USGS,02169625,2017-09-23,2.70,2.82,2.41
359,USGS,02169625,2017-09-24,2.20,2.41,1.98
360,USGS,02169625,2017-09-25,2.11,2.41,1.84
361,USGS,02169625,2017-09-26,2.09,2.36,1.98
362,USGS,02169625,2017-09-27,1.92,1.99,1.88
363,USGS,02169625,2017-09-28,1.87,1.89,1.84
364,USGS,02169625,2017-09-29,1.74,1.89,1.45
365,USGS,02169625,2017-09-30,1.36,1.65,1.24
