,agency_cd,site_no,datetime,Gage height_Mean,Gage height_Max,Gage height_Min
33,USGS,02155500,2016-11-02,6.11,6.13,6.05
34,USGS,02155500,2016-11-03,6.09,6.12,6.05
35,USGS,02155500,2016-11-04,6.06,6.10,6.00
36,USGS,02155500,2016-11-05,6.03,6.06,5.98
37,USGS,02155500,2016-11-06,6.00,6.02,5.97
38,USGS,02155500,2016-11-07,5.98,6.00,5.95
39,USGS,02155500,2016-11-08,5.95,5.97,5.88
40,USGS,02155500,2016-11-09,5.91,5.96,5.78
41,USGS,02155500,2016-11-10,5.90,5.94,5.86
42,USGS,02155500,2016-11-11,5.87,5.90,5.82
43,USGS,02155500,2016-11-12,5.85,5.87,5.83
44,USGS,02155500,2016-11-13,5.83,5.86,5.80
45,USGS,02155500,2016-11-14,5.82,5.85,5.80
46,USGS,02155500,2016-11-15,5.80,5.82,5.77
47,USGS,02155500,2016-11-16,5.79,5.81,5.75
48,USGS,02155500,2016-11-17,5.78,5.80,5.76
49,USGS,02155500,2016-11-18,5.77,5.79,5.75
50,USGS,02155500,2016-11-19,5.74,5.80,5.61
51,USGS,02155500,2016-11-20,5.71,5.75,5.60
52,USGS,02155500,2016-11-21,5.70,5.75,5.63
53,USGS,02155500,2016-11-22,5.69,5.71,5.64
54,USGS,02155500,2016-11-23,5.67,5.70,5.59
55,USGS,02155500,2016-11-24,5.66,5.69,5.58
56,USGS,02155500,2016-11-25,5.66,5.68,5.60
57,USGS,02155500,2016-11-26,5.65,5.67,5.59
58,USGS,02155500,2016-11-27,5.65,5.68,5.64
59,USGS,02155500,2016-11-28,5.65,5.67,5.63
60,USGS,02155500,2016-11-29,5.74,5.94,5.57
61,USGS,02155500,2016-11-30,6.09,6.22,5.94
62,USGS,02155500,2016-12-01,6.28,6.34,6.16
63,USGS,02155500,2016-12-02,6.33,6.35,6.25
64,USGS,02155500,2016-12-03,6.33,6.36,6.31
65,USGS,02155500,2016-12-04,6.33,6.37,6.27
66,USGS,02155500,2016-12-05,6.40,6.45,6.34
67,USGS,02155500,2016-12-06,6.49,6.60,6.36
68,USGS,02155500,2016-12-07,6.67,6.73,6.60
69,USGS,02155500,2016-12-08,6.71,6.76,6.57
70,USGS,02155500,2016-12-09,6.70,6.73,6.67
71,USGS,02155500,2016-12-10,6.66,6.69,6.63
72,USGS,02155500,2016-12-11,6.62,6.65,6.58
73,USGS,02155500,2016-12-12,6.59,6.62,6.54
74,USGS,02155500,2016-12-13,6.56,6.60,6.52
75,USGS,02155500,2016-12-14,6.53,6.57,6.51
76,USGS,02155500,2016-12-15,6.47,6.55,6.37
77,USGS,02155500,2016-12-16,6.45,6.48,6.42
78,USGS,02155500,2016-12-17,6.41,6.46,6.34
79,USGS,02155500,2016-12-18,6.38,6.45,6.33
80,USGS,02155500,2016-12-19,6.37,6.39,6.33
81,USGS,02155500,2016-12-20,6.34,6.37,6.30
82,USGS,02155500,2016-12-21,6.32,6.35,6.27
83,USGS,02155500,2016-12-22,6.28,6.33,6.20
84,USGS,02155500,2016-12-23,6.25,6.29,6.22
85,USGS,02155500,2016-12-24,6.22,6.26,6.17
86,USGS,02155500,2016-12-25,6.19,6.22,6.18
87,USGS,02155500,2016-12-26,6.17,6.21,6.11
88,USGS,02155500,2016-12-27,6.15,6.20,6.10
89,USGS,02155500,2016-12-28,6.13,6.17,6.07
90,USGS,02155500,2016-12-29,6.16,6.23,5.99
91,USGS,02155500,2016-12-30,6.22,6.31,6.12
92,USGS,02155500,2016-12-31,6.16,6.22,6.10
93,USGS,02155500,2017-01-01,6.06,6.14,5.97
94,USGS,02155500,2017-01-02,6.09,6.17,5.93
95,USGS,02155500,2017-01-03,6.44,6.60,6.13
96,USGS,02155500,2017-01-04,6.62,6.68,6.51
97,USGS,02155500,2017-01-05,6.65,6.68,6.61
98,USGS,02155500,2017-01-06,6.62,6.64,6.55
99,USGS,02155500,2017-01-07,6.63,6.66,6.60
100,USGS,02155500,2017-01-08,6.60,6.65,6.57
101,USGS,02155500,2017-01-09,6.54,6.59,6.47
102,USGS,02155500,2017-01-10,6.57,6.70,6.49
103,USGS,02155500,2017-01-11,6.52,6.57,6.48
104,USGS,02155500,2017-01-12,6.48,6.52,6.40
105,USGS,02155500,2017-01-13,6.55,6.68,6.46
106,USGS,02155500,2017-01-14,6.52,6.56,6.49
107,USGS,02155500,2017-01-15,6.47,6.52,6.43
108,USGS,02155500,2017-01-16,6.46,6.53,6.42
109,USGS,02155500,2017-01-17,6.49,6.64,6.41
110,USGS,02155500,2017-01-18,6.48,6.56,6.41
111,USGS,02155500,2017-01-19,6.46,6.54,6.37
112,USGS,02155500,2017-01-20,6.54,6.69,6.36
113,USGS,02155500,2017-01-21,6.56,6.70,6.46
114,USGS,02155500,2017-01-22,6.84,7.12,6.65
115,USGS,02155500,2017-01-23,7.40,7.56,7.09
116,USGS,02155500,2017-01-24,7.41,7.57,7.30
117,USGS,02155500,2017-01-25,7.26,7.32,7.16
118,USGS,02155500,2017-01-26,7.14,7.25,7.02
119,USGS,02155500,2017-01-27,7.06,7.10,7.00
120,USGS,02155500,2017-01-28,6.96,7.07,6.87
121,USGS,02155500,2017-01-29,6.94,7.01,6.82
122,USGS,02155500,2017-01-30,7.00,7.07,6.94
123,USGS,02155500,2017-01-31,7.00,7.07,6.90
124,USGS,02155500,2017-02-01,7.01,7.06,6.97
125,USGS,02155500,2017-02-02,6.98,7.03,6.93
126,USGS,02155500,2017-02-03,6.99,7.05,6.92
127,USGS,02155500,2017-02-04,6.93,7.00,6.89
128,USGS,02155500,2017-02-05,6.86,6.91,6.78
129,USGS,02155500,2017-02-06,6.89,6.98,6.80
130,USGS,02155500,2017-02-07,7.02,7.09,6.89
131,USGS,02155500,2017-02-08,7.01,7.07,6.94
132,USGS,02155500,2017-02-09,6.94,7.03,6.83
133,USGS,02155500,2017-02-10,6.97,7.02,6.91
134,USGS,02155500,2017-02-11,6.90,6.97,6.81
135,USGS,02155500,2017-02-12,6.82,6.89,6.73
136,USGS,02155500,2017-02-13,6.82,6.88,6.71
137,USGS,02155500,2017-02-14,6.81,6.87,6.76
138,USGS,02155500,2017-02-15,6.80,6.92,6.71
139,USGS,02155500,2017-02-16,6.80,6.88,6.72
140,USGS,02155500,2017-02-17,6.82,6.87,6.77
141,USGS,02155500,2017-02-18,6.77,6.83,6.68
142,USGS,02155500,2017-02-19,6.68,6.74,6.60
143,USGS,02155500,2017-02-20,6.66,6.71,6.62
144,USGS,02155500,2017-02-21,6.64,6.70,6.58
145,USGS,02155500,2017-02-22,6.57,6.64,6.52
146,USGS,02155500,2017-02-23,6.51,6.55,6.48
147,USGS,02155500,2017-02-24,6.50,6.56,6.44
148,USGS,02155500,2017-02-25,6.44,6.52,6.35
149,USGS,02155500,2017-02-26,6.35,6.42,6.26
150,USGS,02155500,2017-02-27,6.32,6.38,6.26
151,USGS,02155500,2017-02-28,6.29,6.36,6.21
152,USGS,02155500,2017-03-01,6.31,6.44,6.21
153,USGS,02155500,2017-03-02,6.34,6.49,6.17
154,USGS,02155500,2017-03-03,6.26,6.36,6.16
155,USGS,02155500,2017-03-04,6.17,6.27,6.09
156,USGS,02155500,2017-03-05,6.10,6.15,6.06
157,USGS,02155500,2017-03-06,6.14,6.22,6.05
158,USGS,02155500,2017-03-07,6.15,6.24,6.06
159,USGS,02155500,2017-03-08,6.14,6.23,6.04
160,USGS,02155500,2017-03-09,6.05,6.11,5.96
161,USGS,02155500,2017-03-10,6.02,6.22,5.87
162,USGS,02155500,2017-03-11,5.97,6.05,5.87
163,USGS,02155500,2017-03-12,5.93,5.96,5.87
164,USGS,02155500,2017-03-13,5.94,6.03,5.86
165,USGS,02155500,2017-03-14,5.88,6.05,5.76
166,USGS,02155500,2017-03-15,5.91,6.07,5.76
167,USGS,02155500,2017-03-16,5.92,6.02,5.81
168,USGS,02155500,2017-03-17,5.91,6.00,5.84
169,USGS,02155500,2017-03-18,5.82,5.91,5.72
170,USGS,02155500,2017-03-19,5.74,5.86,5.64
171,USGS,02155500,2017-03-20,5.72,5.83,5.64
172,USGS,02155500,2017-03-21,5.72,5.82,5.58
173,USGS,02155500,2017-03-22,5.79,5.89,5.66
174,USGS,02155500,2017-03-23,5.83,5.92,5.75
175,USGS,02155500,2017-03-24,5.85,5.92,5.78
176,USGS,02155500,2017-03-25,5.77,5.83,5.69
177,USGS,02155500,2017-03-26,5.78,5.91,5.64
178,USGS,02155500,2017-03-27,5.86,5.95,5.75
179,USGS,02155500,2017-03-28,5.97,6.07,5.71
180,USGS,02155500,2017-03-29,6.14,6.30,6.03
181,USGS,02155500,2017-03-30,6.24,6.42,6.12
182,USGS,02155500,2017-03-31,6.49,6.65,6.26
183,USGS,02155500,2017-04-01,6.74,6.88,6.62
184,USGS,02155500,2017-04-02,6.96,7.03,6.88
185,USGS,02155500,2017-04-03,7.07,7.23,6.97
186,USGS,02155500,2017-04-04,7.31,7.36,7.09
187,USGS,02155500,2017-04-05,7.36,7.60,7.20
188,USGS,02155500,2017-04-06,7.90,8.12,7.52
189,USGS,02155500,2017-04-07,7.44,7.73,7.25
190,USGS,02155500,2017-04-08,7.28,7.37,7.19
191,USGS,02155500,2017-04-09,7.10,7.21,7.01
192,USGS,02155500,2017-04-10,7.08,7.15,7.01
193,USGS,02155500,2017-04-11,7.10,7.17,7.02
194,USGS,02155500,2017-04-12,7.04,7.09,6.98
195,USGS,02155500,2017-04-13,6.99,7.05,6.95
196,USGS,02155500,2017-04-14,7.01,7.06,6.95
197,USGS,02155500,2017-04-15,6.94,7.02,6.86
198,USGS,02155500,2017-04-16,6.91,6.98,6.79
199,USGS,02155500,2017-04-17,6.96,7.05,6.91
200,USGS,02155500,2017-04-18,7.03,7.12,6.94
201,USGS,02155500,2017-04-19,7.17,7.27,7.05
202,USGS,02155500,2017-04-20,7.15,7.23,7.08
203,USGS,02155500,2017-04-21,7.19,7.24,7.13
204,USGS,02155500,2017-04-22,7.12,7.23,7.00
205,USGS,02155500,2017-04-23,7.23,7.55,7.07
206,USGS,02155500,2017-04-24,8.91,9.72,7.54
207,USGS,02155500,2017-04-25,8.87,9.72,8.03
208,USGS,02155500,2017-04-26,7.48,8.03,7.13
209,USGS,02155500,2017-04-27,7.15,7.32,7.01
210,USGS,02155500,2017-04-28,7.42,7.49,7.31
211,USGS,02155500,2017-04-29,7.49,7.52,7.43
212,USGS,02155500,2017-04-30,7.50,7.56,7.43
213,USGS,02155500,2017-05-01,7.37,7.53,7.20
214,USGS,02155500,2017-05-02,7.13,7.24,7.01
215,USGS,02155500,2017-05-03,6.79,7.01,6.63
216,USGS,02155500,2017-05-04,6.64,6.71,6.56
217,USGS,02155500,2017-05-05,6.74,6.85,6.64
218,USGS,02155500,2017-05-06,6.64,6.73,6.56
219,USGS,02155500,2017-05-07,6.56,6.62,6.49
220,USGS,02155500,2017-05-08,6.47,6.59,6.34
221,USGS,02155500,2017-05-09,6.50,6.56,6.40
222,USGS,02155500,2017-05-10,6.62,6.67,6.54
223,USGS,02155500,2017-05-11,6.70,6.77,6.63
224,USGS,02155500,2017-05-12,6.77,6.85,6.65
225,USGS,02155500,2017-05-13,6.86,6.96,6.80
226,USGS,02155500,2017-05-14,6.98,7.02,6.92
227,USGS,02155500,2017-05-15,6.94,7.01,6.90
228,USGS,02155500,2017-05-16,6.90,6.97,6.80
229,USGS,02155500,2017-05-17,6.87,6.95,6.79
230,USGS,02155500,2017-05-18,,,
231,USGS,02155500,2017-05-19,,,
232,USGS,02155500,2017-05-20,,,
233,USGS,02155500,2017-05-21,,,
234,USGS,02155500,2017-05-22,7.15,7.28,6.96
235,USGS,02155500,2017-05-23,7.11,7.18,7.01
236,USGS,02155500,2017-05-24,6.98,7.11,6.82
237,USGS,02155500,2017-05-25,6.85,6.91,6.72
238,USGS,02155500,2017-05-26,6.80,6.86,6.72
239,USGS,02155500,2017-05-27,6.66,6.74,6.60
240,USGS,02155500,2017-05-28,6.62,6.70,6.53
241,USGS,02155500,2017-05-29,6.58,6.66,6.51
242,USGS,02155500,2017-05-30,6.57,6.66,6.49
243,USGS,02155500,2017-05-31,6.52,6.59,6.43
244,USGS,02155500,2017-06-01,6.52,6.59,6.46
245,USGS,02155500,2017-06-02,6.55,6.70,6.49
246,USGS,02155500,2017-06-03,6.56,6.61,6.45
247,USGS,02155500,2017-06-04,6.62,6.74,6.50
248,USGS,02155500,2017-06-05,6.81,7.04,6.64
249,USGS,02155500,2017-06-06,7.19,7.25,7.04
250,USGS,02155500,2017-06-07,7.15,7.22,7.04
251,USGS,02155500,2017-06-08,7.03,7.09,6.95
252,USGS,02155500,2017-06-09,6.99,7.04,6.95
253,USGS,02155500,2017-06-10,6.90,6.99,6.80
254,USGS,02155500,2017-06-11,6.80,6.86,6.72
255,USGS,02155500,2017-06-12,6.76,6.83,6.69
256,USGS,02155500,2017-06-13,6.78,7.03,6.58
257,USGS,02155500,2017-06-14,6.77,6.88,6.63
258,USGS,02155500,2017-06-15,6.57,6.63,6.50
259,USGS,02155500,2017-06-16,6.58,6.67,6.51
260,USGS,02155500,2017-06-17,6.67,6.95,6.59
261,USGS,02155500,2017-06-18,6.75,6.85,6.68
262,USGS,02155500,2017-06-19,6.75,6.80,6.70
263,USGS,02155500,2017-06-20,6.70,6.74,6.62
264,USGS,02155500,2017-06-21,6.72,6.79,6.61
265,USGS,02155500,2017-06-22,6.71,6.76,6.64
266,USGS,02155500,2017-06-23,6.74,6.83,6.65
267,USGS,02155500,2017-06-24,6.79,6.83,6.67
268,USGS,02155500,2017-06-25,6.79,6.82,6.76
269,USGS,02155500,2017-06-26,6.77,6.82,6.68
270,USGS,02155500,2017-06-27,6.76,6.80,6.70
271,USGS,02155500,2017-06-28,6.71,6.78,6.66
272,USGS,02155500,2017-06-29,6.61,6.67,6.46
273,USGS,02155500,2017-06-30,6.84,7.05,6.64
274,USGS,02155500,2017-07-01,7.18,7.51,6.96
275,USGS,02155500,2017-07-02,7.43,7.54,7.25
276,USGS,02155500,2017-07-03,7.35,8.93,6.93
277,USGS,02155500,2017-07-04,7.66,7.80,7.44
278,USGS,02155500,2017-07-05,7.29,7.51,6.98
279,USGS,02155500,2017-07-06,7.43,7.68,7.24
280,USGS,02155500,2017-07-07,7.15,7.25,7.06
281,USGS,02155500,2017-07-08,7.16,7.68,6.76
282,USGS,02155500,2017-07-09,7.57,7.69,7.44
283,USGS,02155500,2017-07-10,7.26,7.44,7.10
284,USGS,02155500,2017-07-11,7.37,7.61,7.05
285,USGS,02155500,2017-07-12,7.33,7.46,7.19
286,USGS,02155500,2017-07-13,7.10,7.20,6.99
287,USGS,02155500,2017-07-14,6.95,7.04,6.86
288,USGS,02155500,2017-07-15,6.83,6.92,6.71
289,USGS,02155500,2017-07-16,6.73,6.79,6.67
290,USGS,02155500,2017-07-17,6.71,6.79,6.59
291,USGS,02155500,2017-07-18,6.71,6.77,6.64
292,USGS,02155500,2017-07-19,6.68,6.76,6.63
293,USGS,02155500,2017-07-20,6.61,6.68,6.53
294,USGS,02155500,2017-07-21,6.57,6.63,6.51
295,USGS,02155500,2017-07-22,6.57,6.60,6.51
296,USGS,02155500,2017-07-23,6.55,6.58,6.47
297,USGS,02155500,2017-07-24,6.56,6.62,6.50
298,USGS,02155500,2017-07-25,6.59,6.66,6.54
299,USGS,02155500,2017-07-26,6.56,6.63,6.51
300,USGS,02155500,2017-07-27,6.52,6.57,6.45
301,USGS,02155500,2017-07-28,6.56,6.60,6.52
302,USGS,02155500,2017-07-29,6.61,6.63,6.54
303,USGS,02155500,2017-07-30,6.62,6.64,6.60
304,USGS,02155500,2017-07-31,6.60,6.63,6.58
305,USGS,02155500,2017-08-01,6.58,6.60,6.55
306,USGS,02155500,2017-08-02,6.57,6.59,6.55
307,USGS,02155500,2017-08-03,6.56,6.58,6.54
308,USGS,02155500,2017-08-04,6.55,6.70,6.39
309,USGS,02155500,2017-08-05,6.63,6.66,6.60
310,USGS,02155500,2017-08-06,6.61,6.64,6.57
311,USGS,02155500,2017-08-07,6.62,6.73,6.51
312,USGS,02155500,2017-08-08,6.71,6.74,6.67
313,USGS,02155500,2017-08-09,6.71,6.74,6.66
314,USGS,02155500,2017-08-10,6.62,6.67,6.57
315,USGS,02155500,2017-08-11,6.72,7.36,6.46
316,USGS,02155500,2017-08-12,8.26,8.77,7.36
317,USGS,02155500,2017-08-13,7.41,7.88,7.19
318,USGS,02155500,2017-08-14,7.38,7.48,7.30
319,USGS,02155500,2017-08-15,7.21,7.31,7.16
320,USGS,02155500,2017-08-16,7.15,7.20,7.02
321,USGS,02155500,2017-08-17,7.00,7.11,6.93
322,USGS,02155500,2017-08-18,6.91,6.96,6.84
323,USGS,02155500,2017-08-19,6.78,6.88,6.71
324,USGS,02155500,2017-08-20,6.66,6.73,6.62
325,USGS,02155500,2017-08-21,6.61,6.66,6.57
326,USGS,02155500,2017-08-22,6.60,6.64,6.55
327,USGS,02155500,2017-08-23,6.58,6.63,6.53
328,USGS,02155500,2017-08-24,6.53,6.59,6.47
329,USGS,02155500,2017-08-25,6.46,6.50,6.43
330,USGS,02155500,2017-08-26,6.41,6.44,6.37
331,USGS,02155500,2017-08-27,6.37,6.41,6.33
332,USGS,02155500,2017-08-28,6.33,6.36,6.26
333,USGS,02155500,2017-08-29,6.28,6.30,6.25
334,USGS,02155500,2017-08-30,6.27,6.29,6.22
335,USGS,02155500,2017-08-31,6.30,6.38,6.22
336,USGS,02155500,2017-09-01,6.42,6.52,6.33
337,USGS,02155500,2017-09-02,6.52,6.55,6.46
338,USGS,02155500,2017-09-03,6.53,6.56,6.51
339,USGS,02155500,2017-09-04,6.48,6.52,6.40
340,USGS,02155500,2017-09-05,6.44,6.53,6.27
341,USGS,02155500,2017-09-06,6.50,6.57,6.36
342,USGS,02155500,2017-09-07,6.59,6.77,6.52
343,USGS,02155500,2017-09-08,6.46,6.53,6.40
344,USGS,02155500,2017-09-09,6.30,6.44,6.12
345,USGS,02155500,2017-09-10,5.97,6.12,5.83
346,USGS,02155500,2017-09-11,5.73,5.84,5.62
347,USGS,02155500,2017-09-12,6.17,6.52,5.62
348,USGS,02155500,2017-09-13,6.11,6.34,6.01
349,USGS,02155500,2017-09-14,5.93,6.02,5.86
350,USGS,02155500,2017-09-15,5.80,5.88,5.75
351,USGS,02155500,2017-09-16,5.78,5.82,5.76
352,USGS,02155500,2017-09-17,5.85,5.88,5.82
353,USGS,02155500,2017-09-18,5.88,5.91,5.83
354,USGS,02155500,2017-09-19,5.90,5.92,5.87
355,USGS,02155500,2017-09-20,5.90,5.93,5.89
356,USGS,02155500,2017-09-21,5.90,5.92,5.88
357,USGS,02155500,2017-09-22,5.89,5.92,5.85
358,USGS,02155500,2017-09-23,5.89,5.91,5.86
359,USGS,02155500,2017-09-24,5.92,5.95,5.87
360,USGS,02155500,2017-09-25,5.95,5.97,5.93
361,USGS,02155500,2017-09-26,5.97,6.00,5.93
362,USGS,02155500,2017-09-27,6.00,6.02,5.98
363,USGS,02155500,2017-09-28,6.02,6.04,5.99
364,USGS,02155500,2017-09-29,6.03,6.05,6.02
365,USGS,02155500,2017-09-30,6.04,6.06,6.01
