,agency_cd,site_no,datetime,Gage height_Min,Gage height_Mean,Gage height_Max
92,USGS,02153551,2016-12-31,25.69,25.70,25.77
93,USGS,02153551,2017-01-01,25.77,25.90,26.12
94,USGS,02153551,2017-01-02,25.87,26.04,26.49
95,USGS,02153551,2017-01-03,25.88,26.26,26.50
96,USGS,02153551,2017-01-04,25.62,26.05,26.20
97,USGS,02153551,2017-01-05,25.87,25.96,26.48
98,USGS,02153551,2017-01-06,25.87,25.88,26.06
99,USGS,02153551,2017-01-07,25.88,26.03,26.12
100,USGS,02153551,2017-01-08,25.88,26.05,26.12
101,USGS,02153551,2017-01-09,25.88,25.96,26.13
102,USGS,02153551,2017-01-10,25.87,25.91,26.12
103,USGS,02153551,2017-01-11,25.88,25.89,25.89
104,USGS,02153551,2017-01-12,25.55,25.89,25.90
105,USGS,02153551,2017-01-13,25.52,25.57,26.37
106,USGS,02153551,2017-01-14,25.52,25.73,25.89
107,USGS,02153551,2017-01-15,25.51,25.70,25.88
108,USGS,02153551,2017-01-16,25.52,25.63,25.89
109,USGS,02153551,2017-01-17,25.52,25.70,25.89
110,USGS,02153551,2017-01-18,25.52,25.65,25.89
111,USGS,02153551,2017-01-19,25.52,25.64,25.89
112,USGS,02153551,2017-01-20,25.52,25.69,25.89
113,USGS,02153551,2017-01-21,25.86,25.88,25.88
114,USGS,02153551,2017-01-22,25.87,25.91,26.12
115,USGS,02153551,2017-01-23,25.87,26.80,27.20
116,USGS,02153551,2017-01-24,26.87,27.24,27.73
117,USGS,02153551,2017-01-25,26.41,26.65,26.87
118,USGS,02153551,2017-01-26,26.13,26.33,26.52
119,USGS,02153551,2017-01-27,25.86,26.12,26.40
120,USGS,02153551,2017-01-28,25.85,25.93,26.10
121,USGS,02153551,2017-01-29,25.84,25.85,25.86
122,USGS,02153551,2017-01-30,25.85,25.86,25.91
123,USGS,02153551,2017-01-31,25.86,25.86,25.87
124,USGS,02153551,2017-02-01,25.86,25.86,25.87
125,USGS,02153551,2017-02-02,25.85,25.92,26.10
126,USGS,02153551,2017-02-03,25.86,25.86,25.87
127,USGS,02153551,2017-02-04,25.51,25.72,25.88
128,USGS,02153551,2017-02-05,25.51,25.70,25.87
129,USGS,02153551,2017-02-06,25.52,25.69,25.87
130,USGS,02153551,2017-02-07,25.52,25.82,26.10
131,USGS,02153551,2017-02-08,25.86,25.91,26.10
132,USGS,02153551,2017-02-09,25.85,25.89,26.09
133,USGS,02153551,2017-02-10,25.86,25.87,25.88
134,USGS,02153551,2017-02-11,25.52,25.55,25.87
135,USGS,02153551,2017-02-12,25.51,25.80,25.87
136,USGS,02153551,2017-02-13,25.51,25.52,25.52
137,USGS,02153551,2017-02-14,25.51,25.86,25.88
138,USGS,02153551,2017-02-15,25.86,25.86,25.87
139,USGS,02153551,2017-02-16,25.52,25.62,25.90
140,USGS,02153551,2017-02-17,25.86,25.90,26.10
141,USGS,02153551,2017-02-18,25.86,25.86,25.87
142,USGS,02153551,2017-02-19,25.52,25.86,25.87
143,USGS,02153551,2017-02-20,25.50,25.52,25.55
144,USGS,02153551,2017-02-21,25.50,25.63,25.87
145,USGS,02153551,2017-02-22,25.85,25.87,25.87
146,USGS,02153551,2017-02-23,25.52,25.52,25.87
147,USGS,02153551,2017-02-24,25.51,25.69,25.88
148,USGS,02153551,2017-02-25,25.50,25.55,25.87
149,USGS,02153551,2017-02-26,25.50,25.51,25.52
150,USGS,02153551,2017-02-27,25.49,25.50,25.52
151,USGS,02153551,2017-02-28,25.50,25.60,25.87
152,USGS,02153551,2017-03-01,25.15,25.64,26.09
153,USGS,02153551,2017-03-02,25.48,25.78,26.73
154,USGS,02153551,2017-03-03,25.49,25.80,26.08
155,USGS,02153551,2017-03-04,25.84,25.88,26.08
156,USGS,02153551,2017-03-05,25.49,25.69,25.85
157,USGS,02153551,2017-03-06,25.49,25.61,25.85
158,USGS,02153551,2017-03-07,25.49,25.57,25.86
159,USGS,02153551,2017-03-08,25.50,25.61,25.88
160,USGS,02153551,2017-03-09,25.50,25.52,25.86
161,USGS,02153551,2017-03-10,25.50,25.56,26.14
162,USGS,02153551,2017-03-11,25.50,25.75,26.03
163,USGS,02153551,2017-03-12,25.20,25.80,26.08
164,USGS,02153551,2017-03-13,25.49,25.62,25.91
165,USGS,02153551,2017-03-14,25.49,25.60,25.85
166,USGS,02153551,2017-03-15,25.26,25.66,25.87
167,USGS,02153551,2017-03-16,25.49,25.57,25.86
168,USGS,02153551,2017-03-17,25.49,25.76,26.08
169,USGS,02153551,2017-03-18,25.49,25.80,26.09
170,USGS,02153551,2017-03-19,25.49,25.62,25.85
171,USGS,02153551,2017-03-20,25.49,25.56,25.86
172,USGS,02153551,2017-03-21,25.49,25.57,25.85
173,USGS,02153551,2017-03-22,25.49,25.57,25.86
174,USGS,02153551,2017-03-23,25.48,25.76,26.05
175,USGS,02153551,2017-03-24,25.49,25.59,25.87
176,USGS,02153551,2017-03-25,25.48,25.64,25.87
177,USGS,02153551,2017-03-26,25.49,25.69,25.86
178,USGS,02153551,2017-03-27,25.49,25.67,25.86
179,USGS,02153551,2017-03-28,25.48,25.73,26.10
180,USGS,02153551,2017-03-29,25.84,25.96,26.10
181,USGS,02153551,2017-03-30,25.84,25.91,26.10
182,USGS,02153551,2017-03-31,26.08,26.30,26.56
183,USGS,02153551,2017-04-01,26.22,26.52,26.84
184,USGS,02153551,2017-04-02,26.12,26.26,26.31
185,USGS,02153551,2017-04-03,26.11,26.26,26.31
186,USGS,02153551,2017-04-04,26.31,26.81,27.22
187,USGS,02153551,2017-04-05,26.73,26.87,27.04
188,USGS,02153551,2017-04-06,27.03,27.56,27.91
189,USGS,02153551,2017-04-07,26.94,27.47,27.91
190,USGS,02153551,2017-04-08,26.60,26.75,26.94
191,USGS,02153551,2017-04-09,26.31,26.50,26.62
192,USGS,02153551,2017-04-10,26.12,26.27,26.42
193,USGS,02153551,2017-04-11,26.13,26.21,26.27
194,USGS,02153551,2017-04-12,26.12,26.21,26.42
195,USGS,02153551,2017-04-13,26.12,26.15,26.18
196,USGS,02153551,2017-04-14,25.86,26.08,26.16
197,USGS,02153551,2017-04-15,25.86,25.98,26.13
198,USGS,02153551,2017-04-16,25.86,25.92,26.12
199,USGS,02153551,2017-04-17,25.51,25.78,25.89
200,USGS,02153551,2017-04-18,25.86,25.91,26.11
201,USGS,02153551,2017-04-19,25.86,25.94,26.12
202,USGS,02153551,2017-04-20,25.87,26.07,26.37
203,USGS,02153551,2017-04-21,25.87,26.00,26.13
204,USGS,02153551,2017-04-22,25.53,25.74,25.90
205,USGS,02153551,2017-04-23,25.88,26.13,26.81
206,USGS,02153551,2017-04-24,26.81,28.75,29.84
207,USGS,02153551,2017-04-25,28.01,28.98,29.85
208,USGS,02153551,2017-04-26,26.99,27.46,28.01
209,USGS,02153551,2017-04-27,26.53,26.83,26.99
210,USGS,02153551,2017-04-28,26.50,26.74,26.90
211,USGS,02153551,2017-04-29,26.14,26.48,26.66
212,USGS,02153551,2017-04-30,25.89,26.23,26.51
213,USGS,02153551,2017-05-01,25.70,26.09,26.51
214,USGS,02153551,2017-05-02,25.77,26.41,26.78
215,USGS,02153551,2017-05-03,26.20,26.31,26.51
216,USGS,02153551,2017-05-04,25.71,26.20,26.51
217,USGS,02153551,2017-05-05,26.51,26.90,27.20
218,USGS,02153551,2017-05-06,26.88,27.10,27.26
219,USGS,02153551,2017-05-07,26.47,26.67,26.88
220,USGS,02153551,2017-05-08,26.20,26.35,26.53
221,USGS,02153551,2017-05-09,26.19,26.24,26.50
222,USGS,02153551,2017-05-10,26.19,26.26,26.50
223,USGS,02153551,2017-05-11,25.71,26.00,26.34
224,USGS,02153551,2017-05-12,25.77,26.00,26.13
225,USGS,02153551,2017-05-13,26.11,26.34,26.51
226,USGS,02153551,2017-05-14,25.77,26.07,26.50
227,USGS,02153551,2017-05-15,25.71,25.82,26.14
228,USGS,02153551,2017-05-16,25.77,26.13,26.77
229,USGS,02153551,2017-05-17,25.71,25.87,26.33
230,USGS,02153551,2017-05-18,25.54,25.61,25.75
231,USGS,02153551,2017-05-19,25.54,25.75,26.13
232,USGS,02153551,2017-05-20,25.76,25.96,26.13
233,USGS,02153551,2017-05-21,25.76,26.15,26.79
234,USGS,02153551,2017-05-22,26.19,26.73,26.97
235,USGS,02153551,2017-05-23,26.75,26.82,26.95
236,USGS,02153551,2017-05-24,26.73,27.04,27.36
237,USGS,02153551,2017-05-25,26.82,27.29,27.68
238,USGS,02153551,2017-05-26,26.74,27.00,27.41
239,USGS,02153551,2017-05-27,26.14,26.62,26.85
240,USGS,02153551,2017-05-28,25.70,26.15,26.48
241,USGS,02153551,2017-05-29,26.11,26.25,26.49
242,USGS,02153551,2017-05-30,25.70,26.15,26.61
243,USGS,02153551,2017-05-31,25.76,26.19,26.76
244,USGS,02153551,2017-06-01,26.04,26.08,26.18
245,USGS,02153551,2017-06-02,26.05,26.19,26.51
246,USGS,02153551,2017-06-03,25.52,25.95,26.51
247,USGS,02153551,2017-06-04,25.65,25.76,26.13
248,USGS,02153551,2017-06-05,25.70,25.90,26.75
249,USGS,02153551,2017-06-06,25.75,26.33,26.75
250,USGS,02153551,2017-06-07,25.73,26.10,26.48
251,USGS,02153551,2017-06-08,25.68,26.01,26.58
252,USGS,02153551,2017-06-09,25.67,25.78,26.19
253,USGS,02153551,2017-06-10,25.68,25.87,26.17
254,USGS,02153551,2017-06-11,25.68,25.73,26.16
255,USGS,02153551,2017-06-12,25.68,25.69,25.69
256,USGS,02153551,2017-06-13,25.68,25.80,26.19
257,USGS,02153551,2017-06-14,25.67,25.93,26.19
258,USGS,02153551,2017-06-15,25.68,25.85,26.19
259,USGS,02153551,2017-06-16,25.67,25.83,26.17
260,USGS,02153551,2017-06-17,25.68,26.01,26.19
261,USGS,02153551,2017-06-18,25.68,25.79,26.19
262,USGS,02153551,2017-06-19,25.66,25.75,26.29
263,USGS,02153551,2017-06-20,25.73,25.81,26.13
264,USGS,02153551,2017-06-21,25.74,25.81,26.12
265,USGS,02153551,2017-06-22,25.68,25.83,26.20
266,USGS,02153551,2017-06-23,25.69,25.93,26.21
267,USGS,02153551,2017-06-24,25.69,26.09,26.20
268,USGS,02153551,2017-06-25,25.68,25.74,26.20
269,USGS,02153551,2017-06-26,25.68,25.72,26.17
270,USGS,02153551,2017-06-27,25.68,25.80,26.27
271,USGS,02153551,2017-06-28,25.68,25.75,26.20
272,USGS,02153551,2017-06-29,25.68,25.74,26.20
273,USGS,02153551,2017-06-30,25.68,25.81,26.21
274,USGS,02153551,2017-07-01,25.52,25.94,26.38
275,USGS,02153551,2017-07-02,25.91,26.23,26.60
276,USGS,02153551,2017-07-03,25.59,26.08,26.26
277,USGS,02153551,2017-07-04,25.52,26.06,26.32
278,USGS,02153551,2017-07-05,25.69,26.17,26.75
279,USGS,02153551,2017-07-06,25.52,26.04,26.33
280,USGS,02153551,2017-07-07,26.02,26.07,26.33
281,USGS,02153551,2017-07-08,25.51,25.98,26.33
282,USGS,02153551,2017-07-09,25.52,25.97,26.44
283,USGS,02153551,2017-07-10,25.53,25.94,26.10
284,USGS,02153551,2017-07-11,25.52,25.86,26.34
285,USGS,02153551,2017-07-12,25.53,25.95,26.04
286,USGS,02153551,2017-07-13,25.53,25.75,26.04
287,USGS,02153551,2017-07-14,25.52,25.77,26.04
288,USGS,02153551,2017-07-15,25.51,25.79,26.28
289,USGS,02153551,2017-07-16,25.51,25.69,26.03
290,USGS,02153551,2017-07-17,25.51,25.67,26.03
291,USGS,02153551,2017-07-18,25.07,25.83,26.35
292,USGS,02153551,2017-07-19,25.51,25.77,26.35
293,USGS,02153551,2017-07-20,25.52,25.72,26.03
294,USGS,02153551,2017-07-21,25.52,25.75,26.03
295,USGS,02153551,2017-07-22,25.51,25.68,26.03
296,USGS,02153551,2017-07-23,25.51,25.65,26.03
297,USGS,02153551,2017-07-24,25.51,25.52,25.53
298,USGS,02153551,2017-07-25,25.50,25.60,26.03
299,USGS,02153551,2017-07-26,25.50,25.68,26.03
300,USGS,02153551,2017-07-27,25.51,25.68,26.04
301,USGS,02153551,2017-07-28,25.51,25.67,26.04
302,USGS,02153551,2017-07-29,25.51,25.62,26.04
303,USGS,02153551,2017-07-30,25.51,25.65,26.03
304,USGS,02153551,2017-07-31,25.51,25.52,25.54
305,USGS,02153551,2017-08-01,25.51,25.53,25.54
306,USGS,02153551,2017-08-02,25.51,25.53,25.55
307,USGS,02153551,2017-08-03,25.51,25.54,25.64
308,USGS,02153551,2017-08-04,25.51,25.53,25.56
309,USGS,02153551,2017-08-05,25.52,25.72,26.05
310,USGS,02153551,2017-08-06,25.51,25.57,26.03
311,USGS,02153551,2017-08-07,25.52,25.54,25.57
312,USGS,02153551,2017-08-08,25.51,25.58,26.06
313,USGS,02153551,2017-08-09,25.52,25.76,26.06
314,USGS,02153551,2017-08-10,25.52,25.73,26.06
315,USGS,02153551,2017-08-11,25.52,25.75,26.38
316,USGS,02153551,2017-08-12,25.65,25.89,26.33
317,USGS,02153551,2017-08-13,25.53,25.92,26.36
318,USGS,02153551,2017-08-14,26.04,26.83,27.87
319,USGS,02153551,2017-08-15,26.32,27.08,27.72
320,USGS,02153551,2017-08-16,25.68,26.21,26.79
321,USGS,02153551,2017-08-17,25.55,26.02,26.92
322,USGS,02153551,2017-08-18,25.54,25.80,26.05
323,USGS,02153551,2017-08-19,25.51,25.84,26.05
324,USGS,02153551,2017-08-20,25.42,25.65,26.00
325,USGS,02153551,2017-08-21,25.50,25.52,25.55
326,USGS,02153551,2017-08-22,25.50,25.54,26.00
327,USGS,02153551,2017-08-23,25.50,25.70,26.00
328,USGS,02153551,2017-08-24,25.50,25.62,26.00
329,USGS,02153551,2017-08-25,25.50,25.60,26.30
330,USGS,02153551,2017-08-26,25.50,25.51,25.51
331,USGS,02153551,2017-08-27,25.50,25.56,26.00
332,USGS,02153551,2017-08-28,25.50,25.55,26.02
333,USGS,02153551,2017-08-29,24.83,25.33,25.50
334,USGS,02153551,2017-08-30,25.49,25.50,25.50
335,USGS,02153551,2017-08-31,25.50,25.52,26.00
336,USGS,02153551,2017-09-01,25.50,25.76,26.00
337,USGS,02153551,2017-09-02,25.50,25.79,26.00
338,USGS,02153551,2017-09-03,25.50,25.70,26.00
339,USGS,02153551,2017-09-04,25.50,25.53,25.99
340,USGS,02153551,2017-09-05,25.49,25.50,25.53
341,USGS,02153551,2017-09-06,25.49,25.70,26.02
342,USGS,02153551,2017-09-07,25.99,26.22,26.67
343,USGS,02153551,2017-09-08,26.00,26.20,26.32
344,USGS,02153551,2017-09-09,26.00,26.13,26.38
345,USGS,02153551,2017-09-10,25.98,26.03,26.30
346,USGS,02153551,2017-09-11,25.50,25.88,26.72
347,USGS,02153551,2017-09-12,25.51,25.86,26.30
348,USGS,02153551,2017-09-13,26.00,26.84,27.23
349,USGS,02153551,2017-09-14,26.00,26.29,26.77
350,USGS,02153551,2017-09-15,26.00,26.02,26.28
351,USGS,02153551,2017-09-16,25.52,25.97,26.01
352,USGS,02153551,2017-09-17,25.53,25.91,26.00
353,USGS,02153551,2017-09-18,25.52,25.64,26.00
354,USGS,02153551,2017-09-19,25.52,25.82,26.57
355,USGS,02153551,2017-09-20,25.52,25.75,26.02
356,USGS,02153551,2017-09-21,25.52,25.65,26.01
357,USGS,02153551,2017-09-22,25.52,25.67,26.01
358,USGS,02153551,2017-09-23,25.53,25.67,26.00
359,USGS,02153551,2017-09-24,25.53,25.60,26.00
360,USGS,02153551,2017-09-25,25.53,25.54,25.55
361,USGS,02153551,2017-09-26,25.53,25.59,26.01
362,USGS,02153551,2017-09-27,25.53,25.61,26.01
363,USGS,02153551,2017-09-28,25.52,25.55,26.01
364,USGS,02153551,2017-09-29,25.51,25.66,26.02
365,USGS,02153551,2017-09-30,25.51,25.62,26.01
