,agency_cd,site_no,datetime,Gage height_Max,Gage height_Min,Gage height_Mean
48,USGS,02167450,2016-11-17,2.11,2.08,2.10
49,USGS,02167450,2016-11-18,2.09,2.05,2.07
50,USGS,02167450,2016-11-19,2.09,2.02,2.06
51,USGS,02167450,2016-11-20,2.06,2.01,2.04
52,USGS,02167450,2016-11-21,2.06,2.03,2.04
53,USGS,02167450,2016-11-22,2.07,2.03,2.05
54,USGS,02167450,2016-11-23,2.09,2.05,2.07
55,USGS,02167450,2016-11-24,2.14,2.08,2.10
56,USGS,02167450,2016-11-25,2.14,2.13,2.13
57,USGS,02167450,2016-11-26,2.14,2.11,2.13
58,USGS,02167450,2016-11-27,2.13,2.11,2.12
59,USGS,02167450,2016-11-28,2.12,2.10,2.11
60,USGS,02167450,2016-11-29,2.30,2.10,2.18
61,USGS,02167450,2016-11-30,2.47,2.27,2.32
62,USGS,02167450,2016-12-01,2.72,2.47,2.66
63,USGS,02167450,2016-12-02,2.82,2.65,2.74
64,USGS,02167450,2016-12-03,2.66,2.38,2.51
65,USGS,02167450,2016-12-04,2.38,2.31,2.34
66,USGS,02167450,2016-12-05,2.51,2.32,2.40
67,USGS,02167450,2016-12-06,3.02,2.51,2.73
68,USGS,02167450,2016-12-07,3.03,2.91,2.95
69,USGS,02167450,2016-12-08,,,
70,USGS,02167450,2016-12-09,2.64,2.45,2.54
71,USGS,02167450,2016-12-10,,,
72,USGS,02167450,2016-12-11,,,
73,USGS,02167450,2016-12-12,,,
74,USGS,02167450,2016-12-13,2.38,2.29,2.34
75,USGS,02167450,2016-12-14,2.38,2.32,2.35
76,USGS,02167450,2016-12-15,2.35,2.31,2.33
77,USGS,02167450,2016-12-16,2.31,2.28,2.30
78,USGS,02167450,2016-12-17,2.29,2.26,2.28
79,USGS,02167450,2016-12-18,2.44,2.26,2.32
80,USGS,02167450,2016-12-19,2.49,2.30,2.40
81,USGS,02167450,2016-12-20,2.58,2.49,2.54
82,USGS,02167450,2016-12-21,2.56,2.47,2.52
83,USGS,02167450,2016-12-22,2.47,2.39,2.43
84,USGS,02167450,2016-12-23,2.40,2.37,2.38
85,USGS,02167450,2016-12-24,2.37,2.34,2.35
86,USGS,02167450,2016-12-25,2.35,2.31,2.33
87,USGS,02167450,2016-12-26,2.34,2.31,2.33
88,USGS,02167450,2016-12-27,2.35,2.31,2.33
89,USGS,02167450,2016-12-28,2.36,2.33,2.34
90,USGS,02167450,2016-12-29,2.61,2.33,2.46
91,USGS,02167450,2016-12-30,2.65,2.54,2.61
92,USGS,02167450,2016-12-31,2.55,2.45,2.51
93,USGS,02167450,2017-01-01,2.45,2.39,2.41
94,USGS,02167450,2017-01-02,3.57,2.42,2.91
95,USGS,02167450,2017-01-03,5.31,3.57,4.63
96,USGS,02167450,2017-01-04,4.87,3.90,4.55
97,USGS,02167450,2017-01-05,3.90,3.17,3.46
98,USGS,02167450,2017-01-06,3.18,2.95,3.03
99,USGS,02167450,2017-01-07,4.10,3.01,3.72
100,USGS,02167450,2017-01-08,4.17,3.59,3.96
101,USGS,02167450,2017-01-09,3.60,3.15,3.34
102,USGS,02167450,2017-01-10,3.15,2.95,3.03
103,USGS,02167450,2017-01-11,2.96,2.86,2.90
104,USGS,02167450,2017-01-12,2.87,2.80,2.83
105,USGS,02167450,2017-01-13,2.81,2.72,2.76
106,USGS,02167450,2017-01-14,2.72,2.67,2.70
107,USGS,02167450,2017-01-15,2.68,2.64,2.65
108,USGS,02167450,2017-01-16,2.65,2.60,2.62
109,USGS,02167450,2017-01-17,2.62,2.59,2.61
110,USGS,02167450,2017-01-18,2.61,2.58,2.60
111,USGS,02167450,2017-01-19,2.58,2.54,2.56
112,USGS,02167450,2017-01-20,2.55,2.52,2.53
113,USGS,02167450,2017-01-21,2.61,2.52,2.55
114,USGS,02167450,2017-01-22,4.10,2.61,2.97
115,USGS,02167450,2017-01-23,5.04,4.10,4.68
116,USGS,02167450,2017-01-24,5.06,3.98,4.58
117,USGS,02167450,2017-01-25,3.98,3.37,3.62
118,USGS,02167450,2017-01-26,3.37,3.11,3.25
119,USGS,02167450,2017-01-27,3.11,2.95,3.03
120,USGS,02167450,2017-01-28,2.96,2.86,2.90
121,USGS,02167450,2017-01-29,2.88,2.78,2.82
122,USGS,02167450,2017-01-30,2.79,2.71,2.75
123,USGS,02167450,2017-01-31,2.73,2.66,2.70
124,USGS,02167450,2017-02-01,2.70,2.63,2.67
125,USGS,02167450,2017-02-02,2.74,2.63,2.67
126,USGS,02167450,2017-02-03,2.67,2.62,2.64
127,USGS,02167450,2017-02-04,2.68,2.59,2.64
128,USGS,02167450,2017-02-05,2.63,2.55,2.58
129,USGS,02167450,2017-02-06,2.60,2.56,2.57
130,USGS,02167450,2017-02-07,2.59,2.55,2.57
131,USGS,02167450,2017-02-08,2.69,2.58,2.64
132,USGS,02167450,2017-02-09,3.02,2.68,2.86
133,USGS,02167450,2017-02-10,3.34,2.97,3.16
134,USGS,02167450,2017-02-11,3.02,2.80,2.90
135,USGS,02167450,2017-02-12,2.81,2.72,2.76
136,USGS,02167450,2017-02-13,2.74,2.67,2.71
137,USGS,02167450,2017-02-14,2.70,2.61,2.66
138,USGS,02167450,2017-02-15,2.90,2.59,2.75
139,USGS,02167450,2017-02-16,3.23,2.89,3.10
140,USGS,02167450,2017-02-17,3.20,2.83,2.99
141,USGS,02167450,2017-02-18,2.86,2.73,2.79
142,USGS,02167450,2017-02-19,2.81,2.74,2.77
143,USGS,02167450,2017-02-20,2.78,2.68,2.75
144,USGS,02167450,2017-02-21,2.72,2.65,2.68
145,USGS,02167450,2017-02-22,2.69,2.63,2.66
146,USGS,02167450,2017-02-23,2.72,2.64,2.68
147,USGS,02167450,2017-02-24,2.70,2.65,2.67
148,USGS,02167450,2017-02-25,2.65,2.54,2.61
149,USGS,02167450,2017-02-26,2.60,2.49,2.56
150,USGS,02167450,2017-02-27,2.54,2.46,2.50
151,USGS,02167450,2017-02-28,2.54,2.44,2.49
152,USGS,02167450,2017-03-01,2.59,2.47,2.52
153,USGS,02167450,2017-03-02,3.34,2.57,2.71
154,USGS,02167450,2017-03-03,3.71,3.07,3.44
155,USGS,02167450,2017-03-04,3.07,2.76,2.87
156,USGS,02167450,2017-03-05,2.77,2.65,2.71
157,USGS,02167450,2017-03-06,2.68,2.62,2.64
158,USGS,02167450,2017-03-07,2.66,2.61,2.64
159,USGS,02167450,2017-03-08,2.67,2.57,2.63
160,USGS,02167450,2017-03-09,2.67,2.54,2.63
161,USGS,02167450,2017-03-10,2.65,2.53,2.61
162,USGS,02167450,2017-03-11,2.74,2.58,2.67
163,USGS,02167450,2017-03-12,2.85,2.67,2.73
164,USGS,02167450,2017-03-13,3.24,2.84,3.04
165,USGS,02167450,2017-03-14,3.39,3.18,3.28
166,USGS,02167450,2017-03-15,3.40,3.18,3.31
167,USGS,02167450,2017-03-16,3.18,2.90,3.03
168,USGS,02167450,2017-03-17,2.94,2.83,2.87
169,USGS,02167450,2017-03-18,2.85,2.77,2.82
170,USGS,02167450,2017-03-19,2.82,2.73,2.77
171,USGS,02167450,2017-03-20,2.75,2.66,2.72
172,USGS,02167450,2017-03-21,2.75,2.65,2.69
173,USGS,02167450,2017-03-22,3.96,2.73,3.35
174,USGS,02167450,2017-03-23,4.18,3.46,3.86
175,USGS,02167450,2017-03-24,3.46,3.11,3.24
176,USGS,02167450,2017-03-25,3.11,2.92,3.00
177,USGS,02167450,2017-03-26,2.96,2.87,2.90
178,USGS,02167450,2017-03-27,2.89,2.80,2.84
179,USGS,02167450,2017-03-28,2.87,2.81,2.84
180,USGS,02167450,2017-03-29,2.87,2.76,2.83
181,USGS,02167450,2017-03-30,2.81,2.71,2.76
182,USGS,02167450,2017-03-31,3.33,2.71,2.86
183,USGS,02167450,2017-04-01,3.40,3.01,3.24
184,USGS,02167450,2017-04-02,3.04,2.80,2.91
185,USGS,02167450,2017-04-03,2.99,2.77,2.82
186,USGS,02167450,2017-04-04,3.85,2.98,3.41
187,USGS,02167450,2017-04-05,6.34,3.46,4.39
188,USGS,02167450,2017-04-06,7.12,6.34,6.84
189,USGS,02167450,2017-04-07,6.57,4.59,5.60
190,USGS,02167450,2017-04-08,4.59,3.80,4.13
191,USGS,02167450,2017-04-09,3.80,3.48,3.64
192,USGS,02167450,2017-04-10,3.48,3.26,3.38
193,USGS,02167450,2017-04-11,3.29,3.12,3.20
194,USGS,02167450,2017-04-12,3.15,3.04,3.09
195,USGS,02167450,2017-04-13,3.06,2.95,2.99
196,USGS,02167450,2017-04-14,2.96,2.87,2.91
197,USGS,02167450,2017-04-15,2.89,2.76,2.83
198,USGS,02167450,2017-04-16,2.81,2.70,2.76
199,USGS,02167450,2017-04-17,2.74,2.63,2.69
200,USGS,02167450,2017-04-18,2.71,2.61,2.66
201,USGS,02167450,2017-04-19,3.10,2.71,2.95
202,USGS,02167450,2017-04-20,2.89,2.78,2.84
203,USGS,02167450,2017-04-21,2.87,2.70,2.78
204,USGS,02167450,2017-04-22,2.73,2.56,2.66
205,USGS,02167450,2017-04-23,2.62,2.50,2.57
206,USGS,02167450,2017-04-24,4.08,2.55,2.93
207,USGS,02167450,2017-04-25,6.52,4.08,5.86
208,USGS,02167450,2017-04-26,6.88,4.36,6.03
209,USGS,02167450,2017-04-27,4.36,3.54,3.84
210,USGS,02167450,2017-04-28,3.54,3.24,3.40
211,USGS,02167450,2017-04-29,3.24,3.07,3.15
212,USGS,02167450,2017-04-30,3.08,2.93,2.99
213,USGS,02167450,2017-05-01,2.95,2.85,2.89
214,USGS,02167450,2017-05-02,3.05,2.87,2.93
215,USGS,02167450,2017-05-03,3.05,2.71,2.86
216,USGS,02167450,2017-05-04,2.76,2.65,2.69
217,USGS,02167450,2017-05-05,4.48,2.64,3.45
218,USGS,02167450,2017-05-06,4.47,3.42,3.91
219,USGS,02167450,2017-05-07,3.42,3.31,3.37
220,USGS,02167450,2017-05-08,3.37,3.00,3.17
221,USGS,02167450,2017-05-09,3.00,2.77,2.89
222,USGS,02167450,2017-05-10,2.82,2.65,2.74
223,USGS,02167450,2017-05-11,2.69,2.58,2.63
224,USGS,02167450,2017-05-12,2.70,2.51,2.57
225,USGS,02167450,2017-05-13,2.94,2.66,2.77
226,USGS,02167450,2017-05-14,3.07,2.78,2.96
227,USGS,02167450,2017-05-15,2.83,2.57,2.69
228,USGS,02167450,2017-05-16,2.60,2.44,2.54
229,USGS,02167450,2017-05-17,2.49,2.37,2.44
230,USGS,02167450,2017-05-18,2.43,2.33,2.38
231,USGS,02167450,2017-05-19,2.37,2.28,2.32
232,USGS,02167450,2017-05-20,2.32,2.25,2.29
233,USGS,02167450,2017-05-21,2.61,2.23,2.31
234,USGS,02167450,2017-05-22,3.65,2.61,2.80
235,USGS,02167450,2017-05-23,4.73,3.46,3.91
236,USGS,02167450,2017-05-24,4.14,3.69,3.97
237,USGS,02167450,2017-05-25,5.74,4.00,5.22
238,USGS,02167450,2017-05-26,5.24,3.74,4.64
239,USGS,02167450,2017-05-27,3.74,3.11,3.38
240,USGS,02167450,2017-05-28,3.11,2.87,2.98
241,USGS,02167450,2017-05-29,2.87,2.71,2.78
242,USGS,02167450,2017-05-30,2.73,2.63,2.67
243,USGS,02167450,2017-05-31,2.66,2.57,2.61
244,USGS,02167450,2017-06-01,2.60,2.50,2.55
245,USGS,02167450,2017-06-02,2.51,2.41,2.46
246,USGS,02167450,2017-06-03,2.43,2.34,2.39
247,USGS,02167450,2017-06-04,2.37,2.28,2.32
248,USGS,02167450,2017-06-05,2.38,2.27,2.30
249,USGS,02167450,2017-06-06,2.58,2.35,2.48
250,USGS,02167450,2017-06-07,2.54,2.38,2.48
251,USGS,02167450,2017-06-08,2.39,2.25,2.33
252,USGS,02167450,2017-06-09,2.30,2.19,2.25
253,USGS,02167450,2017-06-10,2.27,2.14,2.21
254,USGS,02167450,2017-06-11,2.18,2.10,2.14
255,USGS,02167450,2017-06-12,2.13,2.06,2.10
256,USGS,02167450,2017-06-13,2.11,2.05,2.09
257,USGS,02167450,2017-06-14,2.10,2.01,2.06
258,USGS,02167450,2017-06-15,2.08,1.99,2.04
259,USGS,02167450,2017-06-16,2.78,2.03,2.40
260,USGS,02167450,2017-06-17,2.56,2.29,2.38
261,USGS,02167450,2017-06-18,2.29,2.14,2.22
262,USGS,02167450,2017-06-19,2.16,2.03,2.10
263,USGS,02167450,2017-06-20,2.46,2.02,2.22
264,USGS,02167450,2017-06-21,2.86,2.45,2.69
265,USGS,02167450,2017-06-22,2.75,2.44,2.61
266,USGS,02167450,2017-06-23,2.44,2.30,2.35
267,USGS,02167450,2017-06-24,2.39,2.25,2.32
268,USGS,02167450,2017-06-25,2.37,2.22,2.27
269,USGS,02167450,2017-06-26,2.41,2.24,2.32
270,USGS,02167450,2017-06-27,2.28,2.09,2.16
271,USGS,02167450,2017-06-28,2.11,1.99,2.04
272,USGS,02167450,2017-06-29,2.00,1.95,1.98
273,USGS,02167450,2017-06-30,2.51,1.99,2.16
274,USGS,02167450,2017-07-01,3.39,2.51,3.01
275,USGS,02167450,2017-07-02,2.98,2.50,2.76
276,USGS,02167450,2017-07-03,2.50,2.27,2.36
277,USGS,02167450,2017-07-04,2.39,2.17,2.26
278,USGS,02167450,2017-07-05,2.38,2.15,2.24
279,USGS,02167450,2017-07-06,2.16,2.07,2.12
280,USGS,02167450,2017-07-07,2.11,1.97,2.07
281,USGS,02167450,2017-07-08,2.12,2.02,2.06
282,USGS,02167450,2017-07-09,2.06,1.97,2.02
283,USGS,02167450,2017-07-10,1.97,1.93,1.95
284,USGS,02167450,2017-07-11,1.94,1.92,1.93
285,USGS,02167450,2017-07-12,1.93,1.88,1.91
286,USGS,02167450,2017-07-13,1.92,1.85,1.88
287,USGS,02167450,2017-07-14,1.86,1.81,1.84
288,USGS,02167450,2017-07-15,1.81,1.77,1.80
289,USGS,02167450,2017-07-16,2.09,1.75,1.80
290,USGS,02167450,2017-07-17,2.11,1.83,1.89
291,USGS,02167450,2017-07-18,1.83,1.79,1.81
292,USGS,02167450,2017-07-19,2.00,1.82,1.85
293,USGS,02167450,2017-07-20,2.00,1.82,1.89
294,USGS,02167450,2017-07-21,1.82,1.75,1.79
295,USGS,02167450,2017-07-22,1.75,1.72,1.73
296,USGS,02167450,2017-07-23,2.01,1.65,1.75
297,USGS,02167450,2017-07-24,3.08,1.94,2.47
298,USGS,02167450,2017-07-25,2.45,2.18,2.25
299,USGS,02167450,2017-07-26,2.19,1.93,2.04
300,USGS,02167450,2017-07-27,1.93,1.82,1.87
301,USGS,02167450,2017-07-28,1.83,1.79,1.81
302,USGS,02167450,2017-07-29,1.85,1.78,1.80
303,USGS,02167450,2017-07-30,1.85,1.76,1.80
304,USGS,02167450,2017-07-31,1.76,1.69,1.72
305,USGS,02167450,2017-08-01,1.70,1.65,1.67
306,USGS,02167450,2017-08-02,1.66,1.63,1.65
307,USGS,02167450,2017-08-03,1.64,1.60,1.62
308,USGS,02167450,2017-08-04,1.63,1.60,1.62
309,USGS,02167450,2017-08-05,1.62,1.59,1.60
310,USGS,02167450,2017-08-06,1.67,1.57,1.60
311,USGS,02167450,2017-08-07,1.67,1.56,1.60
312,USGS,02167450,2017-08-08,1.70,1.55,1.61
313,USGS,02167450,2017-08-09,1.80,1.70,1.76
314,USGS,02167450,2017-08-10,1.80,1.74,1.76
315,USGS,02167450,2017-08-11,2.00,1.73,1.81
316,USGS,02167450,2017-08-12,1.95,1.77,1.84
317,USGS,02167450,2017-08-13,1.81,1.75,1.77
318,USGS,02167450,2017-08-14,1.80,1.73,1.75
319,USGS,02167450,2017-08-15,1.74,1.68,1.71
320,USGS,02167450,2017-08-16,1.70,1.66,1.68
321,USGS,02167450,2017-08-17,1.68,1.63,1.65
322,USGS,02167450,2017-08-18,1.65,1.55,1.60
323,USGS,02167450,2017-08-19,1.57,1.49,1.54
324,USGS,02167450,2017-08-20,1.57,1.48,1.51
325,USGS,02167450,2017-08-21,1.50,1.46,1.48
326,USGS,02167450,2017-08-22,1.49,1.42,1.45
327,USGS,02167450,2017-08-23,1.45,1.37,1.43
328,USGS,02167450,2017-08-24,1.44,1.40,1.41
329,USGS,02167450,2017-08-25,1.82,1.44,1.71
330,USGS,02167450,2017-08-26,1.69,1.55,1.61
331,USGS,02167450,2017-08-27,1.55,1.47,1.50
332,USGS,02167450,2017-08-28,1.47,1.42,1.45
333,USGS,02167450,2017-08-29,1.42,1.38,1.41
334,USGS,02167450,2017-08-30,1.43,1.40,1.41
335,USGS,02167450,2017-08-31,1.50,1.42,1.46
336,USGS,02167450,2017-09-01,1.68,1.48,1.53
337,USGS,02167450,2017-09-02,1.94,1.68,1.84
338,USGS,02167450,2017-09-03,1.86,1.71,1.78
339,USGS,02167450,2017-09-04,1.71,1.59,1.64
340,USGS,02167450,2017-09-05,1.59,1.52,1.55
341,USGS,02167450,2017-09-06,1.53,1.51,1.52
342,USGS,02167450,2017-09-07,1.96,1.49,1.61
343,USGS,02167450,2017-09-08,1.96,1.82,1.91
344,USGS,02167450,2017-09-09,1.82,1.66,1.72
345,USGS,02167450,2017-09-10,1.76,1.61,1.67
346,USGS,02167450,2017-09-11,2.05,1.74,1.81
347,USGS,02167450,2017-09-12,2.47,2.05,2.24
348,USGS,02167450,2017-09-13,3.46,2.47,3.19
349,USGS,02167450,2017-09-14,2.88,2.31,2.56
350,USGS,02167450,2017-09-15,2.31,2.05,2.17
351,USGS,02167450,2017-09-16,2.05,1.90,1.97
352,USGS,02167450,2017-09-17,1.90,1.83,1.86
353,USGS,02167450,2017-09-18,1.84,1.77,1.80
354,USGS,02167450,2017-09-19,1.78,1.74,1.75
355,USGS,02167450,2017-09-20,1.74,1.72,1.73
356,USGS,02167450,2017-09-21,1.72,1.70,1.71
357,USGS,02167450,2017-09-22,1.71,1.68,1.69
358,USGS,02167450,2017-09-23,1.69,1.65,1.68
359,USGS,02167450,2017-09-24,1.67,1.62,1.65
360,USGS,02167450,2017-09-25,1.63,1.60,1.62
361,USGS,02167450,2017-09-26,1.61,1.58,1.59
362,USGS,02167450,2017-09-27,1.58,1.56,1.57
363,USGS,02167450,2017-09-28,1.59,1.56,1.57
364,USGS,02167450,2017-09-29,1.56,1.51,1.54
365,USGS,02167450,2017-09-30,1.65,1.51,1.60
