,agency_cd,site_no,datetime,Gage height_Max,Gage height_Min,Gage height_Mean
34,USGS,021473426,2016-11-03,2.57,2.55,2.56
35,USGS,021473426,2016-11-04,2.57,2.55,2.56
36,USGS,021473426,2016-11-05,2.56,2.54,2.55
37,USGS,021473426,2016-11-06,2.56,2.52,2.53
38,USGS,021473426,2016-11-07,2.54,2.53,2.54
39,USGS,021473426,2016-11-08,2.55,2.53,2.54
40,USGS,021473426,2016-11-09,2.56,2.54,2.55
41,USGS,021473426,2016-11-10,2.55,2.52,2.54
42,USGS,021473426,2016-11-11,2.53,2.51,2.52
43,USGS,021473426,2016-11-12,2.53,2.51,2.52
44,USGS,021473426,2016-11-13,2.57,2.51,2.55
45,USGS,021473426,2016-11-14,2.59,2.55,2.57
46,USGS,021473426,2016-11-15,2.56,2.54,2.55
47,USGS,021473426,2016-11-16,2.56,2.53,2.55
48,USGS,021473426,2016-11-17,2.54,2.53,2.54
49,USGS,021473426,2016-11-18,2.54,2.52,2.53
50,USGS,021473426,2016-11-19,2.54,2.52,2.53
51,USGS,021473426,2016-11-20,2.55,2.52,2.54
52,USGS,021473426,2016-11-21,2.57,2.55,2.56
53,USGS,021473426,2016-11-22,2.57,2.54,2.55
54,USGS,021473426,2016-11-23,2.57,2.56,2.56
55,USGS,021473426,2016-11-24,2.58,2.56,2.57
56,USGS,021473426,2016-11-25,2.58,2.57,2.57
57,USGS,021473426,2016-11-26,2.58,2.56,2.57
58,USGS,021473426,2016-11-27,2.58,2.55,2.57
59,USGS,021473426,2016-11-28,2.59,2.57,2.58
60,USGS,021473426,2016-11-29,2.72,2.58,2.63
61,USGS,021473426,2016-11-30,2.71,2.63,2.65
62,USGS,021473426,2016-12-01,2.76,2.61,2.68
63,USGS,021473426,2016-12-02,2.62,2.58,2.59
64,USGS,021473426,2016-12-03,2.58,2.57,2.58
65,USGS,021473426,2016-12-04,2.66,2.57,2.59
66,USGS,021473426,2016-12-05,3.01,2.66,2.85
67,USGS,021473426,2016-12-06,2.95,2.75,2.87
68,USGS,021473426,2016-12-07,2.86,2.69,2.75
69,USGS,021473426,2016-12-08,2.69,2.63,2.66
70,USGS,021473426,2016-12-09,2.65,2.62,2.63
71,USGS,021473426,2016-12-10,2.64,2.62,2.63
72,USGS,021473426,2016-12-11,2.64,2.62,2.63
73,USGS,021473426,2016-12-12,2.65,2.63,2.64
74,USGS,021473426,2016-12-13,2.64,2.62,2.63
75,USGS,021473426,2016-12-14,2.65,2.62,2.63
76,USGS,021473426,2016-12-15,2.65,2.62,2.63
77,USGS,021473426,2016-12-16,2.64,2.61,2.62
78,USGS,021473426,2016-12-17,2.65,2.62,2.63
79,USGS,021473426,2016-12-18,2.76,2.50,2.63
80,USGS,021473426,2016-12-19,2.76,2.70,2.73
81,USGS,021473426,2016-12-20,2.70,2.66,2.68
82,USGS,021473426,2016-12-21,2.67,2.64,2.65
83,USGS,021473426,2016-12-22,2.66,2.64,2.65
84,USGS,021473426,2016-12-23,2.65,2.63,2.64
85,USGS,021473426,2016-12-24,2.65,2.63,2.64
86,USGS,021473426,2016-12-25,2.65,2.62,2.63
87,USGS,021473426,2016-12-26,2.64,2.62,2.63
88,USGS,021473426,2016-12-27,2.64,2.62,2.63
89,USGS,021473426,2016-12-28,2.64,2.62,2.63
90,USGS,021473426,2016-12-29,3.40,2.61,3.00
91,USGS,021473426,2016-12-30,2.89,2.74,2.80
92,USGS,021473426,2016-12-31,2.75,2.72,2.73
93,USGS,021473426,2017-01-01,2.80,2.72,2.73
94,USGS,021473426,2017-01-02,3.89,2.80,3.29
95,USGS,021473426,2017-01-03,3.83,2.98,3.29
96,USGS,021473426,2017-01-04,2.99,2.85,2.91
97,USGS,021473426,2017-01-05,2.85,2.79,2.82
98,USGS,021473426,2017-01-06,2.84,2.77,2.78
99,USGS,021473426,2017-01-07,3.42,2.83,3.19
100,USGS,021473426,2017-01-08,3.03,2.88,2.94
101,USGS,021473426,2017-01-09,2.88,2.83,2.85
102,USGS,021473426,2017-01-10,2.84,2.82,2.82
103,USGS,021473426,2017-01-11,2.82,2.79,2.80
104,USGS,021473426,2017-01-12,2.80,2.77,2.79
105,USGS,021473426,2017-01-13,2.79,2.76,2.77
106,USGS,021473426,2017-01-14,2.77,2.75,2.76
107,USGS,021473426,2017-01-15,2.76,2.72,2.74
108,USGS,021473426,2017-01-16,2.76,2.73,2.73
109,USGS,021473426,2017-01-17,2.73,2.72,2.73
110,USGS,021473426,2017-01-18,2.73,2.72,2.73
111,USGS,021473426,2017-01-19,2.73,2.71,2.71
112,USGS,021473426,2017-01-20,2.73,2.71,2.72
113,USGS,021473426,2017-01-21,3.49,2.70,2.91
114,USGS,021473426,2017-01-22,4.56,3.03,3.19
115,USGS,021473426,2017-01-23,6.63,3.30,4.38
116,USGS,021473426,2017-01-24,3.31,3.00,3.12
117,USGS,021473426,2017-01-25,3.00,2.92,2.95
118,USGS,021473426,2017-01-26,2.92,2.84,2.88
119,USGS,021473426,2017-01-27,2.85,2.81,2.83
120,USGS,021473426,2017-01-28,2.82,2.78,2.80
121,USGS,021473426,2017-01-29,2.79,2.76,2.77
122,USGS,021473426,2017-01-30,2.77,2.74,2.75
123,USGS,021473426,2017-01-31,2.75,2.73,2.74
124,USGS,021473426,2017-02-01,2.75,2.73,2.73
125,USGS,021473426,2017-02-02,2.73,2.72,2.72
126,USGS,021473426,2017-02-03,2.73,2.72,2.72
127,USGS,021473426,2017-02-04,2.72,2.70,2.71
128,USGS,021473426,2017-02-05,2.72,2.70,2.71
129,USGS,021473426,2017-02-06,2.71,2.69,2.70
130,USGS,021473426,2017-02-07,2.71,2.69,2.70
131,USGS,021473426,2017-02-08,2.73,2.71,2.72
132,USGS,021473426,2017-02-09,2.82,2.72,2.76
133,USGS,021473426,2017-02-10,2.72,2.70,2.71
134,USGS,021473426,2017-02-11,2.71,2.70,2.71
135,USGS,021473426,2017-02-12,2.71,2.69,2.70
136,USGS,021473426,2017-02-13,2.69,2.66,2.67
137,USGS,021473426,2017-02-14,2.68,2.66,2.67
138,USGS,021473426,2017-02-15,2.91,2.67,2.78
139,USGS,021473426,2017-02-16,2.79,2.72,2.74
140,USGS,021473426,2017-02-17,2.73,2.69,2.71
141,USGS,021473426,2017-02-18,2.80,2.69,2.72
142,USGS,021473426,2017-02-19,2.71,2.69,2.70
143,USGS,021473426,2017-02-20,2.70,2.66,2.68
144,USGS,021473426,2017-02-21,2.68,2.67,2.67
145,USGS,021473426,2017-02-22,2.68,2.67,2.68
146,USGS,021473426,2017-02-23,2.68,2.66,2.67
147,USGS,021473426,2017-02-24,2.67,2.64,2.66
148,USGS,021473426,2017-02-25,2.75,2.65,2.67
149,USGS,021473426,2017-02-26,2.65,2.63,2.64
150,USGS,021473426,2017-02-27,2.69,2.64,2.65
151,USGS,021473426,2017-02-28,2.74,2.65,2.66
152,USGS,021473426,2017-03-01,2.97,2.64,2.68
153,USGS,021473426,2017-03-02,3.05,2.73,2.84
154,USGS,021473426,2017-03-03,2.73,2.69,2.71
155,USGS,021473426,2017-03-04,2.70,2.68,2.69
156,USGS,021473426,2017-03-05,2.69,2.68,2.68
157,USGS,021473426,2017-03-06,2.70,2.67,2.68
158,USGS,021473426,2017-03-07,2.73,2.66,2.68
159,USGS,021473426,2017-03-08,2.84,2.70,2.75
160,USGS,021473426,2017-03-09,2.78,2.67,2.71
161,USGS,021473426,2017-03-10,2.74,2.67,2.70
162,USGS,021473426,2017-03-11,2.75,2.67,2.69
163,USGS,021473426,2017-03-12,2.97,2.67,2.89
164,USGS,021473426,2017-03-13,2.88,2.79,2.82
165,USGS,021473426,2017-03-14,3.07,2.87,2.96
166,USGS,021473426,2017-03-15,2.87,2.79,2.82
167,USGS,021473426,2017-03-16,2.80,2.76,2.77
168,USGS,021473426,2017-03-17,2.76,2.74,2.75
169,USGS,021473426,2017-03-18,2.84,2.73,2.77
170,USGS,021473426,2017-03-19,2.82,2.73,2.76
171,USGS,021473426,2017-03-20,2.74,2.72,2.73
172,USGS,021473426,2017-03-21,2.73,2.71,2.72
173,USGS,021473426,2017-03-22,2.71,2.68,2.69
174,USGS,021473426,2017-03-23,2.69,2.67,2.68
175,USGS,021473426,2017-03-24,2.68,2.67,2.68
176,USGS,021473426,2017-03-25,2.69,2.67,2.68
177,USGS,021473426,2017-03-26,2.76,2.67,2.70
178,USGS,021473426,2017-03-27,2.74,2.69,2.70
179,USGS,021473426,2017-03-28,2.85,2.67,2.77
180,USGS,021473426,2017-03-29,2.77,2.71,2.74
181,USGS,021473426,2017-03-30,2.83,2.72,2.75
182,USGS,021473426,2017-03-31,2.83,2.77,2.80
183,USGS,021473426,2017-04-01,2.77,2.73,2.74
184,USGS,021473426,2017-04-02,2.73,2.71,2.72
185,USGS,021473426,2017-04-03,3.34,2.71,2.87
186,USGS,021473426,2017-04-04,3.15,2.85,2.95
187,USGS,021473426,2017-04-05,4.40,2.82,3.27
188,USGS,021473426,2017-04-06,3.60,3.10,3.30
189,USGS,021473426,2017-04-07,3.10,2.96,3.01
190,USGS,021473426,2017-04-08,2.96,2.87,2.91
191,USGS,021473426,2017-04-09,2.87,2.82,2.84
192,USGS,021473426,2017-04-10,2.83,2.79,2.81
193,USGS,021473426,2017-04-11,2.79,2.76,2.78
194,USGS,021473426,2017-04-12,2.77,2.75,2.76
195,USGS,021473426,2017-04-13,2.75,2.71,2.73
196,USGS,021473426,2017-04-14,2.71,2.70,2.71
197,USGS,021473426,2017-04-15,2.71,2.69,2.70
198,USGS,021473426,2017-04-16,2.70,2.69,2.69
199,USGS,021473426,2017-04-17,2.71,2.69,2.70
200,USGS,021473426,2017-04-18,2.71,2.70,2.70
201,USGS,021473426,2017-04-19,2.79,2.69,2.74
202,USGS,021473426,2017-04-20,2.75,2.70,2.72
203,USGS,021473426,2017-04-21,2.71,2.67,2.69
204,USGS,021473426,2017-04-22,2.69,2.66,2.67
205,USGS,021473426,2017-04-23,3.95,2.67,2.86
206,USGS,021473426,2017-04-24,5.35,3.95,4.44
207,USGS,021473426,2017-04-25,4.01,3.21,3.44
208,USGS,021473426,2017-04-26,3.21,3.00,3.10
209,USGS,021473426,2017-04-27,3.01,2.94,2.97
210,USGS,021473426,2017-04-28,2.96,2.89,2.93
211,USGS,021473426,2017-04-29,2.89,2.83,2.86
212,USGS,021473426,2017-04-30,2.85,2.79,2.81
213,USGS,021473426,2017-05-01,3.47,2.79,2.93
214,USGS,021473426,2017-05-02,3.18,2.89,2.99
215,USGS,021473426,2017-05-03,2.89,2.80,2.85
216,USGS,021473426,2017-05-04,3.19,2.80,2.83
217,USGS,021473426,2017-05-05,4.75,3.10,3.57
218,USGS,021473426,2017-05-06,3.10,2.90,2.98
219,USGS,021473426,2017-05-07,2.90,2.79,2.84
220,USGS,021473426,2017-05-08,2.79,2.73,2.76
221,USGS,021473426,2017-05-09,2.74,2.70,2.72
222,USGS,021473426,2017-05-10,2.71,2.67,2.69
223,USGS,021473426,2017-05-11,2.69,2.65,2.67
224,USGS,021473426,2017-05-12,2.77,2.65,2.67
225,USGS,021473426,2017-05-13,3.03,2.72,2.81
226,USGS,021473426,2017-05-14,2.72,2.66,2.69
227,USGS,021473426,2017-05-15,2.67,2.61,2.64
228,USGS,021473426,2017-05-16,2.63,2.58,2.61
229,USGS,021473426,2017-05-17,2.60,2.55,2.58
230,USGS,021473426,2017-05-18,2.58,2.54,2.57
231,USGS,021473426,2017-05-19,2.57,2.52,2.55
232,USGS,021473426,2017-05-20,2.55,2.51,2.53
233,USGS,021473426,2017-05-21,9.32,2.52,3.34
234,USGS,021473426,2017-05-22,9.40,3.18,4.52
235,USGS,021473426,2017-05-23,5.19,3.05,3.83
236,USGS,021473426,2017-05-24,6.31,3.29,3.96
237,USGS,021473426,2017-05-25,6.62,3.24,4.19
238,USGS,021473426,2017-05-26,3.24,2.99,3.09
239,USGS,021473426,2017-05-27,2.99,2.89,2.94
240,USGS,021473426,2017-05-28,2.89,2.81,2.85
241,USGS,021473426,2017-05-29,2.81,2.75,2.79
242,USGS,021473426,2017-05-30,2.77,2.74,2.76
243,USGS,021473426,2017-05-31,2.75,2.71,2.73
244,USGS,021473426,2017-06-01,2.74,2.69,2.72
245,USGS,021473426,2017-06-02,2.71,2.65,2.68
246,USGS,021473426,2017-06-03,2.68,2.62,2.65
247,USGS,021473426,2017-06-04,2.66,2.63,2.65
248,USGS,021473426,2017-06-05,2.99,2.64,2.79
249,USGS,021473426,2017-06-06,2.90,2.70,2.77
250,USGS,021473426,2017-06-07,2.72,2.65,2.68
251,USGS,021473426,2017-06-08,2.67,2.63,2.65
252,USGS,021473426,2017-06-09,2.64,2.59,2.62
253,USGS,021473426,2017-06-10,2.62,2.56,2.59
254,USGS,021473426,2017-06-11,2.59,2.54,2.57
255,USGS,021473426,2017-06-12,2.58,2.55,2.56
256,USGS,021473426,2017-06-13,2.58,2.53,2.56
257,USGS,021473426,2017-06-14,2.57,2.52,2.55
258,USGS,021473426,2017-06-15,2.55,2.51,2.53
259,USGS,021473426,2017-06-16,2.56,2.51,2.54
260,USGS,021473426,2017-06-17,2.57,2.52,2.54
261,USGS,021473426,2017-06-18,2.55,2.50,2.53
262,USGS,021473426,2017-06-19,2.57,2.49,2.53
263,USGS,021473426,2017-06-20,4.19,2.52,3.17
264,USGS,021473426,2017-06-21,3.93,2.97,3.18
265,USGS,021473426,2017-06-22,3.03,2.86,2.92
266,USGS,021473426,2017-06-23,2.87,2.76,2.82
267,USGS,021473426,2017-06-24,2.87,2.74,2.79
268,USGS,021473426,2017-06-25,2.74,2.69,2.72
269,USGS,021473426,2017-06-26,2.70,2.64,2.67
270,USGS,021473426,2017-06-27,2.66,2.60,2.63
271,USGS,021473426,2017-06-28,2.63,2.58,2.60
272,USGS,021473426,2017-06-29,2.61,2.56,2.59
273,USGS,021473426,2017-06-30,3.17,2.57,2.66
274,USGS,021473426,2017-07-01,3.41,2.70,2.85
275,USGS,021473426,2017-07-02,3.42,2.79,2.96
276,USGS,021473426,2017-07-03,2.79,2.70,2.75
277,USGS,021473426,2017-07-04,2.78,2.68,2.72
278,USGS,021473426,2017-07-05,2.70,2.64,2.68
279,USGS,021473426,2017-07-06,2.67,2.60,2.64
280,USGS,021473426,2017-07-07,2.63,2.58,2.61
281,USGS,021473426,2017-07-08,2.61,2.56,2.59
282,USGS,021473426,2017-07-09,2.61,2.56,2.59
283,USGS,021473426,2017-07-10,2.59,2.54,2.57
284,USGS,021473426,2017-07-11,2.57,2.52,2.55
285,USGS,021473426,2017-07-12,2.55,2.50,2.53
286,USGS,021473426,2017-07-13,2.54,2.47,2.51
287,USGS,021473426,2017-07-14,2.53,2.47,2.50
288,USGS,021473426,2017-07-15,2.57,2.46,2.50
289,USGS,021473426,2017-07-16,2.57,2.48,2.52
290,USGS,021473426,2017-07-17,2.50,2.43,2.47
291,USGS,021473426,2017-07-18,2.47,2.41,2.44
292,USGS,021473426,2017-07-19,2.44,2.39,2.42
293,USGS,021473426,2017-07-20,2.42,2.37,2.40
294,USGS,021473426,2017-07-21,2.40,2.36,2.38
295,USGS,021473426,2017-07-22,2.39,2.35,2.37
296,USGS,021473426,2017-07-23,2.47,2.35,2.38
297,USGS,021473426,2017-07-24,2.40,2.37,2.38
298,USGS,021473426,2017-07-25,2.39,2.34,2.37
299,USGS,021473426,2017-07-26,2.37,2.35,2.36
300,USGS,021473426,2017-07-27,2.38,2.35,2.36
301,USGS,021473426,2017-07-28,3.55,2.34,2.63
302,USGS,021473426,2017-07-29,2.90,2.57,2.69
303,USGS,021473426,2017-07-30,2.57,2.49,2.53
304,USGS,021473426,2017-07-31,2.52,2.45,2.49
305,USGS,021473426,2017-08-01,2.49,2.43,2.46
306,USGS,021473426,2017-08-02,2.45,2.41,2.43
307,USGS,021473426,2017-08-03,2.44,2.39,2.41
308,USGS,021473426,2017-08-04,2.43,2.39,2.41
309,USGS,021473426,2017-08-05,2.43,2.38,2.40
310,USGS,021473426,2017-08-06,2.39,2.36,2.38
311,USGS,021473426,2017-08-07,2.56,2.36,2.47
312,USGS,021473426,2017-08-08,2.82,2.54,2.66
313,USGS,021473426,2017-08-09,2.64,2.47,2.53
314,USGS,021473426,2017-08-10,2.48,2.42,2.45
315,USGS,021473426,2017-08-11,2.48,2.42,2.43
316,USGS,021473426,2017-08-12,2.76,2.43,2.50
317,USGS,021473426,2017-08-13,2.78,2.50,2.61
318,USGS,021473426,2017-08-14,4.03,2.43,2.65
319,USGS,021473426,2017-08-15,4.96,2.76,3.24
320,USGS,021473426,2017-08-16,2.76,2.59,2.66
321,USGS,021473426,2017-08-17,2.59,2.50,2.55
322,USGS,021473426,2017-08-18,2.51,2.45,2.49
323,USGS,021473426,2017-08-19,2.47,2.41,2.44
324,USGS,021473426,2017-08-20,2.43,2.39,2.41
325,USGS,021473426,2017-08-21,2.41,2.38,2.40
326,USGS,021473426,2017-08-22,2.43,2.38,2.41
327,USGS,021473426,2017-08-23,2.43,2.38,2.40
328,USGS,021473426,2017-08-24,2.40,2.37,2.38
329,USGS,021473426,2017-08-25,2.81,2.37,2.44
330,USGS,021473426,2017-08-26,2.40,2.35,2.39
331,USGS,021473426,2017-08-27,2.36,2.32,2.34
332,USGS,021473426,2017-08-28,2.34,2.32,2.33
333,USGS,021473426,2017-08-29,2.35,2.32,2.34
334,USGS,021473426,2017-08-30,2.35,2.33,2.34
335,USGS,021473426,2017-08-31,3.29,2.33,2.62
336,USGS,021473426,2017-09-01,3.36,2.63,2.86
337,USGS,021473426,2017-09-02,2.84,2.60,2.70
338,USGS,021473426,2017-09-03,2.60,2.51,2.55
339,USGS,021473426,2017-09-04,2.52,2.47,2.51
340,USGS,021473426,2017-09-05,2.50,2.42,2.46
341,USGS,021473426,2017-09-06,2.72,2.45,2.58
342,USGS,021473426,2017-09-07,2.66,2.50,2.57
343,USGS,021473426,2017-09-08,2.51,2.45,2.48
344,USGS,021473426,2017-09-09,2.48,2.42,2.45
345,USGS,021473426,2017-09-10,2.43,2.40,2.41
346,USGS,021473426,2017-09-11,3.15,2.41,2.58
347,USGS,021473426,2017-09-12,3.21,2.81,3.01
348,USGS,021473426,2017-09-13,2.81,2.68,2.73
349,USGS,021473426,2017-09-14,2.68,2.62,2.66
350,USGS,021473426,2017-09-15,2.63,2.57,2.61
351,USGS,021473426,2017-09-16,2.60,2.55,2.58
352,USGS,021473426,2017-09-17,2.57,2.53,2.55
353,USGS,021473426,2017-09-18,2.55,2.53,2.54
354,USGS,021473426,2017-09-19,2.55,2.52,2.53
355,USGS,021473426,2017-09-20,2.52,2.49,2.51
356,USGS,021473426,2017-09-21,2.52,2.48,2.51
357,USGS,021473426,2017-09-22,2.49,2.45,2.47
358,USGS,021473426,2017-09-23,2.49,2.45,2.47
359,USGS,021473426,2017-09-24,2.47,2.44,2.46
360,USGS,021473426,2017-09-25,2.47,2.45,2.46
361,USGS,021473426,2017-09-26,2.47,2.43,2.45
362,USGS,021473426,2017-09-27,2.45,2.42,2.43
363,USGS,021473426,2017-09-28,2.43,2.40,2.41
364,USGS,021473426,2017-09-29,2.42,2.39,2.40
365,USGS,021473426,2017-09-30,2.41,2.39,2.40
