,agency_cd,site_no,datetime,Gage height_Max,Gage height_Mean,Gage height_Min
66,USGS,02169500,2016-12-05,3.91,3.54,3.26
67,USGS,02169500,2016-12-06,3.69,3.42,3.29
68,USGS,02169500,2016-12-07,4.66,3.93,3.69
69,USGS,02169500,2016-12-08,3.77,3.57,3.49
70,USGS,02169500,2016-12-09,3.76,3.73,3.70
71,USGS,02169500,2016-12-10,3.71,3.57,3.31
72,USGS,02169500,2016-12-11,3.31,2.80,2.56
73,USGS,02169500,2016-12-12,2.94,2.93,2.89
74,USGS,02169500,2016-12-13,3.32,3.15,2.94
75,USGS,02169500,2016-12-14,3.23,3.13,3.03
76,USGS,02169500,2016-12-15,3.68,3.29,3.02
77,USGS,02169500,2016-12-16,3.70,3.45,3.20
78,USGS,02169500,2016-12-17,3.20,3.00,2.94
79,USGS,02169500,2016-12-18,2.95,2.93,2.91
80,USGS,02169500,2016-12-19,3.01,2.98,2.95
81,USGS,02169500,2016-12-20,3.30,3.02,2.95
82,USGS,02169500,2016-12-21,3.33,3.31,3.18
83,USGS,02169500,2016-12-22,3.18,3.03,3.00
84,USGS,02169500,2016-12-23,3.02,3.01,3.00
85,USGS,02169500,2016-12-24,3.07,3.04,3.02
86,USGS,02169500,2016-12-25,3.22,3.06,3.03
87,USGS,02169500,2016-12-26,3.33,3.30,3.22
88,USGS,02169500,2016-12-27,3.34,3.21,2.98
89,USGS,02169500,2016-12-28,3.00,2.98,2.96
90,USGS,02169500,2016-12-29,3.10,3.01,2.93
91,USGS,02169500,2016-12-30,3.21,3.01,2.95
92,USGS,02169500,2016-12-31,3.26,3.09,2.95
93,USGS,02169500,2017-01-01,3.68,3.42,3.26
94,USGS,02169500,2017-01-02,4.94,4.57,3.68
95,USGS,02169500,2017-01-03,5.97,5.24,4.54
96,USGS,02169500,2017-01-04,6.20,5.60,4.99
97,USGS,02169500,2017-01-05,5.43,4.85,4.29
98,USGS,02169500,2017-01-06,4.34,4.11,3.93
99,USGS,02169500,2017-01-07,4.94,4.71,4.32
100,USGS,02169500,2017-01-08,4.33,4.15,4.05
101,USGS,02169500,2017-01-09,4.05,3.98,3.95
102,USGS,02169500,2017-01-10,3.96,3.95,3.93
103,USGS,02169500,2017-01-11,3.96,3.82,3.68
104,USGS,02169500,2017-01-12,3.93,3.76,3.63
105,USGS,02169500,2017-01-13,3.63,3.42,3.35
106,USGS,02169500,2017-01-14,3.35,3.33,3.31
107,USGS,02169500,2017-01-15,3.33,3.31,3.30
108,USGS,02169500,2017-01-16,3.32,3.30,3.27
109,USGS,02169500,2017-01-17,3.84,3.44,3.27
110,USGS,02169500,2017-01-18,3.75,3.38,3.31
111,USGS,02169500,2017-01-19,3.32,3.16,3.04
112,USGS,02169500,2017-01-20,3.07,3.05,3.02
113,USGS,02169500,2017-01-21,4.07,3.84,3.07
114,USGS,02169500,2017-01-22,4.63,4.27,4.02
115,USGS,02169500,2017-01-23,6.61,5.95,4.63
116,USGS,02169500,2017-01-24,7.06,6.51,5.37
117,USGS,02169500,2017-01-25,5.92,5.38,4.24
118,USGS,02169500,2017-01-26,5.61,4.34,3.90
119,USGS,02169500,2017-01-27,5.67,4.41,3.91
120,USGS,02169500,2017-01-28,4.25,3.92,3.89
121,USGS,02169500,2017-01-29,3.92,3.86,3.65
122,USGS,02169500,2017-01-30,3.65,3.41,3.36
123,USGS,02169500,2017-01-31,3.65,3.43,3.36
124,USGS,02169500,2017-02-01,4.14,3.49,3.15
125,USGS,02169500,2017-02-02,3.64,3.43,3.37
126,USGS,02169500,2017-02-03,3.70,3.64,3.61
127,USGS,02169500,2017-02-04,3.62,3.61,3.60
128,USGS,02169500,2017-02-05,3.65,3.63,3.61
129,USGS,02169500,2017-02-06,3.63,3.41,3.34
130,USGS,02169500,2017-02-07,3.34,3.11,3.05
131,USGS,02169500,2017-02-08,3.31,3.22,3.12
132,USGS,02169500,2017-02-09,3.92,3.79,3.31
133,USGS,02169500,2017-02-10,3.92,3.87,3.79
134,USGS,02169500,2017-02-11,3.89,3.68,3.63
135,USGS,02169500,2017-02-12,3.87,3.71,3.63
136,USGS,02169500,2017-02-13,3.77,3.22,2.97
137,USGS,02169500,2017-02-14,3.59,3.10,2.97
138,USGS,02169500,2017-02-15,3.85,3.66,3.38
139,USGS,02169500,2017-02-16,3.80,3.64,3.56
140,USGS,02169500,2017-02-17,3.98,3.80,3.39
141,USGS,02169500,2017-02-18,3.85,3.50,3.42
142,USGS,02169500,2017-02-19,3.43,3.41,3.40
143,USGS,02169500,2017-02-20,3.67,3.44,3.37
144,USGS,02169500,2017-02-21,3.69,3.63,3.42
145,USGS,02169500,2017-02-22,3.42,3.23,3.10
146,USGS,02169500,2017-02-23,3.62,3.39,3.18
147,USGS,02169500,2017-02-24,3.69,3.48,3.01
148,USGS,02169500,2017-02-25,3.35,3.32,3.16
149,USGS,02169500,2017-02-26,3.28,3.07,2.95
150,USGS,02169500,2017-02-27,3.54,3.27,3.12
151,USGS,02169500,2017-02-28,3.42,3.17,3.01
152,USGS,02169500,2017-03-01,3.31,3.23,3.20
153,USGS,02169500,2017-03-02,3.28,3.15,3.00
154,USGS,02169500,2017-03-03,3.42,3.26,3.14
155,USGS,02169500,2017-03-04,3.79,3.60,3.42
156,USGS,02169500,2017-03-05,3.90,3.81,3.44
157,USGS,02169500,2017-03-06,3.44,3.35,3.17
158,USGS,02169500,2017-03-07,3.17,3.02,2.99
159,USGS,02169500,2017-03-08,2.99,2.98,2.98
160,USGS,02169500,2017-03-09,3.35,3.09,2.99
161,USGS,02169500,2017-03-10,3.54,3.40,3.35
162,USGS,02169500,2017-03-11,3.62,3.54,3.31
163,USGS,02169500,2017-03-12,3.62,3.40,3.28
164,USGS,02169500,2017-03-13,3.76,3.59,3.46
165,USGS,02169500,2017-03-14,3.95,3.88,3.76
166,USGS,02169500,2017-03-15,3.78,3.71,3.67
167,USGS,02169500,2017-03-16,3.70,3.47,3.38
168,USGS,02169500,2017-03-17,3.69,3.46,3.39
169,USGS,02169500,2017-03-18,3.44,3.18,3.08
170,USGS,02169500,2017-03-19,3.37,3.28,3.08
171,USGS,02169500,2017-03-20,3.64,3.52,3.31
172,USGS,02169500,2017-03-21,3.74,3.18,3.04
173,USGS,02169500,2017-03-22,3.88,3.81,3.71
174,USGS,02169500,2017-03-23,3.80,3.65,3.36
175,USGS,02169500,2017-03-24,5.01,4.03,3.58
176,USGS,02169500,2017-03-25,4.13,3.86,3.82
177,USGS,02169500,2017-03-26,3.82,3.56,3.30
178,USGS,02169500,2017-03-27,3.49,3.34,3.29
179,USGS,02169500,2017-03-28,3.59,3.56,3.49
180,USGS,02169500,2017-03-29,3.55,3.47,3.27
181,USGS,02169500,2017-03-30,4.19,3.70,3.28
182,USGS,02169500,2017-03-31,4.11,3.89,3.74
183,USGS,02169500,2017-04-01,4.66,3.90,3.68
184,USGS,02169500,2017-04-02,4.94,4.17,3.56
185,USGS,02169500,2017-04-03,7.01,5.12,3.57
186,USGS,02169500,2017-04-04,6.37,5.28,4.42
187,USGS,02169500,2017-04-05,9.30,5.68,3.87
188,USGS,02169500,2017-04-06,9.56,7.57,6.11
189,USGS,02169500,2017-04-07,7.36,6.38,4.86
190,USGS,02169500,2017-04-08,7.32,6.78,6.06
191,USGS,02169500,2017-04-09,6.81,5.81,5.33
192,USGS,02169500,2017-04-10,5.33,5.04,4.49
193,USGS,02169500,2017-04-11,4.49,4.28,3.82
194,USGS,02169500,2017-04-12,3.82,3.71,3.56
195,USGS,02169500,2017-04-13,3.76,3.56,3.48
196,USGS,02169500,2017-04-14,3.57,3.54,3.51
197,USGS,02169500,2017-04-15,3.69,3.64,3.51
198,USGS,02169500,2017-04-16,3.71,3.68,3.63
199,USGS,02169500,2017-04-17,3.66,3.64,3.62
200,USGS,02169500,2017-04-18,3.69,3.52,3.39
201,USGS,02169500,2017-04-19,3.63,3.51,3.43
202,USGS,02169500,2017-04-20,4.98,4.24,3.63
203,USGS,02169500,2017-04-21,4.74,3.99,3.48
204,USGS,02169500,2017-04-22,4.98,4.28,3.58
205,USGS,02169500,2017-04-23,4.84,3.86,3.61
206,USGS,02169500,2017-04-24,6.63,5.80,4.66
207,USGS,02169500,2017-04-25,12.81,9.56,6.63
208,USGS,02169500,2017-04-26,13.43,11.22,8.74
209,USGS,02169500,2017-04-27,11.56,8.00,5.19
210,USGS,02169500,2017-04-28,8.19,6.66,5.72
211,USGS,02169500,2017-04-29,6.63,5.10,3.81
212,USGS,02169500,2017-04-30,5.57,4.81,3.81
213,USGS,02169500,2017-05-01,7.12,6.10,4.70
214,USGS,02169500,2017-05-02,6.45,4.26,3.74
215,USGS,02169500,2017-05-03,3.74,3.70,3.65
216,USGS,02169500,2017-05-04,5.02,4.05,3.69
217,USGS,02169500,2017-05-05,4.95,4.71,4.60
218,USGS,02169500,2017-05-06,5.49,4.68,4.13
219,USGS,02169500,2017-05-07,5.54,5.16,4.67
220,USGS,02169500,2017-05-08,5.16,4.17,3.66
221,USGS,02169500,2017-05-09,4.53,3.85,3.66
222,USGS,02169500,2017-05-10,5.57,4.72,3.76
223,USGS,02169500,2017-05-11,4.94,4.83,4.80
224,USGS,02169500,2017-05-12,5.01,4.56,3.59
225,USGS,02169500,2017-05-13,3.69,3.67,3.61
226,USGS,02169500,2017-05-14,3.68,3.66,3.63
227,USGS,02169500,2017-05-15,3.67,3.64,3.61
228,USGS,02169500,2017-05-16,3.68,3.54,3.15
229,USGS,02169500,2017-05-17,3.16,3.12,3.10
230,USGS,02169500,2017-05-18,3.40,3.34,3.16
231,USGS,02169500,2017-05-19,3.42,3.19,3.08
232,USGS,02169500,2017-05-20,5.95,4.24,3.08
233,USGS,02169500,2017-05-21,3.79,3.37,3.15
234,USGS,02169500,2017-05-22,9.26,5.50,3.32
235,USGS,02169500,2017-05-23,9.29,7.95,6.21
236,USGS,02169500,2017-05-24,10.33,7.86,5.68
237,USGS,02169500,2017-05-25,11.96,9.95,8.32
238,USGS,02169500,2017-05-26,11.98,9.81,6.51
239,USGS,02169500,2017-05-27,7.51,6.06,4.93
240,USGS,02169500,2017-05-28,7.05,5.12,4.79
241,USGS,02169500,2017-05-29,5.02,4.80,4.73
242,USGS,02169500,2017-05-30,5.95,5.16,4.54
243,USGS,02169500,2017-05-31,5.61,4.81,4.14
244,USGS,02169500,2017-06-01,4.87,4.33,3.83
245,USGS,02169500,2017-06-02,3.90,3.81,3.77
246,USGS,02169500,2017-06-03,3.80,3.52,3.35
247,USGS,02169500,2017-06-04,3.85,3.82,3.78
248,USGS,02169500,2017-06-05,3.79,3.72,3.60
249,USGS,02169500,2017-06-06,4.37,3.47,3.30
250,USGS,02169500,2017-06-07,4.71,4.24,3.84
251,USGS,02169500,2017-06-08,3.89,3.84,3.79
252,USGS,02169500,2017-06-09,4.52,4.04,3.77
253,USGS,02169500,2017-06-10,3.85,3.80,3.76
254,USGS,02169500,2017-06-11,3.81,3.79,3.75
255,USGS,02169500,2017-06-12,3.79,3.76,3.74
256,USGS,02169500,2017-06-13,3.80,3.51,3.22
257,USGS,02169500,2017-06-14,3.22,3.06,2.67
258,USGS,02169500,2017-06-15,4.17,3.13,2.68
259,USGS,02169500,2017-06-16,4.66,4.47,4.11
260,USGS,02169500,2017-06-17,4.22,3.95,3.75
261,USGS,02169500,2017-06-18,3.75,3.47,3.30
262,USGS,02169500,2017-06-19,3.34,3.32,3.29
263,USGS,02169500,2017-06-20,3.66,3.41,3.29
264,USGS,02169500,2017-06-21,3.82,3.74,3.66
265,USGS,02169500,2017-06-22,5.21,4.20,3.82
266,USGS,02169500,2017-06-23,4.39,3.82,3.70
267,USGS,02169500,2017-06-24,4.18,3.86,3.71
268,USGS,02169500,2017-06-25,4.02,3.92,3.84
269,USGS,02169500,2017-06-26,3.85,3.76,3.66
270,USGS,02169500,2017-06-27,3.75,3.61,3.50
271,USGS,02169500,2017-06-28,3.61,3.51,3.46
272,USGS,02169500,2017-06-29,3.53,3.48,3.46
273,USGS,02169500,2017-06-30,3.66,3.51,3.36
274,USGS,02169500,2017-07-01,3.63,3.43,3.35
275,USGS,02169500,2017-07-02,3.78,3.75,3.63
276,USGS,02169500,2017-07-03,4.75,3.90,3.71
277,USGS,02169500,2017-07-04,6.48,4.76,3.66
278,USGS,02169500,2017-07-05,5.17,4.07,3.67
279,USGS,02169500,2017-07-06,5.75,4.60,3.87
280,USGS,02169500,2017-07-07,5.12,4.35,3.90
281,USGS,02169500,2017-07-08,4.19,4.00,3.90
282,USGS,02169500,2017-07-09,4.08,3.96,3.89
283,USGS,02169500,2017-07-10,4.15,3.93,3.80
284,USGS,02169500,2017-07-11,3.81,3.76,3.72
285,USGS,02169500,2017-07-12,3.79,3.73,3.48
286,USGS,02169500,2017-07-13,3.70,3.40,3.30
287,USGS,02169500,2017-07-14,3.70,3.50,3.18
288,USGS,02169500,2017-07-15,3.38,3.14,3.07
289,USGS,02169500,2017-07-16,3.85,3.45,3.38
290,USGS,02169500,2017-07-17,3.91,3.73,3.65
291,USGS,02169500,2017-07-18,4.15,3.79,3.64
292,USGS,02169500,2017-07-19,4.00,3.60,3.37
293,USGS,02169500,2017-07-20,3.62,3.56,3.37
294,USGS,02169500,2017-07-21,3.58,3.51,3.43
295,USGS,02169500,2017-07-22,3.47,3.14,2.94
296,USGS,02169500,2017-07-23,4.36,3.20,2.92
297,USGS,02169500,2017-07-24,3.82,3.41,3.26
298,USGS,02169500,2017-07-25,3.66,3.31,3.22
299,USGS,02169500,2017-07-26,3.42,3.21,3.01
300,USGS,02169500,2017-07-27,3.02,2.99,2.95
301,USGS,02169500,2017-07-28,2.98,2.96,2.93
302,USGS,02169500,2017-07-29,2.97,2.95,2.93
303,USGS,02169500,2017-07-30,2.97,2.95,2.94
304,USGS,02169500,2017-07-31,2.96,2.88,2.65
305,USGS,02169500,2017-08-01,2.96,2.89,2.65
306,USGS,02169500,2017-08-02,2.96,2.91,2.70
307,USGS,02169500,2017-08-03,2.70,2.49,2.15
308,USGS,02169500,2017-08-04,2.62,2.59,2.46
309,USGS,02169500,2017-08-05,2.60,2.45,2.28
310,USGS,02169500,2017-08-06,2.62,2.55,2.28
311,USGS,02169500,2017-08-07,2.61,2.60,2.58
312,USGS,02169500,2017-08-08,2.73,2.64,2.57
313,USGS,02169500,2017-08-09,2.82,2.65,2.63
314,USGS,02169500,2017-08-10,2.95,2.90,2.66
315,USGS,02169500,2017-08-11,3.10,2.66,2.34
316,USGS,02169500,2017-08-12,3.28,3.09,2.63
317,USGS,02169500,2017-08-13,4.02,3.37,3.20
318,USGS,02169500,2017-08-14,4.36,3.59,3.42
319,USGS,02169500,2017-08-15,5.90,3.94,3.43
320,USGS,02169500,2017-08-16,5.63,4.35,3.51
321,USGS,02169500,2017-08-17,5.18,4.00,3.40
322,USGS,02169500,2017-08-18,3.62,3.53,3.42
323,USGS,02169500,2017-08-19,3.66,3.64,3.61
324,USGS,02169500,2017-08-20,3.63,3.33,3.12
325,USGS,02169500,2017-08-21,3.15,3.13,3.11
326,USGS,02169500,2017-08-22,3.11,2.98,2.83
327,USGS,02169500,2017-08-23,2.88,2.85,2.81
328,USGS,02169500,2017-08-24,2.84,2.82,2.81
329,USGS,02169500,2017-08-25,2.87,2.85,2.83
330,USGS,02169500,2017-08-26,2.89,2.87,2.85
331,USGS,02169500,2017-08-27,2.89,2.88,2.86
332,USGS,02169500,2017-08-28,2.93,2.88,2.84
333,USGS,02169500,2017-08-29,2.95,2.81,2.66
334,USGS,02169500,2017-08-30,2.84,2.76,2.66
335,USGS,02169500,2017-08-31,2.78,2.74,2.68
336,USGS,02169500,2017-09-01,3.01,2.88,2.72
337,USGS,02169500,2017-09-02,3.01,2.94,2.88
338,USGS,02169500,2017-09-03,3.66,3.33,2.87
339,USGS,02169500,2017-09-04,3.71,3.57,3.21
340,USGS,02169500,2017-09-05,3.21,3.06,2.91
341,USGS,02169500,2017-09-06,5.90,4.21,2.52
342,USGS,02169500,2017-09-07,6.15,6.07,5.86
343,USGS,02169500,2017-09-08,6.21,6.18,6.14
344,USGS,02169500,2017-09-09,6.30,6.28,6.21
345,USGS,02169500,2017-09-10,6.29,4.74,3.64
346,USGS,02169500,2017-09-11,4.34,3.90,3.65
347,USGS,02169500,2017-09-12,4.64,4.36,4.05
348,USGS,02169500,2017-09-13,4.08,3.93,3.82
349,USGS,02169500,2017-09-14,4.08,3.96,3.88
350,USGS,02169500,2017-09-15,5.25,4.45,3.94
351,USGS,02169500,2017-09-16,4.01,3.88,3.80
352,USGS,02169500,2017-09-17,3.87,3.80,3.71
353,USGS,02169500,2017-09-18,3.73,3.30,2.93
354,USGS,02169500,2017-09-19,2.93,2.90,2.87
355,USGS,02169500,2017-09-20,3.13,2.93,2.87
356,USGS,02169500,2017-09-21,3.22,3.12,2.95
357,USGS,02169500,2017-09-22,3.03,3.00,2.96
358,USGS,02169500,2017-09-23,2.99,2.80,2.71
359,USGS,02169500,2017-09-24,2.78,2.61,2.47
360,USGS,02169500,2017-09-25,2.99,2.81,2.62
361,USGS,02169500,2017-09-26,2.67,2.64,2.61
362,USGS,02169500,2017-09-27,2.65,2.63,2.61
363,USGS,02169500,2017-09-28,2.65,2.63,2.55
364,USGS,02169500,2017-09-29,2.55,2.36,2.26
365,USGS,02169500,2017-09-30,2.66,2.54,2.26
