,agency_cd,site_no,datetime,Gage height_Mean,Gage height_Max,Gage height_Min
34,USGS,02171800,2016-11-03,4.90,6.70,3.12
35,USGS,02171800,2016-11-04,4.97,6.68,2.89
36,USGS,02171800,2016-11-05,5.62,7.14,4.03
37,USGS,02171800,2016-11-06,5.31,6.92,3.70
38,USGS,02171800,2016-11-07,5.30,6.92,3.61
39,USGS,02171800,2016-11-08,5.62,7.15,3.88
40,USGS,02171800,2016-11-09,5.51,6.98,3.40
41,USGS,02171800,2016-11-10,5.57,7.16,3.60
42,USGS,02171800,2016-11-11,5.66,7.25,3.53
43,USGS,02171800,2016-11-12,6.08,7.62,3.46
44,USGS,02171800,2016-11-13,6.13,7.82,3.97
45,USGS,02171800,2016-11-14,5.85,7.70,3.65
46,USGS,02171800,2016-11-15,5.59,7.58,3.11
47,USGS,02171800,2016-11-16,5.52,7.57,3.13
48,USGS,02171800,2016-11-17,5.29,7.32,2.99
49,USGS,02171800,2016-11-18,5.21,7.24,2.98
50,USGS,02171800,2016-11-19,4.99,7.04,3.02
51,USGS,02171800,2016-11-20,4.64,6.70,2.53
52,USGS,02171800,2016-11-21,4.94,6.76,3.06
53,USGS,02171800,2016-11-22,4.89,6.51,2.92
54,USGS,02171800,2016-11-23,4.75,6.39,2.83
55,USGS,02171800,2016-11-24,4.66,6.44,2.71
56,USGS,02171800,2016-11-25,4.63,6.39,2.57
57,USGS,02171800,2016-11-26,4.82,6.60,2.83
58,USGS,02171800,2016-11-27,5.41,7.14,3.19
59,USGS,02171800,2016-11-28,5.34,7.13,3.30
60,USGS,02171800,2016-11-29,5.26,7.12,3.38
61,USGS,02171800,2016-11-30,4.87,6.87,2.90
62,USGS,02171800,2016-12-01,4.34,6.42,2.55
63,USGS,02171800,2016-12-02,4.49,6.64,2.34
64,USGS,02171800,2016-12-03,4.69,6.77,2.57
65,USGS,02171800,2016-12-04,5.08,6.92,3.04
66,USGS,02171800,2016-12-05,4.97,6.62,3.12
67,USGS,02171800,2016-12-06,5.69,7.31,3.68
68,USGS,02171800,2016-12-07,5.15,6.79,3.28
69,USGS,02171800,2016-12-08,5.33,6.89,3.11
70,USGS,02171800,2016-12-09,5.21,6.93,2.93
71,USGS,02171800,2016-12-10,5.13,6.94,2.96
72,USGS,02171800,2016-12-11,5.14,7.11,2.68
73,USGS,02171800,2016-12-12,5.00,7.22,2.70
74,USGS,02171800,2016-12-13,5.24,7.33,2.29
75,USGS,02171800,2016-12-14,5.45,7.47,2.89
76,USGS,02171800,2016-12-15,5.34,7.39,3.12
77,USGS,02171800,2016-12-16,5.43,7.49,2.87
78,USGS,02171800,2016-12-17,5.29,7.22,3.24
79,USGS,02171800,2016-12-18,4.68,6.75,2.74
80,USGS,02171800,2016-12-19,4.73,6.75,2.75
81,USGS,02171800,2016-12-20,5.02,6.67,3.20
82,USGS,02171800,2016-12-21,4.93,6.56,3.05
83,USGS,02171800,2016-12-22,4.77,6.51,2.68
84,USGS,02171800,2016-12-23,5.07,6.51,3.00
85,USGS,02171800,2016-12-24,4.89,6.85,2.78
86,USGS,02171800,2016-12-25,4.54,6.31,2.61
87,USGS,02171800,2016-12-26,5.04,6.79,2.81
88,USGS,02171800,2016-12-27,4.44,6.56,2.50
89,USGS,02171800,2016-12-28,4.13,6.18,2.01
90,USGS,02171800,2016-12-29,4.20,6.65,2.29
91,USGS,02171800,2016-12-30,3.78,6.01,1.79
92,USGS,02171800,2016-12-31,4.77,6.96,2.47
93,USGS,02171800,2017-01-01,4.71,6.83,2.82
94,USGS,02171800,2017-01-02,4.45,6.56,2.55
95,USGS,02171800,2017-01-03,4.44,6.59,2.69
96,USGS,02171800,2017-01-04,4.40,6.39,2.63
97,USGS,02171800,2017-01-05,5.09,6.83,3.26
98,USGS,02171800,2017-01-06,5.01,6.90,2.96
99,USGS,02171800,2017-01-07,5.12,7.15,2.71
100,USGS,02171800,2017-01-08,5.17,7.09,2.77
101,USGS,02171800,2017-01-09,5.60,7.40,3.12
102,USGS,02171800,2017-01-10,5.81,7.61,3.49
103,USGS,02171800,2017-01-11,5.55,7.62,3.56
104,USGS,02171800,2017-01-12,4.88,7.21,2.71
105,USGS,02171800,2017-01-13,4.46,6.79,2.18
106,USGS,02171800,2017-01-14,4.42,6.76,2.11
107,USGS,02171800,2017-01-15,4.46,6.74,2.38
108,USGS,02171800,2017-01-16,4.68,6.73,2.67
109,USGS,02171800,2017-01-17,4.44,6.38,2.55
110,USGS,02171800,2017-01-18,3.66,5.74,1.86
111,USGS,02171800,2017-01-19,4.58,6.22,2.95
112,USGS,02171800,2017-01-20,5.01,6.63,3.16
113,USGS,02171800,2017-01-21,4.92,6.47,3.33
114,USGS,02171800,2017-01-22,5.10,6.68,3.58
115,USGS,02171800,2017-01-23,5.13,6.82,3.06
116,USGS,02171800,2017-01-24,4.86,6.70,2.84
117,USGS,02171800,2017-01-25,5.12,7.00,3.08
118,USGS,02171800,2017-01-26,4.57,6.78,2.54
119,USGS,02171800,2017-01-27,4.61,6.77,2.24
120,USGS,02171800,2017-01-28,4.51,6.73,2.35
121,USGS,02171800,2017-01-29,4.13,6.40,2.22
122,USGS,02171800,2017-01-30,3.99,6.21,2.02
123,USGS,02171800,2017-01-31,4.38,6.56,2.47
124,USGS,02171800,2017-02-01,4.35,6.46,2.47
125,USGS,02171800,2017-02-02,4.27,6.18,2.38
126,USGS,02171800,2017-02-03,4.76,6.51,2.89
127,USGS,02171800,2017-02-04,5.17,6.74,3.35
128,USGS,02171800,2017-02-05,5.05,7.18,2.58
129,USGS,02171800,2017-02-06,4.68,6.68,2.54
130,USGS,02171800,2017-02-07,4.80,6.88,2.50
131,USGS,02171800,2017-02-08,4.85,7.11,2.71
132,USGS,02171800,2017-02-09,4.34,6.81,2.02
133,USGS,02171800,2017-02-10,4.85,7.00,2.10
134,USGS,02171800,2017-02-11,4.63,6.78,2.63
135,USGS,02171800,2017-02-12,4.17,6.45,2.06
136,USGS,02171800,2017-02-13,4.24,6.46,2.20
137,USGS,02171800,2017-02-14,4.66,6.64,2.61
138,USGS,02171800,2017-02-15,4.57,6.64,2.49
139,USGS,02171800,2017-02-16,4.60,6.30,2.93
140,USGS,02171800,2017-02-17,4.66,6.24,3.03
141,USGS,02171800,2017-02-18,4.37,6.09,2.77
142,USGS,02171800,2017-02-19,4.26,6.00,2.67
143,USGS,02171800,2017-02-20,4.39,6.03,2.99
144,USGS,02171800,2017-02-21,4.84,6.45,3.13
145,USGS,02171800,2017-02-22,4.99,6.66,3.13
146,USGS,02171800,2017-02-23,5.23,6.90,3.11
147,USGS,02171800,2017-02-24,5.25,7.02,3.17
148,USGS,02171800,2017-02-25,4.99,6.94,2.99
149,USGS,02171800,2017-02-26,4.38,6.48,2.11
150,USGS,02171800,2017-02-27,4.65,6.72,2.35
151,USGS,02171800,2017-02-28,4.46,6.49,2.30
152,USGS,02171800,2017-03-01,4.02,6.13,1.89
153,USGS,02171800,2017-03-02,3.74,6.09,1.74
154,USGS,02171800,2017-03-03,3.95,6.19,1.95
155,USGS,02171800,2017-03-04,3.96,5.98,2.05
156,USGS,02171800,2017-03-05,3.94,6.00,2.13
157,USGS,02171800,2017-03-06,4.29,6.39,2.19
158,USGS,02171800,2017-03-07,4.28,6.44,2.18
159,USGS,02171800,2017-03-08,4.02,6.14,1.91
160,USGS,02171800,2017-03-09,4.23,6.30,1.87
161,USGS,02171800,2017-03-10,4.15,6.37,1.94
162,USGS,02171800,2017-03-11,4.52,6.63,1.95
163,USGS,02171800,2017-03-12,4.75,6.72,2.54
164,USGS,02171800,2017-03-13,5.08,7.00,2.83
165,USGS,02171800,2017-03-14,4.37,6.30,2.09
166,USGS,02171800,2017-03-15,3.70,5.96,1.82
167,USGS,02171800,2017-03-16,3.90,5.94,2.10
168,USGS,02171800,2017-03-17,3.93,5.93,2.23
169,USGS,02171800,2017-03-18,3.65,5.80,2.12
170,USGS,02171800,2017-03-19,4.02,5.55,2.24
171,USGS,02171800,2017-03-20,4.84,6.38,3.30
172,USGS,02171800,2017-03-21,4.70,6.38,3.13
173,USGS,02171800,2017-03-22,4.97,6.48,3.03
174,USGS,02171800,2017-03-23,5.58,7.13,3.42
175,USGS,02171800,2017-03-24,4.97,6.80,3.06
176,USGS,02171800,2017-03-25,4.70,6.61,2.55
177,USGS,02171800,2017-03-26,4.90,6.83,2.64
178,USGS,02171800,2017-03-27,4.91,7.01,2.61
179,USGS,02171800,2017-03-28,4.98,6.97,2.66
180,USGS,02171800,2017-03-29,4.98,7.40,2.58
181,USGS,02171800,2017-03-30,5.54,7.56,3.36
182,USGS,02171800,2017-03-31,5.38,7.54,2.91
183,USGS,02171800,2017-04-01,4.67,6.92,2.53
184,USGS,02171800,2017-04-02,4.97,6.79,2.85
185,USGS,02171800,2017-04-03,5.34,7.20,3.34
186,USGS,02171800,2017-04-04,4.88,7.08,2.62
187,USGS,02171800,2017-04-05,5.03,6.66,3.11
188,USGS,02171800,2017-04-06,5.15,7.53,2.56
189,USGS,02171800,2017-04-07,4.37,6.34,2.13
190,USGS,02171800,2017-04-08,5.53,7.31,3.02
191,USGS,02171800,2017-04-09,5.64,7.32,3.61
192,USGS,02171800,2017-04-10,5.52,7.25,3.50
193,USGS,02171800,2017-04-11,5.41,7.24,3.37
194,USGS,02171800,2017-04-12,5.26,7.08,3.31
195,USGS,02171800,2017-04-13,5.16,7.08,3.29
196,USGS,02171800,2017-04-14,5.47,7.22,3.80
197,USGS,02171800,2017-04-15,5.40,7.07,3.67
198,USGS,02171800,2017-04-16,5.06,6.92,3.46
199,USGS,02171800,2017-04-17,4.84,6.73,3.38
200,USGS,02171800,2017-04-18,4.92,6.40,3.30
201,USGS,02171800,2017-04-19,5.43,6.92,3.93
202,USGS,02171800,2017-04-20,5.38,6.95,3.71
203,USGS,02171800,2017-04-21,5.18,6.84,3.23
204,USGS,02171800,2017-04-22,4.95,6.69,2.98
205,USGS,02171800,2017-04-23,5.43,7.35,2.91
206,USGS,02171800,2017-04-24,6.51,8.04,4.15
207,USGS,02171800,2017-04-25,6.50,7.89,4.60
208,USGS,02171800,2017-04-26,6.33,7.84,4.51
209,USGS,02171800,2017-04-27,6.34,7.96,4.70
210,USGS,02171800,2017-04-28,6.34,7.74,4.82
211,USGS,02171800,2017-04-29,6.22,7.65,4.91
212,USGS,02171800,2017-04-30,6.29,7.61,5.19
213,USGS,02171800,2017-05-01,6.40,7.55,5.42
214,USGS,02171800,2017-05-02,6.32,7.47,5.41
215,USGS,02171800,2017-05-03,6.49,7.30,5.53
216,USGS,02171800,2017-05-04,6.80,7.53,5.86
217,USGS,02171800,2017-05-05,6.62,7.74,5.36
218,USGS,02171800,2017-05-06,5.87,6.81,4.78
219,USGS,02171800,2017-05-07,5.66,6.90,4.35
220,USGS,02171800,2017-05-08,5.71,7.25,4.15
221,USGS,02171800,2017-05-09,5.64,7.32,3.96
222,USGS,02171800,2017-05-10,5.37,7.22,3.53
223,USGS,02171800,2017-05-11,5.20,7.13,3.28
224,USGS,02171800,2017-05-12,5.57,7.56,3.64
225,USGS,02171800,2017-05-13,5.55,7.25,3.65
226,USGS,02171800,2017-05-14,5.56,7.12,3.81
227,USGS,02171800,2017-05-15,5.09,6.95,3.43
228,USGS,02171800,2017-05-16,5.13,6.91,3.44
229,USGS,02171800,2017-05-17,4.66,6.71,3.04
230,USGS,02171800,2017-05-18,4.42,6.43,2.74
231,USGS,02171800,2017-05-19,4.45,6.34,2.52
232,USGS,02171800,2017-05-20,4.62,6.34,2.51
233,USGS,02171800,2017-05-21,5.07,6.83,2.73
234,USGS,02171800,2017-05-22,5.59,7.27,3.22
235,USGS,02171800,2017-05-23,5.62,7.46,3.32
236,USGS,02171800,2017-05-24,5.51,7.75,3.19
237,USGS,02171800,2017-05-25,5.48,7.42,3.13
238,USGS,02171800,2017-05-26,5.42,7.71,3.44
239,USGS,02171800,2017-05-27,5.96,7.82,4.22
240,USGS,02171800,2017-05-28,6.10,7.72,4.56
241,USGS,02171800,2017-05-29,6.19,7.68,4.84
242,USGS,02171800,2017-05-30,6.21,7.57,4.98
243,USGS,02171800,2017-05-31,6.16,7.47,4.92
244,USGS,02171800,2017-06-01,5.96,7.08,4.73
245,USGS,02171800,2017-06-02,5.92,7.10,4.57
246,USGS,02171800,2017-06-03,5.96,7.24,4.41
247,USGS,02171800,2017-06-04,5.97,7.37,4.18
248,USGS,02171800,2017-06-05,5.74,7.17,3.86
249,USGS,02171800,2017-06-06,5.12,7.17,2.97
250,USGS,02171800,2017-06-07,5.84,7.79,3.78
251,USGS,02171800,2017-06-08,6.20,7.65,4.23
252,USGS,02171800,2017-06-09,5.84,7.39,3.88
253,USGS,02171800,2017-06-10,5.40,7.16,3.39
254,USGS,02171800,2017-06-11,5.09,6.97,3.17
255,USGS,02171800,2017-06-12,4.87,6.87,2.97
256,USGS,02171800,2017-06-13,4.72,6.68,2.82
257,USGS,02171800,2017-06-14,4.46,6.64,2.60
258,USGS,02171800,2017-06-15,4.35,6.37,2.46
259,USGS,02171800,2017-06-16,4.68,6.46,2.81
260,USGS,02171800,2017-06-17,4.84,6.58,2.84
261,USGS,02171800,2017-06-18,4.82,6.53,2.71
262,USGS,02171800,2017-06-19,4.85,6.66,2.65
263,USGS,02171800,2017-06-20,4.73,6.79,2.35
264,USGS,02171800,2017-06-21,5.01,7.15,2.45
265,USGS,02171800,2017-06-22,5.20,7.38,2.63
266,USGS,02171800,2017-06-23,5.17,7.41,2.59
267,USGS,02171800,2017-06-24,5.02,7.39,2.49
268,USGS,02171800,2017-06-25,5.17,7.52,3.12
269,USGS,02171800,2017-06-26,5.67,7.67,3.56
270,USGS,02171800,2017-06-27,5.71,7.57,3.56
271,USGS,02171800,2017-06-28,5.79,7.50,3.88
272,USGS,02171800,2017-06-29,5.69,7.46,3.90
273,USGS,02171800,2017-06-30,5.32,7.13,3.43
274,USGS,02171800,2017-07-01,4.93,6.72,3.01
275,USGS,02171800,2017-07-02,4.63,6.39,2.52
276,USGS,02171800,2017-07-03,4.88,6.67,2.81
277,USGS,02171800,2017-07-04,4.81,6.68,2.64
278,USGS,02171800,2017-07-05,4.62,6.61,2.44
279,USGS,02171800,2017-07-06,4.45,6.56,2.34
280,USGS,02171800,2017-07-07,4.43,6.67,2.40
281,USGS,02171800,2017-07-08,4.50,6.67,2.44
282,USGS,02171800,2017-07-09,4.62,6.89,2.50
283,USGS,02171800,2017-07-10,4.76,6.74,2.63
284,USGS,02171800,2017-07-11,4.66,6.77,2.60
285,USGS,02171800,2017-07-12,4.71,6.73,2.74
286,USGS,02171800,2017-07-13,4.68,6.70,2.72
287,USGS,02171800,2017-07-14,4.55,6.67,2.64
288,USGS,02171800,2017-07-15,4.47,6.53,2.49
289,USGS,02171800,2017-07-16,4.82,6.76,2.66
290,USGS,02171800,2017-07-17,4.91,6.71,2.72
291,USGS,02171800,2017-07-18,4.92,6.78,2.65
292,USGS,02171800,2017-07-19,5.12,7.12,2.66
293,USGS,02171800,2017-07-20,5.33,7.38,2.79
294,USGS,02171800,2017-07-21,5.32,7.38,2.71
295,USGS,02171800,2017-07-22,5.18,7.27,2.51
296,USGS,02171800,2017-07-23,5.05,7.29,2.55
297,USGS,02171800,2017-07-24,4.94,7.01,2.48
298,USGS,02171800,2017-07-25,4.77,6.95,2.52
299,USGS,02171800,2017-07-26,5.01,7.13,2.85
300,USGS,02171800,2017-07-27,5.07,7.13,3.04
301,USGS,02171800,2017-07-28,4.80,6.71,2.90
302,USGS,02171800,2017-07-29,4.49,6.37,2.59
303,USGS,02171800,2017-07-30,5.09,6.83,3.00
304,USGS,02171800,2017-07-31,5.66,7.14,3.78
305,USGS,02171800,2017-08-01,5.57,7.01,3.69
306,USGS,02171800,2017-08-02,5.16,6.78,3.20
307,USGS,02171800,2017-08-03,5.01,6.79,3.25
308,USGS,02171800,2017-08-04,4.73,6.73,2.76
309,USGS,02171800,2017-08-05,4.54,6.58,2.53
310,USGS,02171800,2017-08-06,4.62,6.82,2.53
311,USGS,02171800,2017-08-07,4.72,6.68,2.63
312,USGS,02171800,2017-08-08,4.46,6.65,2.43
313,USGS,02171800,2017-08-09,4.80,7.03,2.75
314,USGS,02171800,2017-08-10,5.16,6.94,3.17
315,USGS,02171800,2017-08-11,5.02,6.82,2.98
316,USGS,02171800,2017-08-12,4.87,6.75,2.97
317,USGS,02171800,2017-08-13,4.60,6.51,2.55
318,USGS,02171800,2017-08-14,4.82,6.73,2.64
319,USGS,02171800,2017-08-15,5.07,6.97,2.79
320,USGS,02171800,2017-08-16,5.02,7.06,2.64
321,USGS,02171800,2017-08-17,5.26,7.15,2.90
322,USGS,02171800,2017-08-18,5.21,7.12,2.66
323,USGS,02171800,2017-08-19,4.97,7.14,2.43
324,USGS,02171800,2017-08-20,5.09,7.28,2.62
325,USGS,02171800,2017-08-21,5.14,7.18,2.74
326,USGS,02171800,2017-08-22,5.10,7.12,2.79
327,USGS,02171800,2017-08-23,4.95,6.93,2.69
328,USGS,02171800,2017-08-24,5.16,7.08,2.93
329,USGS,02171800,2017-08-25,5.44,7.14,3.24
330,USGS,02171800,2017-08-26,5.68,7.14,3.66
331,USGS,02171800,2017-08-27,6.04,7.33,4.23
332,USGS,02171800,2017-08-28,6.20,7.45,4.40
333,USGS,02171800,2017-08-29,5.54,7.02,3.92
334,USGS,02171800,2017-08-30,5.66,7.07,4.03
335,USGS,02171800,2017-08-31,5.57,7.01,3.83
336,USGS,02171800,2017-09-01,5.24,6.82,3.32
337,USGS,02171800,2017-09-02,5.21,7.04,3.08
338,USGS,02171800,2017-09-03,5.12,6.89,3.01
339,USGS,02171800,2017-09-04,5.11,7.13,3.02
340,USGS,02171800,2017-09-05,5.18,7.04,3.00
341,USGS,02171800,2017-09-06,5.11,6.87,2.99
342,USGS,02171800,2017-09-07,5.15,7.21,2.98
343,USGS,02171800,2017-09-08,5.76,7.49,3.63
344,USGS,02171800,2017-09-09,6.38,7.83,4.42
345,USGS,02171800,2017-09-10,6.82,7.92,5.35
346,USGS,02171800,2017-09-11,7.77,8.99,6.07
347,USGS,02171800,2017-09-12,7.10,8.60,5.32
348,USGS,02171800,2017-09-13,5.99,7.47,4.20
349,USGS,02171800,2017-09-14,5.96,7.47,4.07
350,USGS,02171800,2017-09-15,5.80,7.46,3.69
351,USGS,02171800,2017-09-16,5.90,7.62,3.63
352,USGS,02171800,2017-09-17,6.20,7.75,4.17
353,USGS,02171800,2017-09-18,6.20,7.69,4.09
354,USGS,02171800,2017-09-19,6.11,7.60,3.91
355,USGS,02171800,2017-09-20,6.02,7.44,3.92
356,USGS,02171800,2017-09-21,5.93,7.46,3.98
357,USGS,02171800,2017-09-22,5.85,7.38,3.97
358,USGS,02171800,2017-09-23,5.81,7.24,3.93
359,USGS,02171800,2017-09-24,6.07,7.39,4.22
360,USGS,02171800,2017-09-25,6.14,7.41,4.55
361,USGS,02171800,2017-09-26,6.01,7.28,4.36
362,USGS,02171800,2017-09-27,5.91,7.21,4.15
363,USGS,02171800,2017-09-28,5.86,7.21,4.26
364,USGS,02171800,2017-09-29,5.72,7.11,3.95
365,USGS,02171800,2017-09-30,5.84,7.24,4.08
