,agency_cd,site_no,datetime,Gage height_Max,Gage height_Mean,Gage height_Min
255,USGS,02187910,2017-06-12,3.11,3.10,3.08
256,USGS,02187910,2017-06-13,3.10,3.07,3.05
257,USGS,02187910,2017-06-14,3.06,3.04,3.02
258,USGS,02187910,2017-06-15,3.07,3.05,3.02
259,USGS,02187910,2017-06-16,3.14,3.08,3.03
260,USGS,02187910,2017-06-17,3.03,3.00,2.97
261,USGS,02187910,2017-06-18,3.01,2.98,2.97
262,USGS,02187910,2017-06-19,3.47,3.17,2.97
263,USGS,02187910,2017-06-20,4.06,3.55,3.20
264,USGS,02187910,2017-06-21,4.10,3.71,3.44
265,USGS,02187910,2017-06-22,3.44,3.34,3.29
266,USGS,02187910,2017-06-23,4.17,3.76,3.34
267,USGS,02187910,2017-06-24,3.71,3.58,3.47
268,USGS,02187910,2017-06-25,4.29,4.04,3.65
269,USGS,02187910,2017-06-26,3.92,3.67,3.49
270,USGS,02187910,2017-06-27,3.50,3.41,3.36
271,USGS,02187910,2017-06-28,3.36,3.29,3.26
272,USGS,02187910,2017-06-29,3.27,3.23,3.20
273,USGS,02187910,2017-06-30,4.22,3.57,3.21
274,USGS,02187910,2017-07-01,4.05,3.89,3.77
275,USGS,02187910,2017-07-02,3.83,3.72,3.59
276,USGS,02187910,2017-07-03,3.59,3.47,3.41
277,USGS,02187910,2017-07-04,4.10,3.44,3.33
278,USGS,02187910,2017-07-05,4.54,3.95,3.64
279,USGS,02187910,2017-07-06,3.64,3.51,3.44
280,USGS,02187910,2017-07-07,3.45,3.39,3.35
281,USGS,02187910,2017-07-08,3.39,3.34,3.30
282,USGS,02187910,2017-07-09,3.31,3.24,3.20
283,USGS,02187910,2017-07-10,3.25,3.21,3.18
284,USGS,02187910,2017-07-11,3.19,3.14,3.11
285,USGS,02187910,2017-07-12,3.12,3.09,3.06
286,USGS,02187910,2017-07-13,3.08,3.05,3.02
287,USGS,02187910,2017-07-14,3.03,3.01,2.98
288,USGS,02187910,2017-07-15,3.05,2.98,2.96
289,USGS,02187910,2017-07-16,3.91,3.32,3.05
290,USGS,02187910,2017-07-17,4.06,3.48,3.09
291,USGS,02187910,2017-07-18,3.24,3.12,3.06
292,USGS,02187910,2017-07-19,3.06,3.03,2.99
293,USGS,02187910,2017-07-20,3.01,2.98,2.96
294,USGS,02187910,2017-07-21,2.97,2.95,2.92
295,USGS,02187910,2017-07-22,2.93,2.90,2.88
296,USGS,02187910,2017-07-23,2.90,2.87,2.85
297,USGS,02187910,2017-07-24,2.97,2.89,2.85
298,USGS,02187910,2017-07-25,2.90,2.88,2.85
299,USGS,02187910,2017-07-26,2.88,2.85,2.83
300,USGS,02187910,2017-07-27,2.85,2.82,2.80
301,USGS,02187910,2017-07-28,2.84,2.81,2.79
302,USGS,02187910,2017-07-29,2.99,2.84,2.78
303,USGS,02187910,2017-07-30,2.79,2.77,2.74
304,USGS,02187910,2017-07-31,2.76,2.73,2.71
305,USGS,02187910,2017-08-01,2.74,2.72,2.70
306,USGS,02187910,2017-08-02,2.74,2.70,2.69
307,USGS,02187910,2017-08-03,2.70,2.69,2.68
308,USGS,02187910,2017-08-04,2.69,2.68,2.68
309,USGS,02187910,2017-08-05,2.68,2.68,2.67
310,USGS,02187910,2017-08-06,2.69,2.67,2.66
311,USGS,02187910,2017-08-07,3.40,2.99,2.69
312,USGS,02187910,2017-08-08,3.15,2.97,2.88
313,USGS,02187910,2017-08-09,2.96,2.89,2.85
314,USGS,02187910,2017-08-10,2.90,2.88,2.85
315,USGS,02187910,2017-08-11,2.88,2.87,2.85
316,USGS,02187910,2017-08-12,2.88,2.85,2.82
317,USGS,02187910,2017-08-13,2.87,2.83,2.79
318,USGS,02187910,2017-08-14,2.94,2.81,2.77
319,USGS,02187910,2017-08-15,3.69,3.21,2.94
320,USGS,02187910,2017-08-16,3.05,2.98,2.93
321,USGS,02187910,2017-08-17,2.94,2.89,2.85
322,USGS,02187910,2017-08-18,2.86,2.81,2.77
323,USGS,02187910,2017-08-19,2.79,2.75,2.71
324,USGS,02187910,2017-08-20,2.73,2.70,2.66
325,USGS,02187910,2017-08-21,2.70,2.67,2.65
326,USGS,02187910,2017-08-22,2.68,2.65,2.63
327,USGS,02187910,2017-08-23,2.67,2.64,2.62
328,USGS,02187910,2017-08-24,2.63,2.61,2.60
329,USGS,02187910,2017-08-25,2.63,2.61,2.60
330,USGS,02187910,2017-08-26,2.61,2.60,2.59
331,USGS,02187910,2017-08-27,2.59,2.58,2.57
332,USGS,02187910,2017-08-28,2.57,2.57,2.56
333,USGS,02187910,2017-08-29,2.56,2.55,2.54
334,USGS,02187910,2017-08-30,2.54,2.52,2.51
335,USGS,02187910,2017-08-31,5.31,3.07,2.52
336,USGS,02187910,2017-09-01,5.30,4.02,3.58
337,USGS,02187910,2017-09-02,3.73,3.45,3.20
338,USGS,02187910,2017-09-03,3.20,3.08,2.98
339,USGS,02187910,2017-09-04,2.99,2.94,2.89
340,USGS,02187910,2017-09-05,2.96,2.88,2.84
341,USGS,02187910,2017-09-06,4.73,3.63,2.96
342,USGS,02187910,2017-09-07,4.61,3.79,3.42
343,USGS,02187910,2017-09-08,3.83,3.45,3.23
344,USGS,02187910,2017-09-09,3.23,3.13,3.06
345,USGS,02187910,2017-09-10,4.72,3.77,2.98
346,USGS,02187910,2017-09-11,4.86,4.71,4.39
347,USGS,02187910,2017-09-12,5.20,4.73,4.10
348,USGS,02187910,2017-09-13,4.10,3.74,3.48
349,USGS,02187910,2017-09-14,3.48,3.29,3.17
350,USGS,02187910,2017-09-15,3.17,3.06,3.01
351,USGS,02187910,2017-09-16,3.02,2.97,2.92
352,USGS,02187910,2017-09-17,2.95,2.90,2.87
353,USGS,02187910,2017-09-18,2.90,2.87,2.84
354,USGS,02187910,2017-09-19,2.87,2.85,2.82
355,USGS,02187910,2017-09-20,2.85,2.82,2.80
356,USGS,02187910,2017-09-21,2.84,2.81,2.80
357,USGS,02187910,2017-09-22,2.81,2.79,2.78
358,USGS,02187910,2017-09-23,2.79,2.78,2.77
359,USGS,02187910,2017-09-24,2.79,2.77,2.76
360,USGS,02187910,2017-09-25,2.78,2.77,2.76
361,USGS,02187910,2017-09-26,2.78,2.77,2.76
362,USGS,02187910,2017-09-27,2.78,2.76,2.74
363,USGS,02187910,2017-09-28,2.79,2.76,2.74
364,USGS,02187910,2017-09-29,2.79,2.75,2.73
365,USGS,02187910,2017-09-30,2.77,2.74,2.72
