,agency_cd,site_no,datetime,Gage height_Mean,Gage height_Max,Gage height_Min
42,USGS,02162093,2016-11-11,0.54,0.56,0.52
43,USGS,02162093,2016-11-12,0.53,0.55,0.52
44,USGS,02162093,2016-11-13,0.88,3.47,0.54
45,USGS,02162093,2016-11-14,0.51,0.57,0.48
46,USGS,02162093,2016-11-15,0.47,0.48,0.44
47,USGS,02162093,2016-11-16,0.46,0.47,0.45
48,USGS,02162093,2016-11-17,0.46,0.48,0.45
49,USGS,02162093,2016-11-18,0.46,0.47,0.45
50,USGS,02162093,2016-11-19,0.49,0.53,0.45
51,USGS,02162093,2016-11-20,0.54,0.56,0.52
52,USGS,02162093,2016-11-21,0.53,0.54,0.52
53,USGS,02162093,2016-11-22,0.53,0.55,0.50
54,USGS,02162093,2016-11-23,0.53,0.55,0.51
55,USGS,02162093,2016-11-24,0.53,0.54,0.52
56,USGS,02162093,2016-11-25,0.54,0.58,0.53
57,USGS,02162093,2016-11-26,0.57,0.59,0.53
58,USGS,02162093,2016-11-27,0.57,0.58,0.54
59,USGS,02162093,2016-11-28,0.56,0.57,0.54
60,USGS,02162093,2016-11-29,0.96,3.07,0.56
61,USGS,02162093,2016-11-30,0.62,1.32,0.51
62,USGS,02162093,2016-12-01,0.51,0.66,0.48
63,USGS,02162093,2016-12-02,0.47,0.48,0.46
64,USGS,02162093,2016-12-03,0.47,0.47,0.46
65,USGS,02162093,2016-12-04,0.52,1.04,0.46
66,USGS,02162093,2016-12-05,1.00,3.69,0.55
67,USGS,02162093,2016-12-06,0.80,1.47,0.56
68,USGS,02162093,2016-12-07,0.53,0.56,0.50
69,USGS,02162093,2016-12-08,0.50,0.51,0.48
70,USGS,02162093,2016-12-09,0.48,0.50,0.48
71,USGS,02162093,2016-12-10,0.48,0.48,0.48
72,USGS,02162093,2016-12-11,0.48,0.48,0.48
73,USGS,02162093,2016-12-12,0.49,0.50,0.48
74,USGS,02162093,2016-12-13,0.98,2.36,0.49
75,USGS,02162093,2016-12-14,0.58,0.76,0.52
76,USGS,02162093,2016-12-15,0.51,0.52,0.49
77,USGS,02162093,2016-12-16,0.49,0.50,0.49
78,USGS,02162093,2016-12-17,0.49,0.53,0.49
79,USGS,02162093,2016-12-18,0.53,0.89,0.49
80,USGS,02162093,2016-12-19,0.71,1.09,0.55
81,USGS,02162093,2016-12-20,0.51,0.55,0.50
82,USGS,02162093,2016-12-21,0.50,0.51,0.49
83,USGS,02162093,2016-12-22,0.49,0.51,0.48
84,USGS,02162093,2016-12-23,0.48,0.48,0.48
85,USGS,02162093,2016-12-24,0.48,0.48,0.48
86,USGS,02162093,2016-12-25,0.48,0.48,0.48
87,USGS,02162093,2016-12-26,0.48,0.48,0.48
88,USGS,02162093,2016-12-27,0.48,0.49,0.48
89,USGS,02162093,2016-12-28,0.48,0.49,0.48
90,USGS,02162093,2016-12-29,0.66,2.13,0.48
91,USGS,02162093,2016-12-30,0.49,0.51,0.48
92,USGS,02162093,2016-12-31,0.48,0.48,0.48
93,USGS,02162093,2017-01-01,0.57,0.82,0.48
94,USGS,02162093,2017-01-02,1.45,3.57,0.72
95,USGS,02162093,2017-01-03,1.43,4.97,0.76
96,USGS,02162093,2017-01-04,0.67,0.76,0.62
97,USGS,02162093,2017-01-05,0.60,0.62,0.58
98,USGS,02162093,2017-01-06,0.96,2.78,0.56
99,USGS,02162093,2017-01-07,1.28,2.95,0.75
100,USGS,02162093,2017-01-08,0.67,0.75,0.63
101,USGS,02162093,2017-01-09,0.61,0.64,0.60
102,USGS,02162093,2017-01-10,0.59,0.60,0.59
103,USGS,02162093,2017-01-11,0.59,0.66,0.56
104,USGS,02162093,2017-01-12,0.56,0.58,0.55
105,USGS,02162093,2017-01-13,0.55,0.55,0.54
106,USGS,02162093,2017-01-14,0.54,0.55,0.53
107,USGS,02162093,2017-01-15,0.54,0.55,0.53
108,USGS,02162093,2017-01-16,0.53,0.53,0.52
109,USGS,02162093,2017-01-17,0.53,0.54,0.52
110,USGS,02162093,2017-01-18,0.52,0.53,0.52
111,USGS,02162093,2017-01-19,0.52,0.53,0.51
112,USGS,02162093,2017-01-20,0.52,0.53,0.51
113,USGS,02162093,2017-01-21,0.78,3.39,0.51
114,USGS,02162093,2017-01-22,1.28,3.60,0.60
115,USGS,02162093,2017-01-23,0.82,1.92,0.65
116,USGS,02162093,2017-01-24,0.62,0.65,0.59
117,USGS,02162093,2017-01-25,0.58,0.59,0.57
118,USGS,02162093,2017-01-26,0.58,0.76,0.55
119,USGS,02162093,2017-01-27,0.55,0.56,0.54
120,USGS,02162093,2017-01-28,0.54,0.55,0.53
121,USGS,02162093,2017-01-29,0.53,0.55,0.53
122,USGS,02162093,2017-01-30,0.53,0.54,0.52
123,USGS,02162093,2017-01-31,0.52,0.54,0.52
124,USGS,02162093,2017-02-01,0.52,0.53,0.52
125,USGS,02162093,2017-02-02,0.52,0.54,0.52
126,USGS,02162093,2017-02-03,0.62,1.43,0.52
127,USGS,02162093,2017-02-04,0.51,0.52,0.50
128,USGS,02162093,2017-02-05,0.51,0.51,0.50
129,USGS,02162093,2017-02-06,0.51,0.52,0.50
130,USGS,02162093,2017-02-07,0.52,1.18,0.50
131,USGS,02162093,2017-02-08,0.61,1.18,0.51
132,USGS,02162093,2017-02-09,0.51,0.52,0.49
133,USGS,02162093,2017-02-10,0.49,0.52,0.49
134,USGS,02162093,2017-02-11,0.50,0.51,0.49
135,USGS,02162093,2017-02-12,0.50,0.51,0.49
136,USGS,02162093,2017-02-13,0.50,0.50,0.49
137,USGS,02162093,2017-02-14,0.50,0.51,0.49
138,USGS,02162093,2017-02-15,0.97,4.89,0.50
139,USGS,02162093,2017-02-16,0.57,0.64,0.53
140,USGS,02162093,2017-02-17,0.53,0.54,0.52
141,USGS,02162093,2017-02-18,0.52,0.52,0.51
142,USGS,02162093,2017-02-19,0.51,0.51,0.50
143,USGS,02162093,2017-02-20,0.50,0.51,0.50
144,USGS,02162093,2017-02-21,0.51,0.52,0.50
145,USGS,02162093,2017-02-22,0.51,0.52,0.50
146,USGS,02162093,2017-02-23,0.51,0.52,0.50
147,USGS,02162093,2017-02-24,0.50,0.54,0.50
148,USGS,02162093,2017-02-25,0.51,0.51,0.49
149,USGS,02162093,2017-02-26,0.50,0.51,0.49
150,USGS,02162093,2017-02-27,0.50,0.50,0.49
151,USGS,02162093,2017-02-28,0.51,0.53,0.50
152,USGS,02162093,2017-03-01,0.56,1.92,0.50
153,USGS,02162093,2017-03-02,0.56,1.40,0.48
154,USGS,02162093,2017-03-03,0.49,0.52,0.48
155,USGS,02162093,2017-03-04,0.48,0.49,0.48
156,USGS,02162093,2017-03-05,0.49,0.49,0.48
157,USGS,02162093,2017-03-06,0.49,0.50,0.48
158,USGS,02162093,2017-03-07,0.49,0.50,0.49
159,USGS,02162093,2017-03-08,0.50,0.51,0.49
160,USGS,02162093,2017-03-09,0.50,0.59,0.48
161,USGS,02162093,2017-03-10,0.52,0.62,0.48
162,USGS,02162093,2017-03-11,0.48,0.48,0.48
163,USGS,02162093,2017-03-12,0.62,1.22,0.48
164,USGS,02162093,2017-03-13,0.77,1.83,0.48
165,USGS,02162093,2017-03-14,0.62,0.83,0.52
166,USGS,02162093,2017-03-15,0.51,0.52,0.49
167,USGS,02162093,2017-03-16,0.49,0.51,0.48
168,USGS,02162093,2017-03-17,0.49,0.49,0.48
169,USGS,02162093,2017-03-18,0.49,0.49,0.48
170,USGS,02162093,2017-03-19,0.48,0.49,0.48
171,USGS,02162093,2017-03-20,0.49,0.56,0.48
172,USGS,02162093,2017-03-21,0.67,2.63,0.48
173,USGS,02162093,2017-03-22,0.65,1.82,0.51
174,USGS,02162093,2017-03-23,0.50,0.52,0.49
175,USGS,02162093,2017-03-24,0.49,0.51,0.48
176,USGS,02162093,2017-03-25,0.49,0.49,0.48
177,USGS,02162093,2017-03-26,0.49,0.49,0.49
178,USGS,02162093,2017-03-27,0.49,0.52,0.49
179,USGS,02162093,2017-03-28,0.49,0.52,0.49
180,USGS,02162093,2017-03-29,0.49,0.49,0.48
181,USGS,02162093,2017-03-30,1.08,6.60,0.47
182,USGS,02162093,2017-03-31,0.71,1.23,0.57
183,USGS,02162093,2017-04-01,0.54,0.57,0.52
184,USGS,02162093,2017-04-02,0.51,0.52,0.51
185,USGS,02162093,2017-04-03,0.97,5.70,0.51
186,USGS,02162093,2017-04-04,0.62,0.76,0.55
187,USGS,02162093,2017-04-05,2.04,10.29,0.54
188,USGS,02162093,2017-04-06,0.94,1.31,0.74
189,USGS,02162093,2017-04-07,0.67,0.74,0.63
190,USGS,02162093,2017-04-08,0.61,0.63,0.60
191,USGS,02162093,2017-04-09,0.58,0.60,0.56
192,USGS,02162093,2017-04-10,0.56,0.56,0.55
193,USGS,02162093,2017-04-11,0.55,0.58,0.53
194,USGS,02162093,2017-04-12,0.53,0.54,0.52
195,USGS,02162093,2017-04-13,0.53,0.55,0.52
196,USGS,02162093,2017-04-14,0.52,0.52,0.51
197,USGS,02162093,2017-04-15,0.51,0.52,0.51
198,USGS,02162093,2017-04-16,0.51,0.52,0.51
199,USGS,02162093,2017-04-17,0.51,0.52,0.50
200,USGS,02162093,2017-04-18,0.51,0.52,0.50
201,USGS,02162093,2017-04-19,0.50,0.52,0.49
202,USGS,02162093,2017-04-20,0.50,0.53,0.49
203,USGS,02162093,2017-04-21,0.49,0.51,0.48
204,USGS,02162093,2017-04-22,0.49,0.49,0.48
205,USGS,02162093,2017-04-23,0.85,7.78,0.48
206,USGS,02162093,2017-04-24,1.69,7.78,0.80
207,USGS,02162093,2017-04-25,0.68,0.80,0.61
208,USGS,02162093,2017-04-26,0.58,0.62,0.55
209,USGS,02162093,2017-04-27,0.55,0.56,0.53
210,USGS,02162093,2017-04-28,0.53,0.54,0.52
211,USGS,02162093,2017-04-29,0.52,0.52,0.51
212,USGS,02162093,2017-04-30,0.51,0.52,0.51
213,USGS,02162093,2017-05-01,0.63,2.27,0.51
214,USGS,02162093,2017-05-02,0.51,0.56,0.49
215,USGS,02162093,2017-05-03,0.49,0.51,0.49
216,USGS,02162093,2017-05-04,0.70,6.14,0.49
217,USGS,02162093,2017-05-05,1.00,6.17,0.58
218,USGS,02162093,2017-05-06,0.65,1.73,0.53
219,USGS,02162093,2017-05-07,0.59,1.18,0.53
220,USGS,02162093,2017-05-08,0.52,0.53,0.51
221,USGS,02162093,2017-05-09,0.51,0.52,0.51
222,USGS,02162093,2017-05-10,0.51,0.51,0.49
223,USGS,02162093,2017-05-11,0.50,0.51,0.49
224,USGS,02162093,2017-05-12,0.50,0.52,0.49
225,USGS,02162093,2017-05-13,0.50,0.51,0.49
226,USGS,02162093,2017-05-14,0.49,0.50,0.49
227,USGS,02162093,2017-05-15,0.49,0.50,0.48
228,USGS,02162093,2017-05-16,0.48,0.49,0.48
229,USGS,02162093,2017-05-17,0.48,0.49,0.48
230,USGS,02162093,2017-05-18,0.48,0.49,0.48
231,USGS,02162093,2017-05-19,0.48,0.52,0.48
232,USGS,02162093,2017-05-20,0.48,0.48,0.47
233,USGS,02162093,2017-05-21,0.58,1.61,0.48
234,USGS,02162093,2017-05-22,1.12,5.12,0.49
235,USGS,02162093,2017-05-23,0.89,1.73,0.60
236,USGS,02162093,2017-05-24,0.95,4.88,0.59
237,USGS,02162093,2017-05-25,0.86,3.73,0.60
238,USGS,02162093,2017-05-26,0.57,0.60,0.54
239,USGS,02162093,2017-05-27,0.54,0.55,0.52
240,USGS,02162093,2017-05-28,0.65,2.77,0.51
241,USGS,02162093,2017-05-29,0.63,2.40,0.51
242,USGS,02162093,2017-05-30,0.54,0.63,0.51
243,USGS,02162093,2017-05-31,0.51,0.55,0.50
244,USGS,02162093,2017-06-01,0.50,0.51,0.49
245,USGS,02162093,2017-06-02,0.49,0.50,0.48
246,USGS,02162093,2017-06-03,0.49,0.50,0.48
247,USGS,02162093,2017-06-04,0.48,0.49,0.48
248,USGS,02162093,2017-06-05,0.56,1.37,0.48
249,USGS,02162093,2017-06-06,0.50,0.54,0.48
250,USGS,02162093,2017-06-07,0.48,0.48,0.48
251,USGS,02162093,2017-06-08,0.48,0.51,0.48
252,USGS,02162093,2017-06-09,0.48,0.50,0.47
253,USGS,02162093,2017-06-10,0.48,0.48,0.47
254,USGS,02162093,2017-06-11,0.48,0.48,0.47
255,USGS,02162093,2017-06-12,0.48,0.49,0.47
256,USGS,02162093,2017-06-13,0.48,0.52,0.47
257,USGS,02162093,2017-06-14,0.48,0.54,0.47
258,USGS,02162093,2017-06-15,1.05,6.26,0.47
259,USGS,02162093,2017-06-16,0.83,2.93,0.58
260,USGS,02162093,2017-06-17,0.54,0.58,0.52
261,USGS,02162093,2017-06-18,0.50,0.52,0.48
262,USGS,02162093,2017-06-19,0.48,0.49,0.48
263,USGS,02162093,2017-06-20,0.61,1.02,0.48
264,USGS,02162093,2017-06-21,0.57,0.81,0.51
265,USGS,02162093,2017-06-22,0.51,0.55,0.49
266,USGS,02162093,2017-06-23,0.49,0.50,0.49
267,USGS,02162093,2017-06-24,0.62,1.64,0.49
268,USGS,02162093,2017-06-25,0.50,0.53,0.49
269,USGS,02162093,2017-06-26,0.49,0.49,0.48
270,USGS,02162093,2017-06-27,0.48,0.49,0.47
271,USGS,02162093,2017-06-28,0.48,0.49,0.46
272,USGS,02162093,2017-06-29,0.48,0.49,0.47
273,USGS,02162093,2017-06-30,0.92,4.71,0.47
274,USGS,02162093,2017-07-01,0.62,1.62,0.50
275,USGS,02162093,2017-07-02,0.55,0.97,0.49
276,USGS,02162093,2017-07-03,0.51,0.65,0.49
277,USGS,02162093,2017-07-04,0.49,0.50,0.48
278,USGS,02162093,2017-07-05,0.49,0.50,0.48
279,USGS,02162093,2017-07-06,0.48,0.49,0.48
280,USGS,02162093,2017-07-07,0.51,0.86,0.48
281,USGS,02162093,2017-07-08,0.48,0.55,0.47
282,USGS,02162093,2017-07-09,0.50,0.91,0.47
283,USGS,02162093,2017-07-10,0.79,4.78,0.48
284,USGS,02162093,2017-07-11,0.52,0.59,0.49
285,USGS,02162093,2017-07-12,0.49,0.49,0.48
286,USGS,02162093,2017-07-13,0.48,0.49,0.46
287,USGS,02162093,2017-07-14,0.49,0.51,0.47
288,USGS,02162093,2017-07-15,0.60,2.74,0.46
289,USGS,02162093,2017-07-16,0.51,0.62,0.48
290,USGS,02162093,2017-07-17,0.49,0.58,0.47
291,USGS,02162093,2017-07-18,0.65,3.51,0.46
292,USGS,02162093,2017-07-19,0.49,0.54,0.47
293,USGS,02162093,2017-07-20,0.47,0.49,0.46
294,USGS,02162093,2017-07-21,0.55,1.33,0.46
295,USGS,02162093,2017-07-22,0.48,0.53,0.46
296,USGS,02162093,2017-07-23,1.71,12.35,0.46
297,USGS,02162093,2017-07-24,1.15,5.57,0.74
298,USGS,02162093,2017-07-25,1.06,6.22,0.61
299,USGS,02162093,2017-07-26,0.71,0.96,0.61
300,USGS,02162093,2017-07-27,0.58,0.61,0.54
301,USGS,02162093,2017-07-28,0.54,0.54,0.53
302,USGS,02162093,2017-07-29,0.52,0.54,0.51
303,USGS,02162093,2017-07-30,0.50,0.51,0.49
304,USGS,02162093,2017-07-31,0.50,0.50,0.49
305,USGS,02162093,2017-08-01,0.49,0.50,0.49
306,USGS,02162093,2017-08-02,0.49,0.50,0.49
307,USGS,02162093,2017-08-03,0.51,0.58,0.49
308,USGS,02162093,2017-08-04,0.49,0.50,0.48
309,USGS,02162093,2017-08-05,0.48,0.50,0.48
310,USGS,02162093,2017-08-06,0.48,0.49,0.48
311,USGS,02162093,2017-08-07,0.49,0.52,0.48
312,USGS,02162093,2017-08-08,0.56,1.01,0.49
313,USGS,02162093,2017-08-09,0.50,0.57,0.49
314,USGS,02162093,2017-08-10,0.48,0.50,0.47
315,USGS,02162093,2017-08-11,0.48,0.48,0.47
316,USGS,02162093,2017-08-12,0.47,0.48,0.46
317,USGS,02162093,2017-08-13,0.90,5.36,0.46
318,USGS,02162093,2017-08-14,0.54,0.62,0.50
319,USGS,02162093,2017-08-15,0.50,0.57,0.48
320,USGS,02162093,2017-08-16,0.48,0.49,0.47
321,USGS,02162093,2017-08-17,0.48,0.57,0.47
322,USGS,02162093,2017-08-18,0.47,0.48,0.46
323,USGS,02162093,2017-08-19,0.46,0.47,0.46
324,USGS,02162093,2017-08-20,0.46,0.49,0.46
325,USGS,02162093,2017-08-21,0.46,0.47,0.46
326,USGS,02162093,2017-08-22,0.46,0.47,0.46
327,USGS,02162093,2017-08-23,0.47,0.48,0.46
328,USGS,02162093,2017-08-24,0.47,0.51,0.46
329,USGS,02162093,2017-08-25,0.46,0.46,0.45
330,USGS,02162093,2017-08-26,0.46,0.46,0.45
331,USGS,02162093,2017-08-27,0.46,0.47,0.46
332,USGS,02162093,2017-08-28,0.47,0.49,0.46
333,USGS,02162093,2017-08-29,0.48,0.49,0.47
334,USGS,02162093,2017-08-30,0.48,0.48,0.47
335,USGS,02162093,2017-08-31,0.48,0.49,0.48
336,USGS,02162093,2017-09-01,0.49,0.52,0.48
337,USGS,02162093,2017-09-02,0.48,0.49,0.48
338,USGS,02162093,2017-09-03,0.48,0.49,0.48
339,USGS,02162093,2017-09-04,0.48,0.49,0.48
340,USGS,02162093,2017-09-05,0.49,0.49,0.49
341,USGS,02162093,2017-09-06,0.60,1.70,0.49
342,USGS,02162093,2017-09-07,0.46,0.49,0.45
343,USGS,02162093,2017-09-08,0.45,0.45,0.45
344,USGS,02162093,2017-09-09,0.45,0.46,0.45
345,USGS,02162093,2017-09-10,0.46,0.46,0.45
346,USGS,02162093,2017-09-11,1.62,5.17,0.46
347,USGS,02162093,2017-09-12,1.06,5.54,0.61
348,USGS,02162093,2017-09-13,0.56,0.61,0.52
349,USGS,02162093,2017-09-14,0.64,2.29,0.50
350,USGS,02162093,2017-09-15,0.49,0.51,0.48
351,USGS,02162093,2017-09-16,0.48,0.53,0.47
352,USGS,02162093,2017-09-17,0.47,0.48,0.46
353,USGS,02162093,2017-09-18,0.47,0.48,0.46
354,USGS,02162093,2017-09-19,0.47,0.49,0.46
355,USGS,02162093,2017-09-20,0.47,0.48,0.46
356,USGS,02162093,2017-09-21,0.48,0.50,0.46
357,USGS,02162093,2017-09-22,0.47,0.53,0.46
358,USGS,02162093,2017-09-23,0.46,0.47,0.46
359,USGS,02162093,2017-09-24,0.46,0.47,0.46
360,USGS,02162093,2017-09-25,0.47,0.49,0.46
361,USGS,02162093,2017-09-26,0.47,0.54,0.46
362,USGS,02162093,2017-09-27,0.46,0.47,0.46
363,USGS,02162093,2017-09-28,0.47,0.48,0.46
364,USGS,02162093,2017-09-29,0.46,0.47,0.46
365,USGS,02162093,2017-09-30,0.48,0.97,0.45
