,agency_cd,site_no,datetime,Gage height_Max,Gage height_Min,Gage height_Mean
118,USGS,021720711,2017-01-26,20.55,14.54,17.55
119,USGS,021720711,2017-01-27,20.40,14.35,17.59
120,USGS,021720711,2017-01-28,20.48,14.08,17.40
121,USGS,021720711,2017-01-29,20.16,13.69,17.05
122,USGS,021720711,2017-01-30,19.83,13.81,16.89
123,USGS,021720711,2017-01-31,20.37,14.09,17.21
124,USGS,021720711,2017-02-01,20.09,14.18,17.24
125,USGS,021720711,2017-02-02,20.36,14.39,17.33
126,USGS,021720711,2017-02-03,20.46,15.09,17.84
127,USGS,021720711,2017-02-04,20.83,15.68,18.33
128,USGS,021720711,2017-02-05,21.32,14.62,18.06
129,USGS,021720711,2017-02-06,20.58,14.36,17.66
130,USGS,021720711,2017-02-07,20.95,14.27,17.85
131,USGS,021720711,2017-02-08,21.25,14.03,17.70
132,USGS,021720711,2017-02-09,20.80,13.42,17.19
133,USGS,021720711,2017-02-10,20.80,13.50,17.77
134,USGS,021720711,2017-02-11,20.93,13.99,17.44
135,USGS,021720711,2017-02-12,20.46,13.69,17.12
136,USGS,021720711,2017-02-13,20.36,13.79,17.31
137,USGS,021720711,2017-02-14,20.62,14.82,17.85
138,USGS,021720711,2017-02-15,20.32,14.85,17.78
139,USGS,021720711,2017-02-16,20.06,15.59,17.96
140,USGS,021720711,2017-02-17,20.11,15.76,17.94
141,USGS,021720711,2017-02-18,20.05,15.89,17.87
142,USGS,021720711,2017-02-19,19.86,16.04,17.86
143,USGS,021720711,2017-02-20,20.03,16.06,17.94
144,USGS,021720711,2017-02-21,20.34,16.15,18.27
145,USGS,021720711,2017-02-22,20.72,16.00,18.47
146,USGS,021720711,2017-02-23,21.10,15.86,18.66
147,USGS,021720711,2017-02-24,21.22,15.60,18.63
148,USGS,021720711,2017-02-25,21.25,15.05,18.25
149,USGS,021720711,2017-02-26,20.68,13.99,17.62
150,USGS,021720711,2017-02-27,21.07,14.29,17.91
151,USGS,021720711,2017-02-28,20.78,13.94,17.71
152,USGS,021720711,2017-03-01,20.57,13.72,17.39
153,USGS,021720711,2017-03-02,20.36,13.65,17.11
154,USGS,021720711,2017-03-03,20.13,13.98,17.22
155,USGS,021720711,2017-03-04,20.11,14.54,17.24
156,USGS,021720711,2017-03-05,20.23,14.55,17.24
157,USGS,021720711,2017-03-06,20.41,14.86,17.61
158,USGS,021720711,2017-03-07,20.63,14.48,17.62
159,USGS,021720711,2017-03-08,20.30,14.00,17.37
160,USGS,021720711,2017-03-09,20.58,14.37,17.70
161,USGS,021720711,2017-03-10,20.64,14.19,17.57
162,USGS,021720711,2017-03-11,21.01,13.92,17.96
163,USGS,021720711,2017-03-12,21.03,14.60,18.10
164,USGS,021720711,2017-03-13,21.33,15.01,18.42
165,USGS,021720711,2017-03-14,20.29,14.58,17.60
166,USGS,021720711,2017-03-15,20.07,14.17,17.18
167,USGS,021720711,2017-03-16,20.05,14.73,17.38
168,USGS,021720711,2017-03-17,19.83,15.06,17.40
169,USGS,021720711,2017-03-18,19.77,15.02,17.10
170,USGS,021720711,2017-03-19,19.86,15.18,17.52
171,USGS,021720711,2017-03-20,20.12,16.42,18.18
172,USGS,021720711,2017-03-21,20.16,16.13,18.06
173,USGS,021720711,2017-03-22,19.90,15.93,18.33
174,USGS,021720711,2017-03-23,21.15,16.35,18.87
175,USGS,021720711,2017-03-24,20.86,15.39,18.28
176,USGS,021720711,2017-03-25,20.80,14.93,18.10
177,USGS,021720711,2017-03-26,21.08,14.83,18.24
178,USGS,021720711,2017-03-27,21.36,14.37,18.16
179,USGS,021720711,2017-03-28,21.42,14.37,18.17
180,USGS,021720711,2017-03-29,22.06,14.25,18.14
181,USGS,021720711,2017-03-30,22.35,14.99,18.63
182,USGS,021720711,2017-03-31,21.27,14.58,18.26
183,USGS,021720711,2017-04-01,21.17,14.53,17.80
184,USGS,021720711,2017-04-02,21.50,15.09,18.22
185,USGS,021720711,2017-04-03,21.69,15.62,18.54
186,USGS,021720711,2017-04-04,21.63,15.10,18.06
187,USGS,021720711,2017-04-05,20.60,15.47,18.20
188,USGS,021720711,2017-04-06,21.80,14.00,17.92
189,USGS,021720711,2017-04-07,19.94,14.49,17.47
190,USGS,021720711,2017-04-08,21.24,14.96,18.49
191,USGS,021720711,2017-04-09,21.32,15.32,18.53
192,USGS,021720711,2017-04-10,21.07,15.16,18.32
193,USGS,021720711,2017-04-11,21.14,15.10,18.19
194,USGS,021720711,2017-04-12,20.88,15.11,18.03
195,USGS,021720711,2017-04-13,20.84,15.07,17.94
196,USGS,021720711,2017-04-14,21.00,15.52,18.29
197,USGS,021720711,2017-04-15,20.69,15.89,18.25
198,USGS,021720711,2017-04-16,20.46,15.89,18.05
199,USGS,021720711,2017-04-17,20.34,15.84,17.93
200,USGS,021720711,2017-04-18,20.23,15.87,17.99
201,USGS,021720711,2017-04-19,20.52,16.50,18.52
202,USGS,021720711,2017-04-20,20.70,16.30,18.51
203,USGS,021720711,2017-04-21,20.55,15.92,18.32
204,USGS,021720711,2017-04-22,20.42,15.30,18.12
205,USGS,021720711,2017-04-23,21.53,15.17,18.62
206,USGS,021720711,2017-04-24,22.43,15.93,19.45
207,USGS,021720711,2017-04-25,22.26,14.93,18.98
208,USGS,021720711,2017-04-26,22.14,14.46,18.58
209,USGS,021720711,2017-04-27,22.31,14.43,18.40
210,USGS,021720711,2017-04-28,21.83,14.13,18.07
211,USGS,021720711,2017-04-29,21.58,14.12,17.81
212,USGS,021720711,2017-04-30,21.39,14.61,17.85
213,USGS,021720711,2017-05-01,21.33,14.86,17.91
214,USGS,021720711,2017-05-02,21.01,14.60,17.71
215,USGS,021720711,2017-05-03,20.73,15.10,18.15
216,USGS,021720711,2017-05-04,21.04,15.87,18.68
217,USGS,021720711,2017-05-05,21.24,14.59,18.00
218,USGS,021720711,2017-05-06,20.09,14.64,17.64
219,USGS,021720711,2017-05-07,20.58,14.83,17.83
220,USGS,021720711,2017-05-08,20.92,15.09,18.08
221,USGS,021720711,2017-05-09,21.01,15.04,18.04
222,USGS,021720711,2017-05-10,20.95,14.99,17.91
223,USGS,021720711,2017-05-11,20.88,15.03,17.91
224,USGS,021720711,2017-05-12,21.56,15.03,18.33
225,USGS,021720711,2017-05-13,21.10,15.68,18.30
226,USGS,021720711,2017-05-14,20.95,15.74,18.46
227,USGS,021720711,2017-05-15,20.59,15.59,18.03
228,USGS,021720711,2017-05-16,20.46,15.84,18.14
229,USGS,021720711,2017-05-17,20.45,15.60,17.81
230,USGS,021720711,2017-05-18,20.17,15.37,17.72
231,USGS,021720711,2017-05-19,20.12,15.19,17.78
232,USGS,021720711,2017-05-20,20.22,15.23,17.94
233,USGS,021720711,2017-05-21,20.93,15.13,18.28
234,USGS,021720711,2017-05-22,21.35,15.15,18.55
235,USGS,021720711,2017-05-23,21.68,14.66,18.43
236,USGS,021720711,2017-05-24,22.06,14.20,18.14
237,USGS,021720711,2017-05-25,21.32,13.37,17.68
238,USGS,021720711,2017-05-26,21.78,13.59,17.62
239,USGS,021720711,2017-05-27,21.93,14.00,17.91
240,USGS,021720711,2017-05-28,21.63,14.26,17.95
241,USGS,021720711,2017-05-29,21.50,14.49,17.97
242,USGS,021720711,2017-05-30,21.47,15.06,18.12
243,USGS,021720711,2017-05-31,21.47,15.28,18.08
244,USGS,021720711,2017-06-01,20.81,15.15,18.03
245,USGS,021720711,2017-06-02,20.74,15.36,18.20
246,USGS,021720711,2017-06-03,20.92,15.64,18.43
247,USGS,021720711,2017-06-04,21.18,15.90,18.70
248,USGS,021720711,2017-06-05,21.14,15.50,18.58
249,USGS,021720711,2017-06-06,20.95,15.26,18.16
250,USGS,021720711,2017-06-07,21.87,16.05,18.97
251,USGS,021720711,2017-06-08,21.86,16.54,19.19
252,USGS,021720711,2017-06-09,21.32,15.97,18.68
253,USGS,021720711,2017-06-10,20.96,15.60,18.27
254,USGS,021720711,2017-06-11,20.77,15.40,18.03
255,USGS,021720711,2017-06-12,20.71,15.50,17.97
256,USGS,021720711,2017-06-13,20.53,15.42,17.96
257,USGS,021720711,2017-06-14,20.21,15.53,17.83
258,USGS,021720711,2017-06-15,20.09,15.25,17.69
259,USGS,021720711,2017-06-16,20.21,15.43,17.93
260,USGS,021720711,2017-06-17,20.42,15.61,18.10
261,USGS,021720711,2017-06-18,20.56,15.22,18.04
262,USGS,021720711,2017-06-19,20.84,15.00,18.04
263,USGS,021720711,2017-06-20,20.99,14.59,17.97
264,USGS,021720711,2017-06-21,21.64,14.34,18.21
265,USGS,021720711,2017-06-22,21.89,14.13,18.24
266,USGS,021720711,2017-06-23,21.90,13.80,18.11
267,USGS,021720711,2017-06-24,21.80,13.63,17.81
268,USGS,021720711,2017-06-25,21.90,14.00,17.87
269,USGS,021720711,2017-06-26,22.14,14.60,18.33
270,USGS,021720711,2017-06-27,21.80,15.22,18.47
271,USGS,021720711,2017-06-28,21.64,15.32,18.63
272,USGS,021720711,2017-06-29,21.64,15.88,18.65
273,USGS,021720711,2017-06-30,21.16,15.89,18.43
274,USGS,021720711,2017-07-01,20.49,15.57,18.16
275,USGS,021720711,2017-07-02,20.27,15.09,17.89
276,USGS,021720711,2017-07-03,20.67,15.58,18.16
277,USGS,021720711,2017-07-04,20.70,15.47,18.10
278,USGS,021720711,2017-07-05,20.62,15.38,17.98
279,USGS,021720711,2017-07-06,20.59,15.10,17.78
280,USGS,021720711,2017-07-07,20.63,14.93,17.70
281,USGS,021720711,2017-07-08,20.55,14.92,17.69
282,USGS,021720711,2017-07-09,20.97,15.16,17.95
283,USGS,021720711,2017-07-10,20.76,15.30,17.99
284,USGS,021720711,2017-07-11,20.79,15.28,17.91
285,USGS,021720711,2017-07-12,20.84,15.22,17.98
286,USGS,021720711,2017-07-13,20.64,15.23,17.96
287,USGS,021720711,2017-07-14,20.27,15.09,17.81
288,USGS,021720711,2017-07-15,20.22,14.86,17.66
289,USGS,021720711,2017-07-16,20.67,15.14,18.04
290,USGS,021720711,2017-07-17,20.82,15.29,18.25
291,USGS,021720711,2017-07-18,21.07,14.87,18.11
292,USGS,021720711,2017-07-19,21.54,14.82,18.28
293,USGS,021720711,2017-07-20,21.98,14.65,18.46
294,USGS,021720711,2017-07-21,22.14,14.49,18.48
295,USGS,021720711,2017-07-22,21.99,14.06,18.26
296,USGS,021720711,2017-07-23,21.52,14.01,17.97
297,USGS,021720711,2017-07-24,21.41,14.04,17.75
298,USGS,021720711,2017-07-25,21.37,14.30,17.88
299,USGS,021720711,2017-07-26,21.52,14.83,18.17
300,USGS,021720711,2017-07-27,20.92,15.39,18.31
301,USGS,021720711,2017-07-28,20.77,15.44,18.18
302,USGS,021720711,2017-07-29,20.47,15.35,17.92
303,USGS,021720711,2017-07-30,20.83,15.87,18.58
304,USGS,021720711,2017-07-31,21.30,16.61,19.05
305,USGS,021720711,2017-08-01,21.25,16.71,19.06
306,USGS,021720711,2017-08-02,21.01,16.41,18.68
307,USGS,021720711,2017-08-03,20.81,16.19,18.53
308,USGS,021720711,2017-08-04,20.83,15.73,18.23
309,USGS,021720711,2017-08-05,20.72,15.54,18.12
310,USGS,021720711,2017-08-06,20.97,15.34,18.15
311,USGS,021720711,2017-08-07,20.93,15.27,18.14
312,USGS,021720711,2017-08-08,20.87,15.00,17.88
313,USGS,021720711,2017-08-09,21.47,15.23,18.25
314,USGS,021720711,2017-08-10,21.17,15.45,18.45
315,USGS,021720711,2017-08-11,21.06,15.44,18.37
316,USGS,021720711,2017-08-12,20.73,15.25,18.18
317,USGS,021720711,2017-08-13,20.61,14.90,17.92
318,USGS,021720711,2017-08-14,20.88,15.08,18.13
319,USGS,021720711,2017-08-15,21.22,15.28,18.33
320,USGS,021720711,2017-08-16,21.36,14.96,18.27
321,USGS,021720711,2017-08-17,21.66,15.17,18.51
322,USGS,021720711,2017-08-18,21.75,14.82,18.45
323,USGS,021720711,2017-08-19,21.71,14.31,18.26
324,USGS,021720711,2017-08-20,21.97,14.40,18.37
325,USGS,021720711,2017-08-21,21.82,14.59,18.42
326,USGS,021720711,2017-08-22,21.64,14.68,18.37
327,USGS,021720711,2017-08-23,21.38,14.78,18.24
328,USGS,021720711,2017-08-24,21.34,14.96,18.39
329,USGS,021720711,2017-08-25,21.42,15.38,18.72
330,USGS,021720711,2017-08-26,21.43,16.19,19.05
331,USGS,021720711,2017-08-27,21.91,17.05,19.53
332,USGS,021720711,2017-08-28,21.82,17.27,19.54
333,USGS,021720711,2017-08-29,20.92,16.84,18.87
334,USGS,021720711,2017-08-30,21.20,17.06,19.04
335,USGS,021720711,2017-08-31,21.16,16.83,19.00
336,USGS,021720711,2017-09-01,20.92,16.40,18.71
337,USGS,021720711,2017-09-02,21.09,15.94,18.59
338,USGS,021720711,2017-09-03,21.16,15.83,18.65
339,USGS,021720711,2017-09-04,21.43,15.75,18.58
340,USGS,021720711,2017-09-05,21.43,15.58,18.61
341,USGS,021720711,2017-09-06,21.04,15.18,18.39
342,USGS,021720711,2017-09-07,21.41,14.94,18.50
343,USGS,021720711,2017-09-08,21.63,15.29,18.72
344,USGS,021720711,2017-09-09,22.10,16.12,19.26
345,USGS,021720711,2017-09-10,22.28,16.74,19.63
346,USGS,021720711,2017-09-11,24.74,17.72,20.96
347,USGS,021720711,2017-09-12,22.45,16.20,19.20
348,USGS,021720711,2017-09-13,21.67,15.80,18.75
349,USGS,021720711,2017-09-14,21.68,15.77,18.71
350,USGS,021720711,2017-09-15,21.69,15.43,18.66
351,USGS,021720711,2017-09-16,21.97,15.36,18.85
352,USGS,021720711,2017-09-17,22.48,15.82,19.25
353,USGS,021720711,2017-09-18,22.44,15.73,19.25
354,USGS,021720711,2017-09-19,22.18,15.60,19.14
355,USGS,021720711,2017-09-20,22.05,15.57,19.00
356,USGS,021720711,2017-09-21,21.86,15.73,18.98
357,USGS,021720711,2017-09-22,21.74,16.00,18.97
358,USGS,021720711,2017-09-23,21.60,16.23,19.01
359,USGS,021720711,2017-09-24,21.80,16.79,19.37
360,USGS,021720711,2017-09-25,21.91,17.28,19.53
361,USGS,021720711,2017-09-26,21.76,17.40,19.49
362,USGS,021720711,2017-09-27,21.59,17.11,19.42
363,USGS,021720711,2017-09-28,21.46,17.33,19.31
364,USGS,021720711,2017-09-29,21.20,16.97,19.14
365,USGS,021720711,2017-09-30,21.49,17.08,19.37
