,agency_cd,site_no,datetime,Gage height_Max,Gage height_Mean,Gage height_Min
151,USGS,02169570,2017-02-28,1.82,1.81,1.81
152,USGS,02169570,2017-03-01,2.15,1.82,1.79
153,USGS,02169570,2017-03-02,2.17,1.95,1.84
154,USGS,02169570,2017-03-03,1.85,1.84,1.83
155,USGS,02169570,2017-03-04,1.84,1.84,1.83
156,USGS,02169570,2017-03-05,1.83,1.80,1.78
157,USGS,02169570,2017-03-06,1.78,1.76,1.74
158,USGS,02169570,2017-03-07,1.76,1.74,1.73
159,USGS,02169570,2017-03-08,1.76,1.76,1.75
160,USGS,02169570,2017-03-09,1.75,1.73,1.72
161,USGS,02169570,2017-03-10,1.83,1.78,1.74
162,USGS,02169570,2017-03-11,1.76,1.74,1.73
163,USGS,02169570,2017-03-12,2.10,1.90,1.73
164,USGS,02169570,2017-03-13,2.96,2.05,1.81
165,USGS,02169570,2017-03-14,2.89,2.27,2.12
166,USGS,02169570,2017-03-15,2.15,2.14,2.12
167,USGS,02169570,2017-03-16,2.14,2.13,2.11
168,USGS,02169570,2017-03-17,2.11,2.06,1.97
169,USGS,02169570,2017-03-18,1.97,1.92,1.90
170,USGS,02169570,2017-03-19,1.90,1.88,1.86
171,USGS,02169570,2017-03-20,1.86,1.84,1.82
172,USGS,02169570,2017-03-21,3.46,1.95,1.81
173,USGS,02169570,2017-03-22,3.63,2.37,1.86
174,USGS,02169570,2017-03-23,2.28,2.04,1.91
175,USGS,02169570,2017-03-24,2.24,2.13,2.06
176,USGS,02169570,2017-03-25,2.06,2.01,1.98
177,USGS,02169570,2017-03-26,1.99,1.98,1.96
178,USGS,02169570,2017-03-27,1.96,1.89,1.80
179,USGS,02169570,2017-03-28,1.89,1.76,1.69
180,USGS,02169570,2017-03-29,1.91,1.79,1.53
181,USGS,02169570,2017-03-30,5.06,2.67,1.50
182,USGS,02169570,2017-03-31,4.02,3.36,2.71
183,USGS,02169570,2017-04-01,2.71,2.60,2.43
184,USGS,02169570,2017-04-02,2.43,2.28,2.19
185,USGS,02169570,2017-04-03,3.72,2.57,2.12
186,USGS,02169570,2017-04-04,3.30,2.61,2.46
187,USGS,02169570,2017-04-05,6.13,3.74,2.45
188,USGS,02169570,2017-04-06,4.84,4.44,4.12
189,USGS,02169570,2017-04-07,4.12,3.79,3.55
190,USGS,02169570,2017-04-08,3.55,3.33,3.12
191,USGS,02169570,2017-04-09,3.12,2.85,2.64
192,USGS,02169570,2017-04-10,2.64,2.56,2.46
193,USGS,02169570,2017-04-11,2.46,2.05,1.45
194,USGS,02169570,2017-04-12,1.45,1.38,1.34
195,USGS,02169570,2017-04-13,1.34,1.31,1.29
196,USGS,02169570,2017-04-14,1.29,1.27,1.27
197,USGS,02169570,2017-04-15,1.31,1.29,1.27
198,USGS,02169570,2017-04-16,1.80,1.68,1.31
199,USGS,02169570,2017-04-17,1.76,1.68,1.41
200,USGS,02169570,2017-04-18,1.41,1.31,1.26
201,USGS,02169570,2017-04-19,1.31,1.26,1.23
202,USGS,02169570,2017-04-20,2.90,2.04,1.31
203,USGS,02169570,2017-04-21,2.09,1.79,1.65
204,USGS,02169570,2017-04-22,1.65,1.60,1.57
205,USGS,02169570,2017-04-23,5.03,1.78,1.57
206,USGS,02169570,2017-04-24,5.79,4.91,4.47
207,USGS,02169570,2017-04-25,4.47,4.22,3.91
208,USGS,02169570,2017-04-26,3.91,3.61,3.28
209,USGS,02169570,2017-04-27,3.28,3.03,2.79
210,USGS,02169570,2017-04-28,2.79,2.60,2.37
211,USGS,02169570,2017-04-29,2.53,2.36,2.19
212,USGS,02169570,2017-04-30,2.19,2.16,2.12
213,USGS,02169570,2017-05-01,2.26,2.10,1.94
214,USGS,02169570,2017-05-02,2.25,2.12,2.05
215,USGS,02169570,2017-05-03,2.05,2.00,1.94
216,USGS,02169570,2017-05-04,4.83,2.07,1.87
217,USGS,02169570,2017-05-05,5.01,3.99,3.56
218,USGS,02169570,2017-05-06,3.56,3.36,3.13
219,USGS,02169570,2017-05-07,3.35,2.92,2.54
220,USGS,02169570,2017-05-08,2.54,2.34,2.10
221,USGS,02169570,2017-05-09,2.34,2.13,1.95
222,USGS,02169570,2017-05-10,2.26,1.96,1.78
223,USGS,02169570,2017-05-11,1.81,1.77,1.76
224,USGS,02169570,2017-05-12,1.82,1.81,1.81
225,USGS,02169570,2017-05-13,1.85,1.82,1.78
226,USGS,02169570,2017-05-14,1.78,1.68,1.61
227,USGS,02169570,2017-05-15,1.61,1.59,1.57
228,USGS,02169570,2017-05-16,1.57,1.52,1.33
229,USGS,02169570,2017-05-17,1.33,1.26,1.22
230,USGS,02169570,2017-05-18,1.23,1.22,1.21
231,USGS,02169570,2017-05-19,1.24,1.22,1.21
232,USGS,02169570,2017-05-20,1.39,1.29,1.22
233,USGS,02169570,2017-05-21,2.74,2.05,1.39
234,USGS,02169570,2017-05-22,4.04,2.74,1.81
235,USGS,02169570,2017-05-23,3.72,3.27,2.96
236,USGS,02169570,2017-05-24,3.05,2.85,2.64
237,USGS,02169570,2017-05-25,2.83,2.53,1.63
238,USGS,02169570,2017-05-26,2.13,1.87,1.56
239,USGS,02169570,2017-05-27,2.13,2.07,1.98
240,USGS,02169570,2017-05-28,2.33,1.97,1.88
241,USGS,02169570,2017-05-29,2.93,2.10,1.85
242,USGS,02169570,2017-05-30,2.63,2.09,1.87
243,USGS,02169570,2017-05-31,1.87,1.81,1.74
244,USGS,02169570,2017-06-01,1.74,1.71,1.69
245,USGS,02169570,2017-06-02,1.69,1.67,1.65
246,USGS,02169570,2017-06-03,1.65,1.62,1.58
247,USGS,02169570,2017-06-04,1.58,1.56,1.53
248,USGS,02169570,2017-06-05,1.83,1.60,1.52
249,USGS,02169570,2017-06-06,1.79,1.69,1.63
250,USGS,02169570,2017-06-07,1.63,1.61,1.59
251,USGS,02169570,2017-06-08,1.59,1.58,1.56
252,USGS,02169570,2017-06-09,1.56,1.55,1.53
253,USGS,02169570,2017-06-10,1.53,1.52,1.49
254,USGS,02169570,2017-06-11,1.49,1.48,1.46
255,USGS,02169570,2017-06-12,1.49,1.36,1.04
256,USGS,02169570,2017-06-13,1.04,1.03,1.00
257,USGS,02169570,2017-06-14,1.02,1.01,0.97
258,USGS,02169570,2017-06-15,4.49,1.26,0.98
259,USGS,02169570,2017-06-16,4.17,1.94,1.38
260,USGS,02169570,2017-06-17,1.97,1.61,1.41
261,USGS,02169570,2017-06-18,2.17,2.13,1.97
262,USGS,02169570,2017-06-19,2.11,2.04,1.95
263,USGS,02169570,2017-06-20,2.03,1.94,1.90
264,USGS,02169570,2017-06-21,2.02,1.95,1.87
265,USGS,02169570,2017-06-22,1.87,1.81,1.76
266,USGS,02169570,2017-06-23,1.76,1.73,1.69
267,USGS,02169570,2017-06-24,1.72,1.69,1.65
268,USGS,02169570,2017-06-25,1.72,1.71,1.67
269,USGS,02169570,2017-06-26,1.67,1.65,1.63
270,USGS,02169570,2017-06-27,1.63,1.61,1.59
271,USGS,02169570,2017-06-28,1.61,1.58,1.56
272,USGS,02169570,2017-06-29,1.56,1.53,1.51
273,USGS,02169570,2017-06-30,2.33,1.82,1.51
274,USGS,02169570,2017-07-01,2.33,2.19,2.04
275,USGS,02169570,2017-07-02,2.35,2.16,1.98
276,USGS,02169570,2017-07-03,1.98,1.91,1.86
277,USGS,02169570,2017-07-04,2.51,1.90,1.69
278,USGS,02169570,2017-07-05,2.15,1.85,1.74
279,USGS,02169570,2017-07-06,2.26,1.75,1.65
280,USGS,02169570,2017-07-07,1.76,1.65,1.60
281,USGS,02169570,2017-07-08,1.60,1.57,1.54
282,USGS,02169570,2017-07-09,1.54,1.52,1.50
283,USGS,02169570,2017-07-10,3.34,1.96,1.48
284,USGS,02169570,2017-07-11,2.51,2.40,2.19
285,USGS,02169570,2017-07-12,2.19,2.04,1.94
286,USGS,02169570,2017-07-13,1.94,1.90,1.86
287,USGS,02169570,2017-07-14,1.86,1.81,1.77
288,USGS,02169570,2017-07-15,2.82,1.86,1.71
289,USGS,02169570,2017-07-16,2.49,2.25,1.97
290,USGS,02169570,2017-07-17,2.34,2.24,2.16
291,USGS,02169570,2017-07-18,2.16,1.99,1.88
292,USGS,02169570,2017-07-19,1.98,1.87,1.80
293,USGS,02169570,2017-07-20,1.80,1.77,1.75
294,USGS,02169570,2017-07-21,2.54,1.83,1.68
295,USGS,02169570,2017-07-22,1.87,1.63,1.55
296,USGS,02169570,2017-07-23,6.54,2.60,1.55
297,USGS,02169570,2017-07-24,6.41,5.07,4.10
298,USGS,02169570,2017-07-25,5.86,3.81,2.30
299,USGS,02169570,2017-07-26,5.02,3.90,3.13
300,USGS,02169570,2017-07-27,3.13,2.62,2.11
301,USGS,02169570,2017-07-28,2.11,2.02,2.01
302,USGS,02169570,2017-07-29,2.01,1.98,1.91
303,USGS,02169570,2017-07-30,1.91,1.84,1.78
304,USGS,02169570,2017-07-31,1.78,1.75,1.71
305,USGS,02169570,2017-08-01,1.71,1.68,1.65
306,USGS,02169570,2017-08-02,1.65,1.63,1.61
307,USGS,02169570,2017-08-03,1.61,1.60,1.59
308,USGS,02169570,2017-08-04,1.61,1.61,1.60
309,USGS,02169570,2017-08-05,1.60,1.59,1.57
310,USGS,02169570,2017-08-06,1.57,1.56,1.54
311,USGS,02169570,2017-08-07,1.92,1.57,1.51
312,USGS,02169570,2017-08-08,1.59,1.55,1.53
313,USGS,02169570,2017-08-09,1.67,1.58,1.55
314,USGS,02169570,2017-08-10,1.58,1.57,1.57
315,USGS,02169570,2017-08-11,1.57,1.56,1.55
316,USGS,02169570,2017-08-12,1.55,1.54,1.53
317,USGS,02169570,2017-08-13,2.07,1.63,1.52
318,USGS,02169570,2017-08-14,1.79,1.77,1.74
319,USGS,02169570,2017-08-15,1.74,1.69,1.65
320,USGS,02169570,2017-08-16,1.65,1.62,1.59
321,USGS,02169570,2017-08-17,1.65,1.60,1.58
322,USGS,02169570,2017-08-18,1.58,1.55,1.52
323,USGS,02169570,2017-08-19,1.52,1.49,1.47
324,USGS,02169570,2017-08-20,1.47,1.46,1.44
325,USGS,02169570,2017-08-21,1.44,1.42,1.41
326,USGS,02169570,2017-08-22,1.41,1.40,1.39
327,USGS,02169570,2017-08-23,1.40,1.38,1.37
328,USGS,02169570,2017-08-24,1.38,1.37,1.37
329,USGS,02169570,2017-08-25,1.37,1.36,1.35
330,USGS,02169570,2017-08-26,1.36,1.36,1.34
331,USGS,02169570,2017-08-27,1.35,1.33,1.32
332,USGS,02169570,2017-08-28,1.32,1.31,1.28
333,USGS,02169570,2017-08-29,1.29,1.28,1.27
334,USGS,02169570,2017-08-30,1.27,1.27,1.26
335,USGS,02169570,2017-08-31,1.59,1.33,1.26
336,USGS,02169570,2017-09-01,1.42,1.33,1.29
337,USGS,02169570,2017-09-02,1.37,1.36,1.33
338,USGS,02169570,2017-09-03,1.38,1.37,1.37
339,USGS,02169570,2017-09-04,1.38,1.37,1.37
340,USGS,02169570,2017-09-05,1.37,1.37,1.35
341,USGS,02169570,2017-09-06,2.48,1.60,1.37
342,USGS,02169570,2017-09-07,2.37,2.20,2.14
343,USGS,02169570,2017-09-08,2.18,2.12,2.05
344,USGS,02169570,2017-09-09,2.05,1.48,1.16
345,USGS,02169570,2017-09-10,1.19,1.18,1.17
346,USGS,02169570,2017-09-11,5.90,2.50,1.19
347,USGS,02169570,2017-09-12,5.65,4.17,3.17
348,USGS,02169570,2017-09-13,3.18,3.05,2.85
349,USGS,02169570,2017-09-14,2.92,2.74,2.44
350,USGS,02169570,2017-09-15,2.44,2.26,2.15
351,USGS,02169570,2017-09-16,2.15,2.02,1.89
352,USGS,02169570,2017-09-17,1.89,1.82,1.75
353,USGS,02169570,2017-09-18,1.75,1.71,1.66
354,USGS,02169570,2017-09-19,1.66,1.59,1.52
355,USGS,02169570,2017-09-20,1.52,1.48,1.44
356,USGS,02169570,2017-09-21,1.44,1.42,1.40
357,USGS,02169570,2017-09-22,1.41,1.40,1.40
358,USGS,02169570,2017-09-23,1.41,1.40,1.40
359,USGS,02169570,2017-09-24,1.40,1.40,1.40
360,USGS,02169570,2017-09-25,1.40,1.38,1.36
361,USGS,02169570,2017-09-26,1.37,1.37,1.37
362,USGS,02169570,2017-09-27,1.37,1.37,1.36
363,USGS,02169570,2017-09-28,1.39,1.37,1.37
364,USGS,02169570,2017-09-29,1.38,1.38,1.36
365,USGS,02169570,2017-09-30,1.37,1.36,1.35
