,agency_cd,site_no,datetime,Gage height_Mean,Gage height_Min,Gage height_Max
265,USGS,02156300,2017-06-22,3.97,3.92,4.14
266,USGS,02156300,2017-06-23,4.38,3.93,5.29
267,USGS,02156300,2017-06-24,4.22,3.86,5.25
268,USGS,02156300,2017-06-25,4.31,4.02,4.76
269,USGS,02156300,2017-06-26,3.94,3.88,4.02
270,USGS,02156300,2017-06-27,3.82,3.77,3.88
271,USGS,02156300,2017-06-28,3.74,3.73,3.77
272,USGS,02156300,2017-06-29,3.93,3.71,7.06
273,USGS,02156300,2017-06-30,6.53,4.99,8.83
274,USGS,02156300,2017-07-01,5.01,4.49,6.66
275,USGS,02156300,2017-07-02,4.28,4.13,4.63
276,USGS,02156300,2017-07-03,4.55,4.05,6.86
277,USGS,02156300,2017-07-04,5.69,5.08,6.42
278,USGS,02156300,2017-07-05,4.90,4.52,5.69
279,USGS,02156300,2017-07-06,4.89,4.45,5.50
280,USGS,02156300,2017-07-07,4.27,4.14,4.45
281,USGS,02156300,2017-07-08,4.38,4.07,5.33
282,USGS,02156300,2017-07-09,4.40,4.15,4.98
283,USGS,02156300,2017-07-10,4.08,4.02,4.15
284,USGS,02156300,2017-07-11,3.98,3.94,4.02
285,USGS,02156300,2017-07-12,3.92,3.90,3.94
286,USGS,02156300,2017-07-13,3.89,3.87,3.91
287,USGS,02156300,2017-07-14,3.86,3.82,3.91
288,USGS,02156300,2017-07-15,4.23,3.82,5.07
289,USGS,02156300,2017-07-16,4.18,3.97,4.75
290,USGS,02156300,2017-07-17,3.91,3.86,3.97
291,USGS,02156300,2017-07-18,3.83,3.79,3.86
292,USGS,02156300,2017-07-19,3.79,3.77,3.81
293,USGS,02156300,2017-07-20,3.75,3.74,3.77
294,USGS,02156300,2017-07-21,3.72,3.71,3.75
295,USGS,02156300,2017-07-22,3.70,3.69,3.72
296,USGS,02156300,2017-07-23,3.67,3.64,3.69
297,USGS,02156300,2017-07-24,3.68,3.66,3.70
298,USGS,02156300,2017-07-25,3.69,3.66,3.72
299,USGS,02156300,2017-07-26,3.66,3.62,3.67
300,USGS,02156300,2017-07-27,3.69,3.65,3.87
301,USGS,02156300,2017-07-28,4.11,3.76,5.25
302,USGS,02156300,2017-07-29,3.82,3.73,3.95
303,USGS,02156300,2017-07-30,3.69,3.65,3.73
304,USGS,02156300,2017-07-31,3.64,3.61,3.65
305,USGS,02156300,2017-08-01,3.61,3.60,3.64
306,USGS,02156300,2017-08-02,3.60,3.60,3.62
307,USGS,02156300,2017-08-03,3.63,3.62,3.63
308,USGS,02156300,2017-08-04,3.60,3.58,3.64
309,USGS,02156300,2017-08-05,3.91,3.64,4.13
310,USGS,02156300,2017-08-06,3.68,3.62,3.75
311,USGS,02156300,2017-08-07,3.78,3.62,3.96
312,USGS,02156300,2017-08-08,4.33,3.78,5.66
313,USGS,02156300,2017-08-09,4.08,3.84,4.72
314,USGS,02156300,2017-08-10,3.78,3.74,3.84
315,USGS,02156300,2017-08-11,4.54,3.73,6.36
316,USGS,02156300,2017-08-12,4.61,4.15,5.71
317,USGS,02156300,2017-08-13,3.99,3.89,4.15
318,USGS,02156300,2017-08-14,3.89,3.83,4.14
319,USGS,02156300,2017-08-15,3.85,3.80,4.01
320,USGS,02156300,2017-08-16,3.76,3.74,3.80
321,USGS,02156300,2017-08-17,3.74,3.73,3.75
322,USGS,02156300,2017-08-18,3.71,3.70,3.73
323,USGS,02156300,2017-08-19,3.68,3.66,3.70
324,USGS,02156300,2017-08-20,3.65,3.63,3.67
325,USGS,02156300,2017-08-21,3.63,3.62,3.64
326,USGS,02156300,2017-08-22,3.62,3.61,3.63
327,USGS,02156300,2017-08-23,3.62,3.60,3.63
328,USGS,02156300,2017-08-24,3.59,3.55,3.61
329,USGS,02156300,2017-08-25,3.57,3.54,3.59
330,USGS,02156300,2017-08-26,3.57,3.53,3.58
331,USGS,02156300,2017-08-27,3.56,3.51,3.57
332,USGS,02156300,2017-08-28,3.54,3.49,3.56
333,USGS,02156300,2017-08-29,3.54,3.52,3.55
334,USGS,02156300,2017-08-30,3.55,3.54,3.56
335,USGS,02156300,2017-08-31,4.23,3.56,5.95
336,USGS,02156300,2017-09-01,4.05,3.85,4.46
337,USGS,02156300,2017-09-02,3.84,3.78,3.93
338,USGS,02156300,2017-09-03,3.71,3.66,3.80
339,USGS,02156300,2017-09-04,3.64,3.62,3.67
340,USGS,02156300,2017-09-05,3.72,3.60,4.64
341,USGS,02156300,2017-09-06,4.65,4.01,5.57
342,USGS,02156300,2017-09-07,4.28,3.94,4.84
343,USGS,02156300,2017-09-08,3.84,3.78,3.94
344,USGS,02156300,2017-09-09,3.75,3.69,3.80
345,USGS,02156300,2017-09-10,3.68,3.65,3.70
346,USGS,02156300,2017-09-11,4.08,3.66,5.62
347,USGS,02156300,2017-09-12,5.63,4.73,6.34
348,USGS,02156300,2017-09-13,4.32,4.08,4.73
349,USGS,02156300,2017-09-14,3.97,3.90,4.08
350,USGS,02156300,2017-09-15,3.83,3.80,3.90
351,USGS,02156300,2017-09-16,3.76,3.74,3.80
352,USGS,02156300,2017-09-17,3.73,3.71,3.75
353,USGS,02156300,2017-09-18,3.71,3.69,3.73
354,USGS,02156300,2017-09-19,3.70,3.69,3.72
355,USGS,02156300,2017-09-20,3.70,3.68,3.73
356,USGS,02156300,2017-09-21,3.67,3.65,3.70
357,USGS,02156300,2017-09-22,3.66,3.64,3.67
358,USGS,02156300,2017-09-23,3.65,3.64,3.67
359,USGS,02156300,2017-09-24,3.66,3.61,3.68
360,USGS,02156300,2017-09-25,3.63,3.62,3.64
361,USGS,02156300,2017-09-26,3.62,3.58,3.63
362,USGS,02156300,2017-09-27,3.61,3.60,3.61
363,USGS,02156300,2017-09-28,3.60,3.59,3.62
364,USGS,02156300,2017-09-29,3.59,3.56,3.60
365,USGS,02156300,2017-09-30,3.57,3.52,3.58
