,agency_cd,site_no,datetime,Gage height_Mean,Gage height_Min,Gage height_Max
39,USGS,02198760,2016-11-08,4.81,3.55,5.97
40,USGS,02198760,2016-11-09,4.81,3.62,5.79
41,USGS,02198760,2016-11-10,4.77,3.26,5.88
42,USGS,02198760,2016-11-11,4.83,3.29,6.03
43,USGS,02198760,2016-11-12,5.11,3.30,6.29
44,USGS,02198760,2016-11-13,5.42,3.93,6.55
45,USGS,02198760,2016-11-14,5.32,3.86,6.54
46,USGS,02198760,2016-11-15,5.18,3.75,6.41
47,USGS,02198760,2016-11-16,5.23,3.72,6.48
48,USGS,02198760,2016-11-17,5.15,3.85,6.30
49,USGS,02198760,2016-11-18,5.01,3.69,6.19
50,USGS,02198760,2016-11-19,4.76,3.41,6.01
51,USGS,02198760,2016-11-20,4.45,3.24,5.95
52,USGS,02198760,2016-11-21,4.49,3.23,5.66
53,USGS,02198760,2016-11-22,4.36,3.12,5.53
54,USGS,02198760,2016-11-23,4.25,3.01,5.41
55,USGS,02198760,2016-11-24,4.20,3.00,5.29
56,USGS,02198760,2016-11-25,4.32,3.14,5.51
57,USGS,02198760,2016-11-26,4.28,3.11,5.41
58,USGS,02198760,2016-11-27,4.63,3.26,5.86
59,USGS,02198760,2016-11-28,4.77,3.33,6.01
60,USGS,02198760,2016-11-29,4.65,3.44,5.91
61,USGS,02198760,2016-11-30,4.39,3.14,5.70
62,USGS,02198760,2016-12-01,4.13,3.15,5.35
63,USGS,02198760,2016-12-02,4.06,3.02,5.27
64,USGS,02198760,2016-12-03,4.21,2.96,5.40
65,USGS,02198760,2016-12-04,4.61,3.32,5.90
66,USGS,02198760,2016-12-05,4.71,3.67,5.66
67,USGS,02198760,2016-12-06,5.67,4.74,6.59
68,USGS,02198760,2016-12-07,5.80,5.02,6.57
69,USGS,02198760,2016-12-08,6.34,5.22,7.11
70,USGS,02198760,2016-12-09,6.88,6.07,7.43
71,USGS,02198760,2016-12-10,6.86,6.23,7.50
72,USGS,02198760,2016-12-11,6.72,6.04,7.44
73,USGS,02198760,2016-12-12,6.38,5.57,7.27
74,USGS,02198760,2016-12-13,6.23,5.28,7.13
75,USGS,02198760,2016-12-14,6.23,5.28,7.13
76,USGS,02198760,2016-12-15,6.13,5.21,7.05
77,USGS,02198760,2016-12-16,6.09,4.99,7.08
78,USGS,02198760,2016-12-17,5.99,4.98,6.90
79,USGS,02198760,2016-12-18,5.71,4.82,6.60
80,USGS,02198760,2016-12-19,5.56,4.65,6.54
81,USGS,02198760,2016-12-20,5.54,4.75,6.33
82,USGS,02198760,2016-12-21,5.48,4.68,6.22
83,USGS,02198760,2016-12-22,5.36,4.60,6.20
84,USGS,02198760,2016-12-23,5.52,4.56,6.27
85,USGS,02198760,2016-12-24,5.54,4.77,6.46
86,USGS,02198760,2016-12-25,5.32,4.65,6.19
87,USGS,02198760,2016-12-26,5.34,4.43,6.26
88,USGS,02198760,2016-12-27,5.31,4.46,6.28
89,USGS,02198760,2016-12-28,5.12,4.32,6.15
90,USGS,02198760,2016-12-29,4.87,4.07,6.06
91,USGS,02198760,2016-12-30,4.36,3.62,5.50
92,USGS,02198760,2016-12-31,4.83,3.79,5.93
93,USGS,02198760,2017-01-01,5.02,4.07,6.03
94,USGS,02198760,2017-01-02,4.95,4.05,5.81
95,USGS,02198760,2017-01-03,5.05,4.22,5.86
96,USGS,02198760,2017-01-04,5.40,4.67,6.22
97,USGS,02198760,2017-01-05,6.59,5.39,7.41
98,USGS,02198760,2017-01-06,7.57,6.68,8.12
99,USGS,02198760,2017-01-07,8.21,7.55,8.49
100,USGS,02198760,2017-01-08,8.69,8.23,8.98
101,USGS,02198760,2017-01-09,9.08,8.72,9.35
102,USGS,02198760,2017-01-10,9.37,8.99,9.63
103,USGS,02198760,2017-01-11,9.54,9.26,9.79
104,USGS,02198760,2017-01-12,9.59,9.39,9.79
105,USGS,02198760,2017-01-13,9.55,9.36,9.76
106,USGS,02198760,2017-01-14,9.12,8.68,9.56
107,USGS,02198760,2017-01-15,8.29,7.60,8.90
108,USGS,02198760,2017-01-16,7.38,6.61,8.03
109,USGS,02198760,2017-01-17,6.62,5.92,7.25
110,USGS,02198760,2017-01-18,5.92,5.23,6.56
111,USGS,02198760,2017-01-19,5.57,4.88,6.24
112,USGS,02198760,2017-01-20,5.46,4.64,6.18
113,USGS,02198760,2017-01-21,5.44,4.64,6.18
114,USGS,02198760,2017-01-22,6.36,4.91,7.20
115,USGS,02198760,2017-01-23,7.66,6.93,8.12
116,USGS,02198760,2017-01-24,8.71,8.06,9.25
117,USGS,02198760,2017-01-25,9.44,9.11,9.67
118,USGS,02198760,2017-01-26,9.65,9.49,9.84
119,USGS,02198760,2017-01-27,9.76,9.60,9.94
120,USGS,02198760,2017-01-28,9.84,9.63,10.01
121,USGS,02198760,2017-01-29,9.96,9.85,10.07
122,USGS,02198760,2017-01-30,9.90,9.71,10.04
123,USGS,02198760,2017-01-31,9.68,9.35,9.92
124,USGS,02198760,2017-02-01,9.15,8.72,9.49
125,USGS,02198760,2017-02-02,8.40,7.70,8.89
126,USGS,02198760,2017-02-03,7.56,6.80,8.11
127,USGS,02198760,2017-02-04,7.02,6.30,7.58
128,USGS,02198760,2017-02-05,6.61,5.86,7.35
129,USGS,02198760,2017-02-06,6.23,5.59,7.05
130,USGS,02198760,2017-02-07,6.06,5.35,6.96
131,USGS,02198760,2017-02-08,5.95,5.16,6.82
132,USGS,02198760,2017-02-09,6.01,5.32,6.91
133,USGS,02198760,2017-02-10,6.19,5.39,7.03
134,USGS,02198760,2017-02-11,6.41,5.79,7.09
135,USGS,02198760,2017-02-12,6.34,5.78,7.02
136,USGS,02198760,2017-02-13,6.22,5.64,6.84
137,USGS,02198760,2017-02-14,6.23,5.62,6.87
138,USGS,02198760,2017-02-15,6.10,5.36,6.76
139,USGS,02198760,2017-02-16,5.70,5.07,6.25
140,USGS,02198760,2017-02-17,5.63,5.11,6.19
141,USGS,02198760,2017-02-18,5.69,5.19,6.18
142,USGS,02198760,2017-02-19,5.86,5.43,6.28
143,USGS,02198760,2017-02-20,6.09,5.55,6.64
144,USGS,02198760,2017-02-21,6.28,5.71,6.82
145,USGS,02198760,2017-02-22,6.12,5.46,6.84
146,USGS,02198760,2017-02-23,6.09,5.24,6.84
147,USGS,02198760,2017-02-24,6.33,5.51,7.02
148,USGS,02198760,2017-02-25,6.41,5.74,7.06
149,USGS,02198760,2017-02-26,6.32,5.70,6.98
150,USGS,02198760,2017-02-27,6.30,5.63,7.07
151,USGS,02198760,2017-02-28,6.16,5.34,6.94
152,USGS,02198760,2017-03-01,5.87,5.00,6.74
153,USGS,02198760,2017-03-02,5.59,4.76,6.56
154,USGS,02198760,2017-03-03,5.43,4.59,6.28
155,USGS,02198760,2017-03-04,5.20,4.46,5.99
156,USGS,02198760,2017-03-05,5.27,4.53,6.12
157,USGS,02198760,2017-03-06,5.39,4.50,6.26
158,USGS,02198760,2017-03-07,5.41,4.63,6.36
159,USGS,02198760,2017-03-08,5.21,4.40,6.23
160,USGS,02198760,2017-03-09,5.18,4.25,6.17
161,USGS,02198760,2017-03-10,5.11,4.18,6.20
162,USGS,02198760,2017-03-11,5.16,4.05,6.20
163,USGS,02198760,2017-03-12,5.27,4.32,6.33
164,USGS,02198760,2017-03-13,5.43,4.45,6.33
165,USGS,02198760,2017-03-14,5.10,4.12,6.33
166,USGS,02198760,2017-03-15,4.89,4.19,5.74
167,USGS,02198760,2017-03-16,4.94,4.19,5.81
168,USGS,02198760,2017-03-17,5.01,4.38,5.76
169,USGS,02198760,2017-03-18,4.83,4.23,5.69
170,USGS,02198760,2017-03-19,4.68,4.14,5.30
171,USGS,02198760,2017-03-20,4.78,4.08,5.46
172,USGS,02198760,2017-03-21,4.77,4.02,5.59
173,USGS,02198760,2017-03-22,4.78,4.00,5.63
174,USGS,02198760,2017-03-23,5.32,4.13,6.30
175,USGS,02198760,2017-03-24,5.14,4.22,6.08
176,USGS,02198760,2017-03-25,5.11,4.06,6.04
177,USGS,02198760,2017-03-26,5.28,4.21,6.28
178,USGS,02198760,2017-03-27,5.42,4.47,6.43
179,USGS,02198760,2017-03-28,5.52,4.50,6.43
180,USGS,02198760,2017-03-29,5.30,4.04,6.43
181,USGS,02198760,2017-03-30,5.33,4.07,6.35
182,USGS,02198760,2017-03-31,5.31,3.95,6.49
183,USGS,02198760,2017-04-01,5.01,3.87,6.19
184,USGS,02198760,2017-04-02,5.08,3.99,6.12
185,USGS,02198760,2017-04-03,5.42,4.30,6.35
186,USGS,02198760,2017-04-04,5.34,4.29,6.41
187,USGS,02198760,2017-04-05,5.16,4.08,6.08
188,USGS,02198760,2017-04-06,5.54,4.42,6.64
189,USGS,02198760,2017-04-07,5.58,4.73,6.36
190,USGS,02198760,2017-04-08,6.16,5.17,7.16
191,USGS,02198760,2017-04-09,7.04,6.25,7.85
192,USGS,02198760,2017-04-10,7.69,7.25,8.12
193,USGS,02198760,2017-04-11,7.87,7.55,8.21
194,USGS,02198760,2017-04-12,7.41,6.55,8.16
195,USGS,02198760,2017-04-13,6.17,5.02,7.28
196,USGS,02198760,2017-04-14,5.42,4.47,6.40
197,USGS,02198760,2017-04-15,5.31,4.54,6.20
198,USGS,02198760,2017-04-16,5.26,4.47,6.18
199,USGS,02198760,2017-04-17,5.07,4.25,5.94
200,USGS,02198760,2017-04-18,4.86,4.08,5.59
201,USGS,02198760,2017-04-19,4.92,4.07,5.72
202,USGS,02198760,2017-04-20,4.97,4.06,5.90
203,USGS,02198760,2017-04-21,4.96,3.94,5.89
204,USGS,02198760,2017-04-22,4.98,4.05,5.90
205,USGS,02198760,2017-04-23,5.21,4.16,6.36
206,USGS,02198760,2017-04-24,5.56,4.40,6.49
207,USGS,02198760,2017-04-25,5.51,4.33,6.59
208,USGS,02198760,2017-04-26,5.64,4.58,6.76
209,USGS,02198760,2017-04-27,5.83,4.91,6.79
210,USGS,02198760,2017-04-28,5.90,4.81,6.86
211,USGS,02198760,2017-04-29,5.71,4.69,6.72
212,USGS,02198760,2017-04-30,5.61,4.51,6.69
213,USGS,02198760,2017-05-01,5.39,4.28,6.47
214,USGS,02198760,2017-05-02,5.12,4.25,5.99
215,USGS,02198760,2017-05-03,5.23,4.29,6.11
216,USGS,02198760,2017-05-04,5.40,4.27,6.33
217,USGS,02198760,2017-05-05,4.91,4.11,5.94
218,USGS,02198760,2017-05-06,4.50,3.63,5.49
219,USGS,02198760,2017-05-07,4.79,3.78,5.90
220,USGS,02198760,2017-05-08,5.05,4.11,6.11
221,USGS,02198760,2017-05-09,5.16,4.32,6.05
222,USGS,02198760,2017-05-10,4.90,3.95,5.87
223,USGS,02198760,2017-05-11,4.74,3.79,5.78
224,USGS,02198760,2017-05-12,4.68,3.72,5.88
225,USGS,02198760,2017-05-13,4.73,3.72,5.93
226,USGS,02198760,2017-05-14,4.83,3.67,5.94
227,USGS,02198760,2017-05-15,4.59,3.54,5.76
228,USGS,02198760,2017-05-16,4.56,3.64,5.56
229,USGS,02198760,2017-05-17,4.53,3.51,5.59
230,USGS,02198760,2017-05-18,4.35,3.30,5.36
231,USGS,02198760,2017-05-19,4.27,3.12,5.28
232,USGS,02198760,2017-05-20,4.22,2.99,5.36
233,USGS,02198760,2017-05-21,4.50,3.11,5.79
234,USGS,02198760,2017-05-22,4.86,3.44,6.25
235,USGS,02198760,2017-05-23,5.25,4.00,6.62
236,USGS,02198760,2017-05-24,5.52,4.50,6.60
237,USGS,02198760,2017-05-25,5.59,4.68,6.68
238,USGS,02198760,2017-05-26,5.78,4.95,6.86
239,USGS,02198760,2017-05-27,5.90,4.91,6.89
240,USGS,02198760,2017-05-28,6.02,5.17,6.94
241,USGS,02198760,2017-05-29,6.05,5.17,6.95
242,USGS,02198760,2017-05-30,5.91,4.91,6.86
243,USGS,02198760,2017-05-31,5.60,4.41,6.61
244,USGS,02198760,2017-06-01,5.20,4.14,6.11
245,USGS,02198760,2017-06-02,5.00,4.00,5.90
246,USGS,02198760,2017-06-03,4.91,3.79,5.93
247,USGS,02198760,2017-06-04,5.00,3.88,6.02
248,USGS,02198760,2017-06-05,4.96,3.84,6.03
249,USGS,02198760,2017-06-06,4.74,3.68,5.92
250,USGS,02198760,2017-06-07,5.02,3.83,6.42
251,USGS,02198760,2017-06-08,5.53,4.55,6.59
252,USGS,02198760,2017-06-09,5.57,4.66,6.55
253,USGS,02198760,2017-06-10,5.67,4.90,6.59
254,USGS,02198760,2017-06-11,5.63,4.77,6.59
255,USGS,02198760,2017-06-12,5.24,4.33,6.28
256,USGS,02198760,2017-06-13,4.94,4.01,6.00
257,USGS,02198760,2017-06-14,4.66,3.66,5.77
258,USGS,02198760,2017-06-15,4.36,3.49,5.37
259,USGS,02198760,2017-06-16,4.41,3.51,5.32
260,USGS,02198760,2017-06-17,4.62,3.51,5.64
261,USGS,02198760,2017-06-18,4.66,3.53,5.73
262,USGS,02198760,2017-06-19,4.72,3.55,5.91
263,USGS,02198760,2017-06-20,4.71,3.55,6.02
264,USGS,02198760,2017-06-21,4.93,3.64,6.29
265,USGS,02198760,2017-06-22,5.12,3.86,6.47
266,USGS,02198760,2017-06-23,5.19,3.95,6.52
267,USGS,02198760,2017-06-24,5.22,3.93,6.45
268,USGS,02198760,2017-06-25,5.27,4.23,6.44
269,USGS,02198760,2017-06-26,5.55,4.48,6.55
270,USGS,02198760,2017-06-27,5.66,4.54,6.67
271,USGS,02198760,2017-06-28,5.64,4.46,6.60
272,USGS,02198760,2017-06-29,5.57,4.38,6.50
273,USGS,02198760,2017-06-30,5.37,4.35,6.19
274,USGS,02198760,2017-07-01,5.26,4.37,6.05
275,USGS,02198760,2017-07-02,5.05,4.16,5.93
276,USGS,02198760,2017-07-03,5.23,4.32,6.21
277,USGS,02198760,2017-07-04,5.51,4.68,6.51
278,USGS,02198760,2017-07-05,5.62,4.86,6.37
279,USGS,02198760,2017-07-06,5.19,4.29,5.96
280,USGS,02198760,2017-07-07,4.83,4.02,5.90
281,USGS,02198760,2017-07-08,4.72,3.74,5.86
282,USGS,02198760,2017-07-09,4.66,3.67,5.97
283,USGS,02198760,2017-07-10,4.92,4.08,5.94
284,USGS,02198760,2017-07-11,4.93,4.06,5.94
285,USGS,02198760,2017-07-12,4.89,3.88,5.97
286,USGS,02198760,2017-07-13,4.94,3.97,5.96
287,USGS,02198760,2017-07-14,4.90,3.98,5.84
288,USGS,02198760,2017-07-15,4.75,3.82,5.65
289,USGS,02198760,2017-07-16,4.77,3.64,5.82
290,USGS,02198760,2017-07-17,5.01,3.89,6.03
291,USGS,02198760,2017-07-18,5.24,3.99,6.37
292,USGS,02198760,2017-07-19,5.59,4.60,6.71
293,USGS,02198760,2017-07-20,5.69,4.66,6.78
294,USGS,02198760,2017-07-21,5.78,4.76,6.88
295,USGS,02198760,2017-07-22,5.77,4.58,6.77
296,USGS,02198760,2017-07-23,5.60,4.51,6.65
297,USGS,02198760,2017-07-24,5.42,4.36,6.63
298,USGS,02198760,2017-07-25,5.31,4.17,6.47
299,USGS,02198760,2017-07-26,5.38,4.36,6.35
300,USGS,02198760,2017-07-27,5.46,4.43,6.39
301,USGS,02198760,2017-07-28,5.41,4.45,6.24
302,USGS,02198760,2017-07-29,5.32,4.52,6.12
303,USGS,02198760,2017-07-30,5.46,4.61,6.23
304,USGS,02198760,2017-07-31,5.62,4.70,6.40
305,USGS,02198760,2017-08-01,5.60,4.75,6.46
306,USGS,02198760,2017-08-02,5.44,4.55,6.28
307,USGS,02198760,2017-08-03,5.22,4.36,6.09
308,USGS,02198760,2017-08-04,4.97,4.04,5.96
309,USGS,02198760,2017-08-05,4.86,3.94,5.97
310,USGS,02198760,2017-08-06,5.00,4.06,6.17
311,USGS,02198760,2017-08-07,5.21,4.29,6.41
312,USGS,02198760,2017-08-08,5.29,4.35,6.35
313,USGS,02198760,2017-08-09,5.30,4.35,6.30
314,USGS,02198760,2017-08-10,5.50,4.54,6.31
315,USGS,02198760,2017-08-11,5.60,4.63,6.37
316,USGS,02198760,2017-08-12,5.80,4.94,6.46
317,USGS,02198760,2017-08-13,5.87,5.08,6.50
318,USGS,02198760,2017-08-14,5.93,5.12,6.67
319,USGS,02198760,2017-08-15,6.01,5.22,6.84
320,USGS,02198760,2017-08-16,5.90,5.01,6.80
321,USGS,02198760,2017-08-17,5.89,4.97,6.88
322,USGS,02198760,2017-08-18,5.88,4.95,6.90
323,USGS,02198760,2017-08-19,5.72,4.67,6.76
324,USGS,02198760,2017-08-20,5.70,4.61,6.74
325,USGS,02198760,2017-08-21,5.71,4.60,6.63
326,USGS,02198760,2017-08-22,5.57,4.48,6.60
327,USGS,02198760,2017-08-23,5.35,4.16,6.48
328,USGS,02198760,2017-08-24,5.24,4.15,6.25
329,USGS,02198760,2017-08-25,5.29,4.16,6.24
330,USGS,02198760,2017-08-26,5.37,4.18,6.22
331,USGS,02198760,2017-08-27,5.48,4.18,6.38
332,USGS,02198760,2017-08-28,5.33,3.92,6.20
333,USGS,02198760,2017-08-29,4.66,3.52,5.61
334,USGS,02198760,2017-08-30,4.61,3.39,5.69
335,USGS,02198760,2017-08-31,4.79,3.50,5.88
336,USGS,02198760,2017-09-01,4.79,3.49,5.79
337,USGS,02198760,2017-09-02,4.56,3.28,5.80
338,USGS,02198760,2017-09-03,4.73,3.52,5.93
339,USGS,02198760,2017-09-04,4.82,3.59,6.03
340,USGS,02198760,2017-09-05,5.02,3.79,5.99
341,USGS,02198760,2017-09-06,5.02,3.76,5.94
342,USGS,02198760,2017-09-07,5.03,3.80,5.97
343,USGS,02198760,2017-09-08,5.13,3.86,5.99
344,USGS,02198760,2017-09-09,5.45,4.03,6.31
345,USGS,02198760,2017-09-10,5.74,4.56,6.44
346,USGS,02198760,2017-09-11,7.10,5.56,8.34
347,USGS,02198760,2017-09-12,7.84,7.35,8.08
348,USGS,02198760,2017-09-13,8.45,7.53,9.09
349,USGS,02198760,2017-09-14,9.16,8.81,9.46
350,USGS,02198760,2017-09-15,9.10,8.87,9.33
351,USGS,02198760,2017-09-16,8.87,8.49,9.08
352,USGS,02198760,2017-09-17,8.51,8.02,8.92
353,USGS,02198760,2017-09-18,7.97,7.31,8.62
354,USGS,02198760,2017-09-19,7.25,6.39,8.06
355,USGS,02198760,2017-09-20,6.62,5.70,7.54
356,USGS,02198760,2017-09-21,6.25,5.33,7.04
357,USGS,02198760,2017-09-22,6.07,5.14,6.84
358,USGS,02198760,2017-09-23,5.99,5.09,6.82
359,USGS,02198760,2017-09-24,5.87,4.95,6.59
360,USGS,02198760,2017-09-25,5.75,4.74,6.55
361,USGS,02198760,2017-09-26,5.47,4.43,6.30
362,USGS,02198760,2017-09-27,5.40,4.34,6.25
363,USGS,02198760,2017-09-28,5.14,3.97,6.05
364,USGS,02198760,2017-09-29,4.93,3.82,5.95
365,USGS,02198760,2017-09-30,5.03,3.77,6.13
