,agency_cd,site_no,datetime,Gage height_Max,Gage height_Min,Gage height_Mean
136,USGS,02171850,2017-02-13,10.72,5.80,8.14
137,USGS,02171850,2017-02-14,10.93,6.38,8.67
138,USGS,02171850,2017-02-15,10.86,6.23,8.60
139,USGS,02171850,2017-02-16,10.75,6.78,8.67
140,USGS,02171850,2017-02-17,10.55,6.88,8.72
141,USGS,02171850,2017-02-18,10.32,6.74,8.46
142,USGS,02171850,2017-02-19,10.20,6.72,8.37
143,USGS,02171850,2017-02-20,10.38,6.94,8.50
144,USGS,02171850,2017-02-21,10.74,7.09,8.92
145,USGS,02171850,2017-02-22,11.00,7.07,9.11
146,USGS,02171850,2017-02-23,11.23,7.04,9.33
147,USGS,02171850,2017-02-24,11.37,7.04,9.35
148,USGS,02171850,2017-02-25,11.32,6.80,9.08
149,USGS,02171850,2017-02-26,10.90,5.86,8.47
150,USGS,02171850,2017-02-27,11.22,6.14,8.75
151,USGS,02171850,2017-02-28,11.02,6.05,8.56
152,USGS,02171850,2017-03-01,10.74,5.82,8.17
153,USGS,02171850,2017-03-02,10.67,5.60,7.82
154,USGS,02171850,2017-03-03,10.67,5.81,8.00
155,USGS,02171850,2017-03-04,10.35,5.96,7.99
156,USGS,02171850,2017-03-05,10.44,6.02,7.98
157,USGS,02171850,2017-03-06,10.75,6.10,8.36
158,USGS,02171850,2017-03-07,10.85,6.07,8.38
159,USGS,02171850,2017-03-08,10.59,5.83,8.13
160,USGS,02171850,2017-03-09,10.79,5.75,8.34
161,USGS,02171850,2017-03-10,10.88,5.73,8.23
162,USGS,02171850,2017-03-11,11.01,5.78,8.63
163,USGS,02171850,2017-03-12,11.08,6.29,8.78
164,USGS,02171850,2017-03-13,11.32,6.54,9.15
165,USGS,02171850,2017-03-14,10.56,5.96,8.42
166,USGS,02171850,2017-03-15,10.35,5.71,7.77
167,USGS,02171850,2017-03-16,10.29,6.03,7.98
168,USGS,02171850,2017-03-17,10.19,6.13,8.01
169,USGS,02171850,2017-03-18,10.19,6.08,7.76
170,USGS,02171850,2017-03-19,10.04,6.15,8.10
171,USGS,02171850,2017-03-20,10.64,7.31,8.90
172,USGS,02171850,2017-03-21,10.63,7.16,8.79
173,USGS,02171850,2017-03-22,10.62,6.97,9.02
174,USGS,02171850,2017-03-23,11.33,7.25,9.59
175,USGS,02171850,2017-03-24,11.08,6.78,9.02
176,USGS,02171850,2017-03-25,11.01,6.40,8.80
177,USGS,02171850,2017-03-26,11.23,6.51,9.00
178,USGS,02171850,2017-03-27,11.39,6.37,8.99
179,USGS,02171850,2017-03-28,11.41,6.42,9.06
180,USGS,02171850,2017-03-29,11.76,6.29,9.04
181,USGS,02171850,2017-03-30,11.94,7.06,9.63
182,USGS,02171850,2017-03-31,11.79,6.64,9.41
183,USGS,02171850,2017-04-01,11.24,6.29,8.68
184,USGS,02171850,2017-04-02,11.20,6.58,9.02
185,USGS,02171850,2017-04-03,11.57,7.22,9.43
186,USGS,02171850,2017-04-04,11.45,6.50,8.95
187,USGS,02171850,2017-04-05,10.93,6.90,9.04
188,USGS,02171850,2017-04-06,11.89,6.10,9.12
189,USGS,02171850,2017-04-07,10.54,5.84,8.25
190,USGS,02171850,2017-04-08,11.45,6.52,9.38
191,USGS,02171850,2017-04-09,11.47,7.10,9.46
192,USGS,02171850,2017-04-10,11.36,6.92,9.31
193,USGS,02171850,2017-04-11,11.36,6.79,9.17
194,USGS,02171850,2017-04-12,11.18,6.76,9.01
195,USGS,02171850,2017-04-13,11.16,6.75,8.89
196,USGS,02171850,2017-04-14,11.35,7.16,9.23
197,USGS,02171850,2017-04-15,11.11,7.17,9.17
198,USGS,02171850,2017-04-16,11.02,7.06,8.88
199,USGS,02171850,2017-04-17,10.86,6.96,8.70
200,USGS,02171850,2017-04-18,10.55,6.88,8.80
201,USGS,02171850,2017-04-19,11.02,7.63,9.31
202,USGS,02171850,2017-04-20,11.09,7.36,9.30
203,USGS,02171850,2017-04-21,11.03,7.10,9.16
204,USGS,02171850,2017-04-22,10.88,6.80,8.99
205,USGS,02171850,2017-04-23,11.66,6.77,9.53
206,USGS,02171850,2017-04-24,12.22,7.87,10.52
207,USGS,02171850,2017-04-25,12.01,7.71,10.27
208,USGS,02171850,2017-04-26,11.96,7.49,9.98
209,USGS,02171850,2017-04-27,12.06,7.47,9.91
210,USGS,02171850,2017-04-28,11.82,7.33,9.76
211,USGS,02171850,2017-04-29,11.68,7.20,9.47
212,USGS,02171850,2017-04-30,11.56,7.36,9.44
213,USGS,02171850,2017-05-01,11.60,7.58,9.52
214,USGS,02171850,2017-05-02,11.45,7.40,9.23
215,USGS,02171850,2017-05-03,11.16,7.47,9.48
216,USGS,02171850,2017-05-04,11.47,8.19,10.03
217,USGS,02171850,2017-05-05,11.72,7.29,9.69
218,USGS,02171850,2017-05-06,10.68,6.95,8.89
219,USGS,02171850,2017-05-07,10.94,6.88,8.89
220,USGS,02171850,2017-05-08,11.32,7.04,9.14
221,USGS,02171850,2017-05-09,11.39,7.00,9.19
222,USGS,02171850,2017-05-10,11.31,6.81,9.00
223,USGS,02171850,2017-05-11,11.22,6.64,8.90
224,USGS,02171850,2017-05-12,11.73,6.94,9.35
225,USGS,02171850,2017-05-13,11.39,7.14,9.35
226,USGS,02171850,2017-05-14,11.24,7.39,9.36
227,USGS,02171850,2017-05-15,11.06,7.04,8.92
228,USGS,02171850,2017-05-16,11.03,7.15,8.98
229,USGS,02171850,2017-05-17,10.83,6.79,8.56
230,USGS,02171850,2017-05-18,10.59,6.48,8.42
231,USGS,02171850,2017-05-19,10.52,6.39,8.47
232,USGS,02171850,2017-05-20,10.60,6.40,8.63
233,USGS,02171850,2017-05-21,11.23,6.53,9.09
234,USGS,02171850,2017-05-22,11.51,6.87,9.56
235,USGS,02171850,2017-05-23,11.64,6.82,9.52
236,USGS,02171850,2017-05-24,11.99,6.57,9.33
237,USGS,02171850,2017-05-25,11.54,6.25,9.14
238,USGS,02171850,2017-05-26,11.81,6.47,8.95
239,USGS,02171850,2017-05-27,11.91,6.96,9.42
240,USGS,02171850,2017-05-28,11.79,7.13,9.51
241,USGS,02171850,2017-05-29,11.68,7.30,9.53
242,USGS,02171850,2017-05-30,11.63,7.37,9.48
243,USGS,02171850,2017-05-31,11.50,7.39,9.40
244,USGS,02171850,2017-06-01,11.13,7.19,9.24
245,USGS,02171850,2017-06-02,11.25,7.18,9.33
246,USGS,02171850,2017-06-03,11.37,7.38,9.54
247,USGS,02171850,2017-06-04,11.53,7.46,9.73
248,USGS,02171850,2017-06-05,11.38,7.34,9.58
249,USGS,02171850,2017-06-06,11.28,6.54,8.98
250,USGS,02171850,2017-06-07,11.91,7.24,9.73
251,USGS,02171850,2017-06-08,11.80,7.65,10.00
252,USGS,02171850,2017-06-09,11.53,7.41,9.65
253,USGS,02171850,2017-06-10,11.30,6.97,9.20
254,USGS,02171850,2017-06-11,11.10,6.80,8.91
255,USGS,02171850,2017-06-12,11.03,6.75,8.74
256,USGS,02171850,2017-06-13,10.87,6.73,8.68
257,USGS,02171850,2017-06-14,10.71,6.65,8.48
258,USGS,02171850,2017-06-15,10.63,6.37,8.37
259,USGS,02171850,2017-06-16,10.67,6.64,8.71
260,USGS,02171850,2017-06-17,10.77,6.75,8.87
261,USGS,02171850,2017-06-18,10.86,6.56,8.86
262,USGS,02171850,2017-06-19,11.06,6.55,8.90
263,USGS,02171850,2017-06-20,11.10,6.23,8.76
264,USGS,02171850,2017-06-21,11.55,6.18,9.03
265,USGS,02171850,2017-06-22,11.69,6.23,9.14
266,USGS,02171850,2017-06-23,11.70,6.25,9.11
267,USGS,02171850,2017-06-24,11.63,6.13,8.89
268,USGS,02171850,2017-06-25,11.73,6.66,8.98
269,USGS,02171850,2017-06-26,11.89,7.00,9.47
270,USGS,02171850,2017-06-27,11.71,7.15,9.57
271,USGS,02171850,2017-06-28,11.71,7.46,9.69
272,USGS,02171850,2017-06-29,11.65,7.49,9.60
273,USGS,02171850,2017-06-30,11.29,7.23,9.32
274,USGS,02171850,2017-07-01,10.94,6.96,8.95
275,USGS,02171850,2017-07-02,10.74,6.36,8.67
276,USGS,02171850,2017-07-03,10.99,6.69,8.90
277,USGS,02171850,2017-07-04,11.01,6.52,8.86
278,USGS,02171850,2017-07-05,10.93,6.37,8.67
279,USGS,02171850,2017-07-06,10.94,6.22,8.50
280,USGS,02171850,2017-07-07,10.97,6.25,8.45
281,USGS,02171850,2017-07-08,10.96,6.30,8.51
282,USGS,02171850,2017-07-09,11.25,6.41,8.66
283,USGS,02171850,2017-07-10,11.08,6.50,8.76
284,USGS,02171850,2017-07-11,11.05,6.51,8.67
285,USGS,02171850,2017-07-12,11.02,6.64,8.73
286,USGS,02171850,2017-07-13,10.90,6.63,8.68
287,USGS,02171850,2017-07-14,10.83,6.47,8.55
288,USGS,02171850,2017-07-15,10.67,6.29,8.44
289,USGS,02171850,2017-07-16,11.12,6.40,8.82
290,USGS,02171850,2017-07-17,10.98,6.60,8.95
291,USGS,02171850,2017-07-18,11.16,6.41,8.93
292,USGS,02171850,2017-07-19,11.53,6.43,9.16
293,USGS,02171850,2017-07-20,11.76,6.52,9.37
294,USGS,02171850,2017-07-21,11.81,6.46,9.35
295,USGS,02171850,2017-07-22,11.71,6.29,9.18
296,USGS,02171850,2017-07-23,11.49,6.32,8.99
297,USGS,02171850,2017-07-24,11.41,6.20,8.83
298,USGS,02171850,2017-07-25,11.36,6.33,8.81
299,USGS,02171850,2017-07-26,11.52,6.60,9.10
300,USGS,02171850,2017-07-27,11.43,6.87,9.16
301,USGS,02171850,2017-07-28,11.10,6.76,8.91
302,USGS,02171850,2017-07-29,10.79,6.60,8.60
303,USGS,02171850,2017-07-30,11.12,6.83,9.19
304,USGS,02171850,2017-07-31,11.43,7.57,9.73
305,USGS,02171850,2017-08-01,11.33,7.62,9.64
306,USGS,02171850,2017-08-02,11.10,7.16,9.26
307,USGS,02171850,2017-08-03,11.10,7.28,9.16
308,USGS,02171850,2017-08-04,11.09,6.78,8.90
309,USGS,02171850,2017-08-05,10.99,6.58,8.72
310,USGS,02171850,2017-08-06,11.20,6.59,8.79
311,USGS,02171850,2017-08-07,11.12,6.64,8.88
312,USGS,02171850,2017-08-08,11.13,6.35,8.61
313,USGS,02171850,2017-08-09,11.40,6.64,8.92
314,USGS,02171850,2017-08-10,11.30,7.03,9.27
315,USGS,02171850,2017-08-11,11.21,6.97,9.16
316,USGS,02171850,2017-08-12,11.07,6.88,9.00
317,USGS,02171850,2017-08-13,10.91,6.46,8.71
318,USGS,02171850,2017-08-14,11.16,6.53,8.93
319,USGS,02171850,2017-08-15,11.37,6.70,9.19
320,USGS,02171850,2017-08-16,11.47,6.50,9.14
321,USGS,02171850,2017-08-17,11.54,6.76,9.38
322,USGS,02171850,2017-08-18,11.60,6.54,9.36
323,USGS,02171850,2017-08-19,11.59,6.29,9.11
324,USGS,02171850,2017-08-20,11.72,6.46,9.22
325,USGS,02171850,2017-08-21,11.61,6.54,9.27
326,USGS,02171850,2017-08-22,11.56,6.65,9.24
327,USGS,02171850,2017-08-23,11.37,6.55,9.10
328,USGS,02171850,2017-08-24,11.47,6.75,9.28
329,USGS,02171850,2017-08-25,11.45,7.07,9.54
330,USGS,02171850,2017-08-26,11.44,7.45,9.77
331,USGS,02171850,2017-08-27,11.64,8.03,10.13
332,USGS,02171850,2017-08-28,11.71,8.21,10.27
333,USGS,02171850,2017-08-29,11.23,7.83,9.59
334,USGS,02171850,2017-08-30,11.41,8.01,9.77
335,USGS,02171850,2017-08-31,11.36,7.80,9.69
336,USGS,02171850,2017-09-01,11.19,7.30,9.39
337,USGS,02171850,2017-09-02,11.43,6.98,9.37
338,USGS,02171850,2017-09-03,11.26,7.01,9.26
339,USGS,02171850,2017-09-04,11.52,6.98,9.27
340,USGS,02171850,2017-09-05,11.49,6.93,9.34
341,USGS,02171850,2017-09-06,11.24,6.89,9.24
342,USGS,02171850,2017-09-07,11.47,6.73,9.24
343,USGS,02171850,2017-09-08,11.64,7.21,9.65
344,USGS,02171850,2017-09-09,11.91,7.83,10.20
345,USGS,02171850,2017-09-10,12.02,8.64,10.61
346,USGS,02171850,2017-09-11,13.27,9.37,11.78
347,USGS,02171850,2017-09-12,12.77,8.75,10.91
348,USGS,02171850,2017-09-13,11.69,7.69,9.85
349,USGS,02171850,2017-09-14,11.70,7.60,9.82
350,USGS,02171850,2017-09-15,11.65,7.25,9.69
351,USGS,02171850,2017-09-16,11.84,7.26,9.82
352,USGS,02171850,2017-09-17,11.99,7.74,10.14
353,USGS,02171850,2017-09-18,11.98,7.76,10.19
354,USGS,02171850,2017-09-19,11.89,7.66,10.13
355,USGS,02171850,2017-09-20,11.76,7.70,10.04
356,USGS,02171850,2017-09-21,11.73,7.69,9.95
357,USGS,02171850,2017-09-22,11.66,7.65,9.86
358,USGS,02171850,2017-09-23,11.52,7.65,9.84
359,USGS,02171850,2017-09-24,11.71,8.04,10.16
360,USGS,02171850,2017-09-25,11.69,8.43,10.22
361,USGS,02171850,2017-09-26,11.64,8.24,10.11
362,USGS,02171850,2017-09-27,11.55,8.03,10.02
363,USGS,02171850,2017-09-28,11.52,8.17,9.96
364,USGS,02171850,2017-09-29,11.34,7.90,9.79
365,USGS,02171850,2017-09-30,11.45,7.97,9.92
