,agency_cd,site_no,datetime,Gage height_Mean,Gage height_Min,Gage height_Max
139,USGS,02195520,2017-02-16,14.81,14.22,15.35
140,USGS,02195520,2017-02-17,14.79,14.15,15.55
141,USGS,02195520,2017-02-18,15.20,14.29,16.45
142,USGS,02195520,2017-02-19,13.79,13.04,15.48
143,USGS,02195520,2017-02-20,15.26,14.54,15.85
144,USGS,02195520,2017-02-21,15.25,14.63,15.82
145,USGS,02195520,2017-02-22,14.84,14.07,15.95
146,USGS,02195520,2017-02-23,14.64,13.95,15.36
147,USGS,02195520,2017-02-24,14.51,14.06,14.94
148,USGS,02195520,2017-02-25,13.97,13.00,14.77
149,USGS,02195520,2017-02-26,14.44,13.51,15.71
150,USGS,02195520,2017-02-27,14.17,13.60,14.70
151,USGS,02195520,2017-02-28,13.89,13.02,15.29
152,USGS,02195520,2017-03-01,14.19,13.59,15.60
153,USGS,02195520,2017-03-02,14.53,14.09,15.26
154,USGS,02195520,2017-03-03,14.92,14.17,15.77
155,USGS,02195520,2017-03-04,14.63,13.97,15.97
156,USGS,02195520,2017-03-05,14.54,13.43,15.93
157,USGS,02195520,2017-03-06,14.37,13.65,15.24
158,USGS,02195520,2017-03-07,13.99,13.09,15.20
159,USGS,02195520,2017-03-08,14.53,13.95,15.22
160,USGS,02195520,2017-03-09,14.30,13.77,14.88
161,USGS,02195520,2017-03-10,14.13,13.53,14.67
162,USGS,02195520,2017-03-11,14.47,14.07,15.47
163,USGS,02195520,2017-03-12,14.76,13.89,15.75
164,USGS,02195520,2017-03-13,14.31,13.40,15.02
165,USGS,02195520,2017-03-14,14.57,13.58,15.78
166,USGS,02195520,2017-03-15,14.48,13.51,15.66
167,USGS,02195520,2017-03-16,14.47,13.52,15.48
168,USGS,02195520,2017-03-17,14.65,13.58,16.10
169,USGS,02195520,2017-03-18,14.55,13.43,15.95
170,USGS,02195520,2017-03-19,14.35,13.27,15.78
171,USGS,02195520,2017-03-20,14.55,13.59,15.51
172,USGS,02195520,2017-03-21,14.15,13.47,14.70
173,USGS,02195520,2017-03-22,14.52,13.88,15.21
174,USGS,02195520,2017-03-23,14.86,14.13,15.50
175,USGS,02195520,2017-03-24,14.81,14.00,15.71
176,USGS,02195520,2017-03-25,14.62,14.03,15.23
177,USGS,02195520,2017-03-26,13.80,12.80,15.54
178,USGS,02195520,2017-03-27,14.43,13.75,15.49
179,USGS,02195520,2017-03-28,14.44,13.53,15.65
180,USGS,02195520,2017-03-29,14.47,13.47,15.61
181,USGS,02195520,2017-03-30,14.47,13.49,15.93
182,USGS,02195520,2017-03-31,14.69,14.26,15.43
183,USGS,02195520,2017-04-01,14.76,14.02,15.36
184,USGS,02195520,2017-04-02,14.20,13.10,15.95
185,USGS,02195520,2017-04-03,14.82,13.98,16.09
186,USGS,02195520,2017-04-04,14.81,14.18,15.60
187,USGS,02195520,2017-04-05,14.91,14.27,16.16
188,USGS,02195520,2017-04-06,16.16,15.68,17.62
189,USGS,02195520,2017-04-07,15.14,13.48,16.47
190,USGS,02195520,2017-04-08,14.29,13.14,15.48
191,USGS,02195520,2017-04-09,13.98,13.12,14.83
192,USGS,02195520,2017-04-10,13.62,12.78,15.68
193,USGS,02195520,2017-04-11,15.36,14.66,16.39
194,USGS,02195520,2017-04-12,15.04,14.29,16.09
195,USGS,02195520,2017-04-13,14.87,14.07,15.82
196,USGS,02195520,2017-04-14,14.69,13.76,15.59
197,USGS,02195520,2017-04-15,14.71,13.76,15.86
198,USGS,02195520,2017-04-16,14.34,13.18,15.34
199,USGS,02195520,2017-04-17,14.35,13.27,15.45
200,USGS,02195520,2017-04-18,14.41,13.45,15.54
201,USGS,02195520,2017-04-19,14.47,13.27,15.51
202,USGS,02195520,2017-04-20,14.26,13.22,15.25
203,USGS,02195520,2017-04-21,14.43,13.53,15.48
204,USGS,02195520,2017-04-22,14.41,13.25,15.85
205,USGS,02195520,2017-04-23,14.52,13.23,15.91
206,USGS,02195520,2017-04-24,14.25,13.09,15.61
207,USGS,02195520,2017-04-25,14.63,13.57,16.05
208,USGS,02195520,2017-04-26,14.72,13.64,15.95
209,USGS,02195520,2017-04-27,14.78,13.75,15.87
210,USGS,02195520,2017-04-28,14.94,13.84,16.03
211,USGS,02195520,2017-04-29,14.94,14.09,15.83
212,USGS,02195520,2017-04-30,14.53,13.44,15.31
213,USGS,02195520,2017-05-01,14.25,13.02,15.42
214,USGS,02195520,2017-05-02,14.50,13.62,15.78
215,USGS,02195520,2017-05-03,14.69,13.48,16.20
216,USGS,02195520,2017-05-04,14.71,14.06,15.53
217,USGS,02195520,2017-05-05,15.19,14.67,15.75
218,USGS,02195520,2017-05-06,14.94,14.21,15.54
219,USGS,02195520,2017-05-07,14.73,13.77,15.48
220,USGS,02195520,2017-05-08,15.07,14.22,15.85
221,USGS,02195520,2017-05-09,14.71,13.75,15.82
222,USGS,02195520,2017-05-10,14.87,13.94,15.80
223,USGS,02195520,2017-05-11,14.75,13.64,15.78
224,USGS,02195520,2017-05-12,14.79,13.63,16.23
225,USGS,02195520,2017-05-13,15.47,14.69,16.36
226,USGS,02195520,2017-05-14,14.67,14.06,15.29
227,USGS,02195520,2017-05-15,14.04,12.83,15.31
228,USGS,02195520,2017-05-16,14.39,13.17,15.85
229,USGS,02195520,2017-05-17,14.63,13.47,15.80
230,USGS,02195520,2017-05-18,14.80,13.76,15.78
231,USGS,02195520,2017-05-19,14.80,13.75,15.93
232,USGS,02195520,2017-05-20,14.94,13.87,16.04
233,USGS,02195520,2017-05-21,14.68,13.43,16.16
234,USGS,02195520,2017-05-22,14.74,13.67,15.78
235,USGS,02195520,2017-05-23,14.69,13.51,15.97
236,USGS,02195520,2017-05-24,14.90,13.80,16.24
237,USGS,02195520,2017-05-25,15.66,14.96,16.93
238,USGS,02195520,2017-05-26,15.35,14.36,16.67
239,USGS,02195520,2017-05-27,15.00,13.83,16.55
240,USGS,02195520,2017-05-28,14.72,13.48,16.13
241,USGS,02195520,2017-05-29,14.54,13.29,16.02
242,USGS,02195520,2017-05-30,14.77,13.67,15.92
243,USGS,02195520,2017-05-31,14.79,13.49,16.38
244,USGS,02195520,2017-06-01,14.88,13.79,16.37
245,USGS,02195520,2017-06-02,14.88,13.61,16.26
246,USGS,02195520,2017-06-03,14.87,13.71,16.00
247,USGS,02195520,2017-06-04,14.77,13.58,16.02
248,USGS,02195520,2017-06-05,14.73,13.59,15.81
249,USGS,02195520,2017-06-06,14.71,13.56,16.14
250,USGS,02195520,2017-06-07,14.70,13.60,16.37
251,USGS,02195520,2017-06-08,15.43,14.81,16.37
252,USGS,02195520,2017-06-09,14.48,13.32,16.24
253,USGS,02195520,2017-06-10,14.95,14.14,15.57
254,USGS,02195520,2017-06-11,14.68,13.69,15.37
255,USGS,02195520,2017-06-12,14.63,13.35,16.32
256,USGS,02195520,2017-06-13,14.68,13.60,15.92
257,USGS,02195520,2017-06-14,14.59,13.33,16.07
258,USGS,02195520,2017-06-15,14.54,13.26,16.15
259,USGS,02195520,2017-06-16,14.70,13.59,15.92
260,USGS,02195520,2017-06-17,14.69,13.34,16.58
261,USGS,02195520,2017-06-18,14.76,13.43,16.24
262,USGS,02195520,2017-06-19,14.75,13.42,16.73
263,USGS,02195520,2017-06-20,14.81,13.60,16.64
264,USGS,02195520,2017-06-21,14.80,13.57,16.35
265,USGS,02195520,2017-06-22,14.80,13.60,16.22
266,USGS,02195520,2017-06-23,14.87,13.78,16.10
267,USGS,02195520,2017-06-24,14.85,13.71,16.05
268,USGS,02195520,2017-06-25,15.11,14.39,15.92
269,USGS,02195520,2017-06-26,14.84,13.72,16.63
270,USGS,02195520,2017-06-27,15.14,14.26,16.25
271,USGS,02195520,2017-06-28,14.87,13.71,16.54
272,USGS,02195520,2017-06-29,14.88,13.64,16.34
273,USGS,02195520,2017-06-30,15.02,13.90,16.13
274,USGS,02195520,2017-07-01,15.63,14.33,16.57
275,USGS,02195520,2017-07-02,14.65,13.95,15.44
276,USGS,02195520,2017-07-03,14.29,12.98,16.02
277,USGS,02195520,2017-07-04,14.87,13.63,16.36
278,USGS,02195520,2017-07-05,15.18,14.10,16.31
279,USGS,02195520,2017-07-06,15.43,14.37,16.51
280,USGS,02195520,2017-07-07,15.45,14.41,16.48
281,USGS,02195520,2017-07-08,15.26,14.18,16.42
282,USGS,02195520,2017-07-09,14.98,13.78,16.35
283,USGS,02195520,2017-07-10,14.89,13.76,16.34
284,USGS,02195520,2017-07-11,14.88,13.74,15.98
285,USGS,02195520,2017-07-12,14.98,13.93,15.95
286,USGS,02195520,2017-07-13,15.14,14.05,16.38
287,USGS,02195520,2017-07-14,15.09,13.96,16.31
288,USGS,02195520,2017-07-15,15.03,13.85,16.23
289,USGS,02195520,2017-07-16,15.54,14.84,16.34
290,USGS,02195520,2017-07-17,15.20,14.09,16.59
291,USGS,02195520,2017-07-18,15.73,14.88,16.54
292,USGS,02195520,2017-07-19,15.30,14.30,16.42
293,USGS,02195520,2017-07-20,14.91,13.77,15.76
294,USGS,02195520,2017-07-21,14.83,13.89,15.91
295,USGS,02195520,2017-07-22,14.73,13.75,15.73
296,USGS,02195520,2017-07-23,14.69,13.59,15.90
297,USGS,02195520,2017-07-24,15.08,14.04,16.06
298,USGS,02195520,2017-07-25,15.10,13.92,16.24
299,USGS,02195520,2017-07-26,14.96,13.75,16.37
300,USGS,02195520,2017-07-27,15.11,14.10,16.74
301,USGS,02195520,2017-07-28,15.52,14.55,16.73
302,USGS,02195520,2017-07-29,15.54,15.09,16.08
303,USGS,02195520,2017-07-30,15.30,14.15,16.38
304,USGS,02195520,2017-07-31,14.71,13.35,16.16
305,USGS,02195520,2017-08-01,14.81,13.66,15.91
306,USGS,02195520,2017-08-02,15.02,13.90,16.09
307,USGS,02195520,2017-08-03,15.18,14.02,16.30
308,USGS,02195520,2017-08-04,15.26,14.11,16.54
309,USGS,02195520,2017-08-05,15.26,14.13,16.46
310,USGS,02195520,2017-08-06,15.25,14.42,15.75
311,USGS,02195520,2017-08-07,15.29,13.99,16.52
312,USGS,02195520,2017-08-08,15.17,14.02,16.28
313,USGS,02195520,2017-08-09,14.89,13.68,16.01
314,USGS,02195520,2017-08-10,14.61,13.23,15.77
315,USGS,02195520,2017-08-11,14.86,13.64,16.23
316,USGS,02195520,2017-08-12,14.99,13.82,16.20
317,USGS,02195520,2017-08-13,14.95,13.71,16.24
318,USGS,02195520,2017-08-14,15.21,14.15,16.20
319,USGS,02195520,2017-08-15,15.42,14.40,16.41
320,USGS,02195520,2017-08-16,15.23,14.05,16.66
321,USGS,02195520,2017-08-17,14.99,13.72,16.80
322,USGS,02195520,2017-08-18,14.87,13.59,16.88
323,USGS,02195520,2017-08-19,14.72,13.29,16.34
324,USGS,02195520,2017-08-20,14.88,13.58,16.43
325,USGS,02195520,2017-08-21,14.95,13.61,16.81
326,USGS,02195520,2017-08-22,14.92,13.62,16.50
327,USGS,02195520,2017-08-23,14.86,13.68,16.47
328,USGS,02195520,2017-08-24,14.91,13.72,16.20
329,USGS,02195520,2017-08-25,14.85,13.75,16.01
330,USGS,02195520,2017-08-26,14.70,13.52,16.22
331,USGS,02195520,2017-08-27,14.71,13.52,16.07
332,USGS,02195520,2017-08-28,14.73,13.59,16.22
333,USGS,02195520,2017-08-29,14.66,13.57,16.41
334,USGS,02195520,2017-08-30,14.80,13.72,16.12
335,USGS,02195520,2017-08-31,14.86,13.66,16.05
336,USGS,02195520,2017-09-01,14.76,13.57,15.81
337,USGS,02195520,2017-09-02,14.72,13.51,16.30
338,USGS,02195520,2017-09-03,14.79,13.54,16.33
339,USGS,02195520,2017-09-04,14.77,13.62,16.18
340,USGS,02195520,2017-09-05,14.91,13.88,15.91
341,USGS,02195520,2017-09-06,15.07,14.05,16.05
342,USGS,02195520,2017-09-07,15.12,13.97,16.50
343,USGS,02195520,2017-09-08,15.10,13.96,16.52
344,USGS,02195520,2017-09-09,15.13,13.99,16.55
345,USGS,02195520,2017-09-10,15.12,13.99,16.53
346,USGS,02195520,2017-09-11,15.18,14.10,16.63
347,USGS,02195520,2017-09-12,15.24,14.12,16.24
348,USGS,02195520,2017-09-13,15.35,14.39,16.38
349,USGS,02195520,2017-09-14,15.09,13.88,16.23
350,USGS,02195520,2017-09-15,14.68,13.55,16.12
351,USGS,02195520,2017-09-16,15.00,13.77,16.53
352,USGS,02195520,2017-09-17,15.10,13.88,16.55
353,USGS,02195520,2017-09-18,14.94,13.51,16.86
354,USGS,02195520,2017-09-19,15.18,14.07,16.31
355,USGS,02195520,2017-09-20,15.04,13.86,16.19
356,USGS,02195520,2017-09-21,14.82,13.78,15.85
357,USGS,02195520,2017-09-22,14.78,13.71,16.21
358,USGS,02195520,2017-09-23,14.84,13.56,16.42
359,USGS,02195520,2017-09-24,14.97,13.83,16.25
360,USGS,02195520,2017-09-25,14.98,13.94,16.15
361,USGS,02195520,2017-09-26,15.03,13.98,16.14
362,USGS,02195520,2017-09-27,15.03,13.97,16.12
363,USGS,02195520,2017-09-28,15.00,13.86,16.01
364,USGS,02195520,2017-09-29,15.01,13.96,16.15
365,USGS,02195520,2017-09-30,14.67,13.78,16.56
