,agency_cd,site_no,datetime,Gage height_Mean,Gage height_Max,Gage height_Min
160,USGS,021623950,2017-07-12,2.55,2.59,2.50
161,USGS,021623950,2017-07-13,2.56,2.90,2.48
162,USGS,021623950,2017-07-14,2.57,2.72,2.50
163,USGS,021623950,2017-07-15,2.57,2.63,2.52
164,USGS,021623950,2017-07-16,2.55,2.69,2.50
165,USGS,021623950,2017-07-17,2.57,2.71,2.51
166,USGS,021623950,2017-07-18,2.52,2.57,2.48
167,USGS,021623950,2017-07-19,2.49,2.51,2.45
168,USGS,021623950,2017-07-20,2.47,2.49,2.43
169,USGS,021623950,2017-07-21,2.45,2.48,2.42
170,USGS,021623950,2017-07-22,2.44,2.46,2.41
171,USGS,021623950,2017-07-23,2.43,2.45,2.41
172,USGS,021623950,2017-07-24,2.42,2.45,2.40
173,USGS,021623950,2017-07-25,2.41,2.43,2.39
174,USGS,021623950,2017-07-26,2.40,2.42,2.38
175,USGS,021623950,2017-07-27,2.47,2.94,2.39
176,USGS,021623950,2017-07-28,2.52,2.72,2.44
177,USGS,021623950,2017-07-29,2.45,2.49,2.41
178,USGS,021623950,2017-07-30,2.41,2.43,2.39
179,USGS,021623950,2017-07-31,2.40,2.42,2.38
180,USGS,021623950,2017-08-01,2.39,2.41,2.37
181,USGS,021623950,2017-08-02,2.38,2.40,2.37
182,USGS,021623950,2017-08-03,2.38,2.40,2.36
183,USGS,021623950,2017-08-04,2.39,2.55,2.36
184,USGS,021623950,2017-08-05,2.40,2.53,2.36
185,USGS,021623950,2017-08-06,2.37,2.38,2.35
186,USGS,021623950,2017-08-07,2.49,2.62,2.37
187,USGS,021623950,2017-08-08,2.43,2.46,2.41
188,USGS,021623950,2017-08-09,2.41,2.43,2.39
189,USGS,021623950,2017-08-10,2.39,2.41,2.38
190,USGS,021623950,2017-08-11,2.71,3.60,2.38
191,USGS,021623950,2017-08-12,2.71,2.80,2.62
192,USGS,021623950,2017-08-13,2.63,2.70,2.58
193,USGS,021623950,2017-08-14,2.69,2.88,2.57
194,USGS,021623950,2017-08-15,2.65,2.76,2.59
195,USGS,021623950,2017-08-16,2.61,2.65,2.57
196,USGS,021623950,2017-08-17,2.56,2.60,2.51
197,USGS,021623950,2017-08-18,2.53,2.55,2.49
198,USGS,021623950,2017-08-19,2.50,2.53,2.46
199,USGS,021623950,2017-08-20,2.48,2.51,2.44
200,USGS,021623950,2017-08-21,2.47,2.49,2.44
201,USGS,021623950,2017-08-22,2.45,2.48,2.42
202,USGS,021623950,2017-08-23,2.44,2.47,2.42
203,USGS,021623950,2017-08-24,2.43,2.45,2.41
204,USGS,021623950,2017-08-25,2.43,2.46,2.40
205,USGS,021623950,2017-08-26,2.42,2.45,2.40
206,USGS,021623950,2017-08-27,2.42,2.44,2.40
207,USGS,021623950,2017-08-28,2.41,2.42,2.39
208,USGS,021623950,2017-08-29,2.41,2.43,2.39
209,USGS,021623950,2017-08-30,2.40,2.42,2.39
210,USGS,021623950,2017-08-31,2.45,2.57,2.39
211,USGS,021623950,2017-09-01,2.49,2.71,2.42
212,USGS,021623950,2017-09-02,2.43,2.48,2.40
213,USGS,021623950,2017-09-03,2.41,2.43,2.38
214,USGS,021623950,2017-09-04,2.39,2.41,2.37
215,USGS,021623950,2017-09-05,2.39,2.49,2.37
216,USGS,021623950,2017-09-06,2.46,2.59,2.39
217,USGS,021623950,2017-09-07,2.40,2.43,2.38
218,USGS,021623950,2017-09-08,2.39,2.40,2.37
219,USGS,021623950,2017-09-09,2.38,2.39,2.36
220,USGS,021623950,2017-09-10,2.37,2.38,2.36
221,USGS,021623950,2017-09-11,2.50,2.97,2.36
222,USGS,021623950,2017-09-12,2.95,3.18,2.76
223,USGS,021623950,2017-09-13,2.67,2.79,2.57
224,USGS,021623950,2017-09-14,2.58,2.62,2.53
225,USGS,021623950,2017-09-15,2.53,2.56,2.49
226,USGS,021623950,2017-09-16,2.50,2.53,2.47
227,USGS,021623950,2017-09-17,2.48,2.51,2.46
228,USGS,021623950,2017-09-18,2.47,2.49,2.44
229,USGS,021623950,2017-09-19,2.46,2.48,2.44
230,USGS,021623950,2017-09-20,2.45,2.47,2.42
231,USGS,021623950,2017-09-21,2.44,2.46,2.41
232,USGS,021623950,2017-09-22,2.44,2.45,2.42
233,USGS,021623950,2017-09-23,2.43,2.45,2.41
234,USGS,021623950,2017-09-24,2.42,2.44,2.40
235,USGS,021623950,2017-09-25,2.42,2.43,2.40
236,USGS,021623950,2017-09-26,2.41,2.43,2.39
237,USGS,021623950,2017-09-27,2.40,2.42,2.39
238,USGS,021623950,2017-09-28,2.40,2.41,2.38
239,USGS,021623950,2017-09-29,2.39,2.41,2.38
240,USGS,021623950,2017-09-30,2.39,2.40,2.37
