,agency_cd,site_no,datetime,Gage height_Max,Gage height_Mean,Gage height_Min
55,USGS,02158408,2016-11-24,3.40,3.36,3.32
56,USGS,02158408,2016-11-25,3.36,3.34,3.31
57,USGS,02158408,2016-11-26,3.40,3.35,3.33
58,USGS,02158408,2016-11-27,3.40,3.38,3.35
59,USGS,02158408,2016-11-28,3.43,3.41,3.38
60,USGS,02158408,2016-11-29,4.94,4.04,3.40
61,USGS,02158408,2016-11-30,5.82,4.55,4.29
62,USGS,02158408,2016-12-01,5.47,4.58,4.32
63,USGS,02158408,2016-12-02,4.32,4.16,4.04
64,USGS,02158408,2016-12-03,4.04,3.95,3.88
65,USGS,02158408,2016-12-04,4.21,3.97,3.85
66,USGS,02158408,2016-12-05,4.29,4.15,4.06
67,USGS,02158408,2016-12-06,4.68,4.33,4.05
68,USGS,02158408,2016-12-07,4.45,4.27,4.16
69,USGS,02158408,2016-12-08,4.16,4.06,3.99
70,USGS,02158408,2016-12-09,4.00,3.94,3.88
71,USGS,02158408,2016-12-10,3.88,3.79,3.75
72,USGS,02158408,2016-12-11,3.78,3.74,3.71
73,USGS,02158408,2016-12-12,3.73,3.71,3.68
74,USGS,02158408,2016-12-13,3.73,3.69,3.65
75,USGS,02158408,2016-12-14,3.72,3.69,3.65
76,USGS,02158408,2016-12-15,3.71,3.70,3.68
77,USGS,02158408,2016-12-16,3.68,3.66,3.64
78,USGS,02158408,2016-12-17,3.64,3.60,3.58
79,USGS,02158408,2016-12-18,3.69,3.65,3.62
80,USGS,02158408,2016-12-19,3.70,3.67,3.65
81,USGS,02158408,2016-12-20,3.65,3.63,3.60
82,USGS,02158408,2016-12-21,3.68,3.64,3.61
83,USGS,02158408,2016-12-22,3.68,3.65,3.62
84,USGS,02158408,2016-12-23,3.65,3.62,3.60
85,USGS,02158408,2016-12-24,3.64,3.61,3.59
86,USGS,02158408,2016-12-25,3.64,3.61,3.58
87,USGS,02158408,2016-12-26,3.65,3.61,3.59
88,USGS,02158408,2016-12-27,3.69,3.64,3.60
89,USGS,02158408,2016-12-28,3.68,3.63,3.60
90,USGS,02158408,2016-12-29,5.20,4.29,3.57
91,USGS,02158408,2016-12-30,4.21,4.05,3.94
92,USGS,02158408,2016-12-31,3.94,3.85,3.81
93,USGS,02158408,2017-01-01,3.88,3.83,3.77
94,USGS,02158408,2017-01-02,5.10,4.42,3.86
95,USGS,02158408,2017-01-03,6.04,5.19,4.44
96,USGS,02158408,2017-01-04,4.96,4.75,4.56
97,USGS,02158408,2017-01-05,4.57,4.44,4.32
98,USGS,02158408,2017-01-06,4.33,4.25,4.21
99,USGS,02158408,2017-01-07,4.46,4.34,4.23
100,USGS,02158408,2017-01-08,4.38,4.17,4.06
101,USGS,02158408,2017-01-09,4.06,3.99,3.95
102,USGS,02158408,2017-01-10,3.96,3.93,3.88
103,USGS,02158408,2017-01-11,3.98,3.94,3.91
104,USGS,02158408,2017-01-12,3.98,3.94,3.90
105,USGS,02158408,2017-01-13,3.93,3.91,3.88
106,USGS,02158408,2017-01-14,3.89,3.85,3.82
107,USGS,02158408,2017-01-15,3.87,3.85,3.83
108,USGS,02158408,2017-01-16,3.86,3.82,3.79
109,USGS,02158408,2017-01-17,3.83,3.81,3.79
110,USGS,02158408,2017-01-18,3.83,3.82,3.80
111,USGS,02158408,2017-01-19,3.80,3.77,3.74
112,USGS,02158408,2017-01-20,4.10,3.91,3.74
113,USGS,02158408,2017-01-21,5.67,4.32,3.87
114,USGS,02158408,2017-01-22,5.31,4.71,4.56
115,USGS,02158408,2017-01-23,5.80,5.16,4.89
116,USGS,02158408,2017-01-24,4.90,4.77,4.65
117,USGS,02158408,2017-01-25,4.67,4.56,4.47
118,USGS,02158408,2017-01-26,4.47,4.38,4.30
119,USGS,02158408,2017-01-27,4.32,4.21,4.13
120,USGS,02158408,2017-01-28,4.15,4.07,4.02
121,USGS,02158408,2017-01-29,4.04,3.98,3.92
122,USGS,02158408,2017-01-30,3.98,3.92,3.87
123,USGS,02158408,2017-01-31,3.94,3.90,3.87
124,USGS,02158408,2017-02-01,3.91,3.86,3.83
125,USGS,02158408,2017-02-02,3.87,3.83,3.80
126,USGS,02158408,2017-02-03,3.85,3.82,3.79
127,USGS,02158408,2017-02-04,3.83,3.80,3.77
128,USGS,02158408,2017-02-05,3.80,3.78,3.75
129,USGS,02158408,2017-02-06,3.82,3.77,3.73
130,USGS,02158408,2017-02-07,3.89,3.78,3.72
131,USGS,02158408,2017-02-08,4.16,3.97,3.89
132,USGS,02158408,2017-02-09,4.07,4.00,3.92
133,USGS,02158408,2017-02-10,3.99,3.88,3.79
134,USGS,02158408,2017-02-11,3.81,3.77,3.74
135,USGS,02158408,2017-02-12,3.80,3.77,3.74
136,USGS,02158408,2017-02-13,3.80,3.76,3.72
137,USGS,02158408,2017-02-14,3.78,3.73,3.67
138,USGS,02158408,2017-02-15,4.18,3.84,3.66
139,USGS,02158408,2017-02-16,3.91,3.85,3.78
140,USGS,02158408,2017-02-17,3.80,3.74,3.71
141,USGS,02158408,2017-02-18,3.76,3.71,3.68
142,USGS,02158408,2017-02-19,3.73,3.70,3.67
143,USGS,02158408,2017-02-20,3.73,3.70,3.66
144,USGS,02158408,2017-02-21,3.70,3.67,3.64
145,USGS,02158408,2017-02-22,3.81,3.73,3.64
146,USGS,02158408,2017-02-23,3.79,3.77,3.73
147,USGS,02158408,2017-02-24,3.77,3.74,3.72
148,USGS,02158408,2017-02-25,3.76,3.74,3.71
149,USGS,02158408,2017-02-26,3.75,3.70,3.64
150,USGS,02158408,2017-02-27,3.68,3.63,3.59
151,USGS,02158408,2017-02-28,3.67,3.62,3.58
152,USGS,02158408,2017-03-01,3.98,3.75,3.64
153,USGS,02158408,2017-03-02,4.40,4.13,3.98
154,USGS,02158408,2017-03-03,4.02,3.94,3.88
155,USGS,02158408,2017-03-04,3.88,3.83,3.79
156,USGS,02158408,2017-03-05,3.81,3.77,3.72
157,USGS,02158408,2017-03-06,3.76,3.74,3.71
158,USGS,02158408,2017-03-07,3.77,3.74,3.71
159,USGS,02158408,2017-03-08,3.78,3.76,3.72
160,USGS,02158408,2017-03-09,3.74,3.71,3.66
161,USGS,02158408,2017-03-10,3.92,3.78,3.65
162,USGS,02158408,2017-03-11,3.83,3.79,3.75
163,USGS,02158408,2017-03-12,4.02,3.88,3.73
164,USGS,02158408,2017-03-13,3.89,3.84,3.79
165,USGS,02158408,2017-03-14,4.06,3.95,3.82
166,USGS,02158408,2017-03-15,3.93,3.89,3.84
167,USGS,02158408,2017-03-16,3.86,3.79,3.73
168,USGS,02158408,2017-03-17,3.75,3.71,3.68
169,USGS,02158408,2017-03-18,3.75,3.70,3.66
170,USGS,02158408,2017-03-19,3.75,3.71,3.68
171,USGS,02158408,2017-03-20,3.72,3.66,3.63
172,USGS,02158408,2017-03-21,7.45,4.17,3.60
173,USGS,02158408,2017-03-22,7.67,7.29,6.54
174,USGS,02158408,2017-03-23,7.10,6.37,5.82
175,USGS,02158408,2017-03-24,5.83,5.46,5.17
176,USGS,02158408,2017-03-25,5.17,4.98,4.81
177,USGS,02158408,2017-03-26,4.82,4.76,4.71
178,USGS,02158408,2017-03-27,4.72,4.62,4.53
179,USGS,02158408,2017-03-28,4.96,4.63,4.49
180,USGS,02158408,2017-03-29,4.57,4.50,4.42
181,USGS,02158408,2017-03-30,4.61,4.43,4.32
182,USGS,02158408,2017-03-31,4.88,4.70,4.42
183,USGS,02158408,2017-04-01,4.90,4.81,4.66
184,USGS,02158408,2017-04-02,4.66,4.54,4.44
185,USGS,02158408,2017-04-03,5.07,4.54,4.29
186,USGS,02158408,2017-04-04,4.91,4.78,4.72
187,USGS,02158408,2017-04-05,6.54,5.16,4.58
188,USGS,02158408,2017-04-06,6.44,6.11,5.81
189,USGS,02158408,2017-04-07,6.10,5.74,5.42
190,USGS,02158408,2017-04-08,5.43,5.18,4.96
191,USGS,02158408,2017-04-09,4.97,4.79,4.65
192,USGS,02158408,2017-04-10,4.66,4.56,4.48
193,USGS,02158408,2017-04-11,4.48,4.40,4.32
194,USGS,02158408,2017-04-12,4.33,4.28,4.24
195,USGS,02158408,2017-04-13,4.24,4.20,4.14
196,USGS,02158408,2017-04-14,4.14,4.11,4.09
197,USGS,02158408,2017-04-15,4.10,4.06,4.02
198,USGS,02158408,2017-04-16,4.02,3.99,3.94
199,USGS,02158408,2017-04-17,4.09,3.96,3.91
200,USGS,02158408,2017-04-18,4.13,4.05,3.98
201,USGS,02158408,2017-04-19,5.36,4.51,3.91
202,USGS,02158408,2017-04-20,4.44,4.31,4.21
203,USGS,02158408,2017-04-21,4.23,4.15,4.03
204,USGS,02158408,2017-04-22,4.16,4.05,3.98
205,USGS,02158408,2017-04-23,6.20,4.56,3.94
206,USGS,02158408,2017-04-24,8.65,7.04,5.73
207,USGS,02158408,2017-04-25,7.53,6.59,6.03
208,USGS,02158408,2017-04-26,6.03,5.68,5.38
209,USGS,02158408,2017-04-27,5.38,5.16,5.02
210,USGS,02158408,2017-04-28,5.02,4.88,4.76
211,USGS,02158408,2017-04-29,4.77,4.65,4.55
212,USGS,02158408,2017-04-30,4.55,4.51,4.46
213,USGS,02158408,2017-05-01,4.66,4.48,4.32
214,USGS,02158408,2017-05-02,4.51,4.39,4.33
215,USGS,02158408,2017-05-03,4.33,4.27,4.19
216,USGS,02158408,2017-05-04,4.21,4.17,4.11
217,USGS,02158408,2017-05-05,4.68,4.43,4.21
218,USGS,02158408,2017-05-06,4.46,4.44,4.42
219,USGS,02158408,2017-05-07,4.47,4.36,4.26
220,USGS,02158408,2017-05-08,4.27,4.20,4.13
221,USGS,02158408,2017-05-09,4.14,4.09,4.03
222,USGS,02158408,2017-05-10,4.04,4.00,3.93
223,USGS,02158408,2017-05-11,3.94,3.90,3.88
224,USGS,02158408,2017-05-12,4.05,3.91,3.87
225,USGS,02158408,2017-05-13,4.55,4.22,4.05
226,USGS,02158408,2017-05-14,4.15,4.07,3.97
227,USGS,02158408,2017-05-15,3.99,3.94,3.87
228,USGS,02158408,2017-05-16,3.88,3.84,3.80
229,USGS,02158408,2017-05-17,3.81,3.77,3.73
230,USGS,02158408,2017-05-18,3.73,3.71,3.69
231,USGS,02158408,2017-05-19,3.71,3.69,3.67
232,USGS,02158408,2017-05-20,3.70,3.69,3.67
233,USGS,02158408,2017-05-21,5.90,4.65,3.62
234,USGS,02158408,2017-05-22,5.64,5.07,4.86
235,USGS,02158408,2017-05-23,5.30,4.98,4.82
236,USGS,02158408,2017-05-24,5.09,4.75,4.59
237,USGS,02158408,2017-05-25,5.15,4.71,4.53
238,USGS,02158408,2017-05-26,4.53,4.42,4.29
239,USGS,02158408,2017-05-27,4.29,4.21,4.13
240,USGS,02158408,2017-05-28,4.13,4.09,4.05
241,USGS,02158408,2017-05-29,4.05,3.99,3.94
242,USGS,02158408,2017-05-30,3.98,3.93,3.89
243,USGS,02158408,2017-05-31,4.01,3.90,3.84
244,USGS,02158408,2017-06-01,4.02,3.95,3.93
245,USGS,02158408,2017-06-02,3.97,3.93,3.86
246,USGS,02158408,2017-06-03,3.87,3.81,3.78
247,USGS,02158408,2017-06-04,4.23,3.88,3.77
248,USGS,02158408,2017-06-05,4.90,4.53,4.15
249,USGS,02158408,2017-06-06,4.46,4.32,4.18
250,USGS,02158408,2017-06-07,4.48,4.25,4.05
251,USGS,02158408,2017-06-08,4.05,3.98,3.90
252,USGS,02158408,2017-06-09,3.91,3.86,3.80
253,USGS,02158408,2017-06-10,3.81,3.75,3.72
254,USGS,02158408,2017-06-11,3.73,3.67,3.63
255,USGS,02158408,2017-06-12,3.66,3.63,3.60
256,USGS,02158408,2017-06-13,4.48,3.74,3.54
257,USGS,02158408,2017-06-14,3.76,3.69,3.65
258,USGS,02158408,2017-06-15,3.66,3.63,3.58
259,USGS,02158408,2017-06-16,3.59,3.57,3.54
260,USGS,02158408,2017-06-17,5.26,4.00,3.53
261,USGS,02158408,2017-06-18,4.15,3.79,3.67
262,USGS,02158408,2017-06-19,3.80,3.68,3.63
263,USGS,02158408,2017-06-20,3.79,3.71,3.65
264,USGS,02158408,2017-06-21,4.09,3.82,3.65
265,USGS,02158408,2017-06-22,3.89,3.76,3.68
266,USGS,02158408,2017-06-23,4.06,3.85,3.70
267,USGS,02158408,2017-06-24,4.93,3.94,3.62
268,USGS,02158408,2017-06-25,4.51,4.05,3.87
269,USGS,02158408,2017-06-26,3.87,3.80,3.71
270,USGS,02158408,2017-06-27,3.71,3.67,3.61
271,USGS,02158408,2017-06-28,3.61,3.56,3.50
272,USGS,02158408,2017-06-29,3.53,3.49,3.47
273,USGS,02158408,2017-06-30,4.42,3.98,3.51
274,USGS,02158408,2017-07-01,4.10,4.01,3.89
275,USGS,02158408,2017-07-02,4.46,3.87,3.77
276,USGS,02158408,2017-07-03,9.27,4.95,3.83
277,USGS,02158408,2017-07-04,9.08,5.15,4.26
278,USGS,02158408,2017-07-05,4.38,4.15,4.05
279,USGS,02158408,2017-07-06,4.40,4.08,3.93
280,USGS,02158408,2017-07-07,3.94,3.88,3.83
281,USGS,02158408,2017-07-08,4.40,3.85,3.78
282,USGS,02158408,2017-07-09,4.40,4.04,3.99
283,USGS,02158408,2017-07-10,4.01,3.95,3.87
284,USGS,02158408,2017-07-11,3.88,3.83,3.79
285,USGS,02158408,2017-07-12,3.81,3.77,3.74
286,USGS,02158408,2017-07-13,3.74,3.70,3.66
287,USGS,02158408,2017-07-14,3.67,3.64,3.61
288,USGS,02158408,2017-07-15,4.65,3.90,3.62
289,USGS,02158408,2017-07-16,4.06,3.81,3.72
290,USGS,02158408,2017-07-17,4.50,3.95,3.72
291,USGS,02158408,2017-07-18,3.86,3.78,3.73
292,USGS,02158408,2017-07-19,3.98,3.94,3.86
293,USGS,02158408,2017-07-20,3.94,3.89,3.84
294,USGS,02158408,2017-07-21,3.85,3.79,3.75
295,USGS,02158408,2017-07-22,3.85,3.79,3.65
296,USGS,02158408,2017-07-23,4.12,3.71,3.58
297,USGS,02158408,2017-07-24,4.11,3.71,3.58
298,USGS,02158408,2017-07-25,3.59,3.56,3.52
299,USGS,02158408,2017-07-26,3.55,3.50,3.47
300,USGS,02158408,2017-07-27,4.32,3.56,3.35
301,USGS,02158408,2017-07-28,4.43,3.90,3.58
302,USGS,02158408,2017-07-29,4.19,3.90,3.75
303,USGS,02158408,2017-07-30,3.76,3.67,3.58
304,USGS,02158408,2017-07-31,3.59,3.54,3.49
305,USGS,02158408,2017-08-01,3.50,3.48,3.45
306,USGS,02158408,2017-08-02,3.48,3.46,3.44
307,USGS,02158408,2017-08-03,3.46,3.44,3.40
308,USGS,02158408,2017-08-04,3.43,3.41,3.39
309,USGS,02158408,2017-08-05,3.91,3.53,3.40
310,USGS,02158408,2017-08-06,3.49,3.46,3.43
311,USGS,02158408,2017-08-07,4.10,3.93,3.48
312,USGS,02158408,2017-08-08,4.37,4.23,4.10
313,USGS,02158408,2017-08-09,4.14,3.99,3.84
314,USGS,02158408,2017-08-10,3.86,3.81,3.75
315,USGS,02158408,2017-08-11,5.84,4.05,3.75
316,USGS,02158408,2017-08-12,5.45,5.20,4.73
317,USGS,02158408,2017-08-13,5.37,5.10,4.81
318,USGS,02158408,2017-08-14,4.81,4.63,4.51
319,USGS,02158408,2017-08-15,6.49,4.55,4.34
320,USGS,02158408,2017-08-16,6.68,5.72,5.23
321,USGS,02158408,2017-08-17,5.23,4.82,4.52
322,USGS,02158408,2017-08-18,4.52,4.36,4.20
323,USGS,02158408,2017-08-19,4.20,4.10,4.00
324,USGS,02158408,2017-08-20,4.01,3.93,3.84
325,USGS,02158408,2017-08-21,3.85,3.80,3.74
326,USGS,02158408,2017-08-22,3.74,3.72,3.68
327,USGS,02158408,2017-08-23,3.69,3.66,3.64
328,USGS,02158408,2017-08-24,3.64,3.59,3.56
329,USGS,02158408,2017-08-25,3.58,3.55,3.51
330,USGS,02158408,2017-08-26,3.51,3.49,3.48
331,USGS,02158408,2017-08-27,3.49,3.48,3.46
332,USGS,02158408,2017-08-28,3.46,3.44,3.42
333,USGS,02158408,2017-08-29,3.47,3.42,3.39
334,USGS,02158408,2017-08-30,3.43,3.41,3.40
335,USGS,02158408,2017-08-31,4.16,3.61,3.37
336,USGS,02158408,2017-09-01,4.92,4.01,3.81
337,USGS,02158408,2017-09-02,4.57,4.10,3.96
338,USGS,02158408,2017-09-03,3.96,3.88,3.81
339,USGS,02158408,2017-09-04,3.81,3.76,3.72
340,USGS,02158408,2017-09-05,3.72,3.67,3.63
341,USGS,02158408,2017-09-06,5.54,4.20,3.66
342,USGS,02158408,2017-09-07,4.29,4.08,3.93
343,USGS,02158408,2017-09-08,3.94,3.87,3.78
344,USGS,02158408,2017-09-09,3.78,3.74,3.70
345,USGS,02158408,2017-09-10,3.70,3.66,3.62
346,USGS,02158408,2017-09-11,5.57,4.05,3.63
347,USGS,02158408,2017-09-12,6.11,5.56,5.07
348,USGS,02158408,2017-09-13,5.07,4.81,4.58
349,USGS,02158408,2017-09-14,4.58,4.43,4.29
350,USGS,02158408,2017-09-15,4.29,4.20,4.12
351,USGS,02158408,2017-09-16,4.13,4.07,4.02
352,USGS,02158408,2017-09-17,4.03,3.97,3.93
353,USGS,02158408,2017-09-18,3.93,3.89,3.82
354,USGS,02158408,2017-09-19,3.85,3.81,3.77
355,USGS,02158408,2017-09-20,3.80,3.76,3.72
356,USGS,02158408,2017-09-21,3.72,3.69,3.67
357,USGS,02158408,2017-09-22,3.68,3.66,3.64
358,USGS,02158408,2017-09-23,3.65,3.62,3.61
359,USGS,02158408,2017-09-24,3.61,3.60,3.58
360,USGS,02158408,2017-09-25,3.60,3.58,3.55
361,USGS,02158408,2017-09-26,3.55,3.53,3.52
362,USGS,02158408,2017-09-27,3.52,3.51,3.50
363,USGS,02158408,2017-09-28,3.51,3.49,3.47
364,USGS,02158408,2017-09-29,3.50,3.48,3.46
365,USGS,02158408,2017-09-30,3.48,3.46,3.44
