STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,PRCP,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TMAX,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TMIN,Measurement Flag,Quality Flag,Source Flag,Time of Observation
GHCND:US1SCDC0018,REEVESVILLE 1.0 SSE SC US,27.7,33.1896,-80.6381,20160826,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCDC0018,REEVESVILLE 1.0 SSE SC US,27.7,33.1896,-80.6381,20160827,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCDC0018,REEVESVILLE 1.0 SSE SC US,27.7,33.1896,-80.6381,20160828,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCDC0018,REEVESVILLE 1.0 SSE SC US,27.7,33.1896,-80.6381,20160829,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCDC0018,REEVESVILLE 1.0 SSE SC US,27.7,33.1896,-80.6381,20160830,0.01, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCDC0018,REEVESVILLE 1.0 SSE SC US,27.7,33.1896,-80.6381,20160831,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCDC0018,REEVESVILLE 1.0 SSE SC US,27.7,33.1896,-80.6381,20160901,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCDC0018,REEVESVILLE 1.0 SSE SC US,27.7,33.1896,-80.6381,20160902,0.83, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCDC0018,REEVESVILLE 1.0 SSE SC US,27.7,33.1896,-80.6381,20160903,5.08, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCDC0018,REEVESVILLE 1.0 SSE SC US,27.7,33.1896,-80.6381,20160904,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCDC0018,REEVESVILLE 1.0 SSE SC US,27.7,33.1896,-80.6381,20160905,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCDC0018,REEVESVILLE 1.0 SSE SC US,27.7,33.1896,-80.6381,20160906,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCDC0018,REEVESVILLE 1.0 SSE SC US,27.7,33.1896,-80.6381,20160907,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCDC0018,REEVESVILLE 1.0 SSE SC US,27.7,33.1896,-80.6381,20160908,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCDC0018,REEVESVILLE 1.0 SSE SC US,27.7,33.1896,-80.6381,20160909,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCDC0018,REEVESVILLE 1.0 SSE SC US,27.7,33.1896,-80.6381,20160910,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCDC0018,REEVESVILLE 1.0 SSE SC US,27.7,33.1896,-80.6381,20160911,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCDC0018,REEVESVILLE 1.0 SSE SC US,27.7,33.1896,-80.6381,20160912,0.03, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCDC0018,REEVESVILLE 1.0 SSE SC US,27.7,33.1896,-80.6381,20160913,0.68, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCDC0018,REEVESVILLE 1.0 SSE SC US,27.7,33.1896,-80.6381,20160914,0.87, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCDC0018,REEVESVILLE 1.0 SSE SC US,27.7,33.1896,-80.6381,20160915,0.03, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCDC0018,REEVESVILLE 1.0 SSE SC US,27.7,33.1896,-80.6381,20160916,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCDC0018,REEVESVILLE 1.0 SSE SC US,27.7,33.1896,-80.6381,20160917,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCDC0018,REEVESVILLE 1.0 SSE SC US,27.7,33.1896,-80.6381,20160918,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCDC0018,REEVESVILLE 1.0 SSE SC US,27.7,33.1896,-80.6381,20160919,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCDC0018,REEVESVILLE 1.0 SSE SC US,27.7,33.1896,-80.6381,20160920,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCDC0018,REEVESVILLE 1.0 SSE SC US,27.7,33.1896,-80.6381,20160921,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCDC0018,REEVESVILLE 1.0 SSE SC US,27.7,33.1896,-80.6381,20160922,0.17, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCDC0018,REEVESVILLE 1.0 SSE SC US,27.7,33.1896,-80.6381,20160923,0.05, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCDC0018,REEVESVILLE 1.0 SSE SC US,27.7,33.1896,-80.6381,20160924,0.03, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCDC0018,REEVESVILLE 1.0 SSE SC US,27.7,33.1896,-80.6381,20160925,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCDC0018,REEVESVILLE 1.0 SSE SC US,27.7,33.1896,-80.6381,20160926,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCDC0018,REEVESVILLE 1.0 SSE SC US,27.7,33.1896,-80.6381,20160927,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCDC0018,REEVESVILLE 1.0 SSE SC US,27.7,33.1896,-80.6381,20160928,0.02, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCDC0018,REEVESVILLE 1.0 SSE SC US,27.7,33.1896,-80.6381,20160929,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCDC0018,REEVESVILLE 1.0 SSE SC US,27.7,33.1896,-80.6381,20160930,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCDC0018,REEVESVILLE 1.0 SSE SC US,27.7,33.1896,-80.6381,20161001,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCDC0018,REEVESVILLE 1.0 SSE SC US,27.7,33.1896,-80.6381,20161002,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCDC0018,REEVESVILLE 1.0 SSE SC US,27.7,33.1896,-80.6381,20161003,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCDC0018,REEVESVILLE 1.0 SSE SC US,27.7,33.1896,-80.6381,20161004,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCDC0018,REEVESVILLE 1.0 SSE SC US,27.7,33.1896,-80.6381,20161005,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCDC0018,REEVESVILLE 1.0 SSE SC US,27.7,33.1896,-80.6381,20161006,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCDC0018,REEVESVILLE 1.0 SSE SC US,27.7,33.1896,-80.6381,20161007,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCDC0018,REEVESVILLE 1.0 SSE SC US,27.7,33.1896,-80.6381,20161008,12.90, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCDC0018,REEVESVILLE 1.0 SSE SC US,27.7,33.1896,-80.6381,20161009,0.15, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCDC0018,REEVESVILLE 1.0 SSE SC US,27.7,33.1896,-80.6381,20161010,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCDC0018,REEVESVILLE 1.0 SSE SC US,27.7,33.1896,-80.6381,20161011,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCDC0018,REEVESVILLE 1.0 SSE SC US,27.7,33.1896,-80.6381,20161012,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCDC0018,REEVESVILLE 1.0 SSE SC US,27.7,33.1896,-80.6381,20161013,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCDC0018,REEVESVILLE 1.0 SSE SC US,27.7,33.1896,-80.6381,20161014,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCDC0018,REEVESVILLE 1.0 SSE SC US,27.7,33.1896,-80.6381,20161015,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCDC0018,REEVESVILLE 1.0 SSE SC US,27.7,33.1896,-80.6381,20161016,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCDC0018,REEVESVILLE 1.0 SSE SC US,27.7,33.1896,-80.6381,20161017,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCDC0018,REEVESVILLE 1.0 SSE SC US,27.7,33.1896,-80.6381,20161018,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCDC0018,REEVESVILLE 1.0 SSE SC US,27.7,33.1896,-80.6381,20161019,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCDC0018,REEVESVILLE 1.0 SSE SC US,27.7,33.1896,-80.6381,20161020,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCDC0018,REEVESVILLE 1.0 SSE SC US,27.7,33.1896,-80.6381,20161021,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCDC0018,REEVESVILLE 1.0 SSE SC US,27.7,33.1896,-80.6381,20161022,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCDC0018,REEVESVILLE 1.0 SSE SC US,27.7,33.1896,-80.6381,20161023,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160101,0.55, , ,7,0800,70, , ,7,0800,55, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160102,0.02, , ,7,0800,56, , ,7,0800,44, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160103,0.00, , ,7,0800,48, , ,7,0800,33, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160104,0.00, , ,7,0800,50, , ,7,0800,37, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160105,0.00, , ,7,0800,47, , ,7,0800,28, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160106,0.00, , ,7,0800,39, , ,7,0800,25, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160107,0.00, , ,7,0800,49, , ,7,0800,25, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160108,0.00, , ,7,0800,57, , ,7,0800,40, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160109,0.00, , ,7,0800,50, , ,7,0800,-9999, , , ,9999
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160110,0.10, , ,7,0800,59, , ,7,0800,50, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160111,0.00, , ,7,0800,59, , ,7,0800,28, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160112,0.00, , ,7,0800,59, , ,7,0800,27, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160113,0.00, , ,7,0800,54, , ,7,0800,28, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160114,0.00, , ,7,0800,51, , ,7,0800,26, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160115,0.00, , ,7,0800,60, , ,7,0800,28, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160116,0.76, , ,7,0800,59, , ,7,0800,46, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160117,0.02, , ,7,0800,63, , ,7,0800,40, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160118,0.01, , ,7,0800,47, , ,7,0800,29, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160119,0.00, , ,7,0800,47, , ,7,0800,19, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160120,0.00, , ,7,0800,39, , ,7,0800,20, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160121,0.00, , ,7,0800,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160122,0.34, , ,7,0800,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160123,0.58, , ,7,0800,35, , ,7,0800,28, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160124,0.00, , ,7,0800,38, , ,7,0800,27, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160125,0.00, , ,7,0800,50, , ,7,0800,26, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160126,0.00, , ,7,0800,59, , ,7,0800,27, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160127,0.00, , ,7,0800,65, , ,7,0800,37, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160128,0.05, , ,7,0800,56, , ,7,0800,44, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160129,0.40, , ,7,0800,44, , ,7,0800,35, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160130,0.00, , ,7,0800,60, , ,7,0800,-9999, , , ,9999
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160131,0.00, , ,7,0800,61, , ,7,0800,32, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160201,0.00, , ,7,0800,67, , ,7,0800,36, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160202,0.00, , ,7,0800,74, , ,7,0800,43, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160203,0.00, , ,7,0800,73, , ,7,0800,48, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160204,3.01, , ,7,0800,74, , ,7,0800,57, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160205,1.00, , ,7,0800,57, , ,7,0800,42, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160206,0.00, , ,7,0800,50, , ,7,0800,29, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160207,0.22, , ,7,0800,50, , ,7,0800,35, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160208,0.00, , ,7,0800,46, , ,7,0800,28, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160209,0.05, , ,7,0800,60, , ,7,0800,32, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160210,0.00, , ,7,0800,43, , ,7,0800,27, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160211,0.00, , ,7,0800,40, , ,7,0800,23, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160212,0.00, , ,7,0800,51, , ,7,0800,25, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160213,0.00, , ,7,0800,51, , ,7,0800,25, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160214,0.00, , ,7,0800,46, , ,7,0800,23, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160215,0.00,T, ,7,0800,39, , ,7,0800,25, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160216,1.17, , ,7,0800,60, , ,7,0800,32, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160217,0.00, , ,7,0800,63, , ,7,0800,39, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160218,0.00, , ,7,0800,60, , ,7,0800,34, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160219,0.00, , ,7,0800,55, , ,7,0800,31, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160220,0.00, , ,7,0800,60, , ,7,0800,35, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160221,0.00, , ,7,0800,69, , ,7,0800,48, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160222,0.00, , ,7,0800,69, , ,7,0800,55, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160223,0.30, , ,7,0800,63, , ,7,0800,54, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160224,0.74, , ,7,0800,64, , ,7,0800,54, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160225,0.36, , ,7,0800,76, , ,7,0800,44, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160226,0.00, , ,7,0800,57, , ,7,0800,35, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160227,0.00, , ,7,0800,55, , ,7,0800,32, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160228,0.00, , ,7,0800,55, , ,7,0800,35, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160229,0.00, , ,7,0800,69, , ,7,0800,39, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160301,0.00, , ,7,0800,73, , ,7,0800,47, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160302,0.22, , ,7,0800,74, , ,7,0800,51, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160303,0.00, , ,7,0800,74, , ,7,0800,37, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160304,0.75, , ,7,0800,60, , ,7,0800,39, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160305,0.00, , ,7,0800,59, , ,7,0800,36, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160306,0.00, , ,7,0800,63, , ,7,0800,40, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160307,0.00, , ,7,0800,61, , ,7,0800,35, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160308,0.00, , ,7,0800,69, , ,7,0800,42, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160309,0.00, , ,7,0800,75, , ,7,0800,47, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160310,0.00, , ,7,0800,77, , ,7,0800,51, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160311,0.00, , ,7,0800,81, , ,7,0800,55, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160312,0.00, , ,7,0800,82, , ,7,0800,54, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160313,0.00, , ,7,0800,81, , ,7,0800,58, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160314,0.43, , ,7,0800,80, , ,7,0800,64, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160315,0.15, , ,7,0800,81, , ,7,0800,57, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160316,0.00, , ,7,0800,83, , ,7,0800,56, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160317,0.00, , ,7,0800,85, , ,7,0800,51, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160318,0.00, , ,7,0800,80, , ,7,0800,52, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160319,0.00, , ,7,0800,75, , ,7,0800,53, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160320,0.10, , ,7,0800,76, , ,7,0800,45, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160321,0.00, , ,7,0800,49, , ,7,0800,40, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160322,0.00, , ,7,0800,60, , ,7,0800,33, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160323,0.00, , ,7,0800,69, , ,7,0800,34, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160324,0.00, , ,7,0800,75, , ,7,0800,47, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160325,0.00, , ,7,0800,79, , ,7,0800,49, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160326,0.00, , ,7,0800,74, , ,7,0800,60, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160327,0.14, , ,7,0800,70, , ,7,0800,63, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160328,0.51, , ,7,0800,68, , ,7,0800,63, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160329,0.00, , ,7,0800,81, , ,7,0800,48, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160330,0.00, , ,7,0800,68, , ,7,0800,42, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160331,0.00, , ,7,0800,73, , ,7,0800,44, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160401,1.31, , ,7,0800,80, , ,7,0800,52, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160402,0.86, , ,7,0800,74, , ,7,0800,62, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160403,0.00, , ,7,0800,75, , ,7,0800,43, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160404,0.00, , ,7,0800,69, , ,7,0800,43, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160405,0.00, , ,7,0800,76, , ,7,0800,45, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160406,0.00, , ,7,0800,63, , ,7,0800,35, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160407,0.62, , ,7,0800,66, , ,7,0800,37, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160408,0.04, , ,7,0800,71, , ,7,0800,52, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160409,0.00, , ,7,0800,69, , ,7,0800,40, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160410,0.00, , ,7,0800,67, , ,7,0800,32, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160411,0.00, , ,7,0800,59, , ,7,0800,39, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160412,0.20, , ,7,0800,75, , ,7,0800,44, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160413,0.08, , ,7,0800,68, , ,7,0800,54, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160414,0.00, , ,7,0800,66, , ,7,0800,50, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160415,0.01, , ,7,0800,68, , ,7,0800,47, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160416,0.00, , ,7,0800,66, , ,7,0800,46, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160417,0.00, , ,7,0800,70, , ,7,0800,42, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160418,0.00, , ,7,0800,72, , ,7,0800,39, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160419,0.00, , ,7,0800,80, , ,7,0800,43, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160420,0.00, , ,7,0800,85, , ,7,0800,52, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160421,0.00, , ,7,0800,79, , ,7,0800,58, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160422,0.00, , ,7,0800,80, , ,7,0800,60, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160423,1.34, , ,7,0800,76, , ,7,0800,61, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160424,0.00, , ,7,0800,78, , ,7,0800,52, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160425,0.00, , ,7,0800,76, , ,7,0800,51, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160426,0.00, , ,7,0800,79, , ,7,0800,54, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160427,0.00, , ,7,0800,82, , ,7,0800,59, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160428,0.00,T, ,7,0800,85, , ,7,0800,64, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160429,0.33, , ,7,0800,84, , ,7,0800,65, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160430,0.00, , ,7,0800,85, , ,7,0800,64, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160501,0.08, , ,7,0800,84, , ,7,0800,66, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160502,0.46, , ,7,0800,83, , ,7,0800,66, , ,7,0800
GHCND:USC00385493,MANNING SC US,30.5,33.6989,-80.2003,20160503,0.50, , ,7,0800,84, , ,7,0800,66, , ,7,0800
